resolution,time,axisTau,dt,C-norm2,H-norm2,M-norm2,Z-norm2,axisKret,maxAbsKret,max_abs_K,nmb_total,maxRefLev,axisLapse
n128,0.36355138096714473,0.2239027818598997,0.001317571562646941,0.05111914564551123,0.030260359085654158,0.0048202344595007825,0.0038321161621962443,0.0005650469114559028,62.07198909804195,0.27306064136138164,188.0,4.0,0.615876655985864
n128,0.3688205970275805,0.22714796904112902,0.0013171531743657137,0.05165995992840151,0.031073363192459805,0.004599676198811438,0.0038165624690221322,0.0005650373804975651,61.33794455626246,0.2750605158367135,188.0,4.0,0.6158766614350317
n128,0.37408833253964824,0.23039224441649256,0.001316811888744132,0.052172007384383406,0.03184797065603209,0.004390722854477132,0.0038004418747904292,0.0005650279071568707,60.60349188702455,0.27699982111116067,188.0,4.0,0.6158766671173159
n128,0.3793548939649137,0.23363579672974757,0.0013165469308049312,0.0526537222613135,0.03258239919171048,0.004193988527609559,0.0037836490995102634,0.0005650184917715431,59.868326105112686,0.278879045647852,188.0,4.0,0.6158766730393749
n128,0.3846205847518102,0.2368788128689733,0.001316357559377562,0.05310275340817427,0.03327397106894478,0.004010202565730032,0.00376607788396287,0.0005650091331631939,59.13213741340182,0.28069861683854436,188.0,4.0,0.6158766792079892
n128,0.38988570545080986,0.24012147793750302,0.0013162430588903198,0.05351593812887474,0.03391909360289205,0.003840198062647544,0.0037476222712081696,0.0005649998284625461,58.39461368860785,0.2824589045376964,188.0,4.0,0.6158766856300669
n128,0.39515055379657266,0.24336397530451906,0.0013162027315532106,0.05388931129135038,0.03451327572637946,0.0036848929977663534,0.003728179521194092,0.0005649905732714058,57.65544136777042,0.28416022630027343,188.0,4.0,0.615876692312642
n128,0.400415424766858,0.2466064866413358,0.0013162358930060482,0.05421820524556838,0.03505123808613025,0.0035452660377163587,0.0037076536667124977,0.0005649813618143051,56.9143062633728,0.28580285426026536,188.0,4.0,0.6158766992628778
n128,0.4056806106339442,0.24984919195306907,0.0013163418717574062,0.0544974483433769,0.03552712843458501,0.0034223287935170386,0.0036859582659691543,0.0005649721869312045,56.17089558183802,0.28738702341242306,188.0,4.0,0.6158767064880709
n128,0.41094640101780316,0.2530922696113861,0.001316520009787283,0.05472161898789954,0.03593480119973431,0.003317095925383074,0.0036630175247519305,0.0005649630402844857,55.44627284691315,0.28891294091446806,188.0,4.0,0.6158767139956481
n128,0.41621308293747633,0.25633589638614795,0.0013167696611671826,0.05488530553115399,0.03626810963198098,0.0032305538347545586,0.003638766095646876,0.0005649539126661715,54.75071406674625,0.2903807959464756,188.0,4.0,0.6158767217931729
n128,0.42148094084957294,0.25958024746912106,0.0013170901878301982,0.054983345047491014,0.03652117981555261,0.0031636280785138256,0.0036131484505955674,0.000564944793978981,54.046611615120014,0.2917907696616558,188.0,4.0,0.615876729888346
n128,0.4218122190440677,0.2597842740003158,0.00017668170373053016,0.054987200165742496,0.03653428210934945,0.0031600942257013214,0.0036114905948330884,0.0005649442206826933,54.00203901799037,0.29187749602949903,185.0,4.0,0.6158767304074768
n128,0.4255069740744405,0.2620597876588838,0.0013173824677711013,0.05501106415729402,0.03665711564647361,0.003126231747857921,0.003592624356193835,0.0005649378260428648,53.50247917539417,0.2928292067232454,185.0,4.0,0.6158767362791652
n128,0.430777592265551,0.2653058388112374,0.0013178264754206235,0.054982216548229254,0.03675603000382851,0.0030958582662708113,0.0035644894136611575,0.0005649286970006074,52.78186614441594,0.29413752505553176,185.0,4.0,0.6158767449186136
n128,0.43605015948574516,0.268553090371662,0.0013183396033230063,0.05487636433821366,0.03676180781645538,0.0030870619758939727,0.0035348817537610424,0.0005649195468338521,52.05123799025291,0.2953884983738132,185.0,4.0,0.6158767538777256
n128,0.44132495063936317,0.27180171164909356,0.0013189212217769029,0.05469090458187326,0.036671554378681026,0.0031002347976036193,0.0035037772620984766,0.000564910364453689,51.310242161704785,0.2965823584347591,185.0,4.0,0.6158767631647366
n128,0.4446690209220471,0.27386124684068647,0.00047050367094048084,0.05453136902958043,0.0365638039996072,0.003120043288521621,0.0034832813317860157,0.0005649045236629664,50.835163236272294,0.2973094959048805,182.0,4.0,0.6158767692237438
n128,0.44956939395521645,0.27687927277458857,0.0013199653075956156,0.054238371397279925,0.03633472737584391,0.0031651067064953986,0.0034521527360213233,0.0005648959311851121,50.13146650717481,0.2983335508986258,182.0,4.0,0.6158767783473472
n128,0.4548511201470365,0.2801321653124221,0.001320719624787938,0.05384394646340739,0.035993535620750826,0.0032347961781226007,0.0034171389232437936,0.000564886617764565,49.36295948456498,0.2993823749047728,182.0,4.0,0.6158767885130548
n128,0.4601360297453698,0.28338701849108794,0.0013215403291288918,0.05336881964356814,0.035555920321554885,0.003325968711101483,0.0033805838258869946,0.0005648772357519704,48.5835894938124,0.30043049800057886,182.0,4.0,0.6158767990372154
n128,0.4654243869674739,0.2866439950378514,0.0013224268916789894,0.0528150527213966,0.03502466083128621,0.00343791842847341,0.00334248887306819,0.000564867776618607,47.793420270220196,0.301432992346284,182.0,4.0,0.6158768099287596
n128,0.47071645398078527,0.2899032564176002,0.0013233788089311303,0.05218571397711568,0.034403751987948865,0.003569698578702326,0.003302864151262385,0.0005648582329042312,46.99260430334315,0.3023828215458273,182.0,4.0,0.6158768211967761
n128,0.47601249098013976,0.2931649628804046,0.0013243955923101655,0.05148484436458673,0.033698351467423115,0.003720137012173391,0.0032617292190123817,0.0005648485982023584,46.18138509713831,0.3032804630142587,182.0,4.0,0.6158768328505182
n128,0.4809943531588072,0.29623317640874886,0.00132541002468354,0.05075684461928327,0.03295663278788873,0.0038760560756916354,0.0032217243750939316,0.0005648394544778992,45.40969385619796,0.30407704328946517,179.0,4.0,0.6158768441645494
n128,0.4862988264192948,0.29950007869317297,0.0013265512460750434,0.04993165658085599,0.032105663450791064,0.0040585042390267065,0.003177751958437509,0.0005648296294683621,44.579336256449444,0.30487478731170015,179.0,4.0,0.6158768565935988
n128,0.4916080232078797,0.3027698901562876,0.001327755858375848,0.04905225522900797,0.03119171535338566,0.004255036773373919,0.0031323844473064777,0.0005648197016751789,43.73982946374619,0.30562171615068784,179.0,4.0,0.6158768694365615
n128,0.4969221957403783,0.3060427661343269,0.001329023319043003,0.04812599677127133,0.03022381155503296,0.004463783813885292,0.0030856806511115366,0.0005648096696849397,42.89177511275743,0.30631828003337114,179.0,4.0,0.61587688270337
n128,0.5022415939961942,0.3093188605862397,0.0013303530593833648,0.04716077267434755,0.029211595228251237,0.004682751407495311,0.003037709668928561,0.000564799533160989,42.035851894873815,0.30696491741436477,179.0,4.0,0.6158768964041381
n128,0.5075664656227383,0.3125983260348256,0.0013317444883701774,0.046164820783494154,0.028165113684053014,0.004909848528282889,0.0029885508517865644,0.0005647892930519975,41.19315388998018,0.30756205285186333,179.0,4.0,0.6158769105491649
n128,0.5128970558564837,0.31588131351811605,0.0013331969966591326,0.04514653258747863,0.02709459637194093,0.00514291773037453,0.0029382933892538837,0.0005647789513053005,40.47124941537779,0.3081100948644464,179.0,4.0,0.615876925148937
n128,0.5182336074559054,0.3191679725480755,0.0013347099587914895,0.04411428739043207,0.026010258249107583,0.005379768343125582,0.002887035652002425,0.0005647685107906631,39.74879736612839,0.30860943381123196,179.0,4.0,0.6158769402141339
n128,0.5235763606380148,0.3224584510715161,0.00133628273339726,0.043076337597130955,0.024922157053092912,0.005618207497934749,0.0028348844255975153,0.0005647579751857217,39.0254749753172,0.3091413100152147,179.0,4.0,0.6158769557556317
n128,0.5289255530133471,0.32575289543006,0.0013379146626627666,0.04204071131594331,0.023840067631218983,0.005856071417700998,0.002781954091644975,0.0005647473488988473,38.301020177264405,0.30963899533055034,179.0,4.0,0.6158769717845018
n128,0.5342814195205032,0.3290514503198267,0.0013396050726387065,0.041015139338477336,0.022773385065790984,0.006091252633738412,0.0027283657295622777,0.0005647366366609178,37.57522986248927,0.31008401162145016,179.0,4.0,0.6158769883120189
n128,0.539644192365967,0.3323542587543701,0.0013413532751932133,0.04000698669676888,0.021731036264741474,0.006321724103711507,0.002674246023643645,0.0005647258435762605,36.85294377287466,0.3104765175393711,179.0,4.0,0.6158770053496664
n128,0.5450141009752487,0.33566146203459085,0.0013431585712641867,0.039023196121959286,0.020721404790184163,0.006545562764278676,0.0026197259755217153,0.0005647149746496082,36.140965054971375,0.31083086564387735,179.0,4.0,0.6158770229091437
n128,0.5503913719579148,0.33897319972720086,0.0013450202543042495,0.0380702335543483,0.019752260862316847,0.006760970173948964,0.0025649395641193363,0.0005647040348438908,35.428946011971036,0.31115762341001646,179.0,4.0,0.6158770410023675
n128,0.5557762290843157,0.34228960965039257,0.0013469376127756899,0.03715402970843773,0.018830687048926705,0.006966292844335588,0.002510022571399782,0.0005646930286426128,34.71691669707882,0.3114318656367376,179.0,4.0,0.6158770596414778
n128,0.5611688932684501,0.3456108278632877,0.0013489099310718012,0.03627992546709427,0.017963002495098326,0.007160046198021305,0.002455111814959489,0.0005646819599956085,34.00493815310282,0.3116548891810418,179.0,4.0,0.6158770788388427
n128,0.5665695825505673,0.34893698865522427,0.0013509364888998029,0.035452611749513585,0.01715468722906116,0.007340931564752878,0.002400344730757871,0.0005646708318980732,33.29309824761086,0.311865751170052,179.0,4.0,0.6158770986070655
n128,0.5719785120744765,0.35226822453178447,0.0013530165596086694,0.03467607095769092,0.016410309179410856,0.007507851519560025,0.0023458590752824314,0.0005646596464744255,32.58150645600114,0.31201884370524247,179.0,4.0,0.6158771189589869
n128,0.5773958940568488,0.3556046661958905,0.0013551494080597578,0.033953535769444244,0.01573347207234318,0.0076599221680827565,0.0022917925036912393,0.000564648404737463,31.870288238353467,0.3121141064267466,179.0,4.0,0.6158771399076947
n128,0.5828219377479051,0.35894644252359537,0.001357334288503199,0.033287458665142565,0.01512677951393935,0.007796481008428956,0.00223828189512845,0.0005646371061557329,31.159579723030333,0.31215150494945504,179.0,4.0,0.6158771614665284
n128,0.5882568493841801,0.3622936805349937,0.0013595704426976939,0.032679503256343695,0.014591826142838759,0.007917090362988481,0.0021854624790429347,0.0005646257488089619,30.451694784901125,0.31213102958874633,179.0,4.0,0.6158771836490853
n128,0.5937008321344645,0.36564650536093146,0.0013618570983029642,0.032130571891382874,0.014129229774855643,0.008021536060892398,0.0021334669666018494,0.0005646143292658314,29.827074458134057,0.31205269387209306,179.0,4.0,0.6158772064692287
n128,0.5991540860397268,0.36900504020600733,0.0013641934674102991,0.03164083668089809,0.013738675727686908,0.008109816685178295,0.002082424872807135,0.0005646028423689825,29.202582483425747,0.3119165328783095,179.0,4.0,0.6158772299410912
n128,0.6046168079469758,0.3723694063078426,0.0013665787449662983,0.031209804346781382,0.013418995637070118,0.008182131128290372,0.00203246210283707,0.0005645912811951684,28.577899392782086,0.3117226014327158,179.0,4.0,0.615877254079083
n128,0.61008919143596,0.3757397228919396,0.0013690121068231586,0.030836393291863086,0.013168260111726084,0.00823886366603067,0.001983700753171706,0.000564579637075232,27.952727896159644,0.3114709721726473,179.0,4.0,0.6158772788978961
n128,0.6155714267367304,0.3791161071209132,0.0013714927072420932,0.03051901476084409,0.012983875722447974,0.008280568290529852,0.0019362590374128851,0.0005645678997292538,27.326801896052835,0.3111617334908306,179.0,4.0,0.615877304412512
n128,0.6210637006358134,0.38249867403670734,0.0013740196758459083,0.03025567243499207,0.012862702882042035,0.00830795052414085,0.001890251229566627,0.000564556057224136,26.699894821267115,0.31079498736955213,179.0,4.0,0.615877330638207
n128,0.6265661963691359,0.3858875364946527,0.001376592114174776,0.03004405409246733,0.012801170552848263,0.008321844987572323,0.001845787483728385,0.0005645440959756152,26.07182644030292,0.31037084714010815,179.0,4.0,0.6158773575905592
n128,0.6320790935007062,0.38928280508875174,0.0013792090920886626,0.029881583816833805,0.012795355103414114,0.008323190502339168,0.0018029733699734107,0.000564532000901984,25.442467700350807,0.30988943523438395,179.0,4.0,0.6158773852854531
n128,0.637602553985942,0.3926845795684001,0.0013818558431076893,0.029765461302412734,0.012841050244692093,0.008313002303751559,0.0017619091523385635,0.0005645197558280532,24.811745111392487,0.3093508824535138,179.0,4.0,0.6158774137390143
n128,0.6431365427870375,0.3960928383594381,0.0013844874999581365,0.02969269012447024,0.012933823684944548,0.008292343819494315,0.0017226898286044335,0.0005645073436752355,24.179662266369974,0.308755346955789,179.0,4.0,0.6158774429666488
n128,0.6486811670034244,0.3995076474269361,0.001387162548443634,0.029660102467873584,0.013069083754857219,0.008262299795000903,0.0016854011696040535,0.0005644947462803711,23.546260836318588,0.3081029808155781,179.0,4.0,0.6158774729847762
n128,0.6542364167683603,0.4029290006992556,0.001389807603677242,0.029664397142969163,0.013242136425251981,0.00822395633683378,0.0016501200986712605,0.0005644819450867081,22.91164909383581,0.30739395606390174,179.0,4.0,0.6158775038094781
n128,0.659802353523452,0.4063569360220831,0.0013924954794518787,0.029702180989435382,0.013448259093454231,0.008178378883489193,0.001616912006012412,0.000564468920886139,22.27597904472872,0.30662844322142024,179.0,4.0,0.6158775354575068
n128,0.6649372510710574,0.4095194041449936,0.0013949503661566409,0.02976361046457675,0.01366324991696707,0.00813089821194271,0.0015882130081622326,0.0005644567136552374,21.68985989838417,0.30587371426302085,176.0,4.0,0.6158775653434329
n128,0.6705237785643758,0.4129600211889047,0.0013976461064503477,0.029856084027306173,0.013919857271725131,0.008074250501627765,0.0015591258959697899,0.0005644432072044273,21.05278058571226,0.3050002160307562,176.0,4.0,0.6158775986204053
n128,0.6761210937256592,0.41640728230437596,0.0014003316202273474,0.02997209334766541,0.014196259498053303,0.008013185370166263,0.001532231821381747,0.0005644294221350339,20.415382277761996,0.30407078400203086,176.0,4.0,0.6158776327708891
n128,0.6817291705797567,0.4198611714995674,0.0014030370794618978,0.03010841333658075,0.014488343058709049,0.0079485114565601,0.0015075472059229366,0.0005644153404032122,19.778020801458755,0.30308564090752355,176.0,4.0,0.615877667812282
n128,0.6873480803411355,0.42332173263968204,0.0014057341155562998,0.030262033876709483,0.014792362711050167,0.007880930384199002,0.0014850762150946605,0.0005644009447640536,19.141089254215643,0.30204500945601853,176.0,4.0,0.6158777037628892
n128,0.6929777878529413,0.42678894407833456,0.0014084478274538664,0.030430225054694997,0.01510500911538759,0.007811026773015203,0.0014648127888802348,0.0005643862193934041,18.505040752046,0.30094915179687615,176.0,4.0,0.6158777406406512
n128,0.6986183587956595,0.43026284627274425,0.001411151979876052,0.030610599678970337,0.015423483277641653,0.00773925428899132,0.0014467411417192775,0.0005643711496830303,17.87036420041202,0.29982626234923604,176.0,4.0,0.6158777784644723
n128,0.704269754925619,0.4337434156756935,0.0014138725411239415,0.030801149561768004,0.01574553014868485,0.007665931005619339,0.0014308377133711236,0.0005643557228398873,17.237606033335418,0.2986596569492837,176.0,4.0,0.615877817252879
n128,0.709932032563953,0.4372306869804661,0.0014165801509420618,0.03100028228956811,0.016069477687164227,0.0075912362169629965,0.0014170714070700838,0.0005643399276362095,16.60734563621304,0.29744167664483406,176.0,4.0,0.6158778570253548
n128,0.7156051553153393,0.44072463777848003,0.0014193062743895644,0.03120683531879807,0.016394241536488014,0.007515216377510568,0.0014054045678743654,0.0005643237551138278,15.980213053412879,0.29618723458846874,176.0,4.0,0.6158778978010606
n128,0.7212891684704069,0.4442252959698664,0.001422014729283317,0.03142009272059014,0.016719337286369266,0.007437791100894334,0.0013957926232246595,0.0005643071980338711,15.378298040425062,0.2949072749549372,176.0,4.0,0.615877939600057
n128,0.7269840405024918,0.4477326421448308,0.001424745229103097,0.03163977300799214,0.01704485407929767,0.007358767170247821,0.0013881842227752125,0.0005642902514986821,14.785829156885102,0.2935769433475882,176.0,4.0,0.6158779824421696
n128,0.7306431112615627,0.4499861833127348,0.0014264828612553188,0.03177535335255163,0.017245183319646595,0.00730758390003457,0.0013842528161513003,0.0005642791734801212,14.407501270509579,0.2926970570597675,173.0,4.0,0.6158780104847459
n128,0.736355826082364,0.45350451887797966,0.0014292015007505664,0.032005553647938785,0.01757245483169997,0.007225286832300105,0.001379807878624842,0.0005642615821599057,13.821062052462253,0.2912843625405919,173.0,4.0,0.615878055083618
n128,0.7420794564174822,0.45702957732710936,0.0014319201848943875,0.03224334367273353,0.017902904836812308,0.007140400643656492,0.0013771973290881512,0.0005642435978161726,13.239363945972027,0.2898217349395547,173.0,4.0,0.6158781007806093
n128,0.7478139258040052,0.46056131157563107,0.0014346409223109102,0.03248958143666109,0.01823812095558248,0.007052484221044654,0.001376341702432052,0.0005642252228742948,12.663253277123966,0.288309427699579,173.0,4.0,0.6158781475963757
n128,0.7535592999169987,0.46409976207887804,0.0014373550404620874,0.032745231820759495,0.018579822804028256,0.006961105998639902,0.0013771528577171716,0.0005642064610491646,12.093571947012219,0.2867476918340198,173.0,4.0,0.6158781955530555
n128,0.7593155110049237,0.4676448871178153,0.0014400766784435338,0.033011244241397945,0.0189297010478938,0.006865882710116778,0.001379534023500384,0.0005641873178722622,11.531176163182328,0.2851368473790804,173.0,4.0,0.6158782446720287
n128,0.7650826076029605,0.471196716592026,0.0014427838161240774,0.033288452792734326,0.01928928646762755,0.0067665090007774115,0.0013833801966720372,0.0005641677997475031,10.976903756378828,0.28347721427426537,173.0,4.0,0.6158782949759921
n128,0.7708605330316582,0.47475521560185785,0.001445505138298481,0.033577438120073806,0.01965977729339488,0.006662789563376212,0.0013885788240639602,0.0005641479141317945,10.431588746939058,0.2818203215282364,173.0,4.0,0.6158783464870802
n128,0.7766493151153973,0.47832040129190245,0.0014482028734286961,0.03387841073890292,0.020041896340415234,0.006554660615087521,0.0013950110326819993,0.0005641276689384444,10.682647273078658,0.2801599913423662,173.0,4.0,0.6158783992284949
n128,0.7824489129779164,0.4818922484956858,0.0014509226655980347,0.034191101980359684,0.02043574424794278,0.0064422229528573885,0.0014025528764104098,0.000564107072449604,10.937758860337283,0.27845488033209365,173.0,4.0,0.6158784532231509
n128,0.7882593193910011,0.4854707527700108,0.0014536079435611736,0.03451467542958916,0.020840688567428534,0.006325758280671673,0.0014110769123301334,0.0005640861327524734,11.186541032352043,0.27670529169078917,173.0,4.0,0.6158785084946048
n128,0.7940805296819898,0.4890559112457683,0.001456324011667978,0.03484764716382693,0.021255265051755953,0.006205742679998528,0.0014204536490064086,0.0005640648573284803,11.428878808802756,0.27491153578354716,173.0,4.0,0.6158785650667814
n128,0.7999124892303114,0.49264769029218125,0.001458994763812609,0.03518782994610342,0.021677105711649255,0.006082857862406869,0.0014305528386238536,0.0005640432531087089,11.664676183971439,0.27307394586047345,173.0,4.0,0.6158786229634554
n128,0.8057552233040443,0.49624610548036113,0.0014616932647900274,0.03553231173810469,0.022102912495787257,0.0059579904841378884,0.0014412449122079426,0.0005640213254913822,11.893861495681158,0.27139324969127815,173.0,4.0,0.6158786822095157
n128,0.811608647340139,0.4998511047389574,0.0014643589983355514,0.03587744207630628,0.022528444397860618,0.0058322288902664995,0.0014524016650389183,0.0005639990787468128,12.116378205342016,0.2696795479372189,173.0,4.0,0.6158787428290272
n128,0.8174728034964797,0.5034627140415263,0.0014670372736955476,0.0362188864606743,0.022948586917303435,0.005706843070991613,0.0014638975297135625,0.0005639765151320354,12.332191272305781,0.2679243006003264,173.0,4.0,0.6158788048476735
n128,0.823347588595329,0.5070808698526906,0.0014696970104418705,0.03655168226503286,0.02335742612493311,0.00558326557828296,0.0014756098395802622,0.0005639536353883461,12.541273541362541,0.26612759214747705,173.0,4.0,0.615878868289939
n128,0.8292330493193198,0.5107056009330889,0.0014723529881972353,0.03687036019992472,0.023748403648124097,0.005463052135154017,0.0014874202971698503,0.0005639304377849209,12.743613599159067,0.2642894538142496,173.0,4.0,0.6158789331822345
n128,0.8351290800396123,0.5143368422381337,0.0014750058231031169,0.037169082650687774,0.024114486188556307,0.00534784839191144,0.0014992155027696952,0.0005639069190416582,12.939203033791065,0.2624928345151659,173.0,4.0,0.6158789995496311
n128,0.8410357082991224,0.5179746107411087,0.0014776378896948974,0.03744182967912725,0.024448395778986335,0.0052393378625705984,0.0015108888921121849,0.0005638830732909829,13.128048421051645,0.2608407050846122,173.0,4.0,0.6158790674189588
n128,0.8469528593737747,0.5216188604314042,0.0014802830172639836,0.03768257532102999,0.02474282649431304,0.005139197140262542,0.0015223418226556432,0.0005638588930828219,13.310160732811822,0.2591481007244439,173.0,4.0,0.6158791368161455
n128,0.8528805152818577,0.5252695802450387,0.0014828900058769334,0.037885495145760534,0.02499069791788069,0.005049042159123006,0.0015334855085960878,0.0005638343689761849,13.48555661155501,0.257414733475818,173.0,4.0,0.615879207768071
n128,0.8588186504455714,0.5289267544399633,0.0014855233603742472,0.03804516921041203,0.02518540122277335,0.004970379796048509,0.0015442423228579883,0.0005638094900739676,13.654267763907464,0.25564031431930323,173.0,4.0,0.615879280301847
n128,0.8647671921145279,0.5325903382217116,0.00148810809379219,0.03815678258797198,0.02532104230957525,0.0049045607119667795,0.0015545469180939498,0.0005637842445595968,13.816339034503278,0.2538245702616098,173.0,4.0,0.6158793544443073
n128,0.8707261609625985,0.5362603443340919,0.001490716214560436,0.03821631685430631,0.025392673228262615,0.004852734416884331,0.0015643474523819342,0.0005637586193884621,13.981310024779642,0.2519672068702943,173.0,4.0,0.6158794302237542
n128,0.876695450427784,0.5399367071591719,0.0014932914966122731,0.038220714264907814,0.02539649148161555,0.004815812659908843,0.0015736059455947631,0.0005637326019901505,14.161843669503403,0.25006798200265,173.0,4.0,0.6158795076671865
n128,0.8826751020299346,0.5436194522797967,0.0014958743529806973,0.03816801931722272,0.025330012196522124,0.004794434479072055,0.0015822993384069452,0.0005637061793090834,14.33610184524171,0.24839813196537006,173.0,4.0,0.6158795868037923
