time,max_coordinate_speed,causal_distance,trusted_origin_margin,trusted_r8_margin
0.0,1.7323716045573447,0.0,16.0,8.0
0.010823312937405826,1.7390538158921647,0.01878616183219532,15.981213838167804,7.981213838167805
0.016214175436500177,1.7420204629667684,0.028169158225426587,15.971830841774574,7.971830841774573
0.01890501638794164,1.7432876963387094,0.03285836318715271,15.967141636812848,7.967141636812848
0.021593901309142422,1.7446646978545037,0.037547714486458855,15.96245228551354,7.962452285513542
0.02428066398953851,1.7461797545436761,0.04223724978534443,15.957762750214656,7.9577627502146555
0.02696509552518243,1.7476648246849114,0.046926743069904325,15.953073256930095,7.953073256930096
0.0296472459774839,1.7491200303093988,0.05161619461011628,15.948383805389884,7.948383805389883
0.03232716497605076,1.7505454958070388,0.05630560467615075,15.943694395323849,7.943694395323849
0.035004901722240814,1.7520646702338114,0.06099513865074396,15.939004861349256,7.939004861349256
0.03768031666532876,1.7537175052765863,0.06568484966052991,15.93431515033947,7.93431515033947
0.04035321009650924,1.7553385978943565,0.0703745161644346,15.929625483835565,7.929625483835565
0.043023635053621764,1.7569280477662887,0.07506413841773764,15.924935861582263,7.924935861582262
0.04569164414253099,1.7584859567803168,0.0797537166754422,15.920246283324557,7.920246283324558
0.04835728954158924,1.7600124288818932,0.08444325119210938,15.91555674880789,7.915556748807891
0.051020623006215904,1.7617553488746718,0.08913307218068084,15.910866927819319,7.9108669278193195
0.05368132161172555,1.7634849488166688,0.09382287315275772,15.906177126847242,7.9061771268472425
0.056339410643415556,1.7651810548590001,0.09851262735319158,15.901487372646809,7.901487372646808
0.058994945602334786,1.7668437529989895,0.10320233502971002,15.89679766497029,7.89679766497029
0.06164798155531228,1.7684731321106637,0.10789199643039217,15.892108003569607,7.892108003569608
0.06429857313902805,1.7700692838982794,0.11258161180363946,15.88741838819636,7.887418388196361
0.06694677456404605,1.7718183318888512,0.11727142771933,15.88272857228067,7.88272857228067
0.06959236182072764,1.773592661958599,0.12196127479184082,15.878038725208159,7.878038725208159
0.072235302390195,1.7753317848354775,0.1266510729910441,15.873348927008957,7.873348927008956
0.07487565392337864,1.7770357823508813,0.13134082256727028,15.868659177432729,7.86865917743273
0.07751347362659182,1.7787047388134734,0.1360305237703907,15.86396947622961,7.8639694762296095
0.08014881826683093,1.7803387410614457,0.14072017684992386,15.859279823150077,7.859279823150076
0.0827817441768773,1.7819378785251434,0.1454097820551548,15.854590217944844,7.854590217944845
0.08541230726018731,1.7836534388059528,0.15009953849992577,15.849900461500074,7.8499004615000745
0.08804034020538658,1.7854045635901536,0.1547893395067378,15.845210660493262,7.8452106604932625
0.09066579557589051,1.787118965909536,0.1594790900501261,15.840520909949873,7.840520909949874
0.0932887323190045,1.7887967338173574,0.16416879038967203,15.835831209610328,7.835831209610328
0.09590920892843832,1.7904379591305317,0.16885844078594403,15.831141559214055,7.831141559214056
0.09852728344819232,1.7920427374735182,0.17354804150058883,15.826451958499412,7.826451958499411
0.10114301347626553,1.7936111682836073,0.17823759279637227,15.821762407203627,7.821762407203628
0.10375645616824301,1.7951433547785116,0.1829270949371712,15.81707290506283,7.817072905062829
0.10636766824081777,1.7967232513115872,0.18761665765962146,15.812383342340379,7.812383342340379
0.10897658421971333,1.7983816938665922,0.19230632102826237,15.807693678971738,7.807693678971738
0.11158309429262321,1.800002293647426,0.19699593308308883,15.80300406691691,7.803004066916911
0.11418725764093846,1.801585158959974,0.20168549410300496,15.798314505896995,7.798314505896995
0.11678913298204419,1.8031304015620946,0.2063750043673162,15.793624995632683,7.793624995632684
0.11938877857392102,1.8046381366093167,0.21106446415570082,15.788935535844299,7.788935535844299
0.12198625221969425,1.8061084825930052,0.21575387374817223,15.784246126251828,7.784246126251828
0.12458161127214176,1.8075415612739363,0.22044323342503594,15.779556766574965,7.779556766574964
0.1271749126381675,1.8089374976138866,0.22513254346684455,15.774867456533155,7.774867456533156
0.12976621278324335,1.8102964197074805,0.22982180415435371,15.770178195845647,7.770178195845646
0.13235556773581925,1.8117420586519952,0.234511175790534,15.765488824209466,7.765488824209466
0.13494285657068114,1.8132023427869242,0.23920056487895303,15.760799435121047,7.760799435121047
0.13752806170161827,1.814624317849887,0.24388990292756743,15.756110097072433,7.756110097072432
0.14011124101531452,1.8160081200236844,0.24857919023214223,15.751420809767858,7.751420809767858
0.14269245194070337,1.817353888678721,0.25326842708851993,15.74673157291148,7.7467315729114805
0.14527175145369364,1.8186617663056752,0.25795761379258303,15.742042386207418,7.742042386207417
0.14784919608185115,1.819931898453644,0.26264675064022397,15.737353249359776,7.737353249359776
0.150424841909029,1.8211644336765567,0.2673358379273258,15.732664162072675,7.732664162072674
0.15299874457993548,1.8223595234896832,0.2720248759497568,15.727975124050243,7.727975124050243
0.15557095930462592,1.8235173223370802,0.2767138650033785,15.723286134996622,7.723286134996622
