block,level,x,y,z,r,h,w,rho,alpha,K,local_rate,rate_gradient_norm,product_derivative_defect,half_ell_factorized,half_ell_direct,energy_rate_margin,frozen_spectral_abscissa
3,0,-0.1875,-3.8125,-5.4375,6.64354715118362,0.125,0.8623038621155205,1.0287585703567963,0.8871024884031068,-0.005013561706485696,1.0,0.0,8.265883795486077e-08,3.265204381955652e-08,5.001970515509684e-08,0.980610687194589,-0.9892854907902497
3,0,-0.3125,-0.8125,-4.9375,5.013653233920351,0.125,0.824543019644151,1.0549973786125422,0.8698907242778492,-0.0033868767733465904,1.0,0.0,9.769161323823159e-08,1.0231652064421787e-08,8.746794137108487e-08,0.9649891943663441,-0.9902722856179194
3,0,-0.1875,-0.4375,-4.0625,4.090289567989044,0.125,0.7950933622231583,1.0673122443209548,0.8486128808790929,0.0006287876802482859,1.0,0.0,1.6501579138127545e-08,5.9063538687172357e-08,4.2759622214318406e-08,0.9507698705342658,-0.9778514652448546
4,0,-4.8125,-6.8125,-0.9375,8.393403287701599,0.125,0.8896344090042455,1.0105017456716654,0.8989771233083704,-0.00289793969566387,1.0,0.0,9.255825328446797e-08,4.822405084309546e-09,9.515972422535778e-08,0.9904545062971611,-0.9938968005146018
5,0,-1.8125,-4.9375,-2.6875,5.90649801066588,0.125,0.8470756206407943,1.0401437111238618,0.8810803796558644,-0.005332671534573833,1.0,0.0,6.731830675897084e-08,2.2843355519968786e-08,4.447536283863831e-08,0.9755693472297762,-0.988270246729609
5,0,-3.6875,-5.0625,-0.9375,6.332887868105672,0.125,0.8561941292224577,1.033390964012908,0.8847832765793879,-0.005082422787729075,1.0,0.0,6.145792179296804e-08,2.3825755354907942e-08,3.764572739452604e-08,0.9788340559057227,-0.9890011838467564
6,0,-4.3125,-3.4375,-1.6875,5.7672973523132995,0.125,0.843902235956697,1.0422996588604365,0.8795990126492249,-0.005263683947168419,1.0,0.0,3.605133632307653e-08,1.2510144421957187e-08,2.3578365101319532e-08,0.9752410441172631,-0.9882582195308364
6,0,-4.6875,-0.5625,-0.4375,4.741357268757544,0.125,0.8166279580023975,1.0591369834332163,0.8649208720258865,-0.0024486573788640932,1.0,0.0,7.645169616205678e-08,1.879879594914641e-09,7.631748408890385e-08,0.9616203430710688,-0.987610440279368
7,0,-0.1875,-0.4375,-3.3125,3.3465233825568887,0.125,0.7642318668677031,1.070527118525731,0.8181309383234222,0.006727184744843828,1.0,0.0,1.824126476099694e-07,2.8785855297089095e-07,1.058864937972499e-07,0.9305182768003242,-0.9567283222867415
7,0,-0.1875,-0.4375,-2.6875,2.729325695112256,0.125,0.7302621671519703,1.0633145953270569,0.7764984207478569,0.015396833553151542,1.0,0.0,5.911873131254136e-07,1.414584854361046e-06,8.237194890622569e-07,0.9009395652628241,-0.9237271920274501
7,0,-3.8125,-0.4375,-2.5625,4.614430490320555,0.125,0.8128155259625588,1.0606146132633427,0.8620840247232198,-0.002433596204246844,1.0,0.0,3.212382953465191e-08,3.4918442765566384e-09,2.8956742786907144e-08,0.9644605314587079,-0.985974823897677
7,0,-1.5625,-2.1875,-2.4375,3.6287695917486964,0.125,0.7770309325071173,1.069767236293328,0.8312422331825663,0.00287844942327081,1.0,0.0,1.6583059178056046e-08,1.0970263465555622e-08,8.713067201674369e-09,0.9537192283793275,-0.9663837265129556
7,0,-0.0625,-0.4375,-2.1875,2.2316963839196404,0.125,0.6928990707216636,1.0472698204609907,0.7256522853922639,0.027258655824892807,1.0,0.0,2.281269353365227e-06,6.1546540019753364e-06,3.873601564235345e-06,0.8624949315606325,-0.8785075530867406
7,0,-0.8125,-2.4375,-1.9375,3.217991415464,0.125,0.7580113413603522,1.0692719043943573,0.810520230528905,0.007217451312948251,1.0,0.0,1.7329244590975305e-08,5.9858770643284105e-09,1.7063781888690576e-08,0.9388037919737036,-0.951293272921918
7,0,-0.0625,-0.1875,-1.8125,1.8232440182268528,0.125,0.650491093834955,1.025859852818295,0.6673126977811386,0.04302488522866038,1.0,0.0,1.4610489863875176e-05,3.641680435252284e-05,2.181276084649438e-05,0.8116396077057345,-0.821702299047907
7,0,-1.5625,-0.0625,-1.6875,2.3006452899132452,0.125,0.6988649366257526,1.0495101789003731,0.7334658646652915,0.02492043066581931,1.0,0.0,6.325150559670366e-08,6.41153760346401e-08,1.0886647809607603e-07,0.8801271797884365,-0.8861809642012869
7,0,-0.1875,-0.3125,-1.4375,1.482976314713084,0.125,0.6020257320093598,1.0016302302299949,0.6030071725569163,0.06357264438028482,1.0,0.0,3.466825952620388e-05,5.9004171523535575e-05,2.4662106025738294e-05,0.7699319906575113,-0.7525636223649463
7,0,-0.4375,-1.3125,-1.3125,1.9070182877990447,0.125,0.6603961197946063,1.030021464116007,0.6802221782073704,0.03862758046337159,1.0,0.0,5.080840471552875e-07,1.8617510169309544e-07,6.923269891526463e-07,0.8446388696786487,-0.8348047403430834
7,0,-3.5625,-1.0625,-1.1875,3.902623316437291,0.125,0.7880747524463187,1.068872366749296,0.8423513258226624,0.0008615650240140711,1.0,0.0,1.549170228093195e-08,3.22058414494265e-09,1.7488271331757273e-08,0.9511322948295865,-0.9737575412401847
7,0,-0.1875,-0.1875,-1.1875,1.2167451458707366,0.125,0.5514008436208037,0.9803540740294051,0.5405680634669058,0.08771516773336913,1.0,0.0,0.0001353226001808498,0.0001681850950761152,3.901750377484358e-05,0.7225310070293045,-0.6814155003605339
7,0,-0.8125,-1.0625,-1.0625,1.708206296089556,0.125,0.6357796671796356,1.0172848586315832,0.6467690288476707,0.048750589588714824,1.0,0.0,3.6596375883400807e-07,3.1864450452593735e-07,6.845900903536778e-07,0.8305791191716785,-0.8002953383671845
7,0,-2.0625,-1.8125,-0.9375,2.90137359710879,0.125,0.7408633510017334,1.065569734382192,0.7894415641404177,0.011578831938044416,1.0,0.0,2.5614438399410992e-08,4.8998562282412255e-09,2.4322283323898783e-08,0.9264875870190155,-0.9349055745376224
7,0,-0.0625,-0.3125,-0.9375,0.9901862198596787,0.125,0.4959250214278097,0.9627694239437724,0.47746144719935535,0.11730700631568021,1.0,0.0,0.0002517344949693603,0.0002170382816612484,0.00015847938117781227,0.7001132254688928,-0.6062168029246704
7,0,-1.0625,-0.0625,-0.9375,1.418350714738777,0.125,0.5909226003586586,0.9965381673132911,0.588876925185422,0.068627463669735,1.0,0.0,3.3071732980380934e-06,3.4632324454145057e-06,5.760493435850983e-06,0.7818916932108587,-0.7367837954566223
7,0,-2.0625,-0.4375,-0.8125,2.2595284353156524,0.125,0.6953322048890599,1.0479524891411613,0.7286751148935023,0.025942520390583902,1.0,0.0,7.074118444069363e-07,1.091082826783958e-06,3.8526289082259763e-07,0.8767366990932807,-0.8816339054801868
7,0,-0.4375,-0.8125,-0.6875,1.150747039970123,0.125,0.5365554837847577,0.9751349924123845,0.523214027609273,0.09614433109365893,1.0,0.0,7.049483916509933e-06,4.488771201540565e-06,1.1289015501893702e-05,0.7702787942355556,-0.66114328386686
7,0,-0.1875,-0.3125,-0.6875,0.7781187248742958,0.125,0.4300920843701224,0.9507301593328172,0.40890151590098994,0.15637441869482827,1.0,0.0,0.0002629756023437454,7.309119052251235e-05,0.00028340402212137424,0.7136400768113481,-0.52517911313789
7,0,-0.0625,-2.0625,-0.5625,2.138742329033584,0.125,0.6843924915821982,1.0429546351750847,0.7137903213746787,0.030194748486103436,1.0,0.0,2.200199117410225e-06,5.801795671354902e-06,3.6032317100660602e-06,0.8567338290646924,-0.867485689180526
7,0,-0.0625,-0.6875,-0.5625,0.8904879280484379,0.125,0.4668795097380438,0.9565538232512387,0.44659538003758975,0.13446837711924758,1.0,0.0,6.848252328313789e-05,0.00026072793106694103,0.0002075994833639958,0.7284044812162896,-0.569500313473704
7,0,-0.0625,-0.3125,-0.5625,0.6465050270492876,0.125,0.38078712828653366,0.9495010382518734,0.361557773661013,0.18733552306991838,1.0,0.0,0.0004329842300095779,0.0014525081967024416,0.0014414578551823793,0.7090576255230463,-0.4659702663003382
7,0,-1.5625,-0.1875,-0.5625,1.6712177446401173,0.125,0.6306725853511018,1.0153679996984095,0.6403647614525727,0.05101019849047464,1.0,0.0,8.52838953813755e-06,1.3097858701897623e-05,4.666715344236767e-06,0.8078808767505552,-0.7932345297931865
7,0,-1.0625,-0.5625,-0.4375,1.27934309315367,0.125,0.5645203249827434,0.9854320306102609,0.5562964101685092,0.08180051147763186,1.0,0.0,1.313052923032338e-05,3.4768682847178916e-06,1.3472460902865753e-05,0.7795367492827012,-0.6995320256068975
7,0,-0.1875,-0.5625,-0.4375,0.7368641326594747,0.125,0.41542549877126994,0.9497785812485345,0.39456224083744157,0.16532806479986234,1.0,0.0,4.961653536466534e-05,0.00014406291302761099,0.00014073426014403188,0.7413714938429239,-0.5059492280082248
7,0,-0.0625,-0.3125,-0.4375,0.5412658773652742,0.125,0.3359245327109841,0.9519326307329491,0.3197775241513037,0.21933246705611373,1.0,0.0,0.00015236154433199652,0.0013464310762397213,0.0014984271318508225,0.7234138531386172,-0.40614568728389855
7,0,-0.3125,-0.1875,-0.4375,0.5694020986965187,0.125,0.34836471663617646,0.9505583634098436,0.3311409949154178,0.21004630125026044,1.0,0.0,0.0004427281355623607,0.0006569149221363286,0.0010400826777264346,0.7623291137635348,-0.4309410608130523
7,0,-0.3125,-0.9375,-0.3125,1.0364452469860626,0.125,0.5083391043429748,0.9663522392952926,0.4912346318031971,0.11072655463167379,1.0,0.0,9.36753327424053e-05,4.259518173903595e-05,5.867260203675652e-05,0.7310250040610325,-0.6235484997895138
7,0,-0.1875,-0.3125,-0.3125,0.480071609241788,0.125,0.30745918583234183,0.9587844756508623,0.29478709427230293,0.23592333734658363,1.0,0.0,0.0006447762520153353,0.001572618451994012,0.0020869837270705966,0.7804700736907588,-0.3768527565845762
7,0,-0.8125,-0.1875,-0.3125,0.8904879280484379,0.125,0.4668358329128961,0.9568048088035569,0.4466707698528728,0.13409746155085356,1.0,0.0,0.00022007522309313332,9.511692807453897e-05,0.00022635685209780696,0.7083261332592908,-0.5693655299067022
7,0,-0.1875,-0.1875,-0.3125,0.409839907768875,0.125,0.27166826349793766,0.9695375509706663,0.26339258286824413,0.2671264084279096,1.0,0.0,0.0012339070836268754,0.0020177166979989925,0.003168166667539602,0.7795634214388005,-0.3329963111675296
7,0,-0.0625,-0.0625,-0.3125,0.3247595264191645,0.125,0.22631372139249936,1.013866848783657,0.22945197954471586,0.2943891713079351,1.0,0.0,0.07085909420852685,0.08967409538373902,0.029194718469822415,0.5664638263807729,-0.16184607063278933
7,0,-0.1875,-0.6875,-0.1875,0.7368641326594747,0.125,0.4154156759301105,0.9490829610559032,0.3942639397807887,0.1649650105667039,1.0,0.0,0.0005481302131760029,0.000827438097829526,0.0009954907896545754,0.6804640951291018,-0.5066967944234047
7,0,-0.3125,-0.4375,-0.1875,0.5694020986965187,0.125,0.3483647166361764,0.9505583634098419,0.33114099491541715,0.2100463012502616,1.0,0.0,0.00044272813556282847,0.0006569149221357294,0.0010400826777262732,0.7623291137635358,-0.4309410608130527
7,0,-0.1875,-0.3125,-0.1875,0.409839907768875,0.125,0.27166826349793777,0.9695375509706655,0.263392582868244,0.2671264084279092,1.0,0.0,0.001233907083626873,0.0020177166979983684,0.0031681666675389473,0.7795634214388003,-0.3329963111675295
7,0,-0.1875,-0.1875,-0.1875,0.3247595264191645,0.125,0.22457948924426202,1.000913012486878,0.2247845331222387,0.29524044052120646,1.0,0.0,0.0007366213125300616,0.006470476445209225,0.005733855132679164,0.8257007251804237,-0.321942214664658
7,0,-0.0625,-0.1875,-0.1875,0.2724311839712921,0.125,0.19211522247332546,1.0319063915517939,0.19824492598461937,0.34654023186554567,1.0,0.0,0.0036853421163906093,0.020469011020641335,0.024110035214523744,0.8236595632751096,-0.13583841362484994
7,0,-0.4375,-0.0625,-0.1875,0.480071609241788,0.125,0.3068692567076442,0.9547836384382384,0.29299374544416235,0.24286151102385306,1.0,0.0,0.0018397367928888605,0.010639164427590428,0.012457577148036216,0.6982081429114435,-0.388181026106301
7,0,-0.3125,-0.0625,-0.1875,0.369754986443726,0.125,0.25139816074260407,0.9846050120841984,0.24752788909591691,0.26088661366532456,1.0,0.0,0.0012130373177006316,0.016714906812778485,0.016650651874546295,0.6620833711028796,-0.3007253006592744
7,0,-0.1875,-0.0625,-0.1875,0.2724311839712921,0.125,0.19211522247332546,1.0319063915517948,0.19824492598461954,0.34654023186554567,1.0,0.0,0.003685342116390094,0.020469011020641605,0.024110035214523474,0.8236595632751116,-0.13583841362484939
7,0,-0.0625,-0.0625,-0.1875,0.2072890493972125,0.125,0.15594197871884863,1.0906800641270977,0.17008280734918033,0.30994980305486947,1.0,0.0,0.16994824822413723,0.11491673345155963,0.10113809401839267,-0.7974187490311899,0.18574703141895998
7,0,-0.0625,-2.1875,-0.0625,2.189284986017124,0.125,0.6891012545717224,1.0456219028676217,0.7205393650737498,0.02894084008112813,1.0,0.0,4.371633057879336e-06,1.1514336582437418e-05,7.142708037124933e-06,0.8540636648655515,-0.8734479974081533
7,0,-0.0625,-0.3125,-0.0625,0.3247595264191645,0.125,0.22631372139249936,1.0138668487836568,0.2294519795447158,0.2943891713079352,1.0,0.0,0.07085909420852696,0.08967409538373831,0.029194718469822013,0.5664638263807733,-0.1618460706327861
7,0,-0.1875,-0.1875,-0.0625,0.2724311839712921,0.125,0.19211522247332546,1.0319063915517939,0.19824492598461937,0.34654023186554545,1.0,0.0,0.003685342116390462,0.020469011020641553,0.024110035214523835,0.8236595632751111,-0.13583841362484772
7,0,-0.0625,-0.1875,-0.0625,0.2072890493972125,0.125,0.15594197871884866,1.0906800641270973,0.1700828073491803,0.309949803054869,1.0,0.0,0.16994824822413757,0.11491673345155946,0.10113809401839222,-0.7974187490311855,0.18574703141896443
7,0,-0.1875,-0.0625,-0.0625,0.2072890493972125,0.125,0.1559419787188487,1.090680064127097,0.17008280734918033,0.30994980305486924,1.0,0.0,0.1699482482241378,0.11491673345155946,0.10113809401839255,-0.7974187490311864,0.18574703141895688
7,0,-0.0625,-0.0625,-0.0625,0.10825317547305482,0.125,0.07362896340003838,1.556370602670225,0.11459395414090168,0.4803492160775237,1.0,0.0,0.3167898278202551,0.034647488426964385,0.2821423393932907,-0.6369467425261599,0.47668111478043995
8,0,2.1875,-7.9375,-7.5625,11.179466389322883,0.125,0.9167320618601114,1.0004821685666567,0.9171740812443867,-0.0005772276270866643,1.0,0.0,8.987734000845451e-08,0.00010225669360213294,0.0001021693757725035,0.9977620031253113,-0.9987995554641389
8,0,1.1875,-6.4375,-6.4375,9.181120233936598,0.125,0.8986595725483928,1.0059726125024608,0.9040269179468514,-0.0019609844921429837,1.0,0.0,8.467896890827154e-08,2.233322938378337e-08,6.234771334379626e-08,0.993616143107093,-0.9958721503479905
8,0,3.6875,-4.1875,-4.6875,7.28734991269117,0.125,0.8735958193224121,1.0203994532366636,0.8914166963864245,-0.004534986816488989,1.0,0.0,2.6181284682359898e-08,1.0934581941957669e-08,1.5251952834059606e-08,0.9853259125874765,-0.9904519266176809
9,0,5.5625,-7.4375,-7.9375,12.217271329965623,0.125,0.9233922072666733,0.9994478751551744,0.9228823794875229,-0.0002771934229758328,1.0,0.0,5.281098158841011e-08,0.00010876567583217575,0.00010876823241415822,0.9986569291112382,-0.9993537888836613
9,0,6.4375,-5.8125,-7.3125,11.34456780798634,0.125,0.9173775071161939,1.0002295161428116,0.9175880600631294,-0.0005293542975389002,1.0,0.0,4.9463837688032994e-08,9.984613887339163e-07,1.0341813694513896e-06,0.9979362439065431,-0.9988318756015858
9,0,6.9375,-7.9375,-6.0625,12.160868338650822,0.125,0.9229747434679458,0.9994900962127311,0.922504115150698,-0.0002902168287150709,1.0,0.0,4.603296316138521e-08,0.00011759442749671684,0.00011758761372054498,0.9986409920980286,-0.9993268115197258
9,0,7.4375,-4.4375,-5.8125,10.430386797717523,0.125,0.9105493343748098,1.0017192701967987,0.9121148147081153,-0.0009608800558342656,1.0,0.0,3.59204809878558e-08,1.022540185785856e-06,9.93641311946629e-07,0.9966735096203694,-0.9979442563771367
10,0,1.8125,-1.8125,-5.4375,6.011382432519162,0.125,0.8493923310055284,1.0386611586736394,0.8822308226907055,-0.005346313264295592,1.0,0.0,1.1246529294177866e-07,3.789179660851694e-08,7.457374254029329e-08,0.97542122504318,-0.9883693167408999
10,0,0.6875,-0.8125,-4.4375,4.563356084067952,0.125,0.8111252176640737,1.0618314394934751,0.8612782574817017,-0.0019508250829532333,1.0,0.0,5.133474985677385e-08,7.760318729671791e-09,5.903577710878164e-08,0.9597834673746204,-0.9854715756076147
11,0,4.0625,-2.4375,-6.9375,8.400846311533142,0.125,0.8898205683155211,1.0104211036351423,0.8990934806746184,-0.002973509088333599,1.0,0.0,7.179766077735337e-08,6.606510032937289e-08,1.2749188067972299e-08,0.9904278322757302,-0.9937722827469988
11,0,7.9375,-1.8125,-5.6875,9.931602023339437,0.125,0.9066470320802151,1.0030762560485735,0.9094361104965731,-0.0012841523906029482,1.0,0.0,3.2362789537107436e-08,0.00015604631531698868,0.00015606433274875474,0.9956018833356621,-0.9972476905178629
11,0,5.6875,-0.3125,-4.4375,7.22057606773864,0.125,0.8724997262051873,1.02132518992446,0.8911059485755523,-0.0044882092759979605,1.0,0.0,7.776022235138724e-08,3.042360486538694e-08,4.735030275739214e-08,0.9843118778703287,-0.9905117737315989
12,0,1.3125,-4.6875,-2.0625,5.286702067451881,0.125,0.831993699966686,1.0504300392560069,0.8739511749167564,-0.004640283776892524,1.0,0.0,6.969632653348526e-08,1.646856432179334e-08,5.325544727577962e-08,0.9699411338223084,-0.98914454427712
13,0,6.1875,-5.9375,-2.6875,8.986752402842754,0.125,0.8964844345170346,1.0068173409209733,0.9025960745374833,-0.00223527110339642,1.0,0.0,5.729792250860063e-08,1.4357185407873923e-08,4.297395806520334e-08,0.993018116557393,-0.9953033121199456
13,0,5.1875,-4.3125,-0.3125,6.753182120304472,0.125,0.8643340092704501,1.027201371987734,0.8878450801782651,-0.004938564886638129,1.0,0.0,6.091097361915576e-08,2.5109516933498817e-08,3.581343946373505e-08,0.9815111211681348,-0.989460177224069
14,0,0.1875,-1.9375,-3.5625,4.059614359763745,0.125,0.7940234453068155,1.067360963117069,0.847509629320216,0.0003229428124535307,1.0,0.0,2.8601049512178795e-08,1.625527581739846e-09,2.7739786170524637e-08,0.955432240804982,-0.9771404062159394
14,0,1.3125,-3.0625,-3.3125,4.698320843663191,0.125,0.8154199316276055,1.0594317912382654,0.863881798775618,-0.0032490411436605473,1.0,0.0,2.204527672299081e-08,4.3765702809242965e-09,1.7846296137167938e-08,0.9666604735929363,-0.9869406038061452
14,0,0.5625,-0.9375,-2.9375,3.1343609795299585,0.125,0.7536771417143575,1.0690841509837674,0.8057442871655665,0.008498410106770281,1.0,0.0,1.2878485360958213e-07,1.3478423704074714e-07,1.044006138825844e-08,0.9272089632121286,-0.9474965634495076
14,0,1.0625,-0.4375,-2.4375,2.6947576421637622,0.125,0.7280453133198705,1.0620308699322116,0.7732065974551717,0.015522890576748934,1.0,0.0,2.3773772620224523e-07,1.9813380686389762e-07,4.157777763974819e-08,0.9084183988822816,-0.9212390478516674
14,0,2.6875,-1.0625,-2.3125,3.701245567373232,0.125,0.7800588553927726,1.0696938784203083,0.8344241824212014,0.0023072418239969486,1.0,0.0,7.2804402281706054e-09,4.6125381550274116e-09,9.089503212965574e-09,0.9529013970420575,-0.9684955011958677
14,0,0.0625,-0.0625,-2.1875,2.189284986017124,0.125,0.6891012545717223,1.0456219028676217,0.7205393650737497,0.028940840081129182,1.0,0.0,4.371633058267922e-06,1.1514336585377778e-05,7.142708039676347e-06,0.8540636648655517,-0.8734479974081523
14,0,0.4375,-0.8125,-1.9375,2.1460355891736747,0.125,0.6850977849712218,1.0428480530143753,0.7144528911816997,0.02952251372964044,1.0,0.0,9.756430442727064e-07,1.2011545771490508e-06,2.445168829482877e-07,0.8675674812834971,-0.8683218869021277
14,0,0.6875,-2.4375,-1.8125,3.1143568758252482,0.125,0.7526706142839146,1.0684987519198923,0.8042276119691414,0.00858145809402073,1.0,0.0,1.1791616279583754e-08,4.477722652672523e-09,8.222386242511554e-09,0.9339661050976473,-0.9464748395763634
14,0,0.0625,-0.6875,-1.5625,1.708206296089556,0.125,0.6357546773741007,1.017907675390919,0.6471395657647746,0.048765599633893764,1.0,0.0,5.2479847553213595e-06,6.501437510093133e-06,1.5527860398468411e-06,0.8149268399421953,-0.8003162613196987
14,0,2.0625,-0.4375,-1.5625,2.624255846902127,0.125,0.7233528307506677,1.060034248249732,0.7667787741640997,0.016798023765766727,1.0,0.0,4.816201877800812e-08,2.4293134880331488e-08,7.173846253225097e-08,0.906672714240254,-0.9159208379981071
14,0,3.1875,-2.8125,-1.4375,4.487395541959724,0.125,0.8088008459489026,1.0623537731950605,0.8592326304571735,-0.002469724120294118,1.0,0.0,2.2204555438778598e-08,4.443878035739691e-09,1.7818075484057236e-08,0.9646807054626454,-0.984289785811335
14,0,0.1875,-0.3125,-1.3125,1.3621559198564606,0.125,0.5806461045490146,0.9923283380799478,0.5761915839397193,0.07355869520750263,1.0,0.0,5.193669533892123e-05,7.102029349412035e-05,2.108257524415975e-05,0.7533428191663917,-0.7229773019687599
14,0,0.4375,-1.6875,-1.1875,2.1093171288357757,0.125,0.6816048669988816,1.0408986547209655,0.7094815891103985,0.03061379070484846,1.0,0.0,3.916197014785169e-07,1.1968806418535903e-07,5.021853101610114e-07,0.8653769903304075,-0.8636897049636862
14,0,0.0625,-0.3125,-1.0625,1.109264959331178,0.125,0.5266453044837881,0.9722108974827102,0.5120103041272388,0.1006586814824471,1.0,0.0,0.00016557507304312984,0.00015643996490602538,2.8554822327694604e-05,0.7142189600938738,-0.6488974607325314
14,0,1.4375,-0.3125,-1.0625,1.8146538926197469,0.125,0.6494791650579564,1.0245443145172874,0.6654201859575641,0.04307557698100095,1.0,0.0,1.073814207133935e-06,1.5254585790294716e-07,1.1774400403366246e-06,0.833206166018617,-0.8196934847074543
14,0,0.3125,-3.4375,-0.9375,3.576725981956124,0.125,0.7747048328706286,1.0705151754763638,0.8293332801028881,0.0039996797442169345,1.0,0.0,5.136605779845018e-08,8.821138439462713e-08,3.706539677847613e-08,0.9403077430818261,-0.9648565350171586
14,0,0.3125,-0.0625,-0.9375,0.9901862198596787,0.125,0.4959250214278097,0.9627694239437731,0.4774614471993557,0.11730700631568004,1.0,0.0,0.00025173449496908204,0.00021703828166279467,0.00015847938118011555,0.700113225468894,-0.6062168029246706
14,0,2.6875,-1.5625,-0.8125,3.2131322335067383,0.125,0.7577549734259912,1.069321450480665,0.8102836472928187,0.007279515451135925,1.0,0.0,8.40246129730191e-09,8.096542540604623e-09,1.6064201438582105e-08,0.9369794577175223,-0.9510893108846119
14,0,0.8125,-0.9375,-0.8125,1.482976314713084,0.125,0.6020207865456811,1.0011183933687706,0.6026940826012159,0.0637256440829214,1.0,0.0,9.5840606682591e-07,8.536542380635927e-07,1.8085063107403739e-06,0.8077593560176553,-0.7525048387163406
14,0,2.3125,-0.8125,-0.6875,2.5456764818020376,0.125,0.7178396014718172,1.0580298485929587,0.7594957248592566,0.01848433471575097,1.0,0.0,3.5647434902161667e-07,3.84100458115333e-07,3.295669496080766e-08,0.899909318504999,-0.9094825620192145
14,0,0.6875,-0.5625,-0.6875,1.1232625472257143,0.125,0.5300773359123366,0.9729326172545002,0.5157295297764826,0.0996898217862511,1.0,0.0,4.744636775466376e-06,6.045798267734445e-06,1.0784312554802144e-05,0.7757574810000942,-0.6526242875381294
14,0,0.0625,-0.1875,-0.6875,0.7153451963912248,0.125,0.40747379205494627,0.9479923934247082,0.38628205538801036,0.1699494209820601,1.0,0.0,0.0017302661279674874,0.0009055952778378111,0.002066630797440431,0.6612137281762916,-0.49690783295817176
14,0,1.8125,-0.6875,-0.5625,2.018469407744393,0.125,0.6724863039327081,1.0363933334132123,0.69696032220755,0.0341297494538606,1.0,0.0,1.4850650728685968e-06,1.6711031344864456e-06,2.5937115595708887e-07,0.8572984342301264,-0.8513406482793073
14,0,0.5625,-0.4375,-0.5625,0.9078649403958718,0.125,0.47215373500238733,0.957752269755499,0.45220631137207284,0.13153422189814468,1.0,0.0,9.736100021096556e-06,1.9851110146758824e-05,2.201728667226918e-05,0.7691672705420642,-0.5757119264540025
14,0,0.0625,-0.1875,-0.5625,0.596212000885591,0.125,0.360173723835318,0.951582783725169,0.3427351147518721,0.20060440665212317,1.0,0.0,0.0026581949556042754,0.004028987270732146,0.00648737800327086,0.6555718551884822,-0.44101895129166824
14,0,1.0625,-1.1875,-0.4375,1.6524130083002857,0.125,0.6280539727218685,1.0136531195663407,0.6366288687055555,0.05209061581021401,1.0,0.0,1.1572576300382486e-06,5.106351392871534e-07,1.609450730290937e-06,0.8171121553624091,-0.7894666913215439
