cycle,time,rk_stage,max_abs_prescribed_shift_state
10957,28.427083510690618,1,0
10957,28.427083510690618,2,0
10957,28.427083510690618,3,0
10957,28.427083510690618,4,0
10958,28.429632009433991,1,0
10958,28.429632009433991,2,0
10958,28.429632009433991,3,0
10958,28.429632009433991,4,0
10959,28.432180430965975,1,0
10959,28.432180430965975,2,0
10959,28.432180430965975,3,0
10959,28.432180430965975,4,0
10960,28.434728775256339,1,0
10960,28.434728775256339,2,0
10960,28.434728775256339,3,0
10960,28.434728775256339,4,0
10961,28.437277042274836,1,0
10961,28.437277042274836,2,0
10961,28.437277042274836,3,0
10961,28.437277042274836,4,0
10962,28.439825231991193,1,0
10962,28.439825231991193,2,0
10962,28.439825231991193,3,0
10962,28.439825231991193,4,0
10963,28.442373344375117,1,0
10963,28.442373344375117,2,0
10963,28.442373344375117,3,0
10963,28.442373344375117,4,0
10964,28.444921379396291,1,0
10964,28.444921379396291,2,0
10964,28.444921379396291,3,0
10964,28.444921379396291,4,0
10965,28.44746933702438,1,0
10965,28.44746933702438,2,0
10965,28.44746933702438,3,0
10965,28.44746933702438,4,0
10966,28.450017217229021,1,0
10966,28.450017217229021,2,0
10966,28.450017217229021,3,0
10966,28.450017217229021,4,0
10967,28.452565019979833,1,0
10967,28.452565019979833,2,0
10967,28.452565019979833,3,0
10967,28.452565019979833,4,0
10968,28.455112745246407,1,0
10968,28.455112745246407,2,0
10968,28.455112745246407,3,0
10968,28.455112745246407,4,0
10969,28.457660392998314,1,0
10969,28.457660392998314,2,0
10969,28.457660392998314,3,0
10969,28.457660392998314,4,0
10970,28.460207963205104,1,0
10970,28.460207963205104,2,0
10970,28.460207963205104,3,0
10970,28.460207963205104,4,0
10971,28.462755455836302,1,0
10971,28.462755455836302,2,0
10971,28.462755455836302,3,0
10971,28.462755455836302,4,0
10972,28.465302870861404,1,0
10972,28.465302870861404,2,0
10972,28.465302870861404,3,0
10972,28.465302870861404,4,0
10973,28.467850208249889,1,0
10973,28.467850208249889,2,0
10973,28.467850208249889,3,0
10973,28.467850208249889,4,0
10974,28.470397467971207,1,0
10974,28.470397467971207,2,0
10974,28.470397467971207,3,0
10974,28.470397467971207,4,0
10975,28.472944649994787,1,0
10975,28.472944649994787,2,0
10975,28.472944649994787,3,0
10975,28.472944649994787,4,0
10976,28.475491754290029,1,0
10976,28.475491754290029,2,0
10976,28.475491754290029,3,0
10976,28.475491754290029,4,0
10977,28.478038780826314,1,0
10977,28.478038780826314,2,0
10977,28.478038780826314,3,0
10977,28.478038780826314,4,0
10978,28.480585729572994,1,0
10978,28.480585729572994,2,0
10978,28.480585729572994,3,0
10978,28.480585729572994,4,0
10979,28.483132600499392,1,0
10979,28.483132600499392,2,0
10979,28.483132600499392,3,0
10979,28.483132600499392,4,0
10980,28.485679393574813,1,0
10980,28.485679393574813,2,0
10980,28.485679393574813,3,0
10980,28.485679393574813,4,0
10981,28.488226108768529,1,0
10981,28.488226108768529,2,0
10981,28.488226108768529,3,0
10981,28.488226108768529,4,0
10982,28.490772746049792,1,0
10982,28.490772746049792,2,0
10982,28.490772746049792,3,0
10982,28.490772746049792,4,0
10983,28.493319305387825,1,0
10983,28.493319305387825,2,0
10983,28.493319305387825,3,0
10983,28.493319305387825,4,0
10984,28.495865786751825,1,0
10984,28.495865786751825,2,0
10984,28.495865786751825,3,0
10984,28.495865786751825,4,0
10985,28.498412190110958,1,0
10985,28.498412190110958,2,0
10985,28.498412190110958,3,0
10985,28.498412190110958,4,0
10986,28.50095851543437,1,0
10986,28.50095851543437,2,0
10986,28.50095851543437,3,0
10986,28.50095851543437,4,0
10987,28.503504762691172,1,0
10987,28.503504762691172,2,0
10987,28.503504762691172,3,0
10987,28.503504762691172,4,0
10988,28.506050931850456,1,0
10988,28.506050931850456,2,0
10988,28.506050931850456,3,0
10988,28.506050931850456,4,0
10989,28.508597022881279,1,0
10989,28.508597022881279,2,0
10989,28.508597022881279,3,0
10989,28.508597022881279,4,0
10990,28.511143035752674,1,0
10990,28.511143035752674,2,0
10990,28.511143035752674,3,0
10990,28.511143035752674,4,0
10991,28.513688970433645,1,0
10991,28.513688970433645,2,0
10991,28.513688970433645,3,0
10991,28.513688970433645,4,0
10992,28.516234826893164,1,0
10992,28.516234826893164,2,0
10992,28.516234826893164,3,0
10992,28.516234826893164,4,0
10993,28.518780605100183,1,0
10993,28.518780605100183,2,0
10993,28.518780605100183,3,0
10993,28.518780605100183,4,0
10994,28.521326305023617,1,0
10994,28.521326305023617,2,0
10994,28.521326305023617,3,0
10994,28.521326305023617,4,0
10995,28.523871926632353,1,0
10995,28.523871926632353,2,0
10995,28.523871926632353,3,0
10995,28.523871926632353,4,0
10996,28.52641746989525,1,0
10996,28.52641746989525,2,0
10996,28.52641746989525,3,0
10996,28.52641746989525,4,0
10997,28.528962934781141,1,0
10997,28.528962934781141,2,0
10997,28.528962934781141,3,0
10997,28.528962934781141,4,0
10998,28.531508321258823,1,0
10998,28.531508321258823,2,0
10998,28.531508321258823,3,0
10998,28.531508321258823,4,0
10999,28.534053629297066,1,0
10999,28.534053629297066,2,0
10999,28.534053629297066,3,0
10999,28.534053629297066,4,0
11000,28.536598858864611,1,0
11000,28.536598858864611,2,0
11000,28.536598858864611,3,0
11000,28.536598858864611,4,0
11001,28.539144009930165,1,0
11001,28.539144009930165,2,0
11001,28.539144009930165,3,0
11001,28.539144009930165,4,0
11002,28.541689082462408,1,0
11002,28.541689082462408,2,0
11002,28.541689082462408,3,0
11002,28.541689082462408,4,0
11003,28.544234076429984,1,0
11003,28.544234076429984,2,0
11003,28.544234076429984,3,0
11003,28.544234076429984,4,0
11004,28.54677899180151,1,0
11004,28.54677899180151,2,0
11004,28.54677899180151,3,0
11004,28.54677899180151,4,0
11005,28.549323828545571,1,0
11005,28.549323828545571,2,0
11005,28.549323828545571,3,0
11005,28.549323828545571,4,0
11006,28.551868586630718,1,0
11006,28.551868586630718,2,0
11006,28.551868586630718,3,0
11006,28.551868586630718,4,0
11007,28.554413266025474,1,0
11007,28.554413266025474,2,0
11007,28.554413266025474,3,0
11007,28.554413266025474,4,0
11008,28.556957866698326,1,0
11008,28.556957866698326,2,0
11008,28.556957866698326,3,0
11008,28.556957866698326,4,0
11009,28.55950238861773,1,0
11009,28.55950238861773,2,0
11009,28.55950238861773,3,0
11009,28.55950238861773,4,0
11010,28.562046831752109,1,0
11010,28.562046831752109,2,0
11010,28.562046831752109,3,0
11010,28.562046831752109,4,0
11011,28.564591196069856,1,0
11011,28.564591196069856,2,0
11011,28.564591196069856,3,0
11011,28.564591196069856,4,0
11012,28.567135481539324,1,0
11012,28.567135481539324,2,0
11012,28.567135481539324,3,0
11012,28.567135481539324,4,0
11013,28.56967968812884,1,0
11013,28.56967968812884,2,0
11013,28.56967968812884,3,0
11013,28.56967968812884,4,0
11014,28.572223815806691,1,0
11014,28.572223815806691,2,0
11014,28.572223815806691,3,0
11014,28.572223815806691,4,0
11015,28.574767864541137,1,0
11015,28.574767864541137,2,0
11015,28.574767864541137,3,0
11015,28.574767864541137,4,0
11016,28.577311834300399,1,0
11016,28.577311834300399,2,0
11016,28.577311834300399,3,0
11016,28.577311834300399,4,0
11017,28.579855725052667,1,0
11017,28.579855725052667,2,0
11017,28.579855725052667,3,0
11017,28.579855725052667,4,0
11018,28.58239953676609,1,0
11018,28.58239953676609,2,0
11018,28.58239953676609,3,0
11018,28.58239953676609,4,0
11019,28.584943269408789,1,0
11019,28.584943269408789,2,0
11019,28.584943269408789,3,0
11019,28.584943269408789,4,0
11020,28.587486922948852,1,0
11020,28.587486922948852,2,0
11020,28.587486922948852,3,0
11020,28.587486922948852,4,0
11021,28.59003049735432,1,0
11021,28.59003049735432,2,0
11021,28.59003049735432,3,0
11021,28.59003049735432,4,0
11022,28.592573992593213,1,0
11022,28.592573992593213,2,0
11022,28.592573992593213,3,0
11022,28.592573992593213,4,0
11023,28.595117408633502,1,0
11023,28.595117408633502,2,0
11023,28.595117408633502,3,0
11023,28.595117408633502,4,0
11024,28.597660745443132,1,0
11024,28.597660745443132,2,0
11024,28.597660745443132,3,0
11024,28.597660745443132,4,0
11025,28.600204002990008,1,0
11025,28.600204002990008,2,0
11025,28.600204002990008,3,0
11025,28.600204002990008,4,0
11026,28.602747181241998,1,0
11026,28.602747181241998,2,0
11026,28.602747181241998,3,0
11026,28.602747181241998,4,0
11027,28.605290280166937,1,0
11027,28.605290280166937,2,0
11027,28.605290280166937,3,0
11027,28.605290280166937,4,0
11028,28.607833299732615,1,0
11028,28.607833299732615,2,0
11028,28.607833299732615,3,0
11028,28.607833299732615,4,0
11029,28.610376239906795,1,0
11029,28.610376239906795,2,0
11029,28.610376239906795,3,0
11029,28.610376239906795,4,0
11030,28.612919100657194,1,0
11030,28.612919100657194,2,0
11030,28.612919100657194,3,0
11030,28.612919100657194,4,0
11031,28.615461881951497,1,0
11031,28.615461881951497,2,0
11031,28.615461881951497,3,0
11031,28.615461881951497,4,0
11032,28.618004583757347,1,0
11032,28.618004583757347,2,0
11032,28.618004583757347,3,0
11032,28.618004583757347,4,0
11033,28.620547206042353,1,0
11033,28.620547206042353,2,0
11033,28.620547206042353,3,0
11033,28.620547206042353,4,0
11034,28.623089748774081,1,0
11034,28.623089748774081,2,0
11034,28.623089748774081,3,0
11034,28.623089748774081,4,0
11035,28.625632211920063,1,0
11035,28.625632211920063,2,0
11035,28.625632211920063,3,0
11035,28.625632211920063,4,0
11036,28.628174595447792,1,0
11036,28.628174595447792,2,0
11036,28.628174595447792,3,0
11036,28.628174595447792,4,0
11037,28.630716899324717,1,0
11037,28.630716899324717,2,0
11037,28.630716899324717,3,0
11037,28.630716899324717,4,0
11038,28.633259123518251,1,0
11038,28.633259123518251,2,0
11038,28.633259123518251,3,0
11038,28.633259123518251,4,0
11039,28.63580126799577,1,0
11039,28.63580126799577,2,0
11039,28.63580126799577,3,0
11039,28.63580126799577,4,0
11040,28.638343332724606,1,0
11040,28.638343332724606,2,0
11040,28.638343332724606,3,0
11040,28.638343332724606,4,0
11041,28.640885317672055,1,0
11041,28.640885317672055,2,0
11041,28.640885317672055,3,0
11041,28.640885317672055,4,0
11042,28.643427222805368,1,0
11042,28.643427222805368,2,0
11042,28.643427222805368,3,0
11042,28.643427222805368,4,0
11043,28.645969048091757,1,0
11043,28.645969048091757,2,0
11043,28.645969048091757,3,0
11043,28.645969048091757,4,0
11044,28.648510793498396,1,0
11044,28.648510793498396,2,0
11044,28.648510793498396,3,0
11044,28.648510793498396,4,0
11045,28.651052458992417,1,0
11045,28.651052458992417,2,0
11045,28.651052458992417,3,0
11045,28.651052458992417,4,0
11046,28.65359404454091,1,0
11046,28.65359404454091,2,0
11046,28.65359404454091,3,0
11046,28.65359404454091,4,0
11047,28.656135550110925,1,0
11047,28.656135550110925,2,0
11047,28.656135550110925,3,0
11047,28.656135550110925,4,0
11048,28.658676975669469,1,0
11048,28.658676975669469,2,0
11048,28.658676975669469,3,0
11048,28.658676975669469,4,0
11049,28.661218321183505,1,0
11049,28.661218321183505,2,0
11049,28.661218321183505,3,0
11049,28.661218321183505,4,0
11050,28.663759586619957,1,0
11050,28.663759586619957,2,0
11050,28.663759586619957,3,0
11050,28.663759586619957,4,0
11051,28.666300771945707,1,0
11051,28.666300771945707,2,0
11051,28.666300771945707,3,0
