# Nx1 Nx2 Nx3 Ncycle region weighting sampled_volume cell_count C_rms H_rms M_rms Z_rms H_linf M_linf
0128 0256 0001 02871 box coordinate 5.1200000000000000e+02 180224 6.4580338454722482e-05 3.6686972235156431e-05 2.1877695603934256e-05 2.3518749032572187e-05 1.5754654999188267e-03 8.1678850116654992e-04
0128 0256 0001 02871 box proper 1.0563843663251710e+03 180224 8.3274800674748524e-05 5.0006905506958873e-05 2.9853757364331186e-05 2.8534916060773286e-05 1.5754654999188267e-03 8.1678850116654992e-04
0128 0256 0001 02871 r<=1 coordinate 1.5761718750000000e+00 1614 2.1978655279204394e-07 1.7345698112966370e-07 5.4372505060609010e-08 5.9232789686288574e-08 8.9699470260096966e-07 2.5300336290219027e-07
0128 0256 0001 02871 r<=1 proper 6.7040323701539135e+00 1614 2.1997493561783090e-07 1.7346351419908118e-07 5.4290718043813993e-08 5.9406224909993649e-08 8.9699470260096966e-07 2.5300336290219027e-07
