cycle,time,rk_stage,checkpoint,max_abs,max_scaled,component,gid,z,nonfinite
457,2.5,1,pre_ko_rhs,7.1081133330344967e-15,7.1081133330344967e-15,9,24,3.9375,0
457,2.5,2,pre_ko_rhs,6.5093564191482136e-15,6.5093564191482136e-15,9,22,1.375,0
457,2.5,3,pre_ko_rhs,5.8677388608218625e-15,5.8677388608218625e-15,9,24,3.6875,0
457,2.5,4,pre_ko_rhs,7.0930895240273845e-15,7.0930895240273845e-15,9,12,-1.5625,0
458,2.5070389330041407,1,pre_ko_rhs,6.9338811610364034e-15,6.9338811610364034e-15,9,22,1.875,0
458,2.5070389330041407,2,pre_ko_rhs,7.5129394007409994e-15,7.5129394007409994e-15,9,10,-2.4375,0
458,2.5070389330041407,3,pre_ko_rhs,6.9324903693669548e-15,6.9324903693669548e-15,9,10,-3.1875,0
458,2.5070389330041407,4,pre_ko_rhs,7.3025980797834564e-15,7.3025980797834564e-15,9,24,2.5625,0
459,2.5140761416112656,1,pre_ko_rhs,6.5695926890897853e-15,6.5695926890897853e-15,9,10,-3.875,0
459,2.5140761416112656,2,pre_ko_rhs,6.3586835688341523e-15,6.3586835688341523e-15,9,10,-2.5,0
459,2.5140761416112656,3,pre_ko_rhs,6.7835196160154899e-15,6.7835196160154899e-15,9,24,2.4375,0
459,2.5140761416112656,4,pre_ko_rhs,6.742155814344189e-15,6.742155814344189e-15,9,12,-1.625,0
460,2.5211116708301846,1,pre_ko_rhs,6.0566011660046045e-15,6.0566011660046045e-15,9,10,-3.0625,0
460,2.5211116708301846,2,pre_ko_rhs,6.604363323632449e-15,6.604363323632449e-15,9,22,0.5,0
460,2.5211116708301846,3,pre_ko_rhs,5.9121096872283118e-15,5.9121096872283118e-15,9,24,3.5625,0
460,2.5211116708301846,4,pre_ko_rhs,6.3767506602887499e-15,6.3767506602887499e-15,9,24,2.3125,0
461,2.5281455656439862,1,pre_ko_rhs,6.906019465871294e-15,6.906019465871294e-15,9,10,-2.8125,0
461,2.5281455656439862,2,pre_ko_rhs,6.3464035464744884e-15,6.3464035464744884e-15,9,10,-3.875,0
461,2.5281455656439862,3,pre_ko_rhs,7.0030520816312836e-15,7.0030520816312836e-15,9,10,-3.125,0
461,2.5281455656439862,4,pre_ko_rhs,6.2335943458585572e-15,6.2335943458585572e-15,9,10,-2.75,0
462,2.5351778710073649,1,pre_ko_rhs,6.901917960429752e-15,6.901917960429752e-15,9,12,-1.0625,0
462,2.5351778710073649,2,pre_ko_rhs,5.6990409264803892e-15,5.6990409264803892e-15,9,24,2.375,0
462,2.5351778710073649,3,pre_ko_rhs,6.5984934649920631e-15,6.5984934649920631e-15,9,24,2.8125,0
462,2.5351778710073649,4,pre_ko_rhs,6.3474161458090913e-15,6.3474161458090913e-15,9,10,-2.9375,0
463,2.5422086318440136,1,pre_ko_rhs,6.9871506031016242e-15,6.9871506031016242e-15,9,10,-2.5625,0
463,2.5422086318440136,2,pre_ko_rhs,7.9304710200723696e-15,7.9304710200723696e-15,9,24,2.375,0
463,2.5422086318440136,3,pre_ko_rhs,6.8980538601980674e-15,6.8980538601980674e-15,9,10,-2.75,0
463,2.5422086318440136,4,pre_ko_rhs,5.9444244204236929e-15,5.9444244204236929e-15,9,10,-2.625,0
464,2.5492378930440767,1,pre_ko_rhs,7.5138964791218684e-15,7.5138964791218684e-15,9,24,2.875,0
464,2.5492378930440767,2,pre_ko_rhs,7.105991395533157e-15,7.105991395533157e-15,9,12,-1.8125,0
464,2.5492378930440767,3,pre_ko_rhs,5.5072679405584224e-15,5.5072679405584224e-15,9,24,2.5,0
464,2.5492378930440767,4,pre_ko_rhs,7.6400339030172475e-15,7.6400339030172475e-15,9,10,-3.625,0
465,2.5562656994616644,1,pre_ko_rhs,7.4522067165978254e-15,7.4522067165978254e-15,9,10,-3.4375,0
465,2.5562656994616644,2,pre_ko_rhs,6.2294806230313947e-15,6.2294806230313947e-15,9,12,-1.9375,0
465,2.5562656994616644,3,pre_ko_rhs,7.041236387934736e-15,7.041236387934736e-15,9,24,3.1875,0
465,2.5562656994616644,4,pre_ko_rhs,6.7079184004297113e-15,6.7079184004297113e-15,9,22,0.1875,0
466,2.5632920959124221,1,pre_ko_rhs,6.9134428849877672e-15,6.9134428849877672e-15,9,24,3.1875,0
466,2.5632920959124221,2,pre_ko_rhs,7.2263341118650881e-15,7.2263341118650881e-15,9,12,-1.4375,0
466,2.5632920959124221,3,pre_ko_rhs,7.0373744563964355e-15,7.0373744563964355e-15,9,10,-3.0625,0
466,2.5632920959124221,4,pre_ko_rhs,6.107078423475356e-15,6.107078423475356e-15,9,10,-3.8125,0
467,2.5703171271711538,1,pre_ko_rhs,6.6667131070410443e-15,6.6667131070410443e-15,9,10,-2.25,0
