cycle,time_hex,rk_stage,tree_checksum,gamma0,gamma1,beta_stage,dt,dt_hex,candidate_min,min_gid,min_i,min_j,min_rho,min_z,nonpositive,nonfinite
3088,0x1.38a3ea1c29ec6p+3,2,cf359244e1483352,0.121098479554482,0.72178167811141103,0.099279895495783005,0.00096150058720520612,0x1.f81a6c9df6f09p-11,0.35874642557784547,21,12,35,2.265625,-0.015625,0,0
3088,0x1.38a3ea1c29ec6p+3,3,cf359244e1483352,-3.8438336996600251,2.121209265338722,1.131678018054042,0.00096150058720520612,0x1.f81a6c9df6f09p-11,0.35874419542883418,21,12,35,2.265625,-0.015625,0,0
3088,0x1.38a3ea1c29ec6p+3,4,cf359244e1483352,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.00096150058720520612,0x1.f81a6c9df6f09p-11,0.35874419959858772,21,12,35,2.265625,-0.015625,0,0
3089,0x1.38abca85dc644p+3,1,cf359244e1483352,0,1,1.1937439059747379,0.00096138085094041293,0x1.f80a5a82a42fep-11,0.35873953506955214,21,12,35,2.265625,-0.015625,0,0
3089,0x1.38abca85dc644p+3,2,cf359244e1483352,0.121098479554482,0.72178167811141103,0.099279895495783005,0.00096138085094041293,0x1.f80a5a82a42fep-11,0.35874251638761395,21,12,35,2.265625,-0.015625,0,0
3089,0x1.38abca85dc644p+3,3,cf359244e1483352,-3.8438336996600251,2.121209265338722,1.131678018054042,0.00096138085094041293,0x1.f80a5a82a42fep-11,0.35874029841464733,21,12,35,2.265625,-0.015625,0,0
3089,0x1.38abca85dc644p+3,4,cf359244e1483352,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.00096138085094041293,0x1.f80a5a82a42fep-11,0.35874030258907702,21,12,35,2.265625,-0.015625,0,0
3090,0x1.38b3aaaf466edp+3,1,cf359244e1483352,0,1,1.1937439059747379,0.00096125778440892679,0x1.f7f9d5f9fb84p-11,0.35873566365501675,21,12,35,2.265625,-0.015625,0,0
3090,0x1.38b3aaaf466edp+3,2,cf359244e1483352,0.121098479554482,0.72178167811141103,0.099279895495783005,0.00096125778440892679,0x1.f7f9d5f9fb84p-11,0.35873862863051043,21,12,35,2.265625,-0.015625,0,0
3090,0x1.38b3aaaf466edp+3,3,cf359244e1483352,-3.8438336996600251,2.121209265338722,1.131678018054042,0.00096125778440892679,0x1.f7f9d5f9fb84p-11,0.35873642285307367,21,12,35,2.265625,-0.015625,0,0
3090,0x1.38b3aaaf466edp+3,4,cf359244e1483352,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.00096125778440892679,0x1.f7f9d5f9fb84p-11,0.35873642703215292,21,12,35,2.265625,-0.015625,0,0
3091,0x1.38bb8a969e56cp+3,1,cf359244e1483352,0,1,1.1937439059747379,0.00096113189372000571,0x1.f7e8f067c5a89p-11,0.35873181373126117,21,12,35,2.265625,-0.015625,0,0
3091,0x1.38bb8a969e56cp+3,2,cf359244e1483352,0.121098479554482,0.72178167811141103,0.099279895495783005,0.00096113189372000571,0x1.f7e8f067c5a89p-11,0.35873476233978285,21,12,35,2.265625,-0.015625,0,0
3091,0x1.38bb8a969e56cp+3,3,cf359244e1483352,-3.8438336996600251,2.121209265338722,1.131678018054042,0.00096113189372000571,0x1.f7e8f067c5a89p-11,0.35873256877604764,21,12,35,2.265625,-0.015625,0,0
3091,0x1.38bb8a969e56cp+3,4,cf359244e1483352,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.00096113189372000571,0x1.f7e8f067c5a89p-11,0.35873257295975436,21,12,35,2.265625,-0.015625,0,0
3092,0x1.38c36a3a5ff5dp+3,1,cf359244e1483352,0,1,1.1937439059747379,0.00096100404806988803,0x1.f7d7c7a98a8bp-11,0.35872798532579148,21,12,35,2.265625,-0.015625,0,0
3092,0x1.38c36a3a5ff5dp+3,2,cf359244e1483352,0.121098479554482,0.72178167811141103,0.099279895495783005,0.00096100404806988803,0x1.f7d7c7a98a8bp-11,0.35873091754577258,21,12,35,2.265625,-0.015625,0,0
3092,0x1.38c36a3a5ff5dp+3,3,cf359244e1483352,-3.8438336996600251,2.121209265338722,1.131678018054042,0.00096100404806988803,0x1.f7d7c7a98a8bp-11,0.35872873621180623,21,12,35,2.265625,-0.015625,0,0
3092,0x1.38c36a3a5ff5dp+3,4,cf359244e1483352,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.00096100404806988803,0x1.f7d7c7a98a8bp-11,0.35872874040012581,21,12,35,2.265625,-0.015625,0,0
3093,0x1.38cb49997e9cp+3,1,cf359244e1483352,0,1,1.1937439059747379,0.00096087538123817713,0x1.f7c682b41ede7p-11,0.35872417846127586,21,12,35,2.265625,-0.015625,0,0
3093,0x1.38cb49997e9cp+3,2,cf359244e1483352,0.121098479554482,0.72178167811141103,0.099279895495783005,0.00096087538123817713,0x1.f7c682b41ede7p-11,0.35872709427471478,21,12,35,2.265625,-0.015625,0,0
3093,0x1.38cb49997e9cp+3,3,cf359244e1483352,-3.8438336996600251,2.121209265338722,1.131678018054042,0.00096087538123817713,0x1.f7c682b41ede7p-11,0.35872492518393778,21,12,35,2.265625,-0.015625,0,0
3093,0x1.38cb49997e9cp+3,4,cf359244e1483352,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.00096087538123817713,0x1.f7c682b41ede7p-11,0.3587249293768654,21,12,35,2.265625,-0.015625,0,0
