cycle,time_hex,rk_stage,checkpoint,tree_checksum,active_fine_min,active_min_gid,active_min_i,active_min_j,active_min_rho,active_min_z,active_nonpositive,active_nonfinite,consumed_coarse_min,coarse_min_gid,coarse_min_i,coarse_min_j,coarse_min_rho,coarse_min_z,coarse_nonpositive,coarse_nonfinite,consumed_coarse_cells
2841,0x1.2fc0b315dacf1p+3,3,S4_BEFORE_PARENT_STENCIL_GATE,2fc5e59309ccc39c,0.35995988513214416,21,15,35,2.359375,-0.015625,0,0,0.36446534765017236,21,5,19,2.09375,-0.03125,0,0,7056
2841,0x1.2fc0b315dacf1p+3,4,S0_AFTER_EXP_RK_UPDATE,2fc5e59309ccc39c,0.35995990120086158,21,15,35,2.359375,-0.015625,0,0,0.36446534765017236,21,5,19,2.09375,-0.03125,0,0,7056
2841,0x1.2fc0b315dacf1p+3,4,S1_AFTER_RESTRICT_U,2fc5e59309ccc39c,0.35995990120086158,21,15,35,2.359375,-0.015625,0,0,0.36446534765017236,44,5,3,2.09375,-0.03125,0,0,7056
2841,0x1.2fc0b315dacf1p+3,4,S2_AFTER_RECV_U,2fc5e59309ccc39c,0.35995990120086158,21,15,35,2.359375,-0.015625,0,0,0.36446534790528679,21,5,19,2.09375,-0.03125,0,0,7056
2841,0x1.2fc0b315dacf1p+3,4,S3_AFTER_PHYSICAL_AXIS_BC,2fc5e59309ccc39c,0.35995990120086158,21,15,35,2.359375,-0.015625,0,0,0.36446534790528679,21,5,19,2.09375,-0.03125,0,0,7056
2841,0x1.2fc0b315dacf1p+3,4,S4_BEFORE_PARENT_STENCIL_GATE,2fc5e59309ccc39c,0.35995990120086158,21,15,35,2.359375,-0.015625,0,0,0.36446534790528679,21,5,19,2.09375,-0.03125,0,0,7056
2842,0x1.2fd09d46066c7p+3,1,S0_AFTER_EXP_RK_UPDATE,2fc5e59309ccc39c,0.3599511895262304,21,15,35,2.359375,-0.015625,0,0,0.36446534790528679,21,5,19,2.09375,-0.03125,0,0,7056
2842,0x1.2fd09d46066c7p+3,1,S1_AFTER_RESTRICT_U,2fc5e59309ccc39c,0.3599511895262304,21,15,35,2.359375,-0.015625,0,0,0.36443312751661366,21,5,19,2.09375,-0.03125,0,0,7056
2842,0x1.2fd09d46066c7p+3,1,S2_AFTER_RECV_U,2fc5e59309ccc39c,0.3599511895262304,21,15,35,2.359375,-0.015625,0,0,0.36443312751661366,21,5,19,2.09375,-0.03125,0,0,7056
2842,0x1.2fd09d46066c7p+3,1,S3_AFTER_PHYSICAL_AXIS_BC,2fc5e59309ccc39c,0.3599511895262304,21,15,35,2.359375,-0.015625,0,0,0.36443312751661366,21,5,19,2.09375,-0.03125,0,0,7056
2842,0x1.2fd09d46066c7p+3,1,S4_BEFORE_PARENT_STENCIL_GATE,2fc5e59309ccc39c,0.3599511895262304,21,15,35,2.359375,-0.015625,0,0,0.36443312751661366,21,5,19,2.09375,-0.03125,0,0,7056
2842,0x1.2fd09d46066c7p+3,2,S0_AFTER_EXP_RK_UPDATE,2fc5e59309ccc39c,0.35995676248481662,21,15,35,2.359375,-0.015625,0,0,0.36443312751661366,21,5,19,2.09375,-0.03125,0,0,7056
2842,0x1.2fd09d46066c7p+3,2,S1_AFTER_RESTRICT_U,2fc5e59309ccc39c,0.35995676248481662,21,15,35,2.359375,-0.015625,0,0,0.36443312751661366,44,5,3,2.09375,-0.03125,0,0,7056
2842,0x1.2fd09d46066c7p+3,2,S2_AFTER_RECV_U,2fc5e59309ccc39c,0.35995676248481662,21,15,35,2.359375,-0.015625,0,0,0.3644537041028369,21,5,19,2.09375,-0.03125,0,0,7056
2842,0x1.2fd09d46066c7p+3,2,S3_AFTER_PHYSICAL_AXIS_BC,2fc5e59309ccc39c,0.35995676248481662,21,15,35,2.359375,-0.015625,0,0,0.3644537041028369,21,5,19,2.09375,-0.03125,0,0,7056
2842,0x1.2fd09d46066c7p+3,2,S4_BEFORE_PARENT_STENCIL_GATE,2fc5e59309ccc39c,0.35995676248481662,21,15,35,2.359375,-0.015625,0,0,0.3644537041028369,21,5,19,2.09375,-0.03125,0,0,7056
2842,0x1.2fd09d46066c7p+3,3,S0_AFTER_EXP_RK_UPDATE,2fc5e59309ccc39c,0.3599526276833796,21,15,35,2.359375,-0.015625,0,0,0.3644537041028369,21,5,19,2.09375,-0.03125,0,0,7056
2842,0x1.2fd09d46066c7p+3,3,S1_AFTER_RESTRICT_U,2fc5e59309ccc39c,0.3599526276833796,21,15,35,2.359375,-0.015625,0,0,0.36443835731172397,21,5,19,2.09375,-0.03125,0,0,7056
2842,0x1.2fd09d46066c7p+3,3,S2_AFTER_RECV_U,2fc5e59309ccc39c,0.3599526276833796,21,15,35,2.359375,-0.015625,0,0,0.36443835731172397,21,5,19,2.09375,-0.03125,0,0,7056
2842,0x1.2fd09d46066c7p+3,3,S3_AFTER_PHYSICAL_AXIS_BC,2fc5e59309ccc39c,0.3599526276833796,21,15,35,2.359375,-0.015625,0,0,0.36443835731172397,21,5,19,2.09375,-0.03125,0,0,7056
2842,0x1.2fd09d46066c7p+3,3,S4_BEFORE_PARENT_STENCIL_GATE,2fc5e59309ccc39c,0.3599526276833796,21,15,35,2.359375,-0.015625,0,0,0.36443835731172397,21,5,19,2.09375,-0.03125,0,0,7056
2842,0x1.2fd09d46066c7p+3,4,S0_AFTER_EXP_RK_UPDATE,2fc5e59309ccc39c,0.35995264376511255,21,15,35,2.359375,-0.015625,0,0,0.36443835731172397,21,5,19,2.09375,-0.03125,0,0,7056
2842,0x1.2fd09d46066c7p+3,4,S1_AFTER_RESTRICT_U,2fc5e59309ccc39c,0.35995264376511255,21,15,35,2.359375,-0.015625,0,0,0.36443835731172397,44,5,3,2.09375,-0.03125,0,0,7056
2842,0x1.2fd09d46066c7p+3,4,S2_AFTER_RECV_U,2fc5e59309ccc39c,0.35995264376511255,21,15,35,2.359375,-0.015625,0,0,0.36443835759912518,21,5,19,2.09375,-0.03125,0,0,7056
2842,0x1.2fd09d46066c7p+3,4,S3_AFTER_PHYSICAL_AXIS_BC,2fc5e59309ccc39c,0.35995264376511255,21,15,35,2.359375,-0.015625,0,0,0.36443835759912518,21,5,19,2.09375,-0.03125,0,0,7056
2842,0x1.2fd09d46066c7p+3,4,S4_BEFORE_PARENT_STENCIL_GATE,2fc5e59309ccc39c,0.35995264376511255,21,15,35,2.359375,-0.015625,0,0,0.36443835759912518,21,5,19,2.09375,-0.03125,0,0,7056
2843,0x1.2fe083574ecfdp+3,1,S0_AFTER_EXP_RK_UPDATE,2fc5e59309ccc39c,0.35994403629552785,21,15,35,2.359375,-0.015625,0,0,0.36443835759912518,21,5,19,2.09375,-0.03125,0,0,7056
2843,0x1.2fe083574ecfdp+3,1,S1_AFTER_RESTRICT_U,2fc5e59309ccc39c,0.35994403629552785,21,15,35,2.359375,-0.015625,0,0,0.36440616834949219,21,5,19,2.09375,-0.03125,0,0,7056
2843,0x1.2fe083574ecfdp+3,1,S2_AFTER_RECV_U,2fc5e59309ccc39c,0.35994403629552785,21,15,35,2.359375,-0.015625,0,0,0.36440616834949219,21,5,19,2.09375,-0.03125,0,0,7056
2843,0x1.2fe083574ecfdp+3,1,S3_AFTER_PHYSICAL_AXIS_BC,2fc5e59309ccc39c,0.35994403629552785,21,15,35,2.359375,-0.015625,0,0,0.36440616834949219,21,5,19,2.09375,-0.03125,0,0,7056
2843,0x1.2fe083574ecfdp+3,1,S4_BEFORE_PARENT_STENCIL_GATE,2fc5e59309ccc39c,0.35994403629552785,21,15,35,2.359375,-0.015625,0,0,0.36440616834949219,21,5,19,2.09375,-0.03125,0,0,7056
2843,0x1.2fe083574ecfdp+3,2,S0_AFTER_EXP_RK_UPDATE,2fc5e59309ccc39c,0.35994954271678259,21,15,35,2.359375,-0.015625,0,0,0.36440616834949219,21,5,19,2.09375,-0.03125,0,0,7056
2843,0x1.2fe083574ecfdp+3,2,S1_AFTER_RESTRICT_U,2fc5e59309ccc39c,0.35994954271678259,21,15,35,2.359375,-0.015625,0,0,0.36440616834949219,44,5,3,2.09375,-0.03125,0,0,7056
2843,0x1.2fe083574ecfdp+3,2,S2_AFTER_RECV_U,2fc5e59309ccc39c,0.35994954271678259,21,15,35,2.359375,-0.015625,0,0,0.3644267250690259,21,5,19,2.09375,-0.03125,0,0,7056
2843,0x1.2fe083574ecfdp+3,2,S3_AFTER_PHYSICAL_AXIS_BC,2fc5e59309ccc39c,0.35994954271678259,21,15,35,2.359375,-0.015625,0,0,0.3644267250690259,21,5,19,2.09375,-0.03125,0,0,7056
2843,0x1.2fe083574ecfdp+3,2,S4_BEFORE_PARENT_STENCIL_GATE,2fc5e59309ccc39c,0.35994954271678259,21,15,35,2.359375,-0.015625,0,0,0.3644267250690259,21,5,19,2.09375,-0.03125,0,0,7056
2843,0x1.2fe083574ecfdp+3,3,S0_AFTER_EXP_RK_UPDATE,2fc5e59309ccc39c,0.35994545756440205,21,15,35,2.359375,-0.015625,0,0,0.3644267250690259,21,5,19,2.09375,-0.03125,0,0,7056
2843,0x1.2fe083574ecfdp+3,3,S1_AFTER_RESTRICT_U,2fc5e59309ccc39c,0.35994545756440205,21,15,35,2.359375,-0.015625,0,0,0.36441139313933113,21,5,19,2.09375,-0.03125,0,0,7056
2843,0x1.2fe083574ecfdp+3,3,S2_AFTER_RECV_U,2fc5e59309ccc39c,0.35994545756440205,21,15,35,2.359375,-0.015625,0,0,0.36441139313933113,21,5,19,2.09375,-0.03125,0,0,7056
2843,0x1.2fe083574ecfdp+3,3,S3_AFTER_PHYSICAL_AXIS_BC,2fc5e59309ccc39c,0.35994545756440205,21,15,35,2.359375,-0.015625,0,0,0.36441139313933113,21,5,19,2.09375,-0.03125,0,0,7056
2843,0x1.2fe083574ecfdp+3,3,S4_BEFORE_PARENT_STENCIL_GATE,2fc5e59309ccc39c,0.35994545756440205,21,15,35,2.359375,-0.015625,0,0,0.36441139313933113,21,5,19,2.09375,-0.03125,0,0,7056
2843,0x1.2fe083574ecfdp+3,4,S0_AFTER_EXP_RK_UPDATE,2fc5e59309ccc39c,0.35994547366218788,21,15,35,2.359375,-0.015625,0,0,0.36441139313933113,21,5,19,2.09375,-0.03125,0,0,7056
2843,0x1.2fe083574ecfdp+3,4,S1_AFTER_RESTRICT_U,2fc5e59309ccc39c,0.35994547366218788,21,15,35,2.359375,-0.015625,0,0,0.36441139313933113,44,5,3,2.09375,-0.03125,0,0,7056
2843,0x1.2fe083574ecfdp+3,4,S2_AFTER_RECV_U,2fc5e59309ccc39c,0.35994547366218788,21,15,35,2.359375,-0.015625,0,0,0.36441139345896839,21,5,19,2.09375,-0.03125,0,0,7056
2843,0x1.2fe083574ecfdp+3,4,S3_AFTER_PHYSICAL_AXIS_BC,2fc5e59309ccc39c,0.35994547366218788,21,15,35,2.359375,-0.015625,0,0,0.36441139345896839,21,5,19,2.09375,-0.03125,0,0,7056
2843,0x1.2fe083574ecfdp+3,4,S4_BEFORE_PARENT_STENCIL_GATE,2fc5e59309ccc39c,0.35994547366218788,21,15,35,2.359375,-0.015625,0,0,0.36441139345896839,21,5,19,2.09375,-0.03125,0,0,7056
2844,0x1.2ff065b33afc2p+3,1,S0_AFTER_EXP_RK_UPDATE,2fc5e59309ccc39c,0.35993696926256274,21,15,35,2.359375,-0.015625,0,0,0.36441139345896839,21,5,19,2.09375,-0.03125,0,0,7056
2844,0x1.2ff065b33afc2p+3,1,S1_AFTER_RESTRICT_U,2fc5e59309ccc39c,0.35993696926256274,21,15,35,2.359375,-0.015625,0,0,0.36437923121713023,21,5,19,2.09375,-0.03125,0,0,7056
2844,0x1.2ff065b33afc2p+3,1,S2_AFTER_RECV_U,2fc5e59309ccc39c,0.35993696926256274,21,15,35,2.359375,-0.015625,0,0,0.36437923121713023,21,5,19,2.09375,-0.03125,0,0,7056
2844,0x1.2ff065b33afc2p+3,1,S3_AFTER_PHYSICAL_AXIS_BC,2fc5e59309ccc39c,0.35993696926256274,21,15,35,2.359375,-0.015625,0,0,0.36437923121713023,21,5,19,2.09375,-0.03125,0,0,7056
2844,0x1.2ff065b33afc2p+3,1,S4_BEFORE_PARENT_STENCIL_GATE,2fc5e59309ccc39c,0.35993696926256274,21,15,35,2.359375,-0.015625,0,0,0.36437923121713023,21,5,19,2.09375,-0.03125,0,0,7056
2844,0x1.2ff065b33afc2p+3,2,S0_AFTER_EXP_RK_UPDATE,2fc5e59309ccc39c,0.35994240987381149,21,15,35,2.359375,-0.015625,0,0,0.36437923121713023,21,5,19,2.09375,-0.03125,0,0,7056
2844,0x1.2ff065b33afc2p+3,2,S1_AFTER_RESTRICT_U,2fc5e59309ccc39c,0.35994240987381149,21,15,35,2.359375,-0.015625,0,0,0.36437923121713023,44,5,3,2.09375,-0.03125,0,0,7056
2844,0x1.2ff065b33afc2p+3,2,S2_AFTER_RECV_U,2fc5e59309ccc39c,0.35994240987381149,21,15,35,2.359375,-0.015625,0,0,0.36439977070824431,21,5,19,2.09375,-0.03125,0,0,7056
2844,0x1.2ff065b33afc2p+3,2,S3_AFTER_PHYSICAL_AXIS_BC,2fc5e59309ccc39c,0.35994240987381149,21,15,35,2.359375,-0.015625,0,0,0.36439977070824431,21,5,19,2.09375,-0.03125,0,0,7056
2844,0x1.2ff065b33afc2p+3,2,S4_BEFORE_PARENT_STENCIL_GATE,2fc5e59309ccc39c,0.35994240987381149,21,15,35,2.359375,-0.015625,0,0,0.36439977070824431,21,5,19,2.09375,-0.03125,0,0,7056
2844,0x1.2ff065b33afc2p+3,3,S0_AFTER_EXP_RK_UPDATE,2fc5e59309ccc39c,0.35993837383358041,21,15,35,2.359375,-0.015625,0,0,0.36439977070824431,21,5,19,2.09375,-0.03125,0,0,7056
2844,0x1.2ff065b33afc2p+3,3,S1_AFTER_RESTRICT_U,2fc5e59309ccc39c,0.35993837383358041,21,15,35,2.359375,-0.015625,0,0,0.36438445167219058,21,5,19,2.09375,-0.03125,0,0,7056
2844,0x1.2ff065b33afc2p+3,3,S2_AFTER_RECV_U,2fc5e59309ccc39c,0.35993837383358041,21,15,35,2.359375,-0.015625,0,0,0.36438445167219058,21,5,19,2.09375,-0.03125,0,0,7056
2844,0x1.2ff065b33afc2p+3,3,S3_AFTER_PHYSICAL_AXIS_BC,2fc5e59309ccc39c,0.35993837383358041,21,15,35,2.359375,-0.015625,0,0,0.36438445167219058,21,5,19,2.09375,-0.03125,0,0,7056
2844,0x1.2ff065b33afc2p+3,3,S4_BEFORE_PARENT_STENCIL_GATE,2fc5e59309ccc39c,0.35993837383358041,21,15,35,2.359375,-0.015625,0,0,0.36438445167219058,21,5,19,2.09375,-0.03125,0,0,7056
2844,0x1.2ff065b33afc2p+3,4,S0_AFTER_EXP_RK_UPDATE,2fc5e59309ccc39c,0.35993838995152877,21,15,35,2.359375,-0.015625,0,0,0.36438445167219058,21,5,19,2.09375,-0.03125,0,0,7056
2844,0x1.2ff065b33afc2p+3,4,S1_AFTER_RESTRICT_U,2fc5e59309ccc39c,0.35993838995152877,21,15,35,2.359375,-0.015625,0,0,0.36438445167219058,44,5,3,2.09375,-0.03125,0,0,7056
2844,0x1.2ff065b33afc2p+3,4,S2_AFTER_RECV_U,2fc5e59309ccc39c,0.35993838995152877,21,15,35,2.359375,-0.015625,0,0,0.36438445202405745,21,5,19,2.09375,-0.03125,0,0,7056
2844,0x1.2ff065b33afc2p+3,4,S3_AFTER_PHYSICAL_AXIS_BC,2fc5e59309ccc39c,0.35993838995152877,21,15,35,2.359375,-0.015625,0,0,0.36438445202405745,21,5,19,2.09375,-0.03125,0,0,7056
2844,0x1.2ff065b33afc2p+3,4,S4_BEFORE_PARENT_STENCIL_GATE,2fc5e59309ccc39c,0.35993838995152877,21,15,35,2.359375,-0.015625,0,0,0.36438445202405745,21,5,19,2.09375,-0.03125,0,0,7056
2845,0x1.300044e59586cp+3,1,S0_AFTER_EXP_RK_UPDATE,2fc5e59309ccc39c,0.35992998734637788,21,15,35,2.359375,-0.015625,0,0,0.36438445202405745,21,5,19,2.09375,-0.03125,0,0,7056
2845,0x1.300044e59586cp+3,1,S1_AFTER_RESTRICT_U,2fc5e59309ccc39c,0.35992998734637788,21,15,35,2.359375,-0.015625,0,0,0.36435231192941225,21,5,19,2.09375,-0.03125,0,0,7056
2845,0x1.300044e59586cp+3,1,S2_AFTER_RECV_U,2fc5e59309ccc39c,0.35992998734637788,21,15,35,2.359375,-0.015625,0,0,0.36435231192941225,21,5,19,2.09375,-0.03125,0,0,7056
2845,0x1.300044e59586cp+3,1,S3_AFTER_PHYSICAL_AXIS_BC,2fc5e59309ccc39c,0.35992998734637788,21,15,35,2.359375,-0.015625,0,0,0.36435231192941225,21,5,19,2.09375,-0.03125,0,0,7056
2845,0x1.300044e59586cp+3,1,S4_BEFORE_PARENT_STENCIL_GATE,2fc5e59309ccc39c,0.35992998734637788,21,15,35,2.359375,-0.015625,0,0,0.36435231192941225,21,5,19,2.09375,-0.03125,0,0,7056
2845,0x1.300044e59586cp+3,2,S0_AFTER_EXP_RK_UPDATE,2fc5e59309ccc39c,0.35993536296505302,21,15,35,2.359375,-0.015625,0,0,0.36435231192941225,21,5,19,2.09375,-0.03125,0,0,7056
2845,0x1.300044e59586cp+3,2,S1_AFTER_RESTRICT_U,2fc5e59309ccc39c,0.35993536296505302,21,15,35,2.359375,-0.015625,0,0,0.36435231192941225,44,5,3,2.09375,-0.03125,0,0,7056
2845,0x1.300044e59586cp+3,2,S2_AFTER_RECV_U,2fc5e59309ccc39c,0.35993536296505302,21,15,35,2.359375,-0.015625,0,0,0.36437283729618164,21,5,19,2.09375,-0.03125,0,0,7056
2845,0x1.300044e59586cp+3,2,S3_AFTER_PHYSICAL_AXIS_BC,2fc5e59309ccc39c,0.35993536296505302,21,15,35,2.359375,-0.015625,0,0,0.36437283729618164,21,5,19,2.09375,-0.03125,0,0,7056
2845,0x1.300044e59586cp+3,2,S4_BEFORE_PARENT_STENCIL_GATE,2fc5e59309ccc39c,0.35993536296505302,21,15,35,2.359375,-0.015625,0,0,0.36437283729618164,21,5,19,2.09375,-0.03125,0,0,7056
2845,0x1.300044e59586cp+3,3,S0_AFTER_EXP_RK_UPDATE,2fc5e59309ccc39c,0.35993137543387788,21,15,35,2.359375,-0.015625,0,0,0.36437283729618164,21,5,19,2.09375,-0.03125,0,0,7056
2845,0x1.300044e59586cp+3,3,S1_AFTER_RESTRICT_U,2fc5e59309ccc39c,0.35993137543387788,21,15,35,2.359375,-0.015625,0,0,0.36435752883863154,21,5,19,2.09375,-0.03125,0,0,7056
2845,0x1.300044e59586cp+3,3,S2_AFTER_RECV_U,2fc5e59309ccc39c,0.35993137543387788,21,15,35,2.359375,-0.015625,0,0,0.36435752883863154,21,5,19,2.09375,-0.03125,0,0,7056
2845,0x1.300044e59586cp+3,3,S3_AFTER_PHYSICAL_AXIS_BC,2fc5e59309ccc39c,0.35993137543387788,21,15,35,2.359375,-0.015625,0,0,0.36435752883863154,21,5,19,2.09375,-0.03125,0,0,7056
2845,0x1.300044e59586cp+3,3,S4_BEFORE_PARENT_STENCIL_GATE,2fc5e59309ccc39c,0.35993137543387788,21,15,35,2.359375,-0.015625,0,0,0.36435752883863154,21,5,19,2.09375,-0.03125,0,0,7056
2845,0x1.300044e59586cp+3,4,S0_AFTER_EXP_RK_UPDATE,2fc5e59309ccc39c,0.35993139157684961,21,15,35,2.359375,-0.015625,0,0,0.36435752883863154,21,5,19,2.09375,-0.03125,0,0,7056
