cycle,time,rk_stage,max_abs_prescribed_shift_state
1931,4.0381805088526574,3,0
1931,4.0381805088526574,4,0
1932,4.0407027208549691,1,0
1932,4.0407027208549691,2,0
1932,4.0407027208549691,3,0
1932,4.0407027208549691,4,0
1933,4.0432256623410003,1,0
1933,4.0432256623410003,2,0
1933,4.0432256623410003,3,0
1933,4.0432256623410003,4,0
1934,4.0457493333680663,1,0
1934,4.0457493333680663,2,0
1934,4.0457493333680663,3,0
1934,4.0457493333680663,4,0
1935,4.0482737339914179,1,0
1935,4.0482737339914179,2,0
1935,4.0482737339914179,3,0
1935,4.0482737339914179,4,0
1936,4.0507988642642463,1,0
1936,4.0507988642642463,2,0
1936,4.0507988642642463,3,0
1936,4.0507988642642463,4,0
1937,4.0533247242376893,1,0
1937,4.0533247242376893,2,0
1937,4.0533247242376893,3,0
1937,4.0533247242376893,4,0
1938,4.0558513139608374,1,0
1938,4.0558513139608374,2,0
1938,4.0558513139608374,3,0
1938,4.0558513139608374,4,0
1939,4.058378633480741,1,0
1939,4.058378633480741,2,0
1939,4.058378633480741,3,0
1939,4.058378633480741,4,0
1940,4.060906682842413,1,0
1940,4.060906682842413,2,0
1940,4.060906682842413,3,0
1940,4.060906682842413,4,0
1941,4.0634354620888375,1,0
1941,4.0634354620888375,2,0
1941,4.0634354620888375,3,0
1941,4.0634354620888375,4,0
1942,4.0659649712609758,1,0
1942,4.0659649712609758,2,0
1942,4.0659649712609758,3,0
1942,4.0659649712609758,4,0
1943,4.0684952103977698,1,0
1943,4.0684952103977698,2,0
1943,4.0684952103977698,3,0
1943,4.0684952103977698,4,0
1944,4.0710261795361493,1,0
1944,4.0710261795361493,2,0
1944,4.0710261795361493,3,0
1944,4.0710261795361493,4,0
1945,4.0735578787110374,1,0
1945,4.0735578787110374,2,0
1945,4.0735578787110374,3,0
1945,4.0735578787110374,4,0
1946,4.0760903079553579,1,0
1946,4.0760903079553579,2,0
1946,4.0760903079553579,3,0
1946,4.0760903079553579,4,0
1947,4.0786234673000381,1,0
1947,4.0786234673000381,2,0
1947,4.0786234673000381,3,0
1947,4.0786234673000381,4,0
1948,4.0811573567740167,1,0
1948,4.0811573567740167,2,0
1948,4.0811573567740167,3,0
1948,4.0811573567740167,4,0
1949,4.083691976404249,1,0
1949,4.083691976404249,2,0
1949,4.083691976404249,3,0
1949,4.083691976404249,4,0
1950,4.0862273262157123,1,0
1950,4.0862273262157123,2,0
1950,4.0862273262157123,3,0
1950,4.0862273262157123,4,0
1951,4.0887634062314113,1,0
1951,4.0887634062314113,2,0
1951,4.0887634062314113,3,0
1951,4.0887634062314113,4,0
1952,4.0913002164723853,1,0
1952,4.0913002164723853,2,0
1952,4.0913002164723853,3,0
1952,4.0913002164723853,4,0
1953,4.0938377569577113,1,0
1953,4.0938377569577113,2,0
1953,4.0938377569577113,3,0
1953,4.0938377569577113,4,0
1954,4.0963760277045127,1,0
1954,4.0963760277045127,2,0
1954,4.0963760277045127,3,0
1954,4.0963760277045127,4,0
1955,4.0989150287279621,1,0
1955,4.0989150287279621,2,0
1955,4.0989150287279621,3,0
1955,4.0989150287279621,4,0
1956,4.1014547600412889,1,0
1956,4.1014547600412889,2,0
1956,4.1014547600412889,3,0
1956,4.1014547600412889,4,0
1957,4.1039952216557829,1,0
1957,4.1039952216557829,2,0
1957,4.1039952216557829,3,0
1957,4.1039952216557829,4,0
1958,4.1065364135808018,1,0
1958,4.1065364135808018,2,0
1958,4.1065364135808018,3,0
1958,4.1065364135808018,4,0
1959,4.1090783358237761,1,0
1959,4.1090783358237761,2,0
1959,4.1090783358237761,3,0
1959,4.1090783358237761,4,0
1960,4.1116209883902153,1,0
1960,4.1116209883902153,2,0
1960,4.1116209883902153,3,0
1960,4.1116209883902153,4,0
1961,4.1141643712837102,1,0
1961,4.1141643712837102,2,0
1961,4.1141643712837102,3,0
1961,4.1141643712837102,4,0
1962,4.116708484505943,1,0
1962,4.116708484505943,2,0
1962,4.116708484505943,3,0
1962,4.116708484505943,4,0
1963,4.119253328056689,1,0
1963,4.119253328056689,2,0
1963,4.119253328056689,3,0
1963,4.119253328056689,4,0
1964,4.1217989019338255,1,0
1964,4.1217989019338255,2,0
1964,4.1217989019338255,3,0
1964,4.1217989019338255,4,0
1965,4.1243452061333334,1,0
1965,4.1243452061333334,2,0
1965,4.1243452061333334,3,0
1965,4.1243452061333334,4,0
1966,4.1268922406493056,1,0
1966,4.1268922406493056,2,0
1966,4.1268922406493056,3,0
1966,4.1268922406493056,4,0
1967,4.1294400054739517,1,0
1967,4.1294400054739517,2,0
1967,4.1294400054739517,3,0
1967,4.1294400054739517,4,0
1968,4.1319885005976023,1,0
1968,4.1319885005976023,2,0
1968,4.1319885005976023,3,0
1968,4.1319885005976023,4,0
1969,4.1345377260087162,1,0
1969,4.1345377260087162,2,0
1969,4.1345377260087162,3,0
1969,4.1345377260087162,4,0
1970,4.1370876816938829,1,0
1970,4.1370876816938829,2,0
1970,4.1370876816938829,3,0
1970,4.1370876816938829,4,0
1971,4.1396383676378319,1,0
1971,4.1396383676378319,2,0
1971,4.1396383676378319,3,0
1971,4.1396383676378319,4,0
1972,4.1421897838234347,1,0
1972,4.1421897838234347,2,0
1972,4.1421897838234347,3,0
