# Nx1 Nx2 Nx3 Ncycle region weighting sampled_volume cell_count C_rms H_rms M_rms Z_rms H_linf M_linf
0064 0128 0001 02542 box coordinate 3.2768000000000000e+04 54272 3.2389734712278892e-02 3.0446818337055304e-02 1.0638464334653066e-02 1.4585235092439792e-03 9.3821062727038829e+00 3.3275182365918621e+00
0064 0128 0001 02542 box proper 3.6378127768255858e+04 54272 5.3319043663279685e-02 5.0106016400396941e-02 1.7568811499060165e-02 2.3750877598572770e-03 9.3821062727038829e+00 3.3275182365918621e+00
0064 0128 0001 02542 r<=1 coordinate 1.6250000000000000e+00 104 3.1471568093749189e+00 2.8358649504433306e+00 1.3455643794659136e+00 1.0826048528847282e-01 8.6959135357844755e+00 3.3275182365918621e+00
0064 0128 0001 02542 r<=1 proper 5.0746206132847478e+00 104 3.1184537672186008e+00 2.8091215682457080e+00 1.3350673116282530e+00 1.0744395179105758e-01 8.6959135357844755e+00 3.3275182365918621e+00
