# Nx1 Nx2 Nx3 Ncycle region weighting sampled_volume cell_count C_rms H_rms M_rms Z_rms H_linf M_linf
0128 0256 0001 00049 box coordinate 5.1200000000000000e+02 32768 2.7705383239496636e-04 1.7345341669313590e-04 1.8952410762961141e-04 5.0416223711884290e-05 8.5542058050802616e-03 7.9791305717176065e-03
0128 0256 0001 00049 box proper 1.0585658510652022e+03 32768 3.7191338232612944e-04 2.1655101555259591e-04 2.6578567435750071e-04 7.0327014767854304e-05 8.5542058050802616e-03 7.9791305717176065e-03
0128 0256 0001 00049 r<=1 coordinate 1.6250000000000000e+00 104 9.8974551657574376e-05 9.2510679941283202e-05 3.4896129147989909e-05 4.0717214995260938e-07 4.2210684805174260e-04 1.1437404621253765e-04
0128 0256 0001 00049 r<=1 proper 6.9323692136268411e+00 104 9.9386862919389264e-05 9.2897759032005544e-05 3.5037259263543329e-05 4.0933968360390458e-07 4.2210684805174260e-04 1.1437404621253765e-04
