cycle,time,rk_stage,checkpoint,max_abs,max_scaled,component,gid,z,nonfinite
0,0,1,pre_ko_rhs,3.0905858093318782e-15,3.0905858093318782e-15,9,0,-12.375,0
0,0,1,post_rk_state,3.3306690738755209e-16,3.3306690738755209e-16,14,10,-1.125,0
0,0,2,pre_ko_rhs,2.1372009417531045e-15,2.1372009417531045e-15,9,0,-13,0
0,0,2,post_rk_state,2.4040159133756527e-16,2.4040159133756527e-16,14,10,-1.125,0
0,0,3,pre_ko_rhs,2.9141778638254681e-15,2.9141778638254681e-15,9,2,-9.5,0
0,0,3,post_rk_state,7.065046099281895e-16,7.065046099281895e-16,14,10,-1.125,0
0,0,4,pre_ko_rhs,2.2829697354048992e-15,2.2829697354048992e-15,9,26,13.5,0
0,0,4,post_rk_state,6.6164752237987585e-17,6.6164752237987585e-17,14,10,-1.125,0
1,0.010823312937405826,1,pre_ko_rhs,3.2297695619643442e-15,3.2297695619643442e-15,9,0,-12.375,0
1,0.010823312937405826,2,pre_ko_rhs,2.9422130512374186e-15,2.9422130512374186e-15,9,0,-12.75,0
1,0.010823312937405826,3,pre_ko_rhs,3.3779034645031353e-15,3.3779034645031353e-15,9,26,12.25,0
1,0.010823312937405826,4,pre_ko_rhs,2.6346092650326787e-15,2.6346092650326787e-15,9,26,12.625,0
2,0.021609696253612018,1,pre_ko_rhs,2.7327664951687159e-15,2.7327664951687159e-15,9,26,13,0
2,0.021609696253612018,2,pre_ko_rhs,2.7468958165742485e-15,2.7468958165742485e-15,9,24,9.375,0
2,0.021609696253612018,3,pre_ko_rhs,2.6079329586732153e-15,2.6079329586732153e-15,9,24,8.125,0
2,0.021609696253612018,4,pre_ko_rhs,2.7193316840404131e-15,2.7193316840404131e-15,9,26,14.25,0
3,0.032356687497487296,1,pre_ko_rhs,2.3563328305028551e-15,2.3563328305028551e-15,9,24,10,0
3,0.032356687497487296,2,pre_ko_rhs,2.7042554701698835e-15,2.7042554701698835e-15,9,18,7.875,0
3,0.032356687497487296,3,pre_ko_rhs,2.5468595746229365e-15,2.5468595746229365e-15,9,2,-9,0
3,0.032356687497487296,4,pre_ko_rhs,2.8728668838565089e-15,2.8728668838565089e-15,9,2,-10.625,0
4,0.043067525675983286,1,pre_ko_rhs,3.1558618487005927e-15,3.1558618487005927e-15,9,0,-12.25,0
4,0.043067525675983286,2,pre_ko_rhs,2.6337077543242191e-15,2.6337077543242191e-15,9,0,-13,0
4,0.043067525675983286,3,pre_ko_rhs,2.2977118962273185e-15,2.2977118962273185e-15,9,24,9.375,0
4,0.043067525675983286,4,pre_ko_rhs,2.7288671288074547e-15,2.7288671288074547e-15,9,26,12.25,0
5,0.05374533896371482,1,pre_ko_rhs,3.2771057948883427e-15,3.2771057948883427e-15,9,24,11.625,0
5,0.05374533896371482,2,pre_ko_rhs,2.6458758596757331e-15,2.6458758596757331e-15,9,26,15.625,0
5,0.05374533896371482,3,pre_ko_rhs,2.1220967565542525e-15,2.1220967565542525e-15,9,26,14.875,0
5,0.05374533896371482,4,pre_ko_rhs,2.9244725646955039e-15,2.9244725646955039e-15,9,0,-15.375,0
6,0.064393149706171368,1,pre_ko_rhs,2.5258664740582393e-15,2.5258664740582393e-15,9,26,15.125,0
6,0.064393149706171368,2,pre_ko_rhs,2.978983456151325e-15,2.978983456151325e-15,9,24,11.375,0
6,0.064393149706171368,3,pre_ko_rhs,2.205692480226813e-15,2.205692480226813e-15,9,26,14.375,0
6,0.064393149706171368,4,pre_ko_rhs,2.9478305927237197e-15,2.9478305927237197e-15,9,26,12.625,0
7,0.074995955381201823,1,pre_ko_rhs,3.3549748418153725e-15,3.3549748418153725e-15,9,24,11,0
7,0.074995955381201823,2,pre_ko_rhs,3.2807043270389726e-15,3.2807043270389726e-15,9,0,-14.75,0
7,0.074995955381201823,3,pre_ko_rhs,2.6642822646066404e-15,2.6642822646066404e-15,9,0,-15.25,0
7,0.074995955381201823,4,pre_ko_rhs,2.498938521800942e-15,2.498938521800942e-15,9,26,14.125,0
8,0.085551157788777824,1,pre_ko_rhs,2.7021215077798973e-15,2.7021215077798973e-15,9,26,15.5,0
8,0.085551157788777824,2,pre_ko_rhs,2.7817950646050643e-15,2.7817950646050643e-15,9,24,10.875,0
8,0.085551157788777824,3,pre_ko_rhs,2.8189428999061653e-15,2.8189428999061653e-15,9,0,-12.375,0
8,0.085551157788777824,4,pre_ko_rhs,2.6948188245344921e-15,2.6948188245344921e-15,9,0,-14.5,0
9,0.096062696896584629,1,pre_ko_rhs,3.1402451520554282e-15,3.1402451520554282e-15,9,26,12.375,0
9,0.096062696896584629,2,pre_ko_rhs,3.4080399103055085e-15,3.4080399103055085e-15,9,0,-12.75,0
9,0.096062696896584629,3,pre_ko_rhs,3.4331384526697344e-15,3.4331384526697344e-15,9,24,12,0
9,0.096062696896584629,4,pre_ko_rhs,3.1051980739701366e-15,3.1051980739701366e-15,9,0,-13.125,0
10,0.10653438819214475,1,pre_ko_rhs,2.6746326741240924e-15,2.6746326741240924e-15,9,26,14.125,0
10,0.10653438819214475,2,pre_ko_rhs,2.6763905822320125e-15,2.6763905822320125e-15,9,26,15.625,0
10,0.10653438819214475,3,pre_ko_rhs,2.4540334387417439e-15,2.4540334387417439e-15,9,18,7.75,0
10,0.10653438819214475,4,pre_ko_rhs,3.2707790978359637e-15,3.2707790978359637e-15,9,26,14.375,0
11,0.11696992831634807,1,pre_ko_rhs,3.5262096784347286e-15,3.5262096784347286e-15,9,2,-11.5,0
11,0.11696992831634807,2,pre_ko_rhs,3.0972346954640249e-15,3.0972346954640249e-15,9,0,-14.75,0
11,0.11696992831634807,3,pre_ko_rhs,3.2613054337237711e-15,3.2613054337237711e-15,9,26,12.625,0
11,0.11696992831634807,4,pre_ko_rhs,3.1554033311985698e-15,3.1554033311985698e-15,9,24,11.125,0
12,0.1273729002873086,1,pre_ko_rhs,3.1500835010721119e-15,3.1500835010721119e-15,9,0,-13,0
12,0.1273729002873086,2,pre_ko_rhs,2.5560390950024579e-15,2.5560390950024579e-15,9,2,-9.375,0
12,0.1273729002873086,3,pre_ko_rhs,2.5071068172612106e-15,2.5071068172612106e-15,9,0,-13.125,0
12,0.1273729002873086,4,pre_ko_rhs,2.7697159195724909e-15,2.7697159195724909e-15,9,0,-15,0
13,0.13774677829723264,1,pre_ko_rhs,2.7907938394077156e-15,2.7907938394077156e-15,9,24,10.75,0
13,0.13774677829723264,2,pre_ko_rhs,3.0237172877441791e-15,3.0237172877441791e-15,9,26,14,0
13,0.13774677829723264,3,pre_ko_rhs,2.8997127504422538e-15,2.8997127504422538e-15,9,2,-11,0
13,0.13774677829723264,4,pre_ko_rhs,2.6632093553170143e-15,2.6632093553170143e-15,9,26,15,0
14,0.14809493207356839,1,pre_ko_rhs,3.0999451551985231e-15,3.0999451551985231e-15,9,26,13,0
14,0.14809493207356839,2,pre_ko_rhs,2.5659445428217405e-15,2.5659445428217405e-15,9,24,9.875,0
14,0.14809493207356839,3,pre_ko_rhs,3.0041063848826933e-15,3.0041063848826933e-15,9,0,-15.375,0
14,0.14809493207356839,4,pre_ko_rhs,3.1539156070728509e-15,3.1539156070728509e-15,9,2,-10,0
15,0.15841609292797751,1,pre_ko_rhs,3.6076015926855683e-15,3.6076015926855683e-15,9,26,13.75,0
