cycle,time,rk_stage,checkpoint,max_abs,max_scaled,component,gid,z,nonfinite
0,0,1,pre_ko_rhs,3.5377516826448104e-14,3.5377516826448104e-14,9,60,10.3125,0
0,0,1,post_rk_state,1.3322676295501888e-15,1.3322676295501888e-15,14,34,-0.1875,0
0,0,2,pre_ko_rhs,2.8654091382628492e-14,2.8654091382628492e-14,9,62,14.78125,0
0,0,2,post_rk_state,9.6160636535024707e-16,9.6160636535024707e-16,14,34,-0.1875,0
0,0,3,pre_ko_rhs,6.539968086232083e-14,6.539968086232083e-14,9,26,-11.59375,0
0,0,3,post_rk_state,2.8260184397127166e-15,2.8260184397127166e-15,14,34,-0.1875,0
0,0,4,pre_ko_rhs,5.2154794748542394e-14,5.2154794748542394e-14,9,24,-12.6875,0
0,0,4,post_rk_state,2.6465900895194649e-16,2.6465900895194649e-16,14,34,-0.1875,0
1,0.0031125630634464799,1,pre_ko_rhs,5.208397457634364e-14,5.208397457634364e-14,9,26,-11.4375,0
1,0.0031125630634464799,2,pre_ko_rhs,4.9322102874669754e-14,4.9322102874669754e-14,9,62,12.84375,0
1,0.0031125630634464799,3,pre_ko_rhs,5.6678947544429897e-14,5.6678947544429897e-14,9,62,15.28125,0
1,0.0031125630634464799,4,pre_ko_rhs,6.1505297430873898e-14,6.1505297430873898e-14,9,24,-15.15625,0
2,0.0062251469986382389,1,pre_ko_rhs,6.4115324028623879e-14,6.4115324028623879e-14,9,24,-14,0
2,0.0062251469986382389,2,pre_ko_rhs,5.2566603052485115e-14,5.2566603052485115e-14,9,60,10.875,0
2,0.0062251469986382389,3,pre_ko_rhs,4.4223994805033103e-14,4.4223994805033103e-14,9,62,14.03125,0
2,0.0062251469986382389,4,pre_ko_rhs,5.3402446850275191e-14,5.3402446850275191e-14,9,62,14.0625,0
3,0.0093377935450859421,1,pre_ko_rhs,5.3711513748363883e-14,5.3711513748363883e-14,9,62,14.03125,0
3,0.0093377935450859421,2,pre_ko_rhs,5.2438627846918963e-14,5.2438627846918963e-14,9,26,-11.375,0
3,0.0093377935450859421,3,pre_ko_rhs,5.9432190399034866e-14,5.9432190399034866e-14,9,62,14.625,0
3,0.0093377935450859421,4,pre_ko_rhs,4.9045750377216023e-14,4.9045750377216023e-14,9,26,-11.59375,0
4,0.012450252253785999,1,pre_ko_rhs,5.8836143034501821e-14,5.8836143034501821e-14,9,131,22.25,0
