cycle,time,stage,region,component,volume,cells,L1_integral,L2_integral,RMS,maximum,signed_at_max,gid,logical_level,k,j,i,x,y,z
1,0.0001,3,full,H,2.21,64,0.66513078148124904,0.52967249765487134,0.35629627890050763,0.77395710167388954,0.77395710167388954,3,1,0,2,3,0.9375,1.0562500000000001,0.84999999999999998
1,0.0001,3,full,Mx,2.21,64,0.0098425217301820692,0.007829068815250995,0.0052664015943442869,0.012555932211016396,0.012555932211016396,1,1,0,0,0,0.5625,0.081249999999999989,0.84999999999999998
1,0.0001,3,full,My,2.21,64,0.0086559215781522193,0.0067374103572226517,0.0045320726492926542,0.0086152491892134767,-0.0086152491892134767,2,1,0,3,3,0.4375,1.21875,0.84999999999999998
1,0.0001,3,full,Mz,2.21,64,0.0088924119276149929,0.0068194644376364721,0.0045872681968234172,0.0071172237495084247,-0.0071172237495084247,0,1,0,1,3,0.4375,0.24375000000000002,0.84999999999999998
1,0.0001,3,full,alpha_Mx,2.21,64,0.0098426108541916739,0.0078290711672756082,0.0052664031764872547,0.01255893342303956,0.01255893342303956,1,1,0,0,0,0.5625,0.081249999999999989,0.84999999999999998
1,0.0001,3,full,alpha_My,2.21,64,0.0086566655045488532,0.0067384018887614592,0.0045327396255831999,0.0086168947031198435,0.0086168947031198435,1,1,0,3,3,0.9375,0.56874999999999998,0.84999999999999998
1,0.0001,3,full,alpha_Mz,2.21,64,0.0088924125935791673,0.0068194662020752105,0.0045872693837133533,0.0071190626387765679,0.0071190626387765679,3,1,0,0,2,0.8125,0.73125000000000007,0.84999999999999998
1,0.0001,3,full,C,2.21,64,0.00091541351456152112,0.0006691267027081893,0.00045010332864825763,0.00061000460154045312,-0.00061000460154045312,3,1,0,0,2,0.8125,0.73125000000000007,0.84999999999999998
1,0.0001,3,full,Zx,2.21,64,0.00091139080895618165,0.00071005563109305901,0.00047763510526018291,0.00067725047464080562,-0.00067725047464080562,1,1,0,0,0,0.5625,0.081249999999999989,0.84999999999999998
1,0.0001,3,full,Zy,2.21,64,0.00094658797000950179,0.00069612238241747732,0.00046826258794413397,0.00064250649403590836,0.00064250649403590836,3,1,0,1,0,0.5625,0.89375000000000004,0.84999999999999998
1,0.0001,3,full,Zz,2.21,64,0.00089240075450766512,0.00068251872397327002,0.00045911177700989751,0.00064856177335036419,-0.00064856177335036419,0,1,0,1,0,0.0625,0.24375000000000002,0.84999999999999998
1,0.0001,3,full,E_x_w,2.21,64,0.0077805886327081278,0.0059819464831336634,0.0040238926543459371,0.006196291405124745,-0.006196291405124745,2,1,0,3,0,0.0625,1.21875,0.84999999999999998
1,0.0001,3,full,E_x_alpha,2.21,64,0.012468120070839053,0.010118321779268691,0.0068063197818144091,0.013447230935230887,-0.013447230935230887,1,1,0,0,3,0.9375,0.081249999999999989,0.84999999999999998
1,0.0001,3,full,E_x_a,2.21,64,0.0076919653621189479,0.0056392553597372167,0.0037933736588931137,0.0055244471852141522,-0.0055244471852141522,3,1,0,0,2,0.8125,0.73125000000000007,0.84999999999999998
1,0.0001,3,full,E_x_c,2.21,64,0.0072093077724248184,0.005485437023287236,0.0036899042487454404,0.0057016275932570415,-0.0057016275932570415,2,1,0,3,0,0.0625,1.21875,0.84999999999999998
1,0.0001,3,full,E_x_b,2.21,64,0.011097955776214169,0.0075286510232813689,0.0050643187188538757,0.0060643026091984614,-0.0060643026091984614,1,1,0,0,3,0.9375,0.081249999999999989,0.84999999999999998
1,0.0001,3,full,E_x_d,2.21,64,0.0070847328742643526,0.0051996054383420904,0.0034976331178879954,0.0051771172724184647,-0.0051771172724184647,2,1,0,2,0,0.0625,1.0562500000000001,0.84999999999999998
1,0.0001,3,full,E_x_e,2.21,64,0.0068333115963506684,0.0050684153474832355,0.0034093851129253392,0.0051877393125773089,-0.0051877393125773089,2,1,0,3,0,0.0625,1.21875,0.84999999999999998
1,0.0001,3,full,E_x_betax,2.21,64,0.0089766605101828656,0.0069639311566476415,0.0046844470283401406,0.0070381927501335893,-0.0070381927501335893,3,1,0,2,1,0.6875,1.0562500000000001,0.84999999999999998
1,0.0001,3,full,E_x_betay,2.21,64,0.0064750478665013492,0.0048160451380508326,0.0032396225390250101,0.0049004191647596396,0.0049004191647596396,2,1,0,1,0,0.0625,0.89375000000000004,0.84999999999999998
1,0.0001,3,full,E_x_betaz,2.21,64,0.006104678910547061,0.004704152254806737,0.0031643552406249013,0.00488159535989069,0.00488159535989069,3,1,0,0,1,0.6875,0.73125000000000007,0.84999999999999998
1,0.0001,3,full,E_y_w,2.21,64,0.0060109717028225384,0.0046189049657414443,0.0031070117085087393,0.004963964488250627,-0.004963964488250627,1,1,0,1,2,0.8125,0.24375000000000002,0.84999999999999998
1,0.0001,3,full,E_y_alpha,2.21,64,0.0078608865420181605,0.0064037017319461039,0.0043075959359472112,0.0090457572609876739,0.0090457572609876739,3,1,0,0,3,0.9375,0.73125000000000007,0.84999999999999998
1,0.0001,3,full,E_y_a,2.21,64,0.0059168964323991153,0.0043482885129909592,0.0029249753831356996,0.0041431641406515438,0.0041431641406515438,3,1,0,1,3,0.9375,0.89375000000000004,0.84999999999999998
1,0.0001,3,full,E_y_c,2.21,64,0.0078426929952117967,0.0059580089697150234,0.0040077905403132956,0.0058281603211960548,0.0058281603211960548,2,1,0,1,0,0.0625,0.89375000000000004,0.84999999999999998
1,0.0001,3,full,E_y_b,2.21,64,0.0085368890586266823,0.0057986762069110794,0.0039006117255828148,0.0047707331367114756,-0.0047707331367114756,2,1,0,3,0,0.0625,1.21875,0.84999999999999998
1,0.0001,3,full,E_y_d,2.21,64,0.0077071732169245368,0.0056473040117796854,0.0037987877681504253,0.0055559845603927269,-0.0055559845603927269,3,1,0,0,0,0.5625,0.73125000000000007,0.84999999999999998
1,0.0001,3,full,E_y_e,2.21,64,0.0052563935356191461,0.0039092392243179272,0.0026296388714219174,0.0040465672459939405,0.0040465672459939405,3,1,0,2,3,0.9375,1.0562500000000001,0.84999999999999998
1,0.0001,3,full,E_y_betax,2.21,64,0.004950562771627043,0.0038062397674017423,0.0025603539389580043,0.003995983726936863,-0.003995983726936863,3,1,0,2,1,0.6875,1.0562500000000001,0.84999999999999998
1,0.0001,3,full,E_y_betay,2.21,64,0.0047703240401589728,0.0037143675522107278,0.0024985539992748345,0.0033439456606082683,0.0033439456606082683,3,1,0,2,3,0.9375,1.0562500000000001,0.84999999999999998
1,0.0001,3,full,E_y_betaz,2.21,64,0.0047174478902277947,0.0036282941254436535,0.0024406547468025894,0.0038164566492723019,0.0038164566492723019,1,1,0,3,2,0.8125,0.56874999999999998,0.84999999999999998
1,0.0001,3,full,E_z_w,2.21,64,0.00092478827781617226,0.0006331163359017826,0.00042588013459576,0.00049762904629809077,0.00049762904629809077,2,1,0,2,0,0.0625,1.0562500000000001,0.84999999999999998
1,0.0001,3,full,E_z_alpha,2.21,64,0.00078210549942259676,0.00060050301142335549,0.00040394203849734807,0.00056987375419762702,-0.00056987375419762702,2,1,0,0,1,0.1875,0.73125000000000007,0.84999999999999998
1,0.0001,3,full,E_z_a,2.21,64,0.00067583623418410784,0.00050532457530678293,0.00033991809394661371,0.00047433047689703675,-0.00047433047689703675,2,1,0,1,0,0.0625,0.89375000000000004,0.84999999999999998
1,0.0001,3,full,E_z_c,2.21,64,0.00068411462586812554,0.00049811254207979662,0.00033506675540542253,0.00043901150113560768,-0.00043901150113560768,2,1,0,0,0,0.0625,0.73125000000000007,0.84999999999999998
1,0.0001,3,full,E_z_b,2.21,64,0.00065880635460053357,0.00049107325159207104,0.00033033161620529253,0.00045987607357858828,-0.00045987607357858828,3,1,0,3,3,0.9375,1.21875,0.84999999999999998
1,0.0001,3,full,E_z_d,2.21,64,0.00062561563052170835,0.00048434597604175286,0.0003258063609648769,0.00046027490480629959,0.00046027490480629959,2,1,0,0,0,0.0625,0.73125000000000007,0.84999999999999998
1,0.0001,3,full,E_z_e,2.21,64,0.00068471313822251524,0.00047771505345316212,0.00032134591974043633,0.00039509949615649257,-0.00039509949615649257,2,1,0,2,0,0.0625,1.0562500000000001,0.84999999999999998
1,0.0001,3,full,E_z_betax,2.21,64,0.00057927906348521484,0.0004360567462269821,0.00029332350982544505,0.00041099077161402741,-0.00041099077161402741,1,1,0,0,2,0.8125,0.081249999999999989,0.84999999999999998
1,0.0001,3,full,E_z_betay,2.21,64,0.00056412623601448657,0.00043075031475844661,0.00028975401774335532,0.00040823568666109594,-0.00040823568666109594,2,1,0,1,0,0.0625,0.89375000000000004,0.84999999999999998
1,0.0001,3,full,E_z_betaz,2.21,64,0.00060251251603258855,0.00042549518931043779,0.0002862190378254421,0.00035977482288966026,0.00035977482288966026,3,1,0,0,3,0.9375,0.73125000000000007,0.84999999999999998
1,0.0001,3,full,Omega_xy_w,2.21,64,0.0056467229479614921,0.0046339224546675748,0.003117113564743488,0.0060963390577445193,-0.0060963390577445193,1,1,0,0,2,0.8125,0.081249999999999989,0.84999999999999998
1,0.0001,3,full,Omega_xy_alpha,2.21,64,0.0062677112597333551,0.0051564297632797984,0.0034685900159111662,0.0066359159031116732,-0.0066359159031116732,1,1,0,2,3,0.9375,0.40625,0.84999999999999998
1,0.0001,3,full,Omega_xy_a,2.21,64,0.0063901019355251023,0.0050572906830156205,0.0034019018537956368,0.0056690878635453426,0.0056690878635453426,3,1,0,3,1,0.6875,1.21875,0.84999999999999998
1,0.0001,3,full,Omega_xy_c,2.21,64,0.0048362680101207457,0.0039476296964161672,0.0026554630975510782,0.0051107810865028136,0.0051107810865028136,1,1,0,0,1,0.6875,0.081249999999999989,0.84999999999999998
1,0.0001,3,full,Omega_xy_b,2.21,64,0.0047331337012129441,0.0038862299118919315,0.0026141611329443888,0.0050492126345431793,-0.0050492126345431793,2,1,0,2,1,0.1875,1.0562500000000001,0.84999999999999998
1,0.0001,3,full,Omega_xy_d,2.21,64,0.0060756506360335021,0.0048271537748951583,0.003247095016808573,0.0062065514267283422,-0.0062065514267283422,0,1,0,2,2,0.3125,0.40625,0.84999999999999998
1,0.0001,3,full,Omega_xy_e,2.21,64,0.0054536084127276806,0.0044716191256321718,0.0030079365309263408,0.0058449656495076722,-0.0058449656495076722,3,1,0,1,2,0.8125,0.89375000000000004,0.84999999999999998
1,0.0001,3,full,Omega_xy_betax,2.21,64,0.0046636563453609252,0.0038695755878076282,0.0026029582222304804,0.0049090691079889098,-0.0049090691079889098,0,1,0,2,3,0.4375,0.40625,0.84999999999999998
1,0.0001,3,full,Omega_xy_betay,2.21,64,0.0038457212567337348,0.0032397525859788247,0.0021792934238671546,0.0042770574533074982,-0.0042770574533074982,2,1,0,2,3,0.4375,1.0562500000000001,0.84999999999999998
1,0.0001,3,full,Omega_xy_betaz,2.21,64,0.0050429732379017322,0.004058126681065418,0.0027297914129432574,0.0049374356064122386,-0.0049374356064122386,1,1,0,2,3,0.9375,0.40625,0.84999999999999998
1,0.0001,3,full,Omega_xz_w,2.21,64,0.0073983062225293789,0.0050649306872134897,0.0034070410767655609,0.0039810300104772701,-0.0039810300104772701,2,1,0,0,3,0.4375,0.73125000000000007,0.84999999999999998
1,0.0001,3,full,Omega_xz_alpha,2.21,64,0.0062568439953807758,0.0048040240913864917,0.0032315363079785477,0.0045589895520166662,-0.0045589895520166662,0,1,0,2,3,0.4375,0.40625,0.84999999999999998
1,0.0001,3,full,Omega_xz_a,2.21,64,0.0038231070733048041,0.0028585474711970969,0.0019228671142212449,0.0026832190354909363,0.0026832190354909363,2,1,0,2,1,0.1875,1.0562500000000001,0.84999999999999998
1,0.0001,3,full,Omega_xz_c,2.21,64,0.0054729170069450026,0.0039849003366376973,0.0026805340432429262,0.0035120916183433168,-0.0035120916183433168,1,1,0,2,0,0.5625,0.40625,0.84999999999999998
1,0.0001,3,full,Omega_xz_b,2.21,64,0.0037267715266147885,0.0027779298100806477,0.001868637806872595,0.0026014527550905424,0.0026014527550905424,3,1,0,0,2,0.8125,0.73125000000000007,0.84999999999999998
1,0.0001,3,full,Omega_xz_d,2.21,64,0.0035390164380655238,0.0027398745927963244,0.0018430390975358126,0.0026037094700606185,0.0026037094700606185,1,1,0,0,2,0.8125,0.081249999999999989,0.84999999999999998
