axisTau,field,n128,n256,n512,E_128_256,E_256_512,Q,p
0.19247247277916135,C-norm2,0.036890230866126555,0.00012406372682289304,3.7836999819842706e-06,0.03676616713930366,0.00012028002684090878,305.67142446628566,8.255837878709762
0.19632192223474457,C-norm2,0.03494773522577986,0.000118177189694213,3.830684809513469e-06,0.034829558036085645,0.00011434650488469954,304.5966124736893,8.250756086968988
0.2001713716903278,C-norm2,0.03452099070022077,0.00011391591472454995,3.878472584346987e-06,0.03440707478549622,0.00011003744214020297,312.6851562185245,8.28856692308238
0.20402082114591102,C-norm2,0.03505679338233726,0.00011412453524085917,3.92683182191101e-06,0.0349426688470964,0.00011019770341894816,317.0907175284028,8.308751834571403
0.20787027060149427,C-norm2,0.03559259606445375,0.00011433315575716838,3.975529283900221e-06,0.03547826290869659,0.00011035762647326816,321.4844686541936,8.328605230479361
0.21171972005707748,C-norm2,0.03612839874657024,0.00011458336979927793,4.024816442832237e-06,0.036013815376770966,0.0001105585533564457,325.74427109823716,8.347595995948513
0.2155691695126607,C-norm2,0.03666420142868673,0.00011797546150595908,4.0742908167630384e-06,0.036546225967180775,0.00011390117068919605,320.8590899114202,8.32579604500871
0.21941861896824394,C-norm2,0.03720000411080322,0.00012136755321264027,4.124076622297724e-06,0.03707863655759058,0.00011724347659034254,316.25330155592457,8.304936730810121
0.22326806842382715,C-norm2,0.03771205247286117,0.0001247596449193214,4.1744536161635645e-06,0.03758729282794185,0.00012058519130315783,311.7073698829678,8.284048455639235
0.2271175178794104,C-norm2,0.03798601309044616,0.00012852577552067312,4.225190653276415e-06,0.037857487314925484,0.00012430058486739671,304.56403206237263,8.250601764465381
0.2309669673349936,C-norm2,0.03825997370803114,0.00013241552195099356,4.277177847495324e-06,0.03812755818608015,0.00012813834410349824,297.5499523802512,8.21698807668856
0.23481641679057685,C-norm2,0.03853393432561613,0.00013630526838131403,4.3302071195840256e-06,0.03839762905723482,0.00013197506126173,290.94609761980325,8.1846080855209
0.23866586624616007,C-norm2,0.03880789494320112,0.00013954423039325747,4.384382404649186e-06,0.03866835071280786,0.00013515984798860827,286.09347589727207,8.160342788456546
0.2425153157017433,C-norm2,0.039081855560786104,0.00014207793531776698,4.441028199777906e-06,0.03893977762546834,0.00013763690711798908,282.91668594447026,8.14423345671547
0.24636476515732653,C-norm2,0.03935581617837109,0.00014461164024227646,4.49884752422913e-06,0.03921120453812881,0.00014011279271804734,279.8545641512874,8.128533466630081
0.25021421461290977,C-norm2,0.039468439956024365,0.000146717366336066,4.55952807025579e-06,0.0393217225896883,0.00014215783826581021,276.60608144704327,8.111689065630598
0.25406366406849296,C-norm2,0.03943957329887835,0.0001470584114198187,4.6223198894964556e-06,0.03929251488745853,0.00014243609153032224,275.8606647044497,8.10779594555409
0.2579131135240762,C-norm2,0.03941070664173233,0.0001473994565035714,4.68684280014902e-06,0.03926330718522876,0.0001427126137034224,275.1214918312941,8.103925033708501
0.26176256297965944,C-norm2,0.03938183998458632,0.00014774050158732408,4.754672886063587e-06,0.039234099482998996,0.0001429858287012605,274.39152424657823,8.100092108179462
0.2656120124352427,C-norm2,0.039352973327440297,0.00014614322505117315,4.823624108712613e-06,0.03920683010238912,0.00014131960094246053,277.433773099547,8.115999613043352
0.26946146189082587,C-norm2,0.03932410667029428,0.0001443189935546005,4.894879510830241e-06,0.039179787676739686,0.00013942411404377028,281.0115591944141,8.134485665592697
0.2733109113464091,C-norm2,0.03929524001314826,0.00014249476205802785,4.967394584909497e-06,0.039152745251090235,0.00013752736747311837,284.6905744687012,8.153250918919658
0.27716036080199236,C-norm2,0.03898714352002873,0.0001397576081822997,5.040789698198794e-06,0.03884738591184643,0.0001347168184841009,288.36329679527836,8.171743738191328
0.28100981025757554,C-norm2,0.038653430610437245,0.0001363579562207411,5.11524148745195e-06,0.03851707265421651,0.00013124271473328916,293.4797008160851,8.197116909311944
0.2848592597131588,C-norm2,0.03831971770084576,0.00013295830425918243,5.189845469129743e-06,0.03818675939658658,0.0001277684587900527,298.87469691823173,8.223396951709416
0.28870870916874203,C-norm2,0.03798600479125427,0.00012938110803391797,5.264644532700458e-06,0.03785662368322035,0.0001241164635012175,305.0088812984024,8.252707441691607
