selection_rank,face,side,gid,i,j,rho,z,variable,operator,local_block_value,stitched_active_value,local_minus_stitched,opposite_side_local_value,across_seam_local_jump
3,outer_x2,paired,30,6,31,5.1015625,-0.0078125,K_zz,D1_rho,0.6037031218084256,0.6037031218084256,0.0,0.3910918353517638,0.21261128645666177
3,outer_x2,paired,30,6,31,5.1015625,-0.0078125,K_zz,D1_z,0.18445376578280104,0.18445376578280104,0.0,0.03832376020892993,0.14613000557387112
3,outer_x2,paired,30,6,31,5.1015625,-0.0078125,K_zz,D2_rho,11.9449225699092,11.9449225699092,0.0,15.483525054669823,-3.538602484760622
3,outer_x2,paired,30,6,31,5.1015625,-0.0078125,K_zz,D2_z,-17.811187056510736,-17.811187056510736,0.0,34.23698515748352,-52.04817221399425
3,outer_x2,paired,30,6,31,5.1015625,-0.0078125,K_zz,Dmix_rho_z,8.863302434772427,8.863302434772427,0.0,13.881069661683625,-5.017767226911198
3,outer_x2,receiver,30,6,30,5.1015625,-0.0234375,psi4,D1_rho,-0.3001969646651738,-0.3001969646651738,0.0,-0.3587607025911771,0.05856373792600328
3,outer_x2,receiver,30,6,30,5.1015625,-0.0234375,psi4,D1_z,-0.5198067757861714,-0.5198067757861714,0.0,-0.15981603654099052,-0.3599907392451809
3,outer_x2,receiver,30,6,30,5.1015625,-0.0234375,psi4,D2_rho,17.37488237669766,17.37488237669766,0.0,21.676420225379317,-4.301537848681658
3,outer_x2,receiver,30,6,30,5.1015625,-0.0234375,psi4,D2_z,21.858101392778654,21.858101392778654,0.0,20.981293760000092,0.8768076327785614
3,outer_x2,receiver,30,6,30,5.1015625,-0.0234375,psi4,Dmix_rho_z,-6.146864619916436,-6.146864619916436,0.0,-1.7836728394473276,-4.3631917804691085
3,outer_x2,paired,30,6,31,5.1015625,-0.0078125,psi4,D1_rho,-0.3587607025911771,-0.3587607025911771,0.0,-0.3001969646651738,-0.05856373792600328
3,outer_x2,paired,30,6,31,5.1015625,-0.0078125,psi4,D1_z,-0.15981603654099052,-0.15981603654099052,0.0,-0.5198067757861714,0.3599907392451809
3,outer_x2,paired,30,6,31,5.1015625,-0.0078125,psi4,D2_rho,21.676420225379317,21.676420225379317,0.0,17.37488237669766,4.301537848681658
3,outer_x2,paired,30,6,31,5.1015625,-0.0078125,psi4,D2_z,20.981293760000092,20.981293760000092,0.0,21.858101392778654,-0.8768076327785614
3,outer_x2,paired,30,6,31,5.1015625,-0.0078125,psi4,Dmix_rho_z,-1.7836728394473276,-1.7836728394473276,0.0,-6.146864619916436,4.3631917804691085
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,gamma_xx,D1_rho,-0.41460774272649864,-0.41460774272649864,0.0,-0.5128304284054822,0.09822268567898357
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,gamma_xx,D1_z,0.6869582677962559,0.6869582677962559,0.0,0.21688619079751714,0.47007207699873876
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,gamma_xx,D2_rho,29.335823481922883,29.335823481922883,0.0,36.70401906958636,-7.368195587663475
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,gamma_xx,D2_z,28.474719236944388,28.474719236944388,0.0,27.899007568862665,0.5757116680817234
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,gamma_xx,Dmix_rho_z,10.195679683114411,10.195679683114411,0.0,3.0650936259247623,7.1305860571896496
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,gamma_xx,D1_rho,-0.5128304284054822,-0.5128304284054822,0.0,-0.41460774272649864,-0.09822268567898357
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,gamma_xx,D1_z,0.21688619079751714,0.21688619079751714,0.0,0.6869582677962559,-0.47007207699873876
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,gamma_xx,D2_rho,36.70401906958636,36.70401906958636,0.0,29.335823481922883,7.368195587663475
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,gamma_xx,D2_z,27.899007568862665,27.899007568862665,0.0,28.474719236944388,-0.5757116680817234
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,gamma_xx,Dmix_rho_z,3.0650936259247623,3.0650936259247623,0.0,10.195679683114411,-7.1305860571896496
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,gamma_xy,D1_rho,0.08571097722379244,0.08571097722379244,0.0,0.05231719582332708,0.03339378140046536
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,gamma_xy,D1_z,0.09858020076947038,0.09858020076947038,0.0,-0.11670672580741365,0.21528692657688403
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,gamma_xy,D2_rho,5.568529050060884,5.568529050060884,0.0,4.0013350700674275,1.5671939799934567
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,gamma_xy,D2_z,11.539967118807931,11.539967118807931,0.0,11.732429329376037,-0.19246221056810597
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,gamma_xy,Dmix_rho_z,-1.0122958417478338,-1.0122958417478338,0.0,5.45111807258396,-6.463413914331794
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,gamma_xy,D1_rho,0.05231719582332708,0.05231719582332708,0.0,0.08571097722379244,-0.03339378140046536
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,gamma_xy,D1_z,-0.11670672580741365,-0.11670672580741365,0.0,0.09858020076947038,-0.21528692657688403
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,gamma_xy,D2_rho,4.0013350700674275,4.0013350700674275,0.0,5.568529050060884,-1.5671939799934567
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,gamma_xy,D2_z,11.732429329376037,11.732429329376037,0.0,11.539967118807931,0.19246221056810597
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,gamma_xy,Dmix_rho_z,5.45111807258396,5.45111807258396,0.0,-1.0122958417478338,6.463413914331794
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,gamma_xz,D1_rho,0.0,0.0,0.0,0.0,0.0
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,gamma_xz,D1_z,0.0,0.0,0.0,0.0,0.0
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,gamma_xz,D2_rho,0.0,0.0,0.0,0.0,0.0
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,gamma_xz,D2_z,0.0,0.0,0.0,0.0,0.0
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,gamma_xz,Dmix_rho_z,0.0,0.0,0.0,0.0,0.0
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,gamma_xz,D1_rho,0.0,0.0,0.0,0.0,0.0
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,gamma_xz,D1_z,0.0,0.0,0.0,0.0,0.0
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,gamma_xz,D2_rho,0.0,0.0,0.0,0.0,0.0
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,gamma_xz,D2_z,0.0,0.0,0.0,0.0,0.0
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,gamma_xz,Dmix_rho_z,0.0,0.0,0.0,0.0,0.0
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,gamma_yy,D1_rho,-0.42888600932162885,-0.42888600932162885,0.0,-0.5179427393096311,0.08905672998800224
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,gamma_yy,D1_z,0.9659896837311045,0.9659896837311045,0.0,0.29820783113909544,0.6677818525920091
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,gamma_yy,D2_rho,26.005960514749678,26.005960514749678,0.0,32.43696123876975,-6.43100072402007
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,gamma_yy,D2_z,40.65838227285328,40.65838227285328,0.0,38.44934246701028,2.2090398058429983
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,gamma_yy,Dmix_rho_z,9.324558683729666,9.324558683729666,0.0,2.776706272919341,6.547852410810325
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,gamma_yy,D1_rho,-0.5179427393096311,-0.5179427393096311,0.0,-0.42888600932162885,-0.08905672998800224
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,gamma_yy,D1_z,0.29820783113909544,0.29820783113909544,0.0,0.9659896837311045,-0.6677818525920091
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,gamma_yy,D2_rho,32.43696123876975,32.43696123876975,0.0,26.005960514749678,6.43100072402007
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,gamma_yy,D2_z,38.44934246701028,38.44934246701028,0.0,40.65838227285328,-2.2090398058429983
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,gamma_yy,Dmix_rho_z,2.776706272919341,2.776706272919341,0.0,9.324558683729666,-6.547852410810325
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,gamma_yz,D1_rho,0.0,0.0,0.0,0.0,0.0
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,gamma_yz,D1_z,0.0,0.0,0.0,0.0,0.0
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,gamma_yz,D2_rho,0.0,0.0,0.0,0.0,0.0
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,gamma_yz,D2_z,0.0,0.0,0.0,0.0,0.0
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,gamma_yz,Dmix_rho_z,0.0,0.0,0.0,0.0,0.0
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,gamma_yz,D1_rho,0.0,0.0,0.0,0.0,0.0
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,gamma_yz,D1_z,0.0,0.0,0.0,0.0,0.0
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,gamma_yz,D2_rho,0.0,0.0,0.0,0.0,0.0
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,gamma_yz,D2_z,0.0,0.0,0.0,0.0,0.0
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,gamma_yz,Dmix_rho_z,0.0,0.0,0.0,0.0,0.0
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,gamma_zz,D1_rho,-0.09609142357642181,-0.09609142357642181,0.0,-0.09733971117968529,0.0012482876032634815
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,gamma_zz,D1_z,0.010213951738621503,0.010213951738621503,0.0,0.003313707360892922,0.006900244377728581
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,gamma_zz,D2_rho,0.31478771000292827,0.31478771000292827,0.0,0.35620162236429576,-0.04141391236136749
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,gamma_zz,D2_z,0.42234289194422947,0.42234289194422947,0.0,0.42470260477857014,-0.002359712834340666
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,gamma_zz,Dmix_rho_z,0.12658481824993917,0.12658481824993917,0.0,0.039124192143201286,0.08746062610673788
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,gamma_zz,D1_rho,-0.09733971117968529,-0.09733971117968529,0.0,-0.09609142357642181,-0.0012482876032634815
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,gamma_zz,D1_z,0.003313707360892922,0.003313707360892922,0.0,0.010213951738621503,-0.006900244377728581
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,gamma_zz,D2_rho,0.35620162236429576,0.35620162236429576,0.0,0.31478771000292827,0.04141391236136749
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,gamma_zz,D2_z,0.42470260477857014,0.42470260477857014,0.0,0.42234289194422947,0.002359712834340666
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,gamma_zz,Dmix_rho_z,0.039124192143201286,0.039124192143201286,0.0,0.12658481824993917,-0.08746062610673788
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,K_xx,D1_rho,49.78615617098138,49.78615617098138,0.0,69.04317941713757,-19.257023246156187
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,K_xx,D1_z,-57.86634668043495,-57.86634668043495,0.0,-17.341077005915718,-40.52526967451924
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,K_xx,D2_rho,-3306.2523652136706,-3306.2523652136706,0.0,-4603.471313251925,1297.218948038254
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,K_xx,D2_z,-2464.489846478898,-2464.489846478898,0.0,-2251.827067639007,-212.66277883989096
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,K_xx,Dmix_rho_z,-2037.8520070276797,-2037.8520070276797,0.0,-595.7118928574687,-1442.140114170211
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,K_xx,D1_rho,69.04317941713757,69.04317941713757,0.0,49.78615617098138,19.257023246156187
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,K_xx,D1_z,-17.341077005915718,-17.341077005915718,0.0,-57.86634668043495,40.52526967451924
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,K_xx,D2_rho,-4603.471313251925,-4603.471313251925,0.0,-3306.2523652136706,-1297.218948038254
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,K_xx,D2_z,-2251.827067639007,-2251.827067639007,0.0,-2464.489846478898,212.66277883989096
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,K_xx,Dmix_rho_z,-595.7118928574687,-595.7118928574687,0.0,-2037.8520070276797,1442.140114170211
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,K_xy,D1_rho,-44.312493496056625,-44.312493496056625,0.0,-21.63500481983369,-22.677488676222936
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,K_xy,D1_z,8.220734309957544,8.220734309957544,0.0,48.33468318534715,-40.11394887538961
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,K_xy,D2_rho,-1375.0234328637212,-1375.0234328637212,0.0,-737.5010434234777,-637.5223894402435
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,K_xy,D2_z,-2249.534558709197,-2249.534558709197,0.0,-2239.4966892020257,-10.037869507171308
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,K_xy,Dmix_rho_z,-588.4314174899873,-588.4314174899873,0.0,-2400.437847740532,1812.0064302505448
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,K_xy,D1_rho,-21.63500481983369,-21.63500481983369,0.0,-44.312493496056625,22.677488676222936
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,K_xy,D1_z,48.33468318534715,48.33468318534715,0.0,8.220734309957544,40.11394887538961
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,K_xy,D2_rho,-737.5010434234777,-737.5010434234777,0.0,-1375.0234328637212,637.5223894402435
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,K_xy,D2_z,-2239.4966892020257,-2239.4966892020257,0.0,-2249.534558709197,10.037869507171308
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,K_xy,Dmix_rho_z,-2400.437847740532,-2400.437847740532,0.0,-588.4314174899873,-1812.0064302505448
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,K_xz,D1_rho,0.0,0.0,0.0,0.0,0.0
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,K_xz,D1_z,0.0,0.0,0.0,0.0,0.0
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,K_xz,D2_rho,0.0,0.0,0.0,0.0,0.0
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,K_xz,D2_z,0.0,0.0,0.0,0.0,0.0
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,K_xz,Dmix_rho_z,0.0,0.0,0.0,0.0,0.0
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,K_xz,D1_rho,0.0,0.0,0.0,0.0,0.0
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,K_xz,D1_z,0.0,0.0,0.0,0.0,0.0
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,K_xz,D2_rho,0.0,0.0,0.0,0.0,0.0
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,K_xz,D2_z,0.0,0.0,0.0,0.0,0.0
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,K_xz,Dmix_rho_z,0.0,0.0,0.0,0.0,0.0
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,K_yy,D1_rho,23.197701862967367,23.197701862967367,0.0,43.69974742342597,-20.5020455604586
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,K_yy,D1_z,-170.61815871167806,-170.61815871167806,0.0,-51.368862999140426,-119.24929571253764
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,K_yy,D2_rho,-1676.9026555431399,-1676.9026555431399,0.0,-3117.5963422154996,1440.6936866723597
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,K_yy,D2_z,-7186.008057394431,-7186.008057394431,0.0,-6681.739175189811,-504.26888220461933
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,K_yy,Dmix_rho_z,-2188.9788497364834,-2188.9788497364834,0.0,-628.5230237987719,-1560.4558259377116
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,K_yy,D1_rho,43.69974742342597,43.69974742342597,0.0,23.197701862967367,20.5020455604586
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,K_yy,D1_z,-51.368862999140426,-51.368862999140426,0.0,-170.61815871167806,119.24929571253764
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,K_yy,D2_rho,-3117.5963422154996,-3117.5963422154996,0.0,-1676.9026555431399,-1440.6936866723597
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,K_yy,D2_z,-6681.739175189811,-6681.739175189811,0.0,-7186.008057394431,504.26888220461933
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,K_yy,Dmix_rho_z,-628.5230237987719,-628.5230237987719,0.0,-2188.9788497364834,1560.4558259377116
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,K_yz,D1_rho,0.0,0.0,0.0,0.0,0.0
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,K_yz,D1_z,0.0,0.0,0.0,0.0,0.0
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,K_yz,D2_rho,0.0,0.0,0.0,0.0,0.0
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,K_yz,D2_z,0.0,0.0,0.0,0.0,0.0
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,K_yz,Dmix_rho_z,0.0,0.0,0.0,0.0,0.0
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,K_yz,D1_rho,0.0,0.0,0.0,0.0,0.0
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,K_yz,D1_z,0.0,0.0,0.0,0.0,0.0
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,K_yz,D2_rho,0.0,0.0,0.0,0.0,0.0
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,K_yz,D2_z,0.0,0.0,0.0,0.0,0.0
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,K_yz,Dmix_rho_z,0.0,0.0,0.0,0.0,0.0
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,K_zz,D1_rho,0.3908467104989488,0.3908467104989488,0.0,0.6031569580091519,-0.2123102475102031
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,K_zz,D1_z,-0.038078468170454724,-0.038078468170454724,0.0,-0.18231358526290342,0.14423511709244868
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,K_zz,D2_rho,15.37314363476357,15.37314363476357,0.0,11.88626115274605,3.4868824820175206
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,K_zz,D2_z,34.05875967749624,34.05875967749624,0.0,-17.849032545044615,51.907792222540856
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,K_zz,Dmix_rho_z,-13.844957472961998,-13.844957472961998,0.0,-8.89959702247613,-4.945360450485868
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,K_zz,D1_rho,0.6031569580091519,0.6031569580091519,0.0,0.3908467104989488,0.2123102475102031
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,K_zz,D1_z,-0.18231358526290342,-0.18231358526290342,0.0,-0.038078468170454724,-0.14423511709244868
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,K_zz,D2_rho,11.88626115274605,11.88626115274605,0.0,15.37314363476357,-3.4868824820175206
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,K_zz,D2_z,-17.849032545044615,-17.849032545044615,0.0,34.05875967749624,-51.907792222540856
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,K_zz,Dmix_rho_z,-8.89959702247613,-8.89959702247613,0.0,-13.844957472961998,4.945360450485868
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,psi4,D1_rho,-0.29944959222803286,-0.29944959222803286,0.0,-0.3582602370598428,0.05881064483180992
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,psi4,D1_z,0.5196199002315078,0.5196199002315078,0.0,0.1619181408937832,0.35770175933772463
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,psi4,D2_rho,17.33109529212421,17.33109529212421,0.0,21.647104731030087,-4.316009438905876
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,psi4,D2_z,21.733551900231234,21.733551900231234,0.0,20.856484407218552,0.8770674930126816
4,inner_x2,receiver,51,6,1,5.1015625,0.0234375,psi4,Dmix_rho_z,6.129014353240059,6.129014353240059,0.0,1.834624588883519,4.29438976435654
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,psi4,D1_rho,-0.3582602370598428,-0.3582602370598428,0.0,-0.29944959222803286,-0.05881064483180992
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,psi4,D1_z,0.1619181408937832,0.1619181408937832,0.0,0.5196199002315078,-0.35770175933772463
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,psi4,D2_rho,21.647104731030087,21.647104731030087,0.0,17.33109529212421,4.316009438905876
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,psi4,D2_z,20.856484407218552,20.856484407218552,0.0,21.733551900231234,-0.8770674930126816
4,inner_x2,paired,51,6,0,5.1015625,0.0078125,psi4,Dmix_rho_z,1.834624588883519,1.834624588883519,0.0,6.129014353240059,-4.29438976435654
5,outer_x2,receiver,30,4,31,5.0703125,-0.0078125,gamma_xx,D1_rho,-0.6854458397939764,-0.6854458397939764,0.0,-0.6853622034215108,-8.363637246566746e-05
5,outer_x2,receiver,30,4,31,5.0703125,-0.0078125,gamma_xx,D1_z,-0.10227271155103361,-0.10227271155103361,0.0,0.10267890212786172,-0.20495161367889533
5,outer_x2,receiver,30,4,31,5.0703125,-0.0078125,gamma_xx,D2_rho,-4.709669432759612,-4.709669432759612,0.0,-4.6756036849226446,-0.034065747836967475
5,outer_x2,receiver,30,4,31,5.0703125,-0.0078125,gamma_xx,D2_z,13.1309387188514,13.1309387188514,0.0,13.13805579626471,-0.007117077413310469
5,outer_x2,receiver,30,4,31,5.0703125,-0.0078125,gamma_xx,Dmix_rho_z,-2.2409333772765674,-2.2409333772765674,0.0,2.2509356705401697,-4.491869047816737
5,outer_x2,paired,51,4,0,5.0703125,0.0078125,gamma_xx,D1_rho,-0.6853622034215108,-0.6853622034215108,0.0,-0.6854458397939764,8.363637246566746e-05
5,outer_x2,paired,51,4,0,5.0703125,0.0078125,gamma_xx,D1_z,0.10267890212786172,0.10267890212786172,0.0,-0.10227271155103361,0.20495161367889533
5,outer_x2,paired,51,4,0,5.0703125,0.0078125,gamma_xx,D2_rho,-4.6756036849226446,-4.6756036849226446,0.0,-4.709669432759612,0.034065747836967475
5,outer_x2,paired,51,4,0,5.0703125,0.0078125,gamma_xx,D2_z,13.13805579626471,13.13805579626471,0.0,13.1309387188514,0.007117077413310469
5,outer_x2,paired,51,4,0,5.0703125,0.0078125,gamma_xx,Dmix_rho_z,2.2509356705401697,2.2509356705401697,0.0,-2.2409333772765674,4.491869047816737
5,outer_x2,receiver,30,4,31,5.0703125,-0.0078125,gamma_xy,D1_rho,0.028189154833374558,0.028189154833374558,0.0,-0.027909213804139445,0.056098368637514
5,outer_x2,receiver,30,4,31,5.0703125,-0.0078125,gamma_xy,D1_z,-0.15334930618828346,-0.15334930618828346,0.0,-0.15340172341973274,5.241723144927546e-05
5,outer_x2,receiver,30,4,31,5.0703125,-0.0078125,gamma_xy,D2_rho,-2.489043727322875,-2.489043727322875,0.0,2.4803909720858566,-4.9694346994087315
5,outer_x2,receiver,30,4,31,5.0703125,-0.0078125,gamma_xy,D2_z,-12.200410035471128,-12.200410035471128,0.0,12.193519248445115,-24.393929283916243
5,outer_x2,receiver,30,4,31,5.0703125,-0.0078125,gamma_xy,Dmix_rho_z,-2.5981556189457553,-2.5981556189457553,0.0,-2.5999649788291785,0.0018093598834232338
5,outer_x2,paired,51,4,0,5.0703125,0.0078125,gamma_xy,D1_rho,-0.027909213804139445,-0.027909213804139445,0.0,0.028189154833374558,-0.056098368637514
5,outer_x2,paired,51,4,0,5.0703125,0.0078125,gamma_xy,D1_z,-0.15340172341973274,-0.15340172341973274,0.0,-0.15334930618828346,-5.241723144927546e-05
5,outer_x2,paired,51,4,0,5.0703125,0.0078125,gamma_xy,D2_rho,2.4803909720858566,2.4803909720858566,0.0,-2.489043727322875,4.9694346994087315
5,outer_x2,paired,51,4,0,5.0703125,0.0078125,gamma_xy,D2_z,12.193519248445115,12.193519248445115,0.0,-12.200410035471128,24.393929283916243
5,outer_x2,paired,51,4,0,5.0703125,0.0078125,gamma_xy,Dmix_rho_z,-2.5999649788291785,-2.5999649788291785,0.0,-2.5981556189457553,-0.0018093598834232338
5,outer_x2,receiver,30,4,31,5.0703125,-0.0078125,gamma_xz,D1_rho,0.0,0.0,0.0,0.0,0.0
5,outer_x2,receiver,30,4,31,5.0703125,-0.0078125,gamma_xz,D1_z,0.0,0.0,0.0,0.0,0.0
5,outer_x2,receiver,30,4,31,5.0703125,-0.0078125,gamma_xz,D2_rho,0.0,0.0,0.0,0.0,0.0
5,outer_x2,receiver,30,4,31,5.0703125,-0.0078125,gamma_xz,D2_z,0.0,0.0,0.0,0.0,0.0
5,outer_x2,receiver,30,4,31,5.0703125,-0.0078125,gamma_xz,Dmix_rho_z,0.0,0.0,0.0,0.0,0.0
5,outer_x2,paired,51,4,0,5.0703125,0.0078125,gamma_xz,D1_rho,0.0,0.0,0.0,0.0,0.0
5,outer_x2,paired,51,4,0,5.0703125,0.0078125,gamma_xz,D1_z,0.0,0.0,0.0,0.0,0.0
5,outer_x2,paired,51,4,0,5.0703125,0.0078125,gamma_xz,D2_rho,0.0,0.0,0.0,0.0,0.0
5,outer_x2,paired,51,4,0,5.0703125,0.0078125,gamma_xz,D2_z,0.0,0.0,0.0,0.0,0.0
5,outer_x2,paired,51,4,0,5.0703125,0.0078125,gamma_xz,Dmix_rho_z,0.0,0.0,0.0,0.0,0.0
5,outer_x2,receiver,30,4,31,5.0703125,-0.0078125,gamma_yy,D1_rho,-0.7736416927105411,-0.7736416927105411,0.0,-0.7732017789595779,-0.0004399137509631945
5,outer_x2,receiver,30,4,31,5.0703125,-0.0078125,gamma_yy,D1_z,-0.1787400394501278,-0.1787400394501278,0.0,0.17999534507787773,-0.3587353845280056
5,outer_x2,receiver,30,4,31,5.0703125,-0.0078125,gamma_yy,D2_rho,-0.5265057621136038,-0.5265057621136038,0.0,-0.4874384983385198,-0.03906726377508396
5,outer_x2,receiver,30,4,31,5.0703125,-0.0078125,gamma_yy,D2_z,23.259781213315968,23.259781213315968,0.0,23.21736056788649,0.04242064542947688
5,outer_x2,receiver,30,4,31,5.0703125,-0.0078125,gamma_yy,Dmix_rho_z,-3.3358751164460596,-3.3358751164460596,0.0,3.380478178448944,-6.716353294895004
5,outer_x2,paired,51,4,0,5.0703125,0.0078125,gamma_yy,D1_rho,-0.7732017789595779,-0.7732017789595779,0.0,-0.7736416927105411,0.0004399137509631945
