cycle,time,stage,region,component,volume,cells,L1_integral,L2_integral,RMS,maximum,signed_at_max,gid,logical_level,k,j,i,x,y,z
120,0.015000000000000012,3,full,H,2.2099999999999946,448,0.57963346196217369,0.43123872445943773,0.29008255766153623,0.41110095803014174,0.41110095803014174,1,2,0,7,7,0.484375,0.3046875,0.84999999999999998
120,0.015000000000000012,3,full,Mx,2.2099999999999946,448,0.0091307960897868499,0.006792794405437389,0.004569327991748094,0.0064956278951267552,0.0064956278951267552,1,2,0,6,6,0.453125,0.26406250000000003,0.84999999999999998
120,0.015000000000000012,3,full,My,2.2099999999999946,448,0.0098628898985981036,0.0074376170729306135,0.0050030826571229176,0.0070998464826591036,0.0070998464826591036,1,2,0,4,7,0.484375,0.18281250000000002,0.84999999999999998
120,0.015000000000000012,3,full,Mz,2.2099999999999946,448,0.01033573698327833,0.0077236133304801405,0.0051954645587612468,0.0073288533831876064,0.0073288533831876064,1,2,0,4,7,0.484375,0.18281250000000002,0.84999999999999998
120,0.015000000000000012,3,full,alpha_Mx,2.2099999999999946,448,0.0091308311179570667,0.0067928431587978132,0.0045693607868072675,0.0064878064622160784,-0.0064878064622160784,0,2,0,2,2,0.078125,0.1015625,0.84999999999999998
120,0.015000000000000012,3,full,alpha_My,2.2099999999999946,448,0.0098629213481877288,0.007437655405219663,0.0050031084422108921,0.0070893165070543629,0.0070893165070543629,1,2,0,4,7,0.484375,0.18281250000000002,0.84999999999999998
120,0.015000000000000012,3,full,alpha_Mz,2.2099999999999946,448,0.010335735993611275,0.0077236167647818784,0.005195466868922592,0.0073377193565857084,-0.0073377193565857084,5,1,0,7,2,0.15625,1.2593750000000001,0.84999999999999998
120,0.015000000000000012,3,full,C,2.2099999999999946,448,0.00052065038142948392,0.00038731296628509443,0.00026053489518199438,0.00036927772070082367,0.00036927772070082367,1,2,0,5,7,0.484375,0.22343750000000001,0.84999999999999998
120,0.015000000000000012,3,full,Zx,2.2099999999999946,448,0.00085136198836338291,0.00064119116568173542,0.00043131185290488596,0.00061035067899551558,0.00061035067899551558,3,2,0,7,4,0.390625,0.62968750000000007,0.84999999999999998
120,0.015000000000000012,3,full,Zy,2.2099999999999946,448,0.00085083466456882572,0.00063306277700646372,0.00042584410698400297,0.00060240176431065808,0.00060240176431065808,3,2,0,7,3,0.359375,0.62968750000000007,0.84999999999999998
120,0.015000000000000012,3,full,Zz,2.2099999999999946,448,0.00082202738225724552,0.00061689187283854195,0.00041496637969592039,0.00058647230109728111,-0.00058647230109728111,1,2,0,1,0,0.265625,0.060937500000000006,0.84999999999999998
120,0.015000000000000012,3,full,E_x_w,2.2099999999999946,448,0.0089800771540233318,0.006701086394833803,0.004507638508023536,0.0063500382171652325,0.0063500382171652325,1,2,0,0,7,0.484375,0.020312500000000011,0.84999999999999998
120,0.015000000000000012,3,full,E_x_alpha,2.2099999999999946,448,0.017571151925746632,0.013173105429037093,0.0088611896345583852,0.012522487625597094,0.012522487625597094,2,2,0,7,0,0.015625,0.62968750000000007,0.84999999999999998
120,0.015000000000000012,3,full,E_x_a,2.2099999999999946,448,0.0088737231735910912,0.0066163272917875203,0.0044506233653607719,0.0062685366155756927,-0.0062685366155756927,3,2,0,7,7,0.484375,0.62968750000000007,0.84999999999999998
120,0.015000000000000012,3,full,E_x_c,2.2099999999999946,448,0.0086065582254344335,0.0064395588519960724,0.0043317160450758903,0.0061165262580264741,-0.0061165262580264741,3,2,0,6,7,0.484375,0.58906250000000004,0.84999999999999998
120,0.015000000000000012,3,full,E_x_b,2.2099999999999946,448,0.0084302927017422986,0.0062720815353351327,0.0042190586105465703,0.0059640313841324965,-0.0059640313841324965,3,2,0,5,7,0.484375,0.54843750000000002,0.84999999999999998
120,0.015000000000000012,3,full,E_x_d,2.2099999999999946,448,0.0081113899988598109,0.0061131927677695423,0.0041121784593335939,0.0058184735077426459,-0.0058184735077426459,3,2,0,4,7,0.484375,0.5078125,0.84999999999999998
120,0.015000000000000012,3,full,E_x_e,2.2099999999999946,448,0.0080142895639139407,0.005962243962826074,0.0040106393049618664,0.0056727380329898158,-0.0056727380329898158,3,2,0,3,7,0.484375,0.46718750000000009,0.84999999999999998
120,0.015000000000000012,3,full,E_x_betax,2.2099999999999946,448,0.0075201344080187442,0.0056158899684158976,0.0037776563958301893,0.0053268584411263718,-0.0053268584411263718,3,2,0,2,7,0.484375,0.42656250000000007,0.84999999999999998
120,0.015000000000000012,3,full,E_x_betay,2.2099999999999946,448,0.0073656895853794011,0.005482782746168458,0.003688118788739916,0.0052086960553617062,-0.0052086960553617062,3,2,0,1,7,0.484375,0.38593750000000004,0.84999999999999998
120,0.015000000000000012,3,full,E_x_betaz,2.2099999999999946,448,0.0071304221377839136,0.005355897947411834,0.003602766836644638,0.0050957270176388769,-0.0050957270176388769,3,2,0,0,7,0.484375,0.34531250000000002,0.84999999999999998
120,0.015000000000000012,3,full,E_y_w,2.2099999999999946,448,0.007110995590000853,0.0053004518638406339,0.0035654697646926455,0.0050236325648752873,-0.0050236325648752873,0,2,0,0,0,0.015625,0.020312500000000011,0.84999999999999998
120,0.015000000000000012,3,full,E_y_alpha,2.2099999999999946,448,0.013721696296614542,0.010290250378455438,0.0069219714729972402,0.0097830583001115544,0.0097830583001115544,1,2,0,0,7,0.484375,0.020312500000000011,0.84999999999999998
120,0.015000000000000012,3,full,E_y_a,2.2099999999999946,448,0.0069825931782499266,0.0052468119591622051,0.003529387660142911,0.0049918177906322072,-0.0049918177906322072,3,2,0,7,6,0.453125,0.62968750000000007,0.84999999999999998
120,0.015000000000000012,3,full,E_y_c,2.2099999999999946,448,0.0068638263362983346,0.0051088310255263635,0.0034365716399958695,0.0048533598923518597,-0.0048533598923518597,3,2,0,7,5,0.421875,0.62968750000000007,0.84999999999999998
120,0.015000000000000012,3,full,E_y_b,2.2099999999999946,448,0.0066650680903661561,0.0049780567601506081,0.0033486033495227449,0.004722075595851187,-0.004722075595851187,3,2,0,7,4,0.390625,0.62968750000000007,0.84999999999999998
120,0.015000000000000012,3,full,E_y_d,2.2099999999999946,448,0.0065014885549465259,0.0048539320260575988,0.0032651080178363505,0.0046025126633637654,-0.0046025126633637654,3,2,0,7,4,0.390625,0.62968750000000007,0.84999999999999998
120,0.015000000000000012,3,full,E_y_e,2.2099999999999946,448,0.0063618331338353082,0.0047359517787651621,0.0031857459152537719,0.0044981686770316862,-0.0044981686770316862,3,2,0,7,3,0.359375,0.62968750000000007,0.84999999999999998
120,0.015000000000000012,3,full,E_y_betax,2.2099999999999946,448,0.0055806639846126401,0.0041573002458729054,0.0027965027718728878,0.0039444949483030591,-0.0039444949483030591,3,2,0,7,1,0.296875,0.62968750000000007,0.84999999999999998
120,0.015000000000000012,3,full,E_y_betay,2.2099999999999946,448,0.0054404741548638516,0.0040572377642636333,0.0027291934627945735,0.0038437786609991993,-0.0038437786609991993,3,2,0,7,1,0.296875,0.62968750000000007,0.84999999999999998
120,0.015000000000000012,3,full,E_y_betaz,2.2099999999999946,448,0.0052976378161130331,0.0039618944072654797,0.0026650585804536375,0.0037626319459480046,-0.0037626319459480046,3,2,0,7,0,0.265625,0.62968750000000007,0.84999999999999998
120,0.015000000000000012,3,full,E_z_w,2.2099999999999946,448,0.00083845464263514701,0.00062381896842937613,0.00041962604844128639,0.00059343133381706617,0.00059343133381706617,1,2,0,6,6,0.453125,0.26406250000000003,0.84999999999999998
120,0.015000000000000012,3,full,E_z_alpha,2.2099999999999946,448,0.00079127312957908715,0.00059173684095265673,0.00039804527411417567,0.00056155722981148881,0.00056155722981148881,1,2,0,3,6,0.453125,0.14218749999999999,0.84999999999999998
120,0.015000000000000012,3,full,E_z_a,2.2099999999999946,448,0.0006692003100634981,0.00049785544043226917,0.00033489381012183963,0.00047336523277523556,-0.00047336523277523556,3,2,0,2,6,0.453125,0.42656250000000007,0.84999999999999998
120,0.015000000000000012,3,full,E_z_c,2.2099999999999946,448,0.000650744558088038,0.00049077694855538046,0.00033013230121373268,0.00046688090626511002,-0.00046688090626511002,3,2,0,1,6,0.453125,0.38593750000000004,0.84999999999999998
120,0.015000000000000012,3,full,E_z_b,2.2099999999999946,448,0.00065045864987311054,0.00048389691908361503,0.00032550429256618325,0.00046025813646666312,-0.00046025813646666312,3,2,0,0,6,0.453125,0.34531250000000002,0.84999999999999998
