axisTau,field,n128,n256,n512,E_128_256,E_256_512,Q,p
0.0,C-norm2,0.1305083885462906,0.0006854074319407438,2.9331766164378906e-06,0.12982298111434987,0.0006824742553243058,190.22399761095622,7.5715554499080895
0.009965368563890025,C-norm2,0.10696215895763936,0.0008495410153698292,4.257121198182789e-06,0.10611261794226953,0.0008452838941716464,125.53488676873089,6.971944541791247
0.01993073712778005,C-norm2,0.09022521852950605,0.0008487985709974361,3.6483892721856426e-06,0.0893764199585086,0.0008451501817252504,105.75211588555743,6.724542718813214
0.029896105691670075,C-norm2,0.08710948178513282,0.0007065433504004329,1.9953124105558515e-06,0.08640293843473239,0.000704548037989877,122.6359790614786,6.938238490162235
0.0398614742555601,C-norm2,0.08204390995670555,0.0005371184770873908,1.6451410788592654e-06,0.08150679147961816,0.0005354733360085315,152.21447268911172,7.2499617278812885
0.04982684281945013,C-norm2,0.07607855632522259,0.00038546348549672237,2.8377508719158293e-06,0.07569309283972586,0.00038262573462480656,197.82541002880703,7.628083937247322
0.05979221138334015,C-norm2,0.06952286637939638,0.0002850327005636027,4.229641436505275e-06,0.06923783367883278,0.0002808030591270974,246.57079553928318,7.945858123231105
0.06975757994723018,C-norm2,0.06268423400191464,0.00026110079492937927,4.465614587852564e-06,0.06242313320698526,0.0002566351803415267,243.2368513308011,7.926218009035761
0.0797229485111202,C-norm2,0.056060260514232366,0.00030281036033729606,3.5540234355971686e-06,0.05575745015389507,0.0002992563369016989,186.32003161961626,7.541638979270082
0.08968831707501022,C-norm2,0.05010349036328328,0.0003915960052695978,2.6411631231979583e-06,0.04971189435801368,0.0003889548421463999,127.80890985617933,6.997844603190041
0.09965368563890026,C-norm2,0.0449532917725567,0.0004932951839274832,2.6595052294542095e-06,0.044459996588629216,0.000490635678698029,90.61712900009655,6.501711877915479
0.10961905420279028,C-norm2,0.04075302476988836,0.0005794881925326538,3.4400811632374507e-06,0.04017353657735571,0.0005760481113694164,69.73989808221529,6.123912350651105
0.1195844227666803,C-norm2,0.03761837903940947,0.0006245468395263201,4.151205956449863e-06,0.03699383219988315,0.0006203956335698702,59.62942064407168,5.897952414577751
0.12954979133057032,C-norm2,0.03600074127979751,0.0006262834091721451,4.250747601102525e-06,0.03537445787062536,0.0006220326615710425,56.86913253281835,5.829573892844713
0.13951515989446037,C-norm2,0.035443884536365405,0.0005836940417734605,3.9099041984841715e-06,0.03486019049459194,0.0005797841375749763,60.12615426216952,5.909920779941744
0.1494805284583504,C-norm2,0.03584343144833786,0.000514278877614966,3.651509032899352e-06,0.035329152570722895,0.0005106273685820666,69.18773795620571,6.112444468626504
0.1594458970222404,C-norm2,0.03706861835716695,0.00043442439395399897,3.7635722530780607e-06,0.036634193963212956,0.00043066082170092093,85.06507236605363,6.410494979232265
0.16941126558613043,C-norm2,0.03897599108439473,0.00036137842781630764,4.1087397486147485e-06,0.03861461265657842,0.0003572696880676929,108.08253245727917,6.755989573406943
0.17937663415002045,C-norm2,0.04139342338620051,0.000294630600852299,4.405986479748914e-06,0.04109879278534821,0.00029022461437255007,141.6102933729504,7.145782325664425
0.1893420027139105,C-norm2,0.03846991765618581,0.0001288508083216755,3.745713196356469e-06,0.03834106684786414,0.00012510509512531903,306.4708660303364,8.259606123621275
0.19930737127780052,C-norm2,0.03440073097380445,0.00011386909031128447,3.867746724026874e-06,0.03428686188349317,0.0001100013435872576,311.69493721952057,8.283990911604835
0.20927273984169054,C-norm2,0.03578780496098651,0.00011440916243302516,3.993486065807972e-06,0.035673395798553484,0.00011041567636721719,323.0827086537238,8.335759729585465
0.21923810840558056,C-norm2,0.03717487894816857,0.00012120848932840333,4.121742038125777e-06,0.03705367045884017,0.00011708674729027755,316.463402702425,8.305894859120128
0.22920347696947058,C-norm2,0.03813446825193452,0.00013063357093868745,4.253361736336194e-06,0.03800383468099583,0.00012638020920235126,300.7103321070367,8.23223062810068
0.2391688455333606,C-norm2,0.03884369136493463,0.00013987529100636874,4.391461091245899e-06,0.03870381607392826,0.00013548382991512283,285.67110996327176,8.158211333083727
0.24913421409725064,C-norm2,0.03947653877767738,0.0001464344895868979,4.5425035523979914e-06,0.03933010428809048,0.00014189198603449993,277.1834082195993,8.114697092287
0.25909958266114064,C-norm2,0.039401809421963856,0.0001475045726950915,4.707495081285965e-06,0.03925430484926876,0.00014279707761380555,274.895715691269,8.10274061208894
0.2690649512250307,C-norm2,0.03932708006625033,0.00014450689763117474,4.887539882849366e-06,0.03918257316861916,0.00013961935774832538,280.6385432545017,8.13256935391231
0.27903031978892073,C-norm2,0.038825034766154974,0.00013810614871743394,5.076913332144428e-06,0.03868692861743754,0.00013302923538528952,290.8152370070344,8.183959049742699
0.28899568835281075,C-norm2,0.037961126257424226,0.00012907383030051853,5.2702208558812945e-06,0.03783205242712371,0.00012380360944463725,305.58117486906974,8.255411859589572
0.2989610569167008,C-norm2,0.03709721774869348,0.00011840359345132275,5.462689921953465e-06,0.03697881415524215,0.00011294090352936928,327.4173749249858,8.354987072530585
0.3089264254805908,C-norm2,0.03557716416803345,0.00010809223409799744,5.6530333306932926e-06,0.035469071933935455,0.00010243920076730415,346.24510605569105,8.4356498695457
0.3188917940444808,C-norm2,0.03402754393131887,9.905557917449598e-05,5.843185683837304e-06,0.033928488352144376,9.321239349065868e-05,363.9911720059472,8.507759650479779
0.32885716260837083,C-norm2,0.032340355995385775,9.180412369023852e-05,6.0366011492875395e-06,0.032248551871695535,8.576752254095097e-05,375.99957322188,8.554587214148311
0.33882253117226085,C-norm2,0.03038942159319636,8.713458539025147e-05,6.237310296940752e-06,0.030302287007806107,8.089727509331073e-05,374.57735100291103,8.54911985875335
0.3487878997361509,C-norm2,0.02843848719100694,8.543075395183659e-05,6.445142724732209e-06,0.028353056437055105,7.898561122710439e-05,358.9648291197319,8.48769868747145
0.3587532683000409,C-norm2,0.026514116543210575,8.553135698850486e-05,6.66010716618057e-06,0.02642858518622207,7.887124982232428e-05,335.0851577191761,8.388383974917035
0.3687186368639309,C-norm2,0.02460151005026741,8.704933247498661e-05,6.879110950352126e-06,0.02451446071779242,8.017022152463449e-05,305.7801294743795,8.256350848794598
0.378684005427821,C-norm2,0.022690645547278645,8.958365155249472e-05,7.100963819086241e-06,0.02260106189572615,8.248268773340849e-05,274.0097651615674,8.098083498650771
0.388649373991711,C-norm2,0.021213422670575625,9.200015876432073e-05,7.324954796491501e-06,0.021121422511811306,8.467520396782922e-05,249.44046807181002,7.962551730124172
0.39861474255560103,C-norm2,0.01973619979387261,9.371828722770374e-05,7.552588811858527e-06,0.019642481506644906,8.616569841584522e-05,227.96172801673484,7.832647823659712
0.40858011111949105,C-norm2,0.01842837199533801,9.451229310777233e-05,7.784880202921084e-06,0.018333859702230237,8.672741290485125e-05,211.39636348134053,7.723806748933537
0.41854547968338107,C-norm2,0.017565289708346796,9.363475381861868e-05,8.023284076194958e-06,0.01747165495452818,8.561146974242373e-05,204.08077337177534,7.6729964609852885
0.4285108482472711,C-norm2,0.016702207421355586,9.135538160217089e-05,8.267874940811715e-06,0.016610852039753415,8.308750666135917e-05,199.91997241479973,7.643278797247182
0.4384762168111611,C-norm2,0.016139871293237865,8.820675216526042e-05,8.517784553816234e-06,0.016051664541072604,7.968896761144419e-05,201.42894333051208,7.654127188905241
0.44844158537505113,C-norm2,0.015873232902441692,8.43263742416017e-05,8.772397519506306e-06,0.01578890652820009,7.55539767220954e-05,208.97518851026538,7.707187851994298
0.45840695393894115,C-norm2,0.015606594511645516,8.02960376985496e-05,9.030468203215693e-06,0.015526298473946966,7.126556949533391e-05,217.86535326801177,7.767292975293724
0.4683723225028312,C-norm2,0.01564814873699135,7.670172753207345e-05,9.292703512700081e-06,0.015571447009459278,6.740902401937337e-05,230.99944311586592,7.851745563429274
0.4783376910667212,C-norm2,0.015827467746009027,7.36447126256322e-05,9.558913320405088e-06,0.015753823033383393,6.408579930522712e-05,245.82392985926984,7.9414815522261035
0.48830305963061127,C-norm2,0.016006786755026706,7.180999628803848e-05,9.830167212277017e-06,0.01593497675873867,6.197982907576146e-05,257.09939824552345,8.006182423247674
0.4982684281945013,C-norm2,0.016361302922661504,7.099664876744795e-05,1.0107300743057099e-05,0.016290306273894058,6.088934802439085e-05,267.5395090019447,8.063608147577337
0.5082337967583913,C-norm2,0.01675074729204326,7.090704735889181e-05,1.0390018775427096e-05,0.016679840244684368,6.0517028583464714e-05,275.62226095882477,8.106548603498833
0.5181991653222813,C-norm2,0.01714019166142502,7.163895717023693e-05,1.0679662321418944e-05,0.017068552704254784,6.0959294848817986e-05,279.9991821851881,8.129278803162478
0.5281645338861714,C-norm2,0.01747857526880728,7.272850441342024e-05,1.0975666911145794e-05,0.01740584676439386,6.175283750227444e-05,281.8631089422049,8.138850855945059
0.5381299024500614,C-norm2,0.017813413897120357,7.386560069728473e-05,1.127803521785065e-05,0.01773954829642307,6.258756547943409e-05,283.4356658632486,8.146877499641482
0.5480952710139514,C-norm2,0.018148252525433433,7.490253791657109e-05,1.1587877383602477e-05,0.018073349987516862,6.331466053296861e-05,285.4528451290658,8.157108631624853
0.5580606395778415,C-norm2,0.018226774071539397,7.552126244201252e-05,1.1903948294405931e-05,0.018151252809097386,6.36173141476066e-05,285.3193828174255,8.156433947716874
0.5680260081417314,C-norm2,0.018303593104033136,7.58804570314598e-05,1.2226378500978015e-05,0.018227712647001678,6.365407853048178e-05,286.3557696192718,8.161664861571083
0.5779913767056215,C-norm2,0.018376768848207006,7.591218747560295e-05,1.2555820169113957e-05,0.018300856660731404,6.3356367306489e-05,288.8558394170592,8.174205849808065
0.5879567452695115,C-norm2,0.018154426063052537,7.571426592737432e-05,1.2891478380648898e-05,0.018078711797125162,6.282278754672543e-05,287.7731553009939,8.16878820742464
0.5979221138334015,C-norm2,0.017932083277898064,7.550833209313294e-05,1.3233803160152263e-05,0.01785657494580493,6.227452893298067e-05,286.739622952781,8.163597466127575
0.6078874823972915,C-norm2,0.017709740492743594,7.535464240460694e-05,1.3583775203167424e-05,0.017634385850338986,6.177086720143951e-05,285.4806262122225,8.157249031979514
0.6178528509611816,C-norm2,0.017319335131768667,7.551490398493401e-05,1.3940384957600102e-05,0.017243820227783733,6.15745190273339e-05,280.04798900871526,8.129530258275777
0.6278182195250716,C-norm2,0.01692734976343438,7.590008172431143e-05,1.4303525384130956e-05,0.016851449681710068,6.159655634018048e-05,273.57778880761197,8.095807295444931
0.6377835880889616,C-norm2,0.01653536439510009,7.664705475661623e-05,1.4674330779053296e-05,0.016458717340343473,6.197272397756294e-05,265.5800210799562,8.053002810205792
0.6477489566528517,C-norm2,0.01617696254596015,7.780212939555118e-05,1.505174388484275e-05,0.0160991604165646,6.275038551070843e-05,256.55874917003115,8.003145414949303
0.6577143252167417,C-norm2,0.015821018971452182,7.916984617586472e-05,1.543609298570555e-05,0.015741849125276316,6.373375319015916e-05,246.9939135438668,7.948331680943912
0.6676796937806317,C-norm2,0.015465075396944205,8.085299388582331e-05,1.5828648295110488e-05,0.015384222403058381,6.502434559071282e-05,236.59172980982143,7.886255834158728
0.6776450623445217,C-norm2,0.015277418033631671,8.27055213593805e-05,1.622940668067828e-05,0.015194712512272291,6.647611467870222e-05,228.57401618179122,7.836517600079964
0.6876104309084118,C-norm2,0.015122758521294157,8.464909066356712e-05,1.6637860263410407e-05,0.01503810943063059,6.801123040015671e-05,221.11215077496874,7.788634497521004
0.6975757994723017,C-norm2,0.014968099008956647,8.667680626387926e-05,1.7053924720104564e-05,0.014881422202692767,6.96228815437747e-05,213.7432676258339,7.739735169231576
