# Nx1 Nx2 Nx3 Ncycle region weighting sampled_volume cell_count C_rms H_rms M_rms Z_rms H_linf M_linf
0128 0256 0001 00457 box coordinate 5.1200000000000000e+02 45056 6.4801531302757640e-05 3.2092204277050242e-05 2.7798818097928028e-05 2.3808732266259442e-05 7.4859251679007532e-04 9.3194593867052076e-04
0128 0256 0001 00457 box proper 1.0563845959333380e+03 45056 7.7237428965561225e-05 3.9817159008609890e-05 3.4459056979456225e-05 2.7129069876202051e-05 7.4859251679007532e-04 9.3194593867052076e-04
0128 0256 0001 00457 r<=1 coordinate 1.5859375000000000e+00 406 9.2946172262827230e-07 3.0831798141379077e-07 7.9342043554355132e-07 1.7706573598557879e-07 7.8034062194148786e-07 2.7383043312097459e-06
0128 0256 0001 00457 r<=1 proper 6.7453399306862423e+00 406 9.2906866378371211e-07 3.0818507630731339e-07 7.9257305104978204e-07 1.7752222412120143e-07 7.8034062194148786e-07 2.7383043312097459e-06
