axisTau,n128_axisKret,n128_axisLapse,n128_C-norm2_amplitude,n128_H-norm2_amplitude,n128_M-norm2_amplitude,n128_Z-norm2_amplitude,n256_axisKret,n256_axisLapse,n256_C-norm2_amplitude,n256_H-norm2_amplitude,n256_M-norm2_amplitude,n256_Z-norm2_amplitude,n512_axisKret,n512_axisLapse,n512_C-norm2_amplitude,n512_H-norm2_amplitude,n512_M-norm2_amplitude,n512_Z-norm2_amplitude,n1024_axisKret,n1024_axisLapse,n1024_C-norm2_amplitude,n1024_H-norm2_amplitude,n1024_M-norm2_amplitude,n1024_Z-norm2_amplitude,n1024_cfl040_ko010_axisKret,n1024_cfl040_ko010_axisLapse,n1024_cfl040_ko010_C-norm2_amplitude,n1024_cfl040_ko010_H-norm2_amplitude,n1024_cfl040_ko010_M-norm2_amplitude,n1024_cfl040_ko010_Z-norm2_amplitude,axisKret_richardson_order_n128_n256_n512,axisKret_richardson_order_n256_n512_n1024,axisLapse_richardson_order_n128_n256_n512,axisLapse_richardson_order_n256_n512_n1024,C-norm2_order_n128_n256,C-norm2_order_n256_n512,C-norm2_order_n512_n1024,H-norm2_order_n128_n256,H-norm2_order_n256_n512,H-norm2_order_n512_n1024,M-norm2_order_n128_n256,M-norm2_order_n256_n512,M-norm2_order_n512_n1024,Z-norm2_order_n128_n256,Z-norm2_order_n256_n512,Z-norm2_order_n512_n1024
0.13752297000886643,0.0005652880631834823,0.9999999957714891,0.21544888776251742,0.15061860451249104,0.09067985267192112,0.06037368300492672,0.0005652847679854746,0.9999999957902155,0.017256476519277263,0.012435086111759629,0.008613074924159313,0.004016506040672129,0.0005652863719544348,0.9999999957943799,0.001027592912299514,0.0007590368464718591,0.0004467128270477643,0.0002559108070061371,0.0005652862977622101,0.9999999957883023,0.00020075798120761378,0.00010379857513174412,0.00016634529825577843,2.1105731487563005e-05,0.0005652862241120099,0.9999999957705104,0.00021236704744743417,0.00012208548998631478,0.0001682980390411825,2.1175105567456184e-05,1.038718935785191,4.434234411095797,2.1688733341807023,-0.5453728815568368,3.6421358249053943,4.06979717097282,2.3557395956984184,3.5984115804648527,4.0341027667625005,2.8703832815177837,3.3961817608520852,4.269108794828869,1.4251665921488446,3.9099068618698123,3.97222806809127,3.5999343365212777
0.15014533600572683,0.0005652626123935747,0.9999999939270152,0.22528271722028642,0.16967855404164464,0.08153817119922672,0.059846601958886046,0.0005652636226802693,0.9999999940178683,0.018315509242016356,0.014649716509686767,0.007482341905527,0.003868981833210282,0.0005652652286339032,0.9999999940239557,0.0010795842088059237,0.0008702936602662249,0.00037979648472319166,0.00024663902878856826,0.0005652651487803215,0.9999999940153207,0.00021400108818432176,0.00011678483097083859,0.00017352088293518602,2.214673618975156e-05,0.0005652650733537783,0.9999999939948053,0.0002247703375368733,0.00013309008406888864,0.00017534291014980555,2.2232725838486015e-05,-0.6686654882799878,4.329929312780443,3.8996488893336263,-0.5043781148453945,3.6205989208643623,4.084518129378602,2.3347857418301388,3.5338595796666685,4.0732266498899214,2.8976493902391187,3.445913802875248,4.3001914337979175,1.130117253337179,3.951243474709198,3.971480935968998,3.4772351069357814
0.16279919752725883,0.0005652353698586931,0.9999999914754958,0.2319045300112209,0.1824450174534641,0.0736968810012242,0.059188308604324426,0.0005652407128652636,0.9999999917352888,0.019128933098432336,0.01625496290844579,0.0063543262189984006,0.0037362766360208056,0.0005652421508898741,0.9999999917392087,0.0009602335124673923,0.0007010567406416643,0.0004275384651769622,0.0002372142391259434,0.0005652420815196004,0.9999999917272193,0.00022727641100587186,0.00013027019008261231,0.00017998939122129484,2.3412871913389442e-05,0.000565241997394964,0.9999999917021102,0.00023769647190920512,0.00014579082845679877,0.000181486068668491,2.3515844291571695e-05,1.8935634248557562,4.373626978651586,6.050373932494967,-1.612844074843352,3.599702685958797,4.316227313083987,2.0789373326460705,3.4885095825553067,4.535205239029397,2.4280242270841086,3.5357925006057136,3.893613028491435,1.2481423485824799,3.985639048107056,3.9773387595124046,3.340816795359631
0.17548718206414626,0.0005652063461537906,0.9999999884220802,0.23561292581749915,0.19023216038892643,0.06758300583297677,0.05839541931186313,0.0005652159969267121,0.9999999888496566,0.018949487234585016,0.01622936414495127,0.006145075564877688,0.003605233105412735,0.0005652171278092674,0.999999988845744,0.0009420252412382436,0.0006946292507687117,0.0004155522716010997,0.0002277257534366138,0.0005652170717352171,0.9999999888295237,0.00024055137210060072,0.00014400844963363682,0.00018585937199346625,2.4893542586620433e-05,0.0005652169851919867,0.9999999888007987,0.00025068324060082195,0.0001588387495262545,0.00018709730696765678,2.5014096664106933e-05,3.093195381074924,4.333972017242477,6.771934097886351,-2.0516294102184673,3.6361879728587856,4.330249283091312,1.9694206883175358,3.5510827845376016,4.546219503249023,2.2700897000839344,3.459157861094162,3.886328883630429,1.1608185243225595,4.017690756132679,3.9847231837983674,3.1934539954518737
0.18821189578303357,0.0005651756584216112,0.9999999845559736,0.236356495644976,0.19321606314914844,0.06509596733696818,0.05722388482370682,0.0005651894161889902,0.9999999852582826,0.01781988134775674,0.014741737575239939,0.006776038776978001,0.0034613147814362712,0.0005651901452454592,0.9999999852398874,0.000972983326340011,0.0007684548154255769,0.0003729180155148587,0.00021813085981717552,0.000565190100704816,0.9999999852186747,0.0002539810468585757,0.00015818476465379817,0.0001911731725518621,2.657327673432194e-05,0.0005651900270525137,0.9999999851846564,0.00026331821950090857,0.0001714305553898664,0.00019230629885980878,2.67118068878358e-05,4.238071994352325,4.0328362658061785,5.254706650784229,-0.20560079976850432,3.729404878035195,4.194928838317837,1.9376942412801448,3.7122365518286045,4.2618023384197325,2.2803497776793122,3.2640541360516524,4.183511730841911,0.9639784115491086,4.047225387667389,3.9880543569210865,3.037145846326583
0.20097591951961521,0.0005651433212303068,0.9999999798869702,0.23420263013489084,0.1916824903624798,0.06658958511866771,0.055654509761181206,0.0005651609008449333,0.99999998084809,0.016475846622200793,0.012890367781876936,0.007404726152439201,0.0033020131584171513,0.0005651611827663932,0.9999999808082575,0.0008537766302724247,0.0005902807114618068,0.00042116070283893653,0.0002088578906362515,0.0005651611470129458,0.9999999807813428,0.00026761720573363146,0.00017277008050544526,0.0001959988764156245,2.8434874471418277e-05,0.0005651610835498774,0.9999999807432594,0.0002767126165984537,0.0001854852231893563,0.00019691542408125005,2.8590396097963632e-05,5.962466334068985,2.9791390397066486,4.592695450836619,0.5655550352019745,3.8293327715547925,4.270350117327426,1.6736878002312476,3.894353225340435,4.448748416586306,1.7725477996491072,3.1687782648810554,4.136003647101854,1.1035254454118046,4.075080821390795,3.982752314797377,2.8767883089502675
0.21378180687885384,0.0005651094376400864,0.9999999741722226,0.2297639221325046,0.18680747469507258,0.07068246386824306,0.05366294553103859,0.0005651303769965018,0.9999999754952243,0.015814018932197058,0.012125350119173593,0.007503539056988268,0.0031408311428754673,0.0005651302168420018,0.9999999754272896,0.0008769809509398727,0.0006542216402311115,0.0003883791731347895,0.00019994644507965773,0.000565130181463767,0.9999999753939551,0.0002814162745329017,0.00018757922777553555,0.00020042724605997636,3.046110850584636e-05,0.0005651301157325142,0.9999999753499702,0.00029056920452415387,0.00020033916011803714,0.00020103356124047116,3.0633375240170746e-05,7.030608955102416,2.1785303664207234,4.283520981297656,1.0271363686942365,3.8608763196403877,4.172514740728109,1.6398397427542282,3.9454538717127168,4.212103114029352,1.802279406477851,3.235709219801144,4.272033462398753,0.9543871965052091,4.094707957422195,3.973460846723425,2.7145732823756514
0.22663208410618377,0.0005650740266566474,0.9999999674289825,0.22294471493931334,0.1783788020921443,0.07691949051075098,0.05120649360625034,0.0005650977743871929,0.9999999690647537,0.0159942576828444,0.012735517719290927,0.00706990124074948,0.0029974686592954282,0.0005650972230810899,0.9999999689626842,0.0008608241260434447,0.0006472040766509346,0.00037923963954054755,0.00019133977756479782,0.0005650971853599282,0.9999999689222845,0.00029528483718447635,0.00020237501911837184,0.00020455940679045396,3.2635647086996625e-05,0.0005650971021550554,0.999999968873271,0.0003041820961404381,0.00021460371793288315,0.0002050110414984391,3.28247241181486e-05,5.428792266278254,3.869407559762333,4.002346257701749,1.337136991270377,3.8010600584510374,4.215691713756076,1.5436112361344225,3.808014666860788,4.2984931033166855,1.6771894783181516,3.443587239453123,4.2205083891163815,0.8905898860077262,4.094510198696153,3.9695359379132444,2.5516162763736823
0.23952925075183756,0.0005650371458377047,0.9999999593718732,0.21455505213403375,0.1679447958553082,0.0827039010099487,0.048506466406967146,0.0005650630320617588,0.9999999614103894,0.01634044809357244,0.013558056225922347,0.006477924804981219,0.0028808949602032222,0.0005650621751831011,0.9999999612687595,0.0007825579629386746,0.000530182848623201,0.0004043239675695433,0.00018343613322834354,0.0005650621355873855,0.9999999612208683,0.0003092056348529507,0.00021708693863538192,0.00020846893518924384,3.49438320164232e-05,0.0005650620415741699,0.9999999611650673,0.00031776627742109,0.00022865521382468598,0.00020883655529291005,3.514851207165943e-05,4.916949809414923,4.435674680494973,3.8473212940617643,1.5642956283125997,3.7148284214336207,4.384106121554703,1.3396310036809922,3.630764827182963,4.676516548735461,1.2882170732488856,3.674351753903428,4.001948090065126,0.9556793086286834,4.073588121368618,3.9731673056694916,2.3921681177177145
0.2524757794022005,0.000564998819957497,0.9999999500299752,0.20443316538444994,0.15513918138633045,0.08812595717285265,0.045521760829687986,0.0005650261018739893,0.9999999523741628,0.016218181563567385,0.013619808424072318,0.006188593084760673,0.0027816502484265047,0.0005650250444193715,0.9999999521877723,0.0008146363226117946,0.000605453301486036,0.0003717457141228401,0.0001764128827407734,0.0005650250027714127,0.9999999521324262,0.00032320983776413083,0.0002317426812493413,0.00021220466917071397,3.7372967070579474e-05,0.0005650249097499886,0.9999999520705162,0.0003317511116261657,0.00024319191441066445,0.00021241847125886288,3.759229009080024e-05,4.689277339527305,4.666206147862631,3.652687269009558,1.7517763188894975,3.6559452910627024,4.3153121166669575,1.3336850308896242,3.5097847785066856,4.491546910971994,1.3854919120897708,3.8318836527736253,4.0572234497371555,0.8088597090274146,4.032543424957955,3.978913209403654,2.238888908978259
0.2654741128525735,0.0005649590290104413,0.9999999390598433,0.1944107390765254,0.14255822397094595,0.09193672820314651,0.04263709543000794,0.0005649869493330921,0.9999999417859969,0.015567825326439104,0.0128553688428758,0.006310334096752453,0.0026826416396310395,0.0005649857978170483,0.9999999415493098,0.0007702012330985693,0.0005436224772645896,0.00038259551471797793,0.00017026773535011404,0.0005649857516471969,0.9999999414873632,0.00033729111198916646,0.0002463111230803412,0.0002158205803909965,3.991230726240483e-05,0.0005649856717791638,0.9999999414178595,0.00034585397714790943,0.0002576986965135029,0.00021590211054527497,4.014654264994861e-05,4.599709196418626,4.640439614031216,3.5258137989543954,1.9338825289092334,3.6424685811778876,4.337188184918046,1.1912411307291784,3.4711083592916787,4.563622085236607,1.142123329248502,3.864853030238439,4.043824524081412,0.8259875155864336,3.9903829102896164,3.9777773607026905,2.092899493294393
0.27852665858249054,0.0005649178064889927,0.999999926509004,0.18447997950078363,0.13021551076533072,0.09437260984855946,0.039862868903453454,0.0005649455513916025,0.9999999294631503,0.014783954311708383,0.011863005991192025,0.006525999197619913,0.0025772850855698705,0.0005649443979370777,0.9999999291697801,0.0007375692132924499,0.0004978884747125465,0.0003881986364576427,0.00016531396642710308,0.0005649443446311639,0.9999999291031522,0.00035140565923235377,0.0002607044387217904,0.00021938068472324973,4.255290617806685e-05,0.0005649442694969745,0.9999999290263295,0.0003598964617750586,0.00027184882561836896,0.00021942525970080636,4.2801772981897666e-05,4.5881897071375946,4.435521722960516,3.3319469353471405,2.1385235377444296,3.6413601493062533,4.325109955326605,1.0696410123234212,3.4563597782149302,4.57450319360271,0.9334074735761,3.8540974858508092,4.07133185432188,0.8233585407374377,3.951121509300382,3.9625716093714303,1.9578790446199204
0.2916357825285049,0.0005648750302220681,0.9999999119563981,0.17731757119530872,0.12181396854181134,0.09535528499834325,0.037575715118046776,0.0005649018925663829,0.9999999152095187,0.014303418878889236,0.011345004668066736,0.006520026784612173,0.0024766162341591856,0.0005649008052169702,0.9999999148520248,0.0007583099282019161,0.0005467844202484905,0.0003672181434346514,0.00016167642164356466,0.0005649007429906582,0.9999999147836074,0.0003655241583398282,0.0002748680229679566,0.00022293858737408513,4.528752875260938e-05,0.000564900666083647,0.9999999146985814,0.0003739644374057807,0.00028577854548231794,0.00022300380954868226,4.5550199964010935e-05,4.626697695511908,4.1271470618117405,3.1858336608217463,2.385483895597602,3.631903572517502,4.2374286070215925,1.0528208511892352,3.4245504704173055,4.374941256171543,0.9922330569138342,3.8703631048447513,4.1501686451454205,0.7199909934805238,3.9233583237201124,3.9371891306854643,1.8359235745179419
0.30480380493679066,0.0005648307477789621,0.9999998954775398,0.17312835295825227,0.11798084417788349,0.09498694041608655,0.03583899191256501,0.0005648559600837099,0.9999998988148496,0.014228710250987918,0.011463088035424871,0.006251855581085414,0.0023993035216912776,0.0005648549793732846,0.9999998983849235,0.0007159203867068651,0.0004775932814282663,0.0003819318174846161,0.000159340024233396,0.0005648549096916554,0.9999998983182793,0.0003796466337503566,0.00028880194701403364,0.00022652929846500193,4.8110486516350906e-05,0.0005648548255065936,0.9999998982247542,0.00038812765666887704,0.00029959763624668703,0.00022664423132834992,4.8388273881631334e-05,4.6841569816843425,3.8149769542711276,2.9565250648860975,2.6895364606399212,3.6049652108808687,4.3128619229499785,0.9151419466414623,3.3634849886591356,4.5850693915594105,0.7257020730828803,3.9253728161895496,4.0328974359622025,0.7536174559484277,3.900842476405458,3.912435071431343,1.727685405613288
0.31803299945581476,0.0005647847232761383,0.9999998765514438,0.17297178740067923,0.12008684064214989,0.09352664555146953,0.03479319952528092,0.0005648077397691632,0.9999998800538918,0.014298928739450231,0.011755098443251557,0.00592475364779222,0.00235499662859975,0.0005648068810439768,0.9999998795428829,0.0007130763180659076,0.0004782908766462753,0.0003770423875102273,0.0001583953017469156,0.0005648068104277245,0.9999998794818075,0.0003937745961766164,0.00030251013462994367,0.00023018194757781223,5.1017370203946454e-05,0.0005648067254134992,0.9999998793794836,0.0004023534222376892,0.0003132538381553245,0.0002303862538654879,5.1310881886159796e-05,4.744327712850023,3.6041243460313517,2.776943302285215,3.064683268440163,3.596557774990574,4.3257067641071485,0.856686450773493,3.3527195402510426,4.619254538374168,0.6609047962556396,3.9805503715703057,3.973956540716344,0.7119520299150022,3.8850084533183225,3.8941235459181414,1.6344691041899058
0.33132559394997063,0.0005647370264055469,0.9999998552944224,0.17665597955824552,0.12755789386774036,0.09097831365683326,0.034461408721268696,0.0005647572120836665,0.9999998586855324,0.014188022461486368,0.011703237347054562,0.005786189200234293,0.0023380959120677903,0.0005647564713013428,0.9999998580851189,0.0007237844097914778,0.0005019352346602712,0.00036581838578959457,0.000158830571703918,0.000564756408968598,0.9999998580331484,0.0004078904531814337,0.0003159674355397714,0.00023392797468540046,5.4004912154808154e-05,0.0005647563279692244,0.9999998579206995,0.0004165458009318999,0.0003265891663092433,0.00023430429421153747,5.431531026854095e-05,4.7681385695056555,3.5709875270501357,2.4977292954079573,3.5301904813714984,3.638197158793543,4.292969676527763,0.8273782918644415,3.446172614164778,4.543262629374466,0.6677253454113643,3.9748372903248526,3.9834140072159725,0.6450631865920773,3.8815756599545965,3.879773578293406,1.5563260867379274
0.34468377008480683,0.0005646873117258335,0.9999998310617705,0.18204665426535904,0.13690473133094333,0.08775157117267518,0.034639515132771685,0.0005647043506870142,0.9999998344519707,0.01379256511777765,0.011175390545593885,0.005877939151047241,0.0023370728339280546,0.0005647037120953319,0.999999833754775,0.0006909055505990137,0.00044049073958642295,0.00037838464626419613,0.00016055685749499473,0.000564703671514277,0.9999998337147672,0.0004219765491929684,0.0003291506978276385,0.00023779396424443867,5.7070868831208605e-05,0.0005647035919287555,0.9999998335927516,0.00043067729233182885,0.0003395673330507695,0.00023842818584210744,5.740034739453228e-05,4.73779980885697,3.976015488526322,2.281734813177316,4.123211468842239,3.722345529647943,4.319258479320957,0.7113256769976068,3.6147751508151313,4.665069750064504,0.4203634333662176,3.900042627516531,3.95738496950121,0.670141452901202,3.889644135116053,3.863546505827493,1.4922578534010462
0.35810965959831026,0.0005646356810858388,0.9999998040264294,0.18889448793500352,0.1476454602709909,0.08380581154141356,0.0352889566413508,0.0005646491219107477,0.9999998070779238,0.013313856570425544,0.010502938563094798,0.006002847010328237,0.002346921523696416,0.0005646485641545648,0.9999998062778935,0.0007027950891706572,0.000463134409144715,0.0003685170973325385,0.00016347839516070835,0.0005646485587038604,0.9999998062516554,0.0004360346272389377,0.0003420689631995368,0.00024179346898696184,6.02138088022849e-05,0.0005646484696593526,0.9999998061175354,0.0004448590900992247,0.00035237532618481824,0.00024271437721030457,6.0565682798504864e-05,4.5908432723328545,6.677048095178364,1.9313894566390282,4.930318165879481,3.8265801670767163,4.24368061068873,0.6886614007638379,3.8132720641883595,4.503218270520594,0.4371437372421507,3.8033314868003725,4.025843439889152,0.6079562777409642,3.910375268828287,3.843597710902431,1.4409337032878184
0.37160533757450953,0.0005645816987016736,0.9999997733959871,0.1941857523333194,0.1557380095550565,0.08000146193514898,0.036059021398615325,0.0005645914858998195,0.9999997762698729,0.013082093490111746,0.01021519873219443,0.0059580848648679,0.0023718898345863825,0.0005645909883215828,0.9999997753623526,0.0007059989590991067,0.0004663881678063554,0.00036394706112634963,0.00016746796708136472,0.0005645910229851584,0.9999997753504939,0.0004500700824713952,0.00035473824700614585,0.00024593248266000184,6.343300032446055e-05,0.0005645909289790407,0.9999997752060085,0.0004590796960354419,0.00036500408897271845,0.000247170579679678,6.380979084318666e-05,4.2979006170139336,3.8434310017908047,1.6630009426122854,6.257907709361827,3.8917720173917285,4.211783563020912,0.6495163888583289,3.9303319163534494,4.45304227305687,0.39477630156545196,3.7471057857536687,4.0330481531661855,0.5654663166164884,3.9262513354140873,3.824079932235094,1.4005796792135605
