cycle,time,stage,region,component,volume,cells,L1_integral,L2_integral,RMS,maximum,signed_at_max,gid,logical_level,k,j,i,x,y,z
160,0.02,3,full,H,2.2099999999999276,7168,0.57758938804161186,0.43170245897299608,0.29039449925244848,0.41139509277882352,0.41139509277882352,2,2,0,31,28,0.22265625,0.64492187500000009,0.84999999999999998
160,0.02,3,full,Mx,2.2099999999999276,7168,0.0096056377093493069,0.0071784894336710545,0.0048287745440205943,0.0068394399511602973,0.0068394399511602973,1,2,0,22,29,0.48046875,0.228515625,0.84999999999999998
160,0.02,3,full,My,2.2099999999999276,7168,0.010447414699326826,0.0078088698111925241,0.0052528142738484176,0.0074299890601471578,0.0074299890601471578,2,2,0,29,18,0.14453125,0.62460937500000002,0.84999999999999998
160,0.02,3,full,Mz,2.2099999999999276,7168,0.010140229080939216,0.0075792997087444315,0.0050983887116166377,0.0072140921229470146,-0.0072140921229470146,0,2,0,13,0,0.00390625,0.13710937500000001,0.84999999999999998
160,0.02,3,full,alpha_Mx,2.2099999999999276,7168,0.0096056841177025003,0.0071785393828695272,0.0048288081434874888,0.0068293100400518766,-0.0068293100400518766,0,2,0,17,2,0.01953125,0.177734375,0.84999999999999998
160,0.02,3,full,alpha_My,2.2099999999999276,7168,0.010447449309019826,0.0078089098032182993,0.0052528411753961337,0.0074377572232513485,-0.0074377572232513485,0,2,0,2,13,0.10546875,0.025390625,0.84999999999999998
160,0.02,3,full,alpha_Mz,2.2099999999999276,7168,0.010140221681705931,0.0075792990924524505,0.0050983882970537884,0.0072237979822605252,-0.0072237979822605252,0,2,0,13,0,0.00390625,0.13710937500000001,0.84999999999999998
160,0.02,3,full,C,2.2099999999999276,7168,0.00047943505983747629,0.00035822027140724978,0.00024096503083363604,0.00034201265343175959,0.00034201265343175959,1,2,0,13,31,0.49609375,0.13710937500000001,0.84999999999999998
160,0.02,3,full,Zx,2.2099999999999276,7168,0.00085548595576946944,0.00063900342430853456,0.00042984021880284018,0.00060816778336271297,0.00060816778336271297,3,2,0,19,31,0.49609375,0.52304687500000002,0.84999999999999998
160,0.02,3,full,Zy,2.2099999999999276,7168,0.00083981032221674935,0.00062732528010388353,0.0004219846489120056,0.00059671923490237718,0.00059671923490237718,3,2,0,31,15,0.37109375,0.64492187500000009,0.84999999999999998
160,0.02,3,full,Zz,2.2099999999999276,7168,0.00081803985604202276,0.00061103979006750259,0.00041102984282763395,0.00058143533591939001,-0.00058143533591939001,1,2,0,0,8,0.31640625,0.0050781249999999889,0.84999999999999998
160,0.02,3,full,E_x_w,2.2099999999999276,7168,0.0089200677531615664,0.0066677322527870109,0.0044852020841016386,0.0063431809142421875,-0.0063431809142421875,0,2,0,1,0,0.00390625,0.015234374999999994,0.84999999999999998
160,0.02,3,full,E_x_alpha,2.2099999999999276,7168,0.017547883972933394,0.013107541034638607,0.0088170862501918117,0.012470461794183639,-0.012470461794183639,3,2,0,31,31,0.49609375,0.64492187500000009,0.84999999999999998
160,0.02,3,full,E_x_a,2.2099999999999276,7168,0.0088078575122651007,0.0065833989868411963,0.0044284733904710327,0.0062633997280845607,-0.0062633997280845607,3,2,0,26,31,0.49609375,0.59414062500000009,0.84999999999999998
160,0.02,3,full,E_x_c,2.2099999999999276,7168,0.0085778323790998909,0.0064075052327157113,0.00431015444743694,0.0060955666375214863,-0.0060955666375214863,3,2,0,23,31,0.49609375,0.56367187500000004,0.84999999999999998
160,0.02,3,full,E_x_b,2.2099999999999276,7168,0.0083550298310476178,0.0062408678807967296,0.0041980620343374502,0.0059375978000869994,-0.0059375978000869994,3,2,0,19,31,0.49609375,0.52304687500000002,0.84999999999999998
160,0.02,3,full,E_x_d,2.2099999999999276,7168,0.0081393326695184554,0.0060827702375498977,0.0040917140509303699,0.005787297149050726,-0.005787297149050726,3,2,0,16,31,0.49609375,0.49257812500000009,0.84999999999999998
160,0.02,3,full,E_x_e,2.2099999999999276,7168,0.0079394577484186452,0.0059325680239935754,0.0039906771082730066,0.0056441430341382607,-0.0056441430341382607,3,2,0,12,31,0.49609375,0.45195312500000007,0.84999999999999998
160,0.02,3,full,E_x_betax,2.2099999999999276,7168,0.0074778078396570474,0.0055879329579324932,0.0037588504754765906,0.0053164233595672716,-0.0053164233595672716,3,2,0,6,31,0.49609375,0.39101562500000003,0.84999999999999998
160,0.02,3,full,E_x_betay,2.2099999999999276,7168,0.0073036323372995078,0.0054554893606568282,0.0036697592708502449,0.0051906465597197724,-0.0051906465597197724,3,2,0,3,31,0.49609375,0.36054687500000004,0.84999999999999998
160,0.02,3,full,E_x_betaz,2.2099999999999276,7168,0.0071343320401345105,0.005329235715529298,0.003584831878630089,0.0050700774151650882,-0.0050700774151650882,1,2,0,31,31,0.49609375,0.31992187500000002,0.84999999999999998
160,0.02,3,full,E_y_w,2.2099999999999276,7168,0.0070572159288321071,0.0052740683756356231,0.0035477223099664658,0.0050171085957896825,-0.0050171085957896825,0,2,0,0,1,0.01171875,0.0050781249999999889,0.84999999999999998
160,0.02,3,full,E_y_alpha,2.2099999999999276,7168,0.013707749022618397,0.010239032904064971,0.0068875188713976741,0.0097413034529976721,-0.0097413034529976721,3,2,0,31,31,0.49609375,0.64492187500000009,0.84999999999999998
160,0.02,3,full,E_y_a,2.2099999999999276,7168,0.0069888158083121444,0.0052206941246471317,0.0035118189034265761,0.0049661932458800002,-0.0049661932458800002,3,2,0,31,25,0.44921875,0.64492187500000009,0.84999999999999998
160,0.02,3,full,E_y_c,2.2099999999999276,7168,0.0068055408553876692,0.0050834033842529578,0.0034194671574958035,0.0048364511667378634,-0.0048364511667378634,3,2,0,31,21,0.41796875,0.64492187500000009,0.84999999999999998
160,0.02,3,full,E_y_b,2.2099999999999276,7168,0.006628816560211268,0.0049532800582339932,0.0033319367362185325,0.0047123249774412021,-0.0047123249774412021,3,2,0,31,18,0.39453125,0.64492187500000009,0.84999999999999998
160,0.02,3,full,E_y_d,2.2099999999999276,7168,0.0064626378989219475,0.0048297713398665143,0.0032488557815513754,0.0045952068094570128,-0.0045952068094570128,3,2,0,31,14,0.36328125,0.64492187500000009,0.84999999999999998
160,0.02,3,full,E_y_e,2.2099999999999276,7168,0.0063087087914565953,0.0047123801776460788,0.0031698899404700789,0.0044834815792730949,-0.0044834815792730949,3,2,0,31,11,0.33984375,0.64492187500000009,0.84999999999999998
160,0.02,3,full,E_y_betax,2.2099999999999276,7168,0.0055367055877366166,0.0041366087374563494,0.0027825841570943669,0.0039351246920015393,-0.0039351246920015393,3,2,0,31,6,0.30078125,0.64492187500000009,0.84999999999999998
160,0.02,3,full,E_y_betay,2.2099999999999276,7168,0.005400555838339682,0.0040370431522694693,0.0027156090967208292,0.0038412413749205061,-0.0038412413749205061,3,2,0,31,2,0.26953125,0.64492187500000009,0.84999999999999998
160,0.02,3,full,E_y_betaz,2.2099999999999276,7168,0.0052771716666644396,0.003942174747068262,0.0026517937015321578,0.0037502103599362699,-0.0037502103599362699,2,2,0,31,31,0.24609375,0.64492187500000009,0.84999999999999998
160,0.02,3,full,E_z_w,2.2099999999999276,7168,0.00083052110331196789,0.00062070773933137191,0.00041753320927117563,0.00059047621769749289,0.00059047621769749289,1,2,0,21,30,0.48828125,0.21835937499999999,0.84999999999999998
160,0.02,3,full,E_z_alpha,2.2099999999999276,7168,0.00078817057950615653,0.00058878562791919264,0.0003960600733972831,0.00056000351210235748,0.00056000351210235748,1,2,0,10,30,0.48828125,0.106640625,0.84999999999999998
160,0.02,3,full,E_z_a,2.2099999999999276,7168,0.00066316249708043879,0.00049537251444783871,0.00033322361336261179,0.00047120740911172184,-0.00047120740911172184,3,2,0,4,30,0.48828125,0.37070312500000002,0.84999999999999998
160,0.02,3,full,E_z_c,2.2099999999999276,7168,0.00065333816660975263,0.00048832930519874466,0.00032848583811832295,0.00046455669240231726,-0.00046455669240231726,3,2,0,1,30,0.48828125,0.34023437500000003,0.84999999999999998
160,0.02,3,full,E_z_b,2.2099999999999276,7168,0.00064442215840691396,0.00048148356927361056,0.00032388089780660198,0.00045796641695281334,-0.00045796641695281334,1,2,0,29,30,0.48828125,0.29960937500000001,0.84999999999999998
160,0.02,3,full,E_z_d,2.2099999999999276,7168,0.00063568480325460776,0.00047482711630895719,0.0003194032829927635,0.0004517193847653544,-0.0004517193847653544,1,2,0,26,30,0.48828125,0.26914062500000002,0.84999999999999998
160,0.02,3,full,E_z_e,2.2099999999999276,7168,0.00062692903848677358,0.00046835220269524541,0.00031504778476134314,0.00044543974551917423,-0.00044543974551917423,1,2,0,22,30,0.48828125,0.228515625,0.84999999999999998
160,0.02,3,full,E_z_betax,2.2099999999999276,7168,0.00057237545697562755,0.00042754142613507404,0.000287595485667453,0.00040669757134145898,0.00040669757134145898,3,2,0,30,30,0.48828125,0.63476562500000011,0.84999999999999998
160,0.02,3,full,E_z_betay,2.2099999999999276,7168,0.00056506575465888444,0.00042228476752637089,0.00028405947443405186,0.00040169697366992355,0.00040169697366992355,3,2,0,27,30,0.48828125,0.60429687500000007,0.84999999999999998
160,0.02,3,full,E_z_betaz,2.2099999999999276,7168,0.00055825829874160194,0.00041715580123054296,0.00028060935834552428,0.00039680475570414488,0.00039680475570414488,3,2,0,23,30,0.48828125,0.56367187500000004,0.84999999999999998
