cycle,time,stage,region,component,volume,cells,L1_integral,L2_integral,RMS,maximum,signed_at_max,gid,logical_level,k,j,i,x,y,z
80,0.010000000000000007,3,full,H,2.2099999999999276,7168,0.57626833682600187,0.43077935905040621,0.28977355504838215,0.41044985546570639,0.41044985546570639,2,2,0,31,28,0.22265625,0.64492187500000009,0.84999999999999998
80,0.010000000000000007,3,full,Mx,2.2099999999999276,7168,0.00852981215431429,0.0063743571810413015,0.0042878566549015814,0.0060713528007608365,0.0060713528007608365,1,2,0,22,29,0.48046875,0.228515625,0.84999999999999998
80,0.010000000000000007,3,full,My,2.2099999999999276,7168,0.0094143338660228164,0.0070346921581242658,0.0047320460289094765,0.0066913110556727226,-0.0066913110556727226,0,2,0,15,0,0.00390625,0.15742187500000002,0.84999999999999998
80,0.010000000000000007,3,full,Mz,2.2099999999999276,7168,0.010529839215490994,0.0078653831073740525,0.0052908292306887887,0.0074856795226606694,-0.0074856795226606694,0,2,0,14,0,0.00390625,0.14726562500000001,0.84999999999999998
80,0.010000000000000007,3,full,alpha_Mx,2.2099999999999276,7168,0.0085298617488928467,0.0063744079577817579,0.004287890811033453,0.0060649222907277122,-0.0060649222907277122,0,2,0,17,2,0.01953125,0.177734375,0.84999999999999998
80,0.010000000000000007,3,full,alpha_My,2.2099999999999276,7168,0.0094143599736936298,0.0070347293265167789,0.0047320710310759162,0.0067012824591049834,-0.0067012824591049834,0,2,0,15,0,0.00390625,0.15742187500000002,0.84999999999999998
80,0.010000000000000007,3,full,alpha_Mz,2.2099999999999276,7168,0.010529836868658046,0.0078653897227299076,0.0052908336806586943,0.0074963515777667624,-0.0074963515777667624,0,2,0,14,0,0.00390625,0.14726562500000001,0.84999999999999998
80,0.010000000000000007,3,full,C,2.2099999999999276,7168,0.00060660056734350204,0.00045335240478465601,0.00030495782879144678,0.0004312847524384774,0.0004312847524384774,4,1,0,11,0,0.5078125,0.23359375000000002,0.84999999999999998
80,0.010000000000000007,3,full,Zx,2.2099999999999276,7168,0.00087586745270698584,0.00065438232559193721,0.00044018518729774025,0.00062257575694460226,0.00062257575694460226,3,2,0,16,29,0.48046875,0.49257812500000009,0.84999999999999998
80,0.010000000000000007,3,full,Zy,2.2099999999999276,7168,0.00086596387157440507,0.00064702600387804869,0.00043523678981692305,0.00061550264075519454,0.00061550264075519454,3,2,0,31,10,0.33203125,0.64492187500000009,0.84999999999999998
80,0.010000000000000007,3,full,Zz,2.2099999999999276,7168,0.00084465878916549085,0.00063092905904730179,0.00042440881296281987,0.00060020770038877438,0.00060020770038877438,3,2,0,30,6,0.30078125,0.63476562500000011,0.84999999999999998
80,0.010000000000000007,3,full,E_x_w,2.2099999999999276,7168,0.0090097160044284152,0.0067347440125857718,0.004530279071796082,0.0064068253687477022,-0.0064068253687477022,0,2,0,1,0,0.00390625,0.015234374999999994,0.84999999999999998
80,0.010000000000000007,3,full,E_x_alpha,2.2099999999999276,7168,0.017724243253484817,0.013239274270951201,0.0089056996143243826,0.012595385539017548,-0.012595385539017548,3,2,0,31,31,0.49609375,0.64492187500000009,0.84999999999999998
80,0.010000000000000007,3,full,E_x_a,2.2099999999999276,7168,0.0088963783741153549,0.0066495631863758651,0.0044729802474345491,0.0063259883975411782,-0.0063259883975411782,3,2,0,26,31,0.49609375,0.59414062500000009,0.84999999999999998
