cycle,time,rk_stage,max_abs_prescribed_shift_state
13054,33.558897086842194,1,0
13054,33.558897086842194,2,0
13054,33.558897086842194,3,0
13054,33.558897086842194,4,0
13055,33.561256621909173,1,0
13055,33.561256621909173,2,0
13055,33.561256621909173,3,0
13055,33.561256621909173,4,0
13056,33.563616096248126,1,0
13056,33.563616096248126,2,0
13056,33.563616096248126,3,0
13056,33.563616096248126,4,0
13057,33.565975509920634,1,0
13057,33.565975509920634,2,0
13057,33.565975509920634,3,0
13057,33.565975509920634,4,0
13058,33.568334862988301,1,0
13058,33.568334862988301,2,0
13058,33.568334862988301,3,0
13058,33.568334862988301,4,0
13059,33.570694155512754,1,0
13059,33.570694155512754,2,0
13059,33.570694155512754,3,0
13059,33.570694155512754,4,0
13060,33.573053387555639,1,0
13060,33.573053387555639,2,0
13060,33.573053387555639,3,0
13060,33.573053387555639,4,0
13061,33.575412559178638,1,0
13061,33.575412559178638,2,0
13061,33.575412559178638,3,0
13061,33.575412559178638,4,0
13062,33.577771670443447,1,0
13062,33.577771670443447,2,0
13062,33.577771670443447,3,0
13062,33.577771670443447,4,0
13063,33.580130721411791,1,0
13063,33.580130721411791,2,0
13063,33.580130721411791,3,0
13063,33.580130721411791,4,0
13064,33.582489712145431,1,0
13064,33.582489712145431,2,0
13064,33.582489712145431,3,0
13064,33.582489712145431,4,0
13065,33.584848642706142,1,0
13065,33.584848642706142,2,0
13065,33.584848642706142,3,0
13065,33.584848642706142,4,0
13066,33.587207513155732,1,0
13066,33.587207513155732,2,0
13066,33.587207513155732,3,0
13066,33.587207513155732,4,0
13067,33.589566323556035,1,0
13067,33.589566323556035,2,0
13067,33.589566323556035,3,0
13067,33.589566323556035,4,0
13068,33.591925073968909,1,0
13068,33.591925073968909,2,0
13068,33.591925073968909,3,0
13068,33.591925073968909,4,0
13069,33.59428376445625,1,0
13069,33.59428376445625,2,0
13069,33.59428376445625,3,0
13069,33.59428376445625,4,0
13070,33.596642395079968,1,0
13070,33.596642395079968,2,0
13070,33.596642395079968,3,0
13070,33.596642395079968,4,0
13071,33.599000965902015,1,0
13071,33.599000965902015,2,0
13071,33.599000965902015,3,0
13071,33.599000965902015,4,0
13072,33.601359476984356,1,0
13072,33.601359476984356,2,0
13072,33.601359476984356,3,0
13072,33.601359476984356,4,0
13073,33.60371792838901,1,0
13073,33.60371792838901,2,0
13073,33.60371792838901,3,0
13073,33.60371792838901,4,0
13074,33.606076320177998,1,0
13074,33.606076320177998,2,0
13074,33.606076320177998,3,0
13074,33.606076320177998,4,0
13075,33.608434652413393,1,0
13075,33.608434652413393,2,0
13075,33.608434652413393,3,0
13075,33.608434652413393,4,0
13076,33.610792925157291,1,0
13076,33.610792925157291,2,0
13076,33.610792925157291,3,0
13076,33.610792925157291,4,0
13077,33.613151138471814,1,0
13077,33.613151138471814,2,0
13077,33.613151138471814,3,0
13077,33.613151138471814,4,0
13078,33.615509292419119,1,0
13078,33.615509292419119,2,0
13078,33.615509292419119,3,0
13078,33.615509292419119,4,0
13079,33.617867387061402,1,0
13079,33.617867387061402,2,0
13079,33.617867387061402,3,0
13079,33.617867387061402,4,0
13080,33.620225422460884,1,0
13080,33.620225422460884,2,0
13080,33.620225422460884,3,0
13080,33.620225422460884,4,0
13081,33.622583398679822,1,0
13081,33.622583398679822,2,0
13081,33.622583398679822,3,0
13081,33.622583398679822,4,0
13082,33.624941315780504,1,0
13082,33.624941315780504,2,0
13082,33.624941315780504,3,0
13082,33.624941315780504,4,0
13083,33.627299173825257,1,0
13083,33.627299173825257,2,0
13083,33.627299173825257,3,0
13083,33.627299173825257,4,0
13084,33.629656972876433,1,0
13084,33.629656972876433,2,0
13084,33.629656972876433,3,0
13084,33.629656972876433,4,0
13085,33.63201471299643,1,0
13085,33.63201471299643,2,0
13085,33.63201471299643,3,0
13085,33.63201471299643,4,0
13086,33.634372394247677,1,0
13086,33.634372394247677,2,0
13086,33.634372394247677,3,0
13086,33.634372394247677,4,0
13087,33.636730016692638,1,0
13087,33.636730016692638,2,0
13087,33.636730016692638,3,0
13087,33.636730016692638,4,0
13088,33.639087580393813,1,0
13088,33.639087580393813,2,0
13088,33.639087580393813,3,0
13088,33.639087580393813,4,0
13089,33.641445085413736,1,0
13089,33.641445085413736,2,0
13089,33.641445085413736,3,0
13089,33.641445085413736,4,0
13090,33.643802531814991,1,0
13090,33.643802531814991,2,0
13090,33.643802531814991,3,0
13090,33.643802531814991,4,0
13091,33.646159919660185,1,0
13091,33.646159919660185,2,0
13091,33.646159919660185,3,0
13091,33.646159919660185,4,0
13092,33.648517249011974,1,0
13092,33.648517249011974,2,0
13092,33.648517249011974,3,0
13092,33.648517249011974,4,0
13093,33.650874519933048,1,0
13093,33.650874519933048,2,0
13093,33.650874519933048,3,0
13093,33.650874519933048,4,0
13094,33.653231732486134,1,0
13094,33.653231732486134,2,0
13094,33.653231732486134,3,0
13094,33.653231732486134,4,0
13095,33.655588886734009,1,0
13095,33.655588886734009,2,0
13095,33.655588886734009,3,0
13095,33.655588886734009,4,0
13096,33.657945982739484,1,0
13096,33.657945982739484,2,0
13096,33.657945982739484,3,0
13096,33.657945982739484,4,0
13097,33.660303020565408,1,0
13097,33.660303020565408,2,0
13097,33.660303020565408,3,0
13097,33.660303020565408,4,0
13098,33.662660000274677,1,0
13098,33.662660000274677,2,0
13098,33.662660000274677,3,0
13098,33.662660000274677,4,0
13099,33.665016921930231,1,0
13099,33.665016921930231,2,0
13099,33.665016921930231,3,0
13099,33.665016921930231,4,0
13100,33.667373785595046,1,0
13100,33.667373785595046,2,0
13100,33.667373785595046,3,0
13100,33.667373785595046,4,0
13101,33.66973059133214,1,0
13101,33.66973059133214,2,0
13101,33.66973059133214,3,0
13101,33.66973059133214,4,0
13102,33.672087339204587,1,0
13102,33.672087339204587,2,0
13102,33.672087339204587,3,0
13102,33.672087339204587,4,0
13103,33.674444029275499,1,0
13103,33.674444029275499,2,0
13103,33.674444029275499,3,0
13103,33.674444029275499,4,0
13104,33.676800661608027,1,0
13104,33.676800661608027,2,0
13104,33.676800661608027,3,0
13104,33.676800661608027,4,0
13105,33.679157236265368,1,0
13105,33.679157236265368,2,0
13105,33.679157236265368,3,0
13105,33.679157236265368,4,0
13106,33.681513753310774,1,0
13106,33.681513753310774,2,0
13106,33.681513753310774,3,0
13106,33.681513753310774,4,0
13107,33.683870212807541,1,0
13107,33.683870212807541,2,0
13107,33.683870212807541,3,0
13107,33.683870212807541,4,0
13108,33.686226614819006,1,0
13108,33.686226614819006,2,0
13108,33.686226614819006,3,0
13108,33.686226614819006,4,0
13109,33.688582959408556,1,0
13109,33.688582959408556,2,0
13109,33.688582959408556,3,0
13109,33.688582959408556,4,0
13110,33.69093924663963,1,0
13110,33.69093924663963,2,0
13110,33.69093924663963,3,0
13110,33.69093924663963,4,0
13111,33.693295476575713,1,0
13111,33.693295476575713,2,0
13111,33.693295476575713,3,0
13111,33.693295476575713,4,0
13112,33.695651649280336,1,0
13112,33.695651649280336,2,0
13112,33.695651649280336,3,0
13112,33.695651649280336,4,0
13113,33.698007764817078,1,0
13113,33.698007764817078,2,0
13113,33.698007764817078,3,0
13113,33.698007764817078,4,0
13114,33.700363823249575,1,0
13114,33.700363823249575,2,0
13114,33.700363823249575,3,0
13114,33.700363823249575,4,0
13115,33.702719824641505,1,0
13115,33.702719824641505,2,0
13115,33.702719824641505,3,0
13115,33.702719824641505,4,0
13116,33.705075769056613,1,0
13116,33.705075769056613,2,0
13116,33.705075769056613,3,0
13116,33.705075769056613,4,0
13117,33.707431656558676,1,0
13117,33.707431656558676,2,0
13117,33.707431656558676,3,0
13117,33.707431656558676,4,0
13118,33.709787487211528,1,0
13118,33.709787487211528,2,0
13118,33.709787487211528,3,0
13118,33.709787487211528,4,0
13119,33.712143261079056,1,0
13119,33.712143261079056,2,0
13119,33.712143261079056,3,0
13119,33.712143261079056,4,0
13120,33.714498978225208,1,0
13120,33.714498978225208,2,0
13120,33.714498978225208,3,0
13120,33.714498978225208,4,0
13121,33.716854638713976,1,0
13121,33.716854638713976,2,0
13121,33.716854638713976,3,0
13121,33.716854638713976,4,0
13122,33.719210242609407,1,0
13122,33.719210242609407,2,0
13122,33.719210242609407,3,0
13122,33.719210242609407,4,0
13123,33.721565789975607,1,0
13123,33.721565789975607,2,0
13123,33.721565789975607,3,0
13123,33.721565789975607,4,0
13124,33.723921280876723,1,0
13124,33.723921280876723,2,0
13124,33.723921280876723,3,0
13124,33.723921280876723,4,0
13125,33.726276715376976,1,0
13125,33.726276715376976,2,0
13125,33.726276715376976,3,0
13125,33.726276715376976,4,0
13126,33.728632093540625,1,0
13126,33.728632093540625,2,0
13126,33.728632093540625,3,0
13126,33.728632093540625,4,0
13127,33.73098741543199,1,0
13127,33.73098741543199,2,0
13127,33.73098741543199,3,0
13127,33.73098741543199,4,0
13128,33.733342681115452,1,0
13128,33.733342681115452,2,0
13128,33.733342681115452,3,0
13128,33.733342681115452,4,0
13129,33.735697890655445,1,0
13129,33.735697890655445,2,0
13129,33.735697890655445,3,0
13129,33.735697890655445,4,0
13130,33.738053044116448,1,0
13130,33.738053044116448,2,0
13130,33.738053044116448,3,0
13130,33.738053044116448,4,0
13131,33.740408141563016,1,0
13131,33.740408141563016,2,0
13131,33.740408141563016,3,0
13131,33.740408141563016,4,0
13132,33.742763183059751,1,0
13132,33.742763183059751,2,0
13132,33.742763183059751,3,0
13132,33.742763183059751,4,0
13133,33.745118168671318,1,0
13133,33.745118168671318,2,0
13133,33.745118168671318,3,0
13133,33.745118168671318,4,0
13134,33.747473098462429,1,0
13134,33.747473098462429,2,0
13134,33.747473098462429,3,0
13134,33.747473098462429,4,0
13135,33.749827972497862,1,0
13135,33.749827972497862,2,0
13135,33.749827972497862,3,0
13135,33.749827972497862,4,0
13136,33.752182790842447,1,0
13136,33.752182790842447,2,0
13136,33.752182790842447,3,0
13136,33.752182790842447,4,0
13137,33.754537553561086,1,0
13137,33.754537553561086,2,0
13137,33.754537553561086,3,0
13137,33.754537553561086,4,0
13138,33.756892260718722,1,0
13138,33.756892260718722,2,0
13138,33.756892260718722,3,0
13138,33.756892260718722,4,0
13139,33.75924691238037,1,0
13139,33.75924691238037,2,0
13139,33.75924691238037,3,0
13139,33.75924691238037,4,0
13140,33.761601508611101,1,0
13140,33.761601508611101,2,0
13140,33.761601508611101,3,0
13140,33.761601508611101,4,0
13141,33.763956049476036,1,0
13141,33.763956049476036,2,0
13141,33.763956049476036,3,0
13141,33.763956049476036,4,0
13142,33.766310535040368,1,0
13142,33.766310535040368,2,0
13142,33.766310535040368,3,0
13142,33.766310535040368,4,0
13143,33.768664965369346,1,0
13143,33.768664965369346,2,0
13143,33.768664965369346,3,0
13143,33.768664965369346,4,0
13144,33.771019340528284,1,0
13144,33.771019340528284,2,0
13144,33.771019340528284,3,0
13144,33.771019340528284,4,0
13145,33.773373660582536,1,0
13145,33.773373660582536,2,0
13145,33.773373660582536,3,0
13145,33.773373660582536,4,0
13146,33.775727925597543,1,0
13146,33.775727925597543,2,0
13146,33.775727925597543,3,0
13146,33.775727925597543,4,0
13147,33.778082135638783,1,0
13147,33.778082135638783,2,0
13147,33.778082135638783,3,0
13147,33.778082135638783,4,0
13148,33.78043629077181,1,0
13148,33.78043629077181,2,0
13148,33.78043629077181,3,0
13148,33.78043629077181,4,0
13149,33.782790391062235,1,0
13149,33.782790391062235,2,0
13149,33.782790391062235,3,0
13149,33.782790391062235,4,0
13150,33.785144436575727,1,0
13150,33.785144436575727,2,0
13150,33.785144436575727,3,0
13150,33.785144436575727,4,0
13151,33.787498427378011,1,0
13151,33.787498427378011,2,0
13151,33.787498427378011,3,0
13151,33.787498427378011,4,0
13152,33.789852363534884,1,0
13152,33.789852363534884,2,0
13152,33.789852363534884,3,0
13152,33.789852363534884,4,0
13153,33.79220624511219,1,0
13153,33.79220624511219,2,0
13153,33.79220624511219,3,0
13153,33.79220624511219,4,0
13154,33.794560072175848,1,0
13154,33.794560072175848,2,0
13154,33.794560072175848,3,0
13154,33.794560072175848,4,0
13155,33.796913844791831,1,0
13155,33.796913844791831,2,0
13155,33.796913844791831,3,0
13155,33.796913844791831,4,0
13156,33.79926756302617,1,0
13156,33.79926756302617,2,0
13156,33.79926756302617,3,0
13156,33.79926756302617,4,0
13157,33.80162122694496,1,0
13157,33.80162122694496,2,0
13157,33.80162122694496,3,0
13157,33.80162122694496,4,0
13158,33.803974836614358,1,0
13158,33.803974836614358,2,0
13158,33.803974836614358,3,0
13158,33.803974836614358,4,0
13159,33.806328392100582,1,0
13159,33.806328392100582,2,0
13159,33.806328392100582,3,0
13159,33.806328392100582,4,0
13160,33.808681893469902,1,0
13160,33.808681893469902,2,0
13160,33.808681893469902,3,0
13160,33.808681893469902,4,0
13161,33.811035340788663,1,0
13161,33.811035340788663,2,0
13161,33.811035340788663,3,0
13161,33.811035340788663,4,0
13162,33.813388734123258,1,0
13162,33.813388734123258,2,0
13162,33.813388734123258,3,0
13162,33.813388734123258,4,0
13163,33.81574207354015,1,0
13163,33.81574207354015,2,0
13163,33.81574207354015,3,0
13163,33.81574207354015,4,0
13164,33.818095359105861,1,0
13164,33.818095359105861,2,0
13164,33.818095359105861,3,0
13164,33.818095359105861,4,0
13165,33.820448590886961,1,0
13165,33.820448590886961,2,0
13165,33.820448590886961,3,0
13165,33.820448590886961,4,0
13166,33.822801768950093,1,0
13166,33.822801768950093,2,0
13166,33.822801768950093,3,0
13166,33.822801768950093,4,0
13167,33.825154893361962,1,0
13167,33.825154893361962,2,0
13167,33.825154893361962,3,0
13167,33.825154893361962,4,0
13168,33.827507964189323,1,0
13168,33.827507964189323,2,0
13168,33.827507964189323,3,0
13168,33.827507964189323,4,0
13169,33.829860981498996,1,0
13169,33.829860981498996,2,0
13169,33.829860981498996,3,0
13169,33.829860981498996,4,0
13170,33.832213945357864,1,0
13170,33.832213945357864,2,0
13170,33.832213945357864,3,0
13170,33.832213945357864,4,0
13171,33.834566855832868,1,0
13171,33.834566855832868,2,0
13171,33.834566855832868,3,0
13171,33.834566855832868,4,0
13172,33.836919712991005,1,0
13172,33.836919712991005,2,0
