# Athena++ data at time=5.000000e-01  cycle=65 
# gid   i       x1v         z4c_chi         z4c_gxx         z4c_gxy         z4c_gxz         z4c_gyy         z4c_gyz         z4c_gzz         z4c_Khat         z4c_Axx         z4c_Axy         z4c_Axz         z4c_Ayy         z4c_Ayz         z4c_Azz         z4c_Gamx         z4c_Gamy         z4c_Gamz         z4c_Theta         z4c_alpha         z4c_betax         z4c_betay         z4c_betaz     
00174 0004 -9.68750e+00  8.17832e-01  1.00001e+00 -4.61795e-07 -4.61795e-07  9.99995e-01  1.50960e-08  9.99995e-01 -8.09317e-06 -2.57811e-05  1.33698e-06  1.33698e-06  1.28904e-05 -4.36028e-08  1.28904e-05  1.80042e-06 -1.22444e-08 -1.22444e-08 -5.01586e-06  9.04344e-01  1.42876e-07 -8.31528e-10 -8.31528e-10
00174 0005 -9.06250e+00  8.06886e-01  1.00003e+00 -1.47016e-06 -1.47016e-06  9.99986e-01  5.03540e-08  9.99986e-01 -1.95556e-05 -6.05932e-05  3.23304e-06  3.23304e-06  3.02953e-05 -1.10608e-07  3.02953e-05  3.38047e-06 -4.57108e-08 -4.57108e-08 -5.31156e-06  8.98279e-01  3.06982e-07 -3.81321e-09 -3.81321e-09
00174 0006 -8.43750e+00  7.94551e-01  1.00004e+00 -2.04668e-06 -2.04668e-06  9.99982e-01  7.57859e-08  9.99982e-01 -3.08447e-05 -8.25911e-05  4.60573e-06  4.60573e-06  4.12932e-05 -1.70392e-07  4.12932e-05  2.09731e-06 -6.77428e-08 -6.77428e-08 -9.86610e-08  8.91392e-01  1.61900e-07 -5.76232e-09 -5.76232e-09
00174 0007 -7.81250e+00  7.80545e-01  1.00005e+00 -2.86813e-06 -2.86813e-06  9.99976e-01  1.14784e-07  9.99976e-01 -4.10574e-05 -1.08288e-04  6.50434e-06  6.50434e-06  5.41402e-05 -2.60337e-07  5.41402e-05  2.46086e-06 -9.89139e-08 -9.89139e-08  1.27675e-07  8.83505e-01  1.97534e-07 -7.92939e-09 -7.92939e-09
00174 0008 -7.18750e+00  7.64505e-01  1.00006e+00 -4.12594e-06 -4.12594e-06  9.99968e-01  1.79475e-07  9.99968e-01 -5.48172e-05 -1.44819e-04  9.45827e-06  9.45827e-06  7.24027e-05 -4.11414e-07  7.24027e-05  3.11165e-06 -1.35066e-07 -1.35066e-07 -4.62543e-08  8.74387e-01  2.39906e-07 -1.03882e-08 -1.03882e-08
00174 0009 -6.56250e+00  7.45962e-01  1.00009e+00 -6.10102e-06 -6.10102e-06  9.99957e-01  2.90767e-07  9.99957e-01 -7.50425e-05 -1.97995e-04  1.41638e-05  1.41638e-05  9.89847e-05 -6.74998e-07  9.89847e-05  3.83745e-06 -1.82519e-07 -1.82519e-07 -7.11930e-08  8.63728e-01  2.80814e-07 -1.33734e-08 -1.33734e-08
00174 0010 -5.93750e+00  7.24288e-01  1.00012e+00 -9.31538e-06 -9.31538e-06  9.99941e-01  4.91115e-07  9.99941e-01 -1.05483e-04 -2.77737e-04  2.19585e-05  2.19585e-05  1.38844e-04 -1.15753e-06  1.38844e-04  4.54603e-06 -2.34955e-07 -2.34955e-07 -8.46284e-08  8.51102e-01  3.13629e-07 -1.61671e-08 -1.61671e-08
00174 0011 -5.31250e+00  6.98633e-01  1.00017e+00 -1.47954e-05 -1.47954e-05  9.99916e-01  8.71790e-07  9.99916e-01 -1.53488e-04 -4.02253e-04  3.55352e-05  3.55352e-05  2.01075e-04 -2.09328e-06  2.01075e-04  5.21158e-06 -3.02278e-07 -3.02278e-07 -2.35439e-07  8.35915e-01  3.27780e-07 -1.88718e-08 -1.88718e-08
00175 0004 -4.84375e+00  6.75305e-01  1.00023e+00 -1.09079e-05 -1.09079e-05  9.99887e-01  3.54768e-07  9.99887e-01 -2.10887e-04 -5.51978e-04  2.67342e-05  2.67342e-05  2.75895e-04 -8.67917e-07  2.75895e-04  3.32282e-06  2.24112e-07  2.24112e-07  7.03184e-06  8.21868e-01  1.90017e-07  1.75659e-08  1.75659e-08
00175 0005 -4.53125e+00  6.58201e-01  1.00028e+00 -1.42946e-05 -1.42946e-05  9.99861e-01  4.94435e-07  9.99861e-01 -2.62436e-04 -6.86816e-04  3.53682e-05  3.53682e-05  3.43264e-04 -1.22520e-06  3.43264e-04  6.41476e-07  1.50391e-08  1.50391e-08  2.36624e-06  8.11415e-01 -8.75820e-09 -4.10883e-09 -4.10883e-09
00175 0006 -4.21875e+00  6.39235e-01  1.00034e+00 -1.90183e-05 -1.90183e-05  9.99829e-01  7.04514e-07  9.99829e-01 -3.25940e-04 -8.60245e-04  4.78000e-05  4.78000e-05  4.29900e-04 -1.77131e-06  4.29900e-04 -5.72347e-06  1.38940e-07  1.38940e-07 -3.53089e-07  7.99668e-01 -2.91016e-07  8.66341e-09  8.66341e-09
00175 0007 -3.90625e+00  6.18095e-01  1.00043e+00 -2.56610e-05 -2.56610e-05  9.99787e-01  1.02658e-06  9.99787e-01 -4.14014e-04 -1.09258e-03  6.56536e-05  6.56536e-05  5.45938e-04 -2.62625e-06  5.45938e-04 -1.45227e-05  5.91799e-07  5.91799e-07  2.94961e-08  7.86373e-01 -7.29536e-07  2.97588e-08  2.97588e-08
00175 0008 -3.59375e+00  5.94397e-01  1.00054e+00 -3.52451e-05 -3.52451e-05  9.99730e-01  1.53287e-06  9.99730e-01 -5.34196e-04 -1.40881e-03  9.20020e-05  9.20020e-05  7.03830e-04 -4.00117e-06  7.03830e-04 -3.31771e-05  1.44558e-06  1.44558e-06 -9.09958e-08  7.71202e-01 -1.54511e-06  6.72816e-08  6.72816e-08
00175 0009 -3.28125e+00  5.67672e-01  1.00069e+00 -4.93900e-05 -4.93900e-05  9.99655e-01  2.35311e-06  9.99655e-01 -7.00156e-04 -1.84533e-03  1.32007e-04  1.32007e-04  9.21695e-04 -6.28891e-06  9.21695e-04 -6.82473e-05  3.24800e-06  3.24800e-06 -1.18801e-08  7.53734e-01 -2.89365e-06  1.37694e-07  1.37694e-07
00175 0010 -2.96875e+00  5.37334e-01  1.00089e+00 -7.07732e-05 -7.07732e-05  9.99553e-01  3.72842e-06  9.99553e-01 -9.34166e-04 -2.46036e-03  1.94573e-04  1.94573e-04  1.22850e-03 -1.02487e-05  1.22850e-03 -1.32548e-04  7.03442e-06  7.03442e-06 -5.56851e-08  7.33412e-01 -5.05895e-06  2.68160e-07  2.68160e-07
00175 0011 -2.65625e+00  5.02659e-01  1.00118e+00 -1.04072e-04 -1.04072e-04  9.99412e-01  6.12682e-06  9.99412e-01 -1.27338e-03 -3.34881e-03  2.96006e-04  2.96006e-04  1.67139e-03 -1.74223e-05  1.67139e-03 -2.57172e-04  1.48658e-05  1.48658e-05 -2.99762e-06  7.09485e-01 -8.52028e-06  4.98218e-07  4.98218e-07
