# Athena++ data at time=1.406250e+00  cycle=181 
# gid   i       x1v         z4c_chi         z4c_gxx         z4c_gxy         z4c_gxz         z4c_gyy         z4c_gyz         z4c_gzz         z4c_Khat         z4c_Axx         z4c_Axy         z4c_Axz         z4c_Ayy         z4c_Ayz         z4c_Azz         z4c_Gamx         z4c_Gamy         z4c_Gamz         z4c_Theta         z4c_alpha         z4c_betax         z4c_betay         z4c_betaz     
00174 0004 -9.68750e+00  8.17814e-01  1.00011e+00 -5.75809e-06 -5.75809e-06  9.99944e-01  1.84505e-07  9.99944e-01 -3.56596e-05 -9.48912e-05  5.05132e-06  5.05132e-06  4.74376e-05 -1.62017e-07  4.74376e-05  1.42372e-05 -2.62901e-07 -2.62901e-07 -8.48304e-06  9.04379e-01  2.57066e-06 -4.04325e-08 -4.04325e-08
00174 0005 -9.06250e+00  8.06863e-01  1.00021e+00 -1.11899e-05 -1.11899e-05  9.99897e-01  3.81165e-07  9.99897e-01 -5.65039e-05 -1.56930e-04  8.63597e-06  8.63597e-06  7.84404e-05 -2.93637e-07  7.84404e-05  2.13686e-05 -4.46997e-07 -4.46997e-07 -7.38919e-06  8.98340e-01  3.81816e-06 -7.31801e-08 -7.31801e-08
00174 0006 -8.43750e+00  7.94525e-01  1.00029e+00 -1.64332e-05 -1.64332e-05  9.99855e-01  6.04901e-07  9.99855e-01 -8.37341e-05 -2.31020e-04  1.31924e-05  1.31924e-05  1.15459e-04 -4.83716e-07  1.15459e-04  2.26760e-05 -5.51608e-07 -5.51608e-07 -5.50298e-06  8.91484e-01  3.60310e-06 -8.81787e-08 -8.81787e-08
00174 0007 -7.81250e+00  7.80511e-01  1.00038e+00 -2.31134e-05 -2.31134e-05  9.99808e-01  9.23886e-07  9.99808e-01 -1.19260e-04 -3.12864e-04  1.89247e-05  1.89247e-05  1.56341e-04 -7.55324e-07  1.56341e-04  2.33900e-05 -7.84735e-07 -7.84735e-07 -5.97069e-07  8.83633e-01  3.55560e-06 -1.25875e-07 -1.25875e-07
00174 0008 -7.18750e+00  7.64462e-01  1.00051e+00 -3.32538e-05 -3.32538e-05  9.99745e-01  1.44642e-06  9.99745e-01 -1.64274e-04 -4.21712e-04  2.75378e-05  2.75378e-05  2.10693e-04 -1.19760e-06  2.10693e-04  2.69308e-05 -1.14287e-06 -1.14287e-06  1.99976e-07  8.74558e-01  3.99193e-06 -1.72521e-07 -1.72521e-07
00174 0009 -6.56250e+00  7.45904e-01  1.00069e+00 -4.92763e-05 -4.92763e-05  9.99656e-01  2.34749e-06  9.99656e-01 -2.27045e-04 -5.79719e-04  4.14412e-05  4.14412e-05  2.89556e-04 -1.97352e-06  2.89556e-04  3.40282e-05 -1.61741e-06 -1.61741e-06 -2.06501e-07  8.63960e-01  4.79554e-06 -2.26338e-07 -2.26338e-07
00174 0010 -5.93750e+00  7.24210e-01  1.00096e+00 -7.55369e-05 -7.55369e-05  9.99523e-01  3.97786e-06  9.99523e-01 -3.22623e-04 -8.18482e-04  6.47904e-05  6.47904e-05  4.08646e-04 -3.40911e-06  4.08646e-04  3.95453e-05 -2.27844e-06 -2.27844e-06  7.54089e-08  8.51426e-01  5.43990e-06 -3.00950e-07 -3.00950e-07
00174 0011 -5.31250e+00  6.98527e-01  1.00136e+00 -1.20162e-04 -1.20162e-04  9.99322e-01  7.08419e-06  9.99322e-01 -4.70322e-04 -1.18940e-03  1.05188e-04  1.05188e-04  5.93466e-04 -6.20766e-06  5.93466e-04  4.12874e-05 -2.30606e-06 -2.30606e-06  3.21237e-06  8.36379e-01  4.96527e-06 -3.10539e-07 -3.10539e-07
00175 0004 -4.84375e+00  6.75167e-01  1.00184e+00 -8.89618e-05 -8.89618e-05  9.99081e-01  2.87764e-06  9.99081e-01 -6.47193e-04 -1.64363e-03  7.95872e-05  7.95872e-05  8.19535e-04 -2.57250e-06  8.19535e-04  2.94422e-05 -1.10996e-06 -1.10996e-06  2.59612e-06  8.22492e-01  3.34552e-06 -6.29665e-08 -6.29665e-08
00175 0005 -4.53125e+00  6.58037e-01  1.00225e+00 -1.16512e-04 -1.16512e-04  9.98875e-01  4.02715e-06  9.98875e-01 -8.06558e-04 -2.05257e-03  1.05886e-04  1.05886e-04  1.02280e-03 -3.65994e-06  1.02280e-03  7.06601e-06  7.49007e-07  7.49007e-07 -5.43533e-07  8.12182e-01  8.20051e-07 -3.06030e-09 -3.06030e-09
00175 0006 -4.21875e+00  6.39037e-01  1.00279e+00 -1.54815e-04 -1.54815e-04  9.98609e-01  5.74275e-06  9.98609e-01 -1.01416e-03 -2.57867e-03  1.43166e-04  1.43166e-04  1.28392e-03 -5.31342e-06  1.28392e-03 -3.16844e-05  1.23527e-06  1.23527e-06  5.83830e-06  8.00619e-01 -3.45468e-06  1.10336e-07  1.10336e-07
00175 0007 -3.90625e+00  6.17854e-01  1.00349e+00 -2.09161e-04 -2.09161e-04  9.98261e-01  8.37056e-06  9.98261e-01 -1.29666e-03 -3.29423e-03  1.97403e-04  1.97403e-04  1.63845e-03 -7.90221e-06  1.63845e-03 -1.14795e-04  4.40291e-06  4.40291e-06  1.76201e-06  7.87563e-01 -1.19545e-05  4.60347e-07  4.60347e-07
00175 0008 -3.59375e+00  5.94106e-01  1.00441e+00 -2.87615e-04 -2.87615e-04  9.97803e-01  1.25061e-05  9.97803e-01 -1.67607e-03 -4.26649e-03  2.78006e-04  2.78006e-04  2.11906e-03 -1.20876e-05  2.11906e-03 -2.77613e-04  1.17614e-05  1.17614e-05 -4.83301e-07  7.72709e-01 -2.55179e-05  1.09473e-06  1.09473e-06
