# time,dt,profile,min_alpha,min_chi,min_metric_minor,max_beta,max_Gamma,invalid_points,coordinate_global_volume,coordinate_global_gamma_rms,coordinate_global_chi_gradient_rms,coordinate_global_lapse_gradient_rms,coordinate_global_damping_rms,coordinate_core_r_le_0p25_volume,coordinate_core_r_le_0p25_gamma_rms,coordinate_core_r_le_0p25_chi_gradient_rms,coordinate_core_r_le_0p25_lapse_gradient_rms,coordinate_core_r_le_0p25_damping_rms,coordinate_ah_0p25_to_1_volume,coordinate_ah_0p25_to_1_gamma_rms,coordinate_ah_0p25_to_1_chi_gradient_rms,coordinate_ah_0p25_to_1_lapse_gradient_rms,coordinate_ah_0p25_to_1_damping_rms,coordinate_ext_2_to_8_volume,coordinate_ext_2_to_8_gamma_rms,coordinate_ext_2_to_8_chi_gradient_rms,coordinate_ext_2_to_8_lapse_gradient_rms,coordinate_ext_2_to_8_damping_rms,proper_global_volume,proper_global_gamma_rms,proper_global_chi_gradient_rms,proper_global_lapse_gradient_rms,proper_global_damping_rms,proper_core_r_le_0p25_volume,proper_core_r_le_0p25_gamma_rms,proper_core_r_le_0p25_chi_gradient_rms,proper_core_r_le_0p25_lapse_gradient_rms,proper_core_r_le_0p25_damping_rms,proper_ah_0p25_to_1_volume,proper_ah_0p25_to_1_gamma_rms,proper_ah_0p25_to_1_chi_gradient_rms,proper_ah_0p25_to_1_lapse_gradient_rms,proper_ah_0p25_to_1_damping_rms,proper_ext_2_to_8_volume,proper_ext_2_to_8_gamma_rms,proper_ext_2_to_8_chi_gradient_rms,proper_ext_2_to_8_lapse_gradient_rms,proper_ext_2_to_8_damping_rms
0,0.0078125,candidate_a,0.014205857029548732,0.00020180637394397926,1.1246293070893809,0,5.5381325367846639e-15,0,8000,1.8332558580200502e-16,0,0,0,0.064849853515625,7.4692764666672167e-20,0,0,0,4.1046142578125,7.763292572903719e-17,0,0,0,2100.9292602539062,2.1388874250815235e-16,0,0,0,13182.55685680165,1.7431296831053745e-16,0,0,0,1573.1725545887184,1.6997249911266343e-20,0,0,0,157.55566601076626,4.8254540580321695e-17,0,0,0,3557.8198609124661,2.1755450589358681e-16,0,0,0
0.10000000000000001,0.0078125,candidate_a,0.014219217171117736,0.00019990086985284078,1.1246293071964311,6.6828752856446762e-07,0.0017848574635762817,0,8000,9.991708407943062e-07,0,0,6.339943676521117e-08,0.064849853515625,7.3184490463349541e-08,0,0,4.6427422579306077e-09,4.1046142578125,1.6941374674866198e-05,0,0,1.0749844199052417e-06,2100.9292602539062,7.616682226948391e-07,0,0,4.8326618564945833e-08,13201.601284969465,2.1600247120926403e-06,0,0,1.3705857276283591e-07,1592.1993976769347,1.5367848003101163e-08,0,0,9.74904541973205e-10,157.56103802817333,1.1561510765822774e-05,0,0,7.3360241477156615e-07,3557.8266109583501,1.0497600428454623e-06,0,0,6.6605933683891374e-08
0.20156250000000001,0.0078125,candidate_a,0.01423287192440688,0.00019797768307575647,1.1246293079476177,5.215872942502464e-06,0.0072563947777126428,0,8000,4.0645100020428788e-06,0,0,4.9496638537057952e-07,0.064849853515625,2.97815994164723e-07,0,0,3.6248242698867865e-08,4.1046142578125,6.8907854305022906e-05,0,0,8.3918735503659742e-06,2100.9292602539062,3.0997093378771192e-06,0,0,3.7739421807369893e-07,13221.327179637345,8.7802825175401093e-06,0,0,1.0692644123274809e-06,1611.8712759602276,6.215389283321066e-08,0,0,7.56481333473612e-09,157.57760304209557,4.7032450955402225e-05,0,0,5.7274345470442918e-06,3557.8472907546757,4.2720639599181468e-06,0,0,5.2013852305378224e-07
0.25,0.0031249999999999889,candidate_a,0.014239408904580537,0.00019706468301935841,1.1246293090988637,9.7333849594646755e-06,0.011168280802151246,0,8000,6.2581833541525668e-06,0,0,9.2380079777184827e-07,0.064849853515625,4.5869312183334493e-07,0,0,6.7660615794325071e-08,4.1046142578125,0.00010609441076936625,0,0,1.5661935145740928e-05,2100.9292602539062,4.7740329558869517e-06,0,0,7.0449780120490305e-07,13230.874050898532,1.351451129727133e-05,0,0,1.9949918512366383e-06,1621.3795335921182,9.5446679760605564e-08,0,0,1.4078797081468504e-08,157.58945385862981,7.2421025341564571e-05,0,0,1.068997125968033e-05,3557.8620672086136,6.5796210838071106e-06,0,0,9.7096404482225608e-07
0.40625,0.0078125,candidate_a,0.014260574420400032,0.00019413763342133843,1.124629320910935,3.8989057049093669e-05,0.029553247483898398,0,8000,1.6591554930371279e-05,0,0,3.7025294619526408e-06,0.064849853515625,1.2179973965552308e-06,0,0,2.7138467777702484e-07,4.1046142578125,0.00028127660223479156,0,0,6.2769053295408649e-05,2100.9292602539062,1.2671967636250706e-05,0,0,2.8258911416898125e-06,13262.299085837156,3.579229801348961e-05,0,0,7.9874787301863658e-06,1652.6233776298407,2.5102741765521894e-07,0,0,5.593148627768149e-08,157.64512819967749,0.00019208698974342044,0,0,4.2856168764515991e-05,3557.9314406860508,1.7465555112292243e-05,0,0,3.8948759343331795e-06
0.5,0.0078125,candidate_a,0.014273309992363155,0.00019239436785593257,1.1246293366878666,6.9897661648964592e-05,0.044840791567445352,0,8000,2.5216803200059953e-05,0,0,6.6402759877634367e-06,0.064849853515625,1.8535345232599543e-06,0,0,4.8706929541802512e-07,4.1046142578125,0.0004275080714884393,0,0,0.00011257404989547559,2100.9292602539062,1.9276185878265775e-05,0,0,5.0712284971714786e-06,13281.62690504431,5.4366803690330914e-05,0,0,1.4316624330722408e-05,1671.8009556130803,3.7980054052603345e-07,0,0,9.9804076277229539e-08,157.69135933711874,0.00029205129124931859,0,0,7.6880498069283431e-05,3557.9890619318085,2.6570010706843555e-05,0,0,6.9899631193860519e-06
0.6015625,0.0078125,candidate_a,0.014287116598510776,0.00019051649232453588,1.1246293620966228,0.00011687811838254906,0.065042239729882073,0,8000,3.6665965317317612e-05,0,0,1.1109026875276579e-05,0.064849853515625,2.6992965084176658e-06,0,0,8.1565324979160005e-07,4.1046142578125,0.00062158000576961042,0,0,0.00018833423942289727,2100.9292602539062,2.8057031073676797e-05,0,0,8.490488395040676e-06,13302.978140844898,7.8999693605804458e-05,0,0,2.3936392274464972e-05,1692.9542586271864,5.496131134776526e-07,0,0,1.6608253572159507e-07,157.75233577477729,0.00042481681578256716,0,0,0.00012866165675980921,3558.0651535927145,3.8676970083427935e-05,0,0,1.1703864095905979e-05
0.703125,0.0078125,candidate_a,0.014300915001117862,0.00018864943030139262,1.1246293949744464,0.00017951775899480992,0.089067361963823949,0,8000,5.0363650534729166e-05,0,0,1.707353601944665e-05,0.064849853515625,3.7141365564137288e-06,0,0,1.2550183810314511e-06,4.1046142578125,0.0008536781671355726,0,0,0.0002894417116373417,2100.9292602539062,3.8584591311348426e-05,0,0,1.3060306193704809e-05,13324.770320663873,0.00010844114489866529,0,0,3.6765186281985867e-05,1714.5119019914489,7.5144379049485459e-07,0,0,2.5392883626804655e-07,157.82466311142414,0.00058373276279895866,0,0,0.00019780871441284426,3558.1556170351623,5.3194255209387395e-05,0,0,1.8004877541795949e-05
0.8046875,0.0078125,candidate_a,0.014314686285350757,0.00018679289653371423,1.1246294329478919,0.00025928732580658053,0.11695913937826159,0,8000,6.6381728981105271e-05,0,0,2.4678782263055097e-05,0.064849853515625,4.9048221154793799e-06,0,0,1.8164229683386503e-06,4.1046142578125,0.0011249493874412229,0,0,0.0004183350284513747,2100.9292602539062,5.0926855328760584e-05,0,0,1.8896539650250996e-05,13347.015992367365,0.00014283531920526908,0,0,5.3108984504151664e-05,1736.486406036616,9.8599421601445117e-07,0,0,3.6517800494174828e-07,157.90835124692791,0.00076964541437809814,0,0,0.0002860185445061482,3558.2606493065532,7.0216425955633714e-05,0,0,2.6053267735186966e-05
0.90625,0.0078125,candidate_a,0.014328411264615927,0.00018494660250314597,1.1246294735378142,0.00035753802933858025,0.14876365868925862,0,8000,8.4804495030160387e-05,0,0,3.4057450391484107e-05,0.064849853515625,6.279291586903109e-06,0,0,2.5103993597661955e-06,4.1046142578125,0.0014367151461488743,0,0,0.0005772329915386421,2100.9292602539062,6.5162694833200644e-05,0,0,2.6107261738905854e-05,13369.728323246965,0.00018235153105188902,0,0,7.3246374742105954e-05,1758.8909108622834,1.2541640462830013e-06,0,0,5.0146171312918619e-07,158.00339365445012,0.00098352606265362055,0,0,0.00039484486493671051,3558.3804816168972,8.9854056595733671e-05,0,0,3.5998778954570398e-05
1,0.0078125,candidate_a,0.014341022401333491,0.00018325116703958155,1.1246295119402649,0.00046569723647986905,0.18163635538190667,0,8000,0.00010402752640791178,0,0,4.4396824661118879e-05,0.064849853515625,7.7190658357871225e-06,0,0,3.2774493247629695e-06,4.1046142578125,0.001761723797877382,0,0,0.00075233212843363925,2100.9292602539062,8.0061349544891802e-05,0,0,3.4072961186899294e-05,13391.119691744309,0.0002235410473846104,0,0,9.5427550787448073e-05,1779.9655735748306,1.5324952843240293e-06,0,0,6.5078328935145644e-07,158.10118126547093,0.0012067181259093275,0,0,0.00051486178453511008,3558.5044608689682,0.0001104111565478739,0,0,4.6987678003438341e-05
1.1015625,0.0078125,candidate_a,0.014354602566299135,0.00018142374031975816,1.1246295544085201,0.00060287140916569519,0.22115238307426899,0,8000,0.00012735566354311507,0,0,5.7533309843159674e-05,0.064849853515625,9.4738785534333409e-06,0,0,4.2548637679485338e-06,4.1046142578125,0.002155672113109821,0,0,0.00097467265656111417,2100.9292602539062,9.8201281298974447e-05,0,0,4.4217007210376373e-05,13414.768910065572,0.00027347060252118209,0,0,0.00012358429221888425,1803.2364022196452,1.8685982830840949e-06,0,0,8.3937636914760841e-07,158.21796948604529,0.0014775382148394323,0,0,0.00066738828946470252,3558.6535309072433,0.00013544776919164372,0,0,6.0984798344205289e-05
1.203125,0.0078125,candidate_a,0.01436807698603729,0.00017960568802606966,1.1246295990898658,0.00076193278145603052,0.26475222434836149,0,8000,0.00015340437594000934,0,0,7.279921076146269e-05,0.064849853515625,1.1443041882416579e-05,0,0,5.394578221141754e-06,4.1046142578125,0.002594868308919732,0,0,0.0012328528603831076,2100.9292602539062,0.00011853399313870602,0,0,5.6036925972249191e-05,13438.92721016432,0.00032915182109346006,0,0,0.00015627333104272168,1826.9795966992026,2.242140468005844e-06,0,0,1.0572543674069917e-06,158.34597751925705,0.0017798030883298373,0,0,0.00084466554726181397,3558.8182762089032,0.00016351940839578414,0,0,7.7298626575126437e-05
1.3046875,0.0078125,candidate_a,0.014381423468360769,0.0001777967056021621,1.1246296484675542,0.00094398412610350766,0.31249098701893163,0,8000,0.00018230604018086292,0,0,9.0315302220862707e-05,0.064849853515625,1.3639805520929021e-05,0,0,6.707253285545911e-06,4.1046142578125,0.0030811919720694744,0,0,0.0015287891889905973,2100.9292602539062,0.00014119059691944312,0,0,6.963974095272897e-05,13463.610586187766,0.00039084350371649824,0,0,0.00019374140225198469,1851.2111559641528,2.6548619940935825e-06,0,0,1.3058623393002951e-06,158.48511380748792,0.002114883824066612,0,0,0.0010480651531022055,3558.9990623591352,0.00019480887658407918,0,0,9.6078531799317674e-05
1.40625,0.0078125,candidate_a,0.014394618449697113,0.00017599648373216046,1.124629705581462,0.0011501394657112355,0.36442439251115549,0,8000,0.0002142048878573582,0,0,0.00011020552703077439,0.064849853515625,1.6079008110770136e-05,0,0,8.204160398978677e-06,4.1046142578125,0.0036166260354896841,0,0,0.0018644044796468275,2100.9292602539062,0.00016631898228469942,0,0,8.5138395715181648e-05,13488.835857185672,0.00045882418977671017,0,0,0.00023623917294818796,1875.9479317738462,3.1087406760505998e-06,0,0,1.5867074596561289e-06,158.63526088083628,0.0024842237889326027,0,0,0.0012789682217322141,3559.1962834723913,0.00022952229722209469,0,0,0.00011748218992683573
