cycle,time,stage,region,component,volume,cells,L1_integral,L2_integral,RMS,maximum,signed_at_max,gid,logical_level,k,j,i,x,y,z
2,0.00020000000000000001,3,full,H,2.210000000000016,512,0.88367752662866828,0.71917393499524729,0.48376874022257366,1.2595091731168297,-1.2595091731168297,3,1,3,3,3,0.9375,1.21875,0.74375000000000002
2,0.00020000000000000001,3,full,Mx,2.210000000000016,512,0.017497439321388805,0.013868925611138646,0.0093292489405716137,0.018367389314390841,-0.018367389314390841,2,1,2,0,2,0.3125,0.73125000000000007,0.53125
2,0.00020000000000000001,3,full,My,2.210000000000016,512,0.011964169337097211,0.0099949034617882512,0.0067232996373644939,0.017585220595109176,-0.017585220595109176,6,1,3,3,3,0.4375,1.21875,1.59375
2,0.00020000000000000001,3,full,Mz,2.210000000000016,512,0.017601992509635886,0.013656432370781079,0.00918631051887496,0.017487035708192232,-0.017487035708192232,4,1,1,3,3,0.4375,0.56874999999999998,1.16875
2,0.00020000000000000001,3,full,alpha_Mx,2.210000000000016,512,0.017497444130419783,0.013868940399516458,0.0093292588883110358,0.018381336094017521,-0.018381336094017521,2,1,2,0,2,0.3125,0.73125000000000007,0.53125
2,0.00020000000000000001,3,full,alpha_My,2.210000000000016,512,0.011964154492210194,0.0099948907146046855,0.0067232910626809101,0.017584626674570746,-0.017584626674570746,6,1,3,3,3,0.4375,1.21875,1.59375
2,0.00020000000000000001,3,full,alpha_Mz,2.210000000000016,512,0.017601989567600274,0.013656437127019534,0.0091863137182671712,0.017486486749040679,0.017486486749040679,4,1,3,3,3,0.4375,0.56874999999999998,1.59375
2,0.00020000000000000001,3,full,C,2.210000000000016,512,0.00087682876311949171,0.00066922238252434328,0.00045016768985751732,0.00065231059461751042,0.00065231059461751042,1,1,2,3,1,0.6875,0.56874999999999998,0.53125
2,0.00020000000000000001,3,full,Zx,2.210000000000016,512,0.00091209625016730532,0.00071059809725550292,0.00047800000748932076,0.00068342145280604236,0.00068342145280604236,7,1,0,1,2,0.8125,0.89375000000000004,0.95624999999999993
2,0.00020000000000000001,3,full,Zy,2.210000000000016,512,0.00094736435918218597,0.00069669161298647878,0.00046864549386141065,0.00064677278692330071,0.00064677278692330071,6,1,1,1,3,0.4375,0.89375000000000004,1.16875
2,0.00020000000000000001,3,full,Zz,2.210000000000016,512,0.00093327047673698945,0.00068179622033034536,0.00045862576846573722,0.00062568921761314031,0.00062568921761314031,2,1,2,2,0,0.0625,1.0562500000000001,0.53125
2,0.00020000000000000001,3,full,E_x_w,2.210000000000016,512,0.0090560576687567802,0.0066262886115953934,0.004457324074187803,0.0064141259269806907,0.0064141259269806907,1,1,2,2,2,0.8125,0.40625,0.53125
2,0.00020000000000000001,3,full,E_x_alpha,2.210000000000016,512,0.017240294609488893,0.013681772355492139,0.0092033560371903734,0.017614694278242412,-0.017614694278242412,1,1,0,0,3,0.9375,0.081249999999999989,0.10625000000000001
2,0.00020000000000000001,3,full,E_x_a,2.210000000000016,512,0.014213013800331787,0.010992655605289461,0.0073944603594492606,0.010862479091493942,0.010862479091493942,3,1,1,2,2,0.8125,1.0562500000000001,0.31874999999999998
