# Nx1 Nx2 Nx3 Ncycle region weighting sampled_volume cell_count C_rms H_rms M_rms Z_rms H_linf M_linf
0128 0256 0001 00119 box coordinate 5.1200000000000000e+02 189440 5.6768883085858917e-05 3.5928217644251687e-05 2.5697781917243838e-05 1.7498436920359489e-05 2.8542322379200569e-03 1.0429844681840090e-03
0128 0256 0001 00119 box proper 1.0586592389362224e+03 189440 7.5353758898335688e-05 4.7743448899985719e-05 3.3503974533412431e-05 2.3419604371528169e-05 2.8542322379200569e-03 1.0429844681840090e-03
0128 0256 0001 00119 r<=1 coordinate 1.5761718750000000e+00 1614 4.7423037173135324e-08 4.2656339742615808e-08 2.0494940057592225e-08 1.4653304198978864e-09 1.3450941146365518e-07 4.9622464471650949e-08
0128 0256 0001 00119 r<=1 proper 6.7247156861318516e+00 1614 4.7532735751228092e-08 4.2756146849156567e-08 2.0539883910707775e-08 1.4690334764912490e-09 1.3450941146365518e-07 4.9622464471650949e-08
