resolution,time,axisTau,region,field,norm2,proper_volume,weighted,magnitude,weighted_rho,weighted_z,magnitude_rho,magnitude_z
n128,4.0075960898964995,2.4688307624579644,R4,Z,0.0002510917197623312,1068.7274865213112,6.151595870696664e-06,0.002001400129225511,3.5,-0.125,3.5,0.0
n128,4.0075960898964995,2.4688307624579644,R8,C,0.031027473374767342,6809.556960106415,0.0002788118433676715,0.012560992963736714,4.25,-0.125,4.25,0.0
n128,4.0075960898964995,2.4688307624579644,R8,H,0.011806708743289976,6809.556960106415,0.00019725715225706988,0.010401031002402306,4.25,-0.125,4.25,0.0
n128,4.0075960898964995,2.4688307624579644,R8,M,0.005087272818388081,6809.556960106415,5.102251933661963e-05,0.005780006902604996,4.25,-0.25,4.25,0.0
n128,4.0075960898964995,2.4688307624579644,R8,Z,0.0029940388939358837,6809.556960106415,1.7054593197577054e-05,0.002773106174402374,7.25,-0.125,7.25,0.0
n128,4.0075960898964995,2.4688307624579644,R12,C,0.03280706056729451,17416.289196563157,0.0002788118433676715,0.012560992963736714,4.25,-0.125,4.25,0.0
n128,4.0075960898964995,2.4688307624579644,R12,H,0.012272483208287074,17416.289196563157,0.00019725715225706988,0.010401031002402306,4.25,-0.125,4.25,0.0
n128,4.0075960898964995,2.4688307624579644,R12,M,0.005417746550842502,17416.289196563157,5.102251933661963e-05,0.005780006902604996,4.25,-0.25,4.25,0.0
n128,4.0075960898964995,2.4688307624579644,R12,Z,0.00321472914203644,17416.289196563157,1.7054593197577054e-05,0.002773106174402374,7.25,-0.125,7.25,0.0
n128,4.0075960898964995,2.4688307624579644,R14,C,0.032807070234657135,25105.01430823477,0.0002788118433676715,0.012560992963736714,4.25,-0.125,4.25,0.0
n128,4.0075960898964995,2.4688307624579644,R14,H,0.01227248395400878,25105.01430823477,0.00019725715225706988,0.010401031002402306,4.25,-0.125,4.25,0.0
n128,4.0075960898964995,2.4688307624579644,R14,M,0.005417746656923025,25105.01430823477,5.102251933661963e-05,0.005780006902604996,4.25,-0.25,4.25,0.0
n128,4.0075960898964995,2.4688307624579644,R14,Z,0.003214731125846239,25105.01430823477,1.7054593197577054e-05,0.002773106174402374,7.25,-0.125,7.25,0.0
n128,4.0075960898964995,2.4688307624579644,full,C,0.03280709226136459,14290218.417932356,0.0002788118433676715,0.012560992963736714,4.25,-0.125,4.25,0.0
n128,4.0075960898964995,2.4688307624579644,full,H,0.012272502530193985,14290218.417932356,0.00019725715225706988,0.010401031002402306,4.25,-0.125,4.25,0.0
n128,4.0075960898964995,2.4688307624579644,full,M,0.005417746741093588,14290218.417932356,5.102251933661963e-05,0.005780006902604996,4.25,-0.25,4.25,0.0
n128,4.0075960898964995,2.4688307624579644,full,Z,0.0032147318083456853,14290218.417932356,1.7054593197577054e-05,0.002773106174402374,7.25,-0.125,7.25,0.0
n128,4.0075960898964995,2.4688307624579644,shell_0_4,C,0.0033737120083310213,1068.7274865213112,0.0001287375250545727,0.008525805291871249,3.875,-0.125,3.875,0.0
n128,4.0075960898964995,2.4688307624579644,shell_0_4,H,0.0016592015985560824,1068.7274865213112,0.00010348199317024771,0.00763205299153924,3.875,-0.125,3.875,0.0
n128,4.0075960898964995,2.4688307624579644,shell_0_4,M,0.0005506369326870832,1068.7274865213112,2.4417780531351297e-05,0.0037222615938260393,3.875,-0.25,3.875,0.0
n128,4.0075960898964995,2.4688307624579644,shell_0_4,Z,0.0002510917197623312,1068.7274865213112,6.151595870696664e-06,0.002001400129225511,3.5,-0.125,3.5,0.0
n128,4.0075960898964995,2.4688307624579644,shell_4_8,C,0.027653761366436325,5740.829473585104,0.0002788118433676715,0.012560992963736714,4.25,-0.125,4.25,0.0
n128,4.0075960898964995,2.4688307624579644,shell_4_8,H,0.010147507144733893,5740.829473585104,0.00019725715225706988,0.010401031002402306,4.25,-0.125,4.25,0.0
n128,4.0075960898964995,2.4688307624579644,shell_4_8,M,0.004536635885700997,5740.829473585104,5.102251933661963e-05,0.005780006902604996,4.25,-0.25,4.25,0.0
n128,4.0075960898964995,2.4688307624579644,shell_4_8,Z,0.0027429471741735522,5740.829473585104,1.7054593197577054e-05,0.002773106174402374,7.25,-0.125,7.25,0.0
n128,4.0075960898964995,2.4688307624579644,shell_8_12,C,0.0017795871925271618,10606.732236456737,3.157707683269713e-05,0.0025340092087492707,9.0,-0.25,7.75,-2.0
n128,4.0075960898964995,2.4688307624579644,shell_8_12,H,0.0004657744649970975,10606.732236456737,9.487093704235203e-06,0.0022034558933228254,7.875,-2.5,7.875,-2.5
n128,4.0075960898964995,2.4688307624579644,shell_8_12,M,0.00033047373245442065,10606.732236456737,1.0868459951955075e-05,0.001613792999957363,8.25,-1.75,7.75,-2.0
n128,4.0075960898964995,2.4688307624579644,shell_8_12,Z,0.00022069024810055662,10606.732236456737,7.188531131339209e-06,0.0009419745475290656,9.0,-0.25,8.0,-0.125
n128,4.0075960898964995,2.4688307624579644,shell_12_16,C,9.668166264864927e-09,17087.432330049418,2.824583819003474e-10,7.353610525286685e-06,12.25,-0.25,12.0,0.25
n128,4.0075960898964995,2.4688307624579644,shell_12_16,H,7.457755440718873e-10,17087.432330049418,3.890628721725113e-11,2.094902356475359e-06,11.75,2.5,11.75,2.5
n128,4.0075960898964995,2.4688307624579644,shell_12_16,M,1.0609047786524665e-10,17087.432330049418,6.347826419272637e-12,8.461871233188255e-07,11.75,2.5,11.75,2.5
n128,4.0075960898964995,2.4688307624579644,shell_12_16,Z,1.9838146427092378e-09,17087.432330049418,6.072901221701973e-11,3.2143467712712943e-06,12.25,-0.25,12.0,-0.25
n128,4.0075960898964995,2.4688307624579644,shell_16_32,C,1.2955165875343358e-12,164099.05737695412,7.032215362807362e-15,2.5957555709030406e-08,18.0,0.25,17.75,0.0
n128,4.0075960898964995,2.4688307624579644,shell_16_32,H,9.681344134252419e-13,164099.05737695412,6.5909726299651026e-15,2.517115049727181e-08,18.0,0.25,17.75,0.0
n128,4.0075960898964995,2.4688307624579644,shell_16_32,M,1.182820894082798e-14,164099.05737695412,2.09468335962136e-16,4.4126851531088914e-09,17.5,-0.25,17.5,-0.25
n128,4.0075960898964995,2.4688307624579644,shell_16_32,Z,1.3981526544148817e-14,164099.05737695412,1.255219166443859e-16,2.1931671291790886e-09,24.0,-0.5,24.0,0.0
n128,4.0075960898964995,2.4688307624579644,shell_32_64,C,3.517825022818944e-13,1123918.440908779,3.1838696167437793e-15,9.749244278563954e-09,34.0,0.5,0.0,-33.5
n128,4.0075960898964995,2.4688307624579644,shell_32_64,H,2.7066364995668784e-13,1123918.440908779,3.017817575495716e-15,9.701228265157624e-09,34.0,0.5,0.0,-33.5
n128,4.0075960898964995,2.4688307624579644,shell_32_64,M,1.4752847239508747e-15,1123918.440908779,1.9945733158010205e-17,1.2923641292448874e-09,34.0,0.5,23.25,-23.75
n128,4.0075960898964995,2.4688307624579644,shell_32_64,Z,3.692510056603237e-15,1123918.440908779,6.594413613532325e-17,6.111232551436622e-10,48.0,1.0,48.0,0.0
n128,4.0075960898964995,2.4688307624579644,shell_64_120,C,4.615948191356839e-13,6664782.153024137,6.01655258830201e-14,6.110943022077531e-09,120.0,0.0,120.0,0.0
n128,4.0075960898964995,2.4688307624579644,shell_64_120,H,3.612575015988593e-14,6664782.153024137,3.2938773892588382e-15,1.4298421335823264e-09,120.0,0.0,120.0,0.0
n128,4.0075960898964995,2.4688307624579644,shell_64_120,M,8.043757168838353e-15,6664782.153024137,2.0692578094478183e-15,1.13329161976348e-09,120.0,0.0,120.0,0.0
n128,4.0075960898964995,2.4688307624579644,shell_64_120,Z,2.966815353794238e-14,6664782.153024137,1.13768359953986e-15,6.762158475386118e-10,118.0,-2.0,120.0,0.0
n128,4.0075960898964995,2.4688307624579644,shell_gt_120,C,2.2023794913294938e-08,6302915.045095876,4.682969114424616e-10,5.237187768021743e-07,128.0,-2.0,128.0,0.0
n128,4.0075960898964995,2.4688307624579644,shell_gt_120,H,1.8574856436755175e-08,6302915.045095876,4.4016568340989174e-10,5.077629339211853e-07,128.0,-2.0,128.0,0.0
n128,4.0075960898964995,2.4688307624579644,shell_gt_120,M,8.413926369381384e-11,6302915.045095876,4.96372088272451e-13,1.703724786667274e-08,128.0,2.0,128.0,0.0
n128,4.0075960898964995,2.4688307624579644,shell_gt_120,Z,6.824472593061982e-10,6302915.045095876,5.4365961625713705e-12,5.6388831111346576e-08,128.0,-2.0,128.0,0.0
n128,4.250904593887906,2.6187842879916565,R4,C,0.003991701529104722,1067.510498060015,0.00013026967864452355,0.008988778639252135,3.75,-0.125,3.75,0.0
n128,4.250904593887906,2.6187842879916565,R4,H,0.002047025501086634,1067.510498060015,0.00010538423517301854,0.008096502162516117,3.75,-0.125,3.75,0.0
n128,4.250904593887906,2.6187842879916565,R4,M,0.0006723587294771888,1067.510498060015,2.481055659512737e-05,0.0038908462871414845,3.75,-0.25,3.75,0.0
n128,4.250904593887906,2.6187842879916565,R4,Z,0.0002692132070811896,1067.510498060015,6.624959368004761e-06,0.002071350318729281,3.5,-0.125,3.5,0.0
n128,4.250904593887906,2.6187842879916565,R8,C,0.03231731639144756,6794.15947758654,0.00027906007386576455,0.01208165031901583,4.125,-0.125,4.125,0.0
n128,4.250904593887906,2.6187842879916565,R8,H,0.01277996754211022,6794.15947758654,0.00020002394514263377,0.010134493000805378,4.125,-0.125,4.125,0.0
n128,4.250904593887906,2.6187842879916565,R8,M,0.00527446476385076,6794.15947758654,4.834047927956813e-05,0.004889625772825937,4.25,-0.125,4.25,-0.125
n128,4.250904593887906,2.6187842879916565,R8,Z,0.0029968058725463,6794.15947758654,1.696474717304243e-05,0.002787437493519436,6.875,-0.125,6.875,0.0
n128,4.250904593887906,2.6187842879916565,R12,C,0.03427912308545659,17399.64385505635,0.00027906007386576455,0.01208165031901583,4.125,-0.125,4.125,0.0
n128,4.250904593887906,2.6187842879916565,R12,H,0.01322752568876071,17399.64385505635,0.00020002394514263377,0.010134493000805378,4.125,-0.125,4.125,0.0
n128,4.250904593887906,2.6187842879916565,R12,M,0.005632904975009035,17399.64385505635,4.834047927956813e-05,0.004889625772825937,4.25,-0.125,4.25,-0.125
n128,4.250904593887906,2.6187842879916565,R12,Z,0.003258157450721042,17399.64385505635,1.696474717304243e-05,0.002787437493519436,6.875,-0.125,6.875,0.0
n128,4.250904593887906,2.6187842879916565,R14,C,0.034279138251282606,25088.802969669938,0.00027906007386576455,0.01208165031901583,4.125,-0.125,4.125,0.0
n128,4.250904593887906,2.6187842879916565,R14,H,0.013227526994495462,25088.802969669938,0.00020002394514263377,0.010134493000805378,4.125,-0.125,4.125,0.0
n128,4.250904593887906,2.6187842879916565,R14,M,0.005632905240519682,25088.802969669938,4.834047927956813e-05,0.004889625772825937,4.25,-0.125,4.25,-0.125
n128,4.250904593887906,2.6187842879916565,R14,Z,0.0032581601099025094,25088.802969669938,1.696474717304243e-05,0.002787437493519436,6.875,-0.125,6.875,0.0
n128,4.250904593887906,2.6187842879916565,full,C,0.034279161126634504,14290204.775003916,0.00027906007386576455,0.01208165031901583,4.125,-0.125,4.125,0.0
n128,4.250904593887906,2.6187842879916565,full,H,0.013227545735960026,14290204.775003916,0.00020002394514263377,0.010134493000805378,4.125,-0.125,4.125,0.0
n128,4.250904593887906,2.6187842879916565,full,M,0.005632905334921964,14290204.775003916,4.834047927956813e-05,0.004889625772825937,4.25,-0.125,4.25,-0.125
n128,4.250904593887906,2.6187842879916565,full,Z,0.0032581609407145258,14290204.775003916,1.696474717304243e-05,0.002787437493519436,6.875,-0.125,6.875,0.0
n128,4.250904593887906,2.6187842879916565,shell_0_4,C,0.003991701529104722,1067.510498060015,0.00013026967864452355,0.008988778639252135,3.75,-0.125,3.75,0.0
n128,4.250904593887906,2.6187842879916565,shell_0_4,H,0.002047025501086634,1067.510498060015,0.00010538423517301854,0.008096502162516117,3.75,-0.125,3.75,0.0
n128,4.250904593887906,2.6187842879916565,shell_0_4,M,0.0006723587294771888,1067.510498060015,2.481055659512737e-05,0.0038908462871414845,3.75,-0.25,3.75,0.0
n128,4.250904593887906,2.6187842879916565,shell_0_4,Z,0.0002692132070811896,1067.510498060015,6.624959368004761e-06,0.002071350318729281,3.5,-0.125,3.5,0.0
n128,4.250904593887906,2.6187842879916565,shell_4_8,C,0.028325614862342825,5726.648979526524,0.00027906007386576455,0.01208165031901583,4.125,-0.125,4.125,0.0
n128,4.250904593887906,2.6187842879916565,shell_4_8,H,0.010732942041023588,5726.648979526524,0.00020002394514263377,0.010134493000805378,4.125,-0.125,4.125,0.0
n128,4.250904593887906,2.6187842879916565,shell_4_8,M,0.004602106034373571,5726.648979526524,4.834047927956813e-05,0.004889625772825937,4.25,-0.125,4.25,-0.125
n128,4.250904593887906,2.6187842879916565,shell_4_8,Z,0.00272759266546511,5726.648979526524,1.696474717304243e-05,0.002787437493519436,6.875,-0.125,6.875,0.0
n128,4.250904593887906,2.6187842879916565,shell_8_12,C,0.0019618066940090377,10605.484377469815,4.734212750701314e-05,0.002523309697202619,8.5,-0.25,7.875,-3.375
n128,4.250904593887906,2.6187842879916565,shell_8_12,H,0.0004475581466504923,10605.484377469815,1.1534537759594015e-05,0.002494686283171177,7.875,-3.375,7.875,-3.375
n128,4.250904593887906,2.6187842879916565,shell_8_12,M,0.00035844021115827296,10605.484377469815,1.0475932391388868e-05,0.0012910353509997244,8.5,-1.5,7.75,-2.5
n128,4.250904593887906,2.6187842879916565,shell_8_12,Z,0.0002613515781747422,10605.484377469815,1.0210641089783557e-05,0.0011218048425003326,8.5,-0.25,8.5,0.0
n128,4.250904593887906,2.6187842879916565,shell_12_16,C,1.516760537989016e-08,17088.205357401297,3.902254143487435e-10,7.903516144149267e-06,12.25,0.25,12.0,-0.25
n128,4.250904593887906,2.6187842879916565,shell_12_16,H,1.3058422222116947e-09,17088.205357401297,4.481511202811059e-11,2.2482947770186e-06,11.75,2.5,11.75,2.5
n128,4.250904593887906,2.6187842879916565,shell_12_16,M,2.655425016397803e-10,17088.205357401297,9.011735306001076e-12,1.2331038851183736e-06,11.75,2.5,12.0,-1.25
n128,4.250904593887906,2.6187842879916565,shell_12_16,Z,2.659190875253785e-09,17088.205357401297,7.142997350228944e-11,2.8090779307702876e-06,12.25,-0.25,12.25,0.0
n128,4.250904593887906,2.6187842879916565,shell_16_32,C,1.3550338867274652e-12,164100.2864396384,2.413806683256392e-14,4.7743010959262294e-08,17.0,-0.25,17.0,-0.25
n128,4.250904593887906,2.6187842879916565,shell_16_32,H,9.951633306665267e-13,164100.2864396384,2.362823736053342e-14,4.72361207926042e-08,17.0,-0.25,17.0,-0.25
n128,4.250904593887906,2.6187842879916565,shell_16_32,M,1.2135432383249993e-14,164100.2864396384,2.732396350276514e-16,5.059632895445365e-09,17.25,-0.25,17.25,-0.25
n128,4.250904593887906,2.6187842879916565,shell_16_32,Z,1.6458735122174398e-14,164100.2864396384,1.3722398462857757e-16,2.292553284053425e-09,24.0,-0.5,24.0,0.0
n128,4.250904593887906,2.6187842879916565,shell_32_64,C,1.7150410461472757e-13,1123919.08377953,1.3365249707424672e-15,5.988224453944837e-09,33.5,-1.0,23.75,23.75
n128,4.250904593887906,2.6187842879916565,shell_32_64,H,6.392851682589669e-14,1123919.08377953,1.1273247129379723e-15,4.93873431040015e-09,33.5,-1.0,0.0,33.0
n128,4.250904593887906,2.6187842879916565,shell_32_64,M,1.9119447523296703e-15,1123919.08377953,2.1557279137947553e-17,1.7616907091040677e-09,23.25,23.75,0.5,-33.5
n128,4.250904593887906,2.6187842879916565,shell_32_64,Z,4.4853626234203805e-15,1123919.08377953,7.728622525713945e-17,6.616326261912618e-10,48.0,1.0,48.0,0.0
n128,4.250904593887906,2.6187842879916565,shell_64_120,C,7.252852703679359e-13,6664782.465484302,8.965323937423581e-14,7.45963141080792e-09,120.0,0.0,120.0,0.0
n128,4.250904593887906,2.6187842879916565,shell_64_120,H,7.348427523958431e-14,6664782.465484302,7.846423345498613e-15,2.206836935414458e-09,120.0,0.0,120.0,0.0
n128,4.250904593887906,2.6187842879916565,shell_64_120,M,1.2454137122408171e-14,6664782.465484302,4.311866917376624e-15,1.6359387893868172e-09,120.0,0.0,120.0,0.0
n128,4.250904593887906,2.6187842879916565,shell_64_120,Z,5.655444708905264e-14,6664782.465484302,2.1917094074808413e-15,9.420999342758887e-10,118.0,-2.0,120.0,0.0
n128,4.250904593887906,2.6187842879916565,shell_gt_120,C,2.2871320694761367e-08,6302915.090087984,4.762596338269474e-10,5.281501550318524e-07,128.0,-2.0,128.0,0.0
n128,4.250904593887906,2.6187842879916565,shell_gt_120,H,1.8740224519509553e-08,6302915.090087984,4.43704689830487e-10,5.098001452097378e-07,128.0,-2.0,128.0,0.0
n128,4.250904593887906,2.6187842879916565,shell_gt_120,M,9.434393283277596e-11,6302915.090087984,5.232612402099932e-13,1.74929834339534e-08,128.0,2.0,128.0,0.0
n128,4.250904593887906,2.6187842879916565,shell_gt_120,Z,8.307251097124534e-10,6302915.090087984,6.364320091797045e-12,6.101134418298314e-08,128.0,-2.0,128.0,0.0
n128,4.506833740844587,2.7764624206155277,R4,C,0.004563054624785411,1066.4608110668808,0.00012606693238358536,0.010808811587444124,3.625,-0.125,4.0,0.0
n128,4.506833740844587,2.7764624206155277,R4,H,0.0023266990787141717,1066.4608110668808,0.00010092095057777089,0.009045111946761608,3.625,-0.125,4.0,0.0
n128,4.506833740844587,2.7764624206155277,R4,M,0.0007535344999812093,1066.4608110668808,2.2750856169614156e-05,0.003767640146220047,3.625,-0.125,4.0,0.0
n128,4.506833740844587,2.7764624206155277,R4,Z,0.0003064826098945056,1066.4608110668808,6.3896541884079195e-06,0.0020795447423057525,3.375,-0.125,3.375,0.0
n128,4.506833740844587,2.7764624206155277,R8,C,0.03278857656896613,6776.804354980302,0.0002687097255251537,0.011742925170601918,4.125,-0.125,4.125,-0.125
n128,4.506833740844587,2.7764624206155277,R8,H,0.013414326281568583,6776.804354980302,0.0001857878507989166,0.009920782409608364,4.125,-0.125,4.125,0.0
n128,4.506833740844587,2.7764624206155277,R8,M,0.0054918159439510455,6776.804354980302,5.901681299127944e-05,0.0055032909942884164,4.125,-0.125,4.125,-0.125
n128,4.506833740844587,2.7764624206155277,R8,Z,0.0028324761138144414,6776.804354980302,1.3725104563171369e-05,0.0024635778742027837,6.75,-0.25,6.75,-0.25
n128,4.506833740844587,2.7764624206155277,R12,C,0.03492155186065456,17381.269448969855,0.0002687097255251537,0.011742925170601918,4.125,-0.125,4.125,-0.125
n128,4.506833740844587,2.7764624206155277,R12,H,0.013853268391437074,17381.269448969855,0.0001857878507989166,0.009920782409608364,4.125,-0.125,4.125,0.0
n128,4.506833740844587,2.7764624206155277,R12,M,0.005874472709349582,17381.269448969855,5.901681299127944e-05,0.0055032909942884164,4.125,-0.125,4.125,-0.125
n128,4.506833740844587,2.7764624206155277,R12,Z,0.0031303870112255033,17381.269448969855,1.3725104563171369e-05,0.0024635778742027837,6.75,-0.25,6.75,-0.25
n128,4.506833740844587,2.7764624206155277,R14,C,0.034921570634879134,25070.90020215249,0.0002687097255251537,0.011742925170601918,4.125,-0.125,4.125,-0.125
n128,4.506833740844587,2.7764624206155277,R14,H,0.013853270164512887,25070.90020215249,0.0001857878507989166,0.009920782409608364,4.125,-0.125,4.125,0.0
n128,4.506833740844587,2.7764624206155277,R14,M,0.005874473279028368,25070.90020215249,5.901681299127944e-05,0.0055032909942884164,4.125,-0.125,4.125,-0.125
n128,4.506833740844587,2.7764624206155277,R14,Z,0.0031303893644467067,25070.90020215249,1.3725104563171369e-05,0.0024635778742027837,6.75,-0.25,6.75,-0.25
n128,4.506833740844587,2.7764624206155277,full,C,0.034921594523878746,14290189.767099611,0.0002687097255251537,0.011742925170601918,4.125,-0.125,4.125,-0.125
n128,4.506833740844587,2.7764624206155277,full,H,0.013853289065196986,14290189.767099611,0.0001857878507989166,0.009920782409608364,4.125,-0.125,4.125,0.0
n128,4.506833740844587,2.7764624206155277,full,M,0.005874473385321202,14290189.767099611,5.901681299127944e-05,0.0055032909942884164,4.125,-0.125,4.125,-0.125
n128,4.506833740844587,2.7764624206155277,full,Z,0.003130390381363988,14290189.767099611,1.3725104563171369e-05,0.0024635778742027837,6.75,-0.25,6.75,-0.25
n128,4.506833740844587,2.7764624206155277,shell_0_4,C,0.004563054624785411,1066.4608110668808,0.00012606693238358536,0.010808811587444124,3.625,-0.125,4.0,0.0
n128,4.506833740844587,2.7764624206155277,shell_0_4,H,0.0023266990787141717,1066.4608110668808,0.00010092095057777089,0.009045111946761608,3.625,-0.125,4.0,0.0
n128,4.506833740844587,2.7764624206155277,shell_0_4,M,0.0007535344999812093,1066.4608110668808,2.2750856169614156e-05,0.003767640146220047,3.625,-0.125,4.0,0.0
n128,4.506833740844587,2.7764624206155277,shell_0_4,Z,0.0003064826098945056,1066.4608110668808,6.3896541884079195e-06,0.0020795447423057525,3.375,-0.125,3.375,0.0
n128,4.506833740844587,2.7764624206155277,shell_4_8,C,0.02822552194418073,5710.343543913421,0.0002687097255251537,0.011742925170601918,4.125,-0.125,4.125,-0.125
n128,4.506833740844587,2.7764624206155277,shell_4_8,H,0.01108762720285441,5710.343543913421,0.0001857878507989166,0.009920782409608364,4.125,-0.125,4.125,0.0
n128,4.506833740844587,2.7764624206155277,shell_4_8,M,0.004738281443969835,5710.343543913421,5.901681299127944e-05,0.0055032909942884164,4.125,-0.125,4.125,-0.125
n128,4.506833740844587,2.7764624206155277,shell_4_8,Z,0.0025259935039199355,5710.343543913421,1.3725104563171369e-05,0.0024635778742027837,6.75,-0.25,6.75,-0.25
n128,4.506833740844587,2.7764624206155277,shell_8_12,C,0.0021329752916884165,10604.465093989558,3.654076511339484e-05,0.0029552665235544136,8.75,-0.25,7.875,-3.875
n128,4.506833740844587,2.7764624206155277,shell_8_12,H,0.00043894210986849223,10604.465093989558,1.5476044458410785e-05,0.0029284569900482893,7.875,-3.875,7.875,-3.875
n128,4.506833740844587,2.7764624206155277,shell_8_12,M,0.0003826567653985367,10604.465093989558,9.687123431643177e-06,0.0011323957907427497,8.5,-2.0,7.375,-3.75
n128,4.506833740844587,2.7764624206155277,shell_8_12,Z,0.00029791089741106145,10604.465093989558,7.932168498085549e-06,0.0009878832323984457,8.5,-0.25,8.75,0.0
n128,4.506833740844587,2.7764624206155277,shell_12_16,C,1.8776791888623284e-08,17089.061566134453,3.279615491581576e-10,7.556690996060856e-06,12.25,-0.25,12.0,-0.25
n128,4.506833740844587,2.7764624206155277,shell_12_16,H,1.7731662697108759e-09,17089.061566134453,4.24116015951214e-11,2.4282217054860666e-06,11.75,2.75,12.0,0.25
n128,4.506833740844587,2.7764624206155277,shell_12_16,M,5.698563319197828e-10,17089.061566134453,1.6049216400916276e-11,1.8845093100430109e-06,12.0,1.5,12.0,1.5
n128,4.506833740844587,2.7764624206155277,shell_12_16,Z,2.3532496637925425e-09,17089.061566134453,5.117973419103185e-11,2.3781169214166953e-06,12.5,-0.25,12.5,0.0
n128,4.506833740844587,2.7764624206155277,shell_16_32,C,1.4446827690870117e-12,164101.67196849713,9.946579009973076e-15,3.119695267362272e-08,17.75,-0.5,17.75,0.0
n128,4.506833740844587,2.7764624206155277,shell_16_32,H,1.0650168193268254e-12,164101.67196849713,9.677704023636759e-15,3.0780281434772405e-08,17.75,-0.5,17.75,0.0
n128,4.506833740844587,2.7764624206155277,shell_16_32,M,1.1229271647175845e-14,164101.67196849713,2.3508828160014035e-16,4.674640860096634e-09,17.5,-0.25,17.5,-0.25
n128,4.506833740844587,2.7764624206155277,shell_16_32,Z,1.9310470423323218e-14,164101.67196849713,1.4634837554224408e-16,2.3667440229687965e-09,24.0,-0.5,24.0,0.0
n128,4.506833740844587,2.7764624206155277,shell_32_64,C,2.4026558520541777e-13,1123919.803364944,1.0906379651456871e-15,9.941380350809852e-09,35.0,0.5,0.0,-33.5
n128,4.506833740844587,2.7764624206155277,shell_32_64,H,1.162474329243382e-13,1123919.803364944,7.1690367379497e-16,9.708871928637564e-09,35.0,0.5,0.0,-33.5
n128,4.506833740844587,2.7764624206155277,shell_32_64,M,2.0809603266646043e-15,1123919.803364944,2.4297796917410217e-17,1.45060064097668e-09,23.25,-23.75,23.25,-23.75
n128,4.506833740844587,2.7764624206155277,shell_32_64,Z,5.368953179871504e-15,1123919.803364944,8.940514322702017e-17,7.11624175105178e-10,48.0,1.0,48.0,0.0
n128,4.506833740844587,2.7764624206155277,shell_64_120,C,1.0934731361053492e-12,6664782.816241343,1.3098359104236683e-13,9.01660038735802e-09,120.0,0.0,120.0,0.0
n128,4.506833740844587,2.7764624206155277,shell_64_120,H,9.514165759915225e-14,6664782.816241343,1.6560710064989156e-14,3.2060762933383558e-09,120.0,0.0,120.0,0.0
n128,4.506833740844587,2.7764624206155277,shell_64_120,M,1.9170256035780418e-14,6664782.816241343,8.050436673658139e-15,2.235342600966119e-09,120.0,0.0,120.0,0.0
n128,4.506833740844587,2.7764624206155277,shell_64_120,Z,1.0446852403960553e-13,6664782.816241343,4.085477933316001e-15,1.3034505667084777e-09,118.0,-2.0,120.0,0.0
n128,4.506833740844587,2.7764624206155277,shell_gt_120,C,2.3883653883632664e-08,6302915.144509722,4.85025523884334e-10,5.329858331157678e-07,128.0,-2.0,128.0,0.0
n128,4.506833740844587,2.7764624206155277,shell_gt_120,H,1.8899317229188932e-08,6302915.144509722,4.470453600634811e-10,5.117157115819282e-07,128.0,-2.0,128.0,0.0
n128,4.506833740844587,2.7764624206155277,shell_gt_120,M,1.0608281104454587e-10,6302915.144509722,5.552594159057766e-13,1.802029167484485e-08,128.0,2.0,128.0,0.0
n128,4.506833740844587,2.7764624206155277,shell_gt_120,Z,1.0167596748308947e-09,6302915.144509722,7.495502047209383e-12,6.621279739059122e-08,128.0,-2.0,128.0,0.0
n128,4.761865739060174,2.9334681390915125,R4,C,0.005537827098755178,1065.6812431354433,0.00013312208308449922,0.01289513822319853,3.875,-0.125,4.0,0.0
n128,4.761865739060174,2.9334681390915125,R4,H,0.002908811716457729,1065.6812431354433,8.68763758352248e-05,0.011038647964596748,3.5,-0.125,4.0,0.0
n128,4.761865739060174,2.9334681390915125,R4,M,0.0008965527972033576,1065.6812431354433,2.2707726066166325e-05,0.005456504085581446,3.625,-0.375,4.0,0.0
n128,4.761865739060174,2.9334681390915125,R4,Z,0.00035318046725443835,1065.6812431354433,7.280281779111155e-06,0.0020763806024199694,3.875,-0.125,3.25,0.0
n128,4.761865739060174,2.9334681390915125,R8,C,0.03382827709059171,6758.3796046998295,0.00015247356112454798,0.01289513822319853,4.125,-0.375,4.0,0.0
n128,4.761865739060174,2.9334681390915125,R8,H,0.014220370107982216,6758.3796046998295,0.00010664726310831435,0.011038647964596748,4.0,-0.125,4.0,0.0
n128,4.761865739060174,2.9334681390915125,R8,M,0.005685740711176426,6758.3796046998295,3.873881749417742e-05,0.005456504085581446,4.125,-0.375,4.0,0.0
n128,4.761865739060174,2.9334681390915125,R8,Z,0.002773935182235434,6758.3796046998295,1.273407080415713e-05,0.0024106798579530088,7.0,-0.125,7.0,0.0
n128,4.761865739060174,2.9334681390915125,R12,C,0.03611917004312596,17362.082562058946,0.00015247356112454798,0.01289513822319853,4.125,-0.375,4.0,0.0
n128,4.761865739060174,2.9334681390915125,R12,H,0.01467712199808122,17362.082562058946,0.00010664726310831435,0.011038647964596748,4.0,-0.125,4.0,0.0
n128,4.761865739060174,2.9334681390915125,R12,M,0.006088746487027179,17362.082562058946,3.873881749417742e-05,0.005456504085581446,4.125,-0.375,4.0,0.0
n128,4.761865739060174,2.9334681390915125,R12,Z,0.0031000742022888415,17362.082562058946,1.273407080415713e-05,0.0024106798579530088,7.0,-0.125,7.0,0.0
