resolution,time,axisTau,region,field,norm2,proper_volume,weighted,magnitude,weighted_rho,weighted_z,magnitude_rho,magnitude_z,fraction_of_full
n128,4.506833740844587,2.7764624206155277,shell_8_12,H,0.00043894210986849223,10604.465093989558,1.5476044458410785e-05,0.0029284569900482893,7.875,-3.875,7.875,-3.875,0.031685046619811565
n128,4.506833740844587,2.7764624206155277,shell_8_12,M,0.0003826567653985367,10604.465093989558,9.687123431643177e-06,0.0011323957907427497,8.5,-2.0,7.375,-3.75,0.065138905276973
n128,4.506833740844587,2.7764624206155277,shell_8_12,Z,0.00029791089741106145,10604.465093989558,7.932168498085549e-06,0.0009878832323984457,8.5,-0.25,8.75,0.0,0.0951673309452396
n128,4.506833740844587,2.7764624206155277,shell_12_16,C,1.8776791888623284e-08,17089.061566134453,3.279615491581576e-10,7.556690996060856e-06,12.25,-0.25,12.0,-0.25,5.376842651266699e-07
n128,4.506833740844587,2.7764624206155277,shell_12_16,H,1.7731662697108759e-09,17089.061566134453,4.24116015951214e-11,2.4282217054860666e-06,11.75,2.75,12.0,0.25,1.2799604926786117e-07
n128,4.506833740844587,2.7764624206155277,shell_12_16,M,5.698563319197828e-10,17089.061566134453,1.6049216400916276e-11,1.8845093100430109e-06,12.0,1.5,12.0,1.5,9.700551769350207e-08
n128,4.506833740844587,2.7764624206155277,shell_12_16,Z,2.3532496637925425e-09,17089.061566134453,5.117973419103185e-11,2.3781169214166953e-06,12.5,-0.25,12.5,0.0,7.517431940124905e-07
n128,4.506833740844587,2.7764624206155277,shell_16_32,C,1.4446827690870117e-12,164101.67196849713,9.946579009973076e-15,3.119695267362272e-08,17.75,-0.5,17.75,0.0,4.136932430445477e-11
n128,4.506833740844587,2.7764624206155277,shell_16_32,H,1.0650168193268254e-12,164101.67196849713,9.677704023636759e-15,3.0780281434772405e-08,17.75,-0.5,17.75,0.0,7.68782643828909e-11
n128,4.506833740844587,2.7764624206155277,shell_16_32,M,1.1229271647175845e-14,164101.67196849713,2.3508828160014035e-16,4.674640860096634e-09,17.5,-0.25,17.5,-0.25,1.911536730293971e-12
n128,4.506833740844587,2.7764624206155277,shell_16_32,Z,1.9310470423323218e-14,164101.67196849713,1.4634837554224408e-16,2.3667440229687965e-09,24.0,-0.5,24.0,0.0,6.168709991662181e-12
n128,4.506833740844587,2.7764624206155277,shell_32_64,C,2.4026558520541777e-13,1123919.803364944,1.0906379651456871e-15,9.941380350809852e-09,35.0,0.5,0.0,-33.5,6.880143604013515e-12
n128,4.506833740844587,2.7764624206155277,shell_32_64,H,1.162474329243382e-13,1123919.803364944,7.1690367379497e-16,9.708871928637564e-09,35.0,0.5,0.0,-33.5,8.391323704951884e-12
n128,4.506833740844587,2.7764624206155277,shell_32_64,M,2.0809603266646043e-15,1123919.803364944,2.4297796917410217e-17,1.45060064097668e-09,23.25,-23.75,23.25,-23.75,3.5423776569732856e-13
n128,4.506833740844587,2.7764624206155277,shell_32_64,Z,5.368953179871504e-15,1123919.803364944,8.940514322702017e-17,7.11624175105178e-10,48.0,1.0,48.0,0.0,1.7151065924027403e-12
n128,4.506833740844587,2.7764624206155277,shell_64_120,C,1.0934731361053492e-12,6664782.816241343,1.3098359104236683e-13,9.01660038735802e-09,120.0,0.0,120.0,0.0,3.131223390609075e-11
n128,4.506833740844587,2.7764624206155277,shell_64_120,H,9.514165759915225e-14,6664782.816241343,1.6560710064989156e-14,3.2060762933383558e-09,120.0,0.0,120.0,0.0,6.867802812125857e-12
n128,4.506833740844587,2.7764624206155277,shell_64_120,M,1.9170256035780418e-14,6664782.816241343,8.050436673658139e-15,2.235342600966119e-09,120.0,0.0,120.0,0.0,3.263314816215179e-12
n128,4.506833740844587,2.7764624206155277,shell_64_120,Z,1.0446852403960553e-13,6664782.816241343,4.085477933316001e-15,1.3034505667084777e-09,118.0,-2.0,120.0,0.0,3.3372362968380334e-11
n128,4.506833740844587,2.7764624206155277,shell_gt_120,C,2.3883653883632664e-08,6302915.144509722,4.85025523884334e-10,5.329858331157678e-07,128.0,-2.0,128.0,0.0,6.839222037041138e-07
n128,4.506833740844587,2.7764624206155277,shell_gt_120,H,1.8899317229188932e-08,6302915.144509722,4.470453600634811e-10,5.117157115819282e-07,128.0,-2.0,128.0,0.0,1.3642476627928642e-06
n128,4.506833740844587,2.7764624206155277,shell_gt_120,M,1.0608281104454587e-10,6302915.144509722,5.552594159057766e-13,1.802029167484485e-08,128.0,2.0,128.0,0.0,1.8058267369058056e-08
n128,4.506833740844587,2.7764624206155277,shell_gt_120,Z,1.0167596748308947e-09,6302915.144509722,7.495502047209383e-12,6.621279739059122e-08,128.0,-2.0,128.0,0.0,3.2480283637591154e-07
n128,4.761865739060174,2.9334681390915125,shell_0_4,C,0.005537827098755178,1065.6812431354433,0.00013312208308449922,0.01289513822319853,3.875,-0.125,4.0,0.0,0.15332071313104986
n128,4.761865739060174,2.9334681390915125,shell_0_4,H,0.002908811716457729,1065.6812431354433,8.68763758352248e-05,0.011038647964596748,3.5,-0.125,4.0,0.0,0.19818651338936596
n128,4.761865739060174,2.9334681390915125,shell_0_4,M,0.0008965527972033576,1065.6812431354433,2.2707726066166325e-05,0.005456504085581446,3.625,-0.375,4.0,0.0,0.14724749067893617
n128,4.761865739060174,2.9334681390915125,shell_0_4,Z,0.00035318046725443835,1065.6812431354433,7.280281779111155e-06,0.0020763806024199694,3.875,-0.125,3.25,0.0,0.11392616494995605
n128,4.761865739060174,2.9334681390915125,shell_4_8,C,0.02829044999183653,5692.698361564387,0.00015247356112454798,0.012739156816381204,4.125,-0.375,5.25,0.0,0.7832516057645947
n128,4.761865739060174,2.9334681390915125,shell_4_8,H,0.01131155839152449,5692.698361564387,0.00010664726310831435,0.010664805769920349,4.0,-0.125,4.0,-0.125,0.7706921372506239
n128,4.761865739060174,2.9334681390915125,shell_4_8,M,0.004789187913973068,5692.698361564387,3.873881749417742e-05,0.005248686937701908,4.125,-0.375,4.0,-0.125,0.7865637193059465
n128,4.761865739060174,2.9334681390915125,shell_4_8,Z,0.0024207547149809956,5692.698361564387,1.273407080415713e-05,0.0024106798579530088,7.0,-0.125,7.0,0.0,0.7808679316447759
n128,4.761865739060174,2.9334681390915125,shell_8_12,C,0.002290892952534247,10603.702957359115,5.019700913920526e-05,0.0024512432708555945,8.75,-0.25,8.75,0.0,0.06342584102497548
n128,4.761865739060174,2.9334681390915125,shell_8_12,H,0.0004567518900990001,10603.702957359115,9.919441676475649e-06,0.002345444168895483,7.75,-3.75,7.75,-3.75,0.031119946358356593
n128,4.761865739060174,2.9334681390915125,shell_8_12,M,0.0004030057758507546,10603.702957359115,1.0840619240144894e-05,0.0011452296415389923,8.75,-1.75,8.75,-1.75,0.06618861645208995
n128,4.761865739060174,2.9334681390915125,shell_8_12,Z,0.00032613902005340656,10603.702957359115,1.1027066386946897e-05,0.0011491631570286524,8.75,-0.25,8.75,0.0,0.1052033485432071
n128,4.761865739060174,2.9334681390915125,shell_12_16,C,4.141768032918732e-08,17089.93854998438,1.8268393046339227e-09,2.004273137738779e-05,12.0,-0.25,12.0,-0.25,1.1466931291033418e-06
n128,4.761865739060174,2.9334681390915125,shell_12_16,H,1.5456504401548757e-09,17089.93854998438,2.568652074810104e-11,1.7124623354902724e-06,11.75,-3.25,11.75,-3.25,1.0531003774492161e-07
n128,4.761865739060174,2.9334681390915125,shell_12_16,M,9.384401692232684e-10,17089.93854998438,2.2321744509125404e-11,2.2232356277999277e-06,12.0,1.5,12.0,-1.75,1.5412696329929535e-07
n128,4.761865739060174,2.9334681390915125,shell_12_16,Z,6.682107971357265e-09,17089.93854998438,3.7416652838579334e-10,9.070666501200946e-06,12.0,-0.25,12.0,-0.25,2.1554615997770677e-06
n128,4.761865739060174,2.9334681390915125,shell_16_32,C,1.1986319021585767e-12,164103.1494544954,1.2439885840756477e-14,3.475308429408271e-08,17.0,-0.25,17.25,0.0,3.3185416363376476e-11
n128,4.761865739060174,2.9334681390915125,shell_16_32,H,7.541892433473937e-13,164103.1494544954,1.2188310478942768e-14,3.4486568267766415e-08,17.0,-0.25,17.25,0.0,5.138529102076247e-11
n128,4.761865739060174,2.9334681390915125,shell_16_32,M,1.062609356412653e-14,164103.1494544954,1.2783136162689987e-16,3.560442692148004e-09,17.5,-0.5,17.5,0.0,1.7452018642046853e-12
n128,4.761865739060174,2.9334681390915125,shell_16_32,Z,2.237103872195596e-14,164103.1494544954,1.5408912024322255e-16,2.428680310317573e-09,24.0,-1.5,24.0,-1.5,7.2162729364738966e-12
n128,4.761865739060174,2.9334681390915125,shell_32_64,C,3.8130455741369353e-13,1123920.5662041085,3.055946583849023e-15,8.940313118623032e-09,34.0,0.5,0.0,-33.5,1.0556827726876522e-11
n128,4.761865739060174,2.9334681390915125,shell_32_64,H,2.6038601681959505e-13,1123920.5662041085,2.7547404369156357e-15,8.72487504466335e-09,34.0,0.5,0.0,-33.5,1.774092029293099e-11
n128,4.761865739060174,2.9334681390915125,shell_32_64,M,1.7318815645578472e-15,1123920.5662041085,2.6913257724023784e-17,1.6295906692446462e-09,23.25,23.75,0.5,33.0,2.844397065401269e-13
n128,4.761865739060174,2.9334681390915125,shell_32_64,Z,6.30249779017864e-15,1123920.5662041085,9.779462150426999e-17,7.441982773531697e-10,48.0,1.0,48.0,0.0,2.0330099465080255e-12
n128,4.761865739060174,2.9334681390915125,shell_64_120,C,1.589307263449543e-12,6664783.167987062,1.841055545641143e-13,1.0689756723535036e-08,120.0,0.0,120.0,0.0,4.400168489753238e-11
n128,4.761865739060174,2.9334681390915125,shell_64_120,H,9.7956081142855e-14,6664783.167987062,3.0858850726504675e-14,4.376472961808986e-09,120.0,0.0,120.0,0.0,6.674056652463422e-12
n128,4.761865739060174,2.9334681390915125,shell_64_120,M,2.89895106839292e-14,6664783.167987062,1.3440895688696734e-14,2.888341107187986e-09,120.0,0.0,120.0,0.0,4.7611615484710455e-12
n128,4.761865739060174,2.9334681390915125,shell_64_120,Z,1.8126176005238565e-13,6664783.167987062,7.144369138031255e-15,1.7597288850452796e-09,118.0,-2.0,120.0,0.0,5.846998656347106e-11
n128,4.761865739060174,2.9334681390915125,shell_gt_120,C,2.5041412725571842e-08,6302915.204911184,4.943660713515246e-10,5.380907090566761e-07,128.0,-2.0,128.0,0.0,6.932985065128983e-07
n128,4.761865739060174,2.9334681390915125,shell_gt_120,H,1.9045292356937044e-08,6302915.204911184,4.500287099938361e-10,5.134205594004015e-07,128.0,-2.0,128.0,0.0,1.2976158158834011e-06
n128,4.761865739060174,2.9334681390915125,shell_gt_120,M,1.1829993897824837e-10,6302915.204911184,6.505702263212921e-13,1.8530503500718692e-08,126.0,2.0,128.0,0.0,1.9429273118499068e-08
n128,4.761865739060174,2.9334681390915125,shell_gt_120,Z,1.2379642933299477e-09,6302915.204911184,8.81274145679687e-12,7.179690232432785e-08,128.0,-2.0,128.0,0.0,3.993327416446783e-07
n128,5.002622082444612,3.0814732669886187,shell_0_4,C,0.006969375840040765,1065.1936041155802,0.0002631234814146342,0.012598335008484932,3.875,-0.125,3.875,0.0,0.18453065568510438
n128,5.002622082444612,3.0814732669886187,shell_0_4,H,0.0038906684747398845,1065.1936041155802,0.000193360504022215,0.010724582709372044,3.875,-0.125,3.875,0.0,0.24925894952850314
n128,5.002622082444612,3.0814732669886187,shell_0_4,M,0.001147458280278568,1065.1936041155802,3.860358004240235e-05,0.005265901668903444,3.875,-0.125,4.0,0.0,0.18587811032392948
n128,5.002622082444612,3.0814732669886187,shell_0_4,Z,0.00039204973300729825,1065.1936041155802,6.561216677916889e-06,0.0019994719660959125,3.875,-0.125,3.25,0.0,0.12260175855678516
n128,5.002622082444612,3.0814732669886187,shell_4_8,C,0.028226081296164034,5674.775115442184,0.0002492000221350588,0.0165890513287665,5.25,0.0,5.25,0.0,0.7473520453693517
n128,5.002622082444612,3.0814732669886187,shell_4_8,H,0.01122294731003827,5674.775115442184,7.385319200178388e-05,0.00890036579221487,4.0,-0.125,4.0,-0.125,0.7190075626530745
n128,5.002622082444612,3.0814732669886187,shell_4_8,M,0.004591733073774963,5674.775115442184,2.8129616478515068e-05,0.005021469033468959,4.125,-0.625,4.0,-0.25,0.743820216851783
n128,5.002622082444612,3.0814732669886187,shell_4_8,Z,0.0024326771587061618,5674.775115442184,1.2341024033768654e-05,0.0024032498162704008,7.25,-0.125,7.25,0.0,0.7607465904147086
n128,5.002622082444612,3.0814732669886187,shell_8_12,C,0.0025724934377475733,10603.20771120769,4.796521454580719e-05,0.0029670009631619365,9.0,-0.25,8.0,-0.125,0.06811282842373031
n128,5.002622082444612,3.0814732669886187,shell_8_12,H,0.0004953050523330955,10603.20771120769,8.538853819113347e-06,0.002175071043893695,7.75,-3.75,7.75,-3.75,0.03173213493831845
n128,5.002622082444612,3.0814732669886187,shell_8_12,M,0.0004339827636439655,10603.20771120769,9.919950369033813e-06,0.0010996355445320257,8.75,-2.0,8.75,-2.0,0.07030137601143382
n128,5.002622082444612,3.0814732669886187,shell_8_12,Z,0.0003729907763166743,10603.20771120769,1.0471437598829143e-05,0.001374914117449228,9.0,-0.25,8.0,-0.125,0.11664164327088952
n128,5.002622082444612,3.0814732669886187,shell_12_16,C,1.4254438659631065e-07,17090.761201959187,5.8690564400157754e-09,3.593007402739376e-05,12.0,-0.25,12.0,-0.25,3.774198683865835e-06
n128,5.002622082444612,3.0814732669886187,shell_12_16,H,1.942546371451293e-09,17090.761201959187,1.6077891243118705e-10,4.258863555151038e-06,11.75,2.5,11.75,2.5,1.2445086778840143e-07
n128,5.002622082444612,3.0814732669886187,shell_12_16,M,1.702366457735316e-09,17090.761201959187,4.072824707438077e-11,2.999524425238218e-06,12.0,-1.25,12.0,-1.25,2.7576833570442477e-07
n128,5.002622082444612,3.0814732669886187,shell_12_16,Z,3.0517326082592395e-08,17090.761201959187,1.365351943165927e-09,1.7329908727456147e-05,12.0,-0.25,12.0,-0.25,9.543375569922975e-06
n128,5.002622082444612,3.0814732669886187,shell_16_32,C,1.5975304542309709e-12,164104.63473338803,1.0991395825014679e-14,3.2833040701343254e-08,17.75,-0.5,17.75,0.0,4.229838495758888e-11
n128,5.002622082444612,3.0814732669886187,shell_16_32,H,1.068017540024242e-12,164104.63473338803,1.0442711033884963e-14,3.200833731398234e-08,17.75,-0.5,17.75,0.0,6.842344235517435e-11
n128,5.002622082444612,3.0814732669886187,shell_16_32,M,1.0448386032155178e-14,164104.63473338803,1.784443985656374e-16,4.2195847656754315e-09,17.75,-0.5,17.75,0.0,1.6925462868423023e-12
n128,5.002622082444612,3.0814732669886187,shell_16_32,Z,2.5529557190116905e-14,164104.63473338803,1.594836481850654e-16,2.471459687661942e-09,24.0,-2.0,24.0,-2.0,7.983600913780204e-12
n128,5.002622082444612,3.0814732669886187,shell_32_64,C,2.0851016942802237e-13,1123921.3251360059,1.6802297829383323e-15,7.0890087144005164e-09,33.5,-1.0,23.75,23.75,5.5207982988244345e-12
n128,5.002622082444612,3.0814732669886187,shell_32_64,H,9.005836560941279e-14,1123921.3251360059,1.518845992206519e-15,5.667190272617972e-09,33.5,-1.0,0.0,-33.0,5.769664969862765e-12
n128,5.002622082444612,3.0814732669886187,shell_32_64,M,2.165322596726668e-15,1123921.3251360059,2.9430690839498106e-17,2.2364352661260564e-09,23.25,23.75,0.5,-33.5,3.507631427118602e-13
n128,5.002622082444612,3.0814732669886187,shell_32_64,Z,7.11528492015136e-15,1123921.3251360059,1.0260051174244086e-16,7.621718221873703e-10,48.0,1.0,48.0,0.0,2.2250912840868893e-12
n128,5.002622082444612,3.0814732669886187,shell_64_120,C,2.2451720676862986e-12,6664783.542272793,2.462044407564766e-13,1.2361817191183447e-08,120.0,0.0,120.0,0.0,5.944622349045404e-11
n128,5.002622082444612,3.0814732669886187,shell_64_120,H,1.1225024996162928e-13,6664783.542272793,5.086920272732573e-14,5.6190363473263005e-09,120.0,0.0,120.0,0.0,7.1914067136286165e-12
n128,5.002622082444612,3.0814732669886187,shell_64_120,M,4.257937891720211e-14,6664783.542272793,2.014656191831105e-14,3.5361839394244964e-09,120.0,0.0,120.0,0.0,6.8974834448662245e-12
n128,5.002622082444612,3.0814732669886187,shell_64_120,Z,2.8990464580335017e-13,6664783.542272793,1.1500928431286593e-14,2.289671020250249e-09,118.0,-2.0,120.0,0.0,9.065895573154492e-11
n128,5.002622082444612,3.0814732669886187,shell_gt_120,C,2.6294763908851647e-08,6302915.258537595,5.039324423064072e-10,5.432693592585237e-07,128.0,-2.0,128.0,0.0,6.962158644549482e-07
n128,5.002622082444612,3.0814732669886187,shell_gt_120,H,1.9173210321376496e-08,6302915.258537595,4.525608170267943e-10,5.148630748408323e-07,128.0,-2.0,128.0,0.0,1.2283478520011582e-06
n128,5.002622082444612,3.0814732669886187,shell_gt_120,M,1.29856319150256e-10,6302915.258537595,7.622641988067918e-13,1.894461177524073e-08,126.0,2.0,128.0,0.0,2.1035577181429936e-08
n128,5.002622082444612,3.0814732669886187,shell_gt_120,Z,1.4846549864907292e-09,6302915.258537595,1.0262305839710075e-11,7.747866045552131e-08,128.0,-2.0,128.0,0.0,4.642811788127785e-07
n128,5.255997472613672,3.236860974316979,shell_0_4,C,0.008602789144354696,1064.9174054006166,0.00027403235159370365,0.012384343437155627,3.875,-0.125,3.875,0.0,0.21599951770590015
n128,5.255997472613672,3.236860974316979,shell_0_4,H,0.005046299516981312,1064.9174054006166,0.000200384643721908,0.01062952820211649,3.875,-0.125,3.875,0.0,0.3043430848939309
n128,5.255997472613672,3.236860974316979,shell_0_4,M,0.001481829659952508,1064.9174054006166,5.524051377235663e-05,0.005544937384174065,3.875,-0.125,3.875,-0.125,0.22906284964307783
n128,5.255997472613672,3.236860974316979,shell_0_4,Z,0.0004213128088080196,1064.9174054006166,6.455719314654916e-06,0.0020878028415709862,3.75,-0.125,3.125,0.0,0.12742297673425143
n128,5.255997472613672,3.236860974316979,shell_4_8,C,0.0281970240107958,5654.610727973507,0.0004013097707392299,0.021335233838301264,5.25,0.0,5.25,0.0,0.7079731334657089
n128,5.255997472613672,3.236860974316979,shell_4_8,H,0.010997858341145316,5654.610727973507,5.906018702753234e-05,0.007593320216983557,4.25,-0.125,5.25,0.0,0.6632824951248352
n128,5.255997472613672,3.236860974316979,shell_4_8,M,0.004506164964582427,5654.610727973507,2.0329106257734434e-05,0.004242973451275615,4.125,-0.875,4.0,-0.5,0.6965679090146778
n128,5.255997472613672,3.236860974316979,shell_4_8,Z,0.0024301413568410596,5654.610727973507,1.7269426243156775e-05,0.0028073967388412163,7.25,-0.125,7.25,0.0,0.7349784746629955
n128,5.255997472613672,3.236860974316979,shell_8_12,C,0.0030277691792641565,10602.931846904867,4.3584461108397614e-05,0.003781522983452357,9.0,-0.25,8.0,-0.125,0.07602147065001719
n128,5.255997472613672,3.236860974316979,shell_8_12,H,0.0005367736874483759,10602.931846904867,8.392165247035141e-06,0.00216100225225091,7.625,-3.75,7.625,-3.75,0.03237290204003846
n128,5.255997472613672,3.236860974316979,shell_8_12,M,0.0004810961157223517,10602.931846904867,1.025984104750861e-05,0.001115860896551013,9.0,-2.0,9.0,-2.0,0.074368363785558
n128,5.255997472613672,3.236860974316979,shell_8_12,Z,0.0004549122857785744,10602.931846904867,9.795028054604066e-06,0.0017350710571505217,9.0,-0.25,8.0,-0.125,0.1375848927329955
n128,5.255997472613672,3.236860974316979,shell_12_16,C,2.0630321748433432e-07,17091.588360804606,6.42659031047624e-09,2.6726043698900243e-05,12.25,-0.25,12.25,0.0,5.179877680372258e-06
n128,5.255997472613672,3.236860974316979,shell_12_16,H,5.869703767590452e-09,17091.588360804606,2.5863016585856423e-10,6.656923687842209e-06,11.75,2.5,12.0,-0.25,3.540027194245162e-07
n128,5.255997472613672,3.236860974316979,shell_12_16,M,5.5352901992459135e-09,17091.588360804606,2.5611323856950116e-10,5.840918405384251e-06,11.75,-2.5,12.0,1.25,8.556512134338744e-07
n128,5.255997472613672,3.236860974316979,shell_12_16,Z,4.3361877154080546e-08,17091.588360804606,1.6031757285636266e-09,1.3356918621611488e-05,12.25,-0.25,12.25,0.0,1.311448251333749e-05
n128,5.255997472613672,3.236860974316979,shell_16_32,C,1.2832776364485939e-12,164106.29474059507,9.508748222638839e-15,3.764649234765561e-08,16.25,-0.5,16.0,0.25,3.222063750540242e-11
n128,5.255997472613672,3.236860974316979,shell_16_32,H,6.291513497956177e-13,164106.29474059507,6.401263897624194e-15,2.5672216352745636e-08,16.75,-0.5,16.75,0.0,3.7944212787535974e-11
n128,5.255997472613672,3.236860974316979,shell_16_32,M,9.86792814941778e-15,164106.29474059507,8.636940154324465e-17,3.1436502480471027e-09,18.25,-0.25,0.25,18.0,1.5253951267591877e-12
n128,5.255997472613672,3.236860974316979,shell_16_32,Z,2.9168694549887427e-14,164106.29474059507,1.666356370937442e-16,2.5270958808917854e-09,24.0,-2.5,24.0,-2.5,8.821858270851708e-12
n128,5.255997472613672,3.236860974316979,shell_32_64,C,2.1190147214033856e-13,1123922.1675782255,6.970534362959466e-16,1.0352420834113326e-08,48.0,1.0,0.0,-33.5,5.3204391059054215e-12
n128,5.255997472613672,3.236860974316979,shell_32_64,H,8.125365319246394e-14,1123922.1675782255,4.446315301271698e-16,1.0299016750536794e-08,35.0,0.5,0.0,-33.5,4.9004200777778864e-12
n128,5.255997472613672,3.236860974316979,shell_32_64,M,2.2692345194422706e-15,1123922.1675782255,3.1972172300580717e-17,1.6639828830825192e-09,23.25,-23.75,23.25,-23.75,3.50780754077055e-13
n128,5.255997472613672,3.236860974316979,shell_32_64,Z,7.96068628652537e-15,1123922.1675782255,1.0823949649803773e-16,7.82763789081757e-10,48.0,-1.0,48.0,0.0,2.4076513276358006e-12
n128,5.255997472613672,3.236860974316979,shell_64_120,C,3.2167462730036475e-12,6664783.940313106,3.2485674010317467e-13,1.4199736864794762e-08,120.0,0.0,120.0,0.0,8.076632263002635e-11
n128,5.255997472613672,3.236860974316979,shell_64_120,H,1.7488196642425994e-13,6664783.940313106,7.972118592478213e-14,7.034305582465095e-09,120.0,0.0,120.0,0.0,1.054715776873163e-11
n128,5.255997472613672,3.236860974316979,shell_64_120,M,6.380777292843937e-14,6664783.940313106,2.877514146464964e-14,4.226132306616841e-09,120.0,0.0,120.0,0.0,9.863475331459619e-12
n128,5.255997472613672,3.236860974316979,shell_64_120,Z,4.5265976996356143e-13,6664783.940313106,1.806288214049202e-14,2.9619086821892676e-09,118.0,-2.0,120.0,0.0,1.3690363580396462e-10
n128,5.255997472613672,3.236860974316979,shell_gt_120,C,2.7807079926728918e-08,6302915.311076364,5.149885770651157e-10,5.491937195360296e-07,128.0,-2.0,128.0,0.0,6.981823862234629e-07
n128,5.255997472613672,3.236860974316979,shell_gt_120,H,1.9298328196591573e-08,6302915.311076364,4.549517597138742e-10,5.162215757081867e-07,128.0,-2.0,128.0,0.0,1.1638850838880876e-06
n128,5.255997472613672,3.236860974316979,shell_gt_120,M,1.4163267300768714e-10,6302915.311076364,8.664219073795067e-13,1.9262692070782268e-08,126.0,2.0,128.0,0.0,2.1893733509657797e-08
n128,5.255997472613672,3.236860974316979,shell_gt_120,Z,1.789559277559758e-09,6302915.311076364,1.2936202549802465e-11,8.392378552113137e-08,126.0,-2.0,128.0,0.0,5.412391112299843e-07
n128,5.508666202463885,3.3912162410559183,shell_0_4,C,0.009901395271555844,1064.8321884330485,0.00029631032777377924,0.013111769876534984,3.75,-0.125,3.75,0.0,0.238160511854412
n128,5.508666202463885,3.3912162410559183,shell_0_4,H,0.005945654293024784,1064.8321884330485,0.00022120140386625465,0.01141680683940649,3.75,-0.125,3.75,0.0,0.3422017631001078
n128,5.508666202463885,3.3912162410559183,shell_0_4,M,0.0017823961001974223,1064.8321884330485,5.30788477600786e-05,0.005541271580888009,3.75,-0.125,3.75,-0.125,0.26419316569403595
n128,5.508666202463885,3.3912162410559183,shell_0_4,Z,0.00044040535056979313,1064.8321884330485,6.190981458041726e-06,0.0020940048497878395,3.625,-0.125,3.0,0.0,0.13190013804959236
n128,5.508666202463885,3.3912162410559183,shell_4_8,C,0.028139275454659312,5633.2201298167865,0.0005321314360974172,0.024896608187684154,5.25,0.0,5.25,0.0,0.6768403908433095
n128,5.508666202463885,3.3912162410559183,shell_4_8,H,0.010869149489259645,5633.2201298167865,7.468761283963504e-05,0.006568408105522394,4.125,-0.125,4.125,0.0,0.6255732229481951
n128,5.508666202463885,3.3912162410559183,shell_4_8,M,0.004450642375654452,5633.2201298167865,2.379368858588797e-05,0.003930008199347976,5.0,-0.25,5.0,0.0,0.6596902329767985
n128,5.508666202463885,3.3912162410559183,shell_4_8,Z,0.0023416002345890475,5633.2201298167865,9.651174077281377e-06,0.0021484907667576555,7.125,-0.625,5.0,-1.875,0.7013025473002448
n128,5.508666202463885,3.3912162410559183,shell_8_12,C,0.0035335689531259223,10602.923041729497,5.915318851134021e-05,0.0036135672503609263,8.25,-0.25,8.0,-0.375,0.08499373749545214
n128,5.508666202463885,3.3912162410559183,shell_8_12,H,0.0005598446715815979,10602.923041729497,1.0404693820974397e-05,0.0023888624273240566,7.875,-3.75,7.875,-3.75,0.032221825258521644
n128,5.508666202463885,3.3912162410559183,shell_8_12,M,0.0005135096066750572,10602.923041729497,9.638721667942229e-06,0.001085537463747465,9.0,-2.25,9.0,-2.25,0.07611424227575227
n128,5.508666202463885,3.3912162410559183,shell_8_12,Z,0.000556894179449298,10602.923041729497,1.2697267546323006e-05,0.0017139092969849664,8.25,-0.25,8.0,-0.125,0.16678820784838808
n128,5.508666202463885,3.3912162410559183,shell_12_16,C,1.9328657696487823e-07,17092.3465088312,4.023549721693381e-09,2.131258016807977e-05,11.75,-2.5,11.75,-2.5,4.649165985402502e-06
n128,5.508666202463885,3.3912162410559183,shell_12_16,H,3.5987492894781585e-08,17092.3465088312,2.6715087821517862e-09,1.736639387672767e-05,11.75,-2.5,11.75,-2.5,2.071257915650147e-06
n128,5.508666202463885,3.3912162410559183,shell_12_16,M,1.5762724476625166e-08,17092.3465088312,8.989416069186162e-10,1.0073887223157264e-05,11.75,-2.5,11.75,-2.5,2.3364077597461137e-06
n128,5.508666202463885,3.3912162410559183,shell_12_16,Z,2.8260553265897374e-08,17092.3465088312,7.830033693676335e-10,9.282915517666422e-06,12.5,-0.25,12.5,0.0,8.463954564373523e-06
n128,5.508666202463885,3.3912162410559183,shell_16_32,C,1.89887649919527e-12,164108.0511144818,1.4908666065612632e-14,3.927648993432199e-08,17.25,0.5,16.0,0.25,4.567410820329746e-11
n128,5.508666202463885,3.3912162410559183,shell_16_32,H,1.0440229622453723e-12,164108.0511144818,1.4301962962782706e-14,3.783940982771128e-08,17.25,0.5,17.25,0.0,6.008867666868811e-11
n128,5.508666202463885,3.3912162410559183,shell_16_32,M,1.1820554754261923e-14,164108.0511144818,1.3861724527660449e-16,4.862161227570507e-09,17.5,-0.5,16.0,1.25,1.7520851736840337e-12
n128,5.508666202463885,3.3912162410559183,shell_16_32,Z,3.3475324183930155e-14,164108.0511144818,1.722040765951144e-16,3.648137208888815e-09,24.0,-2.5,16.0,-0.25,1.0025763482216176e-11
n128,5.508666202463885,3.3912162410559183,shell_32_64,C,3.9482931222650286e-13,1123923.0523254694,2.2788189668586936e-15,9.156738094831989e-09,34.5,1.0,0.0,-33.5,9.496919223608941e-12
n128,5.508666202463885,3.3912162410559183,shell_32_64,H,2.3711935725096693e-13,1123923.0523254694,2.053270770922755e-15,9.030898695527867e-09,34.0,0.5,0.0,-33.5,1.3647389861135838e-11
n128,5.508666202463885,3.3912162410559183,shell_32_64,M,2.0447010049149463e-15,1123923.0523254694,3.457054895352356e-17,1.7302756047814935e-09,23.25,23.75,23.25,23.75,3.030729428360076e-13
