# Nx1 Nx2 Nx3 Ncycle region weighting sampled_volume cell_count C_rms H_rms M_rms Z_rms H_linf M_linf
0128 0256 0001 00385 box coordinate 5.1200000000000000e+02 32768 3.5511066212048448e-04 2.7734632211745585e-04 1.2037526981119578e-04 7.0604087022692550e-05 7.0683421258490552e-03 2.5433996354377120e-03
0128 0256 0001 00385 box proper 1.0495038091699071e+03 32768 4.8125327907977612e-04 3.8894162947185985e-04 1.6890004171657449e-04 8.1354093604149721e-05 7.0683421258490552e-03 2.5433996354377120e-03
0128 0256 0001 00385 r<=1 coordinate 1.6250000000000000e+00 104 2.7812880778555885e-03 2.7747360240674640e-03 1.5536848175523422e-04 4.7838857000791260e-05 7.0683421258490552e-03 4.2706767446612590e-04
0128 0256 0001 00385 r<=1 proper 6.4466924226564482e+00 104 2.7745316421599092e-03 2.7679696607771842e-03 1.5532439980831328e-04 4.7803265674171427e-05 7.0683421258490552e-03 4.2706767446612590e-04
