# Nx1 Nx2 Nx3 Ncycle region weighting sampled_volume cell_count C_rms H_rms M_rms Z_rms H_linf M_linf
0128 0256 0001 01051 box coordinate 5.1200000000000000e+02 45056 2.1370418543705593e-04 7.4770094971810260e-05 8.5157848586822608e-05 7.8521081713348140e-05 4.2377887536355630e-03 6.7064106039428370e-03
0128 0256 0001 01051 box proper 1.0453540909718322e+03 45056 2.2901139204542937e-04 9.0508944177237528e-05 1.0397471794489429e-04 7.3071756008636165e-05 4.2377887536355630e-03 6.7064106039428370e-03
0128 0256 0001 01051 r<=1 coordinate 1.5859375000000000e+00 406 1.9491022909059541e-04 1.9104148631600567e-04 3.7357918141433434e-05 4.3472438249460928e-06 6.9620286741552974e-04 1.2653286726830286e-04
0128 0256 0001 01051 r<=1 proper 6.3528869690093455e+00 406 1.9431122083928812e-04 1.9046197882683394e-04 3.7197112545520988e-05 4.3463598359327820e-06 6.9620286741552974e-04 1.2653286726830286e-04
