# Nx1 Nx2 Nx3 Ncycle region weighting sampled_volume cell_count C_rms H_rms M_rms Z_rms H_linf M_linf
0128 0256 0001 01051 box coordinate 5.1200000000000000e+02 45056 1.7725133357341213e-04 6.4176458522515235e-05 7.1922141506466233e-05 6.3910330974861507e-05 2.1300129536258039e-03 5.5384012438633636e-03
0128 0256 0001 01051 box proper 1.0453688154527795e+03 45056 1.9237353084355929e-04 7.8720537716386207e-05 8.8400597555891860e-05 6.0228487685469495e-05 2.1300129536258039e-03 5.5384012438633636e-03
0128 0256 0001 01051 r<=1 coordinate 1.5859375000000000e+00 406 2.6925499831396017e-05 2.3690447127617018e-05 9.7629768633845716e-06 3.5233031433226703e-06 5.0046733293854676e-05 2.6124832211866527e-05
0128 0256 0001 01051 r<=1 proper 6.3529782221450883e+00 406 2.6986444339480475e-05 2.3745970493611862e-05 9.7964880720471730e-06 3.5241438372778327e-06 5.0046733293854676e-05 2.6124832211866527e-05
