# Nx1 Nx2 Nx3 Ncycle region weighting sampled_volume cell_count C_rms H_rms M_rms Z_rms H_linf M_linf
0128 0256 0001 01051 box coordinate 5.1200000000000000e+02 45056 1.5913419607369001e-04 5.9615848877915346e-05 5.9474444561363884e-05 5.9359850307534452e-05 1.0877912611546303e-03 4.3512610456038483e-03
0128 0256 0001 01051 box proper 1.0453769830738765e+03 45056 1.7061768859881219e-04 7.3397291746625152e-05 7.3430555549331859e-05 5.5911220148322268e-05 1.0877912611546303e-03 4.3512610456038483e-03
0128 0256 0001 01051 r<=1 coordinate 1.5859375000000000e+00 406 2.0433034492267352e-05 1.7177699239871112e-05 7.5304461837324796e-06 3.4712773499627194e-06 4.0385444824166204e-05 1.8741130339431189e-05
0128 0256 0001 01051 r<=1 proper 6.3531273349423953e+00 406 2.0464554081555403e-05 1.7206983980808130e-05 7.5504215690144160e-06 3.4712039773511043e-06 4.0385444824166204e-05 1.8741130339431189e-05
