57004715|cartoon-r4-domain64-nocd-ko05-v7|FAILED|1:0|7915|1||32|billing=32,cpu=32,energy=6146845,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1|nid008512
57004715.extern|extern|COMPLETED|0:0|7915|1|1|32|billing=32,cpu=32,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1|nid008512
57004715.0|python3|FAILED|1:0|805|1|1|32|cpu=32,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1|nid008512
57004715.1|python3|TIMEOUT|0:15|6902|1|1|32|cpu=32,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1|nid008512
