# Athena++ data at time=8.125000e-01  cycle=53 
# gid   i       x1v         z4c_chi         z4c_gxx         z4c_gxy         z4c_gxz         z4c_gyy         z4c_gyz         z4c_gzz         z4c_Khat         z4c_Axx         z4c_Axy         z4c_Axz         z4c_Ayy         z4c_Ayz         z4c_Azz         z4c_Gamx         z4c_Gamy         z4c_Gamz         z4c_Theta         z4c_alpha         z4c_betax         z4c_betay         z4c_betaz     
00132 0004 -9.68750e+00  8.17828e-01  1.00003e+00 -1.58729e-06 -1.58729e-06  9.99984e-01  5.14133e-08  9.99984e-01 -1.62520e-05 -5.01088e-05  2.63141e-06  2.63141e-06  2.50532e-05 -8.49463e-08  2.50532e-05  5.08278e-06 -5.56429e-08 -5.56429e-08 -8.16050e-06  9.04351e-01  6.21118e-07 -5.52812e-09 -5.52812e-09
00132 0005 -9.06250e+00  8.06880e-01  1.00007e+00 -3.82623e-06 -3.82623e-06  9.99964e-01  1.30696e-07  9.99964e-01 -3.15467e-05 -9.47507e-05  5.13109e-06  5.13109e-06  4.73703e-05 -1.74835e-07  4.73703e-05  8.00077e-06 -1.31714e-07 -1.31714e-07 -6.90516e-06  8.98294e-01  1.04041e-06 -1.55001e-08 -1.55001e-08
00132 0006 -8.43750e+00  7.94545e-01  1.00010e+00 -5.43285e-06 -5.43285e-06  9.99951e-01  2.00829e-07  9.99951e-01 -4.90492e-05 -1.34240e-04  7.54161e-06  7.54161e-06  6.71102e-05 -2.78204e-07  6.71102e-05  6.56469e-06 -1.71391e-07 -1.71391e-07 -1.50650e-06  8.91414e-01  7.21453e-07 -2.08380e-08 -2.08380e-08
00132 0007 -7.81250e+00  7.80537e-01  1.00013e+00 -7.60528e-06 -7.60528e-06  9.99937e-01  3.04370e-07  9.99937e-01 -6.75247e-05 -1.77216e-04  1.06506e-05  1.06506e-05  8.85910e-05 -4.26241e-07  8.85910e-05  6.78528e-06 -2.62846e-07 -2.62846e-07  2.95737e-07  8.83535e-01  7.62221e-07 -3.01436e-08 -3.01436e-08
00132 0008 -7.18750e+00  7.64495e-01  1.00017e+00 -1.09440e-05 -1.09440e-05  9.99916e-01  4.76038e-07  9.99916e-01 -9.04870e-05 -2.37320e-04  1.54951e-05  1.54951e-05  1.18630e-04 -6.73970e-07  1.18630e-04  8.31265e-06 -3.63624e-07 -3.63624e-07 -5.96197e-08  8.74427e-01  9.11353e-07 -3.97160e-08 -3.97160e-08
00132 0009 -6.56250e+00  7.45949e-01  1.00023e+00 -1.61887e-05 -1.61887e-05  9.99887e-01  7.71489e-07  9.99887e-01 -1.24007e-04 -3.24721e-04  2.32264e-05  2.32264e-05  1.62305e-04 -1.10674e-06  1.62305e-04  1.03099e-05 -4.89780e-07 -4.89780e-07 -8.64624e-08  8.63781e-01  1.07254e-06 -5.10108e-08 -5.10108e-08
00132 0010 -5.93750e+00  7.24270e-01  1.00031e+00 -2.47365e-05 -2.47365e-05  9.99844e-01  1.30373e-06  9.99844e-01 -1.74850e-04 -4.56391e-04  3.60703e-05  3.60703e-05  2.28086e-04 -1.90039e-06  2.28086e-04  1.28403e-05 -6.54415e-07 -6.54415e-07 -2.47808e-07  8.51176e-01  1.22850e-06 -6.29054e-08 -6.29054e-08
00132 0011 -5.31250e+00  6.98608e-01  1.00044e+00 -3.93315e-05 -3.93315e-05  9.99778e-01  2.31630e-06  9.99778e-01 -2.55633e-04 -6.61495e-04  5.84972e-05  5.84972e-05  3.30523e-04 -3.44359e-06  3.30523e-04  1.26499e-05 -8.87946e-07 -8.87946e-07  6.64817e-07  8.36022e-01  1.22509e-06 -7.81636e-08 -7.81636e-08
00133 0004 -4.84375e+00  6.75274e-01  1.00060e+00 -2.90533e-05 -2.90533e-05  9.99700e-01  9.40227e-07  9.99700e-01 -3.47993e-04 -9.11893e-04  4.40853e-05  4.40853e-05  4.55533e-04 -1.42128e-06  4.55533e-04  9.07037e-06 -1.06419e-06 -1.06419e-06  8.25759e-07  8.22011e-01  7.64982e-07 -4.37832e-08 -4.37832e-08
00133 0005 -4.53125e+00  6.58163e-01  1.00074e+00 -3.80655e-05 -3.80655e-05  9.99632e-01  1.31498e-06  9.99632e-01 -4.33607e-04 -1.12863e-03  5.85173e-05  5.85173e-05  5.63687e-04 -2.01976e-06  5.63687e-04  3.33681e-06 -4.65238e-08 -4.65238e-08  6.24690e-06  8.11591e-01  2.16371e-07  9.78155e-09  9.78155e-09
