# Athena++ data at time=6.312500e+00  cycle=405 
# gid   i       x1v         z4c_chi         z4c_gxx         z4c_gxy         z4c_gxz         z4c_gyy         z4c_gyz         z4c_gzz         z4c_Khat         z4c_Axx         z4c_Axy         z4c_Axz         z4c_Ayy         z4c_Ayz         z4c_Azz         z4c_Gamx         z4c_Gamy         z4c_Gamz         z4c_Theta         z4c_alpha         z4c_betax         z4c_betay         z4c_betaz     
00132 0004 -9.68750e+00  8.17119e-01  1.00447e+00 -2.25166e-04 -2.25166e-04  9.97775e-01  7.59544e-06  9.97775e-01 -7.26431e-04 -1.15641e-03  5.79359e-05  5.79359e-05  5.74330e-04 -1.99635e-06  5.74330e-04  5.14575e-04 -1.80540e-05 -1.80540e-05 -4.58398e-06  9.06618e-01  1.31838e-04 -4.59325e-06 -4.59325e-06
00132 0005 -9.06250e+00  8.05977e-01  1.00617e+00 -3.27678e-04 -3.27678e-04  9.96929e-01  1.16006e-05  9.96929e-01 -9.84006e-04 -1.59856e-03  8.37787e-05  8.37787e-05  7.91884e-04 -2.99004e-06  7.91884e-04  7.74263e-04 -2.82159e-05 -2.82159e-05 -6.70056e-06  9.01351e-01  1.92299e-04 -6.94557e-06 -6.94557e-06
00132 0006 -8.43750e+00  7.93351e-01  1.00854e+00 -4.83069e-04 -4.83069e-04  9.95758e-01  1.81128e-05  9.95758e-01 -1.37008e-03 -2.24557e-03  1.25416e-04  1.25416e-04  1.10844e-03 -4.71330e-06  1.10844e-03  1.10202e-03 -4.17529e-05 -4.17529e-05 -1.00068e-05  8.95628e-01  2.65129e-04 -9.94081e-06 -9.94081e-06
00132 0007 -7.81250e+00  7.78924e-01  1.01191e+00 -7.23037e-04 -7.23037e-04  9.94100e-01  2.90705e-05  9.94100e-01 -1.93756e-03 -3.20469e-03  1.92730e-04  1.92730e-04  1.57387e-03 -7.76084e-06  1.57387e-03  1.51040e-03 -6.05220e-05 -6.05220e-05 -9.61887e-06  8.89438e-01  3.53071e-04 -1.40398e-05 -1.40398e-05
00132 0008 -7.18750e+00  7.62296e-01  1.01678e+00 -1.10113e-03 -1.10113e-03  9.91717e-01  4.79680e-05  9.91717e-01 -2.73781e-03 -4.63361e-03  3.01831e-04  3.01831e-04  2.25905e-03 -1.31691e-05  2.25905e-03  1.96711e-03 -8.47109e-05 -8.47109e-05 -7.76823e-06  8.82791e-01  4.51226e-04 -1.93526e-05 -1.93526e-05
00132 0009 -6.56250e+00  7.42955e-01  1.02391e+00 -1.70963e-03 -1.70963e-03  9.88259e-01  8.14385e-05  9.88259e-01 -3.79811e-03 -6.75431e-03  4.79408e-04  4.79408e-04  3.25798e-03 -2.28572e-05  3.25798e-03  2.30836e-03 -1.08622e-04 -1.08622e-04 -9.35905e-06  8.75696e-01  5.31498e-04 -2.49274e-05 -2.49274e-05
00132 0010 -5.93750e+00  7.20265e-01  1.03442e+00 -2.70759e-03 -2.70759e-03  9.83230e-01  1.42435e-04  9.83230e-01 -5.07155e-03 -9.86123e-03  7.69182e-04  7.69182e-04  4.68262e-03 -4.04814e-05  4.68262e-03  2.08995e-03 -1.08990e-04 -1.08990e-04 -1.04328e-05  8.68101e-01  5.15976e-04 -2.68397e-05 -2.68397e-05
00132 0011 -5.31250e+00  6.93434e-01  1.04996e+00 -4.37201e-03 -4.37201e-03  9.75936e-01  2.56936e-04  9.75936e-01 -6.38500e-03 -1.43913e-02  1.24484e-03  1.24484e-03  6.67808e-03 -7.31897e-05  6.67808e-03  3.68857e-04 -2.07105e-05 -2.07105e-05 -9.15623e-06  8.59757e-01  2.40649e-04 -1.39649e-05 -1.39649e-05
00133 0004 -4.84375e+00  6.69193e-01  1.06764e+00 -3.22384e-03 -3.22384e-03  9.67815e-01  1.03907e-04  9.67815e-01 -7.23303e-03 -1.94992e-02  9.15036e-04  9.15036e-04  8.83258e-03 -2.94834e-05  8.83258e-03 -3.13155e-03  1.01308e-04  1.01308e-04 -1.06976e-05  8.52382e-01 -3.34762e-04  1.08573e-05  1.08573e-05
00133 0005 -4.53125e+00  6.51570e-01  1.08215e+00 -4.17172e-03 -4.17172e-03  9.61309e-01  1.43785e-04  9.61309e-01 -7.59977e-03 -2.37085e-02  1.18188e-03  1.18188e-03  1.05216e-02 -4.07326e-05  1.05216e-02 -7.15273e-03  2.47241e-04  2.47241e-04 -7.62411e-06  8.46886e-01 -9.86531e-04  3.41241e-05  3.41241e-05
00133 0006 -4.21875e+00  6.32206e-01  1.10009e+00 -5.43833e-03 -5.43833e-03  9.53451e-01  2.01373e-04  9.53451e-01 -7.74139e-03 -2.89925e-02  1.54079e-03  1.54079e-03  1.25491e-02 -5.70529e-05  1.25491e-02 -1.32875e-02  4.92897e-04  4.92897e-04 -6.48537e-06  8.40545e-01 -1.95082e-03  7.23527e-05  7.23527e-05
00133 0007 -3.90625e+00  6.10860e-01  1.12244e+00 -7.15162e-03 -7.15162e-03  9.43928e-01  2.86021e-04  9.43928e-01 -7.57540e-03 -3.57582e-02  2.03430e-03  2.03430e-03  1.50104e-02 -8.13462e-05  1.50104e-02 -2.24896e-02  9.00404e-04  9.00404e-04 -3.89400e-06  8.33019e-01 -3.33328e-03  1.33361e-04  1.33361e-04
00133 0008 -3.59375e+00  5.87235e-01  1.15060e+00 -9.50688e-03 -9.50688e-03  9.32340e-01  4.13284e-04  9.32340e-01 -6.98823e-03 -4.46554e-02  2.73156e-03  2.73156e-03  1.80487e-02 -1.18744e-04  1.80487e-02 -3.62237e-02  1.57554e-03  1.57554e-03 -6.10702e-06  8.23832e-01 -5.26741e-03  2.28993e-04  2.28993e-04
00133 0009 -3.28125e+00  5.60955e-01  1.18660e+00 -1.28109e-02 -1.28109e-02  9.18151e-01  6.09940e-04  9.18151e-01 -5.82703e-03 -5.67040e-02  3.74959e-03  3.74959e-03  2.18602e-02 -1.78510e-04  2.18602e-02 -5.67764e-02  2.70315e-03  2.70315e-03 -7.32873e-06  8.12322e-01 -7.92062e-03  3.77034e-04  3.77034e-04
00133 0010 -2.96875e+00  5.31534e-01  1.23350e+00 -1.75656e-02 -1.75656e-02  9.00639e-01  9.24299e-04  9.00639e-01 -3.84881e-03 -7.36004e-02  5.29546e-03  5.29546e-03  2.67261e-02 -2.78678e-04  2.67261e-02 -8.78584e-02  4.62221e-03  4.62221e-03 -5.19831e-06  7.97549e-01 -1.14952e-02  6.04690e-04  6.04690e-04
00133 0011 -2.65625e+00  4.98325e-01  1.29620e+00 -2.46316e-02 -2.46316e-02  8.78812e-01  1.44832e-03  8.78812e-01 -6.58546e-04 -9.83608e-02  7.75733e-03  7.75733e-03  3.30666e-02 -4.56254e-04  3.30666e-02 -1.35799e-01  7.98369e-03  7.98369e-03 -5.02778e-06  7.78138e-01 -1.62180e-02  9.53469e-04  9.53469e-04
00134 0004 -2.42188e+00  4.69459e-01  1.36374e+00 -1.63765e-02 -1.63765e-02  8.56512e-01  5.28049e-04  8.56512e-01  3.07000e-03 -1.27362e-01  5.39685e-03  5.39685e-03  3.98751e-02 -1.74028e-04  3.98751e-02 -1.91989e-01  6.18952e-03  6.18952e-03  3.51258e-06  7.58649e-01 -2.08590e-02  6.72613e-04  6.72613e-04
00134 0005 -2.26562e+00  4.49003e-01  1.41682e+00 -1.98973e-02 -1.98973e-02  8.40401e-01  6.85976e-04  8.40401e-01  6.33599e-03 -1.52177e-01  6.80766e-03  6.80766e-03  4.49563e-02 -2.34739e-04  4.49563e-02 -2.41230e-01  8.31780e-03  8.31780e-03 -2.09945e-06  7.43245e-01 -2.42989e-02  8.37718e-04  8.37718e-04
00134 0006 -2.10938e+00  4.26941e-01  1.48129e+00 -2.44480e-02 -2.44480e-02  8.22042e-01  9.05451e-04  8.22042e-01  1.05317e-02 -1.84418e-01  8.72720e-03  8.72720e-03  5.09084e-02 -3.23374e-04  5.09084e-02 -3.05109e-01  1.13023e-02  1.13023e-02 -1.24058e-05  7.25075e-01 -2.80903e-02  1.04028e-03  1.04028e-03
00134 0007 -1.95312e+00  4.03042e-01  1.56080e+00 -3.04379e-02 -3.04379e-02  8.01029e-01  1.21751e-03  8.01029e-01  1.59893e-02 -2.27181e-01  1.14200e-02  1.14200e-02  5.78943e-02 -4.56792e-04  5.78943e-02 -3.89215e-01  1.55696e-02  1.55696e-02 -2.53502e-05  7.03491e-01 -3.21776e-02  1.28701e-03  1.28701e-03
00134 0008 -1.79688e+00  3.77026e-01  1.66063e+00 -3.84948e-02 -3.84948e-02  7.76896e-01  1.67369e-03  7.76896e-01  2.31907e-02 -2.85242e-01  1.53043e-02  1.53043e-02  6.60895e-02 -6.65228e-04  6.60895e-02 -5.01872e-01  2.18230e-02  2.18230e-02 -3.09470e-05  6.77668e-01 -3.64338e-02  1.58400e-03  1.58400e-03
00134 0009 -1.64062e+00  3.48562e-01  1.78848e+00 -4.96044e-02 -4.96044e-02  7.49129e-01  2.36215e-03  7.49129e-01  3.28595e-02 -3.66179e-01  2.10887e-02  2.10887e-02  7.56602e-02 -1.00423e-03  7.56602e-02 -6.55790e-01  3.12310e-02  3.12310e-02 -2.87873e-05  6.46553e-01 -4.06166e-02  1.93412e-03  1.93412e-03
00134 0010 -1.48438e+00  3.17270e-01  1.95574e+00 -6.53630e-02 -6.53630e-02  7.17249e-01  3.44025e-03  7.17249e-01  4.60655e-02 -4.82322e-01  3.00299e-02  3.00299e-02  8.67053e-02 -1.58057e-03  8.67053e-02 -8.70883e-01  4.58365e-02  4.58365e-02 -3.15006e-05  6.08831e-01 -4.43021e-02  2.33172e-03  2.33172e-03
00134 0011 -1.32812e+00  2.82754e-01  2.17898e+00 -8.84123e-02 -8.84123e-02  6.81034e-01  5.20065e-03  6.81034e-01  6.43548e-02 -6.53752e-01  4.44215e-02  4.44215e-02  9.90968e-02 -2.61178e-03  9.90968e-02 -1.17881e+00  6.93230e-02  6.93230e-02 -5.67606e-05  5.62940e-01 -4.67995e-02  2.75240e-03  2.75240e-03
