# Nx1 Nx2 Nx3 Ncycle region weighting sampled_volume cell_count C_rms H_rms M_rms Z_rms H_linf M_linf
0128 0256 0001 00000 box coordinate 5.1200000000000000e+02 32768 1.1575436050497714e-04 1.1548728273382472e-04 0.0000000000000000e+00 3.9293607200734799e-06 5.9779779636834895e-03 0.0000000000000000e+00
0128 0256 0001 00000 box proper 1.0587424982266348e+03 32768 1.4028660367716066e-04 1.3992692168120067e-04 0.0000000000000000e+00 5.0196553690445334e-06 5.9779779636834895e-03 0.0000000000000000e+00
0128 0256 0001 00000 r<=1 coordinate 1.6250000000000000e+00 104 7.7623626758424064e-08 7.7623626722054904e-08 0.0000000000000000e+00 1.1880880517160752e-12 2.1176819818601381e-07 0.0000000000000000e+00
0128 0256 0001 00000 r<=1 proper 6.9323562896443880e+00 104 7.7720039772002643e-08 7.7720039735173081e-08 0.0000000000000000e+00 1.1963270063720420e-12 2.1176819818601381e-07 0.0000000000000000e+00
