sample,operation,k,j,i,var,value
0,3,0,5,8,49,0.044073880037632421
0,3,0,5,8,50,0.048201727058617937
0,3,0,5,8,51,0.046061517882129435
0,3,0,5,8,52,0
0,3,0,5,8,53,0
0,3,0,5,8,54,0
0,3,0,5,9,0,0.57878540763732544
0,3,0,5,9,1,0.96336601405823674
0,3,0,5,9,2,-0.015190019598010522
0,3,0,5,9,3,0.007600702598333205
0,3,0,5,9,4,1.0435794303528727
0,3,0,5,9,5,-0.017047184206427642
0,3,0,5,9,6,0.99524244309301724
0,3,0,5,9,7,0.008286128259391989
0,3,0,5,9,8,0.0083594332457243691
0,3,0,5,9,9,0.0020274850417851442
0,3,0,5,9,10,-0.0015947149541213033
0,3,0,5,9,11,-0.0019488362414914059
0,3,0,5,9,12,-0.007911501724751583
0,3,0,5,9,13,-0.0066048165919217906
0,3,0,5,9,14,0
0,3,0,5,9,15,0
0,3,0,5,9,16,0
0,3,0,5,9,17,0
0,3,0,5,9,18,0.84167436267084117
0,3,0,5,9,19,0.0034947881836182092
0,3,0,5,9,20,0.0066312130888962484
0,3,0,5,9,21,0.0088848772566301748
0,3,0,5,9,22,0.1330946946249385
0,3,0,5,9,23,0.10238053432687576
0,3,0,5,9,24,0
0,3,0,5,9,25,0.42875137628349014
0,3,0,5,9,26,0.074873273087354045
0,3,0,5,9,27,0.040600072015577152
0,3,0,5,9,28,0.27462164898665964
0,3,0,5,9,29,0.15792162516302366
0,3,0,5,9,30,-0.71145879965619296
0,3,0,5,9,31,0.32980875098730006
0,3,0,5,9,32,0.057594825451810779
0,3,0,5,9,33,0.031230824627367048
0,3,0,5,9,34,0.21124742229743046
0,3,0,5,9,35,0.12147817320232589
0,3,0,5,9,36,-0.54727599973553298
0,3,0,5,9,37,0
0,3,0,5,9,38,0
0,3,0,5,9,39,0
0,3,0,5,9,40,0
0,3,0,5,9,41,0
0,3,0,5,9,42,0
0,3,0,5,9,43,0.42468706900423364
0,3,0,5,9,44,0.32668236077248725
0,3,0,5,9,45,0
0,3,0,5,9,46,0.059056042262157715
0,3,0,5,9,47,0.047001469858757541
0,3,0,5,9,48,0.028952702176160378
0,3,0,5,9,49,0.0454277248170444
0,3,0,5,9,50,0.036154976814428877
0,3,0,5,9,51,0.022271309366277216
0,3,0,5,9,52,0
0,3,0,5,9,53,0
0,3,0,5,9,54,0
0,3,0,5,10,0,0.5999997660122931
0,3,0,5,10,1,1.0239244506877028
0,3,0,5,10,2,-0.002017860699451457
0,3,0,5,10,3,0.010068373849879915
0,3,0,5,10,4,1.0618395502544582
0,3,0,5,10,5,0.0061240607588738264
0,3,0,5,10,6,0.91989518155025796
0,3,0,5,10,7,0.0015908361752497045
0,3,0,5,10,8,0.0049467424277243833
0,3,0,5,10,9,-0.0054780673087007252
0,3,0,5,10,10,-0.0080584130955578259
0,3,0,5,10,11,-0.0024122974393536315
0,3,0,5,10,12,-0.009891753037781113
0,3,0,5,10,13,-0.0026082023023625564
0,3,0,5,10,14,0
0,3,0,5,10,15,0
0,3,0,5,10,16,0
0,3,0,5,10,17,0
0,3,0,5,10,18,0.84900335477922684
0,3,0,5,10,19,0.009126227750988836
0,3,0,5,10,20,0.0099867693717705444
0,3,0,5,10,21,0.0095454143218685981
0,3,0,5,10,22,0.18822591701179728
0,3,0,5,10,23,0.14478916693215174
0,3,0,5,10,24,0
0,3,0,5,10,25,0.49031054993024326
0,3,0,5,10,26,0.12576380693174841
0,3,0,5,10,27,-0.0041013988734327177
0,3,0,5,10,28,-0.00047834348297674345
0,3,0,5,10,29,0.19084932887766973
0,3,0,5,10,30,-0.44128041631437309
0,3,0,5,10,31,0.37716196148480269
0,3,0,5,10,32,0.096741389947498771
0,3,0,5,10,33,-0.0031549222103328676
0,3,0,5,10,34,-0.00036795652536670436
0,3,0,5,10,35,0.14680717605974591
0,3,0,5,10,36,-0.33944647408797929
0,3,0,5,10,37,0
0,3,0,5,10,38,0
0,3,0,5,10,39,0
0,3,0,5,10,40,0
0,3,0,5,10,41,0
0,3,0,5,10,42,0
0,3,0,5,10,43,0.2448236345899687
0,3,0,5,10,44,0.18832587276151438
0,3,0,5,10,45,0
0,3,0,5,10,46,0.026255112888291115
0,3,0,5,10,47,0.0038272082019654482
0,3,0,5,10,48,-0.018952027010101603
0,3,0,5,10,49,0.020196240683300858
0,3,0,5,10,50,0.0029440063092041873
0,3,0,5,10,51,-0.014578482315462771
0,3,0,5,10,52,0
0,3,0,5,10,53,0
0,3,0,5,10,54,0
0,3,0,5,11,0,0.62121419963109947
0,3,0,5,11,1,1.0733204540888128
0,3,0,5,11,2,0.013111536091075682
0,3,0,5,11,3,0.0065557752167930286
0,3,0,5,11,4,1.0434974089902394
0,3,0,5,11,5,0.025620367928228315
0,3,0,5,11,6,0.89365379278522383
0,3,0,5,11,7,-0.0060301099387021937
0,3,0,5,11,8,-0.0016809555875612109
0,3,0,5,11,9,-0.0097196039666717533
0,3,0,5,11,10,-0.009836538478638801
0,3,0,5,11,11,-0.0020924262409190747
0,3,0,5,11,12,-0.0060273247114055149
0,3,0,5,11,13,0.0025811059061997587
0,3,0,5,11,14,0
0,3,0,5,11,15,0
0,3,0,5,11,16,0
0,3,0,5,11,17,0
0,3,0,5,11,18,0.82762663855304131
0,3,0,5,11,19,0.0094145369377217469
0,3,0,5,11,20,0.0074939331545690211
0,3,0,5,11,21,0.0046127923923498688
0,3,0,5,11,22,0.13309671495925804
0,3,0,5,11,23,0.10238208843019848
0,3,0,5,11,24,0
0,3,0,5,11,25,0.25006904186792978
0,3,0,5,11,26,0.10177620123843421
0,3,0,5,11,27,-0.049503262231084325
0,3,0,5,11,28,-0.27463411001438565
0,3,0,5,11,29,0.10289545052206056
0,3,0,5,11,30,0.033068051233918982
0,3,0,5,11,31,0.19236080143686901
0,3,0,5,11,32,0.07828938556802631
0,3,0,5,11,33,-0.038079432485449462
0,3,0,5,11,34,-0.21125700770337355
0,3,0,5,11,35,0.079150346555431156
0,3,0,5,11,36,0.025436962487629985
0,3,0,5,11,37,0
0,3,0,5,11,38,0
0,3,0,5,11,39,0
0,3,0,5,11,40,0
0,3,0,5,11,41,0
0,3,0,5,11,42,0
0,3,0,5,11,43,-0.10453318655369996
0,3,0,5,11,44,-0.080410143502846212
0,3,0,5,11,45,0
0,3,0,5,11,46,-0.021887992972577389
0,3,0,5,11,47,-0.041588606178404472
0,3,0,5,11,48,-0.055755723001091981
0,3,0,5,11,49,-0.016836917671213404
0,3,0,5,11,50,-0.031991235521849605
0,3,0,5,11,51,-0.04288901769314761
0,3,0,5,11,52,0
0,3,0,5,11,53,0
0,3,0,5,11,54,0
0,3,0,6,4,0,0.62121497194175401
0,3,0,6,4,1,1.0380275053448857
0,3,0,6,4,2,0.015768061754511731
0,3,0,6,4,3,-0.0078897331833238642
0,3,0,6,4,4,0.95870025801957248
0,3,0,6,4,5,0.016104686386159087
0,3,0,6,4,6,1.0054520610330704
0,3,0,6,4,7,-0.0083386585088707534
0,3,0,6,4,8,-0.0087300934306087513
0,3,0,6,4,9,-0.0021397921024529387
0,3,0,6,4,10,0.0016416092953841876
0,3,0,6,4,11,0.0020741803793438091
0,3,0,6,4,12,0.0078094463571083536
0,3,0,6,4,13,0.006450069640184115
0,3,0,6,4,14,0
0,3,0,6,4,15,0
0,3,0,6,4,16,0
0,3,0,6,4,17,0
0,3,0,6,4,18,0.75832617429051941
0,3,0,6,4,19,-0.0034897323102365753
0,3,0,6,4,20,-0.0066310335702877777
0,3,0,6,4,21,-0.0088850435370463401
0,3,0,6,4,22,-0.13309170050903557
0,3,0,6,4,23,-0.10237823116079658
0,3,0,6,4,24,0
0,3,0,6,4,25,-0.45974019908348301
0,3,0,6,4,26,-0.084066520635458247
0,3,0,6,4,27,-0.038772374587927483
0,3,0,6,4,28,-0.25809261597546357
0,3,0,6,4,29,-0.15582069248704963
0,3,0,6,4,30,0.70965863977492916
0,3,0,6,4,31,-0.3536463069872946
0,3,0,6,4,32,-0.064666554334967818
0,3,0,6,4,33,-0.029824903529174947
0,3,0,6,4,34,-0.19853278151958695
0,3,0,6,4,35,-0.11986207114388424
0,3,0,6,4,36,0.54589126136532995
0,3,0,6,4,37,0
0,3,0,6,4,38,0
0,3,0,6,4,39,0
0,3,0,6,4,40,0
0,3,0,6,4,41,0
0,3,0,6,4,42,0
0,3,0,6,4,43,-0.41720341309335435
0,3,0,6,4,44,-0.3209257023795033
0,3,0,6,4,45,0
0,3,0,6,4,46,-0.059099594873949932
0,3,0,6,4,47,-0.047029224752060797
0,3,0,6,4,48,-0.028927928889748489
0,3,0,6,4,49,-0.045461226826115315
0,3,0,6,4,50,-0.036176326732354443
0,3,0,6,4,51,-0.022252252992114134
0,3,0,6,4,52,0
0,3,0,6,4,53,0
0,3,0,6,4,54,0
0,3,0,6,5,0,0.60000089675168122
0,3,0,6,5,1,0.97663603000753096
0,3,0,6,5,2,0.0019712201415243834
0,3,0,6,5,3,-0.0098325352080256018
0,3,0,6,5,4,0.94176913436031406
0,3,0,6,5,5,-0.0058049998520080413
0,3,0,6,5,6,1.0873725712248916
0,3,0,6,5,7,-0.0016623129542611274
0,3,0,6,5,8,-0.0047224384779828285
0,3,0,6,5,9,0.0054400961330110268
0,3,0,6,5,10,0.0081933491207375891
0,3,0,6,5,11,0.0031431921146142876
0,3,0,6,5,12,0.0099729240441685119
0,3,0,6,5,13,0.0013662915118189372
0,3,0,6,5,14,0
0,3,0,6,5,15,0
0,3,0,6,5,16,0
0,3,0,6,5,17,0
0,3,0,6,5,18,0.75099625709356865
0,3,0,6,5,19,-0.0091296216676620984
0,3,0,6,5,20,-0.0099889502418388249
0,3,0,6,5,21,-0.0095434613620712615
0,3,0,6,5,22,-0.18822558845016987
0,3,0,6,5,23,-0.14478891419243836
0,3,0,6,5,24,0
0,3,0,6,5,25,-0.46909967837979238
0,3,0,6,5,26,-0.12390104103972366
0,3,0,6,5,27,0.008432700650702226
0,3,0,6,5,28,-0.00046030280337992682
0,3,0,6,5,29,-0.1781481295689244
0,3,0,6,5,30,0.52024634544391701
0,3,0,6,5,31,-0.36084590644599412
0,3,0,6,5,32,-0.095308493107479728
0,3,0,6,5,33,0.0064866928082324745
0,3,0,6,5,34,-0.00035407907952302058
0,3,0,6,5,35,-0.13703702274532648
0,3,0,6,5,36,0.40018949649532076
0,3,0,6,5,37,0
0,3,0,6,5,38,0
0,3,0,6,5,39,0
0,3,0,6,5,40,0
0,3,0,6,5,41,0
0,3,0,6,5,42,0
0,3,0,6,5,43,-0.20794240982910867
0,3,0,6,5,44,-0.15995569986854513
0,3,0,6,5,45,0
0,3,0,6,5,46,-0.026310727549216886
0,3,0,6,5,47,-0.0038271881250061769
0,3,0,6,5,48,0.018952127688099278
0,3,0,6,5,49,-0.020239021191705297
0,3,0,6,5,50,-0.0029439908653893692
0,3,0,6,5,51,0.01457855976007635
0,3,0,6,5,52,0
0,3,0,6,5,53,0
0,3,0,6,5,54,0
0,3,0,6,6,0,0.57878623595280276
0,3,0,6,6,1,0.9316885547831365
0,3,0,6,6,2,-0.012215977021161161
0,3,0,6,6,3,-0.0061065157261127505
0,3,0,6,6,4,0.95862228285612228
0,3,0,6,6,5,-0.024397888593597105
0,3,0,6,6,6,1.120500812897036
0,3,0,6,6,7,0.0059924942696510351
0,3,0,6,6,8,0.0017543421883450148
0,3,0,6,6,9,0.009887850412303811
0,3,0,6,6,10,0.0099161811987028402
0,3,0,6,6,11,0.0017884952961409707
0,3,0,6,6,12,0.0063614348851538617
0,3,0,6,6,13,-0.0049678204421093235
0,3,0,6,6,14,0
0,3,0,6,6,15,0
0,3,0,6,6,16,0
0,3,0,6,6,17,0
0,3,0,6,6,18,0.77237185844757827
0,3,0,6,6,19,-0.009418960836088822
0,3,0,6,6,20,-0.0074937502137515837
0,3,0,6,6,21,-0.0046129415117437062
0,3,0,6,6,22,-0.13309970907516061
0,3,0,6,6,23,-0.10238439159627738
0,3,0,6,6,24,0
0,3,0,6,6,25,-0.21908021906793623
0,3,0,6,6,26,-0.092582953690330039
0,3,0,6,6,27,0.047675564803434593
0,3,0,6,6,28,0.25810507700319119
0,3,0,6,6,29,-0.10499638319803459
0,3,0,6,6,30,-0.031267891352654384
0,3,0,6,6,31,-0.168523245436874
0,3,0,6,6,32,-0.071217656684869249
0,3,0,6,6,33,0.036673511387257378
0,3,0,6,6,34,0.19854236692553168
0,3,0,6,6,35,-0.080766448613872749
0,3,0,6,6,36,-0.024052224117426448
0,3,0,6,6,37,0
0,3,0,6,6,38,0
0,3,0,6,6,39,0
0,3,0,6,6,40,0
0,3,0,6,6,41,0
0,3,0,6,6,42,0
0,3,0,6,6,43,0.097049531175765813
0,3,0,6,6,44,0.074653485519819859
0,3,0,6,6,45,0
0,3,0,6,6,46,0.021931545584369605
0,3,0,6,6,47,0.041616361071707707
0,3,0,6,6,48,0.055730949714679984
0,3,0,6,6,49,0.016870419680284309
0,3,0,6,6,50,0.032012585439775157
0,3,0,6,6,51,0.042869961318984601
0,3,0,6,6,52,0
0,3,0,6,6,53,0
0,3,0,6,6,54,0
0,3,0,6,7,0,0.56999840963941539
0,3,0,6,7,1,0.92642357611873061
0,3,0,6,7,2,-0.019146776684956318
0,3,0,6,7,3,0.00096461954689645488
0,3,0,6,7,4,1.0003970295715077
0,3,0,6,7,5,-0.029417996000765733
0,3,0,6,7,6,1.0802836820689985
0,3,0,6,7,7,0.010119301948662854
0,3,0,6,7,8,0.0070056674345478995
0,3,0,6,7,9,0.0084565031708862606
0,3,0,6,7,10,0.0058346580761247692
0,3,0,6,7,11,-0.00051840923397259385
0,3,0,6,7,12,-0.0010935260881777173
0,3,0,6,7,13,-0.0079135638999422615
0,3,0,6,7,14,0
0,3,0,6,7,15,0
0,3,0,6,7,16,0
0,3,0,6,7,17,0
0,3,0,6,7,18,0.80993223135820303
0,3,0,6,7,19,-0.0041871281879205446
0,3,0,6,7,20,-0.00060878374361738577
0,3,0,6,7,21,0.0030197383614920816
0,3,0,6,7,22,-3.7159803523382198e-06
0,3,0,6,7,23,-2.8584464248755533e-06
0,3,0,6,7,24,0
0,3,0,6,7,25,0.13802437733358519
0,3,0,6,7,26,-0.013411561873716633
0,3,0,6,7,27,0.060288286863871374
0,3,0,6,7,28,0.37696467270361861
0,3,0,6,7,29,0.031058111128901104
0,3,0,6,7,30,-0.56548378698093138
0,3,0,6,7,31,0.10617259794891168
0,3,0,6,7,32,-0.010316586056705102
0,3,0,6,7,33,0.046375605279901054
0,3,0,6,7,34,0.28997282515662964
0,3,0,6,7,35,0.023890854714539302
0,3,0,6,7,36,-0.43498752844687028
0,3,0,6,7,37,0
0,3,0,6,7,38,0
0,3,0,6,7,39,0
0,3,0,6,7,40,0
0,3,0,6,7,41,0
0,3,0,6,7,42,0
0,3,0,6,7,43,0.35048209253471063
0,3,0,6,7,44,0.26960160964208513
0,3,0,6,7,45,0
0,3,0,6,7,46,0.057296044048922169
0,3,0,6,7,47,0.062662245176203321
0,3,0,6,7,48,0.059879973246768275
0,3,0,6,7,49,0.044073880037632428
0,3,0,6,7,50,0.048201727058617937
0,3,0,6,7,51,0.046061517882129435
0,3,0,6,7,52,0
0,3,0,6,7,53,0
0,3,0,6,7,54,0
0,3,0,6,8,0,0.57878540763732544
0,3,0,6,8,1,0.96336601405823674
0,3,0,6,8,2,-0.015190019598010522
0,3,0,6,8,3,0.007600702598333205
0,3,0,6,8,4,1.0435794303528727
0,3,0,6,8,5,-0.017047184206427642
0,3,0,6,8,6,0.99524244309301724
0,3,0,6,8,7,0.008286128259391989
0,3,0,6,8,8,0.0083594332457243691
0,3,0,6,8,9,0.0020274850417851442
0,3,0,6,8,10,-0.0015947149541213033
0,3,0,6,8,11,-0.0019488362414914059
0,3,0,6,8,12,-0.007911501724751583
0,3,0,6,8,13,-0.0066048165919217906
0,3,0,6,8,14,0
0,3,0,6,8,15,0
0,3,0,6,8,16,0
0,3,0,6,8,17,0
0,3,0,6,8,18,0.84167436267084117
0,3,0,6,8,19,0.0034947881836182092
0,3,0,6,8,20,0.0066312130888962484
0,3,0,6,8,21,0.0088848772566301748
0,3,0,6,8,22,0.1330946946249385
0,3,0,6,8,23,0.10238053432687576
0,3,0,6,8,24,0
0,3,0,6,8,25,0.42875137628349014
0,3,0,6,8,26,0.074873273087354045
0,3,0,6,8,27,0.040600072015577159
0,3,0,6,8,28,0.27462164898665964
0,3,0,6,8,29,0.15792162516302366
0,3,0,6,8,30,-0.71145879965619296
0,3,0,6,8,31,0.32980875098730006
0,3,0,6,8,32,0.057594825451810799
0,3,0,6,8,33,0.031230824627367041
0,3,0,6,8,34,0.21124742229743046
0,3,0,6,8,35,0.12147817320232589
0,3,0,6,8,36,-0.54727599973553298
0,3,0,6,8,37,0
0,3,0,6,8,38,0
0,3,0,6,8,39,0
0,3,0,6,8,40,0
0,3,0,6,8,41,0
0,3,0,6,8,42,0
0,3,0,6,8,43,0.42468706900423364
0,3,0,6,8,44,0.32668236077248736
0,3,0,6,8,45,0
0,3,0,6,8,46,0.059056042262157715
0,3,0,6,8,47,0.047001469858757541
0,3,0,6,8,48,0.028952702176160382
0,3,0,6,8,49,0.045427724817044393
0,3,0,6,8,50,0.036154976814428877
0,3,0,6,8,51,0.022271309366277216
0,3,0,6,8,52,0
0,3,0,6,8,53,0
0,3,0,6,8,54,0
0,3,0,6,9,0,0.5999997660122931
0,3,0,6,9,1,1.0239244506877028
0,3,0,6,9,2,-0.002017860699451457
0,3,0,6,9,3,0.010068373849879915
0,3,0,6,9,4,1.0618395502544582
0,3,0,6,9,5,0.0061240607588738264
0,3,0,6,9,6,0.91989518155025796
0,3,0,6,9,7,0.0015908361752497045
0,3,0,6,9,8,0.0049467424277243833
0,3,0,6,9,9,-0.0054780673087007252
0,3,0,6,9,10,-0.0080584130955578259
0,3,0,6,9,11,-0.0024122974393536315
0,3,0,6,9,12,-0.009891753037781113
0,3,0,6,9,13,-0.0026082023023625564
0,3,0,6,9,14,0
0,3,0,6,9,15,0
0,3,0,6,9,16,0
0,3,0,6,9,17,0
0,3,0,6,9,18,0.84900335477922684
0,3,0,6,9,19,0.009126227750988836
0,3,0,6,9,20,0.0099867693717705444
0,3,0,6,9,21,0.0095454143218685981
0,3,0,6,9,22,0.18822591701179728
0,3,0,6,9,23,0.14478916693215174
0,3,0,6,9,24,0
0,3,0,6,9,25,0.49031054993024326
0,3,0,6,9,26,0.12576380693174838
0,3,0,6,9,27,-0.0041013988734327263
0,3,0,6,9,28,-0.00047834348297674345
0,3,0,6,9,29,0.1908493288776697
0,3,0,6,9,30,-0.44128041631437309
0,3,0,6,9,31,0.37716196148480247
0,3,0,6,9,32,0.096741389947498743
0,3,0,6,9,33,-0.0031549222103328662
0,3,0,6,9,34,-0.00036795652536670436
0,3,0,6,9,35,0.14680717605974591
0,3,0,6,9,36,-0.33944647408797929
0,3,0,6,9,37,0
0,3,0,6,9,38,0
0,3,0,6,9,39,0
0,3,0,6,9,40,0
0,3,0,6,9,41,0
0,3,0,6,9,42,0
0,3,0,6,9,43,0.2448236345899687
0,3,0,6,9,44,0.18832587276151438
0,3,0,6,9,45,0
0,3,0,6,9,46,0.026255112888291111
0,3,0,6,9,47,0.0038272082019654447
0,3,0,6,9,48,-0.018952027010101624
0,3,0,6,9,49,0.020196240683300858
0,3,0,6,9,50,0.0029440063092041895
0,3,0,6,9,51,-0.014578482315462786
0,3,0,6,9,52,0
0,3,0,6,9,53,0
0,3,0,6,9,54,0
0,3,0,6,10,0,0.62121419963109947
0,3,0,6,10,1,1.0733204540888128
0,3,0,6,10,2,0.013111536091075682
0,3,0,6,10,3,0.0065557752167930286
0,3,0,6,10,4,1.0434974089902394
0,3,0,6,10,5,0.025620367928228315
0,3,0,6,10,6,0.89365379278522383
0,3,0,6,10,7,-0.0060301099387021937
0,3,0,6,10,8,-0.0016809555875612109
0,3,0,6,10,9,-0.0097196039666717533
0,3,0,6,10,10,-0.009836538478638801
0,3,0,6,10,11,-0.0020924262409190747
0,3,0,6,10,12,-0.0060273247114055149
0,3,0,6,10,13,0.0025811059061997587
0,3,0,6,10,14,0
0,3,0,6,10,15,0
0,3,0,6,10,16,0
0,3,0,6,10,17,0
0,3,0,6,10,18,0.82762663855304131
0,3,0,6,10,19,0.0094145369377217469
0,3,0,6,10,20,0.0074939331545690211
0,3,0,6,10,21,0.0046127923923498688
0,3,0,6,10,22,0.13309671495925804
0,3,0,6,10,23,0.10238208843019848
0,3,0,6,10,24,0
0,3,0,6,10,25,0.25006904186792978
0,3,0,6,10,26,0.10177620123843424
0,3,0,6,10,27,-0.049503262231084283
0,3,0,6,10,28,-0.27463411001438565
0,3,0,6,10,29,0.10289545052206062
0,3,0,6,10,30,0.033068051233918982
0,3,0,6,10,31,0.19236080143686901
0,3,0,6,10,32,0.078289385568026323
0,3,0,6,10,33,-0.038079432485449455
0,3,0,6,10,34,-0.21125700770337355
0,3,0,6,10,35,0.079150346555431197
0,3,0,6,10,36,0.025436962487629985
0,3,0,6,10,37,0
0,3,0,6,10,38,0
0,3,0,6,10,39,0
0,3,0,6,10,40,0
0,3,0,6,10,41,0
0,3,0,6,10,42,0
0,3,0,6,10,43,-0.10453318655369996
0,3,0,6,10,44,-0.080410143502846115
0,3,0,6,10,45,0
0,3,0,6,10,46,-0.021887992972577382
0,3,0,6,10,47,-0.041588606178404458
0,3,0,6,10,48,-0.05575572300109187
0,3,0,6,10,49,-0.016836917671213404
0,3,0,6,10,50,-0.031991235521849591
0,3,0,6,10,51,-0.042889017693147596
0,3,0,6,10,52,0
0,3,0,6,10,53,0
0,3,0,6,10,54,0
0,3,0,6,11,0,0.63000174276389365
0,3,0,6,11,1,1.0794190902810474
0,3,0,6,11,2,0.020667166959092462
0,3,0,6,11,3,-0.0010403202393006108
0,3,0,6,11,4,1.0003942062345381
0,3,0,6,11,5,0.029378943383317771
0,3,0,6,11,6,0.92729091614045744
0,3,0,6,11,7,-0.010138147568473964
0,3,0,6,11,8,-0.0075268850409601108
0,3,0,6,11,9,-0.0083627518201314262
0,3,0,6,11,10,-0.0058429195462870029
0,3,0,6,11,11,-0.00038984507365558482
0,3,0,6,11,12,0.0012451276834195048
0,3,0,6,11,13,0.0066177470292178254
0,3,0,6,11,14,0
0,3,0,6,11,15,0
0,3,0,6,11,16,0
0,3,0,6,11,17,0
0,3,0,6,11,18,0.79006719070562581
0,3,0,6,11,19,0.0041911580118936835
0,3,0,6,11,20,0.00061133382127125091
0,3,0,6,11,21,-0.0030220081209694992
0,3,0,6,11,22,3.387418725332582e-06
0,3,0,6,11,23,2.6057067117942935e-06
0,3,0,6,11,24,0
0,3,0,6,11,25,-0.15923524888403584
0,3,0,6,11,26,0.011548795981691867
0,3,0,6,11,27,-0.064619588641140854
0,3,0,6,11,28,-0.37602602641726124
0,3,0,6,11,29,-0.04375931043764638
0,3,0,6,11,30,0.48651785785138851
0,3,0,6,11,31,-0.12248865298771987
0,3,0,6,11,32,0.0088836892166860963
0,3,0,6,11,33,-0.049707375877800608
0,3,0,6,11,34,-0.28925078955173938
0,3,0,6,11,35,-0.033661008028958522
0,3,0,6,11,36,0.37424450603952958
0,3,0,6,11,37,0
0,3,0,6,11,38,0
0,3,0,6,11,39,0
0,3,0,6,11,40,0
0,3,0,6,11,41,0
0,3,0,6,11,42,0
0,3,0,6,11,43,-0.38736331782851474
0,3,0,6,11,44,-0.29797178294501131
0,3,0,6,11,45,0
0,3,0,6,11,46,-0.057240429387996408
0,3,0,6,11,47,-0.062662265253162597
0,3,0,6,11,48,-0.059880073924765936
0,3,0,6,11,49,-0.044031099529227853
0,3,0,6,11,50,-0.048201742502432685
0,3,0,6,11,51,-0.046061595326742977
0,3,0,6,11,52,0
0,3,0,6,11,53,0
0,3,0,6,11,54,0
0,3,0,7,4,0,0.60000089675168122
0,3,0,7,4,1,0.97663603000753096
0,3,0,7,4,2,0.001971220141524393
0,3,0,7,4,3,-0.0098325352080256018
0,3,0,7,4,4,0.94176913436031406
0,3,0,7,4,5,-0.0058049998520080292
0,3,0,7,4,6,1.0873725712248916
0,3,0,7,4,7,-0.0016623129542611274
0,3,0,7,4,8,-0.0047224384779828345
0,3,0,7,4,9,0.005440096133011019
0,3,0,7,4,10,0.0081933491207375839
0,3,0,7,4,11,0.0031431921146142889
0,3,0,7,4,12,0.0099729240441685119
0,3,0,7,4,13,0.0013662915118189418
0,3,0,7,4,14,0
0,3,0,7,4,15,0
0,3,0,7,4,16,0
0,3,0,7,4,17,0
0,3,0,7,4,18,0.75099625709356865
0,3,0,7,4,19,-0.0091296216676620984
0,3,0,7,4,20,-0.0099889502418388249
0,3,0,7,4,21,-0.0095434613620712615
0,3,0,7,4,22,-0.18822558845016987
0,3,0,7,4,23,-0.14478891419243836
0,3,0,7,4,24,0
0,3,0,7,4,25,-0.46909967837979238
0,3,0,7,4,26,-0.12390104103972371
0,3,0,7,4,27,0.0084327006507021636
0,3,0,7,4,28,-0.00046030280338059295
0,3,0,7,4,29,-0.17814812956892473
0,3,0,7,4,30,0.52024634544391701
0,3,0,7,4,31,-0.36084590644599412
0,3,0,7,4,32,-0.095308493107479728
0,3,0,7,4,33,0.0064866928082324745
0,3,0,7,4,34,-0.00035407907952306612
0,3,0,7,4,35,-0.13703702274532648
0,3,0,7,4,36,0.40018949649532076
0,3,0,7,4,37,0
0,3,0,7,4,38,0
0,3,0,7,4,39,0
0,3,0,7,4,40,0
0,3,0,7,4,41,0
0,3,0,7,4,42,0
0,3,0,7,4,43,-0.20794240982910867
0,3,0,7,4,44,-0.15995569986854513
0,3,0,7,4,45,0
0,3,0,7,4,46,-0.026310727549217094
0,3,0,7,4,47,-0.0038271881250062706
0,3,0,7,4,48,0.018952127688099226
0,3,0,7,4,49,-0.020239021191705297
0,3,0,7,4,50,-0.0029439908653893674
0,3,0,7,4,51,0.01457855976007635
0,3,0,7,4,52,0
0,3,0,7,4,53,0
0,3,0,7,4,54,0
0,3,0,7,5,0,0.57878623595280276
0,3,0,7,5,1,0.9316885547831365
0,3,0,7,5,2,-0.012215977021161161
0,3,0,7,5,3,-0.0061065157261127505
0,3,0,7,5,4,0.95862228285612228
0,3,0,7,5,5,-0.024397888593597105
0,3,0,7,5,6,1.120500812897036
0,3,0,7,5,7,0.0059924942696510351
0,3,0,7,5,8,0.0017543421883450148
0,3,0,7,5,9,0.009887850412303811
0,3,0,7,5,10,0.0099161811987028402
0,3,0,7,5,11,0.0017884952961409707
0,3,0,7,5,12,0.0063614348851538608
0,3,0,7,5,13,-0.0049678204421093235
0,3,0,7,5,14,0
0,3,0,7,5,15,0
0,3,0,7,5,16,0
0,3,0,7,5,17,0
0,3,0,7,5,18,0.77237185844757827
0,3,0,7,5,19,-0.009418960836088822
0,3,0,7,5,20,-0.0074937502137515837
0,3,0,7,5,21,-0.0046129415117437062
0,3,0,7,5,22,-0.13309970907516061
0,3,0,7,5,23,-0.10238439159627738
0,3,0,7,5,24,0
0,3,0,7,5,25,-0.21908021906793623
0,3,0,7,5,26,-0.09258295369033008
0,3,0,7,5,27,0.0476755648034346
0,3,0,7,5,28,0.2581050770031913
0,3,0,7,5,29,-0.1049963831980346
0,3,0,7,5,30,-0.031267891352654384
0,3,0,7,5,31,-0.168523245436874
0,3,0,7,5,32,-0.071217656684869249
0,3,0,7,5,33,0.036673511387257378
0,3,0,7,5,34,0.19854236692553168
0,3,0,7,5,35,-0.080766448613872749
0,3,0,7,5,36,-0.024052224117426448
0,3,0,7,5,37,0
0,3,0,7,5,38,0
0,3,0,7,5,39,0
0,3,0,7,5,40,0
0,3,0,7,5,41,0
0,3,0,7,5,42,0
0,3,0,7,5,43,0.097049531175765813
0,3,0,7,5,44,0.074653485519819859
0,3,0,7,5,45,0
