block,level,x,y,z,r,h,w,rho,alpha,K,local_rate,rate_gradient_norm,product_derivative_defect,half_ell_factorized,half_ell_direct,energy_rate_margin,frozen_spectral_abscissa
14,0,1.0625,-1.1875,-0.4375,1.6524130083002857,0.125,0.6531650496548009,0.7662018164473555,0.5004562474854356,0.05494819854027539,16.0,0.0,6.51171294499039e-07,7.339264143681401e-08,7.17407754230883e-07,15.833873526890335,-15.790592213491388
14,0,0.3125,-0.4375,-0.4375,0.6931585316505886,0.125,0.40455773876540635,0.6002903732618405,0.24285211600945195,0.15807642848249273,16.0,0.0,7.445720440962416e-06,9.673471657833929e-06,1.0078180293431022e-05,15.783245143285779,-15.595574782039503
14,0,0.0625,-0.3125,-0.4375,0.5412658773652742,0.125,0.33806037805149225,0.5635848197494969,0.19052569722859705,0.19458120294655065,16.0,0.0,6.416856705685767e-05,0.00016051095431371566,0.00015868056008156402,15.714410700182023,-15.560886308753137
14,0,0.0625,-0.0625,-0.4375,0.44633927678392815,0.125,0.29050767984774806,0.5305550010220421,0.15413030237853306,0.21878003421922312,16.0,0.0,0.004140643306668104,0.0010106679904951185,0.003327432653878706,15.595435351351739,-15.544432632939346
14,0,0.4375,-0.0625,-0.4375,0.6218671481916375,0.125,0.37459061543957883,0.5838407195487059,0.21870125445443628,0.1730782717603368,16.0,0.0,2.285181849766773e-05,0.00010034298792403726,0.00012151016490307806,15.7323320109435,-15.57944304436766
14,0,0.0625,-1.1875,-0.3125,1.229519723306625,0.125,0.5720043839639444,0.7012076864717872,0.4010938707310773,0.08514689386597378,16.0,0.0,1.2048807568056381e-05,3.6138377068202064e-06,9.66259038273856e-06,15.730740151236288,-15.714059478631198
14,0,0.9375,-0.4375,-0.3125,1.0807260291119114,0.125,0.5342773494599025,0.6762665072795112,0.3613138770378031,0.0992899745859197,16.0,0.0,1.0210112721281608e-05,1.467774396972321e-06,9.191565696519061e-06,15.75617323482097,-15.683209043178504
14,0,0.3125,-0.3125,-0.3125,0.5412658773652742,0.125,0.3380826006358575,0.5634985261562436,0.1905090471773756,0.19339809387289256,16.0,0.0,7.756310999725198e-05,7.480965772053213e-06,7.008214422519876e-05,15.785517129420425,-15.56074058422254
14,0,0.0625,-0.1875,-0.3125,0.369754986443726,0.125,0.2499714683252702,0.513198495165947,0.12828498137895084,0.23968869666980291,16.0,0.0,0.004210837657435315,0.0006991519205679214,0.003667258511561286,15.665800872978808,-15.525493896358658
14,0,0.0625,-0.0625,-0.3125,0.3247595264191645,0.125,0.2252298988308909,0.5064676465478298,0.11407165679308712,0.24012602685737858,16.0,0.0,0.004521128827797636,0.0006214543463737837,0.004868044561323321,15.560420151124069,-15.511169242795352
14,0,0.1875,-0.8125,-0.1875,0.854674645698584,0.125,0.46486789345797164,0.6337582487270229,0.29461386204734435,0.13006131752906755,16.0,0.0,0.00010097977863904168,2.6069403093888737e-06,0.00010020298666275576,15.6783328037305,-15.63242747620775
14,0,0.3125,-0.5625,-0.1875,0.6702378309227255,0.125,0.39515883982102723,0.595054507665092,0.23514104887921033,0.16301302341737248,16.0,0.0,2.4360624443017572e-05,1.2918936805078056e-05,3.231756017879529e-05,15.722534510341072,-15.590115375660798
14,0,0.0625,-0.3125,-0.1875,0.369754986443726,0.125,0.24997146832527026,0.5131984951659472,0.12828498137895092,0.2396886966698049,16.0,0.0,0.004210837657435479,0.0006991519205678216,0.0036672585115615497,15.665800872978808,-15.525493896358656
14,0,0.0625,-0.1875,-0.1875,0.2724311839712921,0.125,0.19212134178219592,0.47301362926910917,0.09087601313644743,0.27695332894963626,16.0,0.0,0.005873711130017888,0.0006911481121856125,0.005182574876070534,15.677505355435372,-15.505706256738577
14,0,0.1875,-0.1875,-0.1875,0.3247595264191645,0.125,0.22364732289577297,0.4930119480494195,0.11026080233688257,0.2633649650493451,16.0,0.0,0.0011478643023545808,0.0003343830429077294,0.0014822473452623102,15.749971222638576,-15.524339361527405
14,0,0.5625,-0.1875,-0.1875,0.6218671481916375,0.125,0.37458242203161474,0.583639949063679,0.21862126571468113,0.17369472354853904,16.0,0.0,0.00022964203319796183,4.447272342558181e-05,0.0002733676767195805,15.678216503149587,-15.579681746118517
14,0,0.0625,-0.0625,-0.1875,0.2072890493972125,0.125,0.15111477109313676,0.4623214810583447,0.06986360478157172,0.3004583292790242,16.0,0.0,0.022079129795217742,0.002102287917461803,0.019991227192976278,15.562404730803497,-15.500181670755188
14,0,0.1875,-0.0625,-0.1875,0.2724311839712921,0.125,0.19212134178219592,0.47301362926910967,0.09087601313644753,0.2769533289496358,16.0,0.0,0.005873711130017575,0.000691148112186019,0.005182574876069815,15.677505355435372,-15.505706256738577
14,0,0.3125,-0.0625,-0.1875,0.369754986443726,0.125,0.24997146832526998,0.5131984951659471,0.12828498137895075,0.23968869666980416,16.0,0.0,0.004210837657434932,0.0006991519205679128,0.003667258511560981,15.66580087297881,-15.525493896358656
14,0,1.1875,-1.5625,-0.0625,1.963534759050626,0.125,0.6949538317708361,0.8068447550988049,0.5607198542001164,0.04203082616852948,16.0,0.0,4.088189936661303e-07,2.314980653870652e-07,6.315634236781885e-07,15.852990667181476,-15.834045556689208
14,0,1.5625,-1.1875,-0.0625,1.963534759050626,0.125,0.6949538317708361,0.8068447550988014,0.5607198542001139,0.042030826168550486,16.0,0.0,4.088189933634715e-07,2.314980640238661e-07,6.315634220640861e-07,15.852990667181507,-15.834045556689208
14,0,0.0625,-0.4375,-0.0625,0.44633927678392815,0.125,0.2905076798477483,0.5305550010220421,0.15413030237853317,0.21878003421922265,16.0,0.0,0.004140643306668093,0.0010106679904955578,0.0033274326538782826,15.595435351351735,-15.544432632939348
14,0,0.0625,-0.3125,-0.0625,0.3247595264191645,0.125,0.2252298988308909,0.5064676465478296,0.11407165679308708,0.24012602685737872,16.0,0.0,0.004521128827797679,0.0006214543463741955,0.004868044561323955,15.560420151124067,-15.511169242795352
14,0,0.0625,-0.1875,-0.0625,0.2072890493972125,0.125,0.15111477109313678,0.4623214810583443,0.06986360478157168,0.3004583292790239,16.0,0.0,0.022079129795217846,0.0021022879174615815,0.019991227192976597,15.562404730803493,-15.500181670755186
14,0,0.1875,-0.1875,-0.0625,0.2724311839712921,0.125,0.19212134178219592,0.47301362926910895,0.09087601313644739,0.2769533289496372,16.0,0.0,0.005873711130017679,0.0006911481121857905,0.005182574876070147,15.677505355435372,-15.505706256738577
14,0,0.0625,-0.0625,-0.0625,0.10825317547305482,0.125,0.08196646709720619,0.3628760712050698,0.029743669550793807,0.41169414569974483,16.0,0.0,0.04632283193692975,0.005999214373328738,0.04032361756360101,16.035841138955366,-15.531607388200563
14,0,0.1875,-0.0625,-0.0625,0.2072890493972125,0.125,0.15111477109313667,0.4623214810583445,0.06986360478157165,0.30045832927902494,16.0,0.0,0.02207912979521784,0.0021022879174614705,0.019991227192976694,15.562404730803497,-15.50018167075519
14,0,3.0625,-0.0625,-0.0625,3.063775244694036,0.125,0.7775367653631843,0.9166457680200968,0.7127257854501978,0.02249924248499045,16.0,0.0,3.048338169368024e-07,5.087070883034037e-08,3.5506911457998726e-07,15.92152538766483,-15.926289288098747
15,0,4.0625,-0.4375,-3.5625,5.420951830629009,0.125,0.8437542254292719,1.0214893839274177,0.8618859839199025,0.00870629068561224,16.0,0.0,2.647199184181705e-08,2.76238092204126e-09,2.886937474780679e-08,15.981729674124118,-15.985428345128343
16,0,-7.3125,1.6875,-7.1875,10.391365105220776,0.125,0.9081446123125444,1.0237232575641921,0.9296887608559683,-0.002387899969766924,16.0,0.0,2.8445685474168054e-07,8.883337871358101e-08,2.0099105994760255e-07,15.99002386081933,-15.994896083629268
16,0,-5.9375,3.5625,-5.8125,9.040490514900172,0.125,0.8942520516614371,1.034302758054841,0.9249273634296244,-0.0007594304846503838,16.0,0.0,5.111318350197456e-08,4.203723406692761e-09,4.692221952681503e-08,15.98958468981273,-15.998206476531548
17,0,-1.3125,0.0625,-7.1875,7.30662156882372,0.125,0.8743044012442189,1.0396866362992452,0.9090026020312276,0.002644184349014965,16.0,0.0,6.551003621648912e-07,1.0536197493845852e-08,6.656242039652466e-07,15.987830209714014,-15.996196510365438
17,0,-2.1875,2.4375,-5.1875,6.134877240010594,0.125,0.8560631018545563,1.0334746123658414,0.8847194823498373,0.006731091279629453,16.0,0.0,7.862288845276082e-08,1.283215800027449e-08,9.145010913812692e-08,15.98841313149594,-15.99089464231162
17,0,-1.6875,1.3125,-4.1875,4.701645323713817,0.125,0.8292651320833553,1.0026263352898934,0.831443060364424,0.012017926599364442,16.0,0.0,2.3320500852907948e-08,4.634355374309912e-09,2.767831937932036e-08,15.973017359041817,-15.97626875955045
18,0,-4.5625,7.4375,-7.9375,11.795622864011888,0.125,0.919410288884483,1.0133453752712522,0.9316801642178968,-0.002407352699875496,16.0,0.0,1.056413908105107e-07,0.00013406217046034398,0.00013406481455116614,15.992410515038248,-15.995000546516291
18,0,-6.6875,7.1875,-7.1875,12.167290937180717,0.125,0.9215397542771284,1.0113764090777313,0.932023567503177,-0.002200273062035331,16.0,0.0,9.829222957175857e-08,1.1214558834858316e-08,8.725606554403335e-08,15.993167595813656,-15.995441355725724
18,0,-7.8125,5.6875,-5.8125,11.276877615279862,0.125,0.9153373842788164,1.0171726118874937,0.9310561179251502,-0.00253063453306925,16.0,0.0,5.785862160646836e-08,5.4599821439064315e-06,5.503782624618875e-06,15.991401605762603,-15.994726050412135
18,0,-6.5625,5.6875,-5.3125,10.180212117141764,0.125,0.9055527583816458,1.025985090477426,0.9290836287402755,-0.0020944577413909422,16.0,0.0,4.083599429170818e-08,5.050116518962919e-09,3.585687432332145e-08,15.990227064455153,-15.995496933897847
19,0,-3.5625,4.3125,-6.0625,8.248816202946943,0.125,0.8852988365782883,1.0387400590613598,0.9195953657942844,0.0007173539873186912,16.0,0.0,6.680040016574165e-08,1.3269796956720628e-09,6.548334685471796e-08,15.989456236515258,-15.997659331992038
20,0,-4.9375,1.1875,-3.6875,6.275883901889837,0.125,0.8583014289401321,1.0345740151638,0.8879763555594195,0.005992496875823314,16.0,0.0,4.017479444906079e-08,6.299196185385346e-09,4.6365320820292754e-08,15.988541029295082,-15.991805902143495
20,0,-4.0625,3.5625,-1.5625,5.624652767060381,0.125,0.8474044868375441,1.025557760814251,0.8690622480250612,0.007839836686701388,16.0,0.0,1.4349670215711141e-08,1.3818344643506555e-09,1.3256743533199564e-08,15.984118473383642,-15.987280274411246
21,0,-1.1875,1.1875,-3.4375,3.8257964857007227,0.125,0.806543864618311,0.9650329124825866,0.7783413747175697,0.015977826545562283,16.0,0.0,4.0723588770446904e-08,3.575779478544717e-09,4.427096566907251e-08,15.954570562399002,-15.956869601641568
21,0,-1.3125,2.9375,-3.1875,4.528986503623079,0.125,0.8253045828501178,0.9964692179075559,0.8223906122081786,0.01206635491217962,16.0,0.0,6.7345381412073145e-09,8.478594454090572e-09,1.3138020227823962e-08,15.96937230949417,-15.973417226058377
21,0,-0.0625,0.0625,-3.0625,3.063775244694036,0.125,0.7775367653631843,0.916645768020098,0.7127257854501988,0.022499242484998825,16.0,0.0,3.0483381677033034e-07,5.087071070804216e-08,3.550691164842859e-07,15.921525387664845,-15.92628928809875
21,0,-0.1875,0.9375,-2.8125,2.9705586595790363,0.125,0.7729789480606394,0.9081523071209425,0.7019826150371888,0.022939392315876203,16.0,0.0,1.4141254277706948e-07,3.3254014117520844e-08,1.738606109295234e-07,15.921093290828983,-15.920927154747233
21,0,-0.9375,0.9375,-2.3125,2.6656085140170154,0.125,0.7556353969635531,0.8818861227080109,0.6663843704091165,0.02622671523742841,16.0,0.0,1.9310271789615882e-08,2.4693483931391556e-08,2.6795364879703947e-08,15.908989004164715,-15.901447563228329
21,0,-3.4375,0.3125,-2.0625,4.020941276616708,0.125,0.8122997330118069,0.9749058402017126,0.7919157537075024,0.014661846028596947,16.0,0.0,5.8133464620589956e-09,6.706513942628071e-09,4.121028964559121e-09,15.958309938928101,-15.962355424857758
21,0,-0.4375,0.0625,-1.8125,1.8656014445749125,0.125,0.6831173027657736,0.7941117471151536,0.5424714747839199,0.04670015513363119,16.0,0.0,5.299419185652157e-07,7.654226419665649e-07,1.1776116861728767e-06,15.822467333824878,-15.820949360563544
21,0,-2.0625,0.6875,-1.6875,2.7521298570379997,0.125,0.7609462555291577,0.8898253294212802,0.6771092524981225,0.024980146405947916,16.0,0.0,2.15849095194278e-08,1.636310803760653e-08,2.2509585448935725e-08,15.910619496832094,-15.907491526918276
21,0,-0.1875,0.6875,-1.5625,1.7173289580042608,0.125,0.662933991117667,0.7748702505532766,0.5136878277976303,0.051949240815915815,16.0,0.0,7.104581938671031e-07,7.002407519876595e-07,5.465335068090652e-07,15.81972334183474,-15.80036230954227
21,0,-0.6875,1.8125,-1.4375,2.4133418220384777,0.125,0.7378472905220292,0.8575483934942496,0.6327397586312511,0.030502580375087934,16.0,0.0,5.5174701185671544e-08,2.5945021947804128e-08,6.22273140426607e-08,15.891694857948552,-15.881352996807768
21,0,-0.5625,0.0625,-1.1875,1.3154728237405742,0.125,0.5913515670810697,0.7156327222944041,0.42319053178328786,0.07673729479574236,16.0,0.0,2.61572698809088e-06,1.7772841622963303e-06,3.467191567047028e-06,15.768583407537829,-15.731476383190827
21,0,-0.6875,1.5625,-1.1875,2.0794755949517656,0.125,0.7076914866194512,0.8209481056395854,0.5809779853175006,0.03845598900477632,16.0,0.0,1.3190695535110933e-07,2.8686669796967683e-08,1.2455899796635182e-07,15.870771200749004,-15.847915341949813
21,0,-0.3125,0.4375,-1.0625,1.190784930203603,0.125,0.5627129296380634,0.6952159421083474,0.3912069995148744,0.08785959767028649,16.0,0.0,5.9300889278554545e-06,1.3831239884565517e-06,4.607827955227347e-06,15.76006145788987,-15.706497545843684
21,0,-3.0625,3.5625,-1.0625,4.816556731732743,0.125,0.8317495614439437,1.0060707321467752,0.8367988902446677,0.010932791425078345,16.0,0.0,9.667332115820794e-09,8.060957151922636e-09,1.770195075322341e-08,15.974088359611288,-15.978109744456887
21,0,-0.9375,0.8125,-0.9375,1.554981913078091,0.125,0.6373281564865297,0.7524768084394471,0.47957465712158037,0.0602775062767911,16.0,0.0,3.67227743211046e-07,1.188273562678413e-07,4.7141470249410843e-07,15.8452914574501,-15.77489672833027
21,0,-0.4375,0.1875,-0.8125,0.9416574483324602,0.125,0.4934906419555636,0.650900306844732,0.3212132102738801,0.11665330122192308,16.0,0.0,1.3934291337413018e-05,1.5163084113558003e-06,1.2425757183282668e-05,15.737776551294466,-15.652330661570424
21,0,-0.4375,1.0625,-0.8125,1.4072912811497127,0.125,0.6102677477215273,0.7302883090767928,0.4456714015676569,0.06971484802140862,16.0,0.0,2.2225557838491365e-06,1.45891120684787e-07,2.3586845924707305e-06,15.814573168918953,-15.748913460995187
21,0,-2.3125,2.3125,-0.8125,3.3697876416771426,0.125,0.7907161259476274,0.93766693515965,0.7414283663986236,0.01859913583254941,16.0,0.0,1.7760685099917196e-08,7.115276840048073e-09,2.4197459296723975e-08,15.93809609162552,-15.940681469770304
21,0,-0.1875,0.1875,-0.6875,0.7368641326594747,0.125,0.42184677256697395,0.60928497243264,0.2570248991942669,0.15042059391984572,16.0,0.0,0.00018035838411172765,1.754759586123671e-05,0.00019789570502665586,15.674075510968995,-15.6055986998046
21,0,-0.0625,0.6875,-0.6875,0.9742785792574935,0.125,0.5035808507911735,0.6570859310987374,0.3308958922256126,0.11222373403706441,16.0,0.0,1.0230196343166217e-05,4.938363034259133e-06,1.5152508275160923e-05,15.759072078721731,-15.659688910288926
21,0,-0.0625,0.9375,-0.6875,1.1642460006373223,0.125,0.5561415734250643,0.6908194898636716,0.38419343804548256,0.09035039239921361,16.0,0.0,1.3632399216080039e-06,2.2417853392967535e-06,3.5142947632567485e-06,15.770871678968367,-15.70102855069876
21,0,-0.8125,2.5625,-0.6875,2.774746610052889,0.125,0.76230911164206,0.8915784194635832,0.6796583529005161,0.025082333397546234,16.0,0.0,1.4153806714524282e-07,5.713685287791978e-08,1.9854923643205726e-07,15.912979158467301,-15.908866003355769
21,0,-0.0625,0.0625,-0.5625,0.5694020986965187,0.125,0.35111014058801415,0.569529747348431,0.19996766966056378,0.19240534755032127,16.0,0.0,0.0031726831456710303,0.0005895702501932817,0.0026240182611397185,15.595900986288937,-15.568494580281696
21,0,-0.1875,0.6875,-0.5625,0.9078649403958718,0.125,0.48267584679228587,0.6445461904988738,0.3111068782957859,0.12126574701751092,16.0,0.0,1.0575300315999383e-05,1.5196894505486072e-06,1.2008629964903297e-05,15.759931650698292,-15.644708042267736
21,0,-1.1875,2.0625,-0.5625,2.4454996933142312,0.125,0.7403299634459982,0.8606766421627003,0.6371847070311364,0.029869611997551625,16.0,0.0,1.9911340112217712e-08,5.2225541346150744e-08,6.986436201582885e-08,15.893135025588226,-15.88412279378772
21,0,-0.1875,0.0625,-0.4375,0.480071609241788,0.125,0.30823300901585987,0.5453924574840032,0.16810795826484873,0.2126055539500232,16.0,0.0,0.0019492004622497553,0.0003922347257320378,0.0020051725809348588,15.661394053493627,-15.549184841512114
21,0,-0.3125,0.4375,-0.4375,0.6931585316505886,0.125,0.4045577387654063,0.6002903732618422,0.24285211600945258,0.15807642848249273,16.0,0.0,7.4457204415726625e-06,9.673471657801352e-06,1.0078180293375762e-05,15.783245143285782,-15.595574782039503
21,0,-1.5625,1.4375,-0.4375,2.167768149503078,0.125,0.7165408362733426,0.83104958121337,0.5954809619072393,0.03599857217223651,16.0,0.0,6.638141262323892e-08,7.633136635112333e-09,6.675895904755046e-08,15.872818703256927,-15.857583653806838
21,0,-0.1875,0.0625,-0.3125,0.369754986443726,0.125,0.2499714683252702,0.5131984951659468,0.1282849813789508,0.23968869666980439,16.0,0.0,0.004210837657435153,0.0006991519205677376,0.0036672585115614283,15.66580087297881,-15.525493896358656
21,0,-0.0625,0.0625,-0.3125,0.3247595264191645,0.125,0.2252298988308909,0.5064676465478293,0.11407165679308699,0.24012602685737927,16.0,0.0,0.004521128827797581,0.0006214543463739233,0.0048680445613234055,15.560420151124069,-15.511169242795352
21,0,-1.6875,0.1875,-0.3125,1.7264034146166416,0.125,0.664272084891702,0.7756511828577746,0.5152434283856486,0.0526325158985043,16.0,0.0,4.6284535806845126e-07,1.087792540588414e-06,7.279693808877065e-07,15.80234617759106,-15.801281438669049
21,0,-0.4375,0.1875,-0.3125,0.5694020986965187,0.125,0.3511484774602685,0.570815578205856,0.20044102119758916,0.18640736632245672,16.0,0.0,6.659994386418613e-05,4.945825724545199e-05,1.974444965183099e-05,15.744948300872467,-15.567665465288247
21,0,-0.1875,0.3125,-0.3125,0.480071609241788,0.125,0.3082742023227606,0.5465170056971512,0.1684770939871129,0.21000012499646917,16.0,0.0,0.0002155265540485417,1.0942538510704978e-05,0.00022614818336710656,15.760994784195914,-15.547662034760965
21,0,-0.5625,1.0625,-0.3125,1.242162932146987,0.125,0.5749472524391357,0.703845014777885,0.4046737573895278,0.08298731223137938,16.0,0.0,3.622134144954267e-06,7.31832284818998e-07,2.935866989242483e-06,15.77839567578262,-15.717004518761655
21,0,-0.3125,0.0625,-0.1875,0.369754986443726,0.125,0.24997146832527026,0.5131984951659473,0.12828498137895095,0.23968869666980572,16.0,0.0,0.004210837657435475,0.0006991519205676824,0.0036672585115617505,15.665800872978812,-15.52549389635866
21,0,-0.1875,0.0625,-0.1875,0.2724311839712921,0.125,0.19212134178219598,0.47301362926910934,0.0908760131364475,0.2769533289496374,16.0,0.0,0.005873711130017813,0.000691148112185675,0.005182574876070396,15.677505355435372,-15.505706256738575
21,0,-0.0625,0.0625,-0.1875,0.2072890493972125,0.125,0.15111477109313678,0.4623214810583443,0.06986360478157168,0.30045832927902477,16.0,0.0,0.02207912979521764,0.0021022879174614705,0.019991227192976496,15.562404730803497,-15.500181670755186
21,0,-1.1875,0.1875,-0.1875,1.2167451458707366,0.125,0.5689847208866528,0.698947734237085,0.39769058147924613,0.0861914378081306,16.0,0.0,1.854345603021796e-05,3.703439249850401e-06,1.490321816591918e-05,15.723353465821338,-15.711419058734089
21,0,-0.1875,0.1875,-0.1875,0.3247595264191645,0.125,0.22364732289577297,0.4930119480494193,0.11026080233688253,0.26336496504934487,16.0,0.0,0.0011478643023544045,0.00033438304290748903,0.0014822473452618934,15.749971222638575,-15.524339361527403
21,0,-0.0625,0.1875,-0.1875,0.2724311839712921,0.125,0.19212134178219592,0.4730136292691083,0.09087601313644726,0.27695332894963637,16.0,0.0,0.005873711130018224,0.0006911481121859332,0.005182574876070549,15.677505355435372,-15.505706256738575
21,0,-0.0625,0.3125,-0.1875,0.369754986443726,0.125,0.24997146832527006,0.5131984951659474,0.1282849813789509,0.23968869666980383,16.0,0.0,0.004210837657435471,0.0006991519205678182,0.0036672585115614946,15.665800872978808,-15.525493896358658
21,0,-0.3125,0.5625,-0.1875,0.6702378309227255,0.125,0.39515883982102723,0.5950545076650938,0.23514104887921103,0.16301302341736676,16.0,0.0,2.4360624442769242e-05,1.2918936805239353e-05,3.2317560178476416e-05,15.722534510341065,-15.5901153756608
21,0,-0.0625,0.5625,-0.1875,0.596212000885591,0.125,0.36327835109601353,0.577461014830235,0.2097790852897584,0.1798769309232419,16.0,0.0,0.0007707761787361693,0.00017520439886312722,0.0009272941843055004,15.640992022162434,-15.574166235530939
21,0,-0.6875,0.6875,-0.1875,0.9901862198596787,0.125,0.5083794497181812,0.6600476699649562,0.3355546712445521,0.11002913863760341,16.0,0.0,4.09016950143651e-06,1.1077763427926727e-06,5.0512449260986714e-06,15.768486375822546,-15.663396668604502
21,0,-0.3125,0.0625,-0.0625,0.3247595264191645,0.125,0.2252298988308908,0.5064676465478296,0.11407165679308703,0.24012602685737927,16.0,0.0,0.004521128827797772,0.0006214543463739586,0.004868044561323822,15.56042015112407,-15.511169242795356
21,0,-0.1875,0.0625,-0.0625,0.2072890493972125,0.125,0.15111477109313678,0.46232148105834514,0.0698636047815718,0.30045832927902416,16.0,0.0,0.022079129795218137,0.002102287917461414,0.019991227192977076,15.562404730803495,-15.500181670755188
21,0,-0.0625,0.0625,-0.0625,0.10825317547305482,0.125,0.08196646709720627,0.36287607120507,0.02974366955079385,0.41169414569974483,16.0,0.0,0.04632283193692964,0.005999214373328529,0.04032361756360111,16.035841138955366,-15.53160738820056
21,0,-0.4375,0.1875,-0.0625,0.480071609241788,0.125,0.3082330090158597,0.5453924574840027,0.16810795826484848,0.21260555395002462,16.0,0.0,0.0019492004622503306,0.00039223472573191156,0.002005172580935223,15.661394053493629,-15.549184841512117
21,0,-0.1875,0.1875,-0.0625,0.2724311839712921,0.125,0.19212134178219592,0.473013629269109,0.0908760131364474,0.27695332894963687,16.0,0.0,0.005873711130018033,0.000691148112185537,0.005182574876070755,15.677505355435374,-15.505706256738579
21,0,-0.0625,0.1875,-0.0625,0.2072890493972125,0.125,0.15111477109313676,0.4623214810583441,0.06986360478157162,0.3004583292790252,16.0,0.0,0.02207912979521769,0.0021022879174614146,0.019991227192976604,15.562404730803497,-15.500181670755186
21,0,-0.6875,0.6875,-0.0625,0.9742785792574935,0.125,0.503580850791174,0.657085931098741,0.3308958922256147,0.11222373403705588,16.0,0.0,1.0230196343191236e-05,4.938363034306178e-06,1.5152508275245943e-05,15.75907207872173,-15.659688910288928
22,0,-5.0625,7.3125,-3.9375,9.726534262007203,0.125,0.9017281581341623,1.0292505554154956,0.9281042075933784,-0.0018834579111472927,16.0,0.0,1.5728600766445938e-07,6.551158946549463e-08,9.37569951019039e-08,15.989621791938543,-15.9958878390187
22,0,-4.8125,6.3125,-1.8125,8.142049419525774,0.125,0.8841891250313821,1.0390054362904284,0.9186773076164834,0.0007174342617427462,16.0,0.0,1.3726469984581994e-07,3.147000980787893e-09,1.3412827950653452e-07,15.989154484007317,-15.997564182935886
23,0,-1.6875,5.8125,-3.5625,7.023120300123016,0.125,0.8695160547952693,1.0397213112200376,0.9040543726186114,0.00358095162716056,16.0,0.0,1.2003555302995937e-07,8.044033788425834e-09,1.2807866147819383e-07,15.989028619649146,-15.994979125766896
23,0,-3.4375,4.3125,-2.6875,6.134877240010594,0.125,0.8559707341116083,1.0331388489565623,0.8843366189805706,0.006153522467665207,16.0,0.0,2.099720095016819e-08,1.4333460053802997e-09,2.2369499850465466e-08,15.988580754170563,-15.990973986599482
24,0,3.9375,2.1875,-5.9375,7.4527155285841955,0.125,0.8753708615732305,1.0403939142926868,0.910730517129935,0.002444301032535235,16.0,0.0,1.0779528800408879e-07,3.4201941509906704e-09,1.1120683843585145e-07,15.98922061800751,-15.996182525057716
24,0,2.8125,0.3125,-4.8125,5.582828024397671,0.125,0.8467064169565369,1.025117125766406,0.8679732485184573,0.008701306182312938,16.0,0.0,5.3525780997764844e-08,1.4468221847913923e-08,6.799176733163368e-08,15.983705699918525,-15.98687983175074
25,0,4.1875,1.0625,-7.6875,8.818260528584988,0.125,0.8929394536599592,1.0351777565377611,0.9243510603637707,-0.0007718975753940367,16.0,0.0,5.938019475421229e-07,1.0863824688201923e-05,1.1456321466712052e-05,15.988747294561179,-15.998116057144564
25,0,7.8125,0.5625,-6.6875,10.299233891411536,0.125,0.9075432933770016,1.0243585420335948,0.9296497248360323,-0.0023742660038920354,16.0,0.0,3.0330997859049087e-07,2.0840294006637958e-05,2.1123213746598194e-05,15.98981194415714,-15.994922482410145
26,0,1.6875,6.0625,-4.4375,7.700192773560932,0.125,0.8786319050901004,1.040165983849288,0.9139230199994185,0.0018002950739289248,16.0,0.0,1.20251172423514e-07,1.5564817364350336e-09,1.2180215890704538e-07,15.989188189723608,-15.996762638682942
27,0,6.9375,4.1875,-7.8125,11.256074748774548,0.125,0.9153195334897469,1.0171622856179297,0.9310285087551681,-0.0025505115722650115,16.0,0.0,1.3403384106641765e-07,9.510701607483524e-06,9.621957342809229e-06,15.991314185099384,-15.994665191967156
27,0,5.3125,6.3125,-7.4375,11.107957451755025,0.125,0.9138119324332007,1.0185319520647826,0.9307466513612792,-0.002519406454235737,16.0,0.0,8.077338460870171e-08,2.6493309116047312e-08,7.658908445120599e-08,15.991170018070198,-15.99473388787121
27,0,4.9375,7.8125,-7.1875,11.707869949311872,0.125,0.9186466857564629,1.0140299597412352,0.9315352617740452,-0.0024303515142666413,16.0,0.0,1.1373127666249464e-07,7.3434880318475805e-06,7.430711532714492e-06,15.992183153083907,-15.994941908697703
27,0,6.1875,7.6875,-5.8125,11.452858540556589,0.125,0.9165771431588081,1.0159655291889382,0.9312107822918236,-0.002504452183289964,16.0,0.0,7.24569433221579e-08,1.7023803752563213e-06,1.7536089648886855e-06,15.991695312840793,-15.994779831913215
28,0,0.9375,0.6875,-3.9375,4.105541224978748,0.125,0.8146027642272794,0.9798095071646213,0.7981555329524689,0.014979940812301883,16.0,0.0,7.380045610042122e-08,2.0536655673750295e-08,9.43369121268857e-08,15.961850631378052,-15.96444802853885
28,0,1.9375,0.0625,-3.1875,3.730679395230847,0.125,0.8035401791485561,0.9597562676769836,0.771202723268113,0.016223852477267073,16.0,0.0,2.1531924537518572e-09,2.1412734756619988e-08,2.2236637804016127e-08,15.950156238812635,-15.953987089586363
28,0,0.6875,1.3125,-2.6875,3.0688709242977295,0.125,0.7777789698729121,0.9158866581243043,0.7123573814762654,0.021369158842778447,16.0,0.0,2.6587891092300037e-08,2.5354637826612622e-08,5.1569421841989894e-08,15.926950873386435,-15.926412929596216
28,0,3.1875,2.1875,-2.3125,4.504771775573098,0.125,0.8247198780836246,0.9956991340886734,0.8211728684735813,0.012185697281859607,16.0,0.0,9.019779062476642e-09,7.241015135703501e-09,1.530324987953918e-08,15.969452031389876,-15.972977133927937
