gid,i,j,rho,z,axis_distance,block_edge_distance,coarse_fine_interface_distance,delta_C,delta_H,delta_M,delta_Z
30,2,28,5.0390625,-0.0546875,5.0390625,0.0390625,0.0390625,3.9966129766441756,-0.7724891515120924,3.85322582051976,-4.466425338550262e-05
30,6,25,5.1015625,-0.1015625,5.1015625,0.1015625,0.1015625,3.5655388623899533,-0.23475457914393724,3.503792943597747,2.823051168030218e-06
51,6,6,5.1015625,0.1015625,5.1015625,0.1015625,0.1015625,3.5244802083450355,-0.23308551360870697,3.463318221489651,3.549463501899516e-06
30,12,26,5.1953125,-0.0859375,5.1953125,0.0859375,0.1953125,3.48478192127592,0.09635840090045265,3.487272374183476,1.0731724091797341e-05
51,12,5,5.1953125,0.0859375,5.1953125,0.0859375,0.1953125,3.476197906164713,0.09673487963054209,3.478861225438706,1.0680107295466116e-05
30,4,24,5.0703125,-0.1171875,5.0703125,0.0703125,0.0703125,3.4013520480921144,-0.031509495662831614,3.3965426807229955,-2.535803223836139e-06
51,4,7,5.0703125,0.1171875,5.0703125,0.0703125,0.0703125,3.3970155984677133,-0.03145676308414044,3.3921492137208804,-2.677659450229095e-06
30,12,27,5.1953125,-0.0703125,5.1953125,0.0703125,0.1953125,3.201045972814675,0.00975816786643427,3.212633609645033,-1.4636448569452037e-05
51,12,4,5.1953125,0.0703125,5.1953125,0.0703125,0.1953125,3.175515030155893,0.009162741217170665,3.1869922355756968,-1.4620544608905721e-05
30,15,30,5.2421875,-0.0234375,5.2421875,0.0234375,0.2421875,2.9505199389705,-0.04081055090037436,2.9500895465889103,-8.669117651439709e-06
51,15,1,5.2421875,0.0234375,5.2421875,0.0234375,0.2421875,2.9209225098712785,-0.04007063575538309,2.920735395077604,-8.688889869527107e-06
51,1,1,5.0234375,0.0234375,5.0234375,0.0234375,0.0234375,2.6461302010569363,-0.21471171158384897,2.605159574213731,5.0223997901902716e-05
30,1,30,5.0234375,-0.0234375,5.0234375,0.0234375,0.0234375,2.635932328097908,-0.21532655300588033,2.593930594398892,4.9699266610702285e-05
30,7,25,5.1171875,-0.1015625,5.1171875,0.1015625,0.1171875,2.596543540633783,-0.21779053485458738,2.5465814066590737,1.0332381700216162e-05
30,12,29,5.1953125,-0.0390625,5.1953125,0.0390625,0.1953125,2.585134271303942,0.3015450353309324,2.3831992426530397,3.3428500068843226e-05
51,7,6,5.1171875,0.1015625,5.1171875,0.1015625,0.1171875,2.57805275539614,-0.21633488239201362,2.528421114172087,1.117893048836551e-05
51,12,2,5.1953125,0.0390625,5.1953125,0.0390625,0.1953125,2.5595663324667175,0.3013903231921816,2.3594341671551913,3.379442263354333e-05
30,5,29,5.0859375,-0.0390625,5.0859375,0.0390625,0.0859375,2.5339985269639804,1.580119332638943,0.964398428163771,0.0019118959896302092
51,5,2,5.0859375,0.0390625,5.0859375,0.0390625,0.0859375,2.4687975510602853,1.5772317156645967,0.9019346519612569,0.0018938004049676945
30,3,25,5.0546875,-0.1015625,5.0546875,0.0546875,0.0546875,2.331459277572526,-0.07073533030425623,2.3289779432654116,2.291671162055838e-06
51,3,6,5.0546875,0.1015625,5.0546875,0.0546875,0.0546875,2.3271586429474116,-0.07083763686369715,2.3245100232880263,2.3099638344746356e-06
30,15,29,5.2421875,-0.0390625,5.2421875,0.0390625,0.2421875,2.2483153923949963,0.11407026885115219,2.239017752952828,-2.523568325310802e-06
51,15,2,5.2421875,0.0390625,5.2421875,0.0390625,0.2421875,2.2022429878076837,0.11405299039329349,2.192968456964856,-2.4887983756029912e-06
30,1,29,5.0234375,-0.0390625,5.0234375,0.0234375,0.0234375,1.9304960821156512,0.012863824171623087,1.9425288218669412,2.9810507245751832e-05
51,1,2,5.0234375,0.0390625,5.0234375,0.0234375,0.0234375,1.923203548395991,0.013536788072915154,1.9349401197722675,3.012719143174666e-05
51,14,1,5.2265625,0.0234375,5.2265625,0.0234375,0.2265625,1.9052273149949144,-0.20089545444745588,1.8649235977376026,7.054193801030732e-06
30,7,24,5.1171875,-0.1171875,5.1171875,0.1171875,0.1171875,1.871037194189777,-0.021897497551756795,1.8646834702314425,-2.079018100810672e-05
30,14,30,5.2265625,-0.0234375,5.2265625,0.0234375,0.2265625,1.8699798520973667,-0.20027008760153328,1.8300607909281659,6.971588654524303e-06
51,7,7,5.1171875,0.1171875,5.1171875,0.1171875,0.1171875,1.8653307937243144,-0.022196047239011488,1.8592302173329873,-2.1365602067168604e-05
30,9,23,5.1484375,-0.1328125,5.1484375,0.1328125,0.1484375,1.7480281010736891,0.05723464213800944,1.747192566062497,6.0626948785087244e-06
51,9,8,5.1484375,0.1328125,5.1484375,0.1328125,0.1484375,1.73577649005381,0.05702058424659304,1.734866685024165,6.029737247100367e-06
30,5,22,5.0859375,-0.1484375,5.0859375,0.0859375,0.0859375,1.3374684765019316,-0.00969995948009596,1.3376226468738794,-3.550065558166077e-06
51,5,9,5.0859375,0.1484375,5.0859375,0.0859375,0.0859375,1.334403285868589,-0.009734600052136616,1.3345328609064662,-3.549994284403906e-06
30,9,22,5.1484375,-0.1484375,5.1484375,0.1484375,0.1484375,1.157743177485629,-0.017232000508927113,1.157422337631255,-3.658534465855321e-06
51,9,9,5.1484375,0.1484375,5.1484375,0.1484375,0.1484375,1.1525412364766827,-0.017189766554072713,1.152233652594031,-3.6369611509128406e-06
