# time,dt,profile,min_alpha,min_chi,min_metric_minor,max_beta,max_Gamma,invalid_points,coordinate_global_volume,coordinate_global_gamma_rms,coordinate_global_chi_gradient_rms,coordinate_global_lapse_gradient_rms,coordinate_global_damping_rms,coordinate_core_r_le_0p25_volume,coordinate_core_r_le_0p25_gamma_rms,coordinate_core_r_le_0p25_chi_gradient_rms,coordinate_core_r_le_0p25_lapse_gradient_rms,coordinate_core_r_le_0p25_damping_rms,coordinate_ah_0p25_to_1_volume,coordinate_ah_0p25_to_1_gamma_rms,coordinate_ah_0p25_to_1_chi_gradient_rms,coordinate_ah_0p25_to_1_lapse_gradient_rms,coordinate_ah_0p25_to_1_damping_rms,coordinate_ext_2_to_8_volume,coordinate_ext_2_to_8_gamma_rms,coordinate_ext_2_to_8_chi_gradient_rms,coordinate_ext_2_to_8_lapse_gradient_rms,coordinate_ext_2_to_8_damping_rms,proper_global_volume,proper_global_gamma_rms,proper_global_chi_gradient_rms,proper_global_lapse_gradient_rms,proper_global_damping_rms,proper_core_r_le_0p25_volume,proper_core_r_le_0p25_gamma_rms,proper_core_r_le_0p25_chi_gradient_rms,proper_core_r_le_0p25_lapse_gradient_rms,proper_core_r_le_0p25_damping_rms,proper_ah_0p25_to_1_volume,proper_ah_0p25_to_1_gamma_rms,proper_ah_0p25_to_1_chi_gradient_rms,proper_ah_0p25_to_1_lapse_gradient_rms,proper_ah_0p25_to_1_damping_rms,proper_ext_2_to_8_volume,proper_ext_2_to_8_gamma_rms,proper_ext_2_to_8_chi_gradient_rms,proper_ext_2_to_8_lapse_gradient_rms,proper_ext_2_to_8_damping_rms
0,0.0052083333333333044,candidate_c,0.0068469584796560286,4.6880840422133617e-05,1.123245147055538,0,8.4225765663600225e-15,0,8000.0000000030732,3.803845598991888e-16,0.0096328048994255219,0.0096328100198610263,0,0.067816840277778068,1.9410067261807526e-15,0.00043833557167386838,0.0004383541866109904,0,4.0441442418985805,4.6858808749218895e-15,0.01894534625673237,0.018945304733950098,0,2098.4700520836418,4.3826610830444538e-16,0.015335591089538208,0.015335595326587561,0,15709.604890101953,9.1780493009785597e-16,0.0096447506240167104,0.0096447544594253053,0,4101.8609923536414,1.4400406812801821e-15,5.8522267943828251e-05,5.8525504528194491e-05,0,155.18459190051482,3.9448539998308472e-15,0.012896864560509414,0.012896845893001658,0,3555.9126069352342,4.8122477778881656e-16,0.016574311544381298,0.016574316126035715,0
0.10000000000000001,0.0020833333333345194,candidate_c,0.0068538241747927442,4.6189093892502383e-05,1.1232451474016143,5.5415721399822858e-05,0.0017286275184084602,0,8000.0000000030732,2.6383459449805107e-05,0.009632900085065902,0.0096319698227664858,1.7079873463939798e-06,0.067816840277778068,0.00093472049108987644,0.00043846893049384795,0.00043857114853574161,5.9074350558610038e-05,4.0441442418985805,0.0010627933119119728,0.018949196861763547,0.018942931650425005,6.8084502002463775e-05,2098.4700520836418,3.2496362328948703e-06,0.015335735183201618,0.015334075701767492,3.1777343628168815e-07,15788.965411312034,0.0001707778834288383,0.0096206987044700626,0.0096193253442241975,1.0592427470432488e-05,4181.2044407437043,0.00019444173054464315,5.798109625401348e-05,5.7995124122987438e-05,1.1200683348509666e-05,155.18943436357742,0.0013781226003237153,0.012899905246598386,0.012896230404985791,8.8399327858611386e-05,3555.9193743790174,4.5855194577350223e-06,0.016574514382964506,0.016572372768756154,4.3621273155178153e-07
0.20416666666666625,0.0052083333333333044,candidate_c,0.0068613472804691057,4.5476714031153116e-05,1.123245150472179,0.00042376337743767466,0.006595450311626924,0,8000.0000000030732,0.00010619278083261867,0.0096331984251649891,0.0096293298935707164,1.3532152279835518e-05,0.067816840277778068,0.0039180409828279425,0.00043896067008653445,0.00043932542500194961,0.00048297222035191545,4.0441442418985805,0.0042388689212257075,0.018962200440443725,0.018936082074089641,0.00053606352863362963,2098.4700520836418,1.3677292900805699e-05,0.01533619084678628,0.015329260131272103,2.5799206167899178e-06,15873.857099010405,0.000806194584327245,0.0095956297604955793,0.009589928393362826,9.411462385154265e-05,4266.0490414672486,0.0011601083985522266,5.7461958387079818e-05,5.7509302912525122e-05,0.00012420933432830028,155.19845225346501,0.0053496099456672302,0.012910361784029701,0.012894922940716739,0.00068363224341067073,3555.9407412798278,1.9302117709304244e-05,0.016575154939032593,0.016566215226012662,3.5404935410670579e-06
0.25,0.0052083333333333044,candidate_c,0.0068652068701314803,4.5168558691932532e-05,1.1232451544595781,0.00073564021117281586,0.009392760808567626,0,8000.0000000030732,0.00015588790101597389,0.0096333932800916865,0.0096276047201297801,2.399117556284121e-05,0.067816840277778068,0.0057606334314265466,0.00043934184334964239,0.00043987592527130868,0.00086389008502411988,4.0441442418985805,0.0061878453549289647,0.018971372949267373,0.018932080818265948,0.00094665304256713015,2098.4700520836418,2.0625714704218438e-05,0.015336489538313642,0.01532609471890313,4.6468189796582543e-06,15911.57451422104,0.0012161849807248279,0.0095847071219861864,0.0095761788394471675,0.00017396902252301698,4303.7407780186932,0.0018060690000508187,5.7255585576509177e-05,5.7324222327777752e-05,0.0002422667005401041,155.19968187669525,0.0076965677778176051,0.012917861164096078,0.012894539875941175,0.0011950994876342889,3555.9547211150275,2.9109731734398661e-05,0.016575574167639148,0.016562168082247294,6.3771703556054675e-06
0.40104166666666613,0.0052083333333333044,candidate_c,0.0068837852077704006,4.4198845934290335e-05,1.1232451923503015,0.0024646358241252188,0.019843079353526177,0,8000.0000000030732,0.00036758537959763905,0.0096343108207789831,0.0096195018342695084,8.7231039823139976e-05,0.067816840277778068,0.0122983818047619,0.00044170539520823606,0.00044299867183639761,0.0030445164226835819,4.0441442418985805,0.014230779007075766,0.01902086737107675,0.018917609100692904,0.0033818619054640209,2098.4700520836418,5.4406913265516922e-05,0.015337893695623231,0.015311113128726506,1.8096799072472847e-05,16034.034204557091,0.0026793729554526373,0.0095502281834849573,0.0095284420991809567,0.00064707470613382045,4426.1253297027697,0.0039634491291503189,5.6732043050528256e-05,5.6894884690550189e-05,0.0009491906379018181,155.16504365421719,0.016752549326522221,0.012959144099724389,0.012896867968586058,0.0041062049664007325,3556.0201871153099,7.6800462067790236e-05,0.016577538161072148,0.016543015588158214,2.484414119117638e-05
0.5,1.7763568394002505e-15,candidate_c,0.0069031910568685692,4.3618436078896573e-05,1.1232452461643359,0.0041190166206458911,0.026832012785367274,0,8000.0000000030732,0.00053463144263929212,0.009635144448730917,0.0096121893214874757,0.00015447281811122946,0.067816840277778068,0.015995681714618275,0.00044446591099466925,0.00044640705653002525,0.0050616173277189943,4.0441442418985805,0.020233074192662497,0.019073626979720804,0.018909595727864301,0.005895641530378617,2098.4700520836418,8.6366595713943973e-05,0.015339156109185037,0.015297482416270842,3.3890872559539958e-05,16109.899495286641,0.0035556493103089909,0.0095297557219142064,0.0094960306671175929,0.0010959420751410058,4501.9724496746421,0.0051075604721123576,5.6563523141696385e-05,5.6805677182862488e-05,0.0015962615202541781,155.09127376798062,0.022895813236701992,0.013003562171081522,0.012903526504601108,0.0069536049916397724,3556.0787862740672,0.00012193089824785014,0.016579294219763514,0.016525594110066582,4.6542884372272086e-05
0.60416666666666519,0.0052083333333333044,candidate_c,0.0069313098693285511,4.3066556916939076e-05,1.1232453301468266,0.0061878018906711034,0.033746812463443993,0,8000.0000000030732,0.00072546305405488327,0.0096362263845132315,0.009602782095275559,0.00024703280090421128,0.067816840277778068,0.01929056064825025,0.00044860740732225477,0.00045136246280298449,0.0074542414855574279,4.0441442418985805,0.026657186809221935,0.01915105826122359,0.018904656038333505,0.0092384368262322693,2098.4700520836418,0.00012942870734205546,0.01534076745311644,0.015279834369456687,5.7869065590298178e-05,16183.609720830864,0.0043880542113429906,0.0095107303875380939,0.0094616728990040543,0.0016427641072532294,4575.7063502653555,0.0061070879920234753,5.6565524815379039e-05,5.6906394812003694e-05,0.0023518701858875179,154.95865061239567,0.029022800144183483,0.013068487621590871,0.012916572746319969,0.010561130148225319,3556.1533811925942,0.00018275415982351128,0.016581522310525492,0.016503046614136829,7.9506997072831194e-05
0.70312499999999711,0.0052083333333333044,candidate_c,0.0069659431529595153,4.2604513133724816e-05,1.123245433168284,0.0083596458969123506,0.039770561403418218,0,8000.0000000030732,0.00091605342762709954,0.009637454565193727,0.0095922218915139926,0.00035423277017930272,0.067816840277778068,0.022074429456866256,0.00045381374007751388,0.00045747890864146587,0.0098558938330267267,4.0441442418985805,0.032589909432525134,0.019248399152836829,0.018904404671093812,0.012948036911758901,2098.4700520836418,0.00018030482243416317,0.015342555536676072,0.015259898675246944,8.8701182276933554e-05,16246.258070967506,0.0051214420896908185,0.0094955004264715183,0.0094292522531208948,0.0022071063202800251,4638.4243361533017,0.0069469606177510849,5.6752575474226074e-05,5.7202976619833173e-05,0.0031012300246047678,154.77807076981381,0.034433708970098176,0.013149372384529075,0.012935392942485099,0.014394208075234222,3556.2360146494343,0.0002546348871811951,0.016583977381866177,0.016477589557027602,0.00012192538488711152
0.80208333333332904,0.0052083333333333044,candidate_c,0.0070086439893686445,4.2207415760255004e-05,1.1232455548577434,0.010654219799652696,0.045348904987465161,0,8000.0000000030732,0.0011127028397636427,0.0096388850936545284,0.0095800788711389116,0.00047842673290147551,0.067816840277778068,0.024705937265512928,0.00046033579427335328,0.0004650566196399344,0.012319495871415363,4.0441442418985805,0.038234019424773696,0.019370620400143968,0.018908882538828282,0.017042575541818327,2098.4700520836418,0.00024201325421152346,0.01534458185151445,0.015236834296820158,0.000128413438756186,16300.438349469174,0.0058240530474835753,0.0094834096053151382,0.0093974025049988631,0.0027999731866964008,4692.7229321998266,0.0077395524684236144,5.7131422657273518e-05,5.7708139221281005e-05,0.0038634301194817493,154.54521783949309,0.039503819910760608,0.013250026727537854,0.012960661826207713,0.018485831865466117,3556.3295614113381,0.00034184148979318557,0.016586737281526452,0.01644815416838686,0.00017660517732216792
0.90104166666666097,0.0052083333333333044,candidate_c,0.0070596720904933423,4.1878818052386561e-05,1.1232456922828467,0.013022494053463767,0.050649384766993953,0,8000.0000000030732,0.0013137689641006967,0.0096405258827456462,0.0095663506335823614,0.00061782848902222187,0.067816840277778068,0.02729688881234622,0.00046824969962029134,0.00047418318279625435,0.01482057951710428,4.0441442418985805,0.043579975705324792,0.019518201249395219,0.018917974693049847,0.021403115724860526,2098.4700520836418,0.00031576858570216593,0.01534683283448841,0.01521059762107793,0.00017803786523048337,16345.006125493732,0.0065139400073743192,0.0094747856231204262,0.0093664309300981186,0.0034132141212331168,4737.4586351497928,0.0085211724977228964,5.7713485140235332e-05,5.8434770570635474e-05,0.0046326505386466007,154.26210242647974,0.044337090443865218,0.013370759877534496,0.012992244761179297,0.022742353543864367,3556.4334072834426,0.00044608752106564594,0.016589774498252673,0.016414692073562113,0.0002449909045945966
