case,axis,offset,h,var,state,rhs
0,0,-1,0.015625,33,0.01215625,-0.00017755297851561325
0,0,-1,0.015625,34,-0.0059375000000000001,0.004857593416186334
0,0,-1,0.015625,35,0.014968750000000001,-0.012844330810546875
0,0,-1,0.015625,36,-0.003062500000000001,0.0090847023029050865
0,0,-1,0.015625,37,0.018124999999999999,-0.020437480915629972
0,0,-1,0.015625,38,3.1250000000000001e-05,0.0038383664550781281
0,0,-1,0.015625,39,-0.018062499999999999,-0.0035661987304687823
0,0,-1,0.015625,40,0.0028437499999999999,-0.0066200827222706133
0,0,-1,0.015625,41,-0.014906250000000001,0.023386776123046876
0,0,-1,0.015625,42,-0.020968749999999998,0.028023239055073132
0,0,-1,0.015625,43,-0.01209375,0.053558469238281663
0,0,-1,0.015625,44,0.0091562499999999995,-0.10640003759765831
0,0,-1,0.015625,45,-0.008937500000000001,0.044492323242191642
0,0,-1,0.015625,46,0.01196875,-0.034204995117187893
0,0,-1,0.015625,47,-0.0061250000000000002,0.0087166806640624934
0,0,-1,0.015625,48,0.015125,-0.041655496093749932
0,0,-1,0.015625,49,-0.00296875,-0.0012327607421875079
0,0,-1,0.015625,50,0.017937500000000002,-0.034610785156249324
0,0,-1,0.015625,51,-0.00015625,-0.011709062500000237
0,0,-1,0.015625,52,-0.017906250000000002,0.050047307617187495
0,0,-1,0.015625,53,0.0030000000000000001,-0.023219961914062292
0,0,-1,0.015625,54,-0.01509375,0.050634848632812063
0,0,0,0.015625,0,0.25,-0.0026949999999997007
0,0,0,0.015625,1,1,0.018199999999999997
0,0,0,0.015625,2,0,-0.0195
0,0,0,0.015625,3,0,-0.00090000000000000258
0,0,0,0.015625,4,1,0.013400000000000002
0,0,0,0.015625,5,0,0.0030000000000000001
0,0,0,0.015625,6,1,-0.031600000000000003
0,0,0,0.015625,7,0.012,0.0072403312500000172
0,0,0,0.015625,8,-0.0060000000000000001,-0.0036127281250000012
0,0,0,0.015625,9,0.014999999999999999,0.0017238195312500005
0,0,0,0.015625,10,-0.0030000000000000001,0.0009908484374999936
0,0,0,0.015625,11,0.018000000000000002,0.0026278968750000128
0,0,0,0.015625,12,0,-0.0021497429687500013
0,0,0,0.015625,13,-0.012000000000000002,0.00091643124999998902
0,0,0,0.015625,14,0.0030000000000000001,-0.02784893333333319
0,0,0,0.015625,15,-0.014999999999999999,0.030678366666666679
0,0,0,0.015625,16,0.0060000000000000001,-0.0055898666666665516
0,0,0,0.015625,17,-0.012,0.0054404250000000135
0,0,0,0.015625,18,1.3999999999999999,-0.024109999999999437
0,0,0,0.015625,19,0.090999999999999998,-0.21404999999999996
0,0,0,0.015625,20,0.21200000000000002,-0.44646799999999986
0,0,0,0.015625,21,0.29400000000000004,-0.59654999999999969
0,0,0,0.015625,22,0.014999999999999999,0.011729666666666154
0,0,0,0.015625,23,-0.0030000000000000001,-0.035998033333332478
0,0,0,0.015625,24,0.018000000000000002,-0.0058229666666661118
0,0,0,0.015625,25,0,0.0025292000000001098
0,0,0,0.015625,26,-0.018000000000000002,0.020594000000000015
0,0,0,0.015625,27,0.0030000000000000001,-0.021107999999999846
0,0,0,0.015625,28,-0.014999999999999999,0.021326199999999813
0,0,0,0.015625,29,0.0060000000000000001,0.0096230000000000031
0,0,0,0.015625,30,0.014999999999999999,-0.023797799999999921
0,0,0,0.015625,31,0.0090000000000000011,-0.013348800000000004
0,0,0,0.015625,32,-0.0090000000000000011,0.006260999999999994
0,0,0,0.015625,33,0.012,-1.5999999999991715e-05
0,0,0,0.015625,34,-0.0060000000000000001,0.0049261999999999986
0,0,0,0.015625,35,0.014999999999999999,-0.012882999999999999
0,0,0,0.015625,36,-0.0030000000000000009,0.009020200000000006
0,0,0,0.015625,37,0.018000000000000002,-0.020300399999999993
0,0,0,0.015625,38,0,0.0038730000000000032
0,0,0,0.015625,39,-0.018000000000000002,-0.0036340000000000261
0,0,0,0.015625,40,0.0030000000000000001,-0.0067864000000000041
0,0,0,0.015625,41,-0.014999999999999999,0.023480000000000001
0,0,0,0.015625,42,-0.021000000000000001,0.028060599999999998
0,0,0,0.015625,43,-0.012,0.053404999999997926
0,0,0,0.015625,44,0.0090000000000000011,-0.10618799999999957
0,0,0,0.015625,45,-0.0090000000000000011,0.044538000000004144
0,0,0,0.015625,46,0.012,-0.034306999999999949
0,0,0,0.015625,47,-0.0060000000000000001,0.0083435000000001043
0,0,0,0.015625,48,0.014999999999999999,-0.041271999999999934
0,0,0,0.015625,49,-0.0030000000000000001,-0.0011345000000000044
0,0,0,0.015625,50,0.018000000000000002,-0.034797999999999329
0,0,0,0.015625,51,0,-0.012176500000000236
0,0,0,0.015625,52,-0.018000000000000002,0.050310000000000007
0,0,0,0.015625,53,0.0030000000000000001,-0.023211499999999788
0,0,0,0.015625,54,-0.014999999999999999,0.050343000000001331
0,0,1,0.015625,0,0.25039062499999998,-0.0027079929748886488
0,0,1,0.015625,1,1,0.018208359584808351
0,0,1,0.015625,2,0,-0.019419135131835935
0,0,1,0.015625,3,0,-0.0011818785057067845
0,0,1,0.015625,4,1,0.013494047061920164
0,0,1,0.015625,5,0,0.0032000536880493163
0,0,1,0.015625,6,1,-0.03170240664672852
0,0,1,0.015625,7,0.01215625,0.0072167104086195014
0,0,1,0.015625,8,-0.0060937500000000002,-0.0036117680684947715
0,0,1,0.015625,9,0.014999999999999999,0.0017287861872798209
0,0,1,0.015625,10,-0.00290625,0.001001904803001858
0,0,1,0.015625,11,0.017843750000000002,0.002629098600353597
0,0,1,0.015625,12,-6.2500000000000001e-05,-0.0021572176339252069
0,0,1,0.015625,13,-0.011750000000000002,0.00090889556542978226
0,0,1,0.015625,14,0.0031250000000000002,-0.027898637321874711
0,0,1,0.015625,15,-0.015125,0.030706739106966068
0,0,1,0.015625,16,0.0059687500000000001,-0.0055365185682076873
0,0,1,0.015625,17,-0.0119375,0.005411465133769465
0,0,1,0.015625,18,1.3995312499999999,-0.024474518327742355
0,0,1,0.015625,19,0.090906250000000008,-0.21370643750000001
0,0,1,0.015625,20,0.21200000000000002,-0.44662443749999986
0,0,1,0.015625,21,0.29409375000000004,-0.59673768749999967
0,0,1,0.015625,22,0.014843750000000001,0.011883730400023735
0,0,1,0.015625,23,-0.0030625000000000001,-0.035930911115576246
0,0,1,0.015625,24,0.018031249999999999,-0.0058530557715616811
0,0,1,0.015625,25,0.000125,0.0024033133541108268
0,0,1,0.015625,26,-0.018124999999999999,0.020710682617187511
0,0,1,0.015625,27,0.00296875,-0.021082441162109222
0,0,1,0.015625,28,-0.014937500000000001,0.021274985717391857
0,0,1,0.015625,29,0.0061562500000000003,0.0094790444335937519
0,0,1,0.015625,30,0.014812500000000001,-0.023610855347061158
0,0,1,0.015625,31,0.0090000000000000011,-0.013361354371917412
0,0,1,0.015625,32,-0.008906250000000001,0.0061648132324218759
0,0,1,0.015625,33,0.01184375,0.00014557202148438551
0,0,1,0.015625,34,-0.0060625000000000002,0.0049948052960513403
0,0,1,0.015625,35,0.015031249999999999,-0.012921705810546868
0,0,1,0.015625,36,-0.0029375000000000009,0.0089558516827701017
0,0,1,0.015625,37,0.017875000000000002,-0.020163412481341961
0,0,1,0.015625,38,-3.1250000000000001e-05,0.0039077414550781273
0,0,1,0.015625,39,-0.017937500000000002,-0.0037017612304687669
0,0,1,0.015625,40,0.0031562500000000002,-0.0069527642879825876
0,0,1,0.015625,41,-0.01509375,0.023573151123046872
0,0,1,0.015625,42,-0.021031250000000001,0.028097994989361174
0,0,1,0.015625,43,-0.01190625,0.053251469238281654
0,0,1,0.015625,44,0.0088437500000000009,-0.10597591259765583
0,0,1,0.015625,45,-0.0090624999999999994,0.04458369824219164
0,0,1,0.015625,46,0.01203125,-0.034408995117187285
0,0,1,0.015625,47,-0.005875,0.0079704306640626041
0,0,1,0.015625,48,0.014875000000000001,-0.040888433593749766
0,0,1,0.015625,49,-0.0030312500000000001,-0.0010362607421875039
0,0,1,0.015625,50,0.018062499999999999,-0.034985222656249329
0,0,1,0.015625,51,0.00015625,-0.012643843750000236
0,0,1,0.015625,52,-0.018093749999999999,0.050572682617187503
0,0,1,0.015625,53,0.0030000000000000001,-0.023202993164062293
0,0,1,0.015625,54,-0.014906250000000001,0.050051161132813833
0,1,-1,0.015625,0,0.25062499999999999,-0.0027207698867604923
0,1,-1,0.015625,1,1,0.018315909741210938
0,1,-1,0.015625,2,0,-0.019476776428222656
0,1,-1,0.015625,3,0,-0.0010547442993164092
0,1,-1,0.015625,4,1,0.01337131953125
0,1,-1,0.015625,5,0,0.0029407743774414056
0,1,-1,0.015625,6,1,-0.031687229272460933
0,1,-1,0.015625,7,0.01203125,0.0071674149313802954
0,1,-1,0.015625,8,-0.0060625000000000002,-0.0036110637272514759
0,1,-1,0.015625,9,0.014843749999999999,0.0017195907065906341
0,1,-1,0.015625,10,-0.00290625,0.00099719697941403566
0,1,-1,0.015625,11,0.018000000000000002,0.0026303200260439979
0,1,-1,0.015625,12,-9.3750000000000002e-05,-0.0021590336752534672
0,1,-1,0.015625,13,-0.011937500000000002,0.00091601605523503602
0,1,-1,0.015625,14,0.0030625000000000001,-0.027883939330367515
0,1,-1,0.015625,15,-0.015031249999999999,0.030668336493367782
0,1,-1,0.015625,16,0.005875,-0.0055571991662604295
0,1,-1,0.015625,17,-0.011875,0.0053547593661556446
0,1,-1,0.015625,18,1.3996875,-0.024026032084644162
0,1,-1,0.015625,19,0.090937500000000004,-0.21370725000000015
0,1,-1,0.015625,20,0.21184375,-0.44631349999999975
0,1,-1,0.015625,21,0.29409375000000004,-0.59658031249999977
0,1,-1,0.015625,22,0.014999999999999999,0.011732857213896304
0,1,-1,0.015625,23,-0.0030937500000000001,-0.03590346806158648
0,1,-1,0.015625,24,0.018156250000000002,-0.0059820682785286135
0,1,-1,0.015625,25,6.2500000000000001e-05,0.0024712756172318604
0,1,-1,0.015625,26,-0.018031250000000002,0.020612357421875015
0,1,-1,0.015625,27,0.002875,-0.020990396093749853
0,1,-1,0.015625,28,-0.014874999999999999,0.021222906867231564
0,1,-1,0.015625,29,0.0060312500000000002,0.0096027650390625007
0,1,-1,0.015625,30,0.014812499999999999,-0.023629513640580673
0,1,-1,0.015625,31,0.0088437500000000009,-0.013205950024349218
0,1,-1,0.015625,32,-0.008906250000000001,0.0061599648437499939
0,1,-1,0.015625,33,0.012,3.0142578125100239e-06
0,1,-1,0.015625,34,-0.0060937500000000002,0.0050181284912757841
0,1,-1,0.015625,35,0.01515625,-0.013046753515625009
0,1,-1,0.015625,36,-0.0027500000000000007,0.0087662197022132966
0,1,-1,0.015625,37,0.017968750000000002,-0.020250674798366539
0,1,-1,0.015625,38,-0.000125,0.0039992179687500032
0,1,-1,0.015625,39,-0.017875000000000002,-0.0037694212890625328
0,1,-1,0.015625,40,0.0030312500000000001,-0.0068302419858665498
0,1,-1,0.015625,41,-0.0150625,0.0235508833984375
0,1,-1,0.015625,42,-0.021000000000000001,0.028069979889133449
0,1,-1,0.015625,43,-0.01190625,0.053224394531245445
0,1,-1,0.015625,44,0.0090000000000000011,-0.10612857871093354
0,1,-1,0.015625,45,-0.0090937500000000011,0.044609153710941651
0,1,-1,0.015625,46,0.01215625,-0.034780563476562887
0,1,-1,0.015625,47,-0.0059375000000000001,0.0081630283203126021
0,1,-1,0.015625,48,0.014968749999999999,-0.041175011718749932
0,1,-1,0.015625,49,-0.0031250000000000002,-0.00076496777343795178
0,1,-1,0.015625,50,0.018125000000000002,-0.035165356445311831
0,1,-1,0.015625,51,3.1250000000000001e-05,-0.012261681640625235
0,1,-1,0.015625,52,-0.018062500000000002,0.050482725585937513
0,1,-1,0.015625,53,0.0028437499999999999,-0.022753744140624792
0,1,-1,0.015625,54,-0.014906249999999999,0.050064947265626332
0,1,0,0.015625,0,0.25,-0.0026949999999997007
0,1,0,0.015625,1,1,0.018199999999999997
0,1,0,0.015625,2,0,-0.0195
0,1,0,0.015625,3,0,-0.00090000000000000258
0,1,0,0.015625,4,1,0.013400000000000002
0,1,0,0.015625,5,0,0.0030000000000000001
0,1,0,0.015625,6,1,-0.031600000000000003
0,1,0,0.015625,7,0.012,0.0072403312500000172
0,1,0,0.015625,8,-0.0060000000000000001,-0.0036127281250000012
0,1,0,0.015625,9,0.014999999999999999,0.0017238195312500005
0,1,0,0.015625,10,-0.0030000000000000001,0.0009908484374999936
0,1,0,0.015625,11,0.018000000000000002,0.0026278968750000128
0,1,0,0.015625,12,0,-0.0021497429687500013
0,1,0,0.015625,13,-0.012000000000000002,0.00091643124999998902
0,1,0,0.015625,14,0.0030000000000000001,-0.02784893333333319
0,1,0,0.015625,15,-0.014999999999999999,0.030678366666666679
0,1,0,0.015625,16,0.0060000000000000001,-0.0055898666666665516
0,1,0,0.015625,17,-0.012,0.0054404250000000135
0,1,0,0.015625,18,1.3999999999999999,-0.024109999999999437
0,1,0,0.015625,19,0.090999999999999998,-0.21404999999999996
0,1,0,0.015625,20,0.21200000000000002,-0.44646799999999986
0,1,0,0.015625,21,0.29400000000000004,-0.59654999999999969
0,1,0,0.015625,22,0.014999999999999999,0.011729666666666154
0,1,0,0.015625,23,-0.0030000000000000001,-0.035998033333332478
0,1,0,0.015625,24,0.018000000000000002,-0.0058229666666661118
0,1,0,0.015625,25,0,0.0025292000000001098
0,1,0,0.015625,26,-0.018000000000000002,0.020594000000000015
0,1,0,0.015625,27,0.0030000000000000001,-0.021107999999999846
0,1,0,0.015625,28,-0.014999999999999999,0.021326199999999813
0,1,0,0.015625,29,0.0060000000000000001,0.0096230000000000031
0,1,0,0.015625,30,0.014999999999999999,-0.023797799999999921
0,1,0,0.015625,31,0.0090000000000000011,-0.013348800000000004
0,1,0,0.015625,32,-0.0090000000000000011,0.006260999999999994
0,1,0,0.015625,33,0.012,-1.5999999999991715e-05
0,1,0,0.015625,34,-0.0060000000000000001,0.0049261999999999986
0,1,0,0.015625,35,0.014999999999999999,-0.012882999999999999
0,1,0,0.015625,36,-0.0030000000000000009,0.009020200000000006
0,1,0,0.015625,37,0.018000000000000002,-0.020300399999999993
0,1,0,0.015625,38,0,0.0038730000000000032
0,1,0,0.015625,39,-0.018000000000000002,-0.0036340000000000261
0,1,0,0.015625,40,0.0030000000000000001,-0.0067864000000000041
0,1,0,0.015625,41,-0.014999999999999999,0.023480000000000001
0,1,0,0.015625,42,-0.021000000000000001,0.028060599999999998
0,1,0,0.015625,43,-0.012,0.053404999999997926
0,1,0,0.015625,44,0.0090000000000000011,-0.10618799999999957
0,1,0,0.015625,45,-0.0090000000000000011,0.044538000000004144
0,1,0,0.015625,46,0.012,-0.034306999999999949
0,1,0,0.015625,47,-0.0060000000000000001,0.0083435000000001043
0,1,0,0.015625,48,0.014999999999999999,-0.041271999999999934
0,1,0,0.015625,49,-0.0030000000000000001,-0.0011345000000000044
0,1,0,0.015625,50,0.018000000000000002,-0.034797999999999329
0,1,0,0.015625,51,0,-0.012176500000000236
0,1,0,0.015625,52,-0.018000000000000002,0.050310000000000007
0,1,0,0.015625,53,0.0030000000000000001,-0.023211499999999788
0,1,0,0.015625,54,-0.014999999999999999,0.050343000000001331
0,1,1,0.015625,0,0.24937500000000001,-0.0026693740618094291
0,1,1,0.015625,1,1,0.018084284790039061
0,1,1,0.015625,2,0,-0.019522713806152343
0,1,1,0.015625,3,0,-0.0007455568725585961
0,1,1,0.015625,4,1,0.01342869453125
0,1,1,0.015625,5,0,0.0030595244506835934
0,1,1,0.015625,6,1,-0.031512979321289054
0,1,1,0.015625,7,0.01196875,0.0073126951097974196
0,1,1,0.015625,8,-0.0059375000000000001,-0.0036144961022976365
0,1,1,0.015625,9,0.01515625,0.0017280737172778679
0,1,1,0.015625,10,-0.0030937500000000001,0.00098453540529164457
0,1,1,0.015625,11,0.018000000000000002,0.0026254948133012075
0,1,1,0.015625,12,9.3750000000000002e-05,-0.0021404420606051292
0,1,1,0.015625,13,-0.012062500000000002,0.00091687219441558823
0,1,1,0.015625,14,0.0029375,-0.027813508602572104
0,1,1,0.015625,15,-0.014968749999999999,0.030688086094051374
0,1,1,0.015625,16,0.0061250000000000002,-0.0056219559472174578
0,1,1,0.015625,17,-0.012125,0.0055253967704333631
0,1,1,0.015625,18,1.4003124999999998,-0.024194023761707147
0,1,1,0.015625,19,0.091062500000000005,-0.21439274999999994
0,1,1,0.015625,20,0.21215625000000002,-0.44662250000000003
0,1,1,0.015625,21,0.29390625000000004,-0.59651968750000028
0,1,1,0.015625,22,0.014999999999999999,0.011726458255828345
0,1,1,0.015625,23,-0.00290625,-0.036092590706185756
0,1,1,0.015625,24,0.017843750000000002,-0.0056638412587104985
0,1,1,0.015625,25,-6.2500000000000001e-05,0.0025871545772904576
0,1,1,0.015625,26,-0.017968750000000002,0.020575669921875015
0,1,1,0.015625,27,0.0031250000000000002,-0.021225646093749849
0,1,1,0.015625,28,-0.015125,0.021429535827290156
0,1,1,0.015625,29,0.0059687500000000001,0.0096432650390625048
0,1,1,0.015625,30,0.0151875,-0.023966072180522081
0,1,1,0.015625,31,0.0091562500000000012,-0.013491684809774024
0,1,1,0.015625,32,-0.0090937500000000011,0.0063620898437499931
0,1,1,0.015625,33,0.012,-3.498574218749155e-05
0,1,1,0.015625,34,-0.00590625,0.0048342062058509827
0,1,1,0.015625,35,0.014843749999999999,-0.012719191015625009
0,1,1,0.015625,36,-0.0032500000000000012,0.0092741724167884881
0,1,1,0.015625,37,0.018031250000000002,-0.020350187090676111
0,1,1,0.015625,38,0.000125,0.0037467179687500026
0,1,1,0.015625,39,-0.018125000000000002,-0.0034984837890625307
0,1,1,0.015625,40,0.00296875,-0.00674250427817612
0,1,1,0.015625,41,-0.014937499999999999,0.0234090083984375
0,1,1,0.015625,42,-0.021000000000000001,0.02805115509682388
0,1,1,0.015625,43,-0.01209375,0.053585644531247929
0,1,1,0.015625,44,0.0090000000000000011,-0.10624745371093601
0,1,1,0.015625,45,-0.008906250000000001,0.044466841210941639
0,1,1,0.015625,46,0.01184375,-0.033833375976562885
0,1,1,0.015625,47,-0.0060625000000000002,0.0085239970703126031
0,1,1,0.015625,48,0.015031249999999999,-0.041368980468749941
0,1,1,0.015625,49,-0.002875,-0.0015039990234370594
0,1,1,0.015625,50,0.017875000000000002,-0.034430668945312722
0,1,1,0.015625,51,-3.1250000000000001e-05,-0.012091369140625235
0,1,1,0.015625,52,-0.017937500000000002,0.050137194335937503
0,1,1,0.015625,53,0.0031562500000000002,-0.023669181640624787
0,1,1,0.015625,54,-0.01509375,0.050621072265624553
0,2,-1,0.015625,0,0.24976562499999999,-0.0026894189753553887
0,2,-1,0.015625,1,1,0.018170685977172849
0,2,-1,0.015625,2,0,-0.019542087526702882
0,2,-1,0.015625,3,0,-0.0005772487991333033
0,2,-1,0.015625,4,1,0.013522477696990972
0,2,-1,0.015625,5,0,0.002840693840789795
0,2,-1,0.015625,6,1,-0.031693163674163818
0,2,-1,0.015625,7,0.011875,0.0072644909234316907
0,2,-1,0.015625,8,-0.005875,-0.0036134282727312578
0,2,-1,0.015625,9,0.015031249999999999,0.001726389852940191
0,2,-1,0.015625,10,-0.0030625000000000001,0.00098444156256323207
0,2,-1,0.015625,11,0.017843750000000002,0.0026243635638101928
0,2,-1,0.015625,12,9.3750000000000002e-05,-0.0021438160692658602
0,2,-1,0.015625,13,-0.011968750000000002,0.00091951546565434005
0,2,-1,0.015625,14,0.00290625,-0.027780117557289128
0,2,-1,0.015625,15,-0.014843749999999999,0.03063503825958757
0,2,-1,0.015625,16,0.0060625000000000002,-0.0056075410195577085
0,2,-1,0.015625,17,-0.01203125,0.0054690416474744282
0,2,-1,0.015625,18,1.3998437499999998,-0.023781897890959917
0,2,-1,0.015625,19,0.091125000000000012,-0.21439387500000001
0,2,-1,0.015625,20,0.21203125,-0.44631131249999995
0,2,-1,0.015625,21,0.29393750000000002,-0.59645593750000003
0,2,-1,0.015625,22,0.014843749999999999,0.011885873012122199
0,2,-1,0.015625,23,-0.00290625,-0.03609306520905322
0,2,-1,0.015625,24,0.018000000000000002,-0.0058189190724770388
0,2,-1,0.015625,25,-9.3750000000000002e-05,0.0026247181116045076
0,2,-1,0.015625,26,-0.017843750000000002,0.020445898437500012
0,2,-1,0.015625,27,0.0030625000000000001,-0.021164282666015475
0,2,-1,0.015625,28,-0.015031249999999999,0.021340748678010453
0,2,-1,0.015625,29,0.005875,0.0097367239257812547
0,2,-1,0.015625,30,0.015125,-0.023922538382536152
0,2,-1,0.015625,31,0.0090312500000000011,-0.013379196518562602
0,2,-1,0.015625,32,-0.0090625000000000011,0.0063305812988281212
0,2,-1,0.015625,33,0.01184375,0.00013148579101563904
0,2,-1,0.015625,34,-0.00590625,0.0048340742822186545
0,2,-1,0.015625,35,0.014999999999999999,-0.012876133251953123
0,2,-1,0.015625,36,-0.003125000000000001,0.0091541478173749104
0,2,-1,0.015625,37,0.018156250000000002,-0.020466497167903806
0,2,-1,0.015625,38,6.2500000000000001e-05,0.0038059015136718772
0,2,-1,0.015625,39,-0.018031250000000002,-0.0036022659179687812
0,2,-1,0.015625,40,0.002875,-0.0066557689940756918
0,2,-1,0.015625,41,-0.014874999999999999,0.02335359516601563
0,2,-1,0.015625,42,-0.021031250000000001,0.028091465283268058
0,2,-1,0.015625,43,-0.0120625,0.053486605957029185
0,2,-1,0.015625,44,0.0088437500000000009,-0.10603001826171833
0,2,-1,0.015625,45,-0.008906250000000001,0.044440784960935606
0,2,-1,0.015625,46,0.012,-0.034295788085937445
0,2,-1,0.015625,47,-0.0060937500000000002,0.008628652343750107
0,2,-1,0.015625,48,0.01515625,-0.041754191894532958
0,2,-1,0.015625,49,-0.0029375,-0.0013167441406250055
0,2,-1,0.015625,50,0.017968750000000002,-0.034706215820312726
0,2,-1,0.015625,51,-0.000125,-0.01180977880859221
0,2,-1,0.015625,52,-0.017875000000000002,0.049946779785156256
0,2,-1,0.015625,53,0.0030312500000000001,-0.023303309082031039
0,2,-1,0.015625,54,-0.0150625,0.050540393554687056
0,2,0,0.015625,0,0.25,-0.0026949999999997007
0,2,0,0.015625,1,1,0.018199999999999997
0,2,0,0.015625,2,0,-0.0195
0,2,0,0.015625,3,0,-0.00090000000000000258
0,2,0,0.015625,4,1,0.013400000000000002
0,2,0,0.015625,5,0,0.0030000000000000001
0,2,0,0.015625,6,1,-0.031600000000000003
0,2,0,0.015625,7,0.012,0.0072403312500000172
0,2,0,0.015625,8,-0.0060000000000000001,-0.0036127281250000012
0,2,0,0.015625,9,0.014999999999999999,0.0017238195312500005
0,2,0,0.015625,10,-0.0030000000000000001,0.0009908484374999936
0,2,0,0.015625,11,0.018000000000000002,0.0026278968750000128
0,2,0,0.015625,12,0,-0.0021497429687500013
0,2,0,0.015625,13,-0.012000000000000002,0.00091643124999998902
0,2,0,0.015625,14,0.0030000000000000001,-0.02784893333333319
0,2,0,0.015625,15,-0.014999999999999999,0.030678366666666679
0,2,0,0.015625,16,0.0060000000000000001,-0.0055898666666665516
0,2,0,0.015625,17,-0.012,0.0054404250000000135
0,2,0,0.015625,18,1.3999999999999999,-0.024109999999999437
0,2,0,0.015625,19,0.090999999999999998,-0.21404999999999996
0,2,0,0.015625,20,0.21200000000000002,-0.44646799999999986
0,2,0,0.015625,21,0.29400000000000004,-0.59654999999999969
0,2,0,0.015625,22,0.014999999999999999,0.011729666666666154
0,2,0,0.015625,23,-0.0030000000000000001,-0.035998033333332478
0,2,0,0.015625,24,0.018000000000000002,-0.0058229666666661118
0,2,0,0.015625,25,0,0.0025292000000001098
0,2,0,0.015625,26,-0.018000000000000002,0.020594000000000015
0,2,0,0.015625,27,0.0030000000000000001,-0.021107999999999846
0,2,0,0.015625,28,-0.014999999999999999,0.021326199999999813
0,2,0,0.015625,29,0.0060000000000000001,0.0096230000000000031
0,2,0,0.015625,30,0.014999999999999999,-0.023797799999999921
0,2,0,0.015625,31,0.0090000000000000011,-0.013348800000000004
0,2,0,0.015625,32,-0.0090000000000000011,0.006260999999999994
0,2,0,0.015625,33,0.012,-1.5999999999991715e-05
0,2,0,0.015625,34,-0.0060000000000000001,0.0049261999999999986
0,2,0,0.015625,35,0.014999999999999999,-0.012882999999999999
0,2,0,0.015625,36,-0.0030000000000000009,0.009020200000000006
0,2,0,0.015625,37,0.018000000000000002,-0.020300399999999993
0,2,0,0.015625,38,0,0.0038730000000000032
0,2,0,0.015625,39,-0.018000000000000002,-0.0036340000000000261
0,2,0,0.015625,40,0.0030000000000000001,-0.0067864000000000041
0,2,0,0.015625,41,-0.014999999999999999,0.023480000000000001
0,2,0,0.015625,42,-0.021000000000000001,0.028060599999999998
0,2,0,0.015625,43,-0.012,0.053404999999997926
0,2,0,0.015625,44,0.0090000000000000011,-0.10618799999999957
0,2,0,0.015625,45,-0.0090000000000000011,0.044538000000004144
0,2,0,0.015625,46,0.012,-0.034306999999999949
0,2,0,0.015625,47,-0.0060000000000000001,0.0083435000000001043
0,2,0,0.015625,48,0.014999999999999999,-0.041271999999999934
0,2,0,0.015625,49,-0.0030000000000000001,-0.0011345000000000044
0,2,0,0.015625,50,0.018000000000000002,-0.034797999999999329
0,2,0,0.015625,51,0,-0.012176500000000236
0,2,0,0.015625,52,-0.018000000000000002,0.050310000000000007
0,2,0,0.015625,53,0.0030000000000000001,-0.023211499999999788
0,2,0,0.015625,54,-0.014999999999999999,0.050343000000001331
0,2,1,0.015625,0,0.25023437500000001,-0.0027005804256852251
0,2,1,0.015625,1,1,0.018229498495483394
0,2,1,0.015625,2,0,-0.019457868772125242
0,2,1,0.015625,3,0,-0.0012228425582885771
0,2,1,0.015625,4,1,0.013277290174102781
0,2,1,0.015625,5,0,0.0031594438545227053
0,2,1,0.015625,6,1,-0.031506788669586186
