target_tau,n256_tau,n512_tau,variable,n256_eta4_rho_l2,n512_eta4_rho_l2,ratio_n512_over_n256_eta4_rho_l2,n256_eta4_z_l2,n512_eta4_z_l2,ratio_n512_over_n256_eta4_z_l2,n256_eta4_max_direction,n512_eta4_max_direction,ratio_n512_over_n256_eta4_max_direction,n256_fluctuation_rms,n512_fluctuation_rms,ratio_n512_over_n256_fluctuation_rms,n256_f2d_above_n256_nyquist_50,n512_f2d_above_n256_nyquist_50,ratio_n512_over_n256_f2d_above_n256_nyquist_50,n256_f2d_above_n256_nyquist_65,n512_f2d_above_n256_nyquist_65,ratio_n512_over_n256_f2d_above_n256_nyquist_65,n256_f2d_above_n256_nyquist_80,n512_f2d_above_n256_nyquist_80,ratio_n512_over_n256_f2d_above_n256_nyquist_80,n256_f2d_above_own_nyquist_50,n512_f2d_above_own_nyquist_50,ratio_n512_over_n256_f2d_above_own_nyquist_50,n256_d4_rho_seam_over_away,n512_d4_rho_seam_over_away,ratio_n512_over_n256_d4_rho_seam_over_away,n256_k90,n512_k90,ratio_n512_over_n256_k90,n256_k95,n512_k95,ratio_n512_over_n256_k95,n256_k99,n512_k99,ratio_n512_over_n256_k99
9.5,9.498910241098807,9.498815912691489,z4c_betax,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.5,9.498910241098807,9.498815912691489,z4c_betay,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.5,9.498910241098807,9.498815912691489,z4c_betaz,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.5,9.498910241098807,9.498815912691489,z4c_Bx,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.5,9.498910241098807,9.498815912691489,z4c_By,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.5,9.498910241098807,9.498815912691489,z4c_Bz,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.3,10.273610588023931,10.275179886743825,z4c_chi,0.009731273431015404,0.0035301706363446853,0.3627655374571395,0.00883492076072575,0.0034437386728869085,0.3897871600835977,0.009731273431015404,0.0035301706363446853,0.3627655374571395,0.025029551035042345,0.02497854407559962,0.9979621304684485,8.788293568227443e-10,1.1190498474686281e-09,1.2733414499424092,1.5956221974690386e-10,3.629513636081963e-10,2.2746698070752993,3.272029727138177e-11,1.1418218446240406e-10,3.489643859754034,8.788293568227443e-10,2.945157183762681e-11,0.033512275857629385,1.0387818649954181,1.008468012806309,0.9708178846679781,4.675858833249925,4.694052836492142,1.0038910505836576,6.186520917838362,5.634830290256652,0.9108237675248211,6.379838254917212,6.427826877357208,1.0075219183500472
10.3,10.273610588023931,10.275179886743825,z4c_gxx,0.00867291846860531,0.0031930147066205135,0.36815919787309853,0.008598044167834306,0.00720328705749409,0.8377820486712467,0.00867291846860531,0.00720328705749409,0.8305493800695729,0.04778630162233067,0.04743273975987495,0.9926011879879296,2.0267810299219675e-08,1.2458332604144314e-08,0.6146856725131263,4.036792372682383e-09,4.735624785755603e-09,1.1731157683021625,8.473053559970237e-10,1.7915987773408468e-09,2.114466484438392,2.0267810299219675e-08,5.647506573954295e-10,0.02786441401699782,1.4119852155950743,1.1638689463156315,0.8242784226498608,6.379838254917212,6.427826877357208,1.0075219183500472,6.379838254917212,6.427826877357208,1.0075219183500472,6.9274974871930155,6.975791642712366,1.0069713710627297
10.3,10.273610588023931,10.275179886743825,z4c_gxy,0.006275717610162773,0.0015872696130519392,0.2529224085037775,0.006193093089150163,0.0015807609594366203,0.2552457934478646,0.006275717610162773,0.0015872696130519392,0.2529224085037775,0.06455706895649549,0.06430332732425856,0.9960694988738116,3.899984573168361e-09,9.93526287406623e-09,2.5475133779810792,3.8284589729088693e-10,2.8693594715317458e-09,7.494815777930622,4.734261174844719e-11,7.607050062047089e-10,16.06808281399176,3.899984573168361e-09,1.4520344020075937e-10,0.03723179860755079,0.7567022374763461,0.7852980609786735,1.0377900607215018,4.391519171645142,4.417027047448759,1.005808440042415,6.379838254917212,6.427826877357208,1.0075219183500472,6.9274974871930155,6.975791642712366,1.0069713710627297
10.3,10.273610588023931,10.275179886743825,z4c_gxz,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.3,10.273610588023931,10.275179886743825,z4c_gyy,0.008225082495451366,0.005706033686914068,0.6937357394372177,0.008299930122784061,0.0031643000522347995,0.38124417982128656,0.008299930122784061,0.005706033686914068,0.6874797260341371,0.06793302348496924,0.06784275697828115,0.9986712426143073,3.4851698107936844e-09,3.0229019842882744e-09,0.8673614625394288,6.630096722848557e-10,1.0545122688178903e-09,1.5904930393908783,1.230508868330751e-10,3.644892874680464e-10,2.962102077025215,3.4851698107936844e-09,1.0558455058923672e-10,0.030295381953050874,1.201069826911351,1.0676111247264648,0.8888834777174562,4.675858833249925,4.417027047448759,0.9446450812499686,4.675858833249925,4.694052836492142,1.0038910505836576,5.606417402869167,5.634830290256652,1.0050679222301473
10.3,10.273610588023931,10.275179886743825,z4c_gyz,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.3,10.273610588023931,10.275179886743825,z4c_gzz,0.009953054790693567,0.0036767851005007793,0.3694127258235023,0.008792580815791755,0.0033780206771610315,0.38418989235720175,0.009953054790693567,0.0036767851005007793,0.3694127258235023,0.039911496616372805,0.03981830662326384,0.9976650839730542,8.243245457690504e-10,7.74427506774379e-10,0.9394691820706126,1.6144217531679007e-10,2.697399038478377e-10,1.6708143539229465,3.2613176118523164e-11,9.292565938332309e-11,2.8493287205640945,8.243245457690504e-10,2.678743969620277e-11,0.03249622959026597,1.3656326984095446,1.1424898035286357,0.8366010896335541,4.391519171645142,4.417027047448759,1.005808440042415,5.606417402869167,5.634830290256652,1.0050679222301473,6.379838254917212,6.427826877357208,1.0075219183500472
10.3,10.273610588023931,10.275179886743825,z4c_Khat,0.007854263401396288,0.0019002989359468878,0.24194489525383922,0.04036588950184012,0.010046482808788545,0.24888545583345975,0.04036588950184012,0.010046482808788545,0.24888545583345975,0.0009528928234240207,0.0009308595769946343,0.9768775187641622,4.085865237009638e-08,6.820493668340454e-08,1.6692899233583718,5.106847596749798e-09,2.008285151835424e-08,3.9325339434714617,9.965767030762577e-10,5.387651997286165e-09,5.406158884364271,4.085865237009638e-08,1.0447596769700482e-09,0.025570096328842374,0.3783040180803851,0.5113543646754967,1.3517021766521125,6.379838254917212,6.427826877357208,1.0075219183500472,6.379838254917212,6.427826877357208,1.0075219183500472,6.379838254917212,6.427826877357208,1.0075219183500472
10.3,10.273610588023931,10.275179886743825,z4c_Axx,0.013704165436439856,0.0036680442223068666,0.26765907339044587,0.010853851057568906,0.006621494520044633,0.6100594604554804,0.013704165436439856,0.006621494520044633,0.4831738605867853,0.0011542989873987626,0.0011363851928642193,0.9844808020018173,3.380058121047035e-08,4.862130327415059e-08,1.4384753614558925,4.685342463421468e-09,1.4596729323606007e-08,3.1154028627710506,9.120636808383117e-10,4.073407750312416e-09,4.466144015918269,3.380058121047035e-08,8.584005393274339e-10,0.025396028961227703,1.0232664809250953,0.9191172099631535,0.8982188189455942,6.379838254917212,6.427826877357208,1.0075219183500472,6.379838254917212,6.427826877357208,1.0075219183500472,6.9274974871930155,6.975791642712366,1.0069713710627297
10.3,10.273610588023931,10.275179886743825,z4c_Axy,0.011178947373939112,0.0027809227208995787,0.2487642734040055,0.0051038986532185235,0.0013216642707325247,0.25895190334531465,0.011178947373939112,0.0027809227208995787,0.2487642734040055,0.0011220472257862588,0.0011155688730406187,0.9942263100903792,1.0474734179081945e-08,1.5893919173230666e-08,1.5173577583449172,1.6066168798020325e-09,4.8501450476324655e-09,3.018856025109173,2.7542810459851407e-10,1.4538918124678225e-09,5.27866179301902,1.0474734179081945e-08,3.479738779693886e-10,0.03322030631233514,0.4820135701681619,0.5563648359473902,1.1542513953565439,4.391519171645142,4.417027047448759,1.005808440042415,4.391519171645142,4.417027047448759,1.005808440042415,6.9274974871930155,6.975791642712366,1.0069713710627297
10.3,10.273610588023931,10.275179886743825,z4c_Axz,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.3,10.273610588023931,10.275179886743825,z4c_Ayy,0.009204309432411146,0.002344160416307047,0.25468074856898576,0.010434281606377861,0.002375440589948518,0.22765732031772568,0.010434281606377861,0.002375440589948518,0.22765732031772568,0.0007984535733365094,0.0007851241794392069,0.9833059875458973,2.345479861086565e-08,4.33000795624546e-08,1.8461074972690426,2.625762891171941e-09,1.2691370974108026e-08,4.833403281300683,3.8630691043024013e-10,3.400483368043881e-09,8.8025434602158,2.345479861086565e-08,6.602915444133828e-10,0.02815166121731255,0.310619092231475,0.3744072594830052,1.2053581664709616,4.391519171645142,4.417027047448759,1.005808440042415,4.675858833249925,4.694052836492142,1.0038910505836576,6.379838254917212,6.427826877357208,1.0075219183500472
10.3,10.273610588023931,10.275179886743825,z4c_Ayz,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.3,10.273610588023931,10.275179886743825,z4c_Azz,0.007694218002952063,0.0032565681286493998,0.4232487469681705,0.009135252694361606,0.003973494126125838,0.43496269441767377,0.009135252694361606,0.003973494126125838,0.43496269441767377,0.0007456974593621964,0.0007440789122090014,0.9978294854932462,3.0985125712070616e-09,5.595010926500691e-09,1.8057086417826247,3.660866726244318e-10,1.648918080752029e-09,4.504174022318626,5.5193192253494933e-11,4.4385246700217655e-10,8.041797346376011,3.0985125712070616e-09,8.70158400362763e-11,0.028083100531807192,2.0284224454649014,1.3973518122206992,0.6888859938149793,4.675858833249925,4.694052836492142,1.0038910505836576,5.606417402869167,5.634830290256652,1.0050679222301473,6.379838254917212,6.427826877357208,1.0075219183500472
10.3,10.273610588023931,10.275179886743825,z4c_Gamx,0.013626655155283366,0.0034093587381398773,0.2501977704204242,0.009618153157182535,0.002423518426141624,0.25197336604396,0.013626655155283366,0.0034093587381398773,0.2501977704204242,0.15440112468711786,0.15419492251520345,0.998664503433299,2.469471097293212e-09,3.5537689792664598e-09,1.439081017454202,3.9149159859377233e-10,1.0863335960158987e-09,2.7748580044066866,8.648323002429376e-11,3.1627496471939394e-10,3.657066978540811,2.469471097293212e-09,7.246305837440138e-11,0.029343553951219823,1.6804325645865599,1.8686589433930323,1.1120106708077169,6.379838254917212,6.427826877357208,1.0075219183500472,6.379838254917212,6.427826877357208,1.0075219183500472,6.9274974871930155,6.975791642712366,1.0069713710627297
10.3,10.273610588023931,10.275179886743825,z4c_Gamy,0.01050719386648013,0.002638121470910444,0.2510776430352669,0.012850829283087258,0.0032235472019355887,0.25084351608172406,0.012850829283087258,0.0032235472019355887,0.25084351608172406,0.1938708984405851,0.19444127390291902,1.002942037546232,6.050698878212089e-10,7.6720326976712e-10,1.2679581073348993,9.816533051370409e-11,2.3565759155486903e-10,2.400619346175081,1.781867739014271e-11,7.294203872346647e-11,4.093571993385884,6.050698878212089e-10,1.8449625367627048e-11,0.030491726226968836,1.1272750877830715,0.9886133600041515,0.8769938861581552,4.391519171645142,4.417027047448759,1.005808440042415,4.675858833249925,4.694052836492142,1.0038910505836576,6.379838254917212,6.427826877357208,1.0075219183500472
10.3,10.273610588023931,10.275179886743825,z4c_Gamz,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.3,10.273610588023931,10.275179886743825,z4c_Theta,1.883220311755856,2.9424167557991536,1.5624389443079743,2.011465600895033,1.960948398236361,0.9748853757995196,2.011465600895033,2.9424167557991536,1.4628223095089865,5.771033278489481e-07,3.564889016879172e-08,0.06177210986058031,1.9453363114195737e-08,5.721852957071624e-09,0.29413181276075634,1.3894954562067535e-08,1.707604528185017e-09,0.12289385478428866,1.0318549161084838e-08,5.734751911141742e-10,0.05557711478247025,1.9453363114195737e-08,2.045013404924721e-10,0.010512390032098922,1.6744633427633793,0.9614215993130052,0.5741670030986549,10.910337277583157,6.427826877357208,0.5891501530905093,12.468956888666465,7.823421394153571,0.6274319066147861,15.544639003845539,17.211527067137855,1.1072323431171318
10.3,10.273610588023931,10.275179886743825,z4c_alpha,0.0064262697680473315,0.018770186200175332,2.9208525128379086,0.028079164548328685,0.10886885638469375,3.8772113820307306,0.028079164548328685,0.10886885638469375,3.8772113820307306,0.0011442186790582417,0.0011299556253107376,0.9875346784591531,1.2100972286897017e-08,2.2189484905164415e-08,1.8336943824911722,1.5140155343804254e-09,6.637842328658848e-09,4.384263026320418,3.2992932671990367e-10,1.877857510550791e-09,5.691696246648041,1.2100972286897017e-08,4.727430056371485e-10,0.03906653072406724,0.9587118794412863,0.9951205247370343,1.0379766289293986,6.186520917838362,5.634830290256652,0.9108237675248211,6.379838254917212,6.427826877357208,1.0075219183500472,6.9274974871930155,6.975791642712366,1.0069713710627297
10.3,10.273610588023931,10.275179886743825,z4c_betax,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.3,10.273610588023931,10.275179886743825,z4c_betay,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.3,10.273610588023931,10.275179886743825,z4c_betaz,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.3,10.273610588023931,10.275179886743825,z4c_Bx,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.3,10.273610588023931,10.275179886743825,z4c_By,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.3,10.273610588023931,10.275179886743825,z4c_Bz,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
11.0,10.999900609038367,11.001876433061696,z4c_chi,0.009776353482436865,0.00356285404295772,0.36443588597306315,0.008856291474810795,0.0034067816170496646,0.38467361047672005,0.009776353482436865,0.00356285404295772,0.36443588597306315,0.025050446643157295,0.025000540350110324,0.9980077683341185,8.309697072972979e-10,1.009318968845206e-09,1.2146278738944447,1.539508969162896e-10,3.294172279149735e-10,2.139755172027957,3.202410333740478e-11,1.0460590061917885e-10,3.26647399045197,8.309697072972979e-10,2.7364885599604898e-11,0.0329312673606458,1.037523968578504,1.021963244490449,0.9850020582084724,4.675858833249925,4.694052836492142,1.0038910505836576,6.186520917838362,5.634830290256652,0.9108237675248211,6.379838254917212,6.427826877357208,1.0075219183500472
11.0,10.999900609038367,11.001876433061696,z4c_gxx,0.008782209509312938,0.00310648713863856,0.35372500910441057,0.00861105752747887,0.006666646276999676,0.7741959980787081,0.008782209509312938,0.006666646276999676,0.7591080889074838,0.0412126447498556,0.040942570254671906,0.9934468050564835,2.101013944297713e-08,1.4002622823256809e-08,0.6664697710008459,4.0833628957478424e-09,5.146519849746028e-09,1.2603630833559492,8.548176799145487e-10,1.884060847693998e-09,2.204049930135204,2.101013944297713e-08,5.754618047812051e-10,0.027389718490114998,1.3702950242971932,1.0864531367757155,0.7928607471467274,6.379838254917212,6.427826877357208,1.0075219183500472,6.379838254917212,6.427826877357208,1.0075219183500472,6.9274974871930155,6.975791642712366,1.0069713710627297
11.0,10.999900609038367,11.001876433061696,z4c_gxy,0.006538181423956155,0.0016724220978698854,0.255793161649211,0.006219084288892874,0.0015857590333827728,0.2549827208830242,0.006538181423956155,0.0016724220978698854,0.255793161649211,0.06016291254446623,0.05992533404413983,0.9960510804700353,4.128812771521743e-09,1.0072800360400466e-08,2.4396360207653514,4.33213328810836e-10,2.931676184458146e-09,6.767280666330264,5.83276061150261e-11,7.864943835283635e-10,13.484084739863004,4.128812771521743e-09,1.538055956682813e-10,0.03725177288956933,0.790068337089526,0.7944564927482176,1.005554146967662,4.391519171645142,4.417027047448759,1.005808440042415,6.379838254917212,6.427826877357208,1.0075219183500472,6.9274974871930155,6.975791642712366,1.0069713710627297
11.0,10.999900609038367,11.001876433061696,z4c_gxz,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
11.0,10.999900609038367,11.001876433061696,z4c_gyy,0.0077002725122093,0.00533785704375652,0.6932036541944442,0.008268553864283965,0.0031716075896560223,0.38357464215789744,0.008268553864283965,0.00533785704375652,0.6455611381832322,0.06583344516369981,0.06571489186917617,0.9981991935219425,3.6563066470755575e-09,2.907930413611828e-09,0.7953190731247044,7.135374469999164e-10,1.0404818312409318e-09,1.4582021386763373,1.3453838493282203e-10,3.697907073665831e-10,2.7485888696465897,3.6563066470755575e-09,1.1031819430060411e-10,0.030172030124672525,1.2352280067059727,1.0637824442308552,0.861203306964908,4.675858833249925,4.694052836492142,1.0038910505836576,4.675858833249925,4.694052836492142,1.0038910505836576,5.606417402869167,5.634830290256652,1.0050679222301473
11.0,10.999900609038367,11.001876433061696,z4c_gyz,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
11.0,10.999900609038367,11.001876433061696,z4c_gzz,0.010194361478596826,0.0036158891498893173,0.3546950103231984,0.008879412600156143,0.0033163623874618545,0.3734889386042875,0.010194361478596826,0.0036158891498893173,0.3546950103231984,0.042785126252466936,0.04270622511370705,0.9981558745837442,6.70222089962732e-10,5.299269507992804e-10,0.7906736568899829,1.3641454574518264e-10,1.9100258960060917e-10,1.4001629265943163,2.7392829740821616e-11,6.873514863365389e-11,2.509238705310635,6.70222089962732e-10,2.090917620158073e-11,0.031197384441243044,1.3985287190735773,1.2100259659768606,0.8652135272405518,4.391519171645142,4.417027047448759,1.005808440042415,5.606417402869167,5.634830290256652,1.0050679222301473,6.379838254917212,6.427826877357208,1.0075219183500472
11.0,10.999900609038367,11.001876433061696,z4c_Khat,0.06280082139390507,0.017736355792949143,0.2824223537093814,0.025534638233763528,0.006411544930207187,0.25109206057712746,0.06280082139390507,0.017736355792949143,0.2824223537093814,0.0050427413444357515,0.004838151556718663,0.9594288555087529,2.9681395078422307e-08,5.022141807406796e-08,1.6920167647570508,4.156925732505273e-09,1.4680480225902455e-08,3.5315714474058946,7.406298218702548e-10,4.126189351382372e-09,5.571189856982571,2.9681395078422307e-08,8.947231895759404e-10,0.03014424312644198,0.04281699227578155,0.02650651767243662,0.6190653818397568,4.391519171645142,4.694052836492142,1.0688904347270936,6.186520917838362,6.234478444333233,1.007751937984496,6.379838254917212,6.427826877357208,1.0075219183500472
11.0,10.999900609038367,11.001876433061696,z4c_Axx,0.06455356100100253,0.01839637810658914,0.2849785173943145,0.03350664433242148,0.006200647272754644,0.1850572445046314,0.06455356100100253,0.01839637810658914,0.2849785173943145,0.003945249703729742,0.003904164545526603,0.9895861703850335,5.009427351142121e-08,7.62445945467173e-08,1.522022163458144,7.13179109858134e-09,2.3290590346031738e-08,3.265742086958312,1.2245515306345307e-09,6.7588670034946e-09,5.519463113154847,5.009427351142121e-08,1.5308560598363333e-09,0.030559502165198718,0.04289236408111309,0.03242879605877798,0.7560505640923028,6.186520917838362,6.234478444333233,1.007751937984496,6.379838254917212,6.427826877357208,1.0075219183500472,6.9274974871930155,6.427826877357208,0.9278714123304184
11.0,10.999900609038367,11.001876433061696,z4c_Axy,0.05977865083829061,0.016626599024053806,0.27813607016710734,0.02528123097192793,0.006330115543843666,0.25038794791569186,0.05977865083829061,0.016626599024053806,0.27813607016710734,0.002503710520510929,0.002390689652531373,0.9548586519672841,2.5185871929612198e-08,1.8290322745258753e-08,0.7262136008781166,5.077075326984013e-09,6.6087536855210925e-09,1.301685175005461,1.1054476070951032e-09,2.4332963134653902e-09,2.201186467678563,2.5185871929612198e-08,7.481606878396136e-10,0.029705570247102162,0.02909150362675346,0.011810917648013326,0.4059919968231424,4.391519171645142,4.417027047448759,1.005808440042415,6.379838254917212,6.427826877357208,1.0075219183500472,6.9274974871930155,6.975791642712366,1.0069713710627297
11.0,10.999900609038367,11.001876433061696,z4c_Axz,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
11.0,10.999900609038367,11.001876433061696,z4c_Ayy,0.03939341572172132,0.011495908251662456,0.291823088733168,0.05790112485498278,0.007307276997646252,0.12620267768454954,0.05790112485498278,0.011495908251662456,0.19854378097929398,0.0015877158738969483,0.0015314117337899649,0.9645376474263065,4.846545329632195e-09,1.33083428937112e-08,2.745944170240779,4.1608332415579487e-10,3.790276905049867e-09,9.10941795790563,4.865288324420636e-11,9.738264056187763e-10,20.015800517531314,4.846545329632195e-09,1.7294415022187202e-10,0.0356840055048029,0.0966709187318886,0.07130706046244356,0.7376268002604767,4.675858833249925,4.694052836492142,1.0038910505836576,6.186520917838362,6.234478444333233,1.007751937984496,6.379838254917212,6.427826877357208,1.0075219183500472
11.0,10.999900609038367,11.001876433061696,z4c_Ayz,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
11.0,10.999900609038367,11.001876433061696,z4c_Azz,0.05773219769545565,0.016724518754334637,0.2896913580625928,0.01865869834380545,0.005070016362782992,0.27172401146976044,0.05773219769545565,0.016724518754334637,0.2896913580625928,0.0028188301634900267,0.0027851909708919024,0.9880662577569146,1.3194029701397588e-08,2.818097149521405e-08,2.1358881352396044,1.419695384250326e-09,8.19664376443035e-09,5.773522866497597,1.8392988136678502e-10,2.192571634515646e-09,11.920692919620354,1.3194029701397588e-08,4.284606338626786e-10,0.032473826689756013,0.12150072935822928,0.10041680410495182,0.8264707926887072,4.391519171645142,4.417027047448759,1.005808440042415,5.606417402869167,5.634830290256652,1.0050679222301473,6.379838254917212,6.427826877357208,1.0075219183500472
11.0,10.999900609038367,11.001876433061696,z4c_Gamx,0.014398523762720066,0.0036840443268837,0.25586264172596934,0.00973172890420529,0.0024576121298459245,0.25253602458900565,0.014398523762720066,0.0036840443268837,0.25586264172596934,0.16651559296843665,0.16621586352588338,0.9981999917412534,2.4094561472991863e-09,3.369576363756528e-09,1.3984800543199603,3.8756285257692246e-10,1.0303837601220198e-09,2.6586236355495703,8.789021977390083e-11,3.004767230969868e-10,3.4187731452938515,2.4094561472991863e-09,6.909339705970549e-11,0.02867593051533801,1.6008595818821176,1.7244091639873524,1.0771770263323024,6.379838254917212,6.427826877357208,1.0075219183500472,6.379838254917212,6.427826877357208,1.0075219183500472,6.9274974871930155,6.975791642712366,1.0069713710627297
11.0,10.999900609038367,11.001876433061696,z4c_Gamy,0.012279875743428254,0.003242693724312299,0.26406567884432147,0.012824678095510807,0.0032170281785070015,0.25084669997550274,0.012824678095510807,0.003242693724312299,0.2528479623552799,0.20255677438960437,0.20315634194872262,1.0029599975657444,5.602065599030142e-10,7.144246963848373e-10,1.2752879875389573,9.107272181353084e-11,2.1856058987471844e-10,2.3998469083005545,1.6534947124521617e-11,6.762235740235353e-11,4.0896627544740305,5.602065599030142e-10,1.7118330678151876e-11,0.030557176412063954,1.0724605717528535,0.8933834558597749,0.8330221915754059,4.391519171645142,4.417027047448759,1.005808440042415,4.675858833249925,4.694052836492142,1.0038910505836576,6.379838254917212,6.427826877357208,1.0075219183500472
11.0,10.999900609038367,11.001876433061696,z4c_Gamz,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
11.0,10.999900609038367,11.001876433061696,z4c_Theta,0.6678106583413689,0.34999052635044486,0.5240864636987241,0.8501921795607925,0.4621360676255744,0.5435665943955318,0.8501921795607925,0.4621360676255744,0.5435665943955318,1.3877394621236828e-06,1.0826894288048527e-07,0.07801820574792862,1.661718909927206e-07,5.615390790626606e-07,3.379266347081888,2.71297980913672e-08,9.428849951235948e-08,3.4754589471995527,9.854516927842452e-09,1.9233706810460038e-08,1.951765566114976,1.661718909927206e-07,3.5417560984955996e-09,0.021313809918975718,0.02757595780148702,0.007147411336688835,0.2591899577211934,6.379838254917212,6.427826877357208,1.0075219183500472,6.379838254917212,6.427826877357208,1.0075219183500472,6.9596682205094105,9.35171766649985,1.343701649302954
