# Athena++ data at time=9.609375e+00  cycle=616 
# gid   i       x1v         z4c_chi         z4c_gxx         z4c_gxy         z4c_gxz         z4c_gyy         z4c_gyz         z4c_gzz         z4c_Khat         z4c_Axx         z4c_Axy         z4c_Axz         z4c_Ayy         z4c_Ayz         z4c_Azz         z4c_Gamx         z4c_Gamy         z4c_Gamz         z4c_Theta         z4c_alpha         z4c_betax         z4c_betay         z4c_betaz     
00132 0004 -9.68750e+00  8.13749e-01  1.02184e+00 -1.07140e-03 -1.07140e-03  9.89258e-01  3.56856e-05  9.89258e-01 -3.34916e-03 -4.64954e-03  2.29676e-04  2.29676e-04  2.25017e-03 -7.80375e-06  2.25017e-03  2.41131e-03 -7.91994e-05 -7.91994e-05  1.00127e-04  9.17739e-01  1.08287e-03 -3.58467e-05 -3.58467e-05
00132 0005 -9.06250e+00  8.01945e-01  1.02933e+00 -1.52509e-03 -1.52509e-03  9.85652e-01  5.36442e-05  9.85652e-01 -3.90735e-03 -6.14135e-03  3.19556e-04  3.19556e-04  2.93943e-03 -1.13484e-05  2.93943e-03  2.43527e-03 -8.73031e-05 -8.73031e-05  8.77032e-05  9.15669e-01  1.23735e-03 -4.44393e-05 -4.44393e-05
00132 0006 -8.43750e+00  7.88742e-01  1.03878e+00 -2.15036e-03 -2.15036e-03  9.81161e-01  8.05546e-05  9.81161e-01 -4.25855e-03 -7.94117e-03  4.38614e-04  4.38614e-04  3.74855e-03 -1.64662e-05  3.74855e-03  1.57168e-03 -6.20473e-05 -6.20473e-05  5.18154e-05  9.13613e-01  1.05059e-03 -4.10419e-05 -4.10419e-05
00132 0007 -7.81250e+00  7.74088e-01  1.05035e+00 -2.99956e-03 -2.99956e-03  9.75746e-01  1.20781e-04  9.75746e-01 -4.26000e-03 -1.00260e-02  5.90716e-04  5.90716e-04  4.65358e-03 -2.37831e-05  4.65358e-03 -5.90144e-04  1.94686e-05  1.94686e-05  1.61150e-05  9.11200e-01  3.19480e-04 -1.51116e-05 -1.51116e-05
00132 0008 -7.18750e+00  7.57903e-01  1.06421e+00 -4.14117e-03 -4.14117e-03  9.69380e-01  1.80741e-04  9.69380e-01 -3.79118e-03 -1.24422e-02  7.89481e-04  7.89481e-04  5.66070e-03 -3.44439e-05  5.66070e-03 -4.51254e-03  1.91999e-04  1.91999e-04 -3.54314e-06  9.07888e-01 -1.19897e-03  4.97850e-05  4.97850e-05
00132 0009 -6.56250e+00  7.40059e-01  1.08049e+00 -5.66473e-03 -5.66473e-03  9.62062e-01  2.70332e-04  9.62062e-01 -2.76420e-03 -1.53684e-02  1.05981e-03  1.05981e-03  6.83106e-03 -5.05783e-05  6.83106e-03 -1.07935e-02  5.10326e-04  5.10326e-04 -1.14460e-05  9.02934e-01 -3.82074e-03  1.79817e-04  1.79817e-04
00132 0010 -5.93750e+00  7.20340e-01  1.09925e+00 -7.68877e-03 -7.68877e-03  9.53843e-01  4.05153e-04  9.53843e-01 -1.11187e-03 -1.91290e-02  1.44711e-03  1.44711e-03  8.27954e-03 -7.62615e-05  8.27954e-03 -2.02613e-02  1.06388e-03  1.06388e-03 -1.27954e-05  8.95361e-01 -7.97356e-03  4.17824e-04  4.17824e-04
00132 0011 -5.31250e+00  6.98381e-01  1.12033e+00 -1.03722e-02 -1.03722e-02  9.44870e-01  6.10458e-04  9.44870e-01  1.23252e-03 -2.42642e-02  2.03479e-03  2.03479e-03  1.01954e-02 -1.19757e-04  1.01954e-02 -3.40675e-02  2.00267e-03  2.00267e-03 -1.21856e-05  8.83892e-01 -1.42385e-02  8.36009e-04  8.36009e-04
00133 0004 -4.84375e+00  6.79445e-01  1.13919e+00 -6.53867e-03 -6.53867e-03  9.36957e-01  2.11006e-04  9.36957e-01  3.58892e-03 -3.00277e-02  1.36681e-03  1.36681e-03  1.23334e-02 -4.41178e-05  1.23334e-02 -4.89066e-02  1.57781e-03  1.57781e-03 -1.44816e-05  8.71279e-01 -2.11070e-02  6.80170e-04  6.80170e-04
00133 0005 -4.53125e+00  6.66030e-01  1.15124e+00 -7.57437e-03 -7.57437e-03  9.32052e-01  2.61242e-04  9.32052e-01  5.41199e-03 -3.47174e-02  1.68404e-03  1.68404e-03  1.40323e-02 -5.80718e-05  1.40323e-02 -6.08718e-02  2.09816e-03  2.09816e-03 -1.07884e-05  8.60840e-01 -2.67090e-02  9.20370e-04  9.20370e-04
00133 0006 -4.21875e+00  6.51484e-01  1.16340e+00 -8.76745e-03 -8.76745e-03  9.27187e-01  3.24772e-04  9.27187e-01  7.51997e-03 -4.05721e-02  2.10395e-03  2.10395e-03  1.61367e-02 -7.79276e-05  1.61367e-02 -7.51524e-02  2.78294e-03  2.78294e-03 -1.11629e-05  8.48213e-01 -3.34385e-02  1.23790e-03  1.23790e-03
00133 0007 -3.90625e+00  6.35535e-01  1.17535e+00 -1.01377e-02 -1.01377e-02  9.22480e-01  4.05560e-04  9.22480e-01  9.97647e-03 -4.79742e-02  2.67521e-03  2.67521e-03  1.87820e-02 -1.07004e-04  1.87820e-02 -9.21855e-02  3.68702e-03  3.68702e-03 -1.22722e-05  8.32968e-01 -4.15056e-02  1.65947e-03  1.65947e-03
00133 0008 -3.59375e+00  6.17807e-01  1.18668e+00 -1.17056e-02 -1.17056e-02  9.18096e-01  5.08997e-04  9.18096e-01  1.28814e-02 -5.74405e-02  3.46797e-03  3.46797e-03  2.21543e-02 -1.50764e-04  2.21543e-02 -1.12488e-01  4.89000e-03  4.89000e-03 -1.49396e-05  8.14584e-01 -5.11577e-02  2.22336e-03  2.22336e-03
00133 0009 -3.28125e+00  5.97783e-01  1.19675e+00 -1.34876e-02 -1.34876e-02  9.14263e-01  6.42346e-04  9.14263e-01  1.63876e-02 -6.96683e-02  4.59129e-03  4.59129e-03  2.65127e-02 -2.18627e-04  2.65127e-02 -1.36656e-01  6.50785e-03  6.50785e-03 -2.04605e-05  7.92421e-01 -6.26796e-02  2.98379e-03  2.98379e-03
