axis_tau,coordinate_time,region,family,variable,difference_128_256_rms,difference_256_512_rms,observed_order_rms,difference_128_256_ring_rms,difference_256_512_ring_rms,observed_order_ring_rms,difference_128_256_linf,difference_256_512_linf,observed_order_linf
0.0,0.0,axis,state,state_z4c_gxz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis,state,state_z4c_gyy,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis,state,state_z4c_gyz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis,state,state_z4c_gzz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis,state,state_z4c_Khat,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis,state,state_z4c_Axx,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis,state,state_z4c_Axy,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis,state,state_z4c_Axz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis,state,state_z4c_Ayy,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis,state,state_z4c_Ayz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis,state,state_z4c_Azz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis,state,state_z4c_Gamx,3.6050434761614606e-16,6.425320526826774e-16,-0.8337517666712358,,,,8.51170985545954e-16,1.7023419710919081e-15,-1.0000000000000002
0.0,0.0,axis,state,state_z4c_Gamy,1.4205061372877907e-15,3.185762222476046e-15,-1.1652335269458451,,,,4.1448326252672506e-15,7.845576040684439e-15,-0.9205655325055951
0.0,0.0,axis,state,state_z4c_Gamz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis,state,state_z4c_Theta,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis,state,state_z4c_alpha,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis,state,state_z4c_betax,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis,state,state_z4c_betay,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis,state,state_z4c_betaz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis,state,state_z4c_Bx,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis,state,state_z4c_By,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis,state,state_z4c_Bz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis,rhs,rhs_z4c_chi,1.496924993290887e-08,3.425957436383523e-09,2.1274228010046494,,,,1.5065513047751722e-07,3.238750515777156e-08,2.2177405586842664
0.0,0.0,axis,rhs,rhs_z4c_gxx,3.6406821859273234e-16,9.434799037863034e-18,5.270073207096094,,,,1.829647544582258e-15,5.329070518200751e-17,5.1015380264620624
0.0,0.0,axis,rhs,rhs_z4c_gxy,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis,rhs,rhs_z4c_gxz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis,rhs,rhs_z4c_gyy,7.273489676361048e-16,1.135424602511169e-17,6.001343894106193,,,,3.712585794346524e-15,7.105427357601002e-17,5.707359132080883
0.0,0.0,axis,rhs,rhs_z4c_gyz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis,rhs,rhs_z4c_gzz,3.6406821859273234e-16,9.434799037863034e-18,5.270073207096094,,,,1.829647544582258e-15,5.329070518200751e-17,5.1015380264620624
0.0,0.0,axis,rhs,rhs_z4c_Khat,3.776042314613578e-06,1.719794894948277e-09,11.100422698965376,,,,4.280349867526038e-05,8.380344784276756e-09,12.318431503572357
0.0,0.0,axis,rhs,rhs_z4c_Axx,1.1663869963264916e-07,5.534632595140694e-12,14.363199465229316,,,,1.3221907328872938e-06,2.1410515698860937e-11,15.914251237311312
0.0,0.0,axis,rhs,rhs_z4c_Axy,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis,rhs,rhs_z4c_Axz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis,rhs,rhs_z4c_Ayy,2.3327739926529858e-07,1.106926520609877e-11,14.363199463167785,,,,2.644381465774608e-06,4.28210317490833e-11,15.914251225473508
0.0,0.0,axis,rhs,rhs_z4c_Ayz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis,rhs,rhs_z4c_Azz,1.1663869963264916e-07,5.534632595140694e-12,14.363199465229316,,,,1.3221907328872938e-06,2.1410515698860937e-11,15.914251237311312
0.0,0.0,axis,rhs,rhs_z4c_Gamx,1.1491588730203117e-15,3.1340696536917586e-16,1.8744691179161415,,,,1.30266168222685e-14,3.5527136788004997e-15,1.8744691179161412
0.0,0.0,axis,rhs,rhs_z4c_Gamy,3.4584835870892846e-15,1.2494865167066113e-14,-1.8531238183294616,,,,5.035478207244321e-14,1.9893808822502019e-13,-1.9821188185374787
0.0,0.0,axis,rhs,rhs_z4c_Gamz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis,rhs,rhs_z4c_Theta,6.876548884024186e-06,3.4390735933773175e-09,10.965449000854786,,,,7.794909331725119e-05,1.675900222172414e-08,12.18338026857521
0.0,0.0,axis,rhs,rhs_z4c_alpha,9.565717334461208e-09,2.1891721284714298e-09,2.1274877664800993,,,,9.625633128784728e-08,2.0701280849522166e-08,2.217161403197909
0.0,0.0,axis,rhs,rhs_z4c_betax,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis,rhs,rhs_z4c_betay,1.4205061372877907e-15,3.185762222476046e-15,-1.1652335269458451,,,,4.1448326252672506e-15,7.845576040684439e-15,-0.9205655325055951
0.0,0.0,axis,rhs,rhs_z4c_betaz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis,rhs,rhs_z4c_Bx,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis,rhs,rhs_z4c_By,1.7412470780197696e-06,8.068756712858611e-07,1.1097026360541893,,,,1.833916430065384e-05,9.146567573875726e-06,1.003625547212524
0.0,0.0,axis,rhs,rhs_z4c_Bz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis,constraints,con_C,2.951344313122491e-09,2.173821639614113e-10,3.763066761615126,,,,3.3093922362336707e-08,2.464181794030664e-09,3.7473856937569963
0.0,0.0,axis,constraints,con_H,1.6048914159602003e-05,4.674021257078068e-08,8.423595679785764,,,,0.00018191742343574117,5.184283072734615e-07,8.454923516172252
0.0,0.0,axis,constraints,con_M,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis,constraints,con_Z,7.827507273955372e-31,3.086917587282987e-30,-1.9795421180937056,,,,4.295714680193865e-30,1.3926948845139808e-29,-1.6969091445584799
0.0,0.0,axis,constraints,con_Mx,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis,constraints,con_My,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis,constraints,con_Mz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_core_r8,state,state_z4c_chi,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_core_r8,state,state_z4c_gxx,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_core_r8,state,state_z4c_gxy,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_core_r8,state,state_z4c_gxz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_core_r8,state,state_z4c_gyy,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_core_r8,state,state_z4c_gyz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_core_r8,state,state_z4c_gzz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_core_r8,state,state_z4c_Khat,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_core_r8,state,state_z4c_Axx,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_core_r8,state,state_z4c_Axy,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_core_r8,state,state_z4c_Axz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_core_r8,state,state_z4c_Ayy,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_core_r8,state,state_z4c_Ayz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_core_r8,state,state_z4c_Azz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_core_r8,state,state_z4c_Gamx,4.3133106946079617e-16,7.152890801935386e-16,-0.7297307776744915,,,,8.51170985545954e-16,1.7023419710919081e-15,-1.0000000000000002
0.0,0.0,axis_core_r8,state,state_z4c_Gamy,1.4344357163883722e-15,3.579110118727782e-15,-1.319117616129344,,,,3.552713678800501e-15,7.845576040684439e-15,-1.142957953842043
0.0,0.0,axis_core_r8,state,state_z4c_Gamz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_core_r8,state,state_z4c_Theta,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_core_r8,state,state_z4c_alpha,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_core_r8,state,state_z4c_betax,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_core_r8,state,state_z4c_betay,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_core_r8,state,state_z4c_betaz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_core_r8,state,state_z4c_Bx,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_core_r8,state,state_z4c_By,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_core_r8,state,state_z4c_Bz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_core_r8,rhs,rhs_z4c_chi,1.3455681669723415e-10,5.798317365662904e-12,4.5364373698893345,,,,4.694076105593581e-10,2.0159891533921837e-11,4.541281450778104
0.0,0.0,axis_core_r8,rhs,rhs_z4c_gxx,5.138714331248186e-16,1.3316937472795161e-17,5.270073207096094,,,,1.829647544582258e-15,5.329070518200751e-17,5.1015380264620624
0.0,0.0,axis_core_r8,rhs,rhs_z4c_gxy,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_core_r8,rhs,rhs_z4c_gxz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_core_r8,rhs,rhs_z4c_gyy,1.0266313764650141e-15,1.602617965261852e-17,6.001343894106193,,,,3.712585794346524e-15,7.105427357601002e-17,5.707359132080883
0.0,0.0,axis_core_r8,rhs,rhs_z4c_gyz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_core_r8,rhs,rhs_z4c_gzz,5.138714331248186e-16,1.3316937472795161e-17,5.270073207096094,,,,1.829647544582258e-15,5.329070518200751e-17,5.1015380264620624
0.0,0.0,axis_core_r8,rhs,rhs_z4c_Khat,3.4591935918369975e-08,2.4272113593728674e-09,3.833064107939344,,,,1.195431542398229e-07,8.380344784276756e-09,3.834378104264846
0.0,0.0,axis_core_r8,rhs,rhs_z4c_Axx,1.2446032850603527e-10,7.809498267503311e-12,3.994312285712322,,,,3.4134128475652876e-10,2.1410515698860937e-11,3.994823466604419
0.0,0.0,axis_core_r8,rhs,rhs_z4c_Axy,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_core_r8,rhs,rhs_z4c_Axz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_core_r8,rhs,rhs_z4c_Ayy,2.4892065698120735e-10,1.5618996557408815e-11,3.9943122834642004,,,,6.82682569383569e-10,4.28210317490833e-11,3.9948234544929604
0.0,0.0,axis_core_r8,rhs,rhs_z4c_Ayz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_core_r8,rhs,rhs_z4c_Azz,1.2446032850603527e-10,7.809498267503311e-12,3.994312285712322,,,,3.4134128475652876e-10,2.1410515698860937e-11,3.994823466604419
0.0,0.0,axis_core_r8,rhs,rhs_z4c_Gamx,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_core_r8,rhs,rhs_z4c_Gamy,1.0781273117059002e-15,1.5545805012196245e-15,-0.5279977758524552,,,,3.304208758455236e-15,4.810226291359262e-15,-0.5417999269848243
0.0,0.0,axis_core_r8,rhs,rhs_z4c_Gamz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_core_r8,rhs,rhs_z4c_Theta,6.917635494869838e-08,4.85369529604427e-09,3.833123549671344,,,,2.390714108162444e-07,1.675900222172414e-08,3.834433453527101
0.0,0.0,axis_core_r8,rhs,rhs_z4c_alpha,9.41731340479643e-11,4.061093030805866e-12,4.535375561053155,,,,3.2845586250829227e-10,1.411500250014797e-11,4.540398226560294
0.0,0.0,axis_core_r8,rhs,rhs_z4c_betax,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_core_r8,rhs,rhs_z4c_betay,1.4344357163883722e-15,3.579110118727782e-15,-1.319117616129344,,,,3.552713678800501e-15,7.845576040684439e-15,-1.142957953842043
0.0,0.0,axis_core_r8,rhs,rhs_z4c_betaz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_core_r8,rhs,rhs_z4c_Bx,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_core_r8,rhs,rhs_z4c_By,7.562479733724285e-09,4.733558123503704e-10,3.997862428839725,,,,1.6897409225308246e-08,1.058037723405958e-09,3.9973390924966403
0.0,0.0,axis_core_r8,rhs,rhs_z4c_Bz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_core_r8,constraints,con_C,1.5542383246221597e-11,1.097558154128195e-12,3.8238384533394747,,,,6.44442359963198e-11,4.552280371703713e-12,3.8233900071702314
0.0,0.0,axis_core_r8,constraints,con_H,1.9400128911821531e-07,1.3615799545831828e-08,3.8327126312031856,,,,6.701705704540543e-07,4.698977453481925e-08,3.8341095835574883
0.0,0.0,axis_core_r8,constraints,con_M,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_core_r8,constraints,con_Z,7.754867904369639e-31,3.4797438133342236e-30,-2.1658069836257177,,,,3.522191581296448e-30,1.3926948845139808e-29,-1.9833339344898053
0.0,0.0,axis_core_r8,constraints,con_Mx,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_core_r8,constraints,con_My,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_core_r8,constraints,con_Mz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_center,state,state_z4c_chi,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_center,state,state_z4c_gxx,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_center,state,state_z4c_gxy,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_center,state,state_z4c_gxz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_center,state,state_z4c_gyy,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_center,state,state_z4c_gyz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_center,state,state_z4c_gzz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_center,state,state_z4c_Khat,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_center,state,state_z4c_Axx,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_center,state,state_z4c_Axy,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_center,state,state_z4c_Axz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_center,state,state_z4c_Ayy,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_center,state,state_z4c_Ayz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_center,state,state_z4c_Azz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_center,state,state_z4c_Gamx,5.921189464667353e-16,7.401486830834351e-16,-0.3219280948873933,,,,5.921189464667353e-16,7.401486830834351e-16,-0.3219280948873933
0.0,0.0,axis_center,state,state_z4c_Gamy,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_center,state,state_z4c_Gamz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_center,state,state_z4c_Theta,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_center,state,state_z4c_alpha,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_center,state,state_z4c_betax,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_center,state,state_z4c_betay,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_center,state,state_z4c_betaz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_center,state,state_z4c_Bx,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_center,state,state_z4c_By,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_center,state,state_z4c_Bz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_center,rhs,rhs_z4c_chi,1.122388626484394e-11,3.5292657685204177e-13,4.991060409440164,,,,1.122388626484394e-11,3.5292657685204177e-13,4.991060409440164
0.0,0.0,axis_center,rhs,rhs_z4c_gxx,1.8296475445822576e-15,3.0814879110195774e-33,59.04264433740849,,,,1.8296475445822576e-15,3.0814879110195774e-33,59.04264433740849
0.0,0.0,axis_center,rhs,rhs_z4c_gxy,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_center,rhs,rhs_z4c_gxz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_center,rhs,rhs_z4c_gyy,3.712585794346524e-15,1.7763568394002505e-17,7.7073591320808825,,,,3.712585794346524e-15,1.7763568394002505e-17,7.7073591320808825
0.0,0.0,axis_center,rhs,rhs_z4c_gyz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_center,rhs,rhs_z4c_gzz,1.8296475445822576e-15,3.0814879110195774e-33,59.04264433740849,,,,1.8296475445822576e-15,3.0814879110195774e-33,59.04264433740849
0.0,0.0,axis_center,rhs,rhs_z4c_Khat,6.290375196207324e-10,5.0894581666823695e-11,3.6275620932181925,,,,6.290375196207324e-10,5.0894581666823695e-11,3.6275620932181925
0.0,0.0,axis_center,rhs,rhs_z4c_Axx,3.4134128475652876e-10,2.1410515698860937e-11,3.994823466604419,,,,3.4134128475652876e-10,2.1410515698860937e-11,3.994823466604419
0.0,0.0,axis_center,rhs,rhs_z4c_Axy,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_center,rhs,rhs_z4c_Axz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_center,rhs,rhs_z4c_Ayy,6.82682569383569e-10,4.28210317490833e-11,3.9948234544929604,,,,6.82682569383569e-10,4.28210317490833e-11,3.9948234544929604
0.0,0.0,axis_center,rhs,rhs_z4c_Ayz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_center,rhs,rhs_z4c_Azz,3.4134128475652876e-10,2.1410515698860937e-11,3.994823466604419,,,,3.4134128475652876e-10,2.1410515698860937e-11,3.994823466604419
0.0,0.0,axis_center,rhs,rhs_z4c_Gamx,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_center,rhs,rhs_z4c_Gamy,8.807769328692791e-17,9.843977485009705e-17,-0.16046467219326271,,,,8.807769328692791e-17,9.843977485009705e-17,-0.16046467219326271
0.0,0.0,axis_center,rhs,rhs_z4c_Gamz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_center,rhs,rhs_z4c_Theta,2.585681644674517e-10,3.9206434441356765e-11,2.721382308380845,,,,2.585681644674517e-10,3.9206434441356765e-11,2.721382308380845
0.0,0.0,axis_center,rhs,rhs_z4c_alpha,1.5516641305168833e-11,4.888001114977669e-13,4.988427884553897,,,,1.5516641305168833e-11,4.888001114977669e-13,4.988427884553897
0.0,0.0,axis_center,rhs,rhs_z4c_betax,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_center,rhs,rhs_z4c_betay,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_center,rhs,rhs_z4c_betaz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_center,rhs,rhs_z4c_Bx,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_center,rhs,rhs_z4c_By,2.0510879395338083e-16,4.102465407586455e-16,-1.0001018207485017,,,,2.0510879395338083e-16,4.102465407586455e-16,-1.0001018207485017
0.0,0.0,axis_center,rhs,rhs_z4c_Bz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_center,constraints,con_C,3.2328832235171055e-16,1.3154886063509519e-18,7.941078832764989,,,,3.2328832235171055e-16,1.3154886063509519e-18,7.941078832764989
0.0,0.0,axis_center,constraints,con_H,1.6869766709041327e-08,1.1358791649156262e-09,3.89255874893229,,,,1.6869766709041327e-08,1.1358791649156262e-09,3.89255874893229
0.0,0.0,axis_center,constraints,con_M,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_center,constraints,con_Z,1.3037821534917058e-31,1.1627356465221827e-30,-3.156748392897933,,,,1.3037821534917058e-31,1.1627356465221827e-30,-3.156748392897933
0.0,0.0,axis_center,constraints,con_Mx,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_center,constraints,con_My,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_center,constraints,con_Mz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,state,state_z4c_chi,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,state,state_z4c_gxx,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,state,state_z4c_gxy,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,state,state_z4c_gxz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,state,state_z4c_gyy,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,state,state_z4c_gyz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,state,state_z4c_gzz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,state,state_z4c_Khat,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,state,state_z4c_Axx,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,state,state_z4c_Axy,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,state,state_z4c_Axz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,state,state_z4c_Ayy,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,state,state_z4c_Ayz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,state,state_z4c_Azz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,state,state_z4c_Gamx,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,state,state_z4c_Gamy,1.300009586665192e-15,3.936380414389482e-15,-1.5983473882471784,,,,1.4062824978585316e-15,4.51490696680897e-15,-1.6828098241193006
0.0,0.0,axis_outer_corner,state,state_z4c_Gamz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,state,state_z4c_Theta,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,state,state_z4c_alpha,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,state,state_z4c_betax,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,state,state_z4c_betay,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,state,state_z4c_betaz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,state,state_z4c_Bx,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,state,state_z4c_By,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,state,state_z4c_Bz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,rhs,rhs_z4c_chi,6.525935080103906e-08,3.238750515777156e-08,1.0107472954370413,,,,6.525935080325952e-08,3.238750515777156e-08,1.0107472954861292
0.0,0.0,axis_outer_corner,rhs,rhs_z4c_gxx,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,rhs,rhs_z4c_gxy,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,rhs,rhs_z4c_gxz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,rhs,rhs_z4c_gyy,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,rhs,rhs_z4c_gyz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,rhs,rhs_z4c_gzz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,rhs,rhs_z4c_Khat,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,rhs,rhs_z4c_Axx,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,rhs,rhs_z4c_Axy,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,rhs,rhs_z4c_Axz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,rhs,rhs_z4c_Ayy,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,rhs,rhs_z4c_Ayz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,rhs,rhs_z4c_Azz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,rhs,rhs_z4c_Gamx,1.30266168222685e-14,3.5527136788004997e-15,1.8744691179161412,,,,1.30266168222685e-14,3.5527136788004997e-15,1.8744691179161412
0.0,0.0,axis_outer_corner,rhs,rhs_z4c_Gamy,3.812050625114794e-14,1.4067185377532482e-13,-1.8836945129822886,,,,5.035478207244321e-14,1.9893808822502019e-13,-1.9821188185374787
0.0,0.0,axis_outer_corner,rhs,rhs_z4c_Gamz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,rhs,rhs_z4c_Theta,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,rhs,rhs_z4c_alpha,4.1750304635712604e-08,2.07012808317586e-08,1.0120666913480958,,,,4.1750304635712604e-08,2.0701280849522166e-08,1.012066690110133
0.0,0.0,axis_outer_corner,rhs,rhs_z4c_betax,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,rhs,rhs_z4c_betay,1.300009586665192e-15,3.936380414389482e-15,-1.5983473882471784,,,,1.4062824978585316e-15,4.51490696680897e-15,-1.6828098241193006
0.0,0.0,axis_outer_corner,rhs,rhs_z4c_betaz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,rhs,rhs_z4c_Bx,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,rhs,rhs_z4c_By,1.8339164300014595e-05,9.14656757333666e-06,1.003625547247263,,,,1.833916430065384e-05,9.146567573875726e-06,1.003625547212524
0.0,0.0,axis_outer_corner,rhs,rhs_z4c_Bz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,constraints,con_C,4.905853127203712e-09,2.4641815011097477e-09,0.9933955200204159,,,,4.905853419958618e-09,2.464181794030664e-09,0.9933954346173941
0.0,0.0,axis_outer_corner,constraints,con_H,1.0324576126647634e-06,5.184282456404748e-07,0.993866325163226,,,,1.0324576742628405e-06,5.184283072734615e-07,0.9938662397229225
0.0,0.0,axis_outer_corner,constraints,con_M,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,constraints,con_Z,2.6919295384434988e-31,4.5352779678321524e-30,-4.074478423596872,,,,3.37793490969096e-31,5.596737307529224e-30,-4.050372600102308
0.0,0.0,axis_outer_corner,constraints,con_Mx,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,constraints,con_My,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,axis_outer_corner,constraints,con_Mz,0.0,0.0,,,,,0.0,0.0,
0.0,0.0,radial_layer_1,state,state_z4c_chi,0.0,0.0,,0.0,0.0,,0.0,0.0,
