axis_tau,coordinate_time,resolution,record,variable,term,abs_max,value,rho,z,rhs_difference,geometric_difference,trace_difference,nonlinear_difference,lie_difference,hessian_difference,ricci_tensor_difference,trace_lapse_difference,trace_ricci_difference
0.0,0.0,256,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_advective_y,0,0,16,16,,,,,,,,,
0.0,0.0,256,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_advective_z,0,0,16,16,,,,,,,,,
0.0,0.0,256,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_expansion_x,0,0,16,16,,,,,,,,,
0.0,0.0,256,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_expansion_y,0,0,16,16,,,,,,,,,
0.0,0.0,256,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_expansion_z,0,0,16,16,,,,,,,,,
0.0,0.0,256,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_ddiv_x,0,0,16,16,,,,,,,,,
0.0,0.0,256,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_ddiv_y,0,0,16,16,,,,,,,,,
0.0,0.0,256,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_ddiv_z,0,0,16,16,,,,,,,,,
0.0,0.0,256,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_contraction_x,0,0,16,16,,,,,,,,,
0.0,0.0,256,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_contraction_y,0,0,16,16,,,,,,,,,
0.0,0.0,256,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_contraction_z,0,0,16,16,,,,,,,,,
0.0,0.0,256,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_second_x,0,0,16,16,,,,,,,,,
0.0,0.0,256,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_second_y,0,0,16,16,,,,,,,,,
0.0,0.0,256,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_second_z,0,0,16,16,,,,,,,,,
0.0,0.0,256,Z4C_AXIS_RHS_PAIR_DIAGNOSTIC,,,,,,16,0,0,0,0,0,0,0,0,0
0.0,0.0,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_chi,,,,,,,,,,,,,,
0.0,0.0,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_gxx,,,,,,,,,,,,,,
0.0,0.0,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_gxy,,,,,,,,,,,,,,
0.0,0.0,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_gxz,,,,,,,,,,,,,,
0.0,0.0,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_gyy,,,,,,,,,,,,,,
0.0,0.0,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_gyz,,,,,,,,,,,,,,
0.0,0.0,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_gzz,,,,,,,,,,,,,,
0.0,0.0,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_Khat,,,,,,,,,,,,,,
0.0,0.0,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_Axx,,,,,,,,,,,,,,
0.0,0.0,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_Axy,,,,,,,,,,,,,,
0.0,0.0,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_Axz,,,,,,,,,,,,,,
0.0,0.0,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_Ayy,,,,,,,,,,,,,,
0.0,0.0,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_Ayz,,,,,,,,,,,,,,
0.0,0.0,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_Azz,,,,,,,,,,,,,,
0.0,0.0,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_Gamx,,,,,,,,,,,,,,
0.0,0.0,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_Gamy,,,,,,,,,,,,,,
0.0,0.0,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_Gamz,,,,,,,,,,,,,,
0.0,0.0,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_Theta,,,,,,,,,,,,,,
0.0,0.0,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_alpha,,,,,,,,,,,,,,
0.0,0.0,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_betax,,,,,,,,,,,,,,
0.0,0.0,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_betay,,,,,,,,,,,,,,
0.0,0.0,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_betaz,,,,,,,,,,,,,,
0.0,0.0,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_Bx,,,,,,,,,,,,,,
0.0,0.0,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_By,,,,,,,,,,,,,,
0.0,0.0,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_Bz,,,,,,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_chi,,,,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_gxx,,,,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_gxy,,,,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_gxz,,,,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_gyy,,,,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_gyz,,,,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_gzz,,,,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_Khat,,,,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_Axx,,,,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_Axy,,,,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_Axz,,,,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_Ayy,,,,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_Ayz,,,,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_Azz,,,,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_Gamx,,,,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_Gamy,,,,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_Gamz,,,,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_Theta,,,,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_alpha,,,,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_betax,,,,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_betay,,,,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_betaz,,,,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_Bx,,,,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_By,,,,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_Bz,,,,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_geometric_xx,,7.6908606761405332e-12,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_geometric_xy,,5.6631967487677693e-16,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_geometric_xz,,0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_geometric_yy,,1.2702555896135631e-11,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_geometric_yz,,0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_geometric_zz,,7.6908606761405332e-12,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_xx,,-9.3614258978904403e-12,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_xy,,-0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_xz,,-0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_yy,,-9.3614258978904403e-12,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_yz,,-0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_zz,,-9.3614258978904403e-12,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_nonlinear_xx,,0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_nonlinear_xy,,0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_nonlinear_xz,,0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_nonlinear_yy,,0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_nonlinear_yz,,0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_nonlinear_zz,,0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_lie_xx,,0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_lie_xy,,0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_lie_xz,,0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_lie_yy,,0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_lie_yz,,0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_lie_zz,,0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_divergence_x,,0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_divergence_y,,0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_divergence_z,,0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_lie_x,,0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_lie_y,,0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_lie_z,,0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_damping_x,,-0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_damping_y,,-0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_damping_z,,-0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_lapse_gradient_x,,0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_lapse_gradient_y,,0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_lapse_gradient_z,,0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_hessian_xx,,0.0021137303509442527,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_hessian_xy,,9.0994010575636545e-15,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_hessian_xz,,-0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_hessian_yy,,-0.0042274607080549321,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_hessian_yz,,-0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_hessian_zz,,0.0021137303509442527,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_ricci_tensor_xx,,-0.0021137303432533917,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_ricci_tensor_xy,,-8.5330813826868776e-15,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_ricci_tensor_xz,,0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_ricci_tensor_yy,,0.0042274607207574881,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_ricci_tensor_yz,,0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_ricci_tensor_zz,,-0.0021137303432533917,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_lapse_xx,,2.0554754891661007e-12,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_lapse_xy,,0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_lapse_xz,,0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_lapse_yy,,2.0554754891661007e-12,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_lapse_yz,,0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_lapse_zz,,2.0554754891661007e-12,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_ricci_xx,,-1.1416901387056542e-11,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_ricci_xy,,-0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_ricci_xz,,-0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_ricci_yy,,-1.1416901387056542e-11,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_ricci_yz,,-0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_ricci_zz,,-1.1416901387056542e-11,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_advective_x,,0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_advective_y,,0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_advective_z,,0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_expansion_x,,-0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_expansion_y,,0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_expansion_z,,0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_ddiv_x,,0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_ddiv_y,,0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_ddiv_z,,0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_contraction_x,,0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_contraction_y,,0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_contraction_z,,0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_second_x,,0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_second_y,,0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_second_z,,0,0,0,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_geometric_xx,0.39318904739080307,-0.39318904739080307,5.28125,0,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_geometric_xy,0.070825894313992471,0.070825894313992471,4.6875,0.625,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_geometric_xz,0,0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_geometric_yy,0.39561942290721502,-0.39561942290721502,5.28125,0,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_geometric_yz,0,0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_geometric_zz,4.5055383044856923,4.5055383044856923,5.21875,0,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_xx,0.13147015262582495,0.13147015262582495,5.28125,0,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_xy,0,-0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_xz,0,-0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_yy,0.13147015262582495,0.13147015262582495,5.28125,0,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_yz,0,-0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_zz,1.5018957950050025,1.5018957950050025,5.21875,0,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_nonlinear_xx,0,0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_nonlinear_xy,0,0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_nonlinear_xz,0,0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_nonlinear_yy,0,0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_nonlinear_yz,0,0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_nonlinear_zz,0,0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_lie_xx,0,0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_lie_xy,0,0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_lie_xz,0,0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_lie_yy,0,0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_lie_yz,0,0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_lie_zz,0,0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_divergence_x,0,0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_divergence_y,0,0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_divergence_z,0,0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_lie_x,0,0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_lie_y,0,0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_lie_z,0,0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_damping_x,0,-0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_damping_y,0,-0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_damping_z,0,-0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_lapse_gradient_x,0,0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_lapse_gradient_y,0,0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_lapse_gradient_z,0,0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_hessian_xx,0.2079524241934867,-0.2079524241934867,5.25,-0.4375,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_hessian_xy,0.11254018525928518,0.11254018525928518,5.9375,0.71875,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_hessian_xz,0,-0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_hessian_yy,0.21978147500235481,-0.21978147500235481,5.6875,0,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_hessian_yz,0,-0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_hessian_zz,0.27870657165834328,0.27870657165834328,4.65625,0,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_ricci_tensor_xx,0.20673510081072521,-0.20673510081072521,5.65625,0,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_ricci_tensor_xy,0.15671846115584509,-0.15671846115584509,4.59375,-0.6875,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_ricci_tensor_xz,0,0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_ricci_tensor_yy,0.21003804516840863,-0.21003804516840863,5.25,-0.4375,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_ricci_tensor_yz,0,0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_ricci_tensor_zz,4.5218364123685149,4.5218364123685149,5.21875,0,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_lapse_xx,0.13146692592119091,0.13146692592119091,5.28125,0,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_lapse_xy,0,0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_lapse_xz,0,0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_lapse_yy,0.13146692592119091,0.13146692592119091,5.28125,0,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_lapse_yz,0,0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_lapse_zz,1.5018566150678516,1.5018566150678516,5.21875,0,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_ricci_xx,0.00099007940531744675,-0.00099007940531744675,16,0,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_ricci_xy,0,-0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_ricci_xz,0,-0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_ricci_yy,0.00099007940531744675,-0.00099007940531744675,16,0,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_ricci_yz,0,-0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_ricci_zz,0.00099007940531744675,-0.00099007940531744675,16,0,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_advective_x,0,0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_advective_y,0,0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_advective_z,0,0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_expansion_x,0,0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_expansion_y,0,0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_expansion_z,0,0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_ddiv_x,0,0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_ddiv_y,0,0,16,16,,,,,,,,,
0.0,0.0,512,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_ddiv_z,0,0,16,16,,,,,,,,,
