axis_tau,coordinate_time,region,family,variable,coarse_resolution,fine_resolution,rms,linf,ring_rms
0.0,0.0,radial_layer_3,rhs,rhs_z4c_betax,128,256,1.358397467316024e-12,6.8755741840694424e-12,1.3583974673160237e-12
0.0,0.0,radial_layer_3,rhs,rhs_z4c_betay,128,256,1.4068564772078363e-15,3.885780586188048e-15,1.4068564772078363e-15
0.0,0.0,radial_layer_3,rhs,rhs_z4c_betaz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_3,rhs,rhs_z4c_Bx,128,256,3.2513083557815986e-09,1.574442622966337e-08,3.2513083557815986e-09
0.0,0.0,radial_layer_3,rhs,rhs_z4c_By,128,256,1.7395181451965427e-06,1.832094211333922e-05,1.7395181451965429e-06
0.0,0.0,radial_layer_3,rhs,rhs_z4c_Bz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_3,constraints,con_C,128,256,2.945701188623841e-09,3.303152208997637e-08,2.945701188623841e-09
0.0,0.0,radial_layer_3,constraints,con_H,128,256,1.6035349931688035e-05,0.0001817458197833225,1.6035349931688035e-05
0.0,0.0,radial_layer_3,constraints,con_M,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_3,constraints,con_Z,128,256,5.746243506866704e-29,3.7427701340009858e-28,5.746243506866704e-29
0.0,0.0,radial_layer_3,constraints,con_Mx,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_3,constraints,con_My,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_3,constraints,con_Mz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_3_core_r8,state,state_z4c_chi,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_3_core_r8,state,state_z4c_gxx,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_3_core_r8,state,state_z4c_gxy,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_3_core_r8,state,state_z4c_gxz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_3_core_r8,state,state_z4c_gyy,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_3_core_r8,state,state_z4c_gyz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_3_core_r8,state,state_z4c_gzz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_3_core_r8,state,state_z4c_Khat,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_3_core_r8,state,state_z4c_Axx,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_3_core_r8,state,state_z4c_Axy,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_3_core_r8,state,state_z4c_Axz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_3_core_r8,state,state_z4c_Ayy,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_3_core_r8,state,state_z4c_Ayz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_3_core_r8,state,state_z4c_Azz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_3_core_r8,state,state_z4c_Gamx,128,256,1.917336962708295e-12,6.8755741840694424e-12,1.917336962708295e-12
0.0,0.0,radial_layer_3_core_r8,state,state_z4c_Gamy,128,256,1.3637745407791595e-15,3.885780586188048e-15,1.3637745407791595e-15
0.0,0.0,radial_layer_3_core_r8,state,state_z4c_Gamz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_3_core_r8,state,state_z4c_Theta,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_3_core_r8,state,state_z4c_alpha,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_3_core_r8,state,state_z4c_betax,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_3_core_r8,state,state_z4c_betay,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_3_core_r8,state,state_z4c_betaz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_3_core_r8,state,state_z4c_Bx,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_3_core_r8,state,state_z4c_By,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_3_core_r8,state,state_z4c_Bz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_3_core_r8,rhs,rhs_z4c_chi,128,256,8.858547773343077e-11,3.070251120007583e-10,8.85854777334308e-11
0.0,0.0,radial_layer_3_core_r8,rhs,rhs_z4c_gxx,128,256,2.898890334561685e-14,1.0397904759429367e-13,2.898890334561685e-14
0.0,0.0,radial_layer_3_core_r8,rhs,rhs_z4c_gxy,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_3_core_r8,rhs,rhs_z4c_gxz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_3_core_r8,rhs,rhs_z4c_gyy,128,256,2.898890334561685e-14,1.0397904759429367e-13,2.898890334561685e-14
0.0,0.0,radial_layer_3_core_r8,rhs,rhs_z4c_gyz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_3_core_r8,rhs,rhs_z4c_gzz,128,256,5.79774176248267e-14,2.0794921340439034e-13,5.79774176248267e-14
0.0,0.0,radial_layer_3_core_r8,rhs,rhs_z4c_Khat,128,256,6.588375132186343e-08,2.2508498811148387e-07,6.588375132186343e-08
0.0,0.0,radial_layer_3_core_r8,rhs,rhs_z4c_Axx,128,256,3.0483465928794964e-10,9.640651603582183e-10,3.048346592879497e-10
0.0,0.0,radial_layer_3_core_r8,rhs,rhs_z4c_Axy,128,256,2.4862190743831164e-10,5.379908163078773e-10,2.486219074383116e-10
0.0,0.0,radial_layer_3_core_r8,rhs,rhs_z4c_Axz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_3_core_r8,rhs,rhs_z4c_Ayy,128,256,1.2708857544427463e-10,2.5523639633566984e-10,1.270885754442746e-10
0.0,0.0,radial_layer_3_core_r8,rhs,rhs_z4c_Ayz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_3_core_r8,rhs,rhs_z4c_Azz,128,256,2.6813856634822647e-10,8.882382316037597e-10,2.6813856634822647e-10
0.0,0.0,radial_layer_3_core_r8,rhs,rhs_z4c_Gamx,128,256,3.4657836727295763e-13,1.2429475632157854e-12,3.4657836727295763e-13
0.0,0.0,radial_layer_3_core_r8,rhs,rhs_z4c_Gamy,128,256,2.89854887605056e-14,8.912037774422267e-14,2.89854887605056e-14
0.0,0.0,radial_layer_3_core_r8,rhs,rhs_z4c_Gamz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_3_core_r8,rhs,rhs_z4c_Theta,128,256,1.3156951238034644e-07,4.498130542888294e-07,1.3156951238034644e-07
0.0,0.0,radial_layer_3_core_r8,rhs,rhs_z4c_alpha,128,256,6.242850211053751e-11,2.1590339738253308e-10,6.242850211053751e-11
0.0,0.0,radial_layer_3_core_r8,rhs,rhs_z4c_betax,128,256,1.917336962708295e-12,6.8755741840694424e-12,1.917336962708295e-12
0.0,0.0,radial_layer_3_core_r8,rhs,rhs_z4c_betay,128,256,1.3637745407791595e-15,3.885780586188048e-15,1.3637745407791595e-15
0.0,0.0,radial_layer_3_core_r8,rhs,rhs_z4c_betaz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_3_core_r8,rhs,rhs_z4c_Bx,128,256,4.589081071073724e-09,1.574442622966337e-08,4.589081071073724e-09
0.0,0.0,radial_layer_3_core_r8,rhs,rhs_z4c_By,128,256,7.880300321281445e-09,1.779763057763173e-08,7.880300321281445e-09
0.0,0.0,radial_layer_3_core_r8,rhs,rhs_z4c_Bz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_3_core_r8,constraints,con_C,128,256,6.051339918091834e-12,2.5161340799911458e-11,6.051339918091834e-12
0.0,0.0,radial_layer_3_core_r8,constraints,con_H,128,256,3.717660969888354e-07,1.2652688805907362e-06,3.717660969888354e-07
0.0,0.0,radial_layer_3_core_r8,constraints,con_M,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_3_core_r8,constraints,con_Z,128,256,8.11003356112999e-29,3.7427701340009858e-28,8.11003356112999e-29
0.0,0.0,radial_layer_3_core_r8,constraints,con_Mx,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_3_core_r8,constraints,con_My,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_3_core_r8,constraints,con_Mz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4,state,state_z4c_chi,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4,state,state_z4c_gxx,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4,state,state_z4c_gxy,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4,state,state_z4c_gxz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4,state,state_z4c_gyy,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4,state,state_z4c_gyz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4,state,state_z4c_gzz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4,state,state_z4c_Khat,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4,state,state_z4c_Axx,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4,state,state_z4c_Axy,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4,state,state_z4c_Axz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4,state,state_z4c_Ayy,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4,state,state_z4c_Ayz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4,state,state_z4c_Azz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4,state,state_z4c_Gamx,128,256,4.791073931366815e-12,2.4257077827864292e-11,4.791073931366815e-12
0.0,0.0,radial_layer_4,state,state_z4c_Gamy,128,256,1.4790962972681924e-15,4.625929269271216e-15,1.4790962972681924e-15
0.0,0.0,radial_layer_4,state,state_z4c_Gamz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4,state,state_z4c_Theta,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4,state,state_z4c_alpha,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4,state,state_z4c_betax,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4,state,state_z4c_betay,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4,state,state_z4c_betaz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4,state,state_z4c_Bx,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4,state,state_z4c_By,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4,state,state_z4c_Bz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4,rhs,rhs_z4c_chi,128,256,1.4943750975028027e-08,1.5040138113597833e-07,1.4943750975028027e-08
0.0,0.0,radial_layer_4,rhs,rhs_z4c_gxx,128,256,6.697181899336912e-14,3.390709935047198e-13,6.697181899336912e-14
0.0,0.0,radial_layer_4,rhs,rhs_z4c_gxy,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4,rhs,rhs_z4c_gxz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4,rhs,rhs_z4c_gyy,128,256,6.697181899336912e-14,3.390709935047198e-13,6.697181899336912e-14
0.0,0.0,radial_layer_4,rhs,rhs_z4c_gyz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4,rhs,rhs_z4c_gzz,128,256,1.3393205461989782e-13,6.780531691674697e-13,1.3393205461989782e-13
0.0,0.0,radial_layer_4,rhs,rhs_z4c_Khat,128,256,3.7698052411098197e-06,4.273315030484355e-05,3.7698052411098197e-06
0.0,0.0,radial_layer_4,rhs,rhs_z4c_Axx,128,256,1.1641369461818378e-07,1.31963593287918e-06,1.1641369461818378e-07
0.0,0.0,radial_layer_4,rhs,rhs_z4c_Axy,128,256,2.702872978957979e-10,1.2904047564099676e-09,2.702872978957979e-10
0.0,0.0,radial_layer_4,rhs,rhs_z4c_Axz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4,rhs,rhs_z4c_Ayy,128,256,2.328267788961259e-07,2.6392737819726987e-06,2.328267788961259e-07
0.0,0.0,radial_layer_4,rhs,rhs_z4c_Ayz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4,rhs,rhs_z4c_Azz,128,256,1.1641406815897913e-07,1.319637849093546e-06,1.1641406815897913e-07
0.0,0.0,radial_layer_4,rhs,rhs_z4c_Gamx,128,256,7.515389921176383e-13,3.804571719716771e-12,7.515389921176383e-13
0.0,0.0,radial_layer_4,rhs,rhs_z4c_Gamy,128,256,6.695537211137148e-14,2.8929516190009077e-13,6.695537211137148e-14
0.0,0.0,radial_layer_4,rhs,rhs_z4c_Gamz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4,rhs,rhs_z4c_Theta,128,256,6.865353339480533e-06,7.782298565340568e-05,6.865353339480533e-06
0.0,0.0,radial_layer_4,rhs,rhs_z4c_alpha,128,256,9.548607247086183e-09,9.60863612320395e-08,9.548607247086183e-09
0.0,0.0,radial_layer_4,rhs,rhs_z4c_betax,128,256,4.791073931366815e-12,2.4257077827864292e-11,4.791073931366815e-12
0.0,0.0,radial_layer_4,rhs,rhs_z4c_betay,128,256,1.4790962972681924e-15,4.625929269271216e-15,1.4790962972681924e-15
0.0,0.0,radial_layer_4,rhs,rhs_z4c_betaz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4,rhs,rhs_z4c_Bx,128,256,4.6533278424312914e-09,2.2351364021774844e-08,4.6533278424312914e-09
0.0,0.0,radial_layer_4,rhs,rhs_z4c_By,128,256,1.738174283860222e-06,1.8306777776970484e-05,1.738174283860222e-06
0.0,0.0,radial_layer_4,rhs,rhs_z4c_Bz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4,constraints,con_C,128,256,2.9413331236235656e-09,3.298306712563652e-08,2.9413331236235656e-09
0.0,0.0,radial_layer_4,constraints,con_H,128,256,1.6021821137172145e-05,0.00018161236085571878,1.6021821137172145e-05
0.0,0.0,radial_layer_4,constraints,con_M,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4,constraints,con_Z,128,256,1.2492109574701752e-27,7.923955006942399e-27,1.2492109574701752e-27
0.0,0.0,radial_layer_4,constraints,con_Mx,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4,constraints,con_My,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4,constraints,con_Mz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4_core_r8,state,state_z4c_chi,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4_core_r8,state,state_z4c_gxx,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4_core_r8,state,state_z4c_gxy,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4_core_r8,state,state_z4c_gxz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4_core_r8,state,state_z4c_gyy,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4_core_r8,state,state_z4c_gyz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4_core_r8,state,state_z4c_gzz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4_core_r8,state,state_z4c_Khat,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4_core_r8,state,state_z4c_Axx,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4_core_r8,state,state_z4c_Axy,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4_core_r8,state,state_z4c_Axz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4_core_r8,state,state_z4c_Ayy,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4_core_r8,state,state_z4c_Ayz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4_core_r8,state,state_z4c_Azz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4_core_r8,state,state_z4c_Gamx,128,256,6.762457789657842e-12,2.4257077827864292e-11,6.762457789657842e-12
0.0,0.0,radial_layer_4_core_r8,state,state_z4c_Gamy,128,256,1.5766882744910123e-15,4.625929269271216e-15,1.5766882744910123e-15
0.0,0.0,radial_layer_4_core_r8,state,state_z4c_Gamz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4_core_r8,state,state_z4c_Theta,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4_core_r8,state,state_z4c_alpha,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4_core_r8,state,state_z4c_betax,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4_core_r8,state,state_z4c_betay,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4_core_r8,state,state_z4c_betaz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4_core_r8,state,state_z4c_Bx,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4_core_r8,state,state_z4c_By,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4_core_r8,state,state_z4c_Bz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4_core_r8,rhs,rhs_z4c_chi,128,256,4.2093386579086855e-11,1.5308383449763597e-10,4.2093386579086855e-11
0.0,0.0,radial_layer_4_core_r8,rhs,rhs_z4c_gxx,128,256,9.452872524310348e-14,3.390709935047198e-13,9.452872524310348e-14
0.0,0.0,radial_layer_4_core_r8,rhs,rhs_z4c_gxy,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4_core_r8,rhs,rhs_z4c_gxz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4_core_r8,rhs,rhs_z4c_gyy,128,256,9.452872524310348e-14,3.390709935047198e-13,9.452872524310348e-14
0.0,0.0,radial_layer_4_core_r8,rhs,rhs_z4c_gyz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4_core_r8,rhs,rhs_z4c_gzz,128,256,1.8904110090935647e-13,6.780531691674697e-13,1.8904110090935647e-13
0.0,0.0,radial_layer_4_core_r8,rhs,rhs_z4c_Khat,128,256,2.6941560660305787e-08,9.032872483395499e-08,2.6941560660305787e-08
0.0,0.0,radial_layer_4_core_r8,rhs,rhs_z4c_Axx,128,256,4.323969229030006e-10,1.3902468537644043e-09,4.323969229030006e-10
0.0,0.0,radial_layer_4_core_r8,rhs,rhs_z4c_Axy,128,256,3.46007196888253e-10,7.483210345429574e-10,3.46007196888253e-10
0.0,0.0,radial_layer_4_core_r8,rhs,rhs_z4c_Axz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4_core_r8,rhs,rhs_z4c_Ayy,128,256,1.5771539382353254e-10,3.8632396410186854e-10,1.5771539382353254e-10
0.0,0.0,radial_layer_4_core_r8,rhs,rhs_z4c_Ayz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4_core_r8,rhs,rhs_z4c_Azz,128,256,5.308740324658363e-10,1.7765708173271364e-09,5.308740324658363e-10
0.0,0.0,radial_layer_4_core_r8,rhs,rhs_z4c_Gamx,128,256,1.0607291948991276e-12,3.804571719716771e-12,1.0607291948991276e-12
0.0,0.0,radial_layer_4_core_r8,rhs,rhs_z4c_Gamy,128,256,9.450394991095679e-14,2.8929516190009077e-13,9.450394991095679e-14
0.0,0.0,radial_layer_4_core_r8,rhs,rhs_z4c_Gamz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4_core_r8,rhs,rhs_z4c_Theta,128,256,5.3297418125965014e-08,1.802378957880243e-07,5.3297418125965014e-08
0.0,0.0,radial_layer_4_core_r8,rhs,rhs_z4c_alpha,128,256,2.9823339180335256e-11,1.0747028600377462e-10,2.9823339180335256e-11
0.0,0.0,radial_layer_4_core_r8,rhs,rhs_z4c_betax,128,256,6.762457789657842e-12,2.4257077827864292e-11,6.762457789657842e-12
0.0,0.0,radial_layer_4_core_r8,rhs,rhs_z4c_betay,128,256,1.5766882744910123e-15,4.625929269271216e-15,1.5766882744910123e-15
0.0,0.0,radial_layer_4_core_r8,rhs,rhs_z4c_betaz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4_core_r8,rhs,rhs_z4c_Bx,128,256,6.56797984950792e-09,2.2351364021774844e-08,6.56797984950792e-09
0.0,0.0,radial_layer_4_core_r8,rhs,rhs_z4c_By,128,256,8.14213145582512e-09,1.8558487241762678e-08,8.14213145582512e-09
0.0,0.0,radial_layer_4_core_r8,rhs,rhs_z4c_Bz,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4_core_r8,constraints,con_C,128,256,8.98056145118395e-13,3.948625026738768e-12,8.98056145118395e-13
0.0,0.0,radial_layer_4_core_r8,constraints,con_H,128,256,1.6144350887194304e-07,5.080311998921339e-07,1.6144350887194304e-07
0.0,0.0,radial_layer_4_core_r8,constraints,con_M,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4_core_r8,constraints,con_Z,128,256,1.7632235219225255e-27,7.923955006942399e-27,1.7632235219225255e-27
0.0,0.0,radial_layer_4_core_r8,constraints,con_Mx,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4_core_r8,constraints,con_My,128,256,0.0,0.0,0.0
0.0,0.0,radial_layer_4_core_r8,constraints,con_Mz,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam,state,state_z4c_chi,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam,state,state_z4c_gxx,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam,state,state_z4c_gxy,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam,state,state_z4c_gxz,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam,state,state_z4c_gyy,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam,state,state_z4c_gyz,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam,state,state_z4c_gzz,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam,state,state_z4c_Khat,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam,state,state_z4c_Axx,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam,state,state_z4c_Axy,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam,state,state_z4c_Axz,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam,state,state_z4c_Ayy,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam,state,state_z4c_Ayz,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam,state,state_z4c_Azz,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam,state,state_z4c_Gamx,128,256,0.00024074158585148778,0.0011674170830979769,0.00019388427233537174
0.0,0.0,z0_seam,state,state_z4c_Gamy,128,256,5.172359772038575e-16,1.6314624078517005e-15,4.604687484750489e-16
0.0,0.0,z0_seam,state,state_z4c_Gamz,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam,state,state_z4c_Theta,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam,state,state_z4c_alpha,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam,state,state_z4c_betax,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam,state,state_z4c_betay,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam,state,state_z4c_betaz,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam,state,state_z4c_Bx,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam,state,state_z4c_By,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam,state,state_z4c_Bz,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam,rhs,rhs_z4c_chi,128,256,2.5542825902451243e-07,1.6607936648593837e-06,2.0806480995318846e-07
0.0,0.0,z0_seam,rhs,rhs_z4c_gxx,128,256,1.7583848436611718e-07,5.816022701132794e-07,1.4104823094961355e-07
0.0,0.0,z0_seam,rhs,rhs_z4c_gxy,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam,rhs,rhs_z4c_gxz,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam,rhs,rhs_z4c_gyy,128,256,1.7583848436611718e-07,5.816022701132794e-07,1.4104823094961355e-07
0.0,0.0,z0_seam,rhs,rhs_z4c_gyz,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam,rhs,rhs_z4c_gzz,128,256,1.8782845837371658e-05,0.00012759482106275755,1.5130416022434117e-05
0.0,0.0,z0_seam,rhs,rhs_z4c_Khat,128,256,3.067465884492421e-05,0.00013604510614873,2.6049682236056834e-05
0.0,0.0,z0_seam,rhs,rhs_z4c_Axx,128,256,0.0001488736733816972,0.0007631263869183058,0.00012105335124703338
0.0,0.0,z0_seam,rhs,rhs_z4c_Axy,128,256,3.940348379050391e-15,1.0324609238458637e-14,4.551568340517339e-15
0.0,0.0,z0_seam,rhs,rhs_z4c_Axz,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam,rhs,rhs_z4c_Ayy,128,256,0.00014247161375300675,0.0006717120585390257,0.00011581449067609924
0.0,0.0,z0_seam,rhs,rhs_z4c_Ayz,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam,rhs,rhs_z4c_Azz,128,256,0.000292576484620289,0.0020456940588982064,0.00023660452486190314
0.0,0.0,z0_seam,rhs,rhs_z4c_Gamx,128,256,8.841369276179153e-06,4.776628918578219e-05,7.114426491368616e-06
0.0,0.0,z0_seam,rhs,rhs_z4c_Gamy,128,256,6.138615499453218e-16,6.809367884367625e-15,8.560231915183201e-16
0.0,0.0,z0_seam,rhs,rhs_z4c_Gamz,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam,rhs,rhs_z4c_Theta,128,256,0.000389757956765793,0.0025137245057368683,0.0003149357357689648
0.0,0.0,z0_seam,rhs,rhs_z4c_alpha,128,256,7.174974693943147e-08,2.5858721321547765e-07,6.116133103676947e-08
0.0,0.0,z0_seam,rhs,rhs_z4c_betax,128,256,0.00024074158585148778,0.0011674170830979769,0.00019388427233537174
0.0,0.0,z0_seam,rhs,rhs_z4c_betay,128,256,5.172359772038575e-16,1.6314624078517005e-15,4.604687484750489e-16
0.0,0.0,z0_seam,rhs,rhs_z4c_betaz,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam,rhs,rhs_z4c_Bx,128,256,1.4947902598374926e-05,6.318853061121343e-05,1.2676548897992134e-05
0.0,0.0,z0_seam,rhs,rhs_z4c_By,128,256,4.11966154457718e-16,9.160822562194974e-16,4.832304934807009e-16
0.0,0.0,z0_seam,rhs,rhs_z4c_Bz,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam,constraints,con_C,128,256,4.742970421051376e-06,3.5617486865342666e-05,3.828155572790251e-06
0.0,0.0,z0_seam,constraints,con_H,128,256,0.0008719443372518919,0.005590246293543132,0.0007040136426788088
0.0,0.0,z0_seam,constraints,con_M,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam,constraints,con_Z,128,256,1.5735710079964618e-09,1.128577533156566e-08,1.2735034220505157e-09
0.0,0.0,z0_seam,constraints,con_Mx,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam,constraints,con_My,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam,constraints,con_Mz,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam_core_r8,state,state_z4c_chi,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam_core_r8,state,state_z4c_gxx,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam_core_r8,state,state_z4c_gxy,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam_core_r8,state,state_z4c_gxz,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam_core_r8,state,state_z4c_gyy,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam_core_r8,state,state_z4c_gyz,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam_core_r8,state,state_z4c_gzz,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam_core_r8,state,state_z4c_Khat,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam_core_r8,state,state_z4c_Axx,128,256,0.0,0.0,0.0
0.0,0.0,z0_seam_core_r8,state,state_z4c_Axy,128,256,0.0,0.0,0.0
