case	target_time	time	GH_RMS	reduction_RMS	curl_RMS	Psi_error_RMS	physical_lapse_min	physical_lapse_max	relative_metric_condition_max	relative_lapse_min	relative_lapse_max	relative_v2_max	relative_D_Linf	relative_source_Linf	transition_amplitude	e_G	e_alpha	bad_state	characteristic_speed_max	effective_CFL
n96	0.0	0.0	0.0	0.0	0.0	0.0	0.009541207056404379	0.9762494089485795	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9530629084724508	0.05
n96	0.2	0.2027761773783117	1.1652557067791248e-06	1.0755411686384685e-08	1.6991180542783624e-06	5.7843800178529165e-05	0.009541207873389485	0.976249241247176	1.001549603047813	1.000000003696252	1.000765403921286	3.205038423308079e-10	1.784756697812852e-05	0.0008812277673378473	0.001205723290937046	0.0003043639330229921	0.0004567661516220528	0.0	0.9530635130029205	0.05000006010198291
n96	0.5	0.5007006229809567	3.531866362107764e-05	7.687286627962643e-07	5.5743097084616894e-05	0.0006666187342233351	0.009541211466496245	0.9762471450905736	1.008848758335649	1.000000021655858	1.012588296275211	1.764726358756977e-07	0.000412482803926139	0.006730444450253697	0.01611518268330898	0.01008525798666203	0.0152360003494563	0.0	0.9530709756180484	0.05000030693459424
n96	1.0	1.001001614439816	0.0007768281752611748	2.2438019586234308e-05	0.001389392891244779	0.006880975811919724	0.009542684962643136	0.9762347846857262	1.059341062002303	0.9994429955349095	1.143675546823362	5.340038122626829e-05	0.01293216675899367	0.09956258202668586	0.1037798988870025	0.07624084157792188	0.1223433583246197	0.0	0.9531149373716754	0.05000089745341954
n96	1.2	1.203335517629595	0.0013995905813971395	6.903924177081675e-05	0.004059169251886638	0.013689553270839757	0.009546782748185996	0.9762262686828086	1.105860948154795	0.9983523061484374	1.311331706202538	0.0003067379352944727	0.05182118415146872	0.2034597992770061	0.1641849732397631	0.05627916626674555	0.09302064442410542	0.0	0.9531453371745965	0.05000112669588564
n96	1.4	1.401324486901169	0.005959726347636926	0.00029291997501452175	0.013476829616634196	0.024440352737270042	0.009547581070221587	0.9762161986854205	1.176777757795508	0.9946724005843309	1.684520900849979	0.001990828192338652	0.1140809135707959	0.3622862355031359	0.2356837279224433	-0.06430240027578449	-0.1599478162628341	0.0	0.9531814395786844	0.0500013179324301
n96	1.6	1.603180553786977	0.028408566701903747	0.0013891236112356026	0.12394585139522817	0.041705723468834034	0.009471418849306712	0.9762045097620833	1.276260433725967	0.9790053007390197	4.029511353071908	0.04281562593283551	0.1882016282861092	0.5621941942127202	0.3188149074558135	-0.2838949839581678	-1.152830686844721	0.0	0.9532235870421155	0.0500014658657911
