resolution,cycle,time,branch,accepted,center_z,axis_extremum_z,center_lapse,area,irreducible_mass,horizon_mass,spin_z,mean_radius,minimum_radius,direct_residual,flow_residual,failure
h32,1280,4.034374999999905,origin,0,0.0,0.0,0.08257658321670036,46.765711132245606,0.9645591022524596,1.000017944640366,0.5091616073352974,0.6840140464744929,0.6631934390010663,0.10187543447801814,0.03320864046098991,iteration_limit
h32,1280,4.034374999999905,plus,0,0.015384615384615385,0.015384615384615385,0.08257658321669989,46.79300247748065,0.9648405079598875,1.0002536826194506,0.5090490612302205,0.6849404881748699,0.6486224854885083,0.1006720378290342,0.03290574717790802,iteration_limit
h32,1280,4.034374999999905,minus,0,-0.015384615384615385,-0.015384615384615385,0.0825765832167008,46.793002477481174,0.964840507959893,1.000253682619456,0.509049061230224,0.6849404881748862,0.6486224854886682,0.1006720378290515,0.032905747177918186,iteration_limit
h32,1312,4.134374999999899,origin,0,0.0,0.0,0.0859166070478223,46.901815260059905,0.9659616800513765,1.0010142696893127,0.5072820240905147,0.6948627490127933,0.6764465344112096,0.1171745345039977,0.037849786607395415,iteration_limit
h32,1312,4.134374999999899,plus,0,0.015384615384615385,0.015384615384615385,0.0859166070478216,46.909616561588756,0.9660420121766373,1.0010909722981354,0.5073181948322907,0.6949109757867021,0.6629498338262133,0.11750233558660708,0.037910611392164166,iteration_limit
h32,1312,4.134374999999899,minus,0,-0.015384615384615385,-0.015384615384615385,0.08591660704782299,46.9096165615902,0.9660420121766521,1.001090972298149,0.5073181948322932,0.6949109757867498,0.6629498338262393,0.11750233558665367,0.03791061139217268,iteration_limit
h32,1344,4.234374999999893,origin,0,0.0,0.0,0.08976517727312405,46.74823258975723,0.9643788348899448,0.9993953362748006,0.5057778592680336,0.6960739292981694,0.6763014671324805,0.0951876211502181,0.0317991143240936,iteration_limit
h32,1344,4.234374999999893,plus,0,0.13846153846153847,0.13846153846153847,0.0883588099471783,46.803174583066664,0.9649453732781986,0.9999364091488746,0.5060335791815721,0.6875145465269428,0.5489006616159372,0.09590123805291499,0.03033188927097154,iteration_limit
h32,1344,4.234374999999893,minus,0,-0.13846153846153847,-0.13846153846153847,0.08835880994718011,46.80317458306733,0.9649453732782056,0.99993640914888,0.5060335791815664,0.6875145465269625,0.548900661615992,0.09590123805312849,0.030331889270998426,iteration_limit
h32,1376,4.334374999999888,origin,0,0.0,0.0,0.09360301452147016,46.83910873806183,0.9653157311005379,1.0001289230494497,0.5050120153494841,0.7036216263687034,0.6847369890732172,0.08518854959418307,0.028416261948051365,iteration_limit
h32,1376,4.334374999999888,plus,0,0.38461538461538464,0.38461538461538464,0.08155237432236777,67.31985184594497,1.1572752043861583,1.16005825353015,-0.1858751566101448,0.1387927902981898,0.034511972120698224,0.31028289192447667,0.14658110387138762,coverage_or_radius
h32,1376,4.334374999999888,minus,0,-0.38461538461538464,-0.38461538461538464,0.08155237432209701,67.31985184595071,1.1572752043862078,1.1600582535302009,-0.18587515661019913,0.1387927902982309,0.0345119721208901,0.31028289192448294,0.14658110387050619,coverage_or_radius
h32,1408,4.434374999999882,origin,0,0.0,0.0,0.097334479955699,46.80389592090869,0.964952809194005,0.9997979953344204,0.5049649128520596,0.7087878474286035,0.6902344029699209,0.09549703301749018,0.031395419010566666,iteration_limit
h32,1408,4.434374999999882,plus,0,0.36923076923076925,0.36923076923076925,0.07970777388635933,106.74083108336869,1.4572375791482646,1.4584182347073402,-0.17099763100038468,0.1794275394249817,0.0824853510253069,0.12553794964185697,0.07906835163525976,coverage_or_radius
h32,1408,4.434374999999882,minus,0,-0.36923076923076925,-0.36923076923076925,0.07970777388601395,106.74083108335348,1.4572375791481609,1.4584182347072356,-0.1709976310002935,0.1794275394250018,0.08248535102532199,0.12553794964193013,0.07906835163554979,coverage_or_radius
h32,1440,4.534374999999876,origin,0,0.0,0.0,0.10139295367454743,46.65772240552312,0.9634448060377202,0.9983753936667473,0.5044166136961308,0.7094670688295879,0.6893977855604604,0.0853723177294844,0.029127151690190388,iteration_limit
h32,1440,4.534374999999876,plus,0,0.36923076923076925,0.36923076923076925,0.06780455862746416,111.10046851952104,1.4866988911976797,1.4885888008089507,-0.2229656766473272,0.1801783607764621,0.0864515330832176,0.14021745377998623,0.07544742832124313,coverage_or_radius
h32,1440,4.534374999999876,minus,0,-0.36923076923076925,-0.36923076923076925,0.0678045586269657,111.10046851952308,1.4866988911976933,1.4885888008089647,-0.22296567664736097,0.18017836077644653,0.08645153308313382,0.14021745378000272,0.07544742832162754,coverage_or_radius
h32,1472,4.634374999999871,origin,0,0.0,0.0,0.10504096850700387,46.726471740618756,0.9641543542635713,0.9992524262361476,0.5062013929853811,0.716571270751774,0.6975424369267417,0.07048442189334805,0.023940897367419372,iteration_limit
h32,1472,4.634374999999871,plus,0,0.36923076923076925,0.36923076923076925,0.06429699358466116,109.09268528981922,1.473203996356378,1.475178599410372,-0.2248147002481118,0.17828357178849186,0.07930258803517094,0.1387130906750027,0.08012799530767108,coverage_or_radius
h32,1472,4.634374999999871,minus,0,-0.36923076923076925,-0.36923076923076925,0.06429699358398216,109.0926852898235,1.4732039963564072,1.4751785994104014,-0.22481470024812497,0.17828357178847087,0.07930258803506349,0.1387130906750292,0.08012799530797866,coverage_or_radius
h32,1504,4.734374999999865,origin,0,0.0,0.0,0.10911693144023402,46.611378132023184,0.9629662009928597,0.998432436414046,0.5079623464967495,0.7186305795354616,0.6984918078642294,0.08202852863740637,0.027331184182636113,iteration_limit
h32,1504,4.734374999999865,plus,0,0.35384615384615387,0.35384615384615387,0.05644112969536061,114.75847855681276,1.510975641929,1.5144259362444994,-0.3087500558184786,0.13180797747268932,0.04253672283063648,0.14416852919210363,0.2580742067788638,coverage_or_radius
h32,1504,4.734374999999865,minus,0,-0.35384615384615387,-0.35384615384615387,0.05644112969465875,114.75847855684907,1.5109756419292388,1.5144259362447536,-0.3087500558192426,0.13180797747257164,0.04253672283024828,0.14416852919243867,0.258074206782085,coverage_or_radius
h32,1536,4.834374999999859,origin,0,0.0,0.0,0.11279397152991442,46.64082466794557,0.9632703278276785,0.9991151472990848,0.5109560401327669,0.7245947662996393,0.7047872427211122,0.09108722935804177,0.03182880413383027,iteration_limit
h32,1536,4.834374999999859,plus,0,0.35384615384615387,0.35384615384615387,0.05468810338152828,107.76794826913351,1.464231951993274,1.4680063504230598,-0.3080799094483583,0.12860081062315354,0.03708858763507734,0.15677535838626136,0.3372020099244639,coverage_or_radius
h32,1536,4.834374999999859,minus,0,-0.35384615384615387,-0.35384615384615387,0.05468810338074429,107.7679482691734,1.464231951993545,1.4680063504233345,-0.3080799094485968,0.12860081062315262,0.03708858763480035,0.1567753583873718,0.33720200992887833,coverage_or_radius
h32,1568,4.934374999999854,origin,0,0.0,0.0,0.1166160351207769,46.56589517543567,0.9624962595167337,0.9985483955622216,0.5118447914665383,0.7271742408332635,0.706618658726291,0.0797483285111873,0.027849632839881792,iteration_limit
h32,1568,4.934374999999854,plus,0,0.3230769230769231,0.3230769230769231,0.050987564512613964,94.02420505071669,1.367681295299983,1.3862572110869622,0.6186815133149317,0.1820151874832101,0.09555743527810126,0.25830494451988045,0.2908034991802646,coverage_or_radius
h32,1568,4.934374999999854,minus,0,-0.3230769230769231,-0.3230769230769231,0.050987564511952486,94.0242050507585,1.367681295300287,1.3862572110872806,0.6186815133153821,0.18201518748307638,0.09555743527773973,0.25830494452160674,0.2908034991821962,coverage_or_radius
h48,32,0.0895833333333334,origin,1,0.0,0.0,0.014504608981731537,46.93609331841724,0.9663146007543678,1.0004919689381744,0.5010703108945663,0.4670008186160916,0.46680218751690994,0.0021718706433075615,0.00052126923212847,none
h48,32,0.0895833333333334,plus,1,0.00986795538906483,0.015384615384615385,0.01492722076984943,46.945589743519896,0.9664123514347651,1.000585506901566,0.5011144801796387,0.467556785651534,0.465221867923935,0.007246898127224143,0.001713686359479135,none
h48,32,0.0895833333333334,minus,1,-0.00986795538906543,-0.015384615384615385,0.014927220769849443,46.94558974351987,0.9664123514347648,1.0005855069015657,0.5011144801796384,0.467556785651534,0.4652218679239352,0.007246898127223478,0.0017136863594789814,none
h48,64,0.15625000000000006,origin,1,0.0,0.0,0.014525788426645106,46.929418661465874,0.9662458897972951,1.0004260111847367,0.5010377079498132,0.46784349658937097,0.46713727005624434,0.004205472002625197,0.001009442577229646,none
h48,64,0.15625000000000006,plus,1,0.009825889135974835,0.015384615384615385,0.014977768699943184,46.939922276796,0.9663540150160717,1.0005310654621447,0.5010984205061263,0.46863827721567364,0.4654879684555525,0.00766365596018689,0.0018320053211406471,none
h48,64,0.15625000000000006,minus,1,-0.009825889135975542,-0.015384615384615385,0.014977768699943196,46.939922276796,0.9663540150160717,1.0005310654621447,0.5010984205061263,0.4686382772156728,0.4654879684555518,0.007663655960185616,0.0018320053211403472,none
h48,96,0.22291666666666649,origin,1,0.0,0.0,0.014538894396184568,46.92180515799235,0.9661675081015503,1.000351742014088,0.501007757775669,0.4689461833994419,0.46731611349142843,0.006461083001317142,0.0015542206542293181,none
h48,96,0.22291666666666649,plus,1,0.007765954136957805,0.015384615384615385,0.015007471341688146,46.93303905747996,0.9662831598658674,1.0004711127823356,0.5011249272906517,0.4704675160640701,0.46602089640718064,0.006928157887454405,0.0016763257743833105,none
h48,96,0.22291666666666649,minus,1,-0.00776595413695936,-0.015384615384615385,0.015007471341688162,46.93303905747999,0.9662831598658678,1.000471112782336,0.5011249272906521,0.4704675160640707,0.4660208964071817,0.0069281578874534865,0.0016763257743830876,none
h48,128,0.2895833333333329,origin,1,0.0,0.0,0.014554356984317021,46.915481097203774,0.9661023964980601,1.000292293530092,0.5009996216624409,0.4702431231720103,0.4672375141299251,0.00876871477864758,0.002119573251290421,none
h48,128,0.2895833333333329,plus,1,0.007657882732192475,0.015384615384615385,0.015036155064101058,46.928173483103336,0.9662330710101668,1.0004308143998555,0.5011591794658544,0.4715640643697621,0.4652747668514825,0.008024718149125998,0.001957616708952247,none
h48,128,0.2895833333333329,minus,1,-0.007657882732193724,-0.015384615384615385,0.015036155064101069,46.92817348310334,0.9662330710101668,1.0004308143998557,0.5011591794658548,0.47156406436976306,0.4652747668514841,0.008024718149126047,0.0019576167089522412,none
h48,160,0.35624999999999934,origin,1,0.0,0.0,0.014572206030272651,46.905289886306925,0.9659974600486816,1.000183826475394,0.5008921563546891,0.46833001296323845,0.4658365894354966,0.015052075390425747,0.0036281763694854087,none
h48,160,0.35624999999999934,plus,1,0.008666186710565809,0.015384615384615385,0.015065001694773572,46.92885428161816,0.9662400796747402,1.0004445764293926,0.5012149437471052,0.4750214961398401,0.46551263867678794,0.00833132639009429,0.002057912975746363,none
h48,160,0.35624999999999934,minus,1,-0.007531465166963885,-0.015384615384615385,0.01506500169477358,46.919631899816785,0.9661451330486027,1.0003496859391654,0.5011419151291174,0.47257540228986206,0.46428671330564275,0.009391444464133855,0.0022986200471473567,none
h48,192,0.4229166666666658,origin,1,0.0,0.0,0.014591127051163286,46.89606403159892,0.96590245380829,1.0001031250868706,0.5009252840572196,0.47053016056482627,0.46495200155275035,0.014861845626730921,0.003588544729267077,none
h48,192,0.4229166666666658,plus,1,0.008487879965836973,0.015384615384615385,0.015091691803636226,46.927788964519834,0.9662291124570707,1.0004351665024813,0.5012180677378887,0.4784044721199941,0.46604071957898907,0.008089627311338315,0.0020132638154271507,none
h48,192,0.4229166666666658,minus,1,-0.007404549309664719,-0.015384615384615385,0.01509169180363624,46.907896891761574,0.9660243048423269,1.0002340945708792,0.5010874742192751,0.4736171551242976,0.4634569507482601,0.010884847351161228,0.002662042450715149,none
h48,224,0.4895833333333322,origin,1,0.0,0.0,0.014613298838756433,46.882495007664225,0.9657627053882638,0.9999703325481999,0.5008690190209275,0.47115443867125206,0.46460021336777124,0.017456816471607295,0.004210406605318659,none
h48,224,0.4895833333333322,plus,1,0.00847748663526689,0.015384615384615385,0.015120465387989387,46.91421615911591,0.9660893723541426,1.000280760048503,0.5010006605836059,0.4817327004649869,0.466843728396067,0.007789511087742886,0.0019490023323346592,none
h48,224,0.4895833333333322,minus,1,-0.007299233514479158,-0.015384615384615385,0.0151204653879894,46.89664388872855,0.9659084253509409,1.000127083849461,0.5010639047467441,0.4747844493142199,0.4630886962120134,0.01236063216500141,0.003017447029977226,none
h48,256,0.5562499999999987,origin,1,0.0,0.0,0.014637794000712183,46.8645640372675,0.9655780019227986,0.9997939101264206,0.5007878311524638,0.47185311381633815,0.46454240683060016,0.019537209442959683,0.004713241171365193,none
h48,256,0.5562499999999987,plus,1,0.008459879541550176,0.015384615384615385,0.015150982599937624,46.90346243050181,0.9659786419701115,1.000165513790621,0.5008813715576728,0.48500948689351375,0.4680734031351115,0.00754848782919658,0.0018978039041756406,none
h48,256,0.5562499999999987,minus,1,-0.0072221071139383,-0.015384615384615385,0.015150982599937628,46.88141485849085,0.9657515799799817,0.9999782291151362,0.5010020768219562,0.47607017236144805,0.463189563228682,0.013613280237439532,0.0033236427492717917,none
h48,288,0.6229166666666651,origin,1,0.0,0.0,0.014665545040185243,46.842538754284455,0.9653510753683116,0.9995770810736823,0.5006874751613883,0.4725844482416324,0.46470908279489215,0.02119142581676552,0.005116357289261895,none
h48,288,0.6229166666666651,plus,1,0.008453812402055593,0.015384615384615385,0.015184209680923473,46.8994691248458,0.9659375199517912,1.0001285429142155,0.5008805089445094,0.4883051232171281,0.46975650288115234,0.007442785991764526,0.0018803301848649443,none
h48,288,0.6229166666666651,minus,1,-0.007165484862819366,-0.015384615384615385,0.015184209680923485,46.86166624465175,0.9655481490039053,0.9997824772934812,0.5009018639259734,0.47740665052788406,0.4636413791304539,0.014643921885190283,0.0035800818440112204,none
h48,320,0.6895833333333315,origin,1,0.0,0.0,0.014695707954803492,46.816630709686144,0.9650840764121524,0.9993220126902821,0.5005697153599938,0.47333557299860074,0.465064908006349,0.02255610731474292,0.005448991113779232,none
h48,320,0.6895833333333315,plus,1,0.008448567920993053,0.015384615384615385,0.015219551778726203,46.89588322313416,0.9659005917809352,1.000090780587525,0.5008457365190341,0.49165466977273586,0.47188595816475803,0.0073975369677912045,0.0018783056270175323,none
h48,320,0.6895833333333315,minus,1,-0.00712453939696661,-0.015384615384615385,0.015219551778726222,46.837550397434406,0.9652996729039286,0.9995421438825624,0.5007702256673555,0.4787581561442276,0.4643748247745458,0.015531018888329987,0.003802693195031524,none
h48,352,0.756249999999998,origin,1,0.0,0.0,0.0147284660059463,46.788504053790525,0.964794129596824,0.9990478859721087,0.50046305641027,0.4740931097543086,0.4655407370233328,0.023753655781068417,0.005741943910889827,none
h48,352,0.756249999999998,plus,1,0.008444498044101955,0.015384615384615385,0.015257457217983914,46.89298320605808,0.9658707259235949,1.0000621070424207,0.5008315263419055,0.4950693635107118,0.4743961817067634,0.007398627592395325,0.0018891393536973017,none
h48,352,0.756249999999998,minus,1,-0.007096542127395057,-0.015384615384615385,0.015257457217983925,46.80914412829777,0.9650069086488162,0.9992586280044956,0.500612518055391,0.48011289692080106,0.465297355216072,0.016324185136753253,0.004003938632435538,none
h48,384,0.8229166666666644,origin,1,0.0,0.0,0.01476671229426215,46.75894838583617,0.9644893577293004,0.9987640508350996,0.5003828347113239,0.47485338817226025,0.4660799038928334,0.02487026863925643,0.006016228760273965,none
h48,384,0.8229166666666644,plus,1,0.00844413472145712,0.015384615384615385,0.015300915098114423,46.88508008704748,0.9657893308786987,0.9999752152596263,0.5007276317648394,0.49853134502360846,0.47717859915968774,0.00737661248990217,0.0018954387024468521,none
h48,384,0.8229166666666644,minus,1,-0.007075995391143407,-0.015384615384615385,0.015300915098114435,46.77786006204535,0.9646843820737091,0.9989481888520143,0.5004528454625169,0.48147639412147286,0.4663271107939229,0.017075316780783324,0.004196387393762594,none
h48,416,0.8895833333333308,origin,1,0.0,0.0,0.014803437347227034,46.7264100988789,0.9641537183053096,0.9984523039215184,0.5003005096844928,0.475615842557716,0.46666487314505606,0.025923362816986144,0.006275937650820877,none
h48,416,0.8895833333333308,plus,1,0.008444527194937594,0.015384615384615385,0.015343053034606514,46.87716383822665,0.9657077937310033,0.9998930598723099,0.5006599835531838,0.5019914408842501,0.48012854645068254,0.007351205937561457,0.0019009048661314649,none
h48,416,0.8895833333333308,minus,1,-0.007060796061762005,-0.015384615384615385,0.015343053034606514,46.745090490469934,0.9643464248414727,0.9986274304646598,0.5003191254148985,0.48284291360236764,0.46742665436654673,0.017842083026630637,0.004393798902455025,none
h48,448,0.9562499999999973,origin,1,0.0,0.0,0.014848735440149563,46.87094242586805,0.965643708521195,0.9998264790623893,0.5005918459611791,0.5064824246556161,0.48566300034046694,0.0033730171890485727,0.0008777800931597649,none
h48,448,0.9562499999999973,plus,1,0.008439085530271655,0.015384615384615385,0.015393987294852031,46.87089326484885,0.9656432021089182,0.9998372668002317,0.5006755850327994,0.5055000502609508,0.48322405363085097,0.0073204025738268265,0.00190538077803399,none
h48,448,0.9562499999999973,minus,1,-0.0070493765134979096,-0.015384615384615385,0.015393987294852024,46.71149999299088,0.963999878314407,0.998305282170001,0.5002320526046595,0.4841962819095466,0.46855474965407157,0.01865981006506857,0.004604993511008702,none
h48,480,1.022916666666665,origin,1,0.0,0.0,0.014896541412530042,46.86040758296591,0.9655351820447793,0.9997223657316566,0.50054081683116,0.5098909930787007,0.48871705092805745,0.003371909494663629,0.0008842427587459716,none
h48,480,1.022916666666665,plus,1,0.007035066312301421,0.015384615384615385,0.015447688911633992,46.86996454147217,0.9656336351922734,0.9998255343245307,0.500652057606008,0.5103486735917351,0.4824995259415356,0.0032518304140767376,0.0008521000586831682,none
h48,480,1.022916666666665,minus,1,-0.0070350663123045255,-0.015384615384615385,0.015447688911633978,46.86996454147216,0.9656336351922732,0.9998255343245307,0.5006520576060092,0.5103486735917379,0.4824995259415443,0.003251830414076989,0.0008521000586832476,none
h48,512,1.089583333333335,origin,1,0.0,0.0,0.014936787975238196,46.61898998980113,0.9630448262430751,0.9974198121089382,0.5000083636060615,0.48283123213727186,0.4704792074014871,0.023617479063457226,0.005799675955827071,none
h48,512,1.089583333333335,plus,1,0.002394990106054224,0.015384615384615385,0.01549430360295945,46.8854122910953,0.9657927524208625,0.9999665427890735,0.500640157173846,0.5158668426054115,0.49402645146079927,0.002981393943704542,0.0007957730744656471,none
h48,512,1.089583333333335,minus,1,0.00013264442885736923,-0.015384615384615385,0.015494303602959473,46.88446375852318,0.9657829829587615,0.9999559409761536,0.5006264020520965,0.5158384372173888,0.4939588932330385,0.002475953854442041,0.0006576954732826985,none
h48,544,1.1562500000000049,origin,1,0.0,0.0,0.015009597975332085,46.86949479519335,0.9656287962303942,0.9998125244347356,0.5005874514079333,0.5185494211351462,0.49675002463690154,0.0028570847796769217,0.0007626891748669474,none
h48,544,1.1562500000000049,plus,1,-0.00015019177587635713,0.015384615384615385,0.015573538544587233,46.87615307594647,0.965697382411361,0.9998726601699279,0.5005775156378092,0.5192203194736529,0.49711721606632975,0.0026489486543652264,0.0007084455482402991,none
h48,544,1.1562500000000049,minus,1,-0.00956466156540462,-0.015384615384615385,0.015573538544587264,46.87267697626776,0.9656615761178116,0.9998551133589736,0.5006858635044592,0.5183686222999313,0.4948678512877323,0.007627293640111526,0.002040431543762733,none
h48,576,1.2229166666666749,origin,1,0.0,0.0,0.015045839959881267,46.875595768963635,0.9656916418433019,0.9998689167693103,0.5005879585927155,0.5233178099960519,0.5012557560088723,0.0023638344619580395,0.0006371554645636716,none
h48,576,1.2229166666666749,plus,1,0.009583612339244787,0.015384615384615385,0.015616815148615987,46.86259913746631,0.9655577597211465,0.9997599603945144,0.5006701095898076,0.5218200679770568,0.49810516894187906,0.007691174488758606,0.002070796801799645,none
h48,576,1.2229166666666749,minus,1,0.00017958415339169084,-0.015384615384615385,0.015616815148616075,46.874903548570636,0.965684511545492,0.9998623858982475,0.5005869126198197,0.523257646294788,0.5009170328934051,0.002511322222119526,0.0006770013392506803,none
h48,608,1.2895833333333449,origin,1,0.0,0.0,0.015116945903477341,46.8709132259552,0.9656434077301818,0.9998330244513874,0.5006426124802581,0.5268568599636552,0.5046035689322931,0.0025405908095537423,0.0006890678574030404,none
h48,608,1.2895833333333449,plus,1,-0.0006225698543566292,0.015384615384615385,0.015695119202970762,46.88654439465419,0.9658044124528276,0.9999779269896786,0.5006471154122646,0.528221358124767,0.5054518397852472,0.0023233253001840736,0.0006313627977218575,none
h48,608,1.2895833333333449,minus,1,0.0006225698543477105,-0.015384615384615385,0.0156951192029708,46.886544394654145,0.9658044124528271,0.9999779269896781,0.5006471154122646,0.5282213581247628,0.5054518397852454,0.002323325300189228,0.0006313627977232353,none
h48,640,1.3562500000000148,origin,1,0.0,0.0,0.015214609483267326,46.857424820270055,0.9655044523915235,0.9997019053716153,0.5005935358799362,0.5303428386816083,0.5079525734506024,0.0027187482729832887,0.000742759669773201,none
h48,640,1.3562500000000148,plus,1,0.009660455068865563,0.015384615384615385,0.015799522301710032,46.87025002489743,0.9656365760092832,0.9998502509532992,0.5008165063483012,0.5304643103640477,0.506419129661246,0.007584323738047761,0.002079928544067519,none
h48,640,1.3562500000000148,minus,1,0.0005719319547415197,-0.015384615384615385,0.01579952230171005,46.88181521956185,0.9657557036664421,0.9999287263736846,0.500605796301579,0.5323682587971326,0.5094570836782163,0.0022245512327407234,0.0006102515376082136,none
h48,672,1.4229166666666848,origin,1,0.0,0.0,0.01522589408569355,46.86374302560868,0.96556954399424,0.9997650408378965,0.5006292979335402,0.5350806856699277,0.5123925824143558,0.00231820712799687,0.000640761702032342,none
h48,672,1.4229166666666848,plus,1,-0.0006022405381863298,0.015384615384615385,0.015818701513896968,46.878011798768746,0.9657165280307569,0.9998989246870996,0.5006453578234924,0.5361057012278126,0.5129200668309125,0.0023194835936771996,0.0006417018837570073,none
h48,672,1.4229166666666848,minus,1,-0.009652150704519268,-0.015384615384615385,0.015818701513896995,46.8678058620578,0.9656113979506591,0.9998329045841523,0.5008553447861689,0.5345038864464919,0.5102708862529731,0.007597361396286389,0.002100204085532661,none
h48,704,1.4895833333333548,origin,1,0.0,0.0,0.015407083886348392,46.869536944294076,0.9656292304187338,0.9998198159051659,0.5006388670520237,0.539338580675591,0.5166275826093064,0.0028123488030441304,0.0007901317042581592,none
h48,704,1.4895833333333548,plus,1,-0.0006228910835218388,0.015384615384615385,0.01600552209582325,46.8787788284053,0.9657244286449159,0.9999045568346233,0.5006345642864816,0.5400144299892939,0.5168681756319866,0.002879281603677965,0.0008084961464878434,none
h48,704,1.4895833333333548,minus,1,0.0006228910835315826,-0.015384615384615385,0.016005522095823288,46.87877882840528,0.9657244286449157,0.9999045568346231,0.5006345642864816,0.5400144299892937,0.5168681756319871,0.0028792816036764765,0.0008084961464874398,none
h48,736,1.5562500000000248,origin,1,0.0,0.0,0.015429583916886994,46.87871068539512,0.9657237267559682,0.9999069426963862,0.5006570274188235,0.5440147147734449,0.5213537920260701,0.002499835425502229,0.000709138578625957,none
h48,736,1.5562500000000248,plus,1,-0.0006221051568095993,0.015384615384615385,0.016034483107540135,46.89437174320067,0.9658850259036584,1.0000563739056154,0.5006932871106055,0.5449515953946361,0.521867994520601,0.002635510855461326,0.000747051353150138,none
h48,736,1.5562500000000248,minus,1,0.0006221051568205357,-0.015384615384615385,0.016034483107540177,46.89437174320074,0.9658850259036592,1.0000563739056163,0.5006932871106058,0.5449515953946416,0.521867994520605,0.002635510855457941,0.0007470513531492212,none
h48,768,1.6229166666666948,origin,1,0.0,0.0,0.01554831959288104,46.886468191394265,0.965803627606391,0.9999883103410729,0.5007297321815288,0.548580020475222,0.5258048883193245,0.003906331124820198,0.00112984229996819,none
h48,768,1.6229166666666948,plus,1,-0.0006536495198731174,0.015384615384615385,0.01615895117590168,46.88880117384846,0.965827655593316,1.00001033744449,0.5007334004347975,0.5487295754798945,0.5254312896763119,0.004096567530982809,0.0011823075886737173,none
h48,768,1.6229166666666948,minus,1,0.000653649519877623,-0.015384615384615385,0.01615895117590172,46.888801173848485,0.9658276555933162,1.0000103374444902,0.5007334004347975,0.5487295754798973,0.5254312896763159,0.004096567530979278,0.0011823075886727484,none
h48,800,1.6895833333333647,origin,1,0.0,0.0,0.015721838231140324,46.87979733064357,0.9657349193954677,0.999918775233633,0.5006704484495046,0.5517551862864821,0.5293776117305363,0.00852220435262375,0.0024613798419088817,none
h48,800,1.6895833333333647,plus,1,-0.0006569132665074721,0.015384615384615385,0.016336064224509686,46.90423468252164,0.9659865942176447,1.0001461646239573,0.5006840019394009,0.5533834762371908,0.5307568011944724,0.008338860967862394,0.0024183390494073808,none
h48,800,1.6895833333333647,minus,1,0.0006569132664995651,-0.015384615384615385,0.016336064224509686,46.90423468252152,0.9659865942176433,1.0001461646239562,0.5006840019394008,0.5533834762371841,0.5307568011944688,0.008338860967862094,0.0024183390494072997,none
h48,832,1.7562500000000347,origin,1,0.0,0.0,0.015722344762737064,46.889147946598975,0.965831227044121,0.9999977754166104,0.5006159252960245,0.5571931614200736,0.5358226772594491,0.006651182091327521,0.001972530649011333,none
h48,832,1.7562500000000347,plus,1,-0.0007769342235427526,0.015384615384615385,0.016342208558486754,46.89755241105689,0.9659177815121571,1.0000752618342155,0.5006152307574588,0.5577067037730231,0.5357451773825059,0.006795987142733077,0.0020161925697703593,none
h48,832,1.7562500000000347,minus,1,-0.009733470037740017,-0.015384615384615385,0.01634220855848675,46.87123311003383,0.965646702880665,0.9998467866761479,0.5007231233164751,0.5555736919973485,0.5322871427106651,0.009960944992524702,0.0029008767845221405,none
h48,864,1.8229166666667047,origin,1,0.0,0.0,0.015995466723774485,46.86224948154768,0.9655541575562918,0.9997426806533691,0.5005654629582511,0.5599917236073388,0.5389839252492877,0.018980281137619088,0.005543730925459006,none
h48,864,1.8229166666667047,plus,1,-0.0005060564568580709,0.015384615384615385,0.0166179814138457,46.88223986699454,0.9657600774812101,0.9999271814039792,0.5005650690222433,0.5611684999473567,0.5399188397223385,0.018622188116889347,0.005461724975476701,none
h48,864,1.8229166666667047,minus,1,0.000506056456856562,-0.015384615384615385,0.01661798141384569,46.88223986699462,0.9657600774812108,0.9999271814039798,0.5005650690222433,0.5611684999473617,0.5399188397223299,0.018622188116888243,0.005461724975476384,none
h48,896,1.8895833333333747,origin,1,0.0,0.0,0.015986054332448686,46.90711923510837,0.9660162972530808,1.0001669954420787,0.5006408038785863,0.5653581094164942,0.545415914300298,0.024562458335876673,0.007169387726794171,none
h48,896,1.8895833333333747,plus,1,-0.0008479641972737228,0.015384615384615385,0.01661331779810584,46.9112348390057,0.9660586751831182,1.0002068399451616,0.5006546634342273,0.5655606146424031,0.54496516973963,0.024571499522880347,0.007172931194419938,none
h48,896,1.8895833333333747,minus,1,-0.009509830122093298,-0.015384615384615385,0.016613317798105827,46.885595057471804,0.9657946348216047,0.9999675395856492,0.5006350125622765,0.5640042349871625,0.540323438780812,0.02550198121668421,0.007414774991476407,none
h48,928,1.9562500000000447,origin,1,0.0,0.0,0.01620551279617436,46.87001769424713,0.9656341827294143,0.9998355520461802,0.5007230157281056,0.5683066001833347,0.547955534570192,0.017273186638989094,0.005178977837917945,none
h48,928,1.9562500000000447,plus,1,-0.0004655068884798394,0.015384615384615385,0.016836992749265048,46.8822046142013,0.965759714382659,0.9999509980600656,0.500744959435646,0.5689455168038055,0.548172750740605,0.017202332741564453,0.005163147537894861,none
h48,928,1.9562500000000447,minus,1,0.0004655068885259349,-0.015384615384615385,0.01683699274926507,46.882204614201456,0.9657597143826606,0.9999509980600672,0.5007449594356465,0.5689455168038141,0.5481727507406674,0.017202332741564068,0.00516314753789494,none
h48,960,2.022916666666712,origin,0,0.0,0.0,0.01631934864856535,46.965287498201846,0.9666150771552513,1.0007203518178187,0.5007645108122968,0.5769718014128087,0.5585258579679454,0.04167875439884139,0.012080877542681868,iteration_limit
