resolution,time,axisTau,region,field,norm2,proper_volume,weighted,magnitude,weighted_rho,weighted_z,magnitude_rho,magnitude_z
n128,2.0083801285132,1.2369450516353684,R4,H,2.9299245989213806e-05,1083.1974583820192,1.0688798847800533e-06,0.0007941221701912582,3.625,-0.125,3.625,-0.125
n128,2.0083801285132,1.2369450516353684,R4,M,4.2362711972201896e-05,1083.1974583820192,2.5061156447968526e-06,0.0013167563496763778,3.875,-0.25,3.875,0.0
n128,2.0083801285132,1.2369450516353684,R4,Z,4.61443024495812e-05,1083.1974583820192,1.245823801166388e-06,0.0009007543214544168,3.625,-0.125,3.625,0.0
n128,2.0083801285132,1.2369450516353684,R8,C,0.022546844056611115,6880.0781117074785,0.00030087639524385587,0.01120150890483518,5.0,-0.25,4.875,0.0
n128,2.0083801285132,1.2369450516353684,R8,H,0.0056532991135830905,6880.0781117074785,0.00015994904441894378,0.0077254390344023705,5.25,-0.125,5.25,-0.125
n128,2.0083801285132,1.2369450516353684,R8,M,0.0030865304300569407,6880.0781117074785,8.10696145180155e-05,0.006328368916269995,5.0,-0.25,4.875,0.0
n128,2.0083801285132,1.2369450516353684,R8,Z,0.003242461091344513,6880.0781117074785,2.96231238918525e-05,0.003374806961284487,5.0,-0.25,5.0,-0.25
n128,2.0083801285132,1.2369450516353684,R12,C,0.023082620939275322,17513.3353484389,0.00030087639524385587,0.01120150890483518,5.0,-0.25,4.875,0.0
n128,2.0083801285132,1.2369450516353684,R12,H,0.0057240622022417705,17513.3353484389,0.00015994904441894378,0.0077254390344023705,5.25,-0.125,5.25,-0.125
n128,2.0083801285132,1.2369450516353684,R12,M,0.003122616365289656,17513.3353484389,8.10696145180155e-05,0.006328368916269995,5.0,-0.25,4.875,0.0
n128,2.0083801285132,1.2369450516353684,R12,Z,0.003345633355788952,17513.3353484389,2.96231238918525e-05,0.003374806961284487,5.0,-0.25,5.0,-0.25
n128,2.0083801285132,1.2369450516353684,R14,C,0.023082621530899343,25199.571789443617,0.00030087639524385587,0.01120150890483518,5.0,-0.25,4.875,0.0
n128,2.0083801285132,1.2369450516353684,R14,H,0.0057240622124777015,25199.571789443617,0.00015994904441894378,0.0077254390344023705,5.25,-0.125,5.25,-0.125
n128,2.0083801285132,1.2369450516353684,R14,M,0.003122616370797291,25199.571789443617,8.10696145180155e-05,0.006328368916269995,5.0,-0.25,4.875,0.0
n128,2.0083801285132,1.2369450516353684,R14,Z,0.003345633359154045,25199.571789443617,2.96231238918525e-05,0.003374806961284487,5.0,-0.25,5.0,-0.25
n128,2.0083801285132,1.2369450516353684,full,C,0.023147903480701806,47754.68609721054,0.00030087639524385587,0.01120150890483518,5.0,-0.25,4.875,0.0
n128,2.0083801285132,1.2369450516353684,full,H,0.005746550668079464,47754.68609721054,0.00015994904441894378,0.0077254390344023705,5.25,-0.125,5.25,-0.125
n128,2.0083801285132,1.2369450516353684,full,M,0.0031277217151091637,47754.68609721054,8.10696145180155e-05,0.006328368916269995,5.0,-0.25,4.875,0.0
n128,2.0083801285132,1.2369450516353684,full,Z,0.0033549753862272343,47754.68609721054,2.96231238918525e-05,0.003374806961284487,5.0,-0.25,5.0,-0.25
n128,2.0083801285132,1.2369450516353684,shell_0_4,C,0.0002788738424892275,1083.1974583820192,7.808332926270481e-06,0.002146357349201173,3.625,-0.125,3.625,-0.125
n128,2.0083801285132,1.2369450516353684,shell_0_4,H,2.9299245989213806e-05,1083.1974583820192,1.0688798847800533e-06,0.0007941221701912582,3.625,-0.125,3.625,-0.125
n128,2.0083801285132,1.2369450516353684,shell_0_4,M,4.2362711972201896e-05,1083.1974583820192,2.5061156447968526e-06,0.0013167563496763778,3.875,-0.25,3.875,0.0
n128,2.0083801285132,1.2369450516353684,shell_0_4,Z,4.61443024495812e-05,1083.1974583820192,1.245823801166388e-06,0.0009007543214544168,3.625,-0.125,3.625,0.0
n128,2.0083801285132,1.2369450516353684,shell_4_8,C,0.022267970214121885,5796.880653325458,0.00030087639524385587,0.01120150890483518,5.0,-0.25,4.875,0.0
n128,2.0083801285132,1.2369450516353684,shell_4_8,H,0.005623999867593877,5796.880653325458,0.00015994904441894378,0.0077254390344023705,5.25,-0.125,5.25,-0.125
n128,2.0083801285132,1.2369450516353684,shell_4_8,M,0.003044167718084739,5796.880653325458,8.10696145180155e-05,0.006328368916269995,5.0,-0.25,4.875,0.0
n128,2.0083801285132,1.2369450516353684,shell_4_8,Z,0.0031963167888949314,5796.880653325458,2.96231238918525e-05,0.003374806961284487,5.0,-0.25,5.0,-0.25
n128,2.0083801285132,1.2369450516353684,shell_8_12,C,0.0005357768826642007,10633.257236731419,8.277862274051118e-05,0.004461285801919751,8.0,-0.25,8.0,-0.25
n128,2.0083801285132,1.2369450516353684,shell_8_12,H,7.076308865867904e-05,10633.257236731419,7.944682669754353e-06,0.001981797395274043,8.0,-0.25,8.0,-0.125
n128,2.0083801285132,1.2369450516353684,shell_8_12,M,3.6085935232715325e-05,10633.257236731419,2.5764907765961378e-06,0.0010075832617149909,8.0,-0.75,8.0,-0.75
n128,2.0083801285132,1.2369450516353684,shell_8_12,Z,0.00010317226444443886,10633.257236731419,1.8182693371915564e-05,0.0020908845594040546,8.0,-0.25,8.0,-0.25
n128,2.0083801285132,1.2369450516353684,shell_12_16,C,2.3338328533206396e-05,17077.865726993918,2.8371131090612787e-07,0.0002937020186782496,15.75,-0.25,16.0,0.0
n128,2.0083801285132,1.2369450516353684,shell_12_16,H,9.146208032075934e-06,17077.865726993918,1.4376458208011146e-07,0.00023676374985370785,16.0,0.0,16.0,0.0
n128,2.0083801285132,1.2369450516353684,shell_12_16,M,2.067739131695654e-06,17077.865726993918,1.4065249717009221e-08,3.7632704848659136e-05,15.0,-0.25,15.0,0.0
n128,2.0083801285132,1.2369450516353684,shell_12_16,Z,2.9955738320942025e-06,17077.865726993918,5.207044850113302e-08,8.45342572458611e-05,15.75,-0.25,16.0,0.0
n128,2.0083801285132,1.2369450516353684,shell_gt_16,C,4.194421289328301e-05,13163.485021777731,4.411312488498016e-07,0.0002932737628336733,16.0,-0.25,16.0,-0.25
n128,2.0083801285132,1.2369450516353684,shell_gt_16,H,1.3342257805618162e-05,13163.485021777731,2.864242256916699e-07,0.00023631656949874014,16.0,-0.25,16.0,-0.25
n128,2.0083801285132,1.2369450516353684,shell_gt_16,M,3.037610687811784e-06,13163.485021777731,1.1060326567808243e-08,3.473370697211531e-05,15.75,-3.5,16.0,-4.0
n128,2.0083801285132,1.2369450516353684,shell_gt_16,Z,6.346456606189394e-06,13163.485021777731,4.23109016054463e-08,8.447509942958846e-05,15.75,-3.0,16.0,-0.25
n128,2.2501751471508733,1.3858836422867724,R4,C,0.00031080070107942007,1080.6583100574526,8.966431694736699e-06,0.004278013334001652,4.0,0.0,4.0,0.0
n128,2.2501751471508733,1.3858836422867724,R4,H,5.314633027873502e-05,1080.6583100574526,5.63587768645188e-06,0.003391666105017066,4.0,0.0,4.0,0.0
n128,2.2501751471508733,1.3858836422867724,R4,M,4.409908436473691e-05,1080.6583100574526,1.6335653840448747e-06,0.0013305625903852457,3.75,-0.25,4.0,0.0
n128,2.2501751471508733,1.3858836422867724,R4,Z,4.801690855764735e-05,1080.6583100574526,1.2722827532358795e-06,0.0011150702110080523,3.5,-0.125,4.0,0.0
n128,2.2501751471508733,1.3858836422867724,R8,C,0.02243944320030795,6878.485355222162,0.0002659484304764666,0.011449548691871536,4.875,-0.25,4.75,0.0
n128,2.2501751471508733,1.3858836422867724,R8,H,0.0061156227635432445,6878.485355222162,0.00014095318603788557,0.00824355985969305,4.5,-0.125,4.75,0.0
n128,2.2501751471508733,1.3858836422867724,R8,M,0.0035170977101808727,6878.485355222162,9.454553218378736e-05,0.006243404141085667,4.875,-0.25,4.875,0.0
n128,2.2501751471508733,1.3858836422867724,R8,Z,0.0029267570765159866,6878.485355222162,1.9303912979602886e-05,0.0027741484301182845,4.875,-0.25,4.875,-0.25
n128,2.2501751471508733,1.3858836422867724,R12,C,0.0233978305601368,17506.90032044761,0.0002659484304764666,0.011449548691871536,4.875,-0.25,4.75,0.0
n128,2.2501751471508733,1.3858836422867724,R12,H,0.006268106867336399,17506.90032044761,0.00014095318603788557,0.00824355985969305,4.5,-0.125,4.75,0.0
n128,2.2501751471508733,1.3858836422867724,R12,M,0.003664161447678816,17506.90032044761,9.454553218378736e-05,0.006243404141085667,4.875,-0.25,4.875,0.0
n128,2.2501751471508733,1.3858836422867724,R12,Z,0.003086224659981503,17506.90032044761,1.9303912979602886e-05,0.0027741484301182845,4.875,-0.25,4.875,-0.25
n128,2.2501751471508733,1.3858836422867724,R14,C,0.023397832347672176,25193.33676490727,0.0002659484304764666,0.011449548691871536,4.875,-0.25,4.75,0.0
n128,2.2501751471508733,1.3858836422867724,R14,H,0.006268106971030257,25193.33676490727,0.00014095318603788557,0.00824355985969305,4.5,-0.125,4.75,0.0
n128,2.2501751471508733,1.3858836422867724,R14,M,0.0036641614919628094,25193.33676490727,9.454553218378736e-05,0.006243404141085667,4.875,-0.25,4.875,0.0
n128,2.2501751471508733,1.3858836422867724,R14,Z,0.0030862246642204003,25193.33676490727,1.9303912979602886e-05,0.0027741484301182845,4.875,-0.25,4.875,-0.25
n128,2.2501751471508733,1.3858836422867724,full,C,0.023481890405796516,47748.67681528946,0.0002659484304764666,0.011449548691871536,4.875,-0.25,4.75,0.0
n128,2.2501751471508733,1.3858836422867724,full,H,0.006292824226917283,47748.67681528946,0.00014095318603788557,0.00824355985969305,4.5,-0.125,4.75,0.0
n128,2.2501751471508733,1.3858836422867724,full,M,0.003669996756489806,47748.67681528946,9.454553218378736e-05,0.006243404141085667,4.875,-0.25,4.875,0.0
n128,2.2501751471508733,1.3858836422867724,full,Z,0.003099483766555079,47748.67681528946,1.9303912979602886e-05,0.0027741484301182845,4.875,-0.25,4.875,-0.25
n128,2.2501751471508733,1.3858836422867724,shell_0_4,C,0.00031080070107942007,1080.6583100574526,8.966431694736699e-06,0.004278013334001652,4.0,0.0,4.0,0.0
n128,2.2501751471508733,1.3858836422867724,shell_0_4,H,5.314633027873502e-05,1080.6583100574526,5.63587768645188e-06,0.003391666105017066,4.0,0.0,4.0,0.0
n128,2.2501751471508733,1.3858836422867724,shell_0_4,M,4.409908436473691e-05,1080.6583100574526,1.6335653840448747e-06,0.0013305625903852457,3.75,-0.25,4.0,0.0
n128,2.2501751471508733,1.3858836422867724,shell_0_4,Z,4.801690855764735e-05,1080.6583100574526,1.2722827532358795e-06,0.0011150702110080523,3.5,-0.125,4.0,0.0
n128,2.2501751471508733,1.3858836422867724,shell_4_8,C,0.022128642499228534,5797.82704516471,0.0002659484304764666,0.011449548691871536,4.875,-0.25,4.75,0.0
n128,2.2501751471508733,1.3858836422867724,shell_4_8,H,0.00606247643326451,5797.82704516471,0.00014095318603788557,0.00824355985969305,4.5,-0.125,4.75,0.0
n128,2.2501751471508733,1.3858836422867724,shell_4_8,M,0.003472998625816136,5797.82704516471,9.454553218378736e-05,0.006243404141085667,4.875,-0.25,4.875,0.0
n128,2.2501751471508733,1.3858836422867724,shell_4_8,Z,0.0028787401679583394,5797.82704516471,1.9303912979602886e-05,0.0027741484301182845,4.875,-0.25,4.875,-0.25
n128,2.2501751471508733,1.3858836422867724,shell_8_12,C,0.0009583873598288494,10628.41496522545,5.398454863440637e-05,0.003598366366841128,8.0,-0.25,8.0,-0.25
n128,2.2501751471508733,1.3858836422867724,shell_8_12,H,0.0001524841037931526,10628.41496522545,1.331128528317092e-05,0.0017942114500328898,8.0,-0.75,8.0,-0.75
n128,2.2501751471508733,1.3858836422867724,shell_8_12,M,0.00014706373749794331,10628.41496522545,1.564340511507106e-05,0.0021615309769191394,8.0,-0.5,8.0,-0.625
n128,2.2501751471508733,1.3858836422867724,shell_8_12,Z,0.00015946758346551594,10628.41496522545,1.1112174684878175e-05,0.0016325638345409952,8.0,-0.25,8.0,-0.25
n128,2.2501751471508733,1.3858836422867724,shell_12_16,C,3.168903073747083e-05,17078.196138035655,3.6079391381811376e-07,0.0003105071804409274,15.75,-0.25,16.0,0.0
n128,2.2501751471508733,1.3858836422867724,shell_12_16,H,1.082258224429571e-05,17078.196138035655,1.4739122259157671e-07,0.00023973170027602464,16.0,0.0,16.0,0.0
n128,2.2501751471508733,1.3858836422867724,shell_12_16,M,2.4460968826965754e-06,17078.196138035655,1.3842644283567315e-08,3.733189522789091e-05,15.0,-0.25,15.0,0.0
n128,2.2501751471508733,1.3858836422867724,shell_12_16,Z,4.550031479684671e-06,17078.196138035655,7.007522478422072e-08,9.621220413664672e-05,15.75,-0.25,16.0,0.0
n128,2.2501751471508733,1.3858836422867724,shell_gt_16,C,5.237081492224851e-05,13163.580356806198,4.930981620239002e-07,0.0003100676015617588,16.0,-0.25,16.0,-0.25
n128,2.2501751471508733,1.3858836422867724,shell_gt_16,H,1.3894777336587893e-05,13163.580356806198,2.936336757045566e-07,0.00023927241272758693,16.0,-0.25,16.0,-0.25
n128,2.2501751471508733,1.3858836422867724,shell_gt_16,M,3.389211928293186e-06,13163.580356806198,1.1939510171190226e-08,3.6640861557151124e-05,15.75,-3.75,16.0,-4.25
n128,2.2501751471508733,1.3858836422867724,shell_gt_16,Z,8.709075093891582e-06,13163.580356806198,5.669737742147592e-08,9.614356688111242e-05,15.75,-3.0,16.0,-0.25
n128,2.5049536625392697,1.5428315288865486,R4,C,0.00044008871028454146,1078.5179243060418,2.0727812410790008e-05,0.00652659196183303,4.0,0.0,4.0,0.0
n128,2.5049536625392697,1.5428315288865486,R4,H,0.00011223022990725773,1078.5179243060418,1.1457310341654345e-05,0.00485233822837472,4.0,0.0,4.0,0.0
n128,2.5049536625392697,1.5428315288865486,R4,M,5.349946851637003e-05,1078.5179243060418,3.013151708664072e-06,0.002488400191980416,4.0,0.0,4.0,0.0
n128,2.5049536625392697,1.5428315288865486,R4,Z,6.286459636109713e-05,1078.5179243060418,1.4510009506533885e-06,0.0017268061051522268,4.0,0.0,4.0,0.0
n128,2.5049536625392697,1.5428315288865486,R8,C,0.022973809477401536,6874.5383068550045,0.00030031176713284406,0.011118276626492887,4.75,-0.125,4.75,-0.125
n128,2.5049536625392697,1.5428315288865486,R8,H,0.006826001737519864,6874.5383068550045,0.00016017592571691591,0.008119885809719563,4.75,-0.125,4.75,-0.125
n128,2.5049536625392697,1.5428315288865486,R8,M,0.003914192992275745,6874.5383068550045,9.514130337879267e-05,0.0062580041789420575,4.75,-0.125,4.75,-0.125
n128,2.5049536625392697,1.5428315288865486,R8,Z,0.002724911038311942,6874.5383068550045,1.3043387894056028e-05,0.002442628118855743,4.75,-0.25,6.0,0.0
n128,2.5049536625392697,1.5428315288865486,R12,C,0.02504474902699074,17498.086706166545,0.00030031176713284406,0.011118276626492887,4.75,-0.125,4.75,-0.125
n128,2.5049536625392697,1.5428315288865486,R12,H,0.007320084396262764,17498.086706166545,0.00016017592571691591,0.008119885809719563,4.75,-0.125,4.75,-0.125
n128,2.5049536625392697,1.5428315288865486,R12,M,0.0042311750310163225,17498.086706166545,9.514130337879267e-05,0.0062580041789420575,4.75,-0.125,4.75,-0.125
n128,2.5049536625392697,1.5428315288865486,R12,Z,0.0030120395714652456,17498.086706166545,1.3043387894056028e-05,0.002442628118855743,4.75,-0.25,6.0,0.0
n128,2.5049536625392697,1.5428315288865486,R14,C,0.025044753773635606,25184.761546217665,0.00030031176713284406,0.011118276626492887,4.75,-0.125,4.75,-0.125
n128,2.5049536625392697,1.5428315288865486,R14,H,0.0073200849485320785,25184.761546217665,0.00016017592571691591,0.008119885809719563,4.75,-0.125,4.75,-0.125
n128,2.5049536625392697,1.5428315288865486,R14,M,0.004231175221603856,25184.761546217665,9.514130337879267e-05,0.0062580041789420575,4.75,-0.125,4.75,-0.125
n128,2.5049536625392697,1.5428315288865486,R14,Z,0.0030120396110932712,25184.761546217665,1.3043387894056028e-05,0.002442628118855743,4.75,-0.25,6.0,0.0
n128,2.5049536625392697,1.5428315288865486,full,C,0.025153485292184,47740.36108323152,0.00030031176713284406,0.011118276626492887,4.75,-0.125,4.75,-0.125
n128,2.5049536625392697,1.5428315288865486,full,H,0.00734729024437022,47740.36108323152,0.00016017592571691591,0.008119885809719563,4.75,-0.125,4.75,-0.125
n128,2.5049536625392697,1.5428315288865486,full,M,0.004237874530901841,47740.36108323152,9.514130337879267e-05,0.0062580041789420575,4.75,-0.125,4.75,-0.125
n128,2.5049536625392697,1.5428315288865486,full,Z,0.003030575775809953,47740.36108323152,1.3043387894056028e-05,0.002442628118855743,4.75,-0.25,6.0,0.0
n128,2.5049536625392697,1.5428315288865486,shell_0_4,C,0.00044008871028454146,1078.5179243060418,2.0727812410790008e-05,0.00652659196183303,4.0,0.0,4.0,0.0
n128,2.5049536625392697,1.5428315288865486,shell_0_4,H,0.00011223022990725773,1078.5179243060418,1.1457310341654345e-05,0.00485233822837472,4.0,0.0,4.0,0.0
n128,2.5049536625392697,1.5428315288865486,shell_0_4,M,5.349946851637003e-05,1078.5179243060418,3.013151708664072e-06,0.002488400191980416,4.0,0.0,4.0,0.0
n128,2.5049536625392697,1.5428315288865486,shell_0_4,Z,6.286459636109713e-05,1078.5179243060418,1.4510009506533885e-06,0.0017268061051522268,4.0,0.0,4.0,0.0
n128,2.5049536625392697,1.5428315288865486,shell_4_8,C,0.022533720767116995,5796.0203825489625,0.00030031176713284406,0.011118276626492887,4.75,-0.125,4.75,-0.125
n128,2.5049536625392697,1.5428315288865486,shell_4_8,H,0.006713771507612606,5796.0203825489625,0.00016017592571691591,0.008119885809719563,4.75,-0.125,4.75,-0.125
n128,2.5049536625392697,1.5428315288865486,shell_4_8,M,0.0038606935237593724,5796.0203825489625,9.514130337879267e-05,0.0062580041789420575,4.75,-0.125,4.75,-0.125
n128,2.5049536625392697,1.5428315288865486,shell_4_8,Z,0.0026620464419508444,5796.0203825489625,1.3043387894056028e-05,0.002442628118855743,4.75,-0.25,6.0,0.0
n128,2.5049536625392697,1.5428315288865486,shell_8_12,C,0.0020709395495892083,10623.54839931154,8.011730950140497e-05,0.00442445829167075,8.0,-1.25,8.0,-1.25
n128,2.5049536625392697,1.5428315288865486,shell_8_12,H,0.0004940826587428995,10623.54839931154,5.302405968287899e-05,0.0036165881901979446,8.0,-1.5,8.0,-1.5
n128,2.5049536625392697,1.5428315288865486,shell_8_12,M,0.00031698203874057997,10623.54839931154,3.137354672107904e-05,0.0033055373977819522,8.0,-1.25,8.0,-1.25
n128,2.5049536625392697,1.5428315288865486,shell_8_12,Z,0.00028712853315330367,10623.54839931154,1.2995901025609418e-05,0.0016842242811757994,8.25,-0.25,8.0,-1.0
n128,2.5049536625392697,1.5428315288865486,shell_12_16,C,4.2921428340113803e-05,17078.583785969284,4.604956405398367e-07,0.0003307933848009687,15.75,-0.25,16.0,0.0
n128,2.5049536625392697,1.5428315288865486,shell_12_16,H,1.2698456696224703e-05,17078.583785969284,1.5196480700447285e-07,0.00024342330289073288,16.0,0.0,16.0,0.0
n128,2.5049536625392697,1.5428315288865486,shell_12_16,M,2.878132942567557e-06,17078.583785969284,1.4538663503839406e-08,3.8410303261065755e-05,14.75,-0.25,14.75,0.0
n128,2.5049536625392697,1.5428315288865486,shell_12_16,Z,6.751501623493866e-06,17078.583785969284,9.320995526854918e-08,0.00010930596039190204,15.75,-0.25,16.0,0.0
n128,2.5049536625392697,1.5428315288865486,shell_gt_16,C,6.581483685314092e-05,13163.690591095694,5.596734030030379e-07,0.0003303376205795034,16.0,-0.25,16.0,-0.25
n128,2.5049536625392697,1.5428315288865486,shell_gt_16,H,1.4507391411234174e-05,13163.690591095694,3.0272337626446276e-07,0.00024294819741044194,16.0,-0.25,16.0,-0.25
n128,2.5049536625392697,1.5428315288865486,shell_gt_16,M,3.8213669429503745e-06,13163.690591095694,1.361443369989043e-08,3.942493995199513e-05,15.75,-4.25,16.0,-4.25
n128,2.5049536625392697,1.5428315288865486,shell_gt_16,Z,1.1784702721213878e-05,13163.690591095694,7.508253959721039e-08,0.00010922617020870276,15.75,-3.0,16.0,-0.25
n128,2.757584100542263,1.6984713541272245,R4,C,0.0007744024991041183,1076.670292677665,6.55686724630997e-05,0.005945243933233099,3.875,-0.125,3.875,-0.125
n128,2.757584100542263,1.6984713541272245,R4,H,0.0002508905029570067,1076.670292677665,3.64298492634343e-05,0.004431494046002626,3.875,-0.125,3.875,-0.125
n128,2.757584100542263,1.6984713541272245,R4,M,9.759569907546141e-05,1076.670292677665,9.816894082866703e-06,0.0023004274206329294,3.875,-0.125,3.875,-0.125
n128,2.757584100542263,1.6984713541272245,R4,Z,9.75399017932809e-05,1076.670292677665,4.46811209402223e-06,0.0020257193008263027,3.875,-0.125,4.0,0.0
n128,2.757584100542263,1.6984713541272245,R8,C,0.023914162998698342,6868.13005797086,0.0003017796586142391,0.011376004808834394,4.625,-0.125,4.625,-0.125
n128,2.757584100542263,1.6984713541272245,R8,H,0.00744054913838451,6868.13005797086,0.00016884451150148133,0.008644339628517628,4.625,-0.125,4.625,0.0
n128,2.757584100542263,1.6984713541272245,R8,M,0.004220214427969045,6868.13005797086,8.912689474851788e-05,0.0061822871551637645,4.625,-0.125,4.625,-0.125
n128,2.757584100542263,1.6984713541272245,R8,Z,0.0026720871499584134,6868.13005797086,1.544742382979455e-05,0.0025054805788114376,6.125,-0.125,6.125,-0.125
n128,2.757584100542263,1.6984713541272245,R12,C,0.026351986676667265,17487.491626146213,0.0003017796586142391,0.011376004808834394,4.625,-0.125,4.625,-0.125
n128,2.757584100542263,1.6984713541272245,R12,H,0.008117550694788733,17487.491626146213,0.00016884451150148133,0.008644339628517628,4.625,-0.125,4.625,0.0
n128,2.757584100542263,1.6984713541272245,R12,M,0.00483385880348296,17487.491626146213,8.912689474851788e-05,0.0061822871551637645,4.625,-0.125,4.625,-0.125
n128,2.757584100542263,1.6984713541272245,R12,Z,0.0029498469226894087,17487.491626146213,1.544742382979455e-05,0.0025054805788114376,6.125,-0.125,6.125,-0.125
n128,2.757584100542263,1.6984713541272245,R14,C,0.026351999316018854,25174.431650674156,0.0003017796586142391,0.011376004808834394,4.625,-0.125,4.625,-0.125
n128,2.757584100542263,1.6984713541272245,R14,H,0.008117553945924446,25174.431650674156,0.00016884451150148133,0.008644339628517628,4.625,-0.125,4.625,0.0
n128,2.757584100542263,1.6984713541272245,R14,M,0.004833859768577417,25174.431650674156,8.912689474851788e-05,0.0061822871551637645,4.625,-0.125,4.625,-0.125
n128,2.757584100542263,1.6984713541272245,R14,Z,0.002949847038938427,25174.431650674156,1.544742382979455e-05,0.0025054805788114376,6.125,-0.125,6.125,-0.125
n128,2.757584100542263,1.6984713541272245,full,C,0.026491142573688894,47730.30888318349,0.0003017796586142391,0.011376004808834394,4.625,-0.125,4.625,-0.125
n128,2.757584100542263,1.6984713541272245,full,H,0.00814748363246264,47730.30888318349,0.00016884451150148133,0.008644339628517628,4.625,-0.125,4.625,0.0
n128,2.757584100542263,1.6984713541272245,full,M,0.004841505686512774,47730.30888318349,8.912689474851788e-05,0.0061822871551637645,4.625,-0.125,4.625,-0.125
n128,2.757584100542263,1.6984713541272245,full,Z,0.002974997153137071,47730.30888318349,1.544742382979455e-05,0.0025054805788114376,6.125,-0.125,6.125,-0.125
n128,2.757584100542263,1.6984713541272245,shell_0_4,C,0.0007744024991041183,1076.670292677665,6.55686724630997e-05,0.005945243933233099,3.875,-0.125,3.875,-0.125
n128,2.757584100542263,1.6984713541272245,shell_0_4,H,0.0002508905029570067,1076.670292677665,3.64298492634343e-05,0.004431494046002626,3.875,-0.125,3.875,-0.125
n128,2.757584100542263,1.6984713541272245,shell_0_4,M,9.759569907546141e-05,1076.670292677665,9.816894082866703e-06,0.0023004274206329294,3.875,-0.125,3.875,-0.125
n128,2.757584100542263,1.6984713541272245,shell_0_4,Z,9.75399017932809e-05,1076.670292677665,4.46811209402223e-06,0.0020257193008263027,3.875,-0.125,4.0,0.0
n128,2.757584100542263,1.6984713541272245,shell_4_8,C,0.023139760499594226,5791.459765293195,0.0003017796586142391,0.011376004808834394,4.625,-0.125,4.625,-0.125
n128,2.757584100542263,1.6984713541272245,shell_4_8,H,0.007189658635427502,5791.459765293195,0.00016884451150148133,0.008644339628517628,4.625,-0.125,4.625,0.0
n128,2.757584100542263,1.6984713541272245,shell_4_8,M,0.004122618728893583,5791.459765293195,8.912689474851788e-05,0.0061822871551637645,4.625,-0.125,4.625,-0.125
n128,2.757584100542263,1.6984713541272245,shell_4_8,Z,0.002574547248165133,5791.459765293195,1.544742382979455e-05,0.0025054805788114376,6.125,-0.125,6.125,-0.125
n128,2.757584100542263,1.6984713541272245,shell_8_12,C,0.002437823677968912,10619.361568175354,9.456280509772194e-05,0.004792015204433626,8.0,-1.25,8.0,-1.25
n128,2.757584100542263,1.6984713541272245,shell_8_12,H,0.0006770015564042248,10619.361568175354,5.485478696716041e-05,0.0037126641254872084,8.0,-2.0,8.0,-2.0
n128,2.757584100542263,1.6984713541272245,shell_8_12,M,0.0006136443755139161,10619.361568175354,5.528173366350856e-05,0.0043238657489837705,8.0,-1.25,8.0,-1.125
n128,2.757584100542263,1.6984713541272245,shell_8_12,Z,0.0002777597727309956,10619.361568175354,1.5342641960100712e-05,0.0014096458114421036,8.5,-0.25,8.5,0.0
n128,2.757584100542263,1.6984713541272245,shell_12_16,C,5.70742566976775e-05,17079.007659143597,5.819354923976035e-07,0.00035402040151536173,15.75,-0.25,16.0,0.0
n128,2.757584100542263,1.6984713541272245,shell_12_16,H,1.4703447938314645e-05,17079.007659143597,1.577521258976415e-07,0.0002480161492712796,16.0,0.0,16.0,0.0
n128,2.757584100542263,1.6984713541272245,shell_12_16,M,3.340903228893917e-06,17079.007659143597,1.451245479899414e-08,3.85241864761668e-05,14.5,-0.25,14.5,0.0
n128,2.757584100542263,1.6984713541272245,shell_12_16,Z,9.630882661411996e-06,17079.007659143597,1.211739754275524e-07,0.00012327933737029537,15.75,-0.25,16.0,0.0
n128,2.757584100542263,1.6984713541272245,shell_gt_16,C,8.208164032395651e-05,13163.809597893669,6.410638251921498e-07,0.0003535436227808582,16.0,-0.25,16.0,-0.25
n128,2.757584100542263,1.6984713541272245,shell_gt_16,H,1.522948973558892e-05,13163.809597893669,3.142268994975784e-07,0.000247522140853107,16.0,-0.25,16.0,-0.25
n128,2.757584100542263,1.6984713541272245,shell_gt_16,M,4.3059798009191234e-06,13163.809597893669,1.575538784779999e-08,4.272692114404635e-05,15.75,-4.25,16.0,-4.25
n128,2.757584100542263,1.6984713541272245,shell_gt_16,Z,1.5519347786250785e-05,13163.809597893669,9.717955825086073e-08,0.0001231870839614072,15.75,-3.0,16.0,-0.25
n128,3.008193577275298,1.8528838721443097,R4,C,0.0012027064378801518,1074.9612815968774,6.89477296595677e-05,0.0063697414691639385,3.875,-0.125,3.875,0.0
n128,3.008193577275298,1.8528838721443097,R4,H,0.0003787120635945385,1074.9612815968774,2.7614148007819837e-05,0.0041787163354456425,3.875,-0.25,3.875,0.0
n128,3.008193577275298,1.8528838721443097,R4,M,0.00015855217424652054,1074.9612815968774,9.793282359490816e-06,0.0023114433233141487,3.875,-0.25,3.875,-0.25
n128,3.008193577275298,1.8528838721443097,R4,Z,0.00014996462847481572,1074.9612815968774,7.04005478037782e-06,0.002006819698794186,3.875,-0.125,3.875,0.0
n128,3.008193577275298,1.8528838721443097,R8,C,0.02550732350250039,6859.6347277267305,0.000217851472738803,0.011439933021207254,4.625,-0.25,4.5,0.0
n128,3.008193577275298,1.8528838721443097,R8,H,0.008515950541103198,6859.6347277267305,0.00012285246370053037,0.009244781918823719,4.625,-0.25,4.5,0.0
