axisTau,region,field,n128,n256,n512,p_128_256,p_256_512,p_self
2.590995826611407,R12,Z,0.003250109701086095,1.9635225145898447e-05,9.516147085252348e-08,7.3709004634243644,7.688850854531984,7.369167097478862
2.6009611951752967,R12,Z,0.0032529957994202473,1.9599602546484607e-05,9.487321491748519e-08,7.37480075048222,7.690607847566059,7.373082507310901
2.6109265637391865,R12,Z,0.003255881897754399,1.9563979947070767e-05,9.45849589824469e-08,7.3787046676856445,7.692373393051572,7.377001473839756
2.620891932303077,R12,Z,0.0032564497194475426,1.9525990597126422e-05,9.430121960438853e-08,7.381760399613804,7.69390359652983,7.380068228438381
2.6308573008669667,R12,Z,0.003248374536964278,1.9478314873347792e-05,9.406830231721561e-08,7.381705303348882,7.6939444879029,7.380012601370264
2.6408226694308565,R12,Z,0.0032402993544810143,1.9430639149569162e-05,9.38353850300427e-08,7.381649934591846,7.693985581108688,7.379956699179611
2.650788037994747,R12,Z,0.00323222417199775,1.938296342579053e-05,9.360246774286977e-08,7.3815942913161265,7.694026877645223,7.379900519820254
2.6607534065586367,R12,Z,0.003224148989514486,1.93352877020119e-05,9.336955045569685e-08,7.381538371475011,7.694068379025398,7.379844061225679
2.670718775122527,R12,Z,0.003216073807031221,1.9287611978233267e-05,9.313663316852392e-08,7.381482173001388,7.694110086777153,7.379787321308783
2.680684143686417,R12,Z,0.0032079986245479573,1.9239936254454637e-05,9.2903715881351e-08,7.381425693807495,7.6941520024436585,7.379730297961604
2.6906495122503067,R12,Z,0.0031999234420646934,1.9192260530676007e-05,9.267079859417808e-08,7.381368931784659,7.694194127583513,7.379672989055073
2.700614880814197,R12,Z,0.003191848259581429,1.9144584806897374e-05,9.243788130700516e-08,7.381311884803034,7.694236463770931,7.379615392438739
2.710580249378087,R12,Z,0.0031837730770981646,1.9096909083118745e-05,9.220496401983224e-08,7.381254550711332,7.694279012595942,7.379557505940505
2.720545617941977,R12,Z,0.0031756978946149003,1.9049233359340112e-05,9.197204673265931e-08,7.3811969273365605,7.694321775664585,7.3794993273663545
