resolution,time,axisTau,region,field,norm2,proper_volume,weighted,magnitude,weighted_rho,weighted_z,magnitude_rho,magnitude_z,fraction_of_full
n128,4.761865739060173,2.9334681390915125,shell_gt_16,Z,8.157668849331946e-05,13165.070832132187,4.828808031027412e-07,0.0002687667881293148,15.75,-3.0,16.0,-0.25,0.02502148911900361
n128,5.002622082444611,3.0814732669886182,shell_0_4,C,0.006969375839954883,1065.1936041155802,0.0002631234814146342,0.012598335008484932,3.875,-0.125,3.875,0.0,0.18036300794649596
n128,5.002622082444611,3.0814732669886182,shell_0_4,H,0.0038906684747412254,1065.1936041155802,0.000193360504022215,0.010724582709372044,3.875,-0.125,3.875,0.0,0.24812359944192758
n128,5.002622082444611,3.0814732669886182,shell_0_4,M,0.0011474582802743689,1065.1936041155802,3.860358004240235e-05,0.005265901668903444,3.875,-0.125,4.0,0.0,0.1852091721872433
n128,5.002622082444611,3.0814732669886182,shell_0_4,Z,0.0003920497330100516,1065.1936041155802,6.561216677916889e-06,0.0019994719660959125,3.875,-0.125,3.25,0.0,0.1156672281091754
n128,5.002622082444611,3.0814732669886182,shell_4_8,C,0.028226084987815994,5674.775115908563,0.0002492000221350588,0.0165890513287665,5.25,0.0,5.25,0.0,0.7304731023070903
n128,5.002622082444611,3.0814732669886182,shell_4_8,H,0.011222947321438831,5674.775115908563,7.385319200178388e-05,0.00890036579221487,4.0,-0.125,4.0,-0.125,0.7157325543980604
n128,5.002622082444611,3.0814732669886182,shell_4_8,M,0.004591733076752173,5674.775115908563,2.8129616478515068e-05,0.005021469033468959,4.125,-0.625,4.0,-0.25,0.7411433571656365
n128,5.002622082444611,3.0814732669886182,shell_4_8,Z,0.002432678070158268,5674.775115908563,1.2341023023395254e-05,0.0024032497216594792,7.25,-0.125,7.25,0.0,0.7177179463860794
n128,5.002622082444611,3.0814732669886182,shell_8_12,C,0.0025724861881842435,10603.205761940835,4.7965565465657106e-05,0.0029670116919272467,9.0,-0.25,8.0,-0.125,0.06657430413520782
n128,5.002622082444611,3.0814732669886182,shell_8_12,H,0.000495305665697109,10603.205761940835,8.538660043255729e-06,0.0021750463638454676,7.75,-3.75,7.75,-3.75,0.03158763729025276
n128,5.002622082444611,3.0814732669886182,shell_8_12,M,0.0004339830210307596,10603.205761940835,9.919977416098808e-06,0.0010996370436269136,8.75,-2.0,8.75,-2.0,0.0700484169665906
n128,5.002622082444611,3.0814732669886182,shell_8_12,Z,0.00037299032645780086,10603.205761940835,1.0471308928217507e-05,0.0013749220139874095,9.0,-0.25,8.0,-0.125,0.11004409272688916
n128,5.002622082444611,3.0814732669886182,shell_12_16,C,0.0004455024810354902,17084.13530231019,3.3160023364166154e-06,0.0006827546355577434,15.75,-0.25,16.0,0.0,0.01152932046891992
n128,5.002622082444611,3.0814732669886182,shell_12_16,H,4.2765957609508584e-05,17084.13530231019,2.695491937574539e-07,0.00032424324308522046,16.0,0.0,16.0,0.0,0.002727357369187806
n128,5.002622082444611,3.0814732669886182,shell_12_16,M,1.0441719503040191e-05,17084.13530231019,4.517428887314523e-08,6.743695297776888e-05,15.5,-3.75,15.5,-3.75,0.001685379118887923
n128,5.002622082444611,3.0814732669886182,shell_12_16,Z,9.600383344351102e-05,17084.13530231019,7.328771310647942e-07,0.0002910173693041377,15.75,-0.25,16.0,0.0,0.028324205750654516
n128,5.002622082444611,3.0814732669886182,shell_gt_16,C,0.0004273777951685547,13165.259229622956,2.477530806215792e-06,0.0006818436442666387,15.75,-3.0,16.0,-0.25,0.01106026514228582
n128,5.002622082444611,3.0814732669886182,shell_gt_16,H,2.8677058104341498e-05,13165.259229622956,5.363472461343829e-07,0.000323425920214504,16.0,0.25,16.0,0.25,0.0018288515005709328
n128,5.002622082444611,3.0814732669886182,shell_gt_16,M,1.1856117575463054e-05,13165.259229622956,5.529592010809565e-08,7.888686276392464e-05,15.75,-4.25,16.0,-4.5,0.0019136745616416533
n128,5.002622082444611,3.0814732669886182,shell_gt_16,Z,9.574054432274518e-05,13165.259229622956,5.656951509253466e-07,0.00029074291595591493,15.75,-3.0,16.0,-0.25,0.028246527027201578
n128,5.255997472613671,3.2368609743169796,shell_0_4,C,0.008602789144396486,1064.9174054006166,0.00027403235159370365,0.012384343437155627,3.875,-0.125,3.875,0.0,0.21050436034627168
n128,5.255997472613671,3.2368609743169796,shell_0_4,H,0.005046299516969339,1064.9174054006166,0.000200384643721908,0.01062952820211649,3.875,-0.125,3.875,0.0,0.3028932069486366
n128,5.255997472613671,3.2368609743169796,shell_0_4,M,0.0014818296599594855,1064.9174054006166,5.524051377235663e-05,0.005544937384174065,3.875,-0.125,3.875,-0.125,0.22818183628442923
n128,5.255997472613671,3.2368609743169796,shell_0_4,Z,0.0004213128088081998,1064.9174054006166,6.455719314654916e-06,0.0020878028415709862,3.75,-0.125,3.125,0.0,0.1191357223649432
n128,5.255997472613671,3.2368609743169796,shell_4_8,C,0.02819703247858817,5654.610727921579,0.0004013097707392299,0.021335233838301264,5.25,0.0,5.25,0.0,0.6899620792675667
n128,5.255997472613671,3.2368609743169796,shell_4_8,H,0.010997858315798763,5654.610727921579,5.906018702753234e-05,0.007593320216983557,4.25,-0.125,5.25,0.0,0.660122643064918
n128,5.255997472613671,3.2368609743169796,shell_4_8,M,0.004506165011639898,5654.610727921579,2.0329106257734434e-05,0.004242973451275615,4.125,-0.875,4.0,-0.5,0.6938888016216053
n128,5.255997472613671,3.2368609743169796,shell_4_8,Z,0.0024301435003157576,5654.610727921579,1.7269424228700237e-05,0.0028073964148774737,7.25,-0.125,7.25,0.0,0.6871780190580208
n128,5.255997472613671,3.2368609743169796,shell_8_12,C,0.003027766712285088,10602.927902651834,4.358530149648596e-05,0.003781545230576813,9.0,-0.25,8.0,-0.125,0.07408737844777424
n128,5.255997472613671,3.2368609743169796,shell_8_12,H,0.0005367746142415641,10602.927902651834,8.392360552960162e-06,0.0021610273979604244,7.625,-3.75,7.625,-3.75,0.0322187344943585
n128,5.255997472613671,3.2368609743169796,shell_8_12,M,0.0004810961414759838,10602.927902651834,1.0259785778367829e-05,0.0011158578910095162,9.0,-2.0,9.0,-2.0,0.07408233480381607
n128,5.255997472613671,3.2368609743169796,shell_8_12,Z,0.0004549128968784085,10602.927902651834,9.794875612113623e-06,0.001735087830924516,9.0,-0.25,8.0,-0.125,0.12863690694818325
n128,5.255997472613671,3.2368609743169796,shell_12_16,C,0.0005400773527552995,17084.657560065632,3.910483885336512e-06,0.0007332176458915195,15.75,-0.25,16.0,0.0,0.013215323050584624
n128,5.255997472613671,3.2368609743169796,shell_12_16,H,4.786122877847468e-05,17084.657560065632,2.9979300510356906e-07,0.00033687541144900024,15.75,-0.25,16.0,0.0,0.00287276667277985
n128,5.255997472613671,3.2368609743169796,shell_12_16,M,1.1804233719391889e-05,17084.657560065632,5.140693173346212e-08,7.193951606140488e-05,15.5,-3.75,15.5,-3.75,0.0018176932199447688
n128,5.255997472613671,3.2368609743169796,shell_12_16,Z,0.00011744131050317503,17084.657560065632,8.639302577132415e-07,0.00031515995238665144,15.75,-0.25,16.0,0.0,0.03320918583477218
n128,5.255997472613671,3.2368609743169796,shell_gt_16,C,0.0004998447533036953,13165.466303279449,2.9025169948033267e-06,0.0007322291046639938,15.75,-3.0,16.0,-0.25,0.0122308588878027
n128,5.255997472613671,3.2368609743169796,shell_gt_16,H,3.153214599587914e-05,13165.466303279449,5.788368569444659e-07,0.00034850588417612016,16.0,-0.25,15.5,16.0,0.0018926488193075823
n128,5.255997472613671,3.2368609743169796,shell_gt_16,M,1.3178644997172097e-05,13165.466303279449,6.260731298535349e-08,8.365956740719797e-05,15.75,-4.25,16.0,-4.5,0.0020293340702045018
n128,5.255997472613671,3.2368609743169796,shell_gt_16,Z,0.00011259989377938459,13165.466303279449,6.640898104007855e-07,0.00031485588157340836,15.75,-3.0,16.0,-0.25,0.03184016579408059
n128,5.508666202463884,3.391216241055919,shell_0_4,C,0.009901395271538804,1064.8321884330485,0.00029631032777377924,0.013111769876534984,3.75,-0.125,3.75,0.0,0.23131072186304918
n128,5.508666202463884,3.391216241055919,shell_0_4,H,0.005945654294044777,1064.8321884330485,0.00022120140386625465,0.01141680683940649,3.75,-0.125,3.75,0.0,0.3404708861199501
n128,5.508666202463884,3.391216241055919,shell_0_4,M,0.0017823961000794182,1064.8321884330485,5.30788477600786e-05,0.005541271580888009,3.75,-0.125,3.75,-0.125,0.2631044534443748
n128,5.508666202463884,3.391216241055919,shell_0_4,Z,0.00044040535056977964,1064.8321884330485,6.190981458041726e-06,0.0020940048497878395,3.625,-0.125,3.0,0.0,0.12189984370649043
n128,5.508666202463884,3.391216241055919,shell_4_8,C,0.028139289083637015,5633.220128915738,0.0005321314360974172,0.024896608187684154,5.25,0.0,5.25,0.0,0.6573739449993221
n128,5.508666202463884,3.391216241055919,shell_4_8,H,0.010869149617843387,5633.220128915738,7.468761283963504e-05,0.006568408105522394,4.125,-0.125,4.125,0.0,0.622409043435983
n128,5.508666202463884,3.391216241055919,shell_4_8,M,0.004450642427221121,5633.220128915738,2.379368858588797e-05,0.003930008199347976,5.0,-0.25,5.0,0.0,0.6569717265641363
n128,5.508666202463884,3.391216241055919,shell_4_8,Z,0.0023416036167194826,5633.220128915738,9.651177063393493e-06,0.0021484907667576555,7.125,-0.625,5.0,-1.875,0.6481327134907985
n128,5.508666202463884,3.391216241055919,shell_8_12,C,0.003533591772242644,10602.915744814865,5.915439323181129e-05,0.003613613434975658,8.25,-0.25,8.0,-0.375,0.082549745888465
n128,5.508666202463884,3.391216241055919,shell_8_12,H,0.000559843466698981,10602.915744814865,1.040585194888736e-05,0.002388995373621583,7.875,-3.75,7.875,-3.75,0.03205877633793542
n128,5.508666202463884,3.391216241055919,shell_8_12,M,0.0005135111130508916,10602.915744814865,9.638639836036445e-06,0.0010855328556785184,9.0,-2.25,9.0,-2.25,0.07580080585389937
n128,5.508666202463884,3.391216241055919,shell_8_12,Z,0.0005569033751281364,10602.915744814865,1.2697364002700591e-05,0.001713941931962638,8.25,-0.25,8.0,-0.125,0.15414534428318813
n128,5.508666202463884,3.391216241055919,shell_12_16,C,0.0006498398879313216,17085.07164852465,4.582162837989023e-06,0.000785846082114427,15.75,-0.25,16.0,0.0,0.015181187039858081
n128,5.508666202463884,3.391216241055919,shell_12_16,H,5.35913100219749e-05,17085.07164852465,3.4592619684189436e-07,0.0003501595347188413,15.75,-0.25,16.0,0.0,0.003068843210374071
n128,5.508666202463884,3.391216241055919,shell_12_16,M,1.332750302660214e-05,17085.07164852465,5.810147352282629e-08,7.648130109561693e-05,15.5,-3.75,15.5,-3.75,0.0019673098473656702
n128,5.508666202463884,3.391216241055919,shell_12_16,Z,0.00014234401448291815,17085.07164852465,1.0116602341793452e-06,0.00034019610910053597,15.75,-0.25,16.0,0.0,0.039399414869899174
n128,5.508666202463884,3.391216241055919,shell_gt_16,C,0.0005814884624273692,13165.681829825626,3.380265421367679e-06,0.0007847789006354886,15.75,-3.0,16.0,-0.25,0.013584400209305611
n128,5.508666202463884,3.391216241055919,shell_gt_16,H,3.479423559246053e-05,13165.681829825626,6.252601574668258e-07,0.0003797985555138439,16.0,-0.25,15.5,16.0,0.001992450895757063
n128,5.508666202463884,3.391216241055919,shell_gt_16,M,1.4603777585359497e-05,13165.681829825626,7.055855352073233e-08,8.861201749850325e-05,15.75,-4.25,16.0,-4.5,0.0021557042902237158
n128,5.508666202463884,3.391216241055919,shell_gt_16,Z,0.00013158954329775492,13165.681829825626,7.746574296995599e-07,0.0003398625903221209,15.75,-3.0,16.0,-0.25,0.036422683649623866
n128,5.760580936637083,3.544239023794242,shell_0_4,C,0.010746669580120868,1064.86370553925,0.0002637601466471529,0.01291407714968114,3.625,-0.125,3.625,0.0,0.23866242301355883
n128,5.760580936637083,3.544239023794242,shell_0_4,H,0.006529562208203064,1064.86370553925,0.00019827715226069574,0.011211695149540901,3.625,-0.125,3.625,0.0,0.3607603689344919
n128,5.760580936637083,3.544239023794242,shell_0_4,M,0.0019593992552829165,1064.86370553925,4.710468728858398e-05,0.005405799540534792,3.75,-0.25,3.75,0.0,0.2720065871422649
n128,5.760580936637083,3.544239023794242,shell_0_4,Z,0.0004524308235897842,1064.86370553925,5.776781934448997e-06,0.0020711066133304013,3.5,-0.125,2.875,0.0,0.12275476866707329
n128,5.760580936637083,3.544239023794242,shell_4_8,C,0.02887808950749944,5610.680421391498,0.0008625541692923644,0.03211495732941514,5.25,0.0,5.25,0.0,0.6413256462831278
n128,5.760580936637083,3.544239023794242,shell_4_8,H,0.010881305626064727,5610.680421391498,5.289746908786069e-05,0.007953011430799961,5.25,0.0,5.25,0.0,0.6011955636499531
n128,5.760580936637083,3.544239023794242,shell_4_8,M,0.004670060182196129,5610.680421391498,4.532654446328305e-05,0.005300932096547064,5.25,-0.25,5.0,0.0,0.6483043863996656
n128,5.760580936637083,3.544239023794242,shell_4_8,Z,0.0022706125118047075,5610.680421391498,1.0476188217660415e-05,0.0024941457907324757,5.25,-0.125,5.25,-0.125,0.6160687978939964
n128,5.760580936637083,3.544239023794242,shell_8_12,C,0.0039540508300403366,10603.172223248901,8.537803933169537e-05,0.003185708764136499,8.25,-0.25,8.25,0.0,0.08781170247960546
n128,5.760580936637083,3.544239023794242,shell_8_12,H,0.0005900100736685336,10603.172223248901,7.961700889770039e-06,0.0018414828227832913,8.75,-3.25,7.75,-2.875,0.032598242434128503
n128,5.760580936637083,3.544239023794242,shell_8_12,M,0.0005428940133802939,10603.172223248901,8.592711658478365e-06,0.001062020085633413,9.25,-2.25,8.0,-1.5,0.07536531789597865
n128,5.760580936637083,3.544239023794242,shell_8_12,Z,0.0006385357375716434,10603.172223248901,1.8542231287738175e-05,0.001489149237704577,8.25,-0.25,8.25,0.0,0.17324926301293675
n128,5.760580936637083,3.544239023794242,shell_12_16,C,0.0007769380676184924,17085.364907641877,5.334835648280086e-06,0.0008403647515823433,15.75,-0.25,16.0,0.0,0.017254268437944857
n128,5.760580936637083,3.544239023794242,shell_12_16,H,6.003918060491226e-05,17085.364907641877,3.98493944586116e-07,0.00036421295953914523,15.75,-0.25,16.0,0.0,0.003317183641859123
n128,5.760580936637083,3.544239023794242,shell_12_16,M,1.5023479240884253e-05,17085.364907641877,6.541908665987429e-08,8.11558143270919e-05,15.5,3.75,15.5,3.75,0.002085580722916803
n128,5.760580936637083,3.544239023794242,shell_12_16,Z,0.00017120422972094555,17085.364907641877,1.1767384612983737e-06,0.00036598416785174804,15.75,-0.25,16.0,0.0,0.04645159993182588
n128,5.760580936637083,3.544239023794242,shell_gt_16,C,0.0006729978240698647,13165.905950465049,3.914212242579667e-06,0.000839222459559242,15.75,-3.0,16.0,-0.25,0.014945959785762781
n128,5.760580936637083,3.544239023794242,shell_gt_16,H,3.852722538982697e-05,13165.905950465049,7.310959296906585e-07,0.0004122813988942653,15.5,16.0,15.5,16.0,0.0021286413395671337
n128,5.760580936637083,3.544239023794242,shell_gt_16,M,1.6122352283372838e-05,13165.905950465049,7.90007895602714e-08,9.35440923613825e-05,15.75,-4.25,16.0,-4.25,0.002238127839174025
n128,5.760580936637083,3.544239023794242,shell_gt_16,Z,0.00015286433856125776,13165.905950465049,8.981432420378491e-07,0.0003656237529331155,15.75,-3.0,16.0,-0.25,0.04147557049416753
n128,6.011713822190709,3.695653167825094,shell_0_4,C,0.011545211270093229,1064.9266279733404,0.0002646818547787216,0.01295734744901593,3.625,-0.125,3.625,0.0,0.24074695440688065
n128,6.011713822190709,3.695653167825094,shell_0_4,H,0.00712459559202446,1064.9266279733404,0.00019894157296482704,0.011203757487237453,3.625,-0.125,3.625,0.0,0.3697916190309331
n128,6.011713822190709,3.695653167825094,shell_0_4,M,0.0020847538714189743,1064.9266279733404,5.212411004332223e-05,0.005847101594432726,3.625,-0.125,3.625,0.0,0.2763138050216577
n128,6.011713822190709,3.695653167825094,shell_0_4,Z,0.0004602159386456973,1064.9266279733404,5.361133779278654e-06,0.002008769672735852,3.5,-0.125,2.875,0.0,0.12187386991418939
n128,6.011713822190709,3.695653167825094,shell_4_8,C,0.030331438069538055,5587.076212077523,0.0013189951914264406,0.040227973530585756,5.25,0.0,5.25,0.0,0.632487458842599
n128,6.011713822190709,3.695653167825094,shell_4_8,H,0.011256422506879481,5587.076212077523,0.00014609108469864634,0.013388083316385746,5.25,0.0,5.25,0.0,0.5842479968933102
n128,6.011713822190709,3.695653167825094,shell_4_8,M,0.004854902316823849,5587.076212077523,5.826223059768219e-05,0.006231987224044126,5.25,-0.25,5.0,0.0,0.6434699801070483
n128,6.011713822190709,3.695653167825094,shell_4_8,Z,0.0022493949155954385,5587.076212077523,1.3145636627493078e-05,0.0028293117412448205,5.25,-0.125,5.25,-0.125,0.595682244590771
n128,6.011713822190709,3.695653167825094,shell_8_12,C,0.004380866719732639,10603.697159595173,7.51398203367403e-05,0.0029507019322164915,8.25,-0.5,8.25,-0.5,0.09135218886553799
n128,6.011713822190709,3.695653167825094,shell_8_12,H,0.0007754890589120214,10603.697159595173,1.4644031783279504e-05,0.002839768072590232,7.875,-3.875,7.875,-3.875,0.040250615060435355
n128,6.011713822190709,3.695653167825094,shell_8_12,M,0.00057062709946928,10603.697159595173,8.109715398523881e-06,0.0009965174479992945,9.25,-2.5,9.25,-2.5,0.0756310599847982
n128,6.011713822190709,3.695653167825094,shell_8_12,Z,0.0006855081413232882,10603.697159595173,1.633417838934635e-05,0.0013738463027518372,8.25,-0.25,8.25,-0.25,0.18153549893688212
n128,6.011713822190709,3.695653167825094,shell_12_16,C,0.0009232766733333684,17085.533260117496,6.168159584466503e-06,0.0008960588262038438,15.75,-0.25,16.0,0.0,0.01925266172960471
n128,6.011713822190709,3.695653167825094,shell_12_16,H,6.724538178436507e-05,17085.533260117496,4.5735260331400165e-07,0.000378813681891188,15.75,-0.25,16.0,0.0,0.003490272294224023
n128,6.011713822190709,3.695653167825094,shell_12_16,M,1.6854461158783356e-05,17085.533260117496,7.331272732605475e-08,8.591391870848036e-05,15.5,-3.75,15.5,-3.75,0.0022338945418066683
n128,6.011713822190709,3.695653167825094,shell_12_16,Z,0.00020447822562853876,17085.533260117496,1.3591404662975145e-06,0.00039221854506839537,15.75,-0.25,16.0,0.0,0.05414969491033248
n128,6.011713822190709,3.695653167825094,shell_gt_16,C,0.0007750009284800048,13166.138865437963,4.506853688900799e-06,0.0008948514699142892,15.75,-3.0,16.0,-0.25,0.016160736155377366
n128,6.011713822190709,3.695653167825094,shell_gt_16,H,4.2761965771654996e-05,13166.138865437963,8.553550674860935e-07,0.0004459393385332078,15.5,16.0,15.5,16.0,0.0022194967210977324
n128,6.011713822190709,3.695653167825094,shell_gt_16,M,1.7739971790118496e-05,13166.138865437963,8.797001618000443e-08,9.843783778192994e-05,15.75,-4.25,16.0,-4.25,0.002351260344689099
n128,6.011713822190709,3.695653167825094,shell_gt_16,Z,0.00017656857193178524,13166.138865437963,1.0351879713135425e-06,0.0003918370541762523,15.75,-3.0,16.0,-0.25,0.04675869164782517
n128,6.262185652762249,3.8453273732965934,shell_0_4,C,0.012519846777824233,1064.9361141935015,0.00028584554357117127,0.013510824099155577,3.5,-0.125,3.5,0.0,0.24340652130585674
n128,6.262185652762249,3.8453273732965934,shell_0_4,H,0.007854085197229518,1064.9361141935015,0.00021831966895884914,0.011846696957945824,3.5,-0.125,3.5,0.0,0.3875115634680509
n128,6.262185652762249,3.8453273732965934,shell_0_4,M,0.002260633264255521,1064.9361141935015,5.135619227369203e-05,0.005678015102123112,3.5,-0.125,3.5,-0.125,0.2816655915962661
n128,6.262185652762249,3.8453273732965934,shell_0_4,Z,0.0004659097237679765,1064.9361141935015,5.380079255846876e-06,0.00208437243358701,3.375,-0.125,2.75,0.0,0.11866706485885331
n128,6.262185652762249,3.8453273732965934,shell_4_8,C,0.03226241656854564,5562.479816166702,0.0018787565408017546,0.04862562867615651,5.25,0.0,5.25,0.0,0.6272347198193784
n128,6.262185652762249,3.8453273732965934,shell_4_8,H,0.011432014698349605,5562.479816166702,0.00019283747124812075,0.015578501857817173,5.25,0.0,5.25,0.0,0.564042505027812
n128,6.262185652762249,3.8453273732965934,shell_4_8,M,0.005125512208572184,5562.479816166702,7.954913407504106e-05,0.008617124599496763,5.25,-0.25,5.0,0.0,0.6386177056174595
n128,6.262185652762249,3.8453273732965934,shell_4_8,Z,0.0022919612997825576,5562.479816166702,1.87868092779639e-05,0.003424334000759909,5.25,-0.125,5.25,-0.125,0.5837618455688746
n128,6.262185652762249,3.8453273732965934,shell_8_12,C,0.0046766553027951865,10604.500243385095,8.628350936601616e-05,0.003201026133680089,8.5,-0.25,8.5,0.0,0.09092191133011528
n128,6.262185652762249,3.8453273732965934,shell_8_12,H,0.0008591142027748662,10604.500243385095,1.0823413753865741e-05,0.002338248072192073,8.25,-1.25,7.625,-3.75,0.042387710287676905
n128,6.262185652762249,3.8453273732965934,shell_8_12,M,0.0006015646898344894,10604.500243385095,7.184582470105202e-06,0.0011681201919928304,9.5,-2.25,8.0,-0.875,0.0749524820875607
n128,6.262185652762249,3.8453273732965934,shell_8_12,Z,0.0007233119434961437,10604.500243385095,1.903464859903685e-05,0.0015040837829864945,8.5,-0.25,8.5,0.0,0.1842273318914142
n128,6.262185652762249,3.8453273732965934,shell_12_16,C,0.0010888117322412913,17085.56121536866,7.0791390072589975e-06,0.000952237805647044,15.75,-0.25,16.0,0.0,0.02116830028393638
n128,6.262185652762249,3.8453273732965934,shell_12_16,H,7.524705233563224e-05,17085.56121536866,5.219500332367335e-07,0.00039372206083498895,15.75,-0.25,16.0,0.0,0.0037126033350426096
n128,6.262185652762249,3.8453273732965934,shell_12_16,M,1.877518688992962e-05,17085.56121536866,8.161696156175754e-08,9.065070433187983e-05,15.5,-3.75,15.5,-3.75,0.002339310938355167
n128,6.262185652762249,3.8453273732965934,shell_12_16,Z,0.00024214037311017344,17085.56121536866,1.558337790308509e-06,0.00041860589422917726,15.75,-0.25,16.0,0.0,0.06167307934341695
n128,6.262185652762249,3.8453273732965934,shell_gt_16,C,0.0008882242128101304,13166.380864905866,5.161450700455014e-06,0.0009509816302903178,15.75,-3.0,16.0,-0.25,0.017268547260713293
n128,6.262185652762249,3.8453273732965934,shell_gt_16,H,4.75409882376781e-05,13166.380864905866,9.940760414622682e-07,0.00048073765356093645,15.5,16.0,15.5,16.0,0.002345617881417603
n128,6.262185652762249,3.8453273732965934,shell_gt_16,M,1.9462198545511928e-05,13166.380864905866,9.75768578401149e-08,0.00010345005997976233,15.75,4.25,16.0,-4.25,0.002424909760359074
n128,6.262185652762249,3.8453273732965934,shell_gt_16,Z,0.00020286902267057397,13166.380864905866,1.186617179235943e-06,0.0004182120813206663,15.75,-3.0,16.0,-0.25,0.05167067833744117
n128,6.5,3.98614742555601,shell_0_4,C,0.013480062821262634,1064.8265806728355,0.00025911380324961087,0.013078553136609293,3.375,-0.125,3.375,0.0,0.24157197875317518
n128,6.5,3.98614742555601,shell_0_4,H,0.008550494726383164,1064.8265806728355,0.00019810104271726877,0.011467455886304379,3.375,-0.125,3.375,0.0,0.3966263420280973
n128,6.5,3.98614742555601,shell_0_4,M,0.0024698616312140015,1064.8265806728355,4.865411973264719e-05,0.005538431714344284,3.5,-0.125,3.5,-0.125,0.2857714866002365
n128,6.5,3.98614742555601,shell_0_4,Z,0.0004702324643340207,1064.8265806728355,5.165521843044685e-06,0.002095944983671909,3.25,-0.125,2.625,0.0,0.115501387882766
n128,6.5,3.98614742555601,shell_4_8,C,0.034967600921277056,5538.221186414114,0.0026476694656359123,0.05841270331538286,5.25,0.0,5.25,0.0,0.6266434109995511
n128,6.5,3.98614742555601,shell_4_8,H,0.012008772784995342,5538.221186414114,0.0002840226971457555,0.019131628796458244,5.25,0.0,5.25,0.0,0.5570432792926829
n128,6.5,3.98614742555601,shell_4_8,M,0.005449994514531644,5538.221186414114,0.00011477853867845334,0.01081064341147928,5.25,-0.25,5.0,0.0,0.6305831123079204
n128,6.5,3.98614742555601,shell_4_8,Z,0.002297420566517555,5538.221186414114,2.4284352151425387e-05,0.003954432143701306,5.125,-0.125,5.125,-0.125,0.5643065592227977
n128,6.5,3.98614742555601,shell_8_12,C,0.005080799460871423,10605.536982729645,7.2121455949847e-05,0.0037784217763447365,8.5,-0.5,8.0,-0.125,0.0910514139054888
n128,6.5,3.98614742555601,shell_8_12,H,0.0008626994543595815,10605.536982729645,1.4143946755165337e-05,0.0019237566739320755,8.25,-1.5,7.75,-2.25,0.04001748902276828
n128,6.5,3.98614742555601,shell_8_12,M,0.000681030118346395,10605.536982729645,7.603118822017617e-06,0.0014440106986493924,8.0,-1.0,8.0,-1.125,0.0787975273107603
n128,6.5,3.98614742555601,shell_8_12,Z,0.0007906026676821701,10605.536982729645,1.6025657507613964e-05,0.001724936060704525,8.5,-0.5,8.0,-0.125,0.19419268618647204
n128,6.5,3.98614742555601,shell_12_16,C,0.0012659246456480622,17085.430225600317,8.012495850743681e-06,0.0010057146802852058,15.75,-0.25,16.0,0.0,0.02268623860708166
n128,6.5,3.98614742555601,shell_12_16,H,8.343076635793985e-05,17085.430225600317,5.892730882363822e-07,0.0004082710365764797,15.75,-0.25,16.0,0.0,0.003870049714321953
n128,6.5,3.98614742555601,shell_12_16,M,2.0713384256639518e-05,17085.430225600317,8.994978603460922e-08,9.516745794494338e-05,15.5,-3.75,15.5,-3.75,0.0023966098087172282
n128,6.5,3.98614742555601,shell_12_16,Z,0.0002825155730600061,17085.430225600317,1.762114285508335e-06,0.0004436375272220889,15.75,-0.25,16.0,0.0,0.06939321136225701
n128,6.5,3.98614742555601,shell_gt_16,C,0.0010070461203823486,13166.61995429492,5.844662404125521e-06,0.0010044293758483531,15.75,-3.0,16.0,-0.25,0.018046957734703307
n128,6.5,3.98614742555601,shell_gt_16,H,5.266289156632895e-05,13166.61995429492,1.1402585750853698e-06,0.0005148678319528699,15.5,16.0,15.5,16.0,0.0024428399421293767
n128,6.5,3.98614742555601,shell_gt_16,M,2.1185748464091524e-05,13166.61995429492,1.0724100605161458e-07,0.00010829969590972289,15.75,-4.25,16.0,-4.25,0.0024512639723652347
n128,6.5,3.98614742555601,shell_gt_16,Z,0.00023045655478792884,13166.61995429492,1.344698323590866e-06,0.0004432414437324477,15.75,-3.0,16.0,-0.25,0.0566061553457076
n256,0.0,0.0,shell_0_4,C,1.3840910029346725e-06,1141.0689141071857,1.1726826281631262e-07,0.00047874771265271176,3.875,-0.125,4.0,0.0,0.0020193697211962408
n256,0.0,0.0,shell_0_4,H,1.3537014188740079e-06,1141.0689141071857,1.1540042373202753e-07,0.0004770499945152551,3.875,-0.125,4.0,0.0,0.001985246439369361
n256,0.0,0.0,shell_0_4,M,0.0,1141.0689141071857,0.0,0.0,0.0,-4.0,0.0,-4.0,nan
n256,0.0,0.0,shell_0_4,Z,7.597400312957967e-09,1141.0689141071857,4.669594277178711e-10,2.0141215313484147e-05,3.875,-0.125,4.0,0.0,0.008617196813283707
n256,0.0,0.0,shell_4_8,C,0.0006836619522421537,5726.6284264505675,3.911899354771891e-05,0.005980632079563001,5.25,-0.125,5.25,0.0,0.997453377678575
n256,0.0,0.0,shell_4_8,H,0.0006801657322480683,5726.6284264505675,3.9074666148472876e-05,0.005977977998554707,5.25,-0.125,5.25,0.0,0.9974848066937034
n256,0.0,0.0,shell_4_8,M,0.0,5726.6284264505675,0.0,0.0,0.0,-8.0,0.0,-8.0,nan
n256,0.0,0.0,shell_4_8,Z,8.74052692188988e-07,5726.6284264505675,1.5430093490057476e-08,0.00010646245129491397,5.125,-0.125,5.125,0.0,0.991376492420278
n256,0.0,0.0,shell_8_12,C,2.8566731264685002e-11,10698.100552863232,9.454967757273564e-13,9.318066492387708e-07,8.0,-0.125,8.0,-0.125,4.16784676926172e-08
