resolution,axisTau,time,cycle,leaf_count,minimum_chi,minimum_conformal_spd_pivot,minimum_conformal_determinant,minimum_physical_determinant,chi_psi_power,full_reconstructed_C,full_reconstructed_H,full_reconstructed_M,full_reconstructed_Z,full_history_C,full_history_H,full_history_M,full_history_Z,full_relative_difference_C,full_relative_difference_H,full_relative_difference_M,full_relative_difference_Z
n128,3.236860974316979,5.255997472613672,433,206,0.3550258278846741,0.7752756314500431,0.9999992346300086,1.0918332840678153,-4.0,0.03982781644942398,0.01658095671449226,0.006469096417256103,0.003306411603353874,0.03982777286138267,0.016582615487668855,0.0064682639151976,0.00330604541371698,1.0944132241583799e-06,-0.00010003085326481171,0.0001287056417946218,0.00011076364389140787
n128,3.3912162410559183,5.508666202463885,452,206,0.3563976287841797,0.7777939830800946,0.9999991519022211,1.0918332840678149,-4.0,0.041574462510429046,0.01737470385646564,0.006746563998031759,0.003338930171583351,0.04157446230520168,0.01737470374309296,0.006746563971865051,0.003338930165023103,4.9363804485323715e-09,6.5251575495315224e-09,3.8785237442342566e-09,1.964775446120999e-09
n128,3.544239023794242,5.7605809366370835,471,206,0.3576674163341522,0.7805608793116718,0.999998852884103,1.0918332840678142,-4.0,0.04357906600120253,0.018000966159356962,0.007172376703707429,0.0033615981093790518,0.04358404271309271,0.018005923299941433,0.007171753020398489,0.003361602529161454,-0.00011418655958428322,-0.0002753061035468895,8.696385767422438e-05,-1.3147843517201897e-06
n128,3.6956531678250935,6.011713822190709,490,206,0.3585059642791748,0.7809801765120028,0.999998356655763,1.0918332840678133,-4.0,0.046258601164988124,0.019156575412409494,0.007510327199669396,0.003395344129829599,0.046257705820133874,0.019151232956328725,0.0075115408100619434,0.003395705813725512,1.93555827807694e-05,0.0002789614691101839,-0.0001615661051753204,-0.00010651214084889068
n128,3.8453273732965934,6.26218565276225,509,206,0.35947728157043457,0.7812331147290621,0.9999982511874764,1.0918332840678124,-4.0,0.04946044403880258,0.020145045810287317,0.007987772196164826,0.00348157870783869,0.049465432452551576,0.02014639812231889,0.007988906090005101,0.003481531984676446,-0.00010084645987443419,-6.712425830975983e-05,-0.00014193355479461212,1.3420288094374342e-05
n128,3.986147425556009,6.5,528,206,0.3605497181415558,0.7819355125421055,0.9999977772445031,1.0918332840678115,-4.0,0.053529671909431205,0.02142182652108603,0.00860081083563796,0.00355860373969867,0.053529672156195786,0.021421826537119788,0.008600810877583609,0.0035586037444149594,-4.609865352268793e-09,-7.484776159085377e-10,-4.876941132714839e-09,-1.325320199635573e-09
n256,0.0,0.0,0,104,0.3317209780216217,0.19738458469774756,0.9999998618315257,1.091833349146157,-4.0,0.0006850478129384527,0.0006815211811046049,0.0,8.816556564248726e-07,0.0006850478187845225,0.0006815211961651271,0.0,8.816556548488162e-07,-8.533812779461329e-09,-2.2098391595859332e-08,nan,1.7876099456702765e-09
n256,0.1554455752226037,0.25239728765678654,93,212,0.33599236607551575,0.22638511428243646,0.9999998172782543,1.091833349146157,-4.0,0.00046403942864213125,0.00034347440147317775,3.527043601550747e-05,2.0814848132035144e-05,0.0004641292069707078,0.00034350906909862556,3.532955566379171e-05,2.0813803880529924e-05,-0.0001934339128591295,-0.00010092200924645181,-0.0016733765022929965,5.01711033318903e-05
n256,0.3104069574995065,0.5040083378180226,151,206,0.344062477350235,0.2859504554535732,0.99999986365408,1.091833349146157,-4.0,9.998999405378175e-05,3.7003385276220884e-05,1.5013874906272644e-05,1.054870582219106e-05,0.00010019205524796632,3.720554090319691e-05,1.5004725588133816e-05,1.0551489390889116e-05,-0.0020167386893550853,-0.005433481736013496,0.0006097624435106911,-0.0002638081312444257
n256,0.4628855806542382,0.7515878356031671,196,206,0.33958709239959717,0.3525283605297851,0.9999998642947123,1.091833349146157,-4.0,6.839306965642212e-05,2.101617919357483e-05,1.9589592979460105e-05,4.899037990762994e-06,6.839306980169178e-05,2.101617909341368e-05,1.958959305098317e-05,4.89903799945184e-06,-2.1240406517774484e-09,4.765906823518154e-09,-3.651074602141578e-09,-1.7735821167778097e-09
n256,0.6170875106119276,1.001964564307453,238,206,0.32723376154899597,0.43632097791181224,0.9999998582017238,1.091833349146157,-4.0,6.046755619207912e-05,1.8328785074130693e-05,1.0789306189574884e-05,5.950300507986931e-06,6.055720995120906e-05,1.8379755738317e-05,1.0807235848364411e-05,5.95603859547399e-06,-0.0014804803458115154,-0.002773195950588572,-0.0016590420567383685,-0.0009634066997851809
n256,0.7735332934885227,1.2559825348492695,278,206,0.3222666382789612,0.5323264569194492,0.9999998587695202,1.091833349146157,-4.0,7.899236066275939e-05,1.7990500240059102e-05,1.009832977479213e-05,1.1448461654107428e-05,7.899203752402282e-05,1.7996362632077814e-05,1.0098218586655e-05,1.1446576069587423e-05,4.09077606674659e-06,-0.0003257542726029815,1.101066848343984e-05,0.00016472913022563387
n256,0.9250600167314654,1.502009723274411,315,206,0.3213600814342499,0.6074627495466771,0.9999998593351108,1.091833349146157,-4.0,9.709948634678806e-05,1.797838017445758e-05,1.2619732654887197e-05,1.5726641327654992e-05,9.709287908498261e-05,1.7989233633636624e-05,1.2616499911627835e-05,1.57225880712286e-05,6.805094119902692e-05,-0.0006033308255415865,0.00025623138604257686,0.0002577982968216306
n256,1.081952573280081,1.7567424898220665,352,206,0.32295870780944824,0.6609682757965203,0.9999998549298791,1.091833349146157,-4.0,0.0001051984552319752,2.0213828284028585e-05,1.4272497381947965e-05,1.6744089532521223e-05,0.00010519845528070396,2.021382845587924e-05,1.4272497448082741e-05,1.6744089528899984e-05,-4.632079604298806e-10,-8.501638171186425e-09,-4.633721317213671e-09,2.1626966566221376e-10
n256,1.2343289578220378,2.0041327005191922,387,206,0.32585689425468445,0.694377563705828,0.9999998570120319,1.091833349146157,-4.0,0.00010845862934401557,2.323432461397349e-05,1.6275070209327094e-05,1.6020429858969748e-05,0.0001084988878193565,2.3264886191050443e-05,1.627327199879886e-05,1.6023246702664183e-05,-0.00037104965912612925,-0.0013136353569917498,0.0001105008586083774,-0.00017579731166256736
n256,1.387509142391019,2.2528137941239863,422,206,0.3291209638118744,0.7154114367947102,0.9999998623446225,1.0918333491461567,-4.0,0.00012990249089442606,3.0175387503831447e-05,2.2662296331060595e-05,1.7462116210789838e-05,0.00012989194561203999,3.022009964590717e-05,2.264081538247731e-05,1.7455386826786455e-05,8.118503681187236e-05,-0.0014795497896969284,0.0009487709793309906,0.0003855190417812178
n256,1.5399355241846155,2.5002524330555738,457,206,0.3323763906955719,0.7284207756715801,0.9999998608566567,1.0918333491461567,-4.0,0.00018745947541566846,4.774174994307734e-05,4.559336960890056e-05,2.1281274520535076e-05,0.00018733107666791992,4.773744445290062e-05,4.555401411482679e-05,2.1262870738748242e-05,0.0006854108246873819,9.019104868444914e-05,0.0008639303218058641,0.000865536079909288
n256,1.6954169867614353,2.7526262553674243,493,206,0.3355082869529724,0.737396134081294,0.9999998577091973,1.0918333491461567,-4.0,0.0002286548104307743,6.727816279913423e-05,6.616389677243303e-05,2.117117044706541e-05,0.00022860170165815672,6.726459538493893e-05,6.613058679358717e-05,2.1169979506799536e-05,0.00023232011062195056,0.00020170216021755556,0.0005037000344459318,5.6256089690117615e-05
n256,1.8496360374205159,3.00292232696495,529,206,0.3382635712623596,0.7437828063183503,0.9999998622326335,1.0918333491461567,-4.0,0.00023428382110727693,7.848932987161676e-05,7.337200254341779e-05,1.778696017260368e-05,0.00023428289003310583,7.847576702434828e-05,7.335900967452016e-05,1.7792830198021672e-05,3.9741449790576215e-06,0.000172828476646479,0.00017711347188671046,-0.0003299095957564429
n256,2.00270811551443,3.25132599008157,565,206,0.3407408595085144,0.7485109613883267,0.9999998566333573,1.0918333491461565,-4.0,0.0002416451268368794,8.542825480798857e-05,7.413688752284331e-05,1.7501844055860718e-05,0.00024165971048702278,8.54269595093538e-05,7.413718077474051e-05,1.7505108146884795e-05,-6.0347875589158005e-05,1.5162644699239338e-05,-3.955530735508989e-06,-0.000186465059038078
n256,2.159019718633561,3.504955836124646,602,206,0.3430698812007904,0.7532443455073263,0.9999998615204465,1.0918333491461565,-4.0,0.00025683826525052744,9.448133452349639e-05,7.506884004789513e-05,1.8617056557645575e-05,0.0002568482580922509,9.448026425239753e-05,7.506766501313674e-05,1.861936196576554e-05,-3.890562387962271e-05,1.132798587444479e-05,1.565300796535055e-05,-0.0001238177830262584
n256,2.3102532679594496,3.750323164247853,638,206,0.3451709747314453,0.7568282197837277,0.9999998602134658,1.0918333491461563,-4.0,0.0002747518171751444,0.00010504431589251467,7.786414841237982e-05,1.9642917597969876e-05,0.00027473025394498824,0.0001050276287084068,7.786270675960121e-05,1.9641689787442914e-05,7.848873521031313e-05,0.00015888375576106133,1.8515318033642815e-05,6.251043266893347e-05
n256,2.4649304294608076,4.001270994058924,675,206,0.3472065329551697,0.7608447976359116,0.9999998588267617,1.091833349146156,-4.0,0.00029047027964836553,0.00011553241099972459,8.056557267933916e-05,2.0086682626327823e-05,0.00029044909152633043,0.00011551279801143718,8.05662974206742e-05,2.0085890038496915e-05,7.294952077059038e-05,0.0001697906087035243,-8.995589449304779e-06,3.945993079661538e-05
n256,2.618935133333662,4.251153769883675,712,206,0.34900298714637756,0.7640923047933654,0.9999998610995603,1.0918333491461558,-4.0,0.0003009922291499844,0.000124305696097853,8.269079422714908e-05,1.9536361107115063e-05,0.0003009922287076103,0.0001243056961650153,8.269079406619426e-05,1.9536361108885372e-05,1.4697193755893897e-09,-5.402993427045116e-10,1.946465930163264e-09,-9.061610881832528e-11
n256,2.7722910160145697,4.500066753059088,749,206,0.3506890535354614,0.7676070995523645,0.9999998566746171,1.0918333491461554,-4.0,0.00031046184582602505,0.00013259082909714882,8.399155154619259e-05,1.8802898901926588e-05,0.00031047189677100033,0.00013259725701016996,8.398960825765163e-05,1.880422502193968e-05,-3.237312323536125e-05,-4.847696827276832e-05,2.3137249729761016e-05,-7.05224496911199e-05
n256,2.929126939215174,4.754814605136356,787,206,0.35235950350761414,0.7704346813986902,0.9999998570175563,1.091833284067816,-4.0,0.00032425653858598997,0.0001410224449301785,8.47085059303547e-05,1.9090035062155296e-05,0.00032426154453623826,0.00014102161316651685,8.470878808442782e-05,1.9090915977988305e-05,-1.5438001615188242e-05,5.898128967510672e-06,-3.3308713240180743e-06,-4.614319365424498e-05
n256,3.081127550899232,5.002049787025864,824,206,0.353792667388916,0.7734623258624538,0.9999998545364847,1.0918332840678155,-4.0,0.00034348446136053996,0.00014872888970317435,8.639675187276159e-05,2.0208362398792406e-05,0.00034348446115511,0.0001487288898801414,8.639675176184001e-05,2.0208362424143587e-05,5.980764453866926e-10,-1.1898633587789742e-09,1.2838628515393323e-09,-1.2544896307382828e-09
n256,3.2363820535142787,5.255178023057802,862,206,0.35514965653419495,0.7756206317606029,0.9999998570313117,1.091833284067815,-4.0,0.0003687414450342942,0.00015571871532554901,9.090840625430413e-05,2.1080049625496083e-05,0.0003687541548560616,0.00015571488462352948,9.091700102573448e-05,2.107915498872883e-05,-3.4466924914725055e-05,2.4600744038029584e-05,-9.45342601866078e-05,4.244177566562114e-05
n256,3.3865588598458793,5.500929430262388,899,206,0.3564401865005493,0.778064092870963,0.9999998580368806,1.0918332840678144,-4.0,0.0004037296299599596,0.0001611455917492075,0.00010055779444212521,2.155067055845729e-05,0.00040376711426474304,0.000161151774162199,0.00010057214543002006,2.1551163532833184e-05,-9.283644818795171e-05,-3.8363915157817534e-05,-0.0001426934648106746,-2.2874606057451716e-05
n256,3.5395355868583156,5.752586739465557,937,206,0.35751619935035706,0.7794134432543132,0.9999998572498571,1.0918332840678135,-4.0,0.0004674140426352728,0.00016715683813586394,0.00012102724031992587,2.2572246109394888e-05,0.00046747096009348073,0.0001671631493305819,0.00012104528097110491,2.2573520330391064e-05,-0.00012175613688722404,-3.775470098063277e-05,-0.00014904051636133495,-5.6447597783889063e-05
n256,3.6910196339551513,6.003543102504531,975,206,0.35857149958610535,0.7810615424665457,0.9999998612841866,1.0918332840678129,-4.0,0.0005851187948088864,0.00017565579094714156,0.00016124351115971185,2.4817968743262654e-05,0.0005852117481686347,0.00017565403758413244,0.00016128148424248486,2.4819624669285764e-05,-0.00015883713893162624,9.981911222949878e-06,-0.00023544601509195974,-6.671841517247307e-05
n256,3.840813994945193,6.2537800650126805,1013,206,0.3595100939273834,0.7817139488183642,0.9999998560528509,1.0918332840678118,-4.0,0.0008018166638371724,0.00018827293981457216,0.00023984081461494192,2.8684208368913346e-05,0.0008020170334416307,0.0001882980434388649,0.00023991260645153195,2.868637087990412e-05,-0.00024983210593225647,-0.00013331856154365687,-0.00029924161823710263,-7.538461382328413e-05
n256,3.9869393114688214,6.5,1051,206,0.3603005111217499,0.7825354651865126,0.9999998589148776,1.0918332840678107,-4.0,0.0012005854254308267,0.00021696357473572245,0.000387397271140438,3.4570015286624786e-05,0.0012005854344391276,0.0002169635737147711,0.00038739727142659874,3.4570015514064604e-05,-7.503256806475524e-09,4.705634891841241e-09,-7.386751653796161e-10,-6.5791066382219215e-09
n512,0.0,0.0,0,104,0.3317209780216217,0.1962995586300167,0.9999998618315257,1.091833349146157,-4.0,2.8888329796073333e-06,2.8742183345037404e-06,0.0,3.6536603008212457e-09,2.8888330090279775e-06,2.8742183677659657e-06,0.0,3.6536603155030787e-09,-1.0184266135244885e-08,-1.1572615947940563e-08,nan,-4.018390254703637e-09
n512,0.1546291098645204,0.2510715912803987,191,212,0.3359529376029968,0.22605791271959674,0.9999998688833511,1.091833349146157,-4.0,1.1519739242840883e-06,5.319889973270616e-07,2.7448293180756523e-07,8.433390769280063e-08,1.1555511252401513e-06,5.364398903049656e-07,2.7360791656405203e-07,8.43342503486928e-08,-0.0030956665420749235,-0.008297095459052507,0.0031980625944657425,-4.0630691652219175e-06
n512,0.30808995105757614,0.5002462120048514,311,206,0.3439236879348755,0.28464214291375356,0.9999998591253602,1.091833349146157,-4.0,3.388177224183617e-07,9.373124900011673e-08,4.8798221036010645e-08,4.313373385487798e-08,3.386528759968728e-07,9.354687793702701e-08,4.880637377797298e-08,4.313673889581666e-08,0.0004867710661061572,0.0019708948834597445,-0.0001670425670102221,-6.966314597718475e-05
n512,0.4621909849433059,0.7504600218099086,402,206,0.3396593928337097,0.35184746130038036,0.9999998574803041,1.091833349146157,-4.0,2.3691579096193207e-07,5.148203144915606e-08,7.123032545358491e-08,1.994639391012613e-08,2.368877421453008e-07,5.1445811353786404e-08,7.121020525106693e-08,1.9954499367503288e-08,0.00011840552143916705,0.0007040436221439636,0.0002825466159946809,-0.00040619697983292524
n512,0.6163963962407945,1.0008424109700984,486,206,0.3272683620452881,0.4357950266579671,0.9999998581250072,1.091833349146157,-4.0,2.2382803183573013e-07,4.707653500802051e-08,4.182739520421899e-08,2.5855677517849563e-08,2.238636165744447e-07,4.70803304300913e-08,4.183925102046644e-08,2.5861225436413855e-08,-0.0001589572225227578,-8.061587580454037e-05,-0.0002833658815174878,-0.00021452651491449923
n512,0.7708376086171427,1.2516056339434654,565,206,0.3222757577896118,0.5308230564980896,0.9999998604636403,1.091833349146157,-4.0,3.0760530970873313e-07,5.3779684637285885e-08,3.734916380716865e-08,4.877470468685154e-08,3.075910841546448e-07,5.3768657434250575e-08,3.7352366385770614e-08,4.8772793549733005e-08,4.624826537944262e-05,0.00020508607730805,-8.573964414708837e-05,3.918449158727868e-05
n512,0.9243728729354161,1.500894054376152,640,206,0.3213350474834442,0.6071726223423752,0.9999998538570711,1.091833349146157,-4.0,3.83687256465663e-07,5.8512150384522335e-08,4.6828852719809003e-08,6.578819751788296e-08,3.8368725614216375e-07,5.8512150411414004e-08,4.682885273075734e-08,6.578819737491133e-08,8.431326335529193e-10,-4.595911788371524e-10,-2.3379470040773296e-10,2.173210948910301e-09
n512,1.079115758135745,1.7521366719514808,713,206,0.32290950417518616,0.6602236182055208,0.9999998551096486,1.091833349146157,-4.0,4.17933265068458e-07,6.963562849366718e-08,5.515171022227129e-08,6.929488941320155e-08,4.179254328242985e-07,6.96351129830979e-08,5.5152506170665266e-08,6.929257136107805e-08,1.8740769391745095e-05,7.403026249215624e-06,-1.443177199444636e-05,3.345311161020551e-05
n512,1.2336362807863936,2.0030081404606555,784,206,0.3258049488067627,0.6942478430722154,0.9999998556181218,1.091833349146157,-4.0,4.3006478078046474e-07,8.291831755172414e-08,6.469629868073682e-08,6.53924881381093e-08,4.300647816317072e-07,8.291831784851924e-08,6.469629891672166e-08,6.539248825471437e-08,-1.979335499210657e-09,-3.5793671579752856e-09,-3.647578797074316e-09,-1.7831569536533531e-09
n512,1.3867893992846332,2.2516453667195493,854,206,0.3291214108467102,0.715323220615744,0.9999998556569923,1.0918333491461567,-4.0,5.555331616087454e-07,1.1643243115590443e-07,9.918322559443709e-08,7.687345196602707e-08,5.556139643311513e-07,1.1644790732389888e-07,9.927988445312205e-08,7.68706634190249e-08,-0.00014542961047284868,-0.0001329020705490485,-0.0009735996291434587,3.627582849085067e-05
n512,1.5413439573771266,2.502538674785696,925,206,0.33242276310920715,0.7285219023409795,0.9999998580738844,1.0918333491461567,-4.0,1.0621750656165767e-06,2.470064097190238e-07,3.008950630919695e-07,1.1812014026912273e-07,1.0620103768962713e-06,2.470202099630438e-07,3.008342685524982e-07,1.1809139556312861e-07,0.00015507260935314154,-5.5866862157031304e-05,0.00020208648357721292,0.00024341067236140237
n512,1.6946328227178111,2.751353474276446,996,206,0.3354504704475403,0.7373389916408257,0.9999998544912139,1.0918333491461567,-4.0,1.32366429442152e-06,4.064554229697247e-07,4.660684607578196e-07,1.0088367888558317e-07,1.3236642971232792e-06,4.06455424484919e-07,4.6606846299274095e-07,1.0088367903537775e-07,-2.0411211412367816e-09,-3.727824019392671e-09,-4.7952640938455114e-09,-1.4848247857906852e-09
n512,1.8488212972777676,3.00160006532766,1068,206,0.3382359445095062,0.7435464991792458,0.9999998542292282,1.0918333491461565,-4.0,1.4331028272729442e-06,4.987110463989406e-07,5.317401613679155e-07,8.782954679359316e-08,1.4331028291735417e-06,4.987110475113681e-07,5.317401620256445e-07,8.78295469282799e-08,-1.3262115431152988e-09,-2.230605356148936e-09,-1.2369368940861083e-09,-1.5335015761558987e-09
n512,2.003991243617995,3.2534080590065186,1141,206,0.34077486395835876,0.7485423661227628,0.9999998575208556,1.0918333491461565,-4.0,1.5549860464681912e-06,5.796597843724245e-07,5.698890376409315e-07,8.72745238986316e-08,1.555006694476701e-06,5.796653716305491e-07,5.698905650409667e-07,8.727825814491691e-08,-1.3278404898831098e-05,-9.63876470477442e-06,-2.6801637522386668e-06,-4.278552717123284e-05
n512,2.156049917260921,3.5001372886737263,1213,206,0.3430435061454773,0.7528391933112815,0.9999998573246008,1.0918333491461563,-4.0,1.7192491401271468e-06,6.67122529239974e-07,6.149761637252354e-07,9.447323672498233e-08,1.7192074359548727e-06,6.670811811892244e-07,6.149775161393597e-07,9.447325782477963e-08,2.4257789608111048e-05,6.19835365103659e-05,-2.1991277547488956e-06,-2.233414808096647e-07
n512,2.3114618478121076,3.752283948003244,1287,206,0.34520652890205383,0.7568547759217381,0.9999998362901789,1.091833349146156,-4.0,1.8895581036676877e-06,7.613955915376977e-07,6.687813721453554e-07,9.964627911505962e-08,1.8896045438730861e-06,7.614501875364234e-07,6.68777429027701e-07,9.96450596263175e-08,-2.4576679575090005e-05,-7.170002663251044e-05,5.896008871302327e-06,1.2238326181830705e-05
n512,2.466110666621226,4.003185900252791,1361,206,0.34717226028442383,0.7606044902717031,0.9999998570789516,1.0918333491461558,-4.0,2.030774735462388e-06,8.560153507865564e-07,7.115547088606571e-07,9.950285193674077e-08,2.0307552579709555e-06,8.560035875325011e-07,7.115515698439839e-07,9.950118074630979e-08,9.591254956112503e-06,1.3742061629982039e-05,4.41150972915191e-06,1.6795684417458184e-05
