resolution,time,axisTau,region,field,norm2,proper_volume,weighted,magnitude,weighted_rho,weighted_z,magnitude_rho,magnitude_z,fraction_of_full
n128,5.508666202463885,3.3912162410559183,shell_8_12,M,0.0005135096066750572,10602.923041729497,9.638721667942229e-06,0.001085537463747465,9.0,-2.25,9.0,-2.25,0.07611424227575227
n128,5.508666202463885,3.3912162410559183,shell_8_12,Z,0.000556894179449298,10602.923041729497,1.2697267546323006e-05,0.0017139092969849664,8.25,-0.25,8.0,-0.125,0.16678820784838808
n128,5.508666202463885,3.3912162410559183,shell_12_16,C,1.9328657696487823e-07,17092.3465088312,4.023549721693381e-09,2.131258016807977e-05,11.75,-2.5,11.75,-2.5,4.649165985402502e-06
n128,5.508666202463885,3.3912162410559183,shell_12_16,H,3.5987492894781585e-08,17092.3465088312,2.6715087821517862e-09,1.736639387672767e-05,11.75,-2.5,11.75,-2.5,2.071257915650147e-06
n128,5.508666202463885,3.3912162410559183,shell_12_16,M,1.5762724476625166e-08,17092.3465088312,8.989416069186162e-10,1.0073887223157264e-05,11.75,-2.5,11.75,-2.5,2.3364077597461137e-06
n128,5.508666202463885,3.3912162410559183,shell_12_16,Z,2.8260553265897374e-08,17092.3465088312,7.830033693676335e-10,9.282915517666422e-06,12.5,-0.25,12.5,0.0,8.463954564373523e-06
n128,5.508666202463885,3.3912162410559183,shell_gt_16,C,2.954451100587587e-08,14255730.819253348,5.272249660495204e-10,5.556770744968001e-07,128.0,-2.0,128.0,0.0,7.106408410803764e-07
n128,5.508666202463885,3.3912162410559183,shell_gt_16,H,1.941510672565943e-08,14255730.819253348,4.5707131102201184e-10,5.17422904522391e-07,128.0,-2.0,128.0,0.0,1.1174352602524788e-06
n128,5.508666202463885,3.3912162410559183,shell_gt_16,M,1.5278035220708039e-10,14255730.819253348,9.513243852271035e-13,1.9424002522452297e-08,126.0,2.0,128.0,0.0,2.2645653735983604e-08
n128,5.508666202463885,3.3912162410559183,shell_gt_16,Z,2.1464219478254364e-09,14255730.819253348,1.6327989989004227e-11,9.085073830379702e-08,126.0,2.0,128.0,0.0,6.428472107901506e-07
n128,5.7605809366370835,3.544239023794242,shell_0_4,C,0.010746669580145694,1064.86370553925,0.0002637601466471529,0.01291407714968114,3.625,-0.125,3.625,0.0,0.24660164997224007
n128,5.7605809366370835,3.544239023794242,shell_0_4,H,0.006529562208053987,1064.86370553925,0.00019827715226069574,0.011211695149540901,3.625,-0.125,3.625,0.0,0.36273398606773666
n128,5.7605809366370835,3.544239023794242,shell_0_4,M,0.001959399255881492,1064.86370553925,4.710468728858398e-05,0.005405799540534792,3.75,-0.25,3.75,0.0,0.27318688585732964
n128,5.7605809366370835,3.544239023794242,shell_0_4,Z,0.00045243082363175506,1064.86370553925,5.776781934448997e-06,0.0020711066133304013,3.5,-0.125,2.875,0.0,0.13458801704149198
n128,5.7605809366370835,3.544239023794242,shell_4_8,C,0.028878080657522377,5610.680422534658,0.0008625541692923644,0.03211495732941514,5.25,0.0,5.25,0.0,0.6626594672021082
n128,5.7605809366370835,3.544239023794242,shell_4_8,H,0.010881305862657125,5610.680422534658,5.289746908786069e-05,0.007953011430799961,5.25,0.0,5.25,0.0,0.6044845463475852
n128,5.7605809366370835,3.544239023794242,shell_4_8,M,0.004670059950734554,5610.680422534658,4.532654446328305e-05,0.005300932096547064,5.25,-0.25,5.0,0.0,0.6511174947518557
n128,5.7605809366370835,3.544239023794242,shell_4_8,Z,0.002270610320525453,5610.680422534658,1.0476188217660415e-05,0.0024941457907324757,5.25,-0.125,5.25,-0.125,0.6754556156461178
n128,5.7605809366370835,3.544239023794242,shell_8_12,C,0.0039539248967288354,10603.184588433214,8.537487487653389e-05,0.003185650380465985,8.25,-0.25,8.25,0.0,0.09072991368423844
n128,5.7605809366370835,3.544239023794242,shell_8_12,H,0.0005900003778712303,10603.184588433214,7.961680728893919e-06,0.0018414730438962579,8.75,-3.25,7.75,-2.875,0.03277603949966575
n128,5.7605809366370835,3.544239023794242,shell_8_12,M,0.0005428935168164346,10603.184588433214,8.592634713125537e-06,0.0010620185334402163,9.25,-2.25,8.0,-1.5,0.07569227596980661
n128,5.7605809366370835,3.544239023794242,shell_8_12,Z,0.0006385000970737967,10603.184588433214,1.8541902640964564e-05,0.0014891362592561158,8.25,-0.25,8.25,0.0,0.18993945031452295
n128,5.7605809366370835,3.544239023794242,shell_12_16,C,3.593495592535977e-07,17093.025001142152,1.3028167488123465e-08,5.357458812650364e-05,12.0,-0.25,12.0,-0.25,8.245921545075833e-06
n128,5.7605809366370835,3.544239023794242,shell_12_16,H,7.819115696981728e-08,17093.025001142152,3.4762981462953967e-09,2.011399010370951e-05,11.5,-3.75,11.5,-3.75,4.34372001356012e-06
n128,5.7605809366370835,3.544239023794242,shell_12_16,M,2.381731409018602e-08,17093.025001142152,6.713845582600749e-10,8.72324710136067e-06,11.75,-2.75,11.75,-2.75,3.3207003862296803e-06
n128,5.7605809366370835,3.544239023794242,shell_12_16,Z,5.4308583630748315e-08,17093.025001142152,2.9553095950064865e-09,2.5516356795603554e-05,12.0,-0.25,12.0,-0.25,1.615558489256174e-05
n128,5.7605809366370835,3.544239023794242,shell_gt_16,C,3.151724636798553e-08,14255734.114199165,5.408225274844666e-10,5.627941939882409e-07,128.0,-2.0,128.0,0.0,7.232198681613745e-07
n128,5.7605809366370835,3.544239023794242,shell_gt_16,H,1.9519617664053392e-08,14255734.114199165,4.589282582449503e-10,5.184732003726822e-07,128.0,-2.0,128.0,0.0,1.0843649997034758e-06
n128,5.7605809366370835,3.544239023794242,shell_gt_16,M,1.6296085782235753e-10,14255734.114199165,1.0138577740189777e-12,1.9407713045825146e-08,126.0,2.0,128.0,0.0,2.272062170662654e-08
n128,5.7605809366370835,3.544239023794242,shell_gt_16,Z,2.5595644135807588e-09,14255734.114199165,2.0368815528072e-11,9.826572509684874e-08,126.0,2.0,128.0,0.0,7.614129739183952e-07
n128,6.011713822190709,3.6956531678250935,shell_0_4,C,0.01154521127004122,1064.9266279733404,0.0002646818547787216,0.01295734744901593,3.625,-0.125,3.625,0.0,0.24957977498851558
n128,6.011713822190709,3.6956531678250935,shell_0_4,H,0.007124595592013656,1064.9266279733404,0.00019894157296482704,0.011203757487237453,3.625,-0.125,3.625,0.0,0.37191384360893615
n128,6.011713822190709,3.6956531678250935,shell_0_4,M,0.002084753869820425,1064.9266279733404,5.212411004332223e-05,0.005847101594432726,3.625,-0.125,3.625,0.0,0.27758495926944377
n128,6.011713822190709,3.6956531678250935,shell_0_4,Z,0.00046021593864612815,1064.9266279733404,5.361133779278654e-06,0.002008769672735852,3.5,-0.125,2.875,0.0,0.13554323834303794
n128,6.011713822190709,3.6956531678250935,shell_4_8,C,0.030331456202437608,5587.076213591727,0.0013189951914264406,0.040227973530585756,5.25,0.0,5.25,0.0,0.655693329209329
n128,6.011713822190709,3.6956531678250935,shell_4_8,H,0.011256423045760728,5587.076213591727,0.00014609108469864634,0.013388083316385746,5.25,0.0,5.25,0.0,0.5876010092319996
n128,6.011713822190709,3.6956531678250935,shell_4_8,M,0.004854901656923015,5587.076213591727,5.826223059768219e-05,0.006231987224044126,5.25,-0.25,5.0,0.0,0.6464301125437953
n128,6.011713822190709,3.6956531678250935,shell_4_8,Z,0.0022494012278348125,5587.076213591727,1.3145636627493078e-05,0.0028293117412448205,5.25,-0.125,5.25,-0.125,0.6624958006679877
n128,6.011713822190709,3.6956531678250935,shell_8_12,C,0.004380746541838523,10603.716946797684,7.513428672402513e-05,0.0029505932791595297,8.25,-0.5,8.25,-0.5,0.09470123245218645
n128,6.011713822190709,3.6956531678250935,shell_8_12,H,0.0007754208356598036,10603.716946797684,1.4652319870564418e-05,0.0028405715711414814,7.875,-3.875,7.875,-3.875,0.04047805095463417
n128,6.011713822190709,3.6956531678250935,shell_8_12,M,0.0005706447559129593,10603.716946797684,8.109642526702913e-06,0.0009965129416655092,9.25,-2.5,9.25,-2.5,0.07598134418671919
n128,6.011713822190709,3.6956531678250935,shell_8_12,Z,0.0006854843488394486,10603.716946797684,1.633348477143551e-05,0.0013738171327961734,8.25,-0.25,8.25,-0.25,0.20188950593171562
n128,6.011713822190709,3.6956531678250935,shell_12_16,C,1.153397343992096e-06,17093.62164105261,3.58256821242458e-08,8.886766700957907e-05,12.0,-0.25,12.0,-0.25,2.4933684005669223e-05
n128,6.011713822190709,3.6956531678250935,shell_12_16,H,1.1632482216241169e-07,17093.62164105261,4.0005060280197236e-09,2.1261166693875566e-05,11.75,-2.5,11.75,-2.5,6.072318233198262e-06
n128,6.011713822190709,3.6956531678250935,shell_12_16,M,2.674478465826186e-08,17093.62164105261,5.69272726543363e-10,7.939695752958559e-06,12.25,-2.25,12.25,-2.25,3.561067839952321e-06
n128,6.011713822190709,3.6956531678250935,shell_12_16,Z,2.3957969947383907e-07,17093.62164105261,8.717067316004004e-09,4.3836083432328285e-05,12.0,-0.25,12.0,-0.25,7.056124219310364e-05
n128,6.011713822190709,3.6956531678250935,shell_gt_16,C,3.37533267527262e-08,14255737.544978932,5.55943649816145e-10,5.706047804962888e-07,128.0,-2.0,128.0,0.0,7.296659627112368e-07
n128,6.011713822190709,3.6956531678250935,shell_gt_16,H,1.9614153150192605e-08,14255737.544978932,4.6052485593893886e-10,5.193746233089769e-07,128.0,-2.0,128.0,0.0,1.0238861971898534e-06
n128,6.011713822190709,3.6956531678250935,shell_gt_16,M,1.7222833557342113e-10,14255737.544978932,1.0531751032192237e-12,1.9207878352952177e-08,126.0,2.0,128.0,0.0,2.293220135349131e-08
n128,6.011713822190709,3.6956531678250935,shell_gt_16,Z,3.0348097361230544e-09,14255737.544978932,2.5121892817786383e-11,1.0616189359443767e-07,126.0,2.0,128.0,0.0,8.93815065595534e-07
n128,6.26218565276225,3.8453273732965934,shell_0_4,C,0.012519846777834338,1064.9361141935015,0.00028584554357117127,0.013510824099155577,3.5,-0.125,3.5,0.0,0.2531284751105813
n128,6.26218565276225,3.8453273732965934,shell_0_4,H,0.007854085196615969,1064.9361141935015,0.00021831966895884914,0.011846696957945824,3.5,-0.125,3.5,0.0,0.3898767603003009
n128,6.26218565276225,3.8453273732965934,shell_0_4,M,0.002260633264398664,1064.9361141935015,5.135619227369203e-05,0.005678015102123112,3.5,-0.125,3.5,-0.125,0.28301173454646883
n128,6.26218565276225,3.8453273732965934,shell_0_4,Z,0.0004659097237686227,1064.9361141935015,5.380079255846876e-06,0.00208437243358701,3.375,-0.125,2.75,0.0,0.1338213962302901
n128,6.26218565276225,3.8453273732965934,shell_4_8,C,0.032262511888833834,5562.479823633052,0.0018787565408017546,0.04862562867615651,5.25,0.0,5.25,0.0,0.6522891679565863
n128,6.26218565276225,3.8453273732965934,shell_4_8,H,0.01143201741673247,5562.479823633052,0.00019283747124812075,0.015578501857817173,5.25,0.0,5.25,0.0,0.5674853025598269
n128,6.26218565276225,3.8453273732965934,shell_4_8,M,0.005125511573178772,5562.479823633052,7.954913407504106e-05,0.008617124599496763,5.25,-0.25,5.0,0.0,0.6416697230849531
n128,6.26218565276225,3.8453273732965934,shell_4_8,Z,0.00229198766058303,5562.479823633052,1.87868092779639e-05,0.003424334000759909,5.25,-0.125,5.25,-0.125,0.6583184965552193
n128,6.26218565276225,3.8453273732965934,shell_8_12,C,0.004676400842246742,10604.530320679332,8.628702059398537e-05,0.003201090487568698,8.5,-0.25,8.5,0.0,0.09454829880981303
n128,6.26218565276225,3.8453273732965934,shell_8_12,H,0.00085876696215736,10604.530320679332,1.082331348105393e-05,0.002338493475690484,8.25,-1.25,7.625,-3.75,0.042629188845965296
n128,6.26218565276225,3.8453273732965934,shell_8_12,M,0.0006015870224029373,10604.530320679332,7.1846081905496745e-06,0.0011681216031987683,9.5,-2.25,8.0,-0.875,0.07531349262711542
n128,6.26218565276225,3.8453273732965934,shell_8_12,Z,0.0007233292296128308,10604.530320679332,1.9034250165956277e-05,0.0015040684390634786,8.5,-0.25,8.5,0.0,0.20775897669188767
n128,6.26218565276225,3.8453273732965934,shell_12_16,C,1.6482553088542182e-06,17094.12251987061,5.271053950199055e-08,7.625282507066613e-05,12.25,-0.25,12.25,0.0,3.3324717173204776e-05
n128,6.26218565276225,3.8453273732965934,shell_12_16,H,1.5653804744647788e-07,17094.12251987061,6.674257573039563e-09,2.8168587959953584e-05,11.25,-4.25,11.25,-4.25,7.770548100046503e-06
n128,6.26218565276225,3.8453273732965934,shell_12_16,M,4.015551623981918e-08,17094.12251987061,8.182587922843152e-10,1.3451671986131757e-05,12.0,-1.0,12.0,-1.0,5.0271233647723545e-06
n128,6.26218565276225,3.8453273732965934,shell_12_16,Z,3.485162961663479e-07,17094.12251987061,1.297156333677651e-08,3.7838097602029546e-05,12.25,-0.25,12.25,0.0,0.00010010294909653254
n128,6.26218565276225,3.8453273732965934,shell_gt_16,C,3.62745787653258e-08,14255741.153219722,5.727383655554048e-10,5.791566436832394e-07,128.0,-2.0,128.0,0.0,7.334058452218455e-07
n128,6.26218565276225,3.8453273732965934,shell_gt_16,H,1.9696734089910925e-08,14255741.153219722,4.61860320889739e-10,5.201275143917883e-07,128.0,-2.0,128.0,0.0,9.777458078478304e-07
n128,6.26218565276225,3.8453273732965934,shell_gt_16,M,1.8066821971214827e-10,14255741.153219722,1.0704497438114238e-12,2.141663879520459e-08,126.0,2.0,16.0,1.75,2.2618098673231143e-08
n128,6.26218565276225,3.8453273732965934,shell_gt_16,Z,3.577578040144145e-09,14255741.153219722,3.0648572224017475e-11,1.1452474143219032e-07,126.0,-2.0,128.0,0.0,1.0275735062629245e-06
n128,6.5,3.986147425556009,shell_0_4,C,0.013480062821346001,1064.8265806728355,0.00025911380324961087,0.013078553136609293,3.375,-0.125,3.375,0.0,0.25182412558316086
n128,6.5,3.986147425556009,shell_0_4,H,0.00855049472215347,1064.8265806728355,0.00019810104271726877,0.011467455886304379,3.375,-0.125,3.375,0.0,0.39914872402392987
n128,6.5,3.986147425556009,shell_0_4,M,0.0024698616312125495,1064.8265806728355,4.865411973264719e-05,0.005538431714344284,3.5,-0.125,3.5,-0.125,0.287166137985332
n128,6.5,3.986147425556009,shell_0_4,Z,0.0004702324643352843,1064.8265806728355,5.165521843044685e-06,0.002095944983671909,3.25,-0.125,2.625,0.0,0.132139597081158
n128,6.5,3.986147425556009,shell_4_8,C,0.034967799455266346,5538.221193010574,0.0026476694656359123,0.05841270331538286,5.25,0.0,5.25,0.0,0.6532414305551814
n128,6.5,3.986147425556009,shell_4_8,H,0.012008779897677294,5538.221193010574,0.0002840226971457555,0.019131628796458244,5.25,0.0,5.25,0.0,0.5605861799812801
n128,6.5,3.986147425556009,shell_4_8,M,0.0054499938168261096,5538.221193010574,0.00011477853867845334,0.01081064341147928,5.25,-0.25,5.0,0.0,0.6336604677135489
n128,6.5,3.986147425556009,shell_4_8,Z,0.0022974745390157442,5538.221193010574,2.4284352151425387e-05,0.003954432143701306,5.125,-0.125,5.125,-0.125,0.6456112304345204
n128,6.5,3.986147425556009,shell_8_12,C,0.005080173060939062,10605.580154862308,7.21246604449546e-05,0.003778667771467417,8.5,-0.5,8.0,-0.125,0.0949038706894074
n128,6.5,3.986147425556009,shell_8_12,H,0.000862351422955869,10605.580154862308,1.414373373938431e-05,0.0019237452652305365,8.25,-1.5,7.75,-2.25,0.04025573739508325
n128,6.5,3.986147425556009,shell_8_12,M,0.0006808705112372374,10605.580154862308,7.603162581831174e-06,0.0014440124307064555,8.0,-1.0,8.0,-1.125,0.07916352588711878
n128,6.5,3.986147425556009,shell_8_12,Z,0.000790574158525175,10605.580154862308,1.6025021897184617e-05,0.0017251522908276749,8.5,-0.5,8.0,-0.125,0.22215852518384585
n128,6.5,3.986147425556009,shell_12_16,C,1.5976072611595333e-06,17094.4847559609,4.236392526500386e-08,6.819634572052938e-05,12.5,-0.25,12.5,0.0,2.98452653299012e-05
n128,6.5,3.986147425556009,shell_12_16,H,1.8071394478021027e-07,17094.4847559609,6.11674439446794e-09,2.7361260436009616e-05,11.0,-5.0,11.0,-5.0,8.435972749677955e-06
n128,6.5,3.986147425556009,shell_12_16,M,8.468829088058078e-08,17094.4847559609,2.4131870452083817e-09,2.312583645939876e-05,12.0,-1.25,12.0,-1.25,9.846547319663155e-06
n128,6.5,3.986147425556009,shell_12_16,Z,3.1841629989611934e-07,17094.4847559609,1.0052935028652643e-08,3.321915534074895e-05,12.5,-0.25,12.5,0.0,8.947787480352665e-05
n128,6.5,3.986147425556009,shell_gt_16,C,3.89646186802164e-08,14255744.732048849,5.903896322684662e-10,5.880108519236897e-07,128.0,-2.0,128.0,0.0,7.279069213452691e-07
n128,6.5,3.986147425556009,shell_gt_16,H,1.9764354630847165e-08,14255744.732048849,4.6288591882836645e-10,5.207049866839952e-07,128.0,-2.0,128.0,0.0,9.226269576682747e-07
n128,6.5,3.986147425556009,shell_gt_16,M,1.8807119041713085e-10,14255744.732048849,1.0688721473944004e-12,2.26894960638769e-08,126.0,2.0,15.75,3.0,2.1866681410762683e-08
n128,6.5,3.986147425556009,shell_gt_16,Z,4.161522569771234e-09,14255744.732048849,3.6677357065586197e-11,1.2289264636967445e-07,126.0,-2.0,128.0,0.0,1.1694256720259664e-06
n256,0.0,0.0,shell_0_4,C,1.3840910029346725e-06,1141.0689141071857,1.1726826281631262e-07,0.00047874771265271176,3.875,-0.125,4.0,0.0,0.0020204297813866965
n256,0.0,0.0,shell_0_4,H,1.3537014188740079e-06,1141.0689141071857,1.1540042373202753e-07,0.0004770499945152551,3.875,-0.125,4.0,0.0,0.0019862939794181274
n256,0.0,0.0,shell_0_4,M,0.0,1141.0689141071857,0.0,0.0,0.0,-4.0,0.0,-4.0,nan
n256,0.0,0.0,shell_0_4,Z,7.597400312957967e-09,1141.0689141071857,4.669594277178711e-10,2.0141215313484147e-05,3.875,-0.125,4.0,0.0,0.008617196813283707
n256,0.0,0.0,shell_4_8,C,0.0006836619522421537,5726.6284264505675,3.911899354771891e-05,0.005980632079563001,5.25,-0.125,5.25,0.0,0.9979769869049658
n256,0.0,0.0,shell_4_8,H,0.0006801657322480683,5726.6284264505675,3.9074666148472876e-05,0.005977977998554707,5.25,-0.125,5.25,0.0,0.998011141995118
n256,0.0,0.0,shell_4_8,M,0.0,5726.6284264505675,0.0,0.0,0.0,-8.0,0.0,-8.0,nan
n256,0.0,0.0,shell_4_8,Z,8.74052692188988e-07,5726.6284264505675,1.5430093490057476e-08,0.00010646245129491397,5.125,-0.125,5.125,0.0,0.991376492420278
n256,0.0,0.0,shell_8_12,C,2.8566731264685002e-11,10698.100552863232,9.454967757273564e-13,9.318066492387708e-07,8.0,-0.125,8.0,-0.125,4.170034664025932e-08
n256,0.0,0.0,shell_8_12,H,6.311039282702042e-12,10698.100552863232,1.5654444889021955e-13,3.160110964017804e-07,8.125,-0.125,8.0,0.125,9.260224711538904e-09
n256,0.0,0.0,shell_8_12,M,0.0,10698.100552863232,0.0,0.0,0.0,-12.0,0.0,-12.0,nan
n256,0.0,0.0,shell_8_12,Z,5.563922926688129e-12,10698.100552863232,2.0918771201126142e-13,4.382923232825619e-07,8.0,-0.125,8.0,-0.125,6.310766438282631e-06
n256,0.0,0.0,shell_12_16,C,6.901037278372802e-17,17053.689526717873,5.068858719177121e-18,1.4545162795189968e-09,15.875,-0.125,16.0,0.0,1.0073803825124856e-13
n256,0.0,0.0,shell_12_16,H,6.901037232225679e-17,17053.689526717873,5.0688587656011856e-18,1.4545162851931082e-09,15.875,-0.125,16.0,0.0,1.012593214056902e-13
n256,0.0,0.0,shell_12_16,M,0.0,17053.689526717873,0.0,0.0,0.0,-16.0,0.0,-16.0,nan
n256,0.0,0.0,shell_12_16,Z,3.1022133952606804e-27,17053.689526717873,3.0817412932495492e-30,1.2588109235000905e-15,13.375,-4.875,10.0,-8.0,3.518622460655676e-21
n256,0.0,0.0,shell_gt_16,C,1.7411265638690146e-09,14255690.177915942,2.0613885357036508e-11,2.1956306222208953e-07,128.0,-1.0,128.0,0.0,2.5416131998153595e-06
n256,0.0,0.0,shell_gt_16,H,1.7411265541113762e-09,14255690.177915942,2.0613884727603186e-11,2.195630628420986e-07,128.0,-1.0,128.0,0.0,2.5547651377311124e-06
n256,0.0,0.0,shell_gt_16,M,0.0,14255690.177915942,0.0,0.0,0.0,-128.0,0.0,-128.0,nan
n256,0.0,0.0,shell_gt_16,Z,3.1716870518687685e-26,14255690.177915942,1.405514985008576e-29,1.193823553963947e-15,127.0,-103.0,14.625,7.0,3.59742154292982e-20
n256,0.25239728765678654,0.1554455752226037,shell_0_4,C,6.13094218969404e-07,1139.9617688340666,1.1661382699370629e-08,0.00031641507293530196,4.0,0.0,4.0,0.0,0.0013212114771441637
n256,0.25239728765678654,0.1554455752226037,shell_0_4,H,1.2259602898958752e-07,1139.9617688340666,8.983398733317897e-09,0.00027260431670583785,4.0,0.0,4.0,0.0,0.0003569291582247976
n256,0.25239728765678654,0.1554455752226037,shell_0_4,M,1.3645905589797864e-08,1139.9617688340666,4.860157844678178e-10,3.9782098638540843e-05,3.875,-0.0625,4.0,0.0,0.00038689358940156344
n256,0.25239728765678654,0.1554455752226037,shell_0_4,Z,1.1724023330983234e-07,1139.9617688340666,2.4597350316421537e-09,7.786290057457274e-05,3.9375,-0.125,4.0,0.0,0.005632528883522982
n256,0.25239728765678654,0.1554455752226037,shell_4_8,C,0.0004634238069233666,5731.989171634261,1.4986811969269657e-06,0.0037118828631635807,5.46875,-0.0625,5.46875,-0.0625,0.9986733417878604
n256,0.25239728765678654,0.1554455752226037,shell_4_8,H,0.0003433498586632066,5731.989171634261,1.3546145686459728e-06,0.00354052078910172,5.34375,-0.21875,5.40625,0.0,0.9996374029347252
n256,0.25239728765678654,0.1554455752226037,shell_4_8,M,3.525667110193676e-05,5731.989171634261,1.1552493139170229e-07,0.0010407227417975112,5.5625,-0.03125,5.5625,0.0,0.9996097322538157
n256,0.25239728765678654,0.1554455752226037,shell_4_8,Z,2.069751041883666e-05,5731.989171634261,2.827704189805636e-08,0.0005078252771820029,5.03125,-0.25,5.03125,-0.25,0.9943627879264757
n256,0.25239728765678654,0.1554455752226037,shell_8_12,C,7.465710043800551e-10,10693.992610498073,1.63391955350381e-11,7.320653500145086e-06,8.125,-0.125,8.0,-0.0625,1.6088525204952209e-06
n256,0.25239728765678654,0.1554455752226037,shell_8_12,H,1.730218135646e-10,10693.992610498073,1.1076884412250193e-11,2.908603846663027e-06,8.125,-0.125,8.0,-0.0625,5.037400540549787e-07
n256,0.25239728765678654,0.1554455752226037,shell_8_12,M,1.1267235171120125e-10,10693.992610498073,5.662603835278718e-12,1.6214360794820811e-06,8.125,0.75,8.125,0.75,3.194526760646288e-06
n256,0.25239728765678654,0.1554455752226037,shell_8_12,Z,9.736739500228397e-11,10693.992610498073,3.007212082456258e-12,3.323667020492156e-06,8.0,-0.0625,8.0,-0.0625,4.677785510835914e-06
n256,0.25239728765678654,0.1554455752226037,shell_12_16,C,9.781920922558671e-17,17049.863314775354,6.8138542707640254e-18,1.6476268432827486e-09,15.875,-0.25,15.875,0.0,2.1079934847740106e-13
n256,0.25239728765678654,0.1554455752226037,shell_12_16,H,9.314554612198032e-17,17049.863314775354,6.5436327242324095e-18,1.614588684972773e-09,15.875,-0.25,15.875,0.0,2.7118628265301495e-13
n256,0.25239728765678654,0.1554455752226037,shell_12_16,M,4.4933450763675105e-18,17049.863314775354,2.643991653625144e-19,3.2475220788149865e-10,15.875,-0.25,15.875,0.0,1.2739692456288054e-13
n256,0.25239728765678654,0.1554455752226037,shell_12_16,Z,1.7304916911906972e-20,17049.863314775354,9.860107817028128e-22,1.9814632399124917e-11,15.875,-0.25,15.875,0.0,8.313736810442444e-16
n256,0.25239728765678654,0.1554455752226037,shell_gt_16,C,1.7809286931882454e-09,14255697.390150936,2.1110309647338312e-11,2.2219090203370878e-07,128.0,-1.0,128.0,0.0,3.837882264443747e-06
n256,0.25239728765678654,0.1554455752226037,shell_gt_16,H,1.773759074713449e-09,14255697.390150936,2.1061437592299422e-11,2.2193361814970558e-07,128.0,-1.0,128.0,0.0,5.164166724232471e-06
n256,0.25239728765678654,0.1554455752226037,shell_gt_16,M,6.335624737156852e-12,14255697.390150936,4.5728159455843654e-14,1.0340054504195283e-08,128.0,-1.0,128.0,0.0,1.796298955411622e-07
n256,0.25239728765678654,0.1554455752226037,shell_gt_16,Z,1.1249363165074115e-13,14255697.390150936,6.891850928118089e-16,1.2693234760840349e-09,128.0,-1.0,128.0,0.0,5.404489667047224e-09
n256,0.5040083378180226,0.3104069574995065,shell_0_4,C,5.962575452747945e-07,1131.9545958666831,1.005178859465627e-08,0.00019206960261003005,3.9375,-0.125,4.0,0.0,0.005963172124543629
n256,0.5040083378180226,0.3104069574995065,shell_0_4,H,4.3588371181684036e-08,1131.9545958666831,1.462766629907204e-09,9.329168096883222e-05,3.9375,0.5,4.0,0.0,0.001177956310113464
n256,0.5040083378180226,0.3104069574995065,shell_0_4,M,3.0776849346632424e-08,1131.9545958666831,1.248753454335568e-09,5.87141508953517e-05,3.9375,-0.125,3.9375,0.0,0.002049893817469744
n256,0.5040083378180226,0.3104069574995065,shell_0_4,Z,1.251244822341851e-07,1131.9545958666831,2.123289343919348e-09,7.949691150220232e-05,3.9375,-0.0625,4.0,0.0,0.011861595568525925
n256,0.5040083378180226,0.3104069574995065,shell_4_8,C,9.938886094478959e-05,5739.757559285717,1.8102493929618964e-06,0.0018095671735471658,5.1875,-0.0625,5.1875,-0.0625,0.9939880673593317
n256,0.5040083378180226,0.3104069574995065,shell_4_8,H,3.695687158648076e-05,5739.757559285717,1.6364357735706353e-06,0.0017205012263730168,5.1875,-0.0625,5.1875,-0.0625,0.9987429882592387
n256,0.5040083378180226,0.3104069574995065,shell_4_8,M,1.4982554596946109e-05,5739.757559285717,2.686924980170914e-07,0.0006991736113596841,5.375,-0.125,5.375,-0.125,0.9979139089993717
n256,0.5040083378180226,0.3104069574995065,shell_4_8,Z,1.0423323785432905e-05,5739.757559285717,3.35397835569716e-08,0.00025383021307383454,4.8125,-0.3125,4.8125,-0.3125,0.9881139886852858
n256,0.5040083378180226,0.3104069574995065,shell_8_12,C,2.998811515038443e-09,10694.024487057588,6.089377900663148e-11,9.270610390956235e-06,8.125,0.125,8.0,0.0625,2.999111604532618e-05
n256,0.5040083378180226,0.3104069574995065,shell_8_12,H,1.0700972305878116e-09,10694.024487057588,5.0662420038564314e-11,5.139515451446641e-06,8.25,-0.125,8.0,0.0625,2.8918900868118073e-05
n256,0.5040083378180226,0.3104069574995065,shell_8_12,M,5.286418840494835e-10,10694.024487057588,2.8637205026158766e-11,3.6469740598618323e-06,8.125,-0.75,8.125,-0.75,3.521022303367016e-05
n256,0.5040083378180226,0.3104069574995065,shell_8_12,Z,2.5628939191267854e-10,10694.024487057588,3.9966547850187965e-12,3.5880012930162115e-06,8.5,-0.125,8.0,-0.0625,2.4295813745561915e-05
n256,0.5040083378180226,0.3104069574995065,shell_12_16,C,2.0825835441323306e-16,17049.925069877227,1.5441186442247973e-17,2.4814336664719334e-09,15.875,-0.25,15.875,0.0,2.082791947174403e-12
n256,0.5040083378180226,0.3104069574995065,shell_12_16,H,1.9915409094546645e-16,17049.925069877227,1.5177476449844622e-17,2.4600894654724925e-09,15.875,-0.25,15.875,0.0,5.382050573449745e-12
n256,0.5040083378180226,0.3104069574995065,shell_12_16,M,7.136094722313924e-18,17049.925069877227,1.8933213427019887e-19,2.751773174534024e-10,15.875,-0.25,15.875,0.0,4.752999986254406e-13
n256,0.5040083378180226,0.3104069574995065,shell_12_16,Z,8.558899352416724e-20,17049.925069877227,1.9031988068957798e-21,2.7563661706523373e-11,15.875,0.25,15.875,0.0,8.113696122240486e-15
