axisTau,region,field,n128,n256,n512,p_128_256,p_256_512,p_self
0.926779276441772,R4,C,0.00023009690477753068,1.0426679380978509e-06,4.169880520922937e-09,7.785817995441076,7.966058008914815,7.785046920808208
0.936744645005662,R4,C,0.00023295869751610793,1.0482985476251782e-06,4.190660887398595e-09,7.795880740061262,7.966656147045147,7.795152910311907
0.9467100135695521,R4,C,0.00023564732623556343,1.0539291571525055e-06,4.211441253874254e-09,7.8047076063487415,7.967248138204275,7.804017178550742
0.9566753821334422,R4,C,0.00023833595495501893,1.0595597666798328e-06,4.232221620349913e-09,7.813387832000622,7.967834076714045,7.812733932898975
0.9666407506973321,R4,C,0.0002410245836744744,1.0651903762071601e-06,4.253001986825572e-09,7.821925194398379,7.968414054975381,7.821306980441225
0.9766061192612222,R4,C,0.0002437132123939299,1.0708209857344874e-06,4.2737823533012315e-09,7.8303233375862265,7.968988163516962,7.829739993603331
0.9865714878251122,R4,C,0.00024640184111338536,1.0764515952618145e-06,4.29456271977689e-09,7.838585778281166,7.969556491042427,7.838036516234829
0.9965368563890022,R4,C,0.00024909046983284086,1.0820822047891419e-06,4.315343086252549e-09,7.846715911552839,7.970119124476158,7.846199969356514
1.0065022249528923,R4,C,0.00025177909855229636,1.0877128143164694e-06,4.336123452728208e-09,7.854717016194549,7.970676149007689,7.854233656594837
1.0164675935167822,R4,C,0.0002544677272717518,1.0933434238437965e-06,4.356903819203867e-09,7.862592259805268,7.9712276481347955,7.862140769323247
1.0264329620806723,R4,C,0.0002571563559912073,1.0989740333711238e-06,4.377684185679526e-09,7.870344703600975,7.971773703705299,7.8699243915291355
1.0363983306445623,R4,C,0.0002598449847106628,1.1046046428984511e-06,4.398464552155185e-09,7.877977306972306,7.972314395957645,7.877587504423633
1.0463636992084524,R4,C,0.0002625336134301183,1.1102352524257784e-06,4.419244918630844e-09,7.885492931804319,7.972849803560281,7.885132990810303
1.0563290677723423,R4,C,0.00026522224214957374,1.1158658619531057e-06,4.440025285106502e-09,7.892894346572992,7.973380003649887,7.892563639227588
1.0662944363362323,R4,C,0.00026791087086902924,1.121496471480433e-06,4.460805651582162e-09,7.9001842302320755,7.973905071868499,7.899882147878831
1.0762598049001224,R4,C,0.00027059949958848473,1.1271270810077604e-06,4.4815860180578205e-09,7.907365175902944,7.974425082399545,7.90709112836272
1.0862251734640125,R4,C,0.0002719393932361013,1.1309725488621218e-06,4.493389235980139e-09,7.909577433147738,7.975544157608852,7.909308166141882
1.0961905420279023,R4,C,0.0002723978884487662,1.1324395123790484e-06,4.501586205670534e-09,7.910137716947408,7.974784829893259,7.909873819055848
1.1061559105917924,R4,C,0.000272856383661431,1.133906475895975e-06,4.509783175360928e-09,7.910696334376848,7.974027864795624,7.910437789900836
1.1161212791556825,R4,C,0.0002733148788740958,1.1353734394129017e-06,4.517980145051323e-09,7.9112532929007715,7.973273251202575,7.9110000862115015
1.1260866477195726,R4,C,0.0002737733740867607,1.1368404029298282e-06,4.526177114741718e-09,7.911808599939128,7.97252097807097,7.911560715477314
1.1360520162834624,R4,C,0.0002742318692994255,1.1383073664467548e-06,4.534374084432112e-09,7.91236226286744,7.971771034427333,7.912119685142896
1.1460173848473525,R4,C,0.00027469036451209034,1.1397743299636815e-06,4.542571054122507e-09,7.9129142890171345,7.971023409367304,7.912677002608362
1.1559827534112426,R4,C,0.00027514885972475516,1.1412412934806081e-06,4.550768023812902e-09,7.913464685675878,7.970278092055088,7.913232675229652
1.1659481219751326,R4,C,0.00027560735493742004,1.1427082569975348e-06,4.558964993503296e-09,7.914013460087902,7.969535071722917,7.91378671031886
1.1759134905390225,R4,C,0.00027606585015008486,1.1441752205144612e-06,4.567161963193691e-09,7.914560619454326,7.968794337670505,7.914339115144566
1.1858788591029126,R4,C,0.0002765243453627497,1.1456421840313879e-06,4.575358932884085e-09,7.915106170933482,7.968055879264524,7.9148898969321575
1.1958442276668027,R4,C,0.0002769828405754145,1.1471091475483145e-06,4.58355590257448e-09,7.915650121641235,7.967319685938071,7.915439062864152
1.2058095962306927,R4,C,0.0002774413357880794,1.1485761110652412e-06,4.591752872264875e-09,7.916192478651295,7.9665857471901464,7.915986620080521
1.2157749647945826,R4,C,0.0002778998310007442,1.1500430745821678e-06,4.599949841955269e-09,7.9167332489955315,7.965854052585141,7.916532575678998
1.2257403333584727,R4,C,0.000278358326213409,1.1515100380990945e-06,4.608146811645664e-09,7.917272439664286,7.965124591752315,7.9170769367153975
1.2357057019223627,R4,C,0.00027881682142607384,1.1533430374940735e-06,4.619815363735268e-09,7.917352117562338,7.9637707667881035,7.9171623876923
1.2456710704862528,R4,C,0.0002807443742881996,1.157459500240043e-06,4.644729857716258e-09,7.922151589010206,7.961151308402175,7.921992305928169
1.2556364390501427,R4,C,0.0002828805762728359,1.1615759629860123e-06,4.669644351697247e-09,7.927965804201868,7.958555113145054,7.927841012316635
1.2656018076140327,R4,C,0.0002850167782574722,1.1656924257319816e-06,4.694558845678236e-09,7.933715863726296,7.955981868342413,7.933625128694643
1.2755671761779228,R4,C,0.00028715298024210856,1.1698088884779511e-06,4.719473339659225e-09,7.9394028685491875,7.953431266969753,7.939345764860572
1.2855325447418129,R4,C,0.0002892891822267449,1.1739253512239204e-06,4.744387833640215e-09,7.94502789366155,7.950903007523844,7.94500400438905
1.295497913305703,R4,C,0.00029142538421138124,1.1780418139698897e-06,4.769302327621204e-09,7.9505919888648755,7.948396793897698,7.950600905425074
1.3054632818695928,R4,C,0.0002935615861960175,1.1821582767158592e-06,4.794216821602193e-09,7.956096179527303,7.945912335258953,7.956137501448694
1.315428650433483,R4,C,0.0002956977881806539,1.1862747394618285e-06,4.819131315583183e-09,7.961541467312002,7.9434493459315805,7.961614802011589
1.325394018997373,R4,C,0.0002978339901652902,1.1903912022077979e-06,4.844045809564172e-09,7.966928830879001,7.941007545280788,7.967033793446713
1.335359387561263,R4,C,0.0002999701921499266,1.1945076649537674e-06,4.868960303545162e-09,7.972259226561622,7.938586657601024,7.972395439552228
1.345324756125153,R4,C,0.0003021063941345629,1.1986241276997367e-06,4.893874797526151e-09,7.977533589018566,7.936186412006993,7.97770068225078
1.355290124689043,R4,C,0.00030424259611919923,1.202740590445706e-06,4.9187892915071405e-09,7.982752831862738,7.9338065423275745,7.982950442225191
1.365255493252933,R4,C,0.00030637879810383557,1.2068570531916755e-06,4.94370378548813e-09,7.987917848267756,7.931446787002563,7.988145619531578
1.3752208618168231,R4,C,0.0003085150000884719,1.2109735159376448e-06,4.9686182794691196e-09,7.993029511553091,7.929106888982139,7.993287094190817
1.385186230380713,R4,C,0.0003106512020731082,1.2150899786836141e-06,4.993532773450108e-09,7.998088675748736,7.926786595628985,7.998375726759283
1.395151598944603,R4,C,0.00031843530955785043,1.2427257863128981e-06,5.134161322241058e-09,8.001348513525878,7.919163650220704,8.001679890840826
1.4051169675084931,R4,C,0.00032664442081478277,1.2775102598614358e-06,5.296974126606038e-09,7.998242310365174,7.913950700634369,7.9985831700092245
1.4150823360723832,R4,C,0.00033485353207171517,1.3122947334099732e-06,5.459786930971018e-09,7.995294598736957,7.909031410688721,7.995644389711784
1.425047704636273,R4,C,0.0003430626433286473,1.34707920695851e-06,5.622599735335995e-09,7.992493544348771,7.904381619852565,7.9928517617161825
1.4350130732001631,R4,C,0.0003512717545855797,1.3818636805070477e-06,5.785412539700975e-09,7.989828463018353,7.899979749882124,7.990194642955104
1.4449784417640532,R4,C,0.000359480865842512,1.4166481540555854e-06,5.948225344065956e-09,7.987289684211999,7.895806468477691,7.987663399705944
1.4549438103279433,R4,C,0.00036768997709944436,1.451432627604123e-06,6.111038148430937e-09,7.984868433569991,7.8918444042231854,7.9852492906608905
1.4649091788918331,R4,C,0.00037589908835637654,1.4862171011526598e-06,6.273850952795913e-09,7.9825567314056185,7.888077903904564,7.98294436589041
1.4748745474557232,R4,C,0.0003841081996133089,1.5210015747011975e-06,6.436663757160894e-09,7.980347304698989,7.8844928250285085,7.9807413792347175
1.4848399160196133,R4,C,0.0003923173108702412,1.555786048249735e-06,6.599476561525874e-09,7.978233510537082,7.881076357720765,7.978633712085581
1.4948052845835034,R4,C,0.0004005264221271736,1.5905705217982726e-06,6.762289365890854e-09,7.976209269299467,7.877816871258871,7.976615306866795
1.5047706531473932,R4,C,0.00040873553338410573,1.6253549953468094e-06,6.925102170255831e-09,7.974269006171941,7.874703781350809,7.974680608802916
1.5147360217112833,R4,C,0.00041694464464103807,1.6601394688953469e-06,7.0879149746208114e-09,7.972407599801345,7.8717274349576085,7.972824514795586
1.5247013902751734,R4,C,0.00042515375589797046,1.6949239424438845e-06,7.250727778985792e-09,7.970620337094276,7.86887901001086,7.971042328415172
1.5346667588390634,R4,C,0.0004333628671549028,1.7297084159924222e-06,7.413540583350772e-09,7.968902873318516,7.866150427823899,7.969329720170756
1.5446321274029533,R4,C,0.00044395638946943973,1.7961007922178801e-06,7.659556508513754e-09,7.949405842706213,7.873391735146103,7.949722934055686
