# Nx1 Nx2 Nx3 Ncycle region weighting sampled_volume cell_count C_rms H_rms M_rms Z_rms H_linf M_linf
0512 1024 0001 01541 box coordinate 5.1200000000000000e+02 524288 1.9166664137023994e-03 8.4992877282766787e-04 1.2929525952019632e-04 7.9092615833008229e-04 3.5287444638966109e-01 4.2870178346111490e-03
0512 1024 0001 01541 box proper 1.0491173983730982e+03 524288 1.6709829446052791e-03 7.0589658579388445e-04 1.1267267029762853e-04 6.9742804323493770e-04 3.5287444638966109e-01 4.2870178346111490e-03
0512 1024 0001 01541 r<=1 coordinate 1.5761718750000000e+00 1614 2.4144322340214309e-05 2.3147957065931081e-05 6.8146494802721177e-06 3.9063329009440576e-07 1.0664872904345902e-04 2.6757787468712672e-05
0512 1024 0001 01541 r<=1 proper 6.2540000189569378e+00 1614 2.4107912895367916e-05 2.3114714464242068e-05 6.7987556704855891e-06 3.8990517214310419e-07 1.0664872904345902e-04 2.6757787468712672e-05
