low_order,high_order,family,measure,region,l2,rms,integral,volume,cell_count,max_abs,max_rho,max_z
O2,O4,M,coordinate_ring,GLOBAL,1.303438899870849,0.0635277307613778,1.6989529656965294,420.9734155810335,16384,2.8192198014540955,5.0703125,-0.0078125
O4,O6,C,proper_ring,AXIS_OR_PHYSICAL_BOUNDARY,0.0,,0.0,0.0,0,,,
O4,O6,C,proper_ring,COARSE_FINE_INTERFACE,0.23691012944218398,0.01781193934332975,0.05612640943231237,176.90692962724853,2720,0.564158582347984,5.0546875,-0.0078125
O4,O6,C,proper_ring,MESHBLOCK_EDGE_OR_CORNER,0.7681488171990783,0.04376311529956477,0.590052605364343,308.0876379294228,4448,1.2200104278396715,5.1328125,-0.0078125
O4,O6,C,proper_ring,INTERIOR,0.38313162139796036,0.015339084076686466,0.14678983931503004,623.8743627289833,9216,0.5474136856917919,5.0703125,-0.0703125
O4,O6,C,proper_ring,GLOBAL,0.8904879865060992,0.026741635032597463,0.7929688541116866,1108.868930285652,16384,1.2200104278396715,5.1328125,-0.0078125
O4,O6,C,coordinate_ring,AXIS_OR_PHYSICAL_BOUNDARY,0.0,,0.0,0.0,0,,,
O4,O6,C,coordinate_ring,COARSE_FINE_INTERFACE,0.1544960496808993,0.018831031495992606,0.023869029367002904,67.31107697242255,2720,0.564158582347984,5.0546875,-0.0078125
O4,O6,C,coordinate_ring,MESHBLOCK_EDGE_OR_CORNER,0.5053544529965105,0.046747054453508775,0.25538312316340234,116.86479234427973,4448,1.2200104278396715,5.1328125,-0.0078125
O4,O6,C,coordinate_ring,INTERIOR,0.24965827931760742,0.01622397894514203,0.06232925643182849,236.79754626433163,9216,0.5474136856917919,5.0703125,-0.0703125
O4,O6,C,coordinate_ring,GLOBAL,0.5844496633263095,0.028485233070035414,0.34158140896223654,420.9734155810335,16384,1.2200104278396715,5.1328125,-0.0078125
O4,O6,H,proper_ring,AXIS_OR_PHYSICAL_BOUNDARY,0.0,,0.0,0.0,0,,,
O4,O6,H,proper_ring,COARSE_FINE_INTERFACE,0.06934580863190908,0.0052137210847590775,0.004808841174813355,176.90692962724853,2720,0.24085857489890516,5.0546875,-0.0078125
O4,O6,H,proper_ring,MESHBLOCK_EDGE_OR_CORNER,0.3404000869100304,0.019393336184184654,0.11587221916835624,308.0876379294228,4448,0.8018779515032577,5.1328125,0.0078125
O4,O6,H,proper_ring,INTERIOR,0.050737911616045774,0.0020313465365094925,0.0025743356751576725,623.8743627289833,9216,0.1421999358251681,5.1015625,-0.0703125
O4,O6,H,proper_ring,GLOBAL,0.3510774786543945,0.010542967389348425,0.12325539601832682,1108.868930285652,16384,0.8018779515032577,5.1328125,0.0078125
O4,O6,H,coordinate_ring,AXIS_OR_PHYSICAL_BOUNDARY,0.0,,0.0,0.0,0,,,
O4,O6,H,coordinate_ring,COARSE_FINE_INTERFACE,0.045323232723596625,0.005524304502808068,0.0020541954245173,67.31107697242255,2720,0.24085857489890516,5.0546875,-0.0078125
O4,O6,H,coordinate_ring,MESHBLOCK_EDGE_OR_CORNER,0.22457404967819833,0.02077388507591564,0.05043350378886589,116.86479234427973,4448,0.8018779515032577,5.1328125,0.0078125
O4,O6,H,coordinate_ring,INTERIOR,0.0331151964406388,0.0021519825069918094,0.0010966162353020967,236.79754626433163,9216,0.1421999358251681,5.1015625,-0.0703125
O4,O6,H,coordinate_ring,GLOBAL,0.23148286210578356,0.011282140606043337,0.05358431544868521,420.9734155810335,16384,0.8018779515032577,5.1328125,0.0078125
O4,O6,M,proper_ring,AXIS_OR_PHYSICAL_BOUNDARY,0.0,,0.0,0.0,0,,,
O4,O6,M,proper_ring,COARSE_FINE_INTERFACE,0.22793718100490523,0.01713731384854001,0.05195535848446293,176.90692962724853,2720,0.5102279977688475,5.0546875,-0.0078125
O4,O6,M,proper_ring,MESHBLOCK_EDGE_OR_CORNER,0.7010995102240539,0.039943169885076894,0.4915405232364083,308.0876379294228,4448,1.0633685685413745,5.1484375,-0.0234375
O4,O6,M,proper_ring,INTERIOR,0.3803204310509342,0.015226535065640956,0.1446436302747684,623.8743627289833,9216,0.546583300952669,5.0703125,-0.0703125
O4,O6,M,proper_ring,GLOBAL,0.8295417481933289,0.024911400277871046,0.6881395119956443,1108.868930285652,16384,1.0633685685413745,5.1484375,-0.0234375
O4,O6,M,coordinate_ring,AXIS_OR_PHYSICAL_BOUNDARY,0.0,,0.0,0.0,0,,,
O4,O6,M,coordinate_ring,COARSE_FINE_INTERFACE,0.1486130255796993,0.01811396842305193,0.02208583137195236,67.31107697242255,2720,0.5102279977688475,5.0546875,-0.0078125
O4,O6,M,coordinate_ring,MESHBLOCK_EDGE_OR_CORNER,0.4609585590587615,0.04264027898311536,0.2124827931695297,116.86479234427973,4448,1.0633685685413745,5.1484375,-0.0234375
O4,O6,M,coordinate_ring,INTERIOR,0.24781970280871554,0.016104499524508247,0.06141460510020009,236.79754626433163,9216,0.546583300952669,5.0703125,-0.0703125
O4,O6,M,coordinate_ring,GLOBAL,0.5440434078652926,0.026515890496127827,0.2959832296416811,420.9734155810335,16384,1.0633685685413745,5.1484375,-0.0234375
O2,O6,C,proper_ring,AXIS_OR_PHYSICAL_BOUNDARY,0.0,,0.0,0.0,0,,,
O2,O6,C,proper_ring,COARSE_FINE_INTERFACE,0.8682082396480894,0.0652756914126158,0.7537855473928341,176.90692962724853,2720,2.354108999490789,5.0546875,-0.0078125
O2,O6,C,proper_ring,MESHBLOCK_EDGE_OR_CORNER,2.547669888663312,0.14514631616480947,6.49062186160173,308.0876379294228,4448,3.918271479470424,5.0703125,-0.0078125
O2,O6,C,proper_ring,INTERIOR,1.3365084852879603,0.05350854609764152,1.7862549312467177,623.8743627289833,9216,2.033089907339488,5.1796875,-0.0703125
O2,O6,C,proper_ring,GLOBAL,3.0051060447580267,0.09024428212499107,9.030662340241232,1108.868930285652,16384,3.918271479470424,5.0703125,-0.0078125
O2,O6,C,coordinate_ring,AXIS_OR_PHYSICAL_BOUNDARY,0.0,,0.0,0.0,0,,,
O2,O6,C,coordinate_ring,COARSE_FINE_INTERFACE,0.5662045837804918,0.06901287361306571,0.32058763069403995,67.31107697242255,2720,2.354108999490789,5.0546875,-0.0078125
O2,O6,C,coordinate_ring,MESHBLOCK_EDGE_OR_CORNER,1.6755709445641493,0.15499617292735773,2.807537990267596,116.86479234427973,4448,3.918271479470424,5.0703125,-0.0078125
O2,O6,C,coordinate_ring,INTERIOR,0.8710615512531117,0.05660571043780545,0.7587482260714773,236.79754626433163,9216,2.033089907339488,5.1796875,-0.0703125
O2,O6,C,coordinate_ring,GLOBAL,1.9715156218080339,0.09608882597142149,3.8868738470331183,420.9734155810335,16384,3.918271479470424,5.0703125,-0.0078125
O2,O6,H,proper_ring,AXIS_OR_PHYSICAL_BOUNDARY,0.0,,0.0,0.0,0,,,
O2,O6,H,proper_ring,COARSE_FINE_INTERFACE,0.2490388809456409,0.018723831910348994,0.0620203642226571,176.90692962724853,2720,0.8904414282170343,5.0546875,-0.0078125
O2,O6,H,proper_ring,MESHBLOCK_EDGE_OR_CORNER,1.174730554100281,0.0669269645854164,1.3799918747367534,308.0876379294228,4448,2.8803947307484314,5.1171875,-0.0234375
O2,O6,H,proper_ring,INTERIOR,0.15597107674538155,0.006244468809437355,0.024326976781113705,623.8743627289833,9216,0.402866382733684,5.1484375,-0.0703125
O2,O6,H,proper_ring,GLOBAL,1.2109249422406514,0.03636445785677859,1.4663392157405248,1108.868930285652,16384,2.8803947307484314,5.1171875,-0.0234375
O2,O6,H,coordinate_ring,AXIS_OR_PHYSICAL_BOUNDARY,0.0,,0.0,0.0,0,,,
O2,O6,H,coordinate_ring,COARSE_FINE_INTERFACE,0.16281021064902898,0.019844418099578747,0.026507164691581188,67.31107697242255,2720,0.8904414282170343,5.0546875,-0.0078125
O2,O6,H,coordinate_ring,MESHBLOCK_EDGE_OR_CORNER,0.7748091917901235,0.07167256024939415,0.6003292836824644,116.86479234427973,4448,2.8803947307484314,5.1171875,-0.0234375
O2,O6,H,coordinate_ring,INTERIOR,0.10178990652383973,0.006614790844448002,0.010361185070132032,236.79754626433163,9216,0.402866382733684,5.1484375,-0.0703125
O2,O6,H,coordinate_ring,GLOBAL,0.7982465993940568,0.03890538716660651,0.6371976334441759,420.9734155810335,16384,2.8803947307484314,5.1171875,-0.0234375
O2,O6,M,proper_ring,AXIS_OR_PHYSICAL_BOUNDARY,0.0,,0.0,0.0,0,,,
O2,O6,M,proper_ring,COARSE_FINE_INTERFACE,0.8425508430445835,0.06334665615740975,0.7098919231151384,176.90692962724853,2720,2.18406665023293,5.0546875,-0.0078125
O2,O6,M,proper_ring,MESHBLOCK_EDGE_OR_CORNER,2.3057943579338827,0.13136613906572517,5.316687621079725,308.0876379294228,4448,3.8732976815381432,5.0703125,-0.0078125
O2,O6,M,proper_ring,INTERIOR,1.3314275157262554,0.053305124049067974,1.7726992296329882,623.8743627289833,9216,2.0357839871577443,5.1796875,-0.0703125
O2,O6,M,proper_ring,GLOBAL,2.7927188855715217,0.08386622876251956,7.799278773827842,1108.868930285652,16384,3.8732976815381432,5.0703125,-0.0078125
O2,O6,M,coordinate_ring,AXIS_OR_PHYSICAL_BOUNDARY,0.0,,0.0,0.0,0,,,
O2,O6,M,coordinate_ring,COARSE_FINE_INTERFACE,0.549344846515554,0.06695789392843333,0.3017797603931976,67.31107697242255,2720,2.18406665023293,5.0546875,-0.0078125
O2,O6,M,coordinate_ring,MESHBLOCK_EDGE_OR_CORNER,1.515392106002532,0.14017907011142308,2.296413234934789,116.86479234427973,4448,3.8732976815381432,5.0703125,-0.0078125
O2,O6,M,coordinate_ring,INTERIOR,0.8677392183725812,0.05638980949172103,0.7529713511018581,236.79754626433163,9216,2.0357839871577443,5.1796875,-0.0703125
O2,O6,M,coordinate_ring,GLOBAL,1.8306185693447554,0.08922170698728978,3.351164346429839,420.9734155810335,16384,3.8732976815381432,5.0703125,-0.0078125
