cycle,time,stage,region,component,volume,cells,L1_integral,L2_integral,RMS,maximum,signed_at_max,gid,logical_level,k,j,i,x,y,z
80,0.0050000000000000036,3,full,H,2.2099999999999276,7168,0.57571037710808715,0.43035645989989407,0.28948908229522852,0.41001095219739947,0.41001095219739947,2,2,0,31,28,0.22265625,0.64492187500000009,0.84999999999999998
80,0.0050000000000000036,3,full,Mx,2.2099999999999276,7168,0.0079298115257872247,0.00592389561829195,0.003984843416899024,0.0056423256939703188,0.0056423256939703188,1,2,0,22,30,0.48828125,0.228515625,0.84999999999999998
80,0.0050000000000000036,3,full,My,2.2099999999999276,7168,0.008832613414999994,0.0065989164043598128,0.0044389115350688879,0.0062770509013039214,-0.0062770509013039214,0,2,0,13,1,0.01171875,0.13710937500000001,0.84999999999999998
80,0.0050000000000000036,3,full,Mz,2.2099999999999276,7168,0.010713654942938376,0.0080040172427342897,0.0053840846418648242,0.0076155747915536212,-0.0076155747915536212,0,2,0,14,0,0.00390625,0.14726562500000001,0.84999999999999998
80,0.0050000000000000036,3,full,alpha_Mx,2.2099999999999276,7168,0.0079298583417356378,0.0059239465165442946,0.0039848776547686381,0.0056368849571497865,-0.0056368849571497865,0,2,0,19,1,0.01171875,0.19804687500000001,0.84999999999999998
80,0.0050000000000000036,3,full,alpha_My,2.2099999999999276,7168,0.0088326378362996883,0.006598951644028731,0.0044389352398354386,0.0062860774260542198,-0.0062860774260542198,0,2,0,15,0,0.00390625,0.15742187500000002,0.84999999999999998
80,0.0050000000000000036,3,full,alpha_Mz,2.2099999999999276,7168,0.010713656293778876,0.008004027629394575,0.0053840916286886182,0.0076264743339270078,-0.0076264743339270078,0,2,0,14,0,0.00390625,0.14726562500000001,0.84999999999999998
80,0.0050000000000000036,3,full,C,2.2099999999999276,7168,0.00073560384456534272,0.00054971456406296396,0.00036977803170870491,0.00052291517105375535,0.00052291517105375535,4,1,0,13,0,0.5078125,0.27421875000000001,0.84999999999999998
80,0.0050000000000000036,3,full,Zx,2.2099999999999276,7168,0.00090741757804108146,0.00067780500933458786,0.00045594098941380132,0.00064488968264027021,0.00064488968264027021,3,2,0,30,12,0.34765625,0.63476562500000011,0.84999999999999998
80,0.0050000000000000036,3,full,Zy,2.2099999999999276,7168,0.00089480458088308991,0.00066839444512191209,0.00044961075889177893,0.00063583399806608923,0.00063583399806608923,3,2,0,31,7,0.30859375,0.64492187500000009,0.84999999999999998
80,0.0050000000000000036,3,full,Zz,2.2099999999999276,7168,0.00087412037232144628,0.00065297702615754434,0.00043923988060080572,0.00062113241576531285,0.00062113241576531285,3,2,0,4,30,0.48828125,0.37070312500000002,0.84999999999999998
80,0.0050000000000000036,3,full,E_x_w,2.2099999999999276,7168,0.0090548774303635428,0.0067685020366443586,0.0045529871761593671,0.0064388889232009335,-0.0064388889232009335,0,2,0,1,0,0.00390625,0.015234374999999994,0.84999999999999998
80,0.0050000000000000036,3,full,E_x_alpha,2.2099999999999276,7168,0.017813086444647627,0.013305636567881928,0.00895033972601679,0.012658318495640621,-0.012658318495640621,3,2,0,31,31,0.49609375,0.64492187500000009,0.84999999999999998
80,0.0050000000000000036,3,full,E_x_a,2.2099999999999276,7168,0.0089409718655000317,0.0066828942475431093,0.0044954011454767812,0.0063575163588982441,-0.0063575163588982441,3,2,0,26,31,0.49609375,0.59414062500000009,0.84999999999999998
80,0.0050000000000000036,3,full,E_x_c,2.2099999999999276,7168,0.0087074711842191326,0.0065043422110882213,0.0043752940482409382,0.0061870552983029582,-0.0061870552983029582,3,2,0,23,31,0.49609375,0.56367187500000004,0.84999999999999998
80,0.0050000000000000036,3,full,E_x_b,2.2099999999999276,7168,0.0084812980884454835,0.0063351864695376072,0.0042615075829515667,0.0060265656971120905,-0.0060265656971120905,3,2,0,19,31,0.49609375,0.52304687500000002,0.84999999999999998
80,0.0050000000000000036,3,full,E_x_d,2.2099999999999276,7168,0.0082623401148665156,0.0061746994970108462,0.0041535523627419793,0.0058739418135055153,-0.0058739418135055153,3,2,0,16,31,0.49609375,0.49257812500000009,0.84999999999999998
80,0.0050000000000000036,3,full,E_x_e,2.2099999999999276,7168,0.008059451135214073,0.0060222272763438148,0.0040509884480590631,0.0057285594168118318,-0.0057285594168118318,3,2,0,12,31,0.49609375,0.45195312500000007,0.84999999999999998
80,0.0050000000000000036,3,full,E_x_betax,2.2099999999999276,7168,0.007590825484130986,0.0056723837399597649,0.0038156582189780501,0.0053959392534297544,-0.0053959392534297544,3,2,0,6,31,0.49609375,0.39101562500000003,0.84999999999999998
80,0.0050000000000000036,3,full,E_x_betay,2.2099999999999276,7168,0.0074140182130059277,0.0055379385135579853,0.0037252205728948969,0.0052682856450254664,-0.0052682856450254664,3,2,0,3,31,0.49609375,0.36054687500000004,0.84999999999999998
80,0.0050000000000000036,3,full,E_x_betaz,2.2099999999999276,7168,0.0072421482911901053,0.005409776785486548,0.0036390096651896858,0.0051459502158826753,-0.0051459502158826753,1,2,0,31,31,0.49609375,0.31992187500000002,0.84999999999999998
80,0.0050000000000000036,3,full,E_y_w,2.2099999999999276,7168,0.0071638719767324749,0.0053537756484119924,0.0036013392238467734,0.0050928023486271944,-0.0050928023486271944,0,2,0,0,1,0.01171875,0.0050781249999999889,0.84999999999999998
80,0.0050000000000000036,3,full,E_y_alpha,2.2099999999999276,7168,0.013914915252456486,0.010393776391355797,0.0069916106053463292,0.0098880526453838952,-0.0098880526453838952,3,2,0,31,31,0.49609375,0.64492187500000009,0.84999999999999998
80,0.0050000000000000036,3,full,E_y_a,2.2099999999999276,7168,0.0070944391605352189,0.0052995947663876429,0.0035648932185542688,0.0050408092232914672,-0.0050408092232914672,3,2,0,31,25,0.44921875,0.64492187500000009,0.84999999999999998
80,0.0050000000000000036,3,full,E_y_c,2.2099999999999276,7168,0.0069083922093539961,0.0051602291508207618,0.0034711457605438776,0.004908988004965603,-0.004908988004965603,3,2,0,31,21,0.41796875,0.64492187500000009,0.84999999999999998
80,0.0050000000000000036,3,full,E_y_b,2.2099999999999276,7168,0.0067289963146854618,0.0050281392705454455,0.0033822924917204407,0.0047829353453082294,-0.0047829353453082294,3,2,0,31,18,0.39453125,0.64492187500000009,0.84999999999999998
80,0.0050000000000000036,3,full,E_y_d,2.2099999999999276,7168,0.0065603109464906018,0.0049027639636079669,0.0032979559337046604,0.0046639812382127466,-0.0046639812382127466,3,2,0,31,14,0.36328125,0.64492187500000009,0.84999999999999998
80,0.0050000000000000036,3,full,E_y_e,2.2099999999999276,7168,0.0064040562674775939,0.0047835986658636507,0.0032177966799235872,0.0045505499856313986,-0.0045505499856313986,3,2,0,31,11,0.33984375,0.64492187500000009,0.84999999999999998
80,0.0050000000000000036,3,full,E_y_betax,2.2099999999999276,7168,0.0056203786587475761,0.0041991255603298985,0.0028246375230084903,0.0039939605072023508,-0.0039939605072023508,3,2,0,31,6,0.30078125,0.64492187500000009,0.84999999999999998
80,0.0050000000000000036,3,full,E_y_betay,2.2099999999999276,7168,0.0054821789312526235,0.0040980552338083179,0.0027566502640770981,0.0038986821173807216,-0.0038986821173807216,3,2,0,31,2,0.26953125,0.64492187500000009,0.84999999999999998
80,0.0050000000000000036,3,full,E_y_betaz,2.2099999999999276,7168,0.0053569296995400187,0.0040017530736704962,0.0026918704209493078,0.0038063070676891998,-0.0038063070676891998,2,2,0,31,31,0.24609375,0.64492187500000009,0.84999999999999998
80,0.0050000000000000036,3,full,E_z_w,2.2099999999999276,7168,0.00084307258246708774,0.00063008853642075938,0.00042384341625920639,0.00059938419797892352,0.00059938419797892352,1,2,0,21,30,0.48828125,0.21835937499999999,0.84999999999999998
80,0.0050000000000000036,3,full,E_z_alpha,2.2099999999999276,7168,0.00080008222878444205,0.00059768398352660012,0.00040204575512569067,0.00056846016063269098,0.00056846016063269098,1,2,0,10,30,0.48828125,0.106640625,0.84999999999999998
80,0.0050000000000000036,3,full,E_z_a,2.2099999999999276,7168,0.00067318446265665134,0.0005028591184794948,0.00033825964821412998,0.00047831525618101975,-0.00047831525618101975,3,2,0,4,30,0.48828125,0.37070312500000002,0.84999999999999998
