time,max_coordinate_speed,integrated_coordinate_reach,protected_radius
0.0,1.7347605359350617,0.0,16.0
0.005404204099528201,1.7369600868121884,0.009380943410933644,15.990619056589066
0.01080156473618265,1.7390537860748156,0.018761593635926194,15.981238406364074
0.010823312937405826,1.7394066939310522,0.018799418765159212,15.981200581234841
0.010866809339852181,1.7394282808025996,0.018875077168211945,15.981124922831787
0.01095380214474489,1.7394714332024497,0.019026396790242817,15.980973603209756
0.011127787754530308,1.7395576526364072,0.019329047288723256,15.980670952711277
0.011475758974101144,1.739729750099503,0.019934393229106985,15.980065606770893
0.012171701413242817,1.7400725798750107,0.021145264289733654,15.978854735710266
0.013563586291526162,1.7407527826268094,0.023567718382739366,15.97643228161726
0.016214175436500177,1.7420280118134057,0.028183428866772973,15.971816571133227
0.017559590082020266,1.7426865700918748,0.03052762188374936,15.96947237811625
0.018904496297643673,1.74339409831586,0.03287184766330244,15.967128152336697
0.02024885670488842,1.7440943578672226,0.035216068363910266,15.96478393163609
0.021592677347061745,1.7447873655085286,0.03756028400289706,15.962439715997103
0.022935964240543404,1.7454731380859427,0.03990449459755463,15.960095505402446
0.024278723374934964,1.7461882729636802,0.04224872472449933,15.9577512752755
0.02562093259503362,1.7469348866850742,0.04459297578040968,15.955407024219591
0.026962568175079433,1.7476740209597261,0.04693722160483033,15.95306277839517
0.028303636344481495,1.7484056908993892,0.04928146221446363,15.950718537785537
0.029644143305880347,1.7491299117089292,0.05162569762598202,15.948374302374019
0.030984095235299994,1.7498831418903527,0.05396995227209947,15.9460300477279
0.03232347038778481,1.7506656247149774,0.056314226291125744,15.943685773708875
0.03366224688908361,1.7514404078292187,0.058658494921839215,15.94134150507816
0.03500043115702848,1.7522075048400763,0.06100275818041517,15.938997241819585
0.036338029582743424,1.7529669294614196,0.06334701608300415,15.936652983916996
0.037675048530796305,1.753738560616077,0.06569128192574149,15.93430871807426
0.03901147920104208,1.7545535505763015,0.06803557651453089,15.93196442348547
0.040347289099366454,1.7553606136757613,0.0703798655559693,15.929620134444031
0.04168248483165085,1.7561597622847653,0.07272414906587539,15.927275850934125
0.043017072976951926,1.7569510089000508,0.07506842706005178,15.924931572939949
0.044351060087649635,1.757734366141115,0.07741269955428311,15.922587300445716
0.04568445268959632,1.758564106956238,0.07975700273941531,15.920242997260585
0.047017216158797684,1.7593999765724093,0.08210130974766004,15.91789869025234
0.04834934644821942,1.760227699914338,0.08444561106532757,15.915554388934673
0.04968085032133428,1.76104728844449,0.08678990670797869,15.91321009329202
0.051011734514722525,1.7618587537617614,0.08913419669116081,15.91086580330884
0.05234200573822204,1.7626621076006903,0.09147848103040791,15.908521518969591
0.05367167067507728,1.7635224536116585,0.09382280301637008,15.90617719698363
0.055000686926160475,1.7643752146459635,0.09616711968300652,15.903832880316994
0.056329060834694605,1.7652196079071634,0.09851143051799488,15.901488569482005
0.0576567993152221,1.7660556443015207,0.10085573553684084,15.899144264463159
0.058983909255139626,1.7668833348930573,0.10320003475504644,15.896799965244954
0.06031039751484233,1.7677026909006506,0.10554432818810873,15.894455671811892
0.061636270927868504,1.7685654697476345,0.107888650155876,15.892111349844123
0.06296149752540828,1.7694311185396483,0.11023297374627763,15.889767026253722
0.0642860757898249,1.7702881804954291,0.11257729136909658,15.887422708630904
0.06561001277693401,1.7711366661800103,0.11492160303988701,15.885078396960113
0.06693331551508748,1.7719765863175923,0.11726590877419596,15.882734091225805
0.06825599100532667,1.7728079517895383,0.11961020858756254,15.880389791412437
0.06957804622153559,1.7736447002696665,0.12195451170140895,15.878045488298591
0.07089947773464735,1.774519259178696,0.12429883953626017,15.87570116046374
0.07222025798984996,1.7753850175218384,0.12664316127452285,15.873356838725478
0.07354039417263217,1.7762419857844838,0.12898747693192836,15.871012523068071
0.0748598934406133,1.7770901746296643,0.13133178652420852,15.868668213475791
0.07617876292369309,1.7779295948957172,0.1336760900670947,15.866323909932905
0.07749700972420122,1.7787602575936448,0.1360203875763166,15.863979612423684
0.07881464091704712,1.77959141483748,0.13836468515567193,15.861635314844328
0.08013165671093038,1.7804619795450394,0.14070900842940667,15.859290991570594
0.08144802854415475,1.781323550180753,0.14305332550306527,15.856946674496935
0.08276376368938548,1.7821761375469574,0.1453976363926463,15.854602363607354
0.08407886939112942,1.7830197526261402,0.14774194111414665,15.852258058885853
0.0853933528658907,1.7838544065808724,0.15008623968356197,15.849913760316438
0.08670722130232453,1.784680110753622,0.15243053211688717,15.847569467883114
0.08802048186138925,1.7854968766664698,0.15477481843011684,15.845225181569884
0.08933314167649674,1.786334350105645,0.15711911808898177,15.842880881911018
0.09064518608736606,1.7871876029456584,0.15946342784179166,15.840536572158209
0.09195660409190963,1.788031692627042,0.16180773131899445,15.838192268681006
0.09326740300541014,1.7888666307365853,0.16415202853697788,15.835847971463021
0.09457759011479512,1.78969242906117,0.1664963195121378,15.833503680487862
0.09588717267878322,1.7905090995864483,0.16884060426087802,15.831159395739123
0.09719615792802955,1.791316654494892,0.17118488279960956,15.82881511720039
0.09850455306527059,1.7921151061633236,0.1735291551447497,15.826470844855251
0.09981236526546886,1.7929202851748651,0.17587343165621702,15.824126568343782
0.10111959014288241,1.793751986324139,0.17821772526643345,15.821782274733566
0.10242620890504638,1.79457437432941,0.1805620125402322,15.819437987459768
0.10373222889147118,1.7953874617782606,0.18290629349446164,15.817093706505538
0.10503765741311108,1.7961912614573998,0.18525056814597504,15.814749431854025
0.10634250175251529,1.7969857863517138,0.18759483651163048,15.81240516348837
0.10764676916397788,1.797771049643027,0.1899390986082906,15.81006090139171
0.10895046687368645,1.7985470647086095,0.19228335445282246,15.807716645547178
0.11025360207987007,1.7993138451195063,0.1946276040620969,15.805372395937903
0.11155618195294627,1.8000896071493047,0.19697185930810004,15.8030281406919
0.11285820046951982,1.8008864057321443,0.19931612803135446,15.800683871968646
0.1141596429106088,1.8016737770083584,0.20166039039055234,15.798339609609448
0.11546051659257565,1.802451734945908,0.20400464640305563,15.795995353596945
0.11676082880319379,1.8032202937134538,0.20634889608623064,15.793651103913769
0.11806058680179828,1.8039794676787957,0.20869313945744752,15.791306860542553
0.1193597978194357,1.8047292714072043,0.21103737653408003,15.78896262346592
0.12065846905901309,1.8054697196597065,0.21338160733350497,15.786618392666496
0.12195660769544603,1.806200827391388,0.21572583187310193,15.784274168126897
0.12325422087580591,1.8069226097497726,0.21807005017025272,15.781929949829747
0.12455131571946641,1.8076657290114366,0.220414282118334,15.779585717881666
0.1258478773361331,1.808414389651343,0.22275851746065883,15.777241482539342
0.12714390219272134,1.8091535519133106,0.22510274644699113,15.774897253553009
0.12843939753501626,1.8098832314454534,0.22744696909520876,15.772553030904792
0.12973437058039233,1.8106034440991137,0.22979118542319546,15.770208814576804
0.1310288285179592,1.8113142059281073,0.23213539544884107,15.767864604551159
0.13232277850870586,1.812015533187678,0.23447959919004158,15.765520400809958
0.1336162276856436,1.812707442333199,0.236823796664699,15.7631762033353
0.13490918315394756,1.8133899500186508,0.23916798789072102,15.76083201210928
0.13620165199109752,1.8140630730949416,0.24151217288602086,15.75848782711398
0.13749364124701757,1.8147322628542233,0.24385635517901044,15.75614364482099
0.1387851540767469,1.8154294711905157,0.24620055540576608,15.753799444594234
0.14007617090620436,1.8161171433215357,0.2485447493039132,15.751455250696086
0.14136669889258385,1.8167952966929755,0.2508889368918657,15.749111063108135
0.14265674516486682,1.8174639489476843,0.25323311818804,15.74676688181196
0.1439463168239674,1.8181231179236388,0.255577293210855,15.744422706789145
0.14523542094287695,1.8187728216519015,0.25792146197873106,15.74207853802127
0.14652406456680755,1.8194130783546298,0.2602656245100899,15.73973437548991
0.14781225471333523,1.8200439064431926,0.26260978082335384,15.737390219176646
0.14909999837254193,1.8206653245164524,0.26495393093694564,15.735046069063054
0.15038730250715682,1.821277351359247,0.26729807486928825,15.732701925130712
0.15167417405269645,1.8218800059411138,0.26964221263880483,15.730357787361195
0.15296061991760362,1.8225009276292634,0.2719863620298739,15.728013637970125
0.15424662749349483,1.8231249442070576,0.27433051327489716,15.725669486725103
0.1555321948965668,1.8237394594919785,0.2766746582753067,15.723325341724694
0.1568173291232797,1.8243444930573276,0.2790187970499783,15.720981202950021
0.15810203714247195,1.8249400646625946,0.2813629296177869,15.718637070382213
0.15938632589550195,1.8255261942522716,0.2837070559976068,15.716292944002394
0.1606702022963881,1.826102901954802,0.28605117620831155,15.71394882379169
0.16195367323194768,1.8266702080816697,0.28839529026877425,15.711604709731226
0.16323674556193402,1.8272281331266285,0.2907393981978679,15.709260601802132
0.1645194261191721,1.8277766977650756,0.293083500014466,15.706916499985534
0.16580172170969246,1.8283159228535464,0.2954275957374426,15.704572404262557
0.1670836391128631,1.8288458294293173,0.29777168538567333,15.702228314614327
0.16836518508151996,1.8293784883614468,0.3001157766991269,15.699884223300874
0.16964635790327937,1.8299274834150028,0.30245987837789784,15.697540121622103
0.17092714636142423,1.8304670535446388,0.304803973915495,15.695196026084504
0.1722075572792069,1.8309972203808988,0.30714806333119776,15.692851936668802
0.17348759745289566,1.8315180057320375,0.30949214664428343,15.690507853355717
0.1747672736519092,1.8320294315826833,0.31183622387402776,15.688163776125972
0.17604659261894962,1.8325315200925492,0.3141802950397047,15.685819704960295
0.17732556107013436,1.8330242935952046,0.31652436016058644,15.683475639839413
0.1786041856951267,1.833507774596936,0.3188684192559437,15.681131580744056
0.1798824731572648,1.833981985775699,0.3212124723450458,15.678787527654954
0.1811604300936895,1.8344469499801836,0.32355651944716096,15.67644348055284
0.18243806311547045,1.8349026902289896,0.3259005605815566,15.674099439418443
0.18371537880773067,1.835349229709916,0.32824459576749965,15.671755404232501
0.18499238372976964,1.8357876088391762,0.33058862567365255,15.669411374326348
0.186269083707869,1.836251305665152,0.33293267167451635,15.667067328325484
0.18754546128906888,1.8367057172096166,0.3352767116748704,15.66472328832513
0.18882152308712366,1.8371508671365933,0.3376207456942785,15.662379254305721
0.19009727568965923,1.8375867792717855,0.339964773752299,15.6600352262477
0.19137272565830168,1.838013477601974,0.3423087958684849,15.657691204131515
0.19264787952880422,1.8384309862745454,0.3446528120623848,15.655347187937615
0.19392274381117222,1.8388393295971193,0.34699682235354323,15.653003177646458
0.1951973249897864,1.8392385320372617,0.3493408267615016,15.650659173238498
0.196471629523524,1.8396286182222603,0.35168482530579864,15.6483151746942
0.1977456638458781,1.840009612938932,0.35402881800597147,15.645971181994028
0.19901943436507472,1.8403815411334479,0.35637280488155615,15.643627195118444
0.20029294746418813,1.8407444279111476,0.35871678595208856,15.641283214047911
0.20156620950125412,1.841098298536325,0.3610607612371051,15.638939238762894
0.20283922680938116,1.84144317843197,0.36340473075614327,15.636595269243857
0.20411200569685992,1.8418082789168853,0.3657487131022378,15.634251286897761
0.20538453228218848,1.8421686597861084,0.3680926923993562,15.631907307600644
0.2066568099249273,1.8425199853305094,0.37043666589117397,15.629563334108827
0.20792884497402317,1.842862281303154,0.37278063359741115,15.627219366402588
0.20920064375344288,1.8431955736072243,0.3751245955377839,15.624875404462216
0.21047221256228782,1.8435198882958876,0.37746855173200505,15.622531448267996
