axisTau,field,n128,n256,n512,p_128_256,p_256_512,p_self,E_128_256,E_256_512
0.4683723225028312,C-norm2,0.01564814873699135,7.670172753207345e-05,9.292703512700081e-06,7.672517201548972,3.0450887875666486,7.851745563429274,0.015571447009459278,6.740902401937337e-05
0.4783376910667212,C-norm2,0.015827467746009027,7.36447126256322e-05,9.558913320405088e-06,7.7476327905659526,2.945663425967502,7.9414815522261035,0.015753823033383393,6.408579930522712e-05
0.48830305963061127,C-norm2,0.016006786755026706,7.180999628803848e-05,9.830167212277017e-06,7.800283323199797,2.868896825642991,8.006182423247674,0.01593497675873867,6.197982907576146e-05
0.4982684281945013,C-norm2,0.016361302922661504,7.099664876744795e-05,1.0107300743057099e-05,7.848320998538251,2.812353164773569,8.063608147577337,0.016290306273894058,6.088934802439085e-05
0.5082337967583913,C-norm2,0.01675074729204326,7.090704735889181e-05,1.0390018775427096e-05,7.884080721675018,2.770730760881476,8.106548603498833,0.016679840244684368,6.0517028583464714e-05
0.5181991653222813,C-norm2,0.01714019166142502,7.163895717023693e-05,1.0679662321418944e-05,7.902423189863655,2.7458783051416873,8.129278803162478,0.017068552704254784,6.0959294848817986e-05
0.5281645338861714,C-norm2,0.01747857526880728,7.272850441342024e-05,1.0975666911145794e-05,7.908850966813947,2.7282123046025797,8.138850855945059,0.01740584676439386,6.175283750227444e-05
0.5381299024500614,C-norm2,0.017813413897120357,7.386560069728473e-05,1.127803521785065e-05,7.913845660687967,2.7113869027145996,8.146877499641482,0.01773954829642307,6.258756547943409e-05
0.5480952710139514,C-norm2,0.018148252525433433,7.490253791657109e-05,1.1587877383602477e-05,7.920600321877932,2.6923982782157028,8.157108631624853,0.018073349987516862,6.331466053296861e-05
0.5580606395778415,C-norm2,0.018226774071539397,7.552126244201252e-05,1.1903948294405931e-05,7.914960646738163,2.6654427164078087,8.156433947716874,0.018151252809097386,6.36173141476066e-05
0.5680260081417314,C-norm2,0.018303593104033136,7.58804570314598e-05,1.2226378500978015e-05,7.914182802384032,2.633731232717109,8.161664861571083,0.018227712647001678,6.365407853048178e-05
0.5779913767056215,C-norm2,0.018376768848207006,7.591218747560295e-05,1.2555820169113957e-05,7.9193358826754965,2.5959752534641303,8.174205849808065,0.018300856660731404,6.3356367306489e-05
0.5879567452695115,C-norm2,0.018154426063052537,7.571426592737432e-05,1.2891478380648898e-05,7.905540450451348,2.554147435599401,8.16878820742464,0.018078711797125162,6.282278754672543e-05
0.5979221138334015,C-norm2,0.017932083277898064,7.550833209313294e-05,1.3233803160152263e-05,7.891691539341684,2.512408123665233,8.163597466127575,0.01785657494580493,6.227452893298067e-05
0.6078874823972915,C-norm2,0.017709740492743594,7.535464240460694e-05,1.3583775203167424e-05,7.8766309613017675,2.4718119061170403,8.157249031979514,0.017634385850338986,6.177086720143951e-05
0.6178528509611816,C-norm2,0.017319335131768667,7.551490398493401e-05,1.3940384957600102e-05,7.841406422702606,2.437491008631984,8.129530258275777,0.017243820227783733,6.15745190273339e-05
0.6278182195250716,C-norm2,0.01692734976343438,7.590008172431143e-05,1.4303525384130956e-05,7.801038960468753,2.4077306677470705,8.095807295444931,0.016851449681710068,6.159655634018048e-05
0.6377835880889616,C-norm2,0.01653536439510009,7.664705475661623e-05,1.4674330779053296e-05,7.753108767791634,2.384935644964817,8.053002810205792,0.016458717340343473,6.197272397756294e-05
0.6477489566528517,C-norm2,0.01617696254596015,7.780212939555118e-05,1.505174388484275e-05,7.699915390001374,2.3698789950734143,8.003145414949303,0.0160991604165646,6.275038551070843e-05
0.6577143252167417,C-norm2,0.015821018971452182,7.916984617586472e-05,1.543609298570555e-05,7.642675757662824,2.3586434085943337,7.948331680943912,0.015741849125276316,6.373375319015916e-05
0.6676796937806317,C-norm2,0.015465075396944205,8.085299388582331e-05,1.5828648295110488e-05,7.579496955791936,2.352763135691346,7.886255834158728,0.015384222403058381,6.502434559071282e-05
0.6776450623445217,C-norm2,0.015277418033631671,8.27055213593805e-05,1.622940668067828e-05,7.52920137949915,2.3493733874752163,7.836517600079964,0.015194712512272291,6.647611467870222e-05
0.6876104309084118,C-norm2,0.015122758521294157,8.464909066356712e-05,1.6637860263410407e-05,7.4810110380538175,2.347024664679634,7.788634497521004,0.01503810943063059,6.801123040015671e-05
0.6975757994723017,C-norm2,0.014968099008956647,8.667680626387926e-05,1.7053924720104564e-05,7.432029295167236,2.3455422027981143,7.739735169231576,0.014881422202692767,6.96228815437747e-05
0.7075411680361918,C-norm2,0.014998643698267419,8.869279536856923e-05,1.747861349706256e-05,7.401799413546718,2.343226170677095,7.709895217876658,0.01490995090289885,7.121418187150668e-05
0.7175065366000818,C-norm2,0.01510663769148679,9.069907204265009e-05,1.7910670341587665e-05,7.379879087575508,2.340268456380103,7.688570356816209,0.015015938619444141,7.278840170106242e-05
0.7274719051639719,C-norm2,0.015214631684706164,9.261211110468966e-05,1.8350245921357682e-05,7.3600428237606765,2.3354014729455987,7.669813560861427,0.015122019573601474,7.426186518333197e-05
0.7374372737278618,C-norm2,0.015441879857153016,9.447290445924262e-05,1.8797859520376825e-05,7.352732065316316,2.329332218776435,7.663961581063898,0.015347406952693774,7.567504493886579e-05
0.7474026422917519,C-norm2,0.015770253933700126,9.62537586526337e-05,1.9254248512043987e-05,7.356147297163836,2.321666061939117,7.669308435278506,0.01567400017504749,7.699951014058972e-05
0.757368010855642,C-norm2,0.016098628010247234,9.794736201528757e-05,1.971840796593238e-05,7.360715388597898,2.3124635619466596,7.676214885739609,0.016000680648231947,7.822895404935518e-05
0.767333379419532,C-norm2,0.016462900245242874,9.961029870623839e-05,2.0190307627441646e-05,7.368707890094898,2.3026320179041133,7.686744926579939,0.016363289946536637,7.941999107879674e-05
0.777298747983422,C-norm2,0.01689559366068355,0.00010124261319264032,2.0670300516095038e-05,7.382686582438429,2.2921853820068194,7.703476167994393,0.01679435104749091,8.057231267654527e-05
0.787264116547312,C-norm2,0.017328287076124223,0.00010291383641872525,2.115934593803819e-05,7.3955482782647115,2.2820700230238717,7.719021553426347,0.017225373239705497,8.175449048068706e-05
0.7972294851112021,C-norm2,0.017757475307160646,0.00010461422864939988,2.1656761380492556e-05,7.4072035821200215,2.2721896677408937,7.733314462521581,0.017652861078511245,8.295746726890732e-05
0.807194853675092,C-norm2,0.018160275189018298,0.00010645965022406607,2.216278436667616e-05,7.414335522861108,2.2640956840575654,7.742609063780664,0.018053815538794232,8.429686585738992e-05
0.8171602222389821,C-norm2,0.018563075070875956,0.00010836648099492953,2.2677538326672376e-05,7.420373326607014,2.2565826357838863,7.750664191002643,0.018454708589881026,8.568894266825714e-05
0.8271255908028721,C-norm2,0.018965874952733608,0.00011038480478462607,2.3202337025036042e-05,7.424720529745766,2.250199557694116,7.756730897703874,0.018855490147948982,8.718246775959003e-05
0.8370909593667621,C-norm2,0.019268512254935876,0.00011246826728434308,2.373599554497846e-05,7.4205833683924745,2.24436953882911,7.754125033086626,0.019156043987651535,8.873227173936462e-05
0.8470563279306521,C-norm2,0.019554800841671487,0.0001145779893563844,2.4278515458341307e-05,7.415049106284902,2.2385778124030264,7.750111459670585,0.0194402228523151,9.029947389804309e-05
0.8570216964945422,C-norm2,0.0198410894284071,0.00011664641586230609,2.4830040844271373e-05,7.410205453713627,2.231983439218101,7.747017371570709,0.019724443012544796,9.181637501803472e-05
0.8669870650584323,C-norm2,0.020056324865731036,0.00011863559330480628,2.5391215178139787e-05,7.401376544262605,2.2241355687296913,7.740265754114751,0.01993768927242623,9.324437812666648e-05
0.8769524336223222,C-norm2,0.020219047472713,0.00012050961203421722,2.5962481830544525e-05,7.390423000038664,2.2146480161121818,7.731841167317395,0.020098537860678785,9.454713020367269e-05
0.8869178021862123,C-norm2,0.020381770079694966,0.00012216978084382275,2.6542994044991995e-05,7.382248066107464,2.202484452480385,7.726975196300237,0.020259600298851144,9.562678679883075e-05
0.8968831707501023,C-norm2,0.020525907725235465,0.00012373624456754397,2.713278397303976e-05,7.374034060557258,2.18915916471523,7.722432125364179,0.020402171480667922,9.660346059450421e-05
0.9068485393139923,C-norm2,0.02061764830373747,0.00012507101700972534,2.7731946800973983e-05,7.364988465517034,2.1731267060525385,7.717866729687129,0.020492577286727747,9.733907020875135e-05
0.9168139078778823,C-norm2,0.020709388882239478,0.00012635332834873075,2.8341317607672992e-05,7.356677503488786,2.1564849308487655,7.71428149594049,0.02058303555389075,9.801201074105775e-05
0.9267792764417724,C-norm2,0.020801129460741485,0.00012756519162331848,2.896123448080334e-05,7.34928333737421,2.1390397142911497,7.711925880185933,0.020673564269118167,9.860395714251514e-05
0.9367446450056623,C-norm2,0.020887122516630056,0.00012880624523090023,2.9591198618526647e-05,7.341267400241504,2.1219625043822368,7.708914783242291,0.020758316271399156,9.921504661237358e-05
0.9467100135695524,C-norm2,0.020972642615053404,0.00013006754436899716,3.0231382888103505e-05,7.333103833871389,2.105142133184359,7.705755349960891,0.020842575070684405,9.983616148089365e-05
0.9566753821334424,C-norm2,0.02105816271347675,0.00013146232446026207,3.088193228257118e-05,7.323586359601585,2.0898144695257495,7.70085195898795,0.02092670038901649,0.00010058039217769089
0.9666407506973325,C-norm2,0.021161128759679064,0.00013291291523802944,3.154331085456414e-05,7.314791475261692,2.075075297479829,7.696557512517397,0.021028215844441034,0.0001013696043834653
0.9766061192612225,C-norm2,0.02127782134737281,0.00013445130958024076,3.221645938600966e-05,7.306122822120227,2.0612139528317828,7.692174464372576,0.02114337003779257,0.00010223485019423111
0.9865714878251125,C-norm2,0.02139451393506656,0.00013601733303280077,3.2900425302894316e-05,7.2973065828505215,2.0476123705960605,7.687614857137381,0.021258496602033758,0.00010311690772990645
0.9965368563890026,C-norm2,0.021515815611435538,0.0001375953583438721,3.359533098520995e-05,7.288821917267402,2.0340991537832758,7.683414034902846,0.021378220253091666,0.00010400002735866216
1.0065022249528925,C-norm2,0.021659179737729867,0.0001390621298125639,3.430126772038476e-05,7.283105206478446,2.019395788261553,7.682442315056344,0.021520117607917305,0.00010476086209217913
1.0164675935167826,C-norm2,0.021802543864024197,0.00014046291833388802,3.5018310153263026e-05,7.278163349686188,2.004007943069268,7.682542704357186,0.021662080945690308,0.00010544460818062499
1.0264329620806727,C-norm2,0.021945907990318526,0.00014170732552401787,3.574737302020142e-05,7.274893811357335,1.9870052088753816,7.6849431902755505,0.021804200664794507,0.00010595995250381645
1.0363983306445625,C-norm2,0.022082070517713482,0.00014281723678567296,3.648834746984067e-05,7.272561531544221,1.9686623915634878,7.688836986066549,0.021939253280927808,0.0001063288893158323
1.0463636992084526,C-norm2,0.022215977555472662,0.00014383281981505798,3.7240775832130225e-05,7.271060906589081,1.9494378741224798,7.693983252388445,0.022072144735657603,0.00010659204398292776
1.0563290677723427,C-norm2,0.022349884593231843,0.00014473427894642066,3.800481528333142e-05,7.270716920616311,1.92915252353612,7.700792026654399,0.02220515031428542,0.00010672946366308925
1.0662944363362328,C-norm2,0.022468295448778375,0.00014562131991665786,3.878063235954079e-05,7.269525277751183,1.9088133575903052,7.706904888558534,0.022322674128861717,0.00010684068755711706
1.0762598049001229,C-norm2,0.022555162041310865,0.00014651994563061798,3.956840015103254e-05,7.2662167696957844,1.8886764309673587,7.710954087777668,0.022408642095680248,0.00010695154547958545
1.0862251734640127,C-norm2,0.022642028633843347,0.00014747308649825034,4.036901233620639e-05,7.262407723410406,1.8691314943981943,7.714418691654486,0.022494555547345096,0.00010710407416204395
1.0961905420279028,C-norm2,0.022728895226375837,0.00014849886279388766,4.118273977958251e-05,7.257931868285967,1.8503401659021423,7.7170601596356825,0.02258039636358195,0.00010731612301430515
1.1061559105917929,C-norm2,0.022768263554692303,0.0001496331654051872,4.200901748791537e-05,7.2494504803602515,1.8326590270442646,7.715365947653658,0.022618630389287117,0.00010762414791727183
1.116121279155683,C-norm2,0.022800828623330226,0.00015081433547062034,4.284802148657446e-05,7.240168876541286,1.8154730743802663,7.712786895399344,0.022650014287859607,0.00010796631398404588
1.1260866477195728,C-norm2,0.022833393691968153,0.0001520838166861249,4.369990529908986e-05,7.230134847465464,1.7991645849239828,7.709209532451258,0.022681309875282028,0.00010838391138703505
1.1360520162834629,C-norm2,0.022856220823341652,0.0001533523094188865,4.456480459610103e-05,7.219593176572084,1.7828732079099192,7.705217923523485,0.022702868513922767,0.00010878750482278546
1.146017384847353,C-norm2,0.02286449103307697,0.0001546055292559872,4.544284661674771e-05,7.2083730784670905,1.7664668005641873,7.7006968682724395,0.02270988550382098,0.00010916268263923948
1.155982753411243,C-norm2,0.022872761242812286,0.00015580803754430828,4.633545784084216e-05,7.1977170724286035,1.7495811263264178,7.697055989495684,0.022716953205267978,0.00010947257970346611
1.1659481219751329,C-norm2,0.022881031452547603,0.00015695502060123796,4.724169714738018e-05,7.1876571006251595,1.73221847861424,7.694339114821035,0.022724076431946367,0.00010971332345385778
1.175913490539023,C-norm2,0.02290407255184149,0.00015802357805833032,4.8161503920144967e-05,7.179320502020172,1.714187484770864,7.693778723790655,0.02274604897378316,0.00010986207413818535
1.185878859102913,C-norm2,0.02292864696378431,0.0001590626998730625,4.909502791488187e-05,7.171411848682873,1.695946735516654,7.693884674264363,0.022769584263911246,0.00010996767195818063
1.195844227666803,C-norm2,0.02295322137572713,0.00016008971389132014,5.0042430361546706e-05,7.163672218457523,1.6776568523001247,7.6943318136928855,0.02279313166183581,0.00011004728352977344
1.2058095962306932,C-norm2,0.022988236140230826,0.00016114496286443632,5.1003898012985295e-05,7.156392871071415,1.65967967723448,7.6952507587992605,0.02282709117736639,0.00011014106485145102
1.215774964794583,C-norm2,0.02303934004621346,0.00016230498249989025,5.197964279823375e-05,7.149248292690102,1.6426886641436331,7.695992086645719,0.02287703506371357,0.0001103253397016565
1.225740333358473,C-norm2,0.02309044395219609,0.0001635770843378073,5.2971034863689746e-05,7.141181447387927,1.626695054877006,7.6954651085033055,0.022926866867858286,0.00011060604947411756
1.2357057019223632,C-norm2,0.023141547858178728,0.00016498266585960399,5.397767431032431e-05,7.132027100724035,1.6118797305151524,7.693394781281075,0.022976565192319123,0.00011100499154927968
1.2456710704862533,C-norm2,0.023184533699422454,0.00016656172124208642,5.499934629503269e-05,7.1209620178935085,1.5985705061477629,7.688766366739887,0.023017971978180368,0.00011156237494705374
1.255636439050143,C-norm2,0.02322636653820581,0.00016821556910890238,5.603628290409215e-05,7.109308431070346,1.5858780749939898,7.683326709512816,0.02305815096909691,0.00011217928620481023
1.2656018076140332,C-norm2,0.023268199376989165,0.00016998742616775776,5.708871744828289e-05,7.096787725725023,1.5741504790166816,7.676608380318031,0.023098211950821408,0.00011289870871947487
1.2755671761779233,C-norm2,0.023293045770145814,0.00017175922384710294,5.815689102303911e-05,7.083367909682995,1.562365524814221,7.669085405369096,0.02312128654629871,0.00011360233282406383
1.2855325447418133,C-norm2,0.02328745545486749,0.0001734978423396098,5.924105852063882e-05,7.068491478085419,1.5502483971378742,7.660340665913666,0.02311395761252788,0.00011425678381897096
1.2954979133057034,C-norm2,0.023281865139589165,0.00017520265239559754,6.0342346610040866e-05,7.054038212684099,1.5377819094702383,7.65228477496041,0.023106662487193567,0.00011486030578555667
1.3054632818695933,C-norm2,0.02327627482431084,0.000176861883277097,6.146123439751984e-05,7.0400932186791065,1.5248745087225897,7.645061040523303,0.023099412941033744,0.00011540064887957716
1.3154286504334833,C-norm2,0.02325636478139173,0.00017863349091668592,6.259717998235614e-05,7.024479207523384,1.5128330180323064,7.6357812585417175,0.023077731290475044,0.00011603631093432978
1.3253940189973734,C-norm2,0.023233724204027945,0.0001804607158729343,6.37506213080548e-05,7.008391802481012,1.50117350640062,7.625897838109804,0.02305326348815501,0.0001167100945648795
1.3353593875612635,C-norm2,0.023211083626664162,0.0001829078474862555,6.492197797003748e-05,6.987553093452636,1.4943381137822267,7.608642232886078,0.023028175779177908,0.00011798586951621801
1.3453247561251533,C-norm2,0.0232120353531522,0.00018559376928007327,6.611154683818914e-05,6.966580943695224,1.489174101881267,7.590351691672757,0.023026441583872126,0.00011948222244188413
1.3552901246890434,C-norm2,0.02326267449857807,0.00018924965814920666,6.731940092809721e-05,6.941582467877584,1.4911964508353577,7.564032174309933,0.02307342484042886,0.00012193025722110945
1.3652554932529335,C-norm2,0.023313313644003932,0.00019335981832018745,6.854588225486812e-05,6.913722243988747,1.4961461157222526,7.5332156794117715,0.023119953825683746,0.00012481393606531932
1.3752208618168236,C-norm2,0.023363952789429796,0.0001981518872337842,6.979154988098573e-05,6.8815338566203925,1.5054824322501803,7.495653264355599,0.023165800902196013,0.00012836033735279847
1.3851862303807136,C-norm2,0.02349887955259808,0.00020324518566704043,7.105486691052996e-05,6.853226980095271,1.5162158036189544,7.461299285174798,0.023295634366931037,0.00013219031875651046
1.3951515989446035,C-norm2,0.023653831544355085,0.00020850471989920612,7.233623065067259e-05,6.825850043736685,1.5272897141197488,7.427763692034589,0.02344532682445588,0.00013616848924853355
1.4051169675084936,C-norm2,0.023808783536112092,0.00021336066576520144,7.363661708094553e-05,6.8020558687871455,1.5347989768805361,7.399782864646699,0.02359542287034689,0.0001397240486842559
1.4150823360723837,C-norm2,0.023966550804796528,0.0002180478141958783,7.495736273586372e-05,6.780233956989176,1.5405024283949729,7.3747653613494055,0.023748502990600648,0.00014309045146001457
1.4250477046362737,C-norm2,0.024130983667030904,0.00022198019053335365,7.629969116379283e-05,6.764311979535972,1.54068181388394,7.358602417010288,0.02390900347649755,0.0001456804993695608
1.4350130732001636,C-norm2,0.024295416529265278,0.00022576368575050854,7.766459315259646e-05,6.749726910270593,1.5394845091080656,7.344508722482095,0.02406965284351477,0.0001480990925979121
1.4449784417640537,C-norm2,0.02445984939149965,0.00022930842604606524,7.905327025250251e-05,6.736982342049758,1.5363923184850103,7.333268308369804,0.024230540965453587,0.00015025515579356275
1.4549438103279437,C-norm2,0.024556873306257675,0.0002332332586522277,8.046247432897827e-05,6.718209542644519,1.5353855204164115,7.314846664190996,0.024323640047605448,0.00015277078432324946
1.4649091788918338,C-norm2,0.024636154808915966,0.00023737749008453108,8.189092621428786e-05,6.697450154412367,1.53540762384451,7.293875124978058,0.024398777318831433,0.00015548656387024323
1.4748745474557237,C-norm2,0.02471543631157426,0.00024262434028169932,8.333776555545742e-05,6.6705442748337935,1.5416819658571037,7.2634113928373125,0.02447281197129256,0.00015928657472624188
1.4848399160196137,C-norm2,0.02478344214550534,0.0002481645223387947,8.480278346758751e-05,6.641935883353762,1.5491133581548455,7.230643657862248,0.024535277623166544,0.00016336173887120722
1.4948052845835038,C-norm2,0.024824202850939215,0.00025464293532864366,8.628629872421623e-05,6.607127888317371,1.5612722932081475,7.189207613276145,0.02456955991561057,0.00016835663660442742
1.5047706531473939,C-norm2,0.02486496355637309,0.00026127504796845,8.778934926762472e-05,6.57240115401417,1.5734515267843772,7.147914066810559,0.02460368850840464,0.0001734856987008253
1.514736021711284,C-norm2,0.024905724261806966,0.00026814486169187974,8.931330786059112e-05,6.537320947082433,1.586065547170765,7.106115395975603,0.024637579400115087,0.00017883155383128862
1.5247013902751738,C-norm2,0.024994588980726692,0.000274821233790043,9.085636286130701e-05,6.506978515973799,1.5968340187996952,7.07009107604257,0.024719767746936648,0.00018396487092873598
1.534666758839064,C-norm2,0.025095573242938304,0.0002813928195370087,9.241804896458398e-05,6.4787035758930775,1.6063389767270602,7.036827357436959,0.024814180423401295,0.00018897477057242473
