axisTau,n128_axisKret,n256_axisKret,n512_axisKret,E128_256,E256_512,observed_order
0.22067267585041206,0.0005651002832009177,0.0005651124947842573,0.0005651127303041551,1.2211583339579585e-08,2.3551989785514094e-10,5.696257509564021
0.22949958288442854,0.0005650765042465724,0.0005650893443278879,0.0005650895182308547,1.2840081315464852e-08,1.7390296678816003e-10,6.206227983503769
0.23832648991844502,0.0005650521726971214,0.0005650654407899975,0.0005650654701936811,1.3268092876120297e-08,2.940368358950868e-11,8.817748398626774
0.24715339695246152,0.0005650278411476704,0.0005650404444493144,0.0005650404712974249,1.2603301644074222e-08,2.684811043190266e-11,8.87476545080395
0.255980303986478,0.0005650014730949512,0.0005650144707754439,0.0005650145616436364,1.2997680492662922e-08,9.086819252775158e-11,7.160263091760591
0.2648072110204945,0.0005649748475380442,0.0005649877530933173,0.0005649878012191293,1.2905555273100625e-08,4.812581203775951e-11,8.066965616857148
0.27363411805451093,0.0005649482166506848,0.0005649601039873634,0.0005649600256380829,1.1887336678591612e-08,7.83492805139438e-11,7.245289778135213
0.28246102508852744,0.0005649191784896677,0.0005649313163955232,0.0005649314064115033,1.213790585554396e-08,9.001598002145866e-11,7.075122682985788
0.29128793212254395,0.0005648901403286507,0.0005649017976234615,0.000564901867079245,1.1657294810766931e-08,6.945578357245297e-11,7.390922488347366
0.3001148391565604,0.0005648608883411605,0.0005648714739101933,0.0005648713748958508,1.058556903276494e-08,9.901434251495533e-11,6.740245590019686
0.3089417461905769,0.0005648293152649984,0.0005648398887848201,0.0005648400338258615,1.0573519821635222e-08,1.4504104146016716e-10,6.187850716126038
0.31776865322459336,0.0005647977421888362,0.0005648075889481051,0.0005648077246807226,9.84675926885524e-09,1.3573261752834048e-10,6.180809630344616
0.32659556025860986,0.0005647658154876886,0.000564774565374581,0.0005647745028420693,8.749886892399535e-09,6.253251172080865e-11,7.128514090858685
0.3354224672926263,0.0005647315872886266,0.0005647402023070125,0.0005647404264769217,8.615018385845809e-09,2.2416990919787994e-10,5.264189335160005
0.3442493743266428,0.0005646973590895646,0.000564705142864195,0.0005647053588932468,7.783774630377126e-09,2.1602905185200139e-10,5.171172693315054
0.35307628136065927,0.0005646627380019302,0.0005646693883979773,0.0005646693941559702,6.6503960470098294e-09,5.7579929322801315e-12,10.173658525730165
0.3619031883946758,0.0005646257393242627,0.0005646322675561889,0.0005646325685588819,6.528231926176617e-09,3.0100269293124177e-10,4.438844013056524
0.3707300954286923,0.0005645887406465953,0.0005645944698402237,0.0005645947575589705,5.729193628409637e-09,2.8771874683100607e-10,4.315600966434017
0.37955700246270874,0.0005645514373547143,0.0005645559464228518,0.0005645560360952412,4.509068137425153e-09,8.96723894141041e-11,5.65202166040692
0.38838390949672524,0.0005645115636062712,0.0005645160870671679,0.0005645164472475292,4.523460896653508e-09,3.6018036133917547e-10,3.6506355737976737
0.3972108165307417,0.0005644716898578281,0.0005644755721642944,0.000564475911151555,3.882306466324731e-09,3.3898726057093875e-10,3.51761104600947
0.4060377235647582,0.0005644317391407326,0.000564434234655469,0.0005644344192976903,2.4955147364790625e-09,1.8464222121747365e-10,3.756533033535205
0.41486463059877465,0.0005643888973038061,0.0005643916565062639,0.0005643920539438603,2.75920245776818e-09,3.9743759639668946e-10,2.795451060246272
0.42369153763279116,0.0005643460554668798,0.0005643484460623856,0.0005643488127834596,2.3905955058405037e-09,3.667210739721413e-10,2.7046149640645973
0.43251844466680767,0.0005643032136299533,0.0005643042438897302,0.000564304540710806,1.030259776904803e-09,2.9682107574764693e-10,1.79534271538444
0.4413453517008241,0.000564257636977006,0.0005642589680309303,0.0005642593868227081,1.3310539243071087e-09,4.1879177784063387e-10,1.6682639964429247
0.4501722587348406,0.0005642117459588068,0.0005642130851400556,0.0005642133512906747,1.3391812488583107e-09,2.6615061901342357e-10,2.3310364058044772
0.4589991657688571,0.0005641658549406075,0.0005641659639434291,0.0005641664044305803,1.0900282163429226e-10,4.4048715120304643e-10,-2.014734456122867
0.4678260728028736,0.0005641177150812034,0.0005641180141152187,0.0005641184515023757,2.9903401532315604e-10,4.37387156983389e-10,-0.5486012577932113
0.47665297983689003,0.0005640687047719656,0.0005640694123325466,0.0005640696111715382,7.075605809809052e-10,1.9883899160435398e-10,1.8312529841541754
0.48547988687090654,0.0005640196944627279,0.0005640193879310271,0.0005640198811124625,3.065317008468099e-10,4.931814354689271e-10,-0.6860822122258294
0.49430679390492305,0.0005639691091731668,0.0005639687911071128,0.0005639692577216785,3.180660539635338e-10,4.666145656711043e-10,-0.5529049361867318
0.5031337009389395,0.0005639169178100678,0.0005639171858801102,0.0005639176031592271,2.6807004240101545e-10,4.1727911696733816e-10,-0.6384027186956516
0.511960607972956,0.0005638647264469686,0.0005638645152735957,0.0005638650535918914,2.111733729505058e-10,5.38318295755652e-10,-1.3500315234964892
0.5207875150069725,0.0005638118144243992,0.0005638113019121224,0.0005638116069425101,5.125122768670151e-10,3.050303877755525e-10,0.748633589584054
0.529614422040989,0.0005637563846403122,0.000563756637314086,0.0005637572611010334,2.526737737226434e-10,6.23786947442917e-10,-1.3037774375570086
0.5384413290750054,0.0005637009548562251,0.0005637013527597478,0.0005637019661782688,3.97903522739336e-10,6.134185209479351e-10,-0.6244530549318996
0.5472682361090219,0.0005636455250721381,0.0005636451378563178,0.0005636456860113459,3.8721582028018037e-10,5.481550280957842e-10,-0.501446073710894
0.5560951431430384,0.0005635871233378648,0.0005635877774703427,0.0005635885010900662,6.541324778933447e-10,7.236197234949601e-10,-0.1456488851243888
0.5649220501770549,0.0005635283965067536,0.0005635299140225975,0.0005635304095771351,1.5175158438879288e-09,4.955545376177442e-10,1.614595834057493
0.5737489572110713,0.0005634696696756426,0.000563470557622825,0.0005634714096035172,8.879471824702403e-10,8.519806921590545e-10,0.05965312764057386
0.5825758642450879,0.0005634091412746123,0.0005634106228140964,0.0005634114858963068,1.4815394840843668e-09,8.630822104097394e-10,0.7795271848414815
0.5914027712791043,0.0005633470506050055,0.0005633496750999058,0.0005633505438650993,2.624494900268018e-09,8.687651935736576e-10,1.5950015852917023
0.6002296783131208,0.0005632849599353988,0.0005632876643758946,0.0005632886883801343,2.7044404957675405e-09,1.0240042396924415e-09,1.4011084665087092
0.6090565853471372,0.0005632224409408546,0.000563225111493098,0.0005632259175764465,2.6705522433202733e-09,8.060833485076802e-10,1.7281371822425753
0.6178834923811538,0.0005631569026273804,0.0005631610199353936,0.0005631622295066502,4.117308013192739e-09,1.2095712566316877e-09,1.7672056178672007
0.6267103994151703,0.0005630913643139062,0.0005630964763192007,0.0005630976223032088,5.112005294440926e-09,1.1459840081008352e-09,2.157302418653847
0.6355373064491867,0.000563025826000432,0.0005630306702143609,0.0005630320897372875,4.844213928861113e-09,1.4195229266133688e-09,1.770856428231034
0.6443642134832033,0.0005629579018927175,0.0005629640494468356,0.0005629655322575516,6.1475541181070514e-09,1.4828107160105158e-09,2.0516780837915225
0.6531911205172197,0.0005628888064004835,0.000562896594472905,0.0005628980515801427,7.788072421558226e-09,1.4571072376023259e-09,2.4181592415636195
0.6620180275512362,0.0005628197109082495,0.0005628278907015891,0.0005628296461938283,8.17979333963062e-09,1.7554922392051114e-09,2.220188776037095
0.6708449345852526,0.000562749965430217,0.0005627587715256297,0.0005627603141460855,8.806095412768056e-09,1.5426204557451514e-09,2.513119328923629
0.6796718416192692,0.000562677166627448,0.0005626879774775236,0.000562690053754404,1.081085007560885e-08,2.076276880459693e-09,2.380409217876779
0.6884987486532856,0.0005626043678246789,0.000562616782435582,0.0005626188633617791,1.241461090309079e-08,2.0809261970901674e-09,2.57674134155831
0.6973256556873021,0.0005625315690219099,0.0005625442863534897,0.0005625467411362719,1.2717331579850145e-08,2.4547827821028503e-09,2.3731287135596237
0.7061525627213185,0.0005624562742022781,0.0005624710017257833,0.0005624736077216246,1.4727523505201831e-08,2.6059958413210058e-09,2.4986081688002324
0.7149794697553351,0.0005623795792459467,0.0005623967918298049,0.0005623995244514642,1.7212583858228214e-08,2.7326216593334673e-09,2.6551060502477037
0.7238063767893516,0.0005623028842896151,0.0005623214090698582,0.0005623245053728278,1.852478024309042e-08,3.096302969552399e-09,2.5808378786497777
0.732633283823368,0.0005622259058412492,0.0005622454675998001,0.0005622485488116178,1.9561758550891775e-08,3.081211817699929e-09,2.666466301755129
0.7414601908573846,0.0005621450624259335,0.0005621679763872649,0.0005621716530704763,2.2913961331442675e-08,3.676683211356613e-09,2.6397501089702904
0.750287097891401,0.0005620642190106177,0.0005620901354232126,0.000562093816430776,2.5916412594857545e-08,3.6810075634309547e-09,2.815693411947681
0.7591140049254175,0.000561983375595302,0.0005620106745481715,0.0005620150371238296,2.729895286950404e-08,4.362575658145226e-09,2.645593556805646
0.7679409119594339,0.0005619004805160471,0.0005619307223128949,0.0005619353131496795,3.0241796847773825e-08,4.590836784616921e-09,2.719714814563508
0.7767678189934505,0.0005618151652981774,0.0005618494722409227,0.0005618546429240183,3.43069427453024e-08,5.170683095557203e-09,2.7300737744723564
0.7855947260274669,0.0005617298500803076,0.0005617673968385565,0.0005617729574925833,3.754675824885114e-08,5.560654026755436e-09,2.7553618688833685
0.7944216330614834,0.0005616445348624378,0.0005616843368283385,0.0005616903135272148,3.980196590066057e-08,5.976698876368654e-09,2.7354189276966565
0.8032485400955,0.0005615552406710841,0.0005616001248793895,0.0005616067191701994,4.488420830535758e-08,6.594290809908664e-09,2.7669185314099063
0.8120754471295164,0.0005614650464048673,0.0005615152334080934,0.0005615221727283091,5.018700322608361e-08,6.939320215779317e-09,2.8544475555622255
0.8209023541635329,0.0005613748521386505,0.0005614288708234562,0.0005614366723921319,5.4018684805747126e-08,7.801568675694197e-09,2.7916223713545696
0.8297292611975493,0.0005612839174697302,0.0005613421254911538,0.0005613502162894272,5.8208021423591765e-08,8.090798273431392e-09,2.8468640217163292
0.8385561682315659,0.0005611883425197862,0.0005612535970065946,0.00056126280257045,6.525448680841026e-08,9.205563855359082e-09,2.825499106062607
0.8473830752655823,0.0005610927675698421,0.0005611647874556628,0.0005611744296507828,7.201988582068719e-08,9.642195120031921e-09,2.9009617826970566
0.8562099822995988,0.000560997192619898,0.0005610742640340607,0.0005610850958173278,7.707141416268912e-08,1.0831783267095489e-08,2.8309250853646213
0.8650368893336153,0.0005608990497314293,0.0005609832800699167,0.0005609947992574727,8.423033848745445e-08,1.1519187555967918e-08,2.870300996097254
0.8738637963676318,0.0005607974896909378,0.0005608908306865354,0.0005609035381717882,9.33409955975904e-08,1.2707485252862888e-08,2.8768322989893518
0.8826907034016482,0.0005606959296504464,0.0005607976549579384,0.0005608113107854542,1.0172530749198196e-07,1.3655827515762949e-08,2.8970899950590936
0.8915176104356647,0.0005605943696099549,0.0005607032539216438,0.0005607180757137327,1.0888431168883713e-07,1.4821792088917825e-08,2.877004303887248
0.9003445174696812,0.0005604882020306831,0.0005606078685791803,0.0005606238550889532,1.1966654849719996e-07,1.598650977287057e-08,2.9040930142751877
0.9091714245036977,0.0005603799482195465,0.0005605114895827998,0.0005605286642238622,1.31541363253382e-07,1.7174641062404558e-08,2.9371646739142476
0.9179983315377142,0.0005602716944084098,0.0005604138758476738,0.0005604325014032383,1.421814392640712e-07,1.8625555564446422e-08,2.932377779932007
0.9268252385717307,0.000560163440597273,0.0005603154920011121,0.0005603353649689497,1.5205140383909264e-07,1.9872967837639664e-08,2.9356798898515817
0.9356521456057472,0.000560048289508524,0.000560215631228993,0.0005602372528671528,1.6734172046900617e-07,2.1621638159790083e-08,2.9522494349980275
0.9444790526397636,0.0005599325364122167,0.0005601152153190764,0.0005601381635073879,1.8267890685970487e-07,2.2948188311525293e-08,2.9928578949118165
0.9533059596737801,0.0005598167833159094,0.0005600130884046466,0.0005600380951818136,1.9630508873720153e-07,2.5006777167003655e-08,2.972706529278969
0.9621328667077966,0.0005597000141854952,0.0005599106131194727,0.0005599370461877282,2.1059893397744594e-07,2.6433068255494324e-08,2.9940823309965023
0.9709597737418131,0.0005595758823516258,0.0005598062020380694,0.0005598350150570167,2.3031968644359347e-07,2.881301894731153e-08,2.9988449948653177
0.9797866807758295,0.0005594517505177563,0.0005597016019168272,0.0005597320000390506,2.4985139907083686e-07,3.03981222234866e-08,3.0390161843778234
0.9886135878098461,0.0005593276186838868,0.000559594927545423,0.0005596279994915873,2.673088615362572e-07,3.307194616428144e-08,3.0148278145311216
0.9974404948438625,0.0005592007248319875,0.0005594880355418137,0.0005595230122389353,2.873107098261057e-07,3.497669712161037e-08,3.0381458060140085
1.006267401877879,0.0005590673033214566,0.0005593792233462111,0.0005594170364715673,3.11920024754532e-07,3.7813125356150196e-08,3.0442171723655718
1.0150943089118956,0.0005589338818109257,0.000559270024165027,0.0005593100705291415,3.361423541013578e-07,4.004636411445838e-08,3.069329165714718
1.023921215945912,0.0005588004603003947,0.0005591590508110734,0.000559202113044668,3.585905106786571e-07,4.306223359460629e-08,3.0578422532166667
1.0327481229799285,0.0005586625080972549,0.0005590475324025909,0.0005590931627854099,3.8502430533594607e-07,4.563038281902784e-08,3.0768828588124855
1.041575030013945,0.0005585189232367802,0.0005589343770412103,0.0005589832181498077,4.1545380443004393e-07,4.884110859737327e-08,3.088520216114099
1.0504019370479614,0.0005583753383763057,0.0005588205300030522,0.0005588722777441609,4.4519162674654805e-07,5.1747741108658374e-08,3.1048586658326878
1.059228844081978,0.0005582317535158311,0.0005587051750168985,0.0005587603401024665,4.7342150106741403e-07,5.516508556804422e-08,3.1012978619706653
1.0680557511159945,0.0005580819474431411,0.0005585889950479609,0.0005586474044323512,5.070476048197855e-07,5.840938439036561e-08,3.1178491182854273
1.0768826581500108,0.0005579274630328792,0.0005584714272130565,0.0005585334695767447,5.439641801773063e-07,6.20423636881872e-08,3.1321860974267697
1.0857095651840274,0.0005577729786226174,0.0005583529146389845,0.0005584185204094676,5.799360163670714e-07,6.560577048308515e-08,3.143999117652937
1.0945364722180437,0.0005576184942123555,0.0005582331257078255,0.0005583025611883931,6.146314954700834e-07,6.943548056751597e-08,3.145976743146786
1.1033633792520603,0.0005574563941988926,0.0005581122879928512,0.0005581856010130369,6.558937939585632e-07,7.331302018568318e-08,3.161320879597275
1.1121902862860769,0.0005572905471859376,0.0005579902761927508,0.000558067639163275,6.997290068131963e-07,7.736297052420796e-08,3.177081202389334
1.1210171933200932,0.0005571247001729826,0.0005578671275958468,0.000557948675174277,7.424274228642197e-07,8.15475784301644e-08,3.1865360583312583
1.1298441003541098,0.0005569588531600276,0.0005577428984475318,0.0005578287086951844,7.840452875041998e-07,8.581024765253777e-08,3.1917151357333995
1.1386710073881263,0.0005567844937921776,0.00055761746260928,0.0005577077388430313,8.329688171024785e-07,9.027623375126685e-08,3.2058443512122903
1.1474979144221427,0.0005566072666903172,0.0005574910302833493,0.0005575857653756989,8.83763593032146e-07,9.473509234958315e-08,3.221689658273752
1.1563248214561592,0.0005564300395884567,0.0005573633398437663,0.0005574627883388613,9.333002553096013e-07,9.944849509505287e-08,3.2303198455054525
1.1651517284901758,0.0005562528124865961,0.0005572347283696296,0.0005573388075085369,9.819158830334188e-07,1.0407913890735261e-07,3.237918508519184
1.1739786355241921,0.0005560669647206954,0.0005571048276001948,0.0005572138231773445,1.0378628794993627e-06,1.089955771497661e-07,3.2512743508615403
1.1828055425582087,0.0005558789902554747,0.0005569740721056302,0.000557087835493941,1.0950818501554533e-06,1.1376338831083424e-07,3.2669304609840806
1.191632449592225,0.0005556910157902542,0.0005568420169384476,0.0005569608448915891,1.1510011481934276e-06,1.1882795314149992e-07,3.2759431112364314
1.2004593566262416,0.0005555030413250335,0.000556709165762209,0.0005568328513786319,1.2061244371755313e-06,1.236856164228868e-07,3.285629117226697
1.2092862636602582,0.0005553073518998898,0.0005565750235009504,0.0005567038557960624,1.2676716010606801e-06,1.288322951119086e-07,3.298614861593473
1.2181131706942745,0.0005551101535491853,0.0005564401406971554,0.0005565738588819916,1.329987147970029e-06,1.337181848361799e-07,3.3141447232551307
1.226940077728291,0.0005549129551984808,0.0005563039873148485,0.0005564428616109875,1.3910321163677257e-06,1.3887429613896295e-07,3.3243042247459993
1.2357669847623076,0.0005547157568477763,0.0005561671523934661,0.00055631086537731,1.451395545689813e-06,1.4371298384392283e-07,3.3361784335227287
1.244593891796324,0.0005545128441654547,0.0005560290787006577,0.000556177871304513,1.5162345352030164e-06,1.4879260385521498e-07,3.349118210464201
1.2534207988303405,0.0005543090362132513,0.0005558903850971564,0.0005560438811272827,1.5813488839051208e-06,1.534960301262855e-07,3.3648824476052224
1.262247705864357,0.0005541052282610477,0.0005557504969793046,0.0005559088967181327,1.6452687182569444e-06,1.5839973882807862e-07,3.37668137373793
1.2710746128983734,0.0005539014203088441,0.0005556100521977375,0.0005557729196498715,1.7086318888933196e-06,1.6286745213405212e-07,3.3910713875994043
1.27990151993239,0.0005536951342916848,0.0005554684705620442,0.000555635951830537,1.7733362703594834e-06,1.674812684927503e-07,3.4043944791927507
1.2887284269664065,0.0005534885518671145,0.0005553263962056725,0.000555497995690421,1.8378443385580305e-06,1.7159948474849973e-07,3.420897452588049
1.2975553340004229,0.0005532819694425442,0.0005551832557190604,0.0005553590533816644,1.9012862765161722e-06,1.757976626039822e-07,3.4349879810861936
1.3063822410344395,0.0005530753870179739,0.0005550396871759332,0.000555219127108585,1.964300157959384e-06,1.7943993265172233e-07,3.4524425106007683
1.3152091480684558,0.0005528709651664012,0.0005548951357433237,0.0005550782194480301,2.02417057692248e-06,1.830837047064231e-07,3.466755575660936
1.3240360551024724,0.0005526667292933827,0.0005547502207429491,0.0005549363332222038,2.0834914495664264e-06,1.861124792546442e-07,3.4847564797249815
1.332862962136489,0.0005524624934203641,0.0005546044184400887,0.0005547934712918615,2.141925019724547e-06,1.8905285177281145e-07,3.502046460983078
1.3416898691705053,0.0005522582575473456,0.0005544583153559219,0.0005546496365392915,2.2000578085763388e-06,1.9132118336958551e-07,3.5234729074009654
1.3505167762045218,0.0005520622740136004,0.0005543114322334843,0.0005545048319493849,2.2491582198838752e-06,1.9339971590057268e-07,3.539727572250191
1.3593436832385384,0.0005518667343360512,0.0005541643080456572,0.0005543590605556073,2.297573709606035e-06,1.9475250995009633e-07,3.56039731925155
1.3681705902725547,0.0005516711946585021,0.0005540165211902421,0.0005542123255097893,2.3453265317399663e-06,1.9580431954719767e-07,3.5823043011655837
1.3769974973065713,0.0005514756549809529,0.0005538685488148542,0.0005540646299232343,2.392893833901358e-06,1.9608110838004525e-07,3.6092339403778495
1.3858244043405878,0.0005512958813646286,0.0005537200384310689,0.0005539159770556251,2.4241570664403685e-06,1.9593862455615212e-07,3.629009454055547
1.3946513113746042,0.0005511164020536946,0.0005535713930657763,0.0005537663699996374,2.454991012081683e-06,1.9497693386108343e-07,3.6543423770891783
1.4034782184086207,0.0005509369227427607,0.0005534223387368091,0.0005536158119759995,2.4854159940484403e-06,1.9347323919035112e-07,3.683281406903936
1.412305125442637,0.0005507578641787795,0.0005532731935894937,0.0005534643060686145,2.5153294107142267e-06,1.9111247912082397e-07,3.7182534590331584
1.4211320324766537,0.0005506024364628755,0.0005531237688847855,0.0005533118551401329,2.5213324219099977e-06,1.8808625534740692e-07,3.744720010082378
1.4299589395106702,0.0005504470087469716,0.0005529742903010267,0.0005531584621451215,2.5272815540551335e-06,1.841718440948048e-07,3.7784619715392274
1.4387858465446866,0.0005502915810310676,0.0005528246570304119,0.0005530041298930146,2.53307599934428e-06,1.7947286260269757e-07,3.819052741259106
1.4476127535787031,0.0005501380674233334,0.0005526749987129424,0.000552848860937854,2.5369312896089376e-06,1.7386222491159922e-07,3.8670680287988395
1.4564396606127197,0.0005500147288497468,0.0005525253007635783,0.0005526926576554465,2.5105719138315613e-06,1.6735689186819086e-07,3.907016182232234
1.465266567646736,0.0005498913902761601,0.0005523755976579,0.0005525355221632753,2.484207381739899e-06,1.5992450537536795e-07,3.9573226885057617
1.4740934746807526,0.0005497680517025734,0.0005522259538177301,0.0005523774563629096,2.4579021151567527e-06,1.5150254517950785e-07,4.020013526486413
1.4829203817147691,0.0005496490078269935,0.0005520763157750747,0.0005522184620124763,2.4273079480811475e-06,1.421462374015959e-07,4.093909335536038
1.4917472887487855,0.0005495650939726115,0.0005519268120197784,0.0005520585404148446,2.3617180471668508e-06,1.3172839506627072e-07,4.16419847118818
1.500574195782802,0.0005494811801182294,0.0005517773170642221,0.0005518976924873272,2.2961369459927874e-06,1.2037542310508464e-07,4.253595915578011
1.5094011028168186,0.0005493972662638472,0.0005516279988385042,0.0005517359189523041,2.230732574656953e-06,1.079201137999886e-07,4.369481890543683
1.518228009850835,0.0005493207406610035,0.0005514786865483645,0.0005515732202008729,2.157945887360977e-06,9.453365250843004e-08,4.512686880301139
1.5270549168848515,0.000549281948111749,0.0005513295510239663,0.0005514095960114203,2.0476029122172513e-06,8.004498745404175e-08,4.676981091416539
1.5358818239188679,0.0005492431555624946,0.000551180419586465,0.0005512450459255452,1.9372640239704707e-06,6.462633908013368e-08,4.90575450886723
1.5447087309528844,0.0005492043630132401,0.0005510314048711208,0.0005510795690930422,1.827041857880695e-06,4.81642219214316e-08,5.2454040168727385
1.553535637986901,0.0005491762704422351,0.0005508823906996952,0.0005509131639629279,1.7061202574601047e-06,3.07732632326722e-08,5.79289809285996
1.5623625450209173,0.0005491855186445698,0.0005507333841130161,0.000550745828764892,1.5478654684463302e-06,1.2444651875946795e-08,6.958610402721953
1.5711894520549339,0.0005491947668469044,0.00055058436050461,0.0005505775613231785,1.3895936577056458e-06,6.799181431521757e-09,7.675086291608443
1.5800163590889504,0.000549204015049239,0.0005504351901200437,0.0005504083591685396,1.231175070804725e-06,2.6830951504086716e-08,5.519993897040122
1.5888432661229668,0.0005492269368273432,0.0005502859630870758,0.0005502382191907081,1.0590262597325387e-06,4.774389636766352e-08,4.471278243562266
1.5976701731569833,0.0005492832341602313,0.0005501363952364569,0.0005500671378879952,8.531610762255865e-07,6.925734846166196e-08,3.6227790873996777
1.606497080191,0.0005493395314931192,0.0005499867009300442,0.0005498951118237538,6.471694369249896e-07,9.158910629035715e-08,2.820895559097913
1.6153239872250162,0.0005493958288260072,0.0005498364405278658,0.0005497221371291685,4.4061170185853444e-07,1.1430339869728488e-07,1.9466395096620084
1.6241508942590328,0.0005494673556901667,0.0005496859449297765,0.0005495482093258263,2.1858923960986747e-07,1.3773560395024566e-07,0.6663208469026128
1.6329778012930494,0.0005495649677853182,0.0005495346382048443,0.0005493733244230257,3.032958047395357e-08,1.6131378181860351e-07,-2.4110722526839354
1.6418047083270657,0.0005496625798804697,0.0005493829403050231,0.0005491974779388911,2.796395754465879e-07,1.854623661320205e-07,0.592442083694626
1.6506316153610823,0.0005497601919756213,0.0005492301800896253,0.000549020665340883,5.300118859959818e-07,2.0951474874236677e-07,1.3389729080962451
1.6594585223950986,0.0005498716980762933,0.0005490768186411736,0.000548842882124331,7.948794351197042e-07,2.3393651684268206e-07,1.764618973450671
1.6682854294291152,0.0005499998350346141,0.0005489221523622739,0.0005486641242455591,1.0776826723401427e-06,2.580281167148448e-07,2.062332247315179
1.6771123364631317,0.0005501279719929348,0.0005487666163183101,0.0005484843879539077,1.3613556746246971e-06,2.822283644023614e-07,2.2701091483503877
1.685939243497148,0.0005502561089512555,0.0005486095572849524,0.0005483036693315367,1.646551666303138e-06,3.0588795341568876e-07,2.428372585817289
1.6947661505311646,0.0005503925483211645,0.0005484513003430044,0.0005481219521298534,1.9412479781601285e-06,3.2934821315099786e-07,2.559298793977899
1.7035930575651812,0.0005505358155814781,0.0005482913417620682,0.0005479392352381583,2.24447381940991e-06,3.5210652390993153e-07,2.672293404939489
1.7124199645991975,0.0005506790828417916,0.000548129801151165,0.0005477555282177145,2.549281690626573e-06,3.742729334505054e-07,2.7679281723731424
1.721246871633214,0.0005508223501021051,0.0005479664343336388,0.0005475708300646426,2.8559157684663336e-06,3.9560426899620804e-07,2.8518235300470933
1.7300737786672307,0.0005509633073415424,0.0005478010514564831,0.0005473851410574938,3.1622558850593653e-06,4.1591039898929757e-07,2.9266094509761227
1.738900685701247,0.0005511030084948631,0.0005476337864034243,0.0005471984622174674,3.469222091438749e-06,4.353241859569607e-07,2.9944501200924845
