time,field,n128_inventory,n256_inventory,n512_inventory,q128_256_amplitude,q256_512_amplitude
0.3025072293611549,C-norm2,0.03192798204124956,0.00010925263490800115,3.814182791560997e-07,4.095504743905521,4.081039186914589
0.3169123355212099,C-norm2,0.02924224447325242,9.687389596471032e-05,3.627042193676501e-07,4.118865184996498,4.030585312448229
0.33131744168126487,C-norm2,0.028448578724552184,9.174613445053371e-05,3.5048351805414955e-07,4.1382467443614654,4.016078481290197
0.34572254784131984,C-norm2,0.028447555727393336,9.016662010159506e-05,3.42129170880931e-07,4.150747770013024,4.020954257705468
0.36012765400137486,C-norm2,0.02844653273023449,9.022694532285359e-05,3.3630376637937586e-07,4.150239379165709,4.033824798516154
0.37453276016142983,C-norm2,0.0281631974938627,9.008134559627784e-05,3.3175823794881535e-07,4.1441835228130675,4.042476138924087
0.38893786632148486,C-norm2,0.0278396617868113,8.962913910216837e-05,3.2775311808759585e-07,4.139479064873481,4.047607261807825
0.40334297248153983,C-norm2,0.027509124147947178,8.865894801444459e-05,3.2400957367358356e-07,4.138714123696644,4.048042996130607
0.41774807864159486,C-norm2,0.026951414568083858,8.722773721836578e-05,3.203486198180356e-07,4.135679157806967,4.044500190014347
0.4321531848016498,C-norm2,0.02639370498822054,8.565468374898564e-05,3.167347039234826e-07,4.133723014374374,4.039556689202151
0.44655829096170485,C-norm2,0.02581298033226281,8.398467659098639e-05,3.131528553364613e-07,4.131877441058196,4.033557640738538
0.4609633971217598,C-norm2,0.02511047847517431,8.238164123336764e-05,3.0959551448632254e-07,4.125875467738351,4.027897244333991
0.4753685032818148,C-norm2,0.024407976618085813,8.087903970812033e-05,3.0605519429345585e-07,4.118685559844414,4.022915102156645
0.4897736094418698,C-norm2,0.023692279890795743,7.947462271472976e-05,3.025106666363421e-07,4.109853528426941,4.018682219547356
0.5041787156019248,C-norm2,0.02293820552119034,7.8238709044228e-05,2.9893802568398835e-07,4.097827125623825,4.015946166139067
0.5185838217619798,C-norm2,0.022184131151584942,7.709750302805276e-05,2.9530809313146876e-07,4.084314099637853,4.014159715355896
0.5329889279220348,C-norm2,0.021444083194379238,7.602368331822657e-05,2.91608093601888e-07,4.069957498523405,4.013137176185657
0.5473940340820898,C-norm2,0.02073389505354476,7.502359782949754e-05,2.878170552187457e-07,4.055215499823998,4.013024277832789
0.5617991402421448,C-norm2,0.02002370691271028,7.405111428700724e-05,2.8393191866731564e-07,4.039485959760141,4.013416296689412
0.5762042464021998,C-norm2,0.019353384048688027,7.309316035276374e-05,2.799660233605426e-07,4.024316861640334,4.014170425229041
0.5906093525622548,C-norm2,0.018759298212104692,7.214345537803718e-05,2.759247127967562e-07,4.0112608090516915,4.015225019205824
0.6050144587223097,C-norm2,0.018165212375521354,7.119200474947557e-05,2.718303894623102e-07,3.9976236448874873,4.016432332675074
0.6194195648823647,C-norm2,0.017616155943636014,7.023919202384781e-05,2.6770812563180424e-07,3.9852035902845087,4.017735754981338
0.6338246710424198,C-norm2,0.01716154263025311,6.928362113262753e-05,2.6357941783134456e-07,3.9762245952205486,4.019066402993199
0.6482297772024748,C-norm2,0.016706929316870203,6.833072679361317e-05,2.594683417869651e-07,3.9668482037234494,4.02041606916907
0.6626348833625297,C-norm2,0.01628440178030895,6.738097141027161e-05,2.5539237410562934e-07,3.9584668896983426,4.021740984883195
0.6770399895225847,C-norm2,0.015953952077594938,6.644555540544581e-05,2.5136775955111937e-07,3.9537627171974483,4.023114634037125
0.6914450956826397,C-norm2,0.015623502374880926,6.552635450296342e-05,2.474223341798241e-07,3.9487134586918975,4.024477863089954
0.7058502018426948,C-norm2,0.015307107825093954,6.462031622192546e-05,2.435641967567294e-07,3.9439990976183434,4.0257709617549144
0.7202553080027497,C-norm2,0.015073448324061538,6.375734038888062e-05,2.3981291779896925e-07,3.9426011663979184,4.027269132827819
0.7346604141628047,C-norm2,0.014839788823029124,6.291904161449058e-05,2.362016128640175e-07,3.9408790754143856,4.028667034764109
0.7490655203228597,C-norm2,0.014606129321996708,6.211513296956695e-05,2.3276017248395748e-07,3.938706701078385,4.029978380642147
0.7634706264829147,C-norm2,0.014442034857944918,6.137146231892162e-05,2.2950025835607245e-07,3.9392451774953376,4.0314641857602025
0.7778757326429697,C-norm2,0.014278976564666637,6.0660373151124494e-05,2.2644748139576051e-07,3.939461245454569,4.032717034502334
0.7922808388030247,C-norm2,0.014115918271388354,6.0017409626035794e-05,2.2364931750320116e-07,3.9388631069769366,4.033999443514154
0.8066859449630797,C-norm2,0.013993467546950359,5.9437847889507344e-05,2.2113971438814562e-07,3.939577953836383,4.035139964222359
0.8210910511231346,C-norm2,0.013882751345869877,5.889828621932022e-05,2.1892634293171047e-07,3.9404260722679423,4.035818142297008
0.8354961572831897,C-norm2,0.013772035144789394,5.847634657397078e-05,2.170354479400371e-07,3.9398364367145873,4.0368893371996455
0.8499012634432447,C-norm2,0.013685176332100727,5.810249947294674e-05,2.1549721386381245e-07,3.93989904057791,4.037393600034277
0.8643063696032997,C-norm2,0.013620358063111062,5.781424247660638e-05,2.143778434646244e-07,3.9400619861860053,4.037562662815478
0.8787114757633546,C-norm2,0.013555539794121397,5.76267838306179e-05,2.1364598811556374e-07,3.93896367186763,4.037686734197737
0.8931165819234097,C-norm2,0.013501035059049248,5.748829120988048e-05,2.1331368420430852e-07,3.9377930760557067,4.0370739099341515
0.9075216880834647,C-norm2,0.013484083397283082,5.749192732212433e-05,2.1338870932063327e-07,3.9368411722338155,4.036865871017617
0.9219267942435196,C-norm2,0.013467131735516917,5.7552812720570395e-05,2.138867744494069e-07,3.935170230902381,4.035947675045149
0.9363319004035746,C-norm2,0.013450180073750751,5.770827975415927e-05,2.1483828622886188e-07,3.9323157234039914,4.034691698701319
0.9507370065636296,C-norm2,0.013477412958140571,5.796860801342097e-05,2.161925807311125e-07,3.9305280169498586,4.033405509502243
0.9651421127236847,C-norm2,0.013511443008912908,5.8275270273225594e-05,2.179406564102163e-07,3.9285411277853663,4.031402313317109
0.9795472188837396,C-norm2,0.013545473059685245,5.872788860646367e-05,2.200707044698146e-07,3.9247746463594972,4.029967426133018
0.9939523250437946,C-norm2,0.01360287004168619,5.922217020406239e-05,2.2256854428587163e-07,3.9217790001476054,4.027871919333752
1.0083574312038497,C-norm2,0.013686341922299085,5.981393334032037e-05,2.254448231029733e-07,3.9190197941477862,4.025781699923395
1.0227625373639047,C-norm2,0.01376981380291198,6.0481557378579786e-05,2.2866599106644961e-07,3.9153990235243996,4.023554832748244
1.0371676435239596,C-norm2,0.01385482995295151,6.120293642444257e-05,2.321972495317555e-07,3.9112862078933484,4.02105308983533
1.0515727496840146,C-norm2,0.013980532237931477,6.202608023509181e-05,2.3601842463996123e-07,3.9081643068352134,4.018915829351734
1.0659778558440696,C-norm2,0.014106234522911446,6.287893530004277e-05,2.401084939644139e-07,3.9047702129340274,4.01637326926085
1.0803829620041245,C-norm2,0.014231936807891412,6.382378042631192e-05,2.4444567603621704e-07,3.900411114684049,4.0142181845251175
1.0947880681641795,C-norm2,0.014375213404382291,6.480330645188971e-05,2.4901113650470984e-07,3.8966501163325686,4.011856674981209
1.1091931743242345,C-norm2,0.014532349317747873,6.583910161043653e-05,2.5379379127155467e-07,3.893053792189421,4.009572031887644
1.1235982804842897,C-norm2,0.014689485231113455,6.692228235878415e-05,2.58749686297652e-07,3.8890407378935126,4.00739286251479
1.1380033866443446,C-norm2,0.014847459329034115,6.803369810429006e-05,2.638551262278912e-07,3.8848754268213734,4.005179844379378
1.1524084928043996,C-norm2,0.015024490048394188,6.919652026127481e-05,2.6908631300993205e-07,3.88120040981528,4.003243334462758
1.1668135989644546,C-norm2,0.015201520767754263,7.037137975398526e-05,2.7441952435733526e-07,3.8775055718164095,4.0012309299121185
1.1812187051245095,C-norm2,0.015378551487114336,7.158568487967434e-05,2.798312824531029e-07,3.873516394140758,3.9994850283778653
1.1956238112845645,C-norm2,0.015560529324935951,7.280830355352257e-05,2.852985559084424e-07,3.8697862138259476,3.997743369927413
1.2100289174446195,C-norm2,0.015747698702841956,7.404977304552921e-05,2.907993046738125e-07,3.8662149929798417,3.996163841969651
1.2244340236046745,C-norm2,0.015934868080747962,7.529717880918471e-05,2.9630966164453905e-07,3.862687774201059,3.994673166605403
1.2388391297647294,C-norm2,0.016122037458653968,7.655019515720554e-05,3.018074257536518e-07,3.859206154066574,3.9933169713717045
1.2532442359247846,C-norm2,0.01631190746898374,7.780087588521835e-05,3.0727323969535626e-07,3.855961692047046,3.9920602291653897
1.2676493420848396,C-norm2,0.016502088516642633,7.905061869401202e-05,3.1268902316443163e-07,3.852828077645005,3.9909521844363267
1.2820544482448946,C-norm2,0.016692269564301525,8.028517871312746e-05,3.1803808375578906e-07,3.8499153647263653,3.98989516818727
1.2964595544049495,C-norm2,0.01688197111363278,8.151566393096618e-05,3.2330522279154713e-07,3.8470951666479545,3.9890183442256864
1.3108646605650045,C-norm2,0.017070388912035453,8.272007329198847e-05,3.284767939119099e-07,3.844521374092206,3.988151101222774
1.3252697667250595,C-norm2,0.017258806710438127,8.391451826744712e-05,3.335407550877365e-07,3.8420982833644706,3.9874567862264065
1.3396748728851144,C-norm2,0.0174472245088408,8.508063693308832e-05,3.384866768844092e-07,3.8399755014199344,3.9867939871054117
1.3540799790451694,C-norm2,0.017632672448708524,8.622719891503047e-05,3.4330044245137695e-07,3.837946209592811,3.9862637440098485
1.3684850852052244,C-norm2,0.01781624312414285,8.734741655606262e-05,3.479750650059368e-07,3.8361062008313787,3.985818646741602
1.3828901913652794,C-norm2,0.017999813799577182,8.843756227717403e-05,3.5250970352506355e-07,3.8345535042291305,3.9854262387291826
1.3972952975253345,C-norm2,0.018183384475011513,8.950628266626704e-05,3.569004784823521e-07,3.8332080429503814,3.985161653234517
1.4117004036853895,C-norm2,0.018360426005166755,9.053443019835965e-05,3.6114485015005494e-07,3.8319586324895702,3.9848725722635976
1.4261055098454445,C-norm2,0.018536922938495966,9.15478778034358e-05,3.652414853551315e-07,3.8308298117465753,3.9847659959473147
1.4405106160054995,C-norm2,0.018713419871825173,9.251086644529223e-05,3.691900864623212e-07,3.830117341510613,3.9845576060460943
1.4549157221655544,C-norm2,0.01888806792774648,9.346607075720245e-05,3.7299121713681e-07,3.8294083371865004,3.9845786377859564
1.4693208283256094,C-norm2,0.019055381179773175,9.436328522399814e-05,3.7664610771023537e-07,3.8288785530504876,3.9844361078257386
1.4837259344856644,C-norm2,0.019222694431799872,9.525228743808014e-05,3.80156489784795e-07,3.828420558931165,3.9845082541960064
1.4981310406457193,C-norm2,0.019390007683826573,9.609059989291975e-05,3.835244308415373e-07,3.8283511771090657,3.984466506890253
1.5125361468057743,C-norm2,0.019552063273027973,9.691370829578232e-05,3.8675221283611784e-07,3.8282021983037926,3.9845736953267603
1.5269412529658295,C-norm2,0.019707742189647465,9.769353963241349e-05,3.898422090731531e-07,3.82814181359104,3.9846145242254534
1.5413463591258845,C-norm2,0.01986342110626695,9.845183414359762e-05,3.927968081339178e-07,3.828240161420197,3.9847455334955546
1.5557514652859394,C-norm2,0.020019100022886437,9.917403009950912e-05,3.9561452611325523e-07,3.828599509705949,3.984861586622968
1.5701565714459944,C-norm2,0.020164919971911256,9.986906720271613e-05,3.9829899128762905e-07,3.828797034312652,3.9850211299825484
1.5845616776060494,C-norm2,0.02030594559855705,0.00010053472582712819,4.008551893275859e-07,3.8290322453969496,3.985198522152417
1.5989667837661043,C-norm2,0.020446971225202844,0.00010116824006730214,4.032851696333937e-07,3.8294934458192054,3.9853701923227365
1.6133718899261593,C-norm2,0.020587996851848634,0.0001017785245118501,4.055909412831863e-07,3.8301132375331517,3.985596017878479
1.6277769960862143,C-norm2,0.020713393373144963,0.0001023522183765326,4.0777456553808186e-07,3.8304388703587025,3.985777432256977
1.6421821022462693,C-norm2,0.020836421323400103,0.00010290820442613407,4.098382468763943e-07,3.8308028488347245,3.986043832834258
1.6565872084063245,C-norm2,0.020959449273655242,0.0001034235708130266,4.1178445388743955e-07,3.831445988872358,3.9862299706063826
1.6709923145663794,C-norm2,0.02108172794724166,0.00010392617804308393,4.136160179521906e-07,3.832145104701718,3.9865256643874365
1.6853974207264344,C-norm2,0.021184256629473416,0.0001043845880496922,4.1533621607845065e-07,3.832469987234299,3.986706664210453
1.6998025268864894,C-norm2,0.02128678531170517,0.00010483467757772515,4.1694879529970017e-07,3.8328491337872728,3.987015040135819
1.7142076330465443,C-norm2,0.021389313993936922,0.00010523759608727569,4.184579782314353e-07,3.833548101724414,3.987175864859277
1.7286127392065993,C-norm2,0.021488316658054174,0.00010563619624915083,4.1986841921390964e-07,3.8341522004140063,3.9874756324923806
1.7430178453666543,C-norm2,0.021571405436611416,0.00010598569025104519,4.2118515399868517e-07,3.8345534368361043,3.9875995954870276
1.7574229515267092,C-norm2,0.021654494215168654,0.00010633219467455116,4.2241353117163024e-07,3.834972095623145,3.987853354812074
1.7718280576867642,C-norm2,0.02173758299372589,0.00010663377618478064,4.235591662444818e-07,3.835691621113251,3.9879426283692685
1.7862331638468194,C-norm2,0.02181712684086533,0.00010693097975385702,4.246278965069138e-07,3.8363187120191027,3.9881325089053057
1.8006382700068744,C-norm2,0.021888432201711206,0.00010719024147252668,4.256257761767309e-07,3.8369256212907334,3.9881861652027144
1.8150433761669293,C-norm2,0.021959737562557084,0.00010744425042965872,4.2655909686060695e-07,3.8375643598215494,3.988313468420501
1.8294484823269843,C-norm2,0.02203104292340296,0.00010766948697598155,4.274344721210711e-07,3.838392263527404,3.988345237522714
1.8438535884870393,C-norm2,0.02210267859767051,0.00010789072408842636,4.282589781410398e-07,3.8392532870705858,3.988435813668455
1.8582586946470943,C-norm2,0.02217481230616394,0.00010809591351799961,4.2904041012431584e-07,3.840233049419133,3.9884913656191667
1.8726638008071492,C-norm2,0.02224694601465737,0.00010830166779221865,4.297876400312124e-07,3.841204015626156,3.9886078753442455
1.8870689069672042,C-norm2,0.0223190797231508,0.00010850921783497429,4.3051110581102033e-07,3.842158063691865,3.988775717074923
1.9014740131272592,C-norm2,0.022394117646143942,0.00010872637990349145,4.312234181510575e-07,3.843136997167828,3.989025387961329
1.9158791192873144,C-norm2,0.022472388887648066,0.00010896907953036162,4.3194007239022303e-07,3.8440454318863955,3.9894359702686737
1.9302842254473693,C-norm2,0.02255066012915219,0.00010923470248153585,4.3268017895448865e-07,3.8447973005512304,3.989957253577516
1.9446893316074243,C-norm2,0.022628931370656313,0.00010955318176892397,4.334670970223627e-07,3.8451966303880165,3.9907465911762086
1.9590944377674793,C-norm2,0.02270077834593376,0.00010990834993119416,4.343288588935779e-07,3.8451484797812525,3.9916487318207534
1.9734995439275342,C-norm2,0.022766881036005954,0.00011033866098129449,4.352981134960664e-07,3.8444272370035315,3.9928594473588146
1.9879046500875892,C-norm2,0.02283298372607815,0.00011081089173422778,4.3641131406039697e-07,3.843437947451294,3.9940977364462165
2.0023097562476444,C-norm2,0.022899086416150346,0.00011135971741009005,4.377069587620684e-07,3.841959388044195,3.995523209746811
2.0167148624076994,C-norm2,0.022937393234770103,0.00011193446416858795,4.392229120521055e-07,3.839451663923823,3.9967426374415362
2.0311199685677543,C-norm2,0.022955290879077675,0.00011255157780291959,4.409932618347831e-07,3.8360483108920547,3.997806976867391
2.0455250747278093,C-norm2,0.022973188523385247,0.00011315209971629278,4.4304602023967655e-07,3.832771970185488,3.9982955391448622
2.0599301808878643,C-norm2,0.02299108616769282,0.00011372829757985632,4.4540475124812367e-07,3.8296697740692065,3.998129301691995
2.0743352870479193,C-norm2,0.02297160634242443,0.00011424005344895824,4.480969509873e-07,3.825819687160585,3.9970209671103025
2.088740393207974,C-norm2,0.022929778490985556,0.00011466684604363136,4.511620982278578e-07,3.8218151434012966,3.994793366284463
2.103145499368029,C-norm2,0.022887950639546684,0.00011503291198473497,4.5468620342707835e-07,3.8181988962670723,3.9914798721936364
2.117550605528084,C-norm2,0.022846122788107808,0.00011532697216279239,4.588283934348266e-07,3.8150377863444436,3.9867797883033087
2.131955711688139,C-norm2,0.022796888719354383,0.00011568037124533466,4.638438359654933e-07,3.811274521838353,3.981144601219475
2.146360817848194,C-norm2,0.02274407317881992,0.00011609695789617531,4.700828324139375e-07,3.807008333097687,3.9740997302283505
2.160765924008249,C-norm2,0.02269125763828546,0.0001168115037967189,4.779487822772382e-07,3.800905200257509,3.966555309935474
2.175171030168304,C-norm2,0.022638442097751,0.0001178106339223659,4.87807869162514e-07,3.7930805515458554,3.9579705100182334
2.189576136328359,C-norm2,0.022630418771245647,0.00011934407909429378,4.998646396300681e-07,3.7834962391402676,3.949686901620778
2.203981242488414,C-norm2,0.02263955934431818,0.00012133468621754557,5.140445380463284e-07,3.7718550158873723,3.94144147857773
2.218386348648469,C-norm2,0.02264869991739072,0.00012389148672824004,5.299431778658297e-07,3.7571036867094687,3.9345118310920966
2.232791454808524,C-norm2,0.022657840490463255,0.00012688132869730393,5.468945784548424e-07,3.7401933853592286,3.9290006542463116
2.2471965609685793,C-norm2,0.022724569724806423,0.00013014776185836188,5.641706384478357e-07,3.7239793329558255,3.924901601034564
2.2616016671286343,C-norm2,0.022807881779237524,0.00013360234178714923,5.812608097805815e-07,3.707721680284786,3.922271969486242
2.2760067732886893,C-norm2,0.022891193833668628,0.00013684742989275749,5.981250242106003e-07,3.6930402774340862,3.918952773312533
2.2904118794487442,C-norm2,0.02297450588809973,0.0001399664982226696,6.152987480937926e-07,3.6794042362013135,3.9147893893504286
2.304816985608799,C-norm2,0.023063701759525115,0.0001425195583374243,6.337770050703359e-07,3.669160179190967,3.9064844430588375
2.319222091768854,C-norm2,0.023154076888920787,0.00014477438718256462,6.546991982659818e-07,3.66065802014447,3.89437923123651
2.333627197928909,C-norm2,0.023244452018316458,0.00014650100045647248,6.789513320646672e-07,3.6549160440147044,3.876693318609406
2.348032304088964,C-norm2,0.02333482714771213,0.00014798757802935743,7.068443607468956e-07,3.6504324441129277,3.8549338910941935
2.362437410249019,C-norm2,0.023375772939867496,0.00014934112025574966,7.379955988880764e-07,3.6451294005964927,3.8303917651610915
2.376842516409074,C-norm2,0.023410983093243992,0.00015064348824142724,7.71447749698909e-07,3.6399516982007705,3.8046770752472643
2.391247622569129,C-norm2,0.02344619324662049,0.00015225604215612725,8.059587712067927e-07,3.633355206156749,3.7807888632366184
2.405652728729184,C-norm2,0.023481403399996985,0.00015396728314585813,8.403356179084555e-07,3.626375501789469,3.7587212360453788
2.420057834889239,C-norm2,0.02347438529987049,0.0001561707551815841,8.736881812468472e-07,3.6159096263286536,3.740895063549358
2.434462941049294,C-norm2,0.023465889119080825,0.00015849985338203186,9.055347957080346e-07,3.6049699044288244,3.7257478559179886
2.448868047209349,C-norm2,0.023457392938291157,0.00016116837221305592,9.357609254339666e-07,3.5926651071340423,3.7141064767700613
2.463273153369404,C-norm2,0.02344907876060422,0.00016390341635042215,9.644853632969274e-07,3.580270754462104,3.704435432948883
2.477678259529459,C-norm2,0.02344492545558077,0.00016664298530010037,9.919051137455919e-07,3.56818564602616,3.6961713781034113
2.492083365689514,C-norm2,0.02344077215055732,0.0001693831854766351,1.0181747945226573e-06,3.556292808360592,3.689080800004106
2.5064884718495692,C-norm2,0.023436618845533868,0.0001718124151001416,1.0433460499937313e-06,3.54589317547846,3.6817363690043665
2.520893578009624,C-norm2,0.02343499197579916,0.00017421505888132725,1.0673632867121728e-06,3.5358255784727946,3.6753371147182525
2.535298684169679,C-norm2,0.023451568737147765,0.00017612793411932358,1.0900956260014098e-06,3.5284584403930133,3.6680126164571845
2.549703790329734,C-norm2,0.02346814549849637,0.00017801678238851327,1.1113819377229929e-06,3.521273387436699,3.661757373751916
2.564108896489789,C-norm2,0.02348472225984497,0.0001794082957988831,1.131072071540143e-06,3.5161660599325417,3.6547059655778495
2.578514002649844,C-norm2,0.02350237567050709,0.00018077481753429889,1.1490557912477078e-06,3.511234532285464,3.648800530778023
2.592919108809899,C-norm2,0.023524060182267877,0.00018177281870344864,1.1652780594964852e-06,3.507928396606755,3.642659209971573
2.607324214969954,C-norm2,0.023545744694028665,0.00018274169468851086,1.179742148081368e-06,3.5047583512484106,3.6375952299183902
2.621729321130009,C-norm2,0.02356742920578945,0.00018348441641101313,1.1925037606736113e-06,3.5024965229998366,3.6327599560091346
2.636134427290064,C-norm2,0.02358819037934691,0.0001842004581703575,1.2036603866553988e-06,3.5003221415561967,3.628852223631572
2.650539533450119,C-norm2,0.023606894840981874,0.00018478323190987563,1.213338555312067e-06,3.498615315749689,3.625353938403428
2.664944639610174,C-norm2,0.02362559930261684,0.00018533656428788386,1.2216810387651496e-06,3.497029791560227,3.62256802634849
2.679349745770229,C-norm2,0.023644303764251803,0.00018578652996350089,1.2288360498191922e-06,3.4958514720598504,3.6201048252070134
2.693754851930284,C-norm2,0.02366443710402998,0.00018619495785635062,1.2349492851976898e-06,3.494881395057548,3.6181091991336753
2.708159958090339,C-norm2,0.023686564120791793,0.00018649579423052378,1.2401589426069952e-06,3.494391018031424,3.6162371264444957
2.722565064250394,C-norm2,0.023708691137553604,0.0001867409036182044,1.2445933138651496e-06,3.494117120044139,3.61460987901861
2.7369701704104488,C-norm2,0.02373081815431542,0.00018687645914787024,1.24837022316862e-06,3.4942665930598036,3.612947591508007
2.7513752765705037,C-norm2,0.02375547505957021,0.0001869496510620898,1.2515973810394528e-06,3.494733234622117,3.611367711673808
2.7657803827305587,C-norm2,0.023782355672905056,0.00018692826981543434,1.254362811785488e-06,3.495631521669614,3.6096931328442445
2.780185488890614,C-norm2,0.023809236286239897,0.00018684787958151341,1.2567724842644885e-06,3.4967566715673124,3.6079984407897374
2.794590595050669,C-norm2,0.023836116899574742,0.00018669794344532565,1.2589085253063913e-06,3.4981496909999574,3.60619438382688
2.808995701210724,C-norm2,0.023861523048496133,0.00018649757781279057,1.2608454479831673e-06,3.4996927138954455,3.6043108196381555
2.823400807370779,C-norm2,0.023886143867547636,0.00018625114831466108,1.2626499618783008e-06,3.5013904180432394,3.6023253833732123
2.837805913530834,C-norm2,0.023910764686599136,0.00018596292842943874,1.2643806169330584e-06,3.5032507046786856,3.600220207856315
2.852211019690889,C-norm2,0.02393538550565064,0.00018564546542141328,1.2660874149723865e-06,3.5052255779357346,3.598014624671138
2.866616125850944,C-norm2,0.02395642991282993,0.00018529384403490366,1.2678115303386593e-06,3.5072270827861796,3.595665423835741
2.881021232010999,C-norm2,0.023976447042024906,0.0001849243043045502,1.26958530774362e-06,3.5092696149058513,3.593216850127914
2.895426338171054,C-norm2,0.023996464171219877,0.00018452918945140854,1.2714325100112613e-06,3.5114144942270924,3.5906251756769128
2.909831444331109,C-norm2,0.024016481300414852,0.00018412438580272435,1.2733689164027126e-06,3.5136001357938746,3.5879432248557865
2.924236550491164,C-norm2,0.02403764799059776,0.00018370544360190813,1.2754032715503436e-06,3.5158787760674146,3.585148540070554
2.938641656651219,C-norm2,0.024058929608456462,0.0001832828803665877,1.2775384865595505e-06,3.518178305571709,3.5822807362247104
2.9530467628112738,C-norm2,0.02408021122631516,0.00018286098354275637,1.27977298286175e-06,3.5204784760946826,3.5793577796248863
2.9674518689713287,C-norm2,0.024101797551121334,0.0001824391877826774,1.2821020212117415e-06,3.522790643158591,3.576380387783132
2.9818569751313837,C-norm2,0.02412908321085795,0.00018203556719961308,1.2845188721698725e-06,3.5252044652649817,3.5734242318244887
2.9962620812914387,C-norm2,0.024156368870594573,0.00018163371135131236,1.2870157249316793e-06,3.527613902705283,3.5704292509071403
3.0106671874514936,C-norm2,0.02418365453033119,0.0001812674773422532,1.2895842921578663e-06,3.5298841809840877,3.5675351081348188
3.0250722936115486,C-norm2,0.02421155847639903,0.0001809059491468664,1.2922161220920065e-06,3.532156142444943,3.5646243310983228
3.039477399771604,C-norm2,0.02424193022222973,0.00018058901833540393,1.2949027137927738e-06,3.534325300226999,3.5618613212426253
3.053882505931659,C-norm2,0.02427230196806043,0.000180281741378719,1.2976355620374095e-06,3.5364569192061865,3.5591121088295012
3.068287612091714,C-norm2,0.02430267371389113,0.0001800200695711037,1.3004062031370908e-06,3.538406739532146,3.556525800694111
3.082692718251769,C-norm2,0.024331816625485496,0.00017977167129232588,1.3032063711208735e-06,3.540267264914658,3.5539781621486073
3.097097824411824,C-norm2,0.024358741308137342,0.0001795619643289975,1.3060283681017912e-06,3.541906996253235,3.5515758699142275
3.111502930571879,C-norm2,0.024385665990789184,0.00017936630726737455,1.3088658039258195e-06,3.543490324222905,3.5492239588095504
3.125908036731934,C-norm2,0.02441259067344103,0.00017919823432410942,1.3117148849971436e-06,3.5449625850311484,3.5469792214810822
3.140313142891989,C-norm2,0.024436731502602796,0.00017904401666118226,1.3145770306494386e-06,3.5462966076348463,3.5447859072179546
3.154718249052044,C-norm2,0.024458279650454273,0.00017890888028793627,1.3174609181485336e-06,3.547477061116841,3.542660511324828
3.1691233552120988,C-norm2,0.02447982779830575,0.0001787931616410023,1.3203858004861254e-06,3.5485790204702523,3.5405941096066234
3.1835284613721537,C-norm2,0.02450137594615723,0.00017869643143987997,1.3233834003457186e-06,3.5496040679563325,3.538567962661906
