# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    383     56     60     95     63      0      0      0      0   1215   1410  20495  20495      0 
    1    281     47     57     96     68      0      0      0      0   1215   1410  20495  20495      0 
    2    235     54     60     95     71      0      0      0      0   1215   1410  20495  20495      0 
    3    288     47     53     99     73      0      0      0      0   1215   1410  20495  20495      0 
    0    262     53     61     96     61      0      0      0      0   1215   1410  20495  20495      0 
    1    276     49     57    100     71      0      0      0      0   1215   1410  20495  20495      0 
    2    351     57     65     95     70      0      0      0      0   1215   1410  20495  20495      0 
    3    292     52     58     97     61      0      0      0      0   1215   1410  20495  20495      0 
    0    306     56     60     95     61      0      0      0      0   1215   1410  20495  20495      0 
    1    217     48     56    100     74      0      0      0      0   1215   1410  20495  20495      0 
    2    311     53     64     95     62      0      0      0      0   1215   1410  20495  20495      0 
    3    202     46     54     95     70      0      0      0      0   1215   1410  20495  20495      0 
    0    326     53     61     94     60      0      0      0      0   1215   1410  20495  20495      0 
    1    337     49     56     96     68      0      0      0      0   1215   1410  20495  20495      0 
    2    297     57     65     95     60      0      0      0      0   1215   1410  20495  20495      0 
    3    363     53     60     95     62      0      0      0      0   1215   1410  20495  20495      0 
    0    293     57     61     99     73      0      0      0      0   1215   1410  20495  20495      0 
    1    361     47     56     96     66      0      0      0      0   1215   1410  20495  20495      0 
    2    309     53     64     95     72      0      0      0      0   1215   1410  20495  20495      0 
    3    287     46     58     94     61      0      0      0      0   1215   1410  20495  20495      0 
    0    305     53     61     95     69      0      0      0      0   1215   1410  20495  20495      0 
    1    282     49     56     96     62      0      0      0      0   1215   1410  20495  20495      0 
    2    274     58     65     95     62      0      0      0      0   1215   1410  20495  20495      0 
    3    293     52     60     95     65      0      0      0      0   1215   1410  20495  20495      0 
    0    229     57     64     96     69      0      0      0      0   1215   1410  20495  20495      0 
    1    295     47     55     95     66      0      0      0      0   1215   1410  20495  20495      0 
    2    284     54     64     95     62      0      0      0      0   1215   1410  20495  20495      0 
    3    283     47     58    100     73      0      0      0      0   1215   1410  20495  20495      0 
    0    306     53     60     97     67      0      0      0      0   1215   1410  20495  20495      0 
    1    226     49     55     95     63      0      0      0      0   1215   1410  20495  20495      0 
    2    322     58     65    100     72      0      0      0      0   1215   1410  20495  20495      0 
    3    284     52     60     95     64      0      0      0      0   1215   1410  20495  20495      0 
    0    306     57     63     95     70      0      0      0      0   1215   1410  20495  20495      0 
    1    292     49     59    100     75      0      0      0      0   1215   1410  20495  20495      0 
    2    353     54     63     94     63      0      0      0      0   1215   1410  20495  20495      0 
    3    213     46     58     95     69      0      0      0      0   1215   1410  20495  20495      0 
    0    301     54     62     94     63      0      0      0      0   1215   1410  20495  20495      0 
    1    310     50     54    100     75      0      0      0      0   1215   1410  20495  20495      0 
    2    301     58     66     95     61      0      0      0      0   1215   1410  20495  20495      0 
    3    262     53     60     95     71      0      0      0      0   1215   1410  20495  20495      0 
    0    298     57     63     95     62      0      0      0      0   1215   1410  20495  20495      0 
    1    318     48     59     99     74      0      0      0      0   1215   1410  20495  20495      0 
    2    313     54     63     95     72      0      0      0      0   1215   1410  20495  20495      0 
    3    333     47     58     95     61      0      0      0      0   1215   1410  20495  20495      0 
    0    366     54     62     96     70      0      0      0      0   1215   1410  20495  20495      0 
    1    294     50     56     96     62      0      0      0      0   1215   1410  20495  20495      0 
    2    298     58     66     96     62      0      0      0      0   1215   1410  20495  20495      0 
    3    318     53     60     95     66      0      0      0      0   1215   1410  20495  20495      0 
    0    279     57     62     95     60      0      0      0      0   1215   1410  20495  20495      0 
    1    295     48     58     95     65      0      0      0      0   1215   1410  20495  20495      0 
    2    308     54     62    100     74      0      0      0      0   1215   1410  20495  20495      0 
    3    291     47     57     95     60      0      0      0      0   1215   1410  20495  20495      0 
    0    218     51     58     95     61      0      0      0      0   1215   1410  20495  20495      0 
    1    112     47     54     96     63      0      0      0      0   1215   1410  20495  20495      0 
    2    200     56     62    100     70      0      0      0      0   1215   1410  20495  20495      0 
    3    194     52     59     80     54      0      0      0      0   1215   1410  20495  20495      0 
    0    291     56     62     72     49      0      0      0      0   1215   1410  20495  20495      0 
    1    296     48     59     95     61      0      0      0      0   1215   1410  20495  20495      0 
    2    307     53     63     70     50      0      0      0      0   1215   1410  20495  20495      0 
    3    330     46     58     71     45      0      0      0      0   1215   1410  20495  20495      0 
    0    252     53     62     95     60      0      0      0      0   1215   1410  20495  20495      0 
    1    272     49     57     94     62      0      0      0      0   1215   1410  20495  20495      0 
    2    294     58     66     95     61      0      0      0      0   1215   1410  20495  20495      0 
    3    266     53     61    100     70      0      0      0      0   1215   1410  20495  20495      0 
    0    268     57     63     96     60      0      0      0      0   1215   1410  20495  20495      0 
    1    296     48     59     96     62      0      0      0      0   1215   1410  20495  20495      0 
    2    298     54     63     97     68      0      0      0      0   1215   1410  20495  20495      0 
    3    288     47     58     95     70      0      0      0      0   1215   1410  20495  20495      0 
    0    335     53     61     95     64      0      0      0      0   1215   1410  20495  20495      0 
    1    291     49     56     94     62      0      0      0      0   1215   1410  20495  20495      0 
    2    367     59     67     95     62      0      0      0      0   1215   1410  20495  20495      0 
    3    260     53     61     97     67      0      0      0      0   1215   1410  20495  20495      0 
    0    361     57     63     96     70      0      0      0      0   1215   1410  20495  20495      0 
    1    283     48     59     95     71      0      0      0      0   1215   1410  20495  20495      0 
    2    272     54     64     96     66      0      0      0      0   1215   1410  20495  20495      0 
    3    279     47     58    100     69      0      0      0      0   1215   1410  20495  20495      0 
    0    303     54     63     96     67      0      0      0      0   1215   1410  20495  20495      0 
    1    285     50     59     97     67      0      0      0      0   1215   1410  20495  20495      0 
    2    300     58     67    100     73      0      0      0      0   1215   1410  20495  20495      0 
    3    292     53     60     95     61      0      0      0      0   1215   1410  20495  20495      0 
    0    305     57     63     95     64      0      0      0      0   1215   1410  20495  20495      0 
    1    259     48     59     99     74      0      0      0      0   1215   1410  20495  20495      0 
    2    360     54     63     95     67      0      0      0      0   1215   1410  20495  20495      0 
    3    252     47     58     95     63      0      0      0      0   1215   1410  20495  20495      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    300     53     62     98     67      0      0      0      0   1215   1410  20495  20495      0 
    1    267     49     58     96     65      0      0      0      0   1215   1410  20495  20495      0 
    2    299     58     67     94     63      0      0      0      0   1215   1410  20495  20495      0 
    3    286     53     60     95     62      0      0      0      0   1215   1410  20495  20495      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    291     57     62     97     68      0      0      0      0   1215   1410  20495  20495      0 
    1    343     48     58     96     62      0      0      0      0   1215   1410  20495  20495      0 
    2    309     54     62     94     62      0      0      0      0   1215   1410  20495  20495      0 
    3    342     47     58     94     63      0      0      0      0   1215   1410  20495  20495      0 
    0    307     53     62     95     60      0      0      0      0   1215   1410  20495  20495      0 
    1    292     49     58     95     62      0      0      0      0   1215   1410  20495  20495      0 
    2    295     58     67     99     69      0      0      0      0   1215   1410  20495  20495      0 
    3    282     53     60     96     71      0      0      0      0   1215   1410  20495  20495      0 
    0    251     57     62     95     66      0      0      0      0   1215   1410  20495  20495      0 
    1    294     48     59     95     62      0      0      0      0   1215   1410  20495  20495      0 
    2    308     55     66     95     71      0      0      0      0   1215   1410  20495  20495      0 
    3    291     47     57     96     60      0      0      0      0   1215   1410  20495  20495      0 
    0    306     53     62     99     70      0      0      0      0   1215   1410  20495  20495      0 
    1    292     49     58    100     75      0      0      0      0   1215   1410  20495  20495      0 
    2    290     58     67     97     67      0      0      0      0   1215   1410  20495  20495      0 
    3    248     53     60    100     73      0      0      0      0   1215   1410  20495  20495      0 
    0    331     57     61     95     60      0      0      0      0   1215   1410  20495  20495      0 
    1    291     48     58     95     65      0      0      0      0   1215   1410  20495  20495      0 
    2    267     54     65     98     73      0      0      0      0   1215   1410  20495  20495      0 
    3    289     47     55     95     61      0      0      0      0   1215   1410  20495  20495      0 
    0    302     53     63    100     70      0      0      0      0   1215   1410  20495  20495      0 
    1    287     49     57     96     71      0      0      0      0   1215   1410  20495  20495      0 
    2    263     58     67     96     61      0      0      0      0   1215   1410  20495  20495      0 
    3    335     53     60     95     62      0      0      0      0   1215   1410  20495  20495      0 
    0    311     57     62     95     69      0      0      0      0   1215   1410  20495  20495      0 
    1    249     48     58     96     67      0      0      0      0   1215   1410  20495  20495      0 
    2    329     54     65     95     62      0      0      0      0   1215   1410  20495  20495      0 
    3    287     47     56    100     72      0      0      0      0   1215   1410  20495  20495      0 
    0    390     54     60    100     71      0      0      0      0   1215   1410  20495  20495      0 
    1    292     49     55    100     71      0      0      0      0   1215   1410  20495  20495      0 
    2    258     59     65     95     63      0      0      0      0   1215   1410  20495  20495      0 
    3    261     53     61     95     62      0      0      0      0   1215   1410  20495  20495      0 
    0    242     57     63     95     61      0      0      0      0   1215   1410  20495  20495      0 
    1    291     48     59     98     70      0      0      0      0   1215   1410  20495  20495      0 
    2    349     55     64     96     62      0      0      0      0   1215   1410  20495  20495      0 
    3    287     47     58     96     68      0      0      0      0   1215   1410  20495  20495      0 
    0    304     54     63     97     72      0      0      0      0   1215   1410  20495  20495      0 
    1    281     50     59     99     70      0      0      0      0   1215   1410  20495  20495      0 
    2    354     59     66     95     62      0      0      0      0   1215   1410  20495  20495      0 
    3    344     53     60     96     63      0      0      0      0   1215   1410  20495  20495      0 
    0    352     57     63     97     71      0      0      0      0   1215   1410  20495  20495      0 
    1    282     48     58     96     66      0      0      0      0   1215   1410  20495  20495      0 
    2    328     55     66     94     62      0      0      0      0   1215   1410  20495  20495      0 
    3    275     47     58     95     66      0      0      0      0   1215   1410  20495  20495      0 
    0    295     53     64     95     61      0      0      0      0   1215   1410  20495  20495      0 
    1    212     49     58     95     63      0      0      0      0   1215   1410  20495  20495      0 
    2    304     58     67     96     68      0      0      0      0   1215   1410  20495  20495      0 
    3    294     53     59     99     70      0      0      0      0   1215   1410  20495  20495      0 
    0    302     58     62     95     60      0      0      0      0   1215   1410  20495  20495      0 
    1    214     48     58     96     62      0      0      0      0   1215   1410  20495  20495      0 
    2    313     54     65     96     68      0      0      0      0   1215   1410  20495  20495      0 
    3    291     48     57     96     70      0      0      0      0   1215   1410  20495  20495      0 
    0    238     53     63     97     64      0      0      0      0   1215   1410  20495  20495      0 
    1    359     49     58     96     63      0      0      0      0   1215   1410  20495  20495      0 
    2    294     58     67     99     67      0      0      0      0   1215   1410  20495  20495      0 
    3    247     53     59     97     69      0      0      0      0   1215   1410  20495  20495      0 
    0    311     58     65     95     61      0      0      0      0   1215   1410  20495  20495      0 
    1    351     48     58     96     65      0      0      0      0   1215   1410  20495  20495      0 
    2    311     54     65     95     68      0      0      0      0   1215   1410  20495  20495      0 
    3    288     47     60    100     71      0      0      0      0   1215   1410  20495  20495      0 
    0    341     53     62     98     68      0      0      0      0   1215   1410  20495  20495      0 
    1    286     49     57    100     70      0      0      0      0   1215   1410  20495  20495      0 
    2    228     58     67     94     61      0      0      0      0   1215   1410  20495  20495      0 
    3    218     53     58     96     65      0      0      0      0   1215   1410  20495  20495      0 
    0    311     58     64     97     71      0      0      0      0   1215   1410  20495  20495      0 
    1    287     48     57     95     67      0      0      0      0   1215   1410  20495  20495      0 
    2    310     54     65     95     66      0      0      0      0   1215   1410  20495  20495      0 
    3    285     47     59     95     61      0      0      0      0   1215   1410  20495  20495      0 
    0    389     53     62     96     65      0      0      0      0   1215   1410  20495  20495      0 
    1    244     49     57     96     63      0      0      0      0   1215   1410  20495  20495      0 
    2    343     58     67     94     61      0      0      0      0   1215   1410  20495  20495      0 
    3    292     53     61     96     71      0      0      0      0   1215   1410  20495  20495      0 
    0    307     58     64     97     70      0      0      0      0   1215   1410  20495  20495      0 
    1    263     48     57     95     67      0      0      0      0   1215   1410  20495  20495      0 
    2    260     54     65     94     64      0      0      0      0   1215   1410  20495  20495      0 
    3    218     47     59     95     69      0      0      0      0   1215   1410  20495  20495      0 
    0    305     53     62     98     72      0      0      0      0   1215   1410  20495  20495      0 
    1    240     49     56     95     62      0      0      0      0   1215   1410  20495  20495      0 
    2    303     58     67     99     72      0      0      0      0   1215   1410  20495  20495      0 
    3    288     53     61     96     62      0      0      0      0   1215   1410  20495  20495      0 
    0    311     58     64     95     61      0      0      0      0   1215   1410  20495  20495      0 
    1    219     48     56     96     62      0      0      0      0   1215   1410  20495  20495      0 
    2    228     54     65     94     62      0      0      0      0   1215   1410  20495  20495      0 
    3    291     47     59     98     71      0      0      0      0   1215   1410  20495  20495      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    287     53     62     94     60      0      0      0      0   1215   1410  20495  20495      0 
    1    358     49     55    100     75      0      0      0      0   1215   1410  20495  20495      0 
    2    296     59     67     99     73      0      0      0      0   1215   1410  20495  20495      0 
    3    257     53     61     99     71      0      0      0      0   1215   1410  20495  20495      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    272     58     64     95     66      0      0      0      0   1215   1410  20495  20495      0 
    1    294     48     59    100     75      0      0      0      0   1215   1410  20495  20495      0 
    2    396     54     65     95     62      0      0      0      0   1215   1410  20495  20495      0 
    3    286     47     59     94     60      0      0      0      0   1215   1410  20495  20495      0 
    0    296     53     62     96     69      0      0      0      0   1215   1410  20495  20495      0 
    1    319     49     57     96     62      0      0      0      0   1215   1410  20495  20495      0 
    2    300     58     67    100     73      0      0      0      0   1215   1410  20495  20495      0 
    3    285     54     60     96     65      0      0      0      0   1215   1410  20495  20495      0 
    0    293     59     63     94     60      0      0      0      0   1215   1410  20495  20495      0 
    1    332     48     56     96     72      0      0      0      0   1215   1410  20495  20495      0 
    2    272     54     65     95     63      0      0      0      0   1215   1410  20495  20495      0 
    3    291     48     57    100     70      0      0      0      0   1215   1410  20495  20495      0 
    0    246     53     62     95     61      0      0      0      0   1215   1410  20495  20495      0 
    1    293     49     57    100     74      0      0      0      0   1215   1410  20495  20495      0 
    2    275     58     67     95     61      0      0      0      0   1215   1410  20495  20495      0 
    3    251     53     61    100     74      0      0      0      0   1215   1410  20495  20495      0 
    0    351     58     63     99     71      0      0      0      0   1215   1410  20495  20495      0 
    1    295     48     57     99     73      0      0      0      0   1215   1410  20495  20495      0 
    2    311     54     65    100     74      0      0      0      0   1215   1410  20495  20495      0 
    3    286     48     58     96     61      0      0      0      0   1215   1410  20495  20495      0 
    0    243     53     62     95     60      0      0      0      0   1215   1410  20495  20495      0 
    1    278     49     56     96     62      0      0      0      0   1215   1410  20495  20495      0 
    2    225     59     67     96     63      0      0      0      0   1215   1410  20495  20495      0 
    3    210     53     61     95     70      0      0      0      0   1215   1410  20495  20495      0 
    0    311     58     64     95     70      0      0      0      0   1215   1410  20495  20495      0 
    1    291     49     59     95     62      0      0      0      0   1215   1410  20495  20495      0 
    2    311     54     65     96     72      0      0      0      0   1215   1410  20495  20495      0 
    3    270     47     59     95     61      0      0      0      0   1215   1410  20495  20495      0 
    0    373     54     62    100     73      0      0      0      0   1215   1410  20495  20495      0 
    1    232     49     56     97     67      0      0      0      0   1215   1410  20495  20495      0 
    2    322     58     67     99     70      0      0      0      0   1215   1410  20495  20495      0 
    3    294     53     61     95     66      0      0      0      0   1215   1410  20495  20495      0 
    0    311     59     65     96     60      0      0      0      0   1215   1410  20495  20495      0 
    1    278     48     58     95     66      0      0      0      0   1215   1410  20495  20495      0 
    2    297     54     65     95     62      0      0      0      0   1215   1410  20495  20495      0 
    3    220     48     59     99     69      0      0      0      0   1215   1410  20495  20495      0 
    0    304     53     62    100     69      0      0      0      0   1215   1410  20495  20495      0 
    1    325     50     55     98     71      0      0      0      0   1215   1410  20495  20495      0 
    2    374     59     66     96     67      0      0      0      0   1215   1410  20495  20495      0 
    3    292     53     61     95     65      0      0      0      0   1215   1410  20495  20495      0 
    0    296     58     64     95     68      0      0      0      0   1215   1410  20495  20495      0 
    1    344     49     59     96     68      0      0      0      0   1215   1410  20495  20495      0 
    2    340     54     63     97     68      0      0      0      0   1215   1410  20495  20495      0 
    3    291     47     59     95     63      0      0      0      0   1215   1410  20495  20495      0 
    0    294     54     63     95     64      0      0      0      0   1215   1410  20495  20495      0 
    1    292     50     56     96     71      0      0      0      0   1215   1410  20495  20495      0 
    2    294     59     65    100     73      0      0      0      0   1215   1410  20495  20495      0 
    3    278     53     60     96     69      0      0      0      0   1215   1410  20495  20495      0 
    0    234     58     64     95     65      0      0      0      0   1215   1410  20495  20495      0 
    1    296     49     59     95     65      0      0      0      0   1215   1410  20495  20495      0 
    2    314     54     63     94     65      0      0      0      0   1215   1410  20495  20495      0 
    3    289     47     59     95     61      0      0      0      0   1215   1410  20495  20495      0 
    0    288     54     62     95     68      0      0      0      0   1215   1410  20495  20495      0 
    1    282     50     59    100     75      0      0      0      0   1215   1410  20495  20495      0 
    2    267     59     66     95     61      0      0      0      0   1215   1410  20495  20495      0 
    3    229     53     60    100     75      0      0      0      0   1215   1410  20495  20495      0 
    0    325     58     64     99     69      0      0      0      0   1215   1410  20495  20495      0 
    1    294     49     59     97     67      0      0      0      0   1215   1410  20495  20495      0 
    2    313     54     62     96     67      0      0      0      0   1215   1410  20495  20495      0 
    3    265     47     58     95     64      0      0      0      0   1215   1410  20495  20495      0 
    0    286     53     62     94     60      0      0      0      0   1215   1410  20495  20495      0 
    1    291     49     56     97     62      0      0      0      0   1215   1410  20495  20495      0 
    2    286     59     67     98     71      0      0      0      0   1215   1410  20495  20495      0 
    3    264     53     61     97     72      0      0      0      0   1215   1410  20495  20495      0 
    0    307     59     63     95     64      0      0      0      0   1215   1410  20495  20495      0 
    1    298     48     57     97     68      0      0      0      0   1215   1410  20495  20495      0 
    2    372     54     65     97     70      0      0      0      0   1215   1410  20495  20495      0 
    3    275     47     59     98     69      0      0      0      0   1215   1410  20495  20495      0 
    0    276     54     62     97     70      0      0      0      0   1215   1410  20495  20495      0 
    1    240     49     55    100     70      0      0      0      0   1215   1410  20495  20495      0 
    2    295     59     66     95     62      0      0      0      0   1215   1410  20495  20495      0 
    3    281     53     60     95     62      0      0      0      0   1215   1410  20495  20495      0 
    0    309     58     64     99     73      0      0      0      0   1215   1410  20495  20495      0 
    1    293     48     58    100     74      0      0      0      0   1215   1410  20495  20495      0 
    2    314     54     64     95     63      0      0      0      0   1215   1410  20495  20495      0 
    3    269     47     59     98     68      0      0      0      0   1215   1410  20495  20495      0 
    0    387     53     61    100     72      0      0      0      0   1215   1410  20495  20495      0 
    1    356     50     56     99     69      0      0      0      0   1215   1410  20495  20495      0 
    2    304     59     64     95     61      0      0      0      0   1215   1410  20495  20495      0 
    3    334     53     60     96     61      0      0      0      0   1215   1410  20495  20495      0 
    0    295     58     64     95     62      0      0      0      0   1215   1410  20495  20495      0 
    1    265     49     59     95     64      0      0      0      0   1215   1410  20495  20495      0 
    2    288     54     64     94     62      0      0      0      0   1215   1410  20495  20495      0 
    3    292     47     59     96     62      0      0      0      0   1215   1410  20495  20495      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    304     54     63     97     65      0      0      0      0   1215   1410  20495  20495      0 
    1    292     50     56     95     62      0      0      0      0   1215   1410  20495  20495      0 
    2    305     59     67    100     73      0      0      0      0   1215   1410  20495  20495      0 
    3    294     53     60     96     71      0      0      0      0   1215   1410  20495  20495      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    265     58     64     95     70      0      0      0      0   1215   1410  20495  20495      0 
    1    350     49     59     96     70      0      0      0      0   1215   1410  20495  20495      0 
